SNV	cluster0	cluster	dcf0	dcf1	dcf2	dcf3
633	1	0	0.12	0.21	0.17	0.36
634	1	0	0.12	0.21	0.17	0.36
635	1	0	0.12	0.21	0.17	0.36
636	1	0	0.12	0.21	0.17	0.36
637	1	0	0.12	0.21	0.17	0.36
638	1	0	0.12	0.21	0.17	0.36
639	1	0	0.12	0.21	0.17	0.36
640	1	0	0.12	0.21	0.17	0.36
641	1	0	0.12	0.21	0.17	0.36
642	1	0	0.12	0.21	0.17	0.36
643	1	0	0.12	0.21	0.17	0.36
644	1	0	0.12	0.21	0.17	0.36
645	1	0	0.12	0.21	0.17	0.36
646	1	0	0.12	0.21	0.17	0.36
647	1	0	0.12	0.21	0.17	0.36
648	1	0	0.12	0.21	0.17	0.36
649	1	0	0.12	0.21	0.17	0.36
650	1	0	0.12	0.21	0.17	0.36
651	1	0	0.12	0.21	0.17	0.36
652	1	0	0.12	0.21	0.17	0.36
653	1	0	0.12	0.21	0.17	0.36
654	1	0	0.12	0.21	0.17	0.36
655	1	0	0.12	0.21	0.17	0.36
656	1	0	0.12	0.21	0.17	0.36
657	1	0	0.12	0.21	0.17	0.36
658	1	0	0.12	0.21	0.17	0.36
659	1	0	0.12	0.21	0.17	0.36
660	1	0	0.12	0.21	0.17	0.36
661	1	0	0.12	0.21	0.17	0.36
662	1	0	0.12	0.21	0.17	0.36
663	1	0	0.12	0.21	0.17	0.36
664	1	0	0.12	0.21	0.17	0.36
665	1	0	0.12	0.21	0.17	0.36
666	1	0	0.12	0.21	0.17	0.36
667	1	0	0.12	0.21	0.17	0.36
668	1	0	0.12	0.21	0.17	0.36
669	1	0	0.12	0.21	0.17	0.36
670	1	0	0.12	0.21	0.17	0.36
671	1	0	0.12	0.21	0.17	0.36
672	1	0	0.12	0.21	0.17	0.36
673	1	0	0.12	0.21	0.17	0.36
674	1	0	0.12	0.21	0.17	0.36
675	1	0	0.12	0.21	0.17	0.36
676	1	0	0.12	0.21	0.17	0.36
677	1	0	0.12	0.21	0.17	0.36
678	1	0	0.12	0.21	0.17	0.36
679	1	0	0.12	0.21	0.17	0.36
680	1	0	0.12	0.21	0.17	0.36
681	1	0	0.12	0.21	0.17	0.36
682	1	0	0.12	0.21	0.17	0.36
683	1	0	0.12	0.21	0.17	0.36
684	1	0	0.12	0.21	0.17	0.36
685	1	0	0.12	0.21	0.17	0.36
686	1	0	0.12	0.21	0.17	0.36
687	1	0	0.12	0.21	0.17	0.36
688	1	0	0.12	0.21	0.17	0.36
689	1	0	0.12	0.21	0.17	0.36
690	1	0	0.12	0.21	0.17	0.36
691	1	0	0.12	0.21	0.17	0.36
692	1	0	0.12	0.21	0.17	0.36
693	1	0	0.12	0.21	0.17	0.36
694	1	0	0.12	0.21	0.17	0.36
695	1	0	0.12	0.21	0.17	0.36
696	1	0	0.12	0.21	0.17	0.36
697	1	0	0.12	0.21	0.17	0.36
698	1	0	0.12	0.21	0.17	0.36
699	1	0	0.12	0.21	0.17	0.36
700	1	0	0.12	0.21	0.17	0.36
701	1	0	0.12	0.21	0.17	0.36
702	1	0	0.12	0.21	0.17	0.36
703	1	0	0.12	0.21	0.17	0.36
704	1	0	0.12	0.21	0.17	0.36
705	1	0	0.12	0.21	0.17	0.36
706	1	0	0.12	0.21	0.17	0.36
707	1	0	0.12	0.21	0.17	0.36
708	1	0	0.12	0.21	0.17	0.36
709	1	0	0.12	0.21	0.17	0.36
710	1	0	0.12	0.21	0.17	0.36
711	1	0	0.12	0.21	0.17	0.36
712	1	0	0.12	0.21	0.17	0.36
713	1	0	0.12	0.21	0.17	0.36
714	1	0	0.12	0.21	0.17	0.36
715	1	0	0.12	0.21	0.17	0.36
716	1	0	0.12	0.21	0.17	0.36
717	1	0	0.12	0.21	0.17	0.36
718	1	0	0.12	0.21	0.17	0.36
719	1	0	0.12	0.21	0.17	0.36
720	1	0	0.12	0.21	0.17	0.36
721	1	0	0.12	0.21	0.17	0.36
722	1	0	0.12	0.21	0.17	0.36
723	1	0	0.12	0.21	0.17	0.36
724	1	0	0.12	0.21	0.17	0.36
725	1	0	0.12	0.21	0.17	0.36
726	1	0	0.12	0.21	0.17	0.36
727	1	0	0.12	0.21	0.17	0.36
728	1	0	0.12	0.21	0.17	0.36
729	1	0	0.12	0.21	0.17	0.36
730	1	0	0.12	0.21	0.17	0.36
731	1	0	0.12	0.21	0.17	0.36
732	1	0	0.12	0.21	0.17	0.36
733	1	0	0.12	0.21	0.17	0.36
734	1	0	0.12	0.21	0.17	0.36
735	1	0	0.12	0.21	0.17	0.36
736	1	0	0.12	0.21	0.17	0.36
737	1	0	0.12	0.21	0.17	0.36
738	1	0	0.12	0.21	0.17	0.36
739	1	0	0.12	0.21	0.17	0.36
740	1	0	0.12	0.21	0.17	0.36
741	1	0	0.12	0.21	0.17	0.36
742	1	0	0.12	0.21	0.17	0.36
743	1	0	0.12	0.21	0.17	0.36
744	1	0	0.12	0.21	0.17	0.36
745	1	0	0.12	0.21	0.17	0.36
746	1	0	0.12	0.21	0.17	0.36
747	1	0	0.12	0.21	0.17	0.36
748	1	0	0.12	0.21	0.17	0.36
749	1	0	0.12	0.21	0.17	0.36
750	1	0	0.12	0.21	0.17	0.36
751	1	0	0.12	0.21	0.17	0.36
752	1	0	0.12	0.21	0.17	0.36
753	1	0	0.12	0.21	0.17	0.36
754	1	0	0.12	0.21	0.17	0.36
755	1	0	0.12	0.21	0.17	0.36
756	1	0	0.12	0.21	0.17	0.36
757	1	0	0.12	0.21	0.17	0.36
758	1	0	0.12	0.21	0.17	0.36
759	1	0	0.12	0.21	0.17	0.36
760	1	0	0.12	0.21	0.17	0.36
761	1	0	0.12	0.21	0.17	0.36
762	1	0	0.12	0.21	0.17	0.36
763	1	0	0.12	0.21	0.17	0.36
764	1	0	0.12	0.21	0.17	0.36
765	1	0	0.12	0.21	0.17	0.36
766	1	0	0.12	0.21	0.17	0.36
767	1	0	0.12	0.21	0.17	0.36
768	1	0	0.12	0.21	0.17	0.36
769	1	0	0.12	0.21	0.17	0.36
770	1	0	0.12	0.21	0.17	0.36
771	1	0	0.12	0.21	0.17	0.36
772	1	0	0.12	0.21	0.17	0.36
773	1	0	0.12	0.21	0.17	0.36
774	1	0	0.12	0.21	0.17	0.36
775	1	0	0.12	0.21	0.17	0.36
776	1	0	0.12	0.21	0.17	0.36
777	1	0	0.12	0.21	0.17	0.36
778	1	0	0.12	0.21	0.17	0.36
779	1	0	0.12	0.21	0.17	0.36
780	1	0	0.12	0.21	0.17	0.36
781	1	0	0.12	0.21	0.17	0.36
782	1	0	0.12	0.21	0.17	0.36
783	1	0	0.12	0.21	0.17	0.36
784	1	0	0.12	0.21	0.17	0.36
785	1	0	0.12	0.21	0.17	0.36
786	1	0	0.12	0.21	0.17	0.36
787	1	0	0.12	0.21	0.17	0.36
788	1	0	0.12	0.21	0.17	0.36
789	1	0	0.12	0.21	0.17	0.36
790	1	0	0.12	0.21	0.17	0.36
791	1	0	0.12	0.21	0.17	0.36
792	1	0	0.12	0.21	0.17	0.36
793	1	0	0.12	0.21	0.17	0.36
794	1	0	0.12	0.21	0.17	0.36
795	1	0	0.12	0.21	0.17	0.36
796	1	0	0.12	0.21	0.17	0.36
797	1	0	0.12	0.21	0.17	0.36
798	1	0	0.12	0.21	0.17	0.36
799	1	0	0.12	0.21	0.17	0.36
800	1	0	0.12	0.21	0.17	0.36
801	1	0	0.12	0.21	0.17	0.36
802	1	0	0.12	0.21	0.17	0.36
803	1	0	0.12	0.21	0.17	0.36
804	1	0	0.12	0.21	0.17	0.36
805	1	0	0.12	0.21	0.17	0.36
806	1	0	0.12	0.21	0.17	0.36
807	1	0	0.12	0.21	0.17	0.36
808	1	0	0.12	0.21	0.17	0.36
809	1	0	0.12	0.21	0.17	0.36
810	1	0	0.12	0.21	0.17	0.36
811	1	0	0.12	0.21	0.17	0.36
812	1	0	0.12	0.21	0.17	0.36
813	1	0	0.12	0.21	0.17	0.36
814	1	0	0.12	0.21	0.17	0.36
815	1	0	0.12	0.21	0.17	0.36
816	1	0	0.12	0.21	0.17	0.36
817	1	0	0.12	0.21	0.17	0.36
818	1	0	0.12	0.21	0.17	0.36
819	1	0	0.12	0.21	0.17	0.36
820	1	0	0.12	0.21	0.17	0.36
821	1	0	0.12	0.21	0.17	0.36
822	1	0	0.12	0.21	0.17	0.36
823	1	0	0.12	0.21	0.17	0.36
824	1	0	0.12	0.21	0.17	0.36
825	1	0	0.12	0.21	0.17	0.36
826	1	0	0.12	0.21	0.17	0.36
827	1	0	0.12	0.21	0.17	0.36
828	1	0	0.12	0.21	0.17	0.36
829	1	0	0.12	0.21	0.17	0.36
830	1	0	0.12	0.21	0.17	0.36
831	1	0	0.12	0.21	0.17	0.36
832	1	0	0.12	0.21	0.17	0.36
833	1	0	0.12	0.21	0.17	0.36
834	1	0	0.12	0.21	0.17	0.36
835	1	0	0.12	0.21	0.17	0.36
836	1	0	0.12	0.21	0.17	0.36
837	1	0	0.12	0.21	0.17	0.36
838	1	0	0.12	0.21	0.17	0.36
839	1	0	0.12	0.21	0.17	0.36
840	1	0	0.12	0.21	0.17	0.36
841	1	0	0.12	0.21	0.17	0.36
842	1	0	0.12	0.21	0.17	0.36
843	1	0	0.12	0.21	0.17	0.36
844	1	0	0.12	0.21	0.17	0.36
845	1	0	0.12	0.21	0.17	0.36
846	1	0	0.12	0.21	0.17	0.36
847	1	0	0.12	0.21	0.17	0.36
848	1	0	0.12	0.21	0.17	0.36
849	1	0	0.12	0.21	0.17	0.36
850	1	0	0.12	0.21	0.17	0.36
851	1	0	0.12	0.21	0.17	0.36
852	1	0	0.12	0.21	0.17	0.36
853	1	0	0.12	0.21	0.17	0.36
854	1	0	0.12	0.21	0.17	0.36
855	1	0	0.12	0.21	0.17	0.36
856	1	0	0.12	0.21	0.17	0.36
857	1	0	0.12	0.21	0.17	0.36
858	1	0	0.12	0.21	0.17	0.36
859	1	0	0.12	0.21	0.17	0.36
860	1	0	0.12	0.21	0.17	0.36
861	1	0	0.12	0.21	0.17	0.36
862	1	0	0.12	0.21	0.17	0.36
863	1	0	0.12	0.21	0.17	0.36
864	1	0	0.12	0.21	0.17	0.36
865	1	0	0.12	0.21	0.17	0.36
866	1	0	0.12	0.21	0.17	0.36
867	1	0	0.12	0.21	0.17	0.36
868	1	0	0.12	0.21	0.17	0.36
869	1	0	0.12	0.21	0.17	0.36
870	1	0	0.12	0.21	0.17	0.36
871	1	0	0.12	0.21	0.17	0.36
872	1	0	0.12	0.21	0.17	0.36
873	1	0	0.12	0.21	0.17	0.36
874	1	0	0.12	0.21	0.17	0.36
875	1	0	0.12	0.21	0.17	0.36
876	1	0	0.12	0.21	0.17	0.36
877	1	0	0.12	0.21	0.17	0.36
878	1	0	0.12	0.21	0.17	0.36
879	1	0	0.12	0.21	0.17	0.36
880	1	0	0.12	0.21	0.17	0.36
881	1	0	0.12	0.21	0.17	0.36
882	1	0	0.12	0.21	0.17	0.36
883	1	0	0.12	0.21	0.17	0.36
884	1	0	0.12	0.21	0.17	0.36
885	1	0	0.12	0.21	0.17	0.36
886	1	0	0.12	0.21	0.17	0.36
887	1	0	0.12	0.21	0.17	0.36
888	1	0	0.12	0.21	0.17	0.36
889	1	0	0.12	0.21	0.17	0.36
890	1	0	0.12	0.21	0.17	0.36
891	1	0	0.12	0.21	0.17	0.36
892	1	0	0.12	0.21	0.17	0.36
893	1	0	0.12	0.21	0.17	0.36
894	1	0	0.12	0.21	0.17	0.36
895	1	0	0.12	0.21	0.17	0.36
896	1	0	0.12	0.21	0.17	0.36
897	1	0	0.12	0.21	0.17	0.36
898	1	0	0.12	0.21	0.17	0.36
899	1	0	0.12	0.21	0.17	0.36
900	1	0	0.12	0.21	0.17	0.36
901	1	0	0.12	0.21	0.17	0.36
902	1	0	0.12	0.21	0.17	0.36
903	1	0	0.12	0.21	0.17	0.36
904	1	0	0.12	0.21	0.17	0.36
905	1	0	0.12	0.21	0.17	0.36
906	1	0	0.12	0.21	0.17	0.36
907	1	0	0.12	0.21	0.17	0.36
908	1	0	0.12	0.21	0.17	0.36
909	1	0	0.12	0.21	0.17	0.36
910	1	0	0.12	0.21	0.17	0.36
911	1	0	0.12	0.21	0.17	0.36
912	1	0	0.12	0.21	0.17	0.36
913	1	0	0.12	0.21	0.17	0.36
914	1	0	0.12	0.21	0.17	0.36
915	1	0	0.12	0.21	0.17	0.36
916	1	0	0.12	0.21	0.17	0.36
917	1	0	0.12	0.21	0.17	0.36
918	1	0	0.12	0.21	0.17	0.36
919	1	0	0.12	0.21	0.17	0.36
920	1	0	0.12	0.21	0.17	0.36
921	1	0	0.12	0.21	0.17	0.36
922	1	0	0.12	0.21	0.17	0.36
923	1	0	0.12	0.21	0.17	0.36
924	1	0	0.12	0.21	0.17	0.36
925	1	0	0.12	0.21	0.17	0.36
926	1	0	0.12	0.21	0.17	0.36
927	1	0	0.12	0.21	0.17	0.36
928	1	0	0.12	0.21	0.17	0.36
929	1	0	0.12	0.21	0.17	0.36
930	1	0	0.12	0.21	0.17	0.36
931	1	0	0.12	0.21	0.17	0.36
932	1	0	0.12	0.21	0.17	0.36
933	1	0	0.12	0.21	0.17	0.36
934	1	0	0.12	0.21	0.17	0.36
935	1	0	0.12	0.21	0.17	0.36
936	1	0	0.12	0.21	0.17	0.36
937	1	0	0.12	0.21	0.17	0.36
938	1	0	0.12	0.21	0.17	0.36
939	1	0	0.12	0.21	0.17	0.36
940	1	0	0.12	0.21	0.17	0.36
941	1	0	0.12	0.21	0.17	0.36
942	1	0	0.12	0.21	0.17	0.36
943	1	0	0.12	0.21	0.17	0.36
944	1	0	0.12	0.21	0.17	0.36
945	1	0	0.12	0.21	0.17	0.36
946	1	0	0.12	0.21	0.17	0.36
947	1	0	0.12	0.21	0.17	0.36
948	1	0	0.12	0.21	0.17	0.36
949	1	0	0.12	0.21	0.17	0.36
950	1	0	0.12	0.21	0.17	0.36
951	1	0	0.12	0.21	0.17	0.36
952	1	0	0.12	0.21	0.17	0.36
953	1	0	0.12	0.21	0.17	0.36
954	1	0	0.12	0.21	0.17	0.36
955	1	0	0.12	0.21	0.17	0.36
956	1	0	0.12	0.21	0.17	0.36
957	1	0	0.12	0.21	0.17	0.36
958	1	0	0.12	0.21	0.17	0.36
959	1	0	0.12	0.21	0.17	0.36
960	1	0	0.12	0.21	0.17	0.36
961	1	0	0.12	0.21	0.17	0.36
962	1	0	0.12	0.21	0.17	0.36
963	1	0	0.12	0.21	0.17	0.36
964	1	0	0.12	0.21	0.17	0.36
965	1	0	0.12	0.21	0.17	0.36
966	1	0	0.12	0.21	0.17	0.36
967	1	0	0.12	0.21	0.17	0.36
968	1	0	0.12	0.21	0.17	0.36
969	1	0	0.12	0.21	0.17	0.36
970	1	0	0.12	0.21	0.17	0.36
971	1	0	0.12	0.21	0.17	0.36
972	1	0	0.12	0.21	0.17	0.36
973	1	0	0.12	0.21	0.17	0.36
974	1	0	0.12	0.21	0.17	0.36
975	1	0	0.12	0.21	0.17	0.36
976	1	0	0.12	0.21	0.17	0.36
977	1	0	0.12	0.21	0.17	0.36
978	1	0	0.12	0.21	0.17	0.36
979	1	0	0.12	0.21	0.17	0.36
980	1	0	0.12	0.21	0.17	0.36
981	1	0	0.12	0.21	0.17	0.36
982	1	0	0.12	0.21	0.17	0.36
983	1	0	0.12	0.21	0.17	0.36
984	1	0	0.12	0.21	0.17	0.36
985	1	0	0.12	0.21	0.17	0.36
986	1	0	0.12	0.21	0.17	0.36
987	1	0	0.12	0.21	0.17	0.36
988	1	0	0.12	0.21	0.17	0.36
989	1	0	0.12	0.21	0.17	0.36
990	1	0	0.12	0.21	0.17	0.36
991	1	0	0.12	0.21	0.17	0.36
992	1	0	0.12	0.21	0.17	0.36
993	1	0	0.12	0.21	0.17	0.36
994	1	0	0.12	0.21	0.17	0.36
995	1	0	0.12	0.21	0.17	0.36
996	1	0	0.12	0.21	0.17	0.36
997	1	0	0.12	0.21	0.17	0.36
998	1	0	0.12	0.21	0.17	0.36
999	1	0	0.12	0.21	0.17	0.36
1000	1	0	0.12	0.21	0.17	0.36
1001	1	0	0.12	0.21	0.17	0.36
1002	1	0	0.12	0.21	0.17	0.36
1003	1	0	0.12	0.21	0.17	0.36
1004	1	0	0.12	0.21	0.17	0.36
1005	1	0	0.12	0.21	0.17	0.36
1006	1	0	0.12	0.21	0.17	0.36
1007	1	0	0.12	0.21	0.17	0.36
1008	1	0	0.12	0.21	0.17	0.36
1009	1	0	0.12	0.21	0.17	0.36
1010	1	0	0.12	0.21	0.17	0.36
1011	1	0	0.12	0.21	0.17	0.36
1012	1	0	0.12	0.21	0.17	0.36
1013	1	0	0.12	0.21	0.17	0.36
1014	1	0	0.12	0.21	0.17	0.36
1015	1	0	0.12	0.21	0.17	0.36
1016	1	0	0.12	0.21	0.17	0.36
1017	1	0	0.12	0.21	0.17	0.36
1018	1	0	0.12	0.21	0.17	0.36
1019	1	0	0.12	0.21	0.17	0.36
1020	1	0	0.12	0.21	0.17	0.36
1021	1	0	0.12	0.21	0.17	0.36
1022	1	0	0.12	0.21	0.17	0.36
1023	1	0	0.12	0.21	0.17	0.36
1024	1	0	0.12	0.21	0.17	0.36
1025	1	0	0.12	0.21	0.17	0.36
1026	1	0	0.12	0.21	0.17	0.36
1027	1	0	0.12	0.21	0.17	0.36
1028	1	0	0.12	0.21	0.17	0.36
1029	1	0	0.12	0.21	0.17	0.36
1030	1	0	0.12	0.21	0.17	0.36
1031	1	0	0.12	0.21	0.17	0.36
1032	1	0	0.12	0.21	0.17	0.36
1033	1	0	0.12	0.21	0.17	0.36
1034	1	0	0.12	0.21	0.17	0.36
1035	1	0	0.12	0.21	0.17	0.36
1036	1	0	0.12	0.21	0.17	0.36
1037	1	0	0.12	0.21	0.17	0.36
1038	1	0	0.12	0.21	0.17	0.36
1039	1	0	0.12	0.21	0.17	0.36
1040	1	0	0.12	0.21	0.17	0.36
1041	1	0	0.12	0.21	0.17	0.36
1042	1	0	0.12	0.21	0.17	0.36
1043	1	0	0.12	0.21	0.17	0.36
1044	1	0	0.12	0.21	0.17	0.36
1045	1	0	0.12	0.21	0.17	0.36
1046	1	0	0.12	0.21	0.17	0.36
1047	1	0	0.12	0.21	0.17	0.36
1048	1	0	0.12	0.21	0.17	0.36
1049	1	0	0.12	0.21	0.17	0.36
1050	1	0	0.12	0.21	0.17	0.36
1051	1	0	0.12	0.21	0.17	0.36
1052	1	0	0.12	0.21	0.17	0.36
1053	1	0	0.12	0.21	0.17	0.36
1054	1	0	0.12	0.21	0.17	0.36
1055	1	0	0.12	0.21	0.17	0.36
1056	1	0	0.12	0.21	0.17	0.36
1057	1	0	0.12	0.21	0.17	0.36
1058	1	0	0.12	0.21	0.17	0.36
1059	1	0	0.12	0.21	0.17	0.36
1060	1	0	0.12	0.21	0.17	0.36
1061	1	0	0.12	0.21	0.17	0.36
1062	1	0	0.12	0.21	0.17	0.36
1063	1	0	0.12	0.21	0.17	0.36
1064	1	0	0.12	0.21	0.17	0.36
1065	1	0	0.12	0.21	0.17	0.36
1066	1	0	0.12	0.21	0.17	0.36
1067	1	0	0.12	0.21	0.17	0.36
1068	1	0	0.12	0.21	0.17	0.36
1069	1	0	0.12	0.21	0.17	0.36
1070	1	0	0.12	0.21	0.17	0.36
1071	1	0	0.12	0.21	0.17	0.36
1072	1	0	0.12	0.21	0.17	0.36
1073	1	0	0.12	0.21	0.17	0.36
1074	1	0	0.12	0.21	0.17	0.36
1075	1	0	0.12	0.21	0.17	0.36
1076	1	0	0.12	0.21	0.17	0.36
1077	1	0	0.12	0.21	0.17	0.36
1078	1	0	0.12	0.21	0.17	0.36
1079	1	0	0.12	0.21	0.17	0.36
1080	1	0	0.12	0.21	0.17	0.36
1081	1	0	0.12	0.21	0.17	0.36
1082	1	0	0.12	0.21	0.17	0.36
1083	1	0	0.12	0.21	0.17	0.36
1084	1	0	0.12	0.21	0.17	0.36
1085	1	0	0.12	0.21	0.17	0.36
1086	1	0	0.12	0.21	0.17	0.36
1087	1	0	0.12	0.21	0.17	0.36
1088	1	0	0.12	0.21	0.17	0.36
1089	1	0	0.12	0.21	0.17	0.36
1090	1	0	0.12	0.21	0.17	0.36
1091	1	0	0.12	0.21	0.17	0.36
1092	1	0	0.12	0.21	0.17	0.36
1093	1	0	0.12	0.21	0.17	0.36
1094	1	0	0.12	0.21	0.17	0.36
1095	1	0	0.12	0.21	0.17	0.36
1096	1	0	0.12	0.21	0.17	0.36
1097	1	0	0.12	0.21	0.17	0.36
1098	1	0	0.12	0.21	0.17	0.36
1099	1	0	0.12	0.21	0.17	0.36
1100	1	0	0.12	0.21	0.17	0.36
1101	1	0	0.12	0.21	0.17	0.36
1102	1	0	0.12	0.21	0.17	0.36
1103	1	0	0.12	0.21	0.17	0.36
1104	1	0	0.12	0.21	0.17	0.36
1105	1	0	0.12	0.21	0.17	0.36
1106	1	0	0.12	0.21	0.17	0.36
1107	1	0	0.12	0.21	0.17	0.36
1108	1	0	0.12	0.21	0.17	0.36
1109	1	0	0.12	0.21	0.17	0.36
1110	1	0	0.12	0.21	0.17	0.36
1111	1	0	0.12	0.21	0.17	0.36
1112	1	0	0.12	0.21	0.17	0.36
1113	1	0	0.12	0.21	0.17	0.36
1114	1	0	0.12	0.21	0.17	0.36
1115	1	0	0.12	0.21	0.17	0.36
1116	1	0	0.12	0.21	0.17	0.36
1117	1	0	0.12	0.21	0.17	0.36
1118	1	0	0.12	0.21	0.17	0.36
1119	1	0	0.12	0.21	0.17	0.36
1120	1	0	0.12	0.21	0.17	0.36
1121	1	0	0.12	0.21	0.17	0.36
1122	1	0	0.12	0.21	0.17	0.36
1123	1	0	0.12	0.21	0.17	0.36
1124	1	0	0.12	0.21	0.17	0.36
1125	1	0	0.12	0.21	0.17	0.36
