SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0	dcf1	dcf2	dcf3
205	0.00014	0	0.39	0	0.005	0	0.11	0	0.06	0.44	0	0	0	0	0	0	9	0.12	0.21	0.17	0.48
206	0.00026	0	0.43	0	0.39	0	0.14	0	0.00031	0.04	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
207	8.7e-05	0	0.78	0	0.22	0	0.00046	0	0	0.0034	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
208	0.00076	0	1	0	0.00027	0	0	0	0	0.0011	2e-06	0	0	0	0	0	2	0.12	0.21	0.17	0.36
209	0	0	0.8	0	0.2	0	2.8e-06	0	0	0.00069	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
210	0.074	0	0.93	0	0	0	0	0	0	0.00015	7.5e-06	0	0	0	0	0	2	0.12	0.21	0.17	0.36
211	0	0	0.43	0	0.57	0	0.0015	0	0	0.006	0	0	0	0	0	0	4	0.2	0.21	0.17	0.36
212	0	0	0.94	0	0.049	0	0	0	0	0.007	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
213	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.098	0.088	0.24	0.36
214	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0.11	0
215	0.0011	0	0.87	0	0.11	0	0.0025	1.3e-06	0	0.014	3.1e-05	0	0	0	0	0	2	0.12	0.21	0.17	0.36
216	0.012	0	0.65	0	0.07	0	0.0024	0.00024	0.0003	0.26	0.0019	0	0	0	0	0	2	0.12	0.21	0.17	0.36
217	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
218	0.0088	0	0.89	0	0.098	0	0.00082	3.6e-05	0	0.0046	1.9e-05	0	0	0	0	0	2	0.12	0.21	0.17	0.36
219	0.44	0	0.5	8.4e-06	0.013	0	0.0021	0.0094	1.2e-06	0.0077	0.028	0	0	0	0	0	2	0.12	0.21	0.17	0.36
220	0.33	0	0.62	0	0.012	0	0.021	1.9e-05	4.4e-05	0.013	0.011	0	0	0	0	0	2	0.12	0.21	0.17	0.36
221	0.91	0	0.022	0	2.2e-05	0	2.8e-06	0.056	0	0.0003	0.0076	0	0	0	0	0	0	0.12	0.4	0.32	0.64
222	0.37	0	0.39	0	0.0025	0	0.00021	0.0066	0.00051	0.18	0.049	0	0	0	0	0	2	0.12	0.21	0.17	0.36
223	0.0034	0	0.98	0	0.004	0	1.5e-05	4.6e-06	0	0.011	0.00045	0	0.002	0	0	0	2	0.12	0.21	0.17	0.36
224	0.00031	0	0.87	0	0.077	0	0.011	0	2.9e-06	0.045	4.3e-06	0	0	0	0	0	2	0.12	0.21	0.17	0.36
225	0.0002	0	0.82	0	0.026	0	0.005	4.3e-06	8.9e-05	0.15	5.6e-06	0	0.00036	0	0	0	2	0.12	0.21	0.17	0.36
226	0.0001	0	0.8	0	0.037	0	0.012	0	0.0001	0.16	1.1e-06	0	0.00025	0	0	0	2	0.12	0.21	0.17	0.36
227	0	0	0.017	0	0	0	0	0	4.1e-05	0.98	0	0	0	0	0	0	9	0.12	0.21	0.17	0.48
228	8.9e-06	0	0.99	0	0.0013	0	1.9e-05	0	0	0.011	0	0	0.00028	0	0	0	2	0.12	0.21	0.17	0.36
229	0.0011	0	0.46	0	0.4	0	0.062	0	0.00033	0.078	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
230	0	0	0.99	0	0.0077	0	0.00031	0	0	0.0053	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
231	0.0011	0	0.89	0	0.11	0	0.0024	0	0	0.0028	4.9e-06	0	0	0	0	0	2	0.12	0.21	0.17	0.36
232	0.033	0	0.97	0	0.0013	0	0	0	0	0.00014	0.00014	0	0	0	0	0	2	0.12	0.21	0.17	0.36
233	0.066	0	0.85	0	0.0003	0	0.00027	0	0.00036	0.086	0.0015	0	0	0	0	0	2	0.12	0.21	0.17	0.36
234	0.00085	0	0.98	0	0.011	0	0.00072	0	0	0.0038	8.7e-06	0	0	0	0	0	2	0.12	0.21	0.17	0.36
235	0	0	0.94	0	0.002	0	0.00037	0	0	0.053	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
236	0.26	0	0.64	0	0.023	0	0.0016	0.0042	3e-06	0.01	0.062	0	0	0	0	0	2	0.12	0.21	0.17	0.36
237	0	0	0.99	0	0	0	0	0	0	0.01	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
238	0.004	0	0.79	0	0.074	0	0.016	0	0.0004	0.12	0.00017	0	0	0	0	0	2	0.12	0.21	0.17	0.36
239	0.8	0	0.18	0	0.0004	0	6.2e-05	0.00017	0	0.0037	0.019	0	0	0	0	0	0	0.12	0.4	0.32	0.64
240	0	0	0.85	0	0.0002	0	0.00024	0	7.9e-06	0.15	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
241	0	0	0.99	0	0.012	0	0.00013	0	0	0.0011	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
242	0.00076	0	0.3	0	0.083	0	0.0082	0	0.0075	0.6	0	0	0	0	0	0	9	0.12	0.21	0.17	0.48
243	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.2	0.21	0.17	0.36
244	0	0	0.99	0	7e-06	0	0	0	0	0.00017	0	0	0.0053	0	0	0	2	0.12	0.21	0.17	0.36
245	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
246	7e-05	0	0.88	0	0.035	0	0.01	0	1.1e-05	0.075	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
247	0	0	0.97	0	4.7e-05	0	3.8e-06	0	0	0.033	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
248	0	0	0.89	0	0.017	0	0.0035	0	0	0.087	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
249	0.006	0	0.58	0	0.21	0	0.1	0	0.0022	0.1	4.1e-05	0	0	0	0	0	2	0.12	0.21	0.17	0.36
250	0	0	0.97	0	0.029	0	0	0	0	6.4e-05	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
251	0	0	0.051	0.0019	1.9e-05	0	0	0	0	0.0011	0	0	0	0.95	0	0	13	0	0.12	0	0.08
252	0.75	0	0.06	0	5.7e-05	0	0.0002	1.5e-05	1.3e-05	0.0092	0.0011	0	0.18	0	0	4.2e-05	0	0.12	0.4	0.32	0.64
253	0.75	0	0.061	0	5e-05	0	0	0.0065	0	0.00021	0.0077	0	0.18	0	0	0.00016	0	0.12	0.4	0.32	0.64
254	0	0	0.54	0	0	0	0	0	0	0.46	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
255	0.087	0	0.13	5.6e-06	0.013	0	0.026	2.5e-05	0.04	0.7	1.2e-05	0	0	0	0	0	9	0.12	0.21	0.17	0.48
256	0	0	0.7	0	6e-05	0	0.00011	0	3.5e-05	0.3	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
257	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0.11	0
258	0.00024	0	0.97	0	0.021	0	0	0	0	0.0091	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
259	0.024	0	0.84	0	0.11	0	0.0079	0.00013	3.4e-06	0.016	0.0013	0	0	0	0	0	2	0.12	0.21	0.17	0.36
260	1.6e-06	0	0.96	0	2.2e-05	0	0	0	0	0.036	0	0	2.7e-06	0	0	0	2	0.12	0.21	0.17	0.36
261	0.006	0	0.72	0	0	0	0	0	0	0.27	0.00094	0	1.4e-05	0	0	0	2	0.12	0.21	0.17	0.36
262	0.87	0	0.099	9.1e-05	0.0094	0	0	0.015	0	2.3e-05	0.0075	0	0	0	0	0	0	0.12	0.4	0.32	0.64
263	0.0036	0	0.27	0.035	0.061	0	0.0054	2e-06	0.00019	0.63	0.00012	0	0	0	0	0	9	0.12	0.21	0.17	0.48
264	0.34	0	0.54	0.0025	0.08	0	0.0009	0.0035	0	0.019	0.012	0	0	0	0	0	2	0.12	0.21	0.17	0.36
265	0.41	0	0.47	6.9e-05	0.066	0	0.00067	0.043	0	0.011	0.0019	0	0	0	0	0	2	0.12	0.21	0.17	0.36
266	0.69	0	0.26	0.00048	0.051	0	0.0011	0	0	0.00012	0.002	0	0	0	0	0	0	0.12	0.4	0.32	0.64
267	0.076	0	0.84	0	0.0026	0	0.00014	0.0038	1.3e-05	0.031	0.042	0	0	0	0	0	2	0.12	0.21	0.17	0.36
268	0.028	0	0.83	0	0.093	0	0.0099	5.8e-05	1.4e-05	0.029	0.015	0	0	0	0	0	2	0.12	0.21	0.17	0.36
269	0.19	0	0.73	1.9e-06	0.054	0	0.00049	0.011	0	0.012	0.006	0	0	0	0	0	2	0.12	0.21	0.17	0.36
270	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.098	0.088	0.24	0.36
271	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.098	0.088	0.24	0.36
272	0.00083	0	0.61	0	0.14	0	0.075	0	0.00011	0.17	0.00013	0	0	0	0	0	2	0.12	0.21	0.17	0.36
273	0.054	0	0.89	0	0.012	0	0.00011	0.00064	0	0.028	0.014	0	0	0	0	0	2	0.12	0.21	0.17	0.36
274	0.044	0	0.78	0	0.0044	0	0.0089	7.6e-06	0.0094	0.15	0.0055	0	0	0	0	0	2	0.12	0.21	0.17	0.36
275	2.4e-06	0	0.51	0	0.098	0	0.058	0	3.3e-05	0.34	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
276	0.16	0	0.8	0	0.026	0	9.5e-06	0.0022	0	0.0048	0.0029	0	0	0	0	0	2	0.12	0.21	0.17	0.36
277	0.29	0	0.71	0	2.4e-05	0	0	1.6e-06	0	6.6e-05	0.0015	0	0	0	0	0	2	0.12	0.21	0.17	0.36
278	0.42	0	0.53	5.6e-05	0.022	0	0.015	0.0046	0	0.0029	0.0083	0	0	0	0	0	2	0.12	0.21	0.17	0.36
279	0.4	0	0.55	4e-05	0.024	0	0.011	0.0045	0	0.0028	0.0091	0	0	0	0	0	2	0.12	0.21	0.17	0.36
280	0.81	0	0.0006	0	0	0	0	0.19	0	0	2.4e-05	0	0.0014	0	0	8.7e-05	0	0.12	0.4	0.32	0.64
281	0.13	0	0.83	0	2.9e-05	0	0	0.0046	0	0.0027	0.04	0	0	0	0	0	2	0.12	0.21	0.17	0.36
282	0.025	0	0.73	0	0.11	0	0.018	0.00041	0.00041	0.11	0.002	0	0	0	0	0	2	0.12	0.21	0.17	0.36
283	0.42	0	0.23	0	0	0	0	0.26	0	5.7e-05	0.091	0	0	0	0	0	0	0.12	0.4	0.32	0.64
284	0.9	0	0.0059	0	0	0	0	0.0011	0	6.5e-05	0.094	0	0.002	0	0	0.00066	0	0.12	0.4	0.32	0.64
285	0	0	1	0	2.7e-05	0	0	0	0	1.4e-06	0	0	0.00012	0	0	0	2	0.12	0.21	0.17	0.36
286	0.15	0	0.6	0	1.1e-05	0	4.4e-06	0	0	0.014	6.5e-05	0	0.23	0	0	0	2	0.12	0.21	0.17	0.36
287	0	0	1	0	0.0038	0	2e-06	0	0	3.9e-06	0	0	9e-06	0	0	0	2	0.12	0.21	0.17	0.36
288	0.69	0	0.2	0	0.00025	0	6.4e-05	1.2e-05	0	0.0035	0.01	0	0.096	0	0	9.5e-05	0	0.12	0.4	0.32	0.64
289	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0.12	0.21	0.17	0.48
290	0.79	0	0.04	0	0	0	0	2.6e-05	0	0.0001	0.17	0	0.0031	0	0	2.7e-05	0	0.12	0.4	0.32	0.64
291	0.19	0	0.74	0	0.00085	0	9.1e-05	2.9e-06	0	0.041	0.0015	0	0.021	0	0	1.1e-05	2	0.12	0.21	0.17	0.36
292	0.066	0	0.9	0	0.0031	0	1.8e-05	0.00035	0	0.0025	4.5e-05	0	0.025	0	0	0	2	0.12	0.21	0.17	0.36
293	0.014	0	0.38	0	1.3e-06	0	0	0	0	0.6	7.6e-06	0	0.00035	0	0	0	9	0.12	0.21	0.17	0.48
294	0.75	0	0.16	0	9.7e-05	0	0	0.004	0	0.0017	0.077	0	0.0056	0	0	7.5e-05	0	0.12	0.4	0.32	0.64
295	0.017	0	0.85	0	0	0	0	0	0	0.014	0	0	0.11	0	0	0	2	0.12	0.21	0.17	0.36
296	0.0065	0	0.57	0	0.18	0	0.12	1.4e-06	0.0017	0.12	7.3e-05	0	0.00078	0	0	0	2	0.12	0.21	0.17	0.36
297	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0.12	0.21	0.17	0.48
298	0.072	0	0.1	0	0.012	0	0.014	0	0.038	0.76	4.4e-06	0	2.8e-06	0	0	0	9	0.12	0.21	0.17	0.48
299	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0.11	0
300	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0.12	0.34	0.17	0.64
301	0	1	0.00026	5e-06	0	0	0	0	0	0	0	0	0	0	3.4e-05	0	1	0.098	0.088	0.24	0.36
302	0.024	0	0.86	0	0.00078	0	0.00084	1e-06	0.00038	0.071	0.039	0	0	0	0	0	2	0.12	0.21	0.17	0.36
303	0.94	0	0.00013	0	0	0	0	0	0	0	0.001	0	0.058	0	0	7.9e-05	0	0.12	0.4	0.32	0.64
304	0.0013	0	0.66	0	0.15	0	0.15	0	1e-05	0.05	0	0	1.5e-06	0	0	0	2	0.12	0.21	0.17	0.36
305	0.86	0	0.024	0	1.4e-06	0	0	0.00013	0	8.8e-05	0.11	0	0.0042	0	0	9.2e-05	0	0.12	0.4	0.32	0.64
306	0.21	0	0.73	0.0043	0.044	0	0	0.00017	0	0.0084	0.0053	0	0	0	0	0	2	0.12	0.21	0.17	0.36
307	0.11	0	0.31	0	3.5e-05	0	0	0	0	0.00052	2e-06	0	0.57	0	0	0	12	0.29	0.66	0.46	1
308	0.001	0	0.69	0	0.091	0	0.031	0	0.00046	0.18	1.5e-05	0	0.00061	0	0	0	2	0.12	0.21	0.17	0.36
309	0	0	1	0	1.6e-05	0	0	0	0	0.00026	0	0	2.8e-05	0	0	0	2	0.12	0.21	0.17	0.36
310	0.074	0	0.32	0.00054	0.58	0	0.019	4.7e-06	0	0.0077	0.00018	0	0.0047	0	0	0.00075	4	0.2	0.21	0.17	0.36
311	0.00077	0	0.99	0.00083	0.0017	0	0.00017	0	0	0.0041	1.1e-05	0	0	0	0	0	2	0.12	0.21	0.17	0.36
312	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0	0.12	0	0.08
313	0.023	0	0.68	0.0088	0.099	0	0.064	0.0002	0.00017	0.12	0.0032	0	3.1e-05	0	0	6.6e-06	2	0.12	0.21	0.17	0.36
314	0.04	0	0.11	0.00028	0.55	0	0.16	1.6e-05	7.6e-06	0.0063	0.00014	0	0.12	0	0	0.0012	4	0.2	0.21	0.17	0.36
315	0.083	0	0.59	0.0016	0.16	0	0.16	0	0	0.0078	0.00083	0	0.00087	0	0	5.3e-05	2	0.12	0.21	0.17	0.36
316	0.35	0	0.43	0.00022	0.21	0	0.012	0	0	0.0011	0.00011	0	0.0015	0	0	0.00094	2	0.12	0.21	0.17	0.36
317	0.67	0	0	0	0	0	0	0.012	0	0	0.31	0	0	0	0	0	0	0.12	0.4	0.32	0.64
318	0.57	0	0.17	7.3e-05	0.24	0	0.0054	0	0	0.0013	2.3e-05	0	0.0018	0	0	0.0037	0	0.12	0.4	0.32	0.64
319	0.057	0	0.67	0.0036	0.098	0	0.14	0	6.4e-06	0.028	0.00023	0	0.00023	0	0	2.6e-05	2	0.12	0.21	0.17	0.36
320	0.0049	0	0.11	0.00056	0.2	0	0.67	3.8e-05	0.00015	0.013	0.00041	0	0.0014	0	0	1e-05	6	0.2	0.34	0.17	0.42
321	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0	0.12	0	0.08
322	0.061	0	0.38	0.0022	0.49	0	0.026	0.0013	5.5e-06	0.026	0.0071	0	0.0086	0	0	0.00031	4	0.2	0.21	0.17	0.36
323	4.9e-05	0	0.31	0	0.093	0	0.4	0	0.0017	0.19	0	0	4.9e-06	0	0	0	6	0.2	0.34	0.17	0.42
324	0	0	0.39	0	0.13	0	0.088	0	4.6e-05	0.4	0	0	0	0	0	0	9	0.12	0.21	0.17	0.48
325	5.3e-06	0	0.31	0	0.0023	0	0.022	0	0.00068	0.66	0	0	0	0	0	0	9	0.12	0.21	0.17	0.48
326	0.00012	0	0.91	0	0.071	0	0.00016	0	0	0.018	0	0	0.0018	0	0	0	2	0.12	0.21	0.17	0.36
327	0	0	0.84	0	0.012	0	7.7e-06	0	0	0.14	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
328	0	0	0.08	0	0.0027	0	0.025	0	0.00034	0.89	0	0	0	0	0	0	9	0.12	0.21	0.17	0.48
329	5.4e-06	0	0.45	0	0.17	0	0.29	0	3.6e-05	0.087	0	0	2.2e-06	0	0	0	2	0.12	0.21	0.17	0.36
330	0	0	0	0	0	0	5.5e-06	0	0	0	0	0	0	1	4e-05	0	13	0	0.12	0	0.08
331	0.05	0	0.41	0	0.088	0	0.41	0	0.00089	0.044	9.3e-05	0	0	0	0	0	6	0.2	0.34	0.17	0.42
332	0.15	0	0.0045	0	9.1e-05	0	0.00037	0	0.069	0.78	0	0	0	0	0	0	9	0.12	0.21	0.17	0.48
333	7e-05	0	0.96	6.1e-06	0.0043	0	9.3e-05	2e-05	0	0.023	0.0001	0	0.01	0	0	1.4e-05	2	0.12	0.21	0.17	0.36
334	0.0023	0	0.58	0	0.019	0	0.0054	1.2e-06	0.002	0.39	0	0	0.00018	0	0	0	2	0.12	0.21	0.17	0.36
335	0.024	0	0.56	0	0.036	0	0.0041	6.7e-06	0.00076	0.37	0.001	0	0.00037	0	0	0	2	0.12	0.21	0.17	0.36
336	0	0	0.34	0	4.2e-05	0	4.9e-06	0	0	0.66	0	0	2.9e-06	0	0	0	9	0.12	0.21	0.17	0.48
337	0.075	0	0.0072	0	0	0	0	0	0	0	0.00034	0	0.92	0	0	0	12	0.29	0.66	0.46	1
338	0	0	0.78	0	0.13	0	0.0011	0	0	0.086	0	0	4.8e-06	0	0	0	2	0.12	0.21	0.17	0.36
339	0.0015	0	0.61	0	0.11	0	0.066	0	0.0016	0.2	0	0	0.0002	0	0	0	2	0.12	0.21	0.17	0.36
340	7.8e-05	0	0.73	0	0.048	0	0.0001	0	0	0.23	0	0	9e-06	0	0	0	2	0.12	0.21	0.17	0.36
341	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0.11	0
342	0	0	0.39	0	0.073	0	4e-06	0	0	0.54	0	0	0	0	0	0	9	0.12	0.21	0.17	0.48
343	0	0	0.0026	0	1.1e-05	0	0	0	5.6e-06	1	0	0	0	0	0	0	9	0.12	0.21	0.17	0.48
344	1.8e-05	0	0.41	0	0.013	0	0.0089	0	5.6e-05	0.57	0	0	0	0	0	0	9	0.12	0.21	0.17	0.48
345	6.8e-05	0	0.31	0	0.014	0	0.0033	0	0.00067	0.67	0	0	2.7e-06	0	0	0	9	0.12	0.21	0.17	0.48
346	2.4e-05	0	0.75	0	0.15	0	0.02	0	2.7e-05	0.077	0	0	0.00039	0	0	0	2	0.12	0.21	0.17	0.36
347	0.043	0	0.55	0	0.0013	0	2.2e-05	0.0019	0	0.0019	0.4	0	0	0	0	0	2	0.12	0.21	0.17	0.36
348	0	5.4e-06	0	0	0	0	0	1	0	0	0	0	0	0	1.3e-06	0	7	0.098	0.27	0.32	0.58
349	0.23	0	0.62	0.0049	0.096	0	0.0037	0.0017	7.6e-06	0.042	0.0032	0	0.00054	0	0	0.00028	2	0.12	0.21	0.17	0.36
350	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0.11	0
351	0.04	0	0.049	7.9e-06	0.85	0	0.0094	3.5e-06	0	6.9e-05	0.00033	0	0.046	0	0	0.0017	4	0.2	0.21	0.17	0.36
352	0.29	0	0.64	0.014	0.0048	0	0.00014	0.011	1.7e-06	0.024	0.018	0	4.5e-06	0	0	1.3e-05	2	0.12	0.21	0.17	0.36
353	0.37	0	0.42	0.0027	0.0039	0	1.2e-05	0.098	0	0.0024	0.099	0	1.6e-06	0	0	1.4e-05	2	0.12	0.21	0.17	0.36
354	0.15	0	0.83	4.9e-05	0.018	0	1.1e-06	0	0	6.3e-05	0.0011	0	0	0	0	2e-06	2	0.12	0.21	0.17	0.36
355	0.22	0	0.47	0.00066	0.026	0	0.00014	0.0016	0	0.00085	0.28	0	4.4e-06	0	0	1.4e-05	2	0.12	0.21	0.17	0.36
356	1.3e-05	0	0.0022	6.1e-06	0.19	0	0.8	0	3e-05	0.0032	0	0	0.0008	0	0	2.7e-06	6	0.2	0.34	0.17	0.42
357	0.13	0	0.54	0.0055	0.23	0	0.0034	0.012	1e-05	0.064	0.0083	0	0.002	0	0	0.00038	2	0.12	0.21	0.17	0.36
358	7.5e-05	0	0.0036	0	1	0	0.00089	0	0	1.5e-06	0	0	5.5e-06	0	0	6.1e-06	4	0.2	0.21	0.17	0.36
359	0.11	0	0.88	0.00028	0.0045	0	1.3e-06	0	0	0.00018	0.004	0	0	0	0	0	2	0.12	0.21	0.17	0.36
360	0.07	0	0.028	0	0.89	0	0	0	0	0	0	0	0	0	0	0.014	4	0.2	0.21	0.17	0.36
361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.04	0.047	0.038	0.04
362	0	0	0.078	0	7.6e-05	0	0	0	0	0.92	0	0	0	0	0	0	9	0.12	0.21	0.17	0.48
363	0	0	1	1.9e-05	0.00041	0	0	0	0	0	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
364	0	0	1	0.0044	0	0	0	0	3.3e-06	2.2e-05	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
365	0	0	0	0.58	0	0	0	0	0	0.42	0	0	0	0	0	0	3	0.098	0.21	0.17	0.42
366	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0.11	0
367	0	0	0	0.019	0	0	2.9e-06	0	0	0.98	0	0	0	0	0	0	9	0.12	0.21	0.17	0.48
368	0	0	0	0.068	0	0	0	0	0	0.93	0	0	0	0	0	0	9	0.12	0.21	0.17	0.48
369	0.00015	0	0.94	0.014	0.01	0	0.0012	2.1e-05	0.00096	0.031	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
370	0	0	1	0.001	1.3e-05	0	0	0	0	1.6e-05	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
371	0	6.2e-06	0.00086	0.0063	5.1e-06	0	2e-05	6.7e-05	5.4e-05	0.99	0	0	0	0	0	0	9	0.12	0.21	0.17	0.48
372	0	0	0	0.0023	0	0	0	0	0	1	0	0	0	0	0	0	9	0.12	0.21	0.17	0.48
373	0.0023	3.2e-06	0.071	0.1	0.00038	0	0.0055	0.0051	0.0066	0.8	5.5e-05	0	0	0	0	0	9	0.12	0.21	0.17	0.48
374	0.02	0.0031	0.84	0.021	0.011	0	0.0015	0.01	0.0073	0.087	0.0018	0	0	0	0	0	2	0.12	0.21	0.17	0.36
375	0	0	0	0.013	0	0	0	0	0	0.99	0	0	0	0	0	0	9	0.12	0.21	0.17	0.48
376	0.00011	0.013	0.92	0.0051	0.028	0	6.5e-05	0.0011	0.00068	0.035	1.1e-06	0	0	0	0	0	2	0.12	0.21	0.17	0.36
377	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.00036	0	13	0	0.12	0	0.08
378	0	0	0.54	0.44	0	0	0	0	0	0.02	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
379	0	0	0	0.0028	0	0	0	0	0	1	0	0	0	0	0	0	9	0.12	0.21	0.17	0.48
380	0	6.1e-06	1	0.0021	0	0	0	1e-05	1.1e-05	5.6e-06	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
381	0	0	0	0.89	0	0	3.1e-06	0	0	0.11	0	0	0	0	0	0	3	0.098	0.21	0.17	0.42
382	0	0	0	0.00016	0	0	0	0	0	1	0	0	0	0	0	0	9	0.12	0.21	0.17	0.48
383	0	0	0	0.00097	0	0	0	0	0	1	0	0	0	0	0	0	9	0.12	0.21	0.17	0.48
384	0	0	0.99	0.0056	0	0	0	0	0	0	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
385	0	0	1	0.0016	0	0	0	0	2.7e-05	2.6e-06	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
386	0	0	0	0.33	0	0	0	0	0	0.67	0	0	0	0	0	0	9	0.12	0.21	0.17	0.48
387	0	0	0	2e-05	0	0	0	0	0	1	0	0	0	0	0	0	9	0.12	0.21	0.17	0.48
388	0	0	0	0.025	0	0	0	0	0	0.97	0	0	0	0	0	0	9	0.12	0.21	0.17	0.48
389	0	0	0	0.063	0	0	0	0	0	0.94	0	0	0	0	0	0	9	0.12	0.21	0.17	0.48
390	4.3e-06	0	0.88	0.0036	0.096	0	0.0047	0	0.0029	0.0085	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
391	0.014	1e-05	0.51	0.057	0.0046	0	0.013	0.019	0.0024	0.38	0.00034	0	0	0	0	0	2	0.12	0.21	0.17	0.36
392	0	0	0	0.0002	0	0	0	0	0	1	0	0	0	0	0	0	9	0.12	0.21	0.17	0.48
393	0	0.0002	0.98	0.012	0.00031	0	0	0	2.6e-06	0.0025	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
394	0	0	0	0.00075	0	0	2.7e-05	7.3e-06	0	1	0	0	0	0	0	0	9	0.12	0.21	0.17	0.48
395	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0.11	0
396	0	0	0	1.2e-05	0	0	0	0.0001	0	1	0	0	0	0	0	0	9	0.12	0.21	0.17	0.48
397	0	0	0.0031	5.2e-06	0	0	0	0	0.0012	1	0	0	0	0	0	0	9	0.12	0.21	0.17	0.48
398	0	0	0.98	0.0042	0.0036	0	2.7e-05	0	0	0.01	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
399	0.00051	0	0.25	0	0.0073	0	0.00049	0	0.0014	0.74	0	0	0	0	0	0	9	0.12	0.21	0.17	0.48
400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.04	0.047	0.038	0.04
401	0.63	0	0.35	0	5.7e-05	0	0	1.9e-05	0	0.0031	0.017	0	0	0	0	0	0	0.12	0.4	0.32	0.64
402	0.00039	0	0.13	0	0.00011	0	0.00015	0	0.00077	0.87	1.2e-06	0	0	0	0	0	9	0.12	0.21	0.17	0.48
403	0	0	0.00057	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0.12	0.21	0.17	0.48
404	0	0	1	0.00022	0	0	0	0	0	0	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
405	0.17	0	0.00073	0	0	0	0	0	0.011	0	0.82	0	0	0	0	0	10	0.098	0.4	0.39	0.64
406	0.28	0	0.46	0	0.0039	0	7.5e-05	0.0036	1.6e-05	0.14	0.12	0	0	0	0	0	2	0.12	0.21	0.17	0.36
407	0	0	0.42	0	0.06	0	0.52	0	0	0.0016	0	0	0.00021	0	0	2.1e-06	6	0.2	0.34	0.17	0.42
408	0	0	0.98	0.016	0	0	0	0	0	0.00061	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
409	0.95	0	0.05	0	2.3e-06	0	0	0	4.6e-05	0	0.00068	0	0	0	0	0	0	0.12	0.4	0.32	0.64
410	0	0.0024	0.86	0.0066	0.036	0	0.00043	1.7e-05	2e-06	0.09	0	0	0	0	0	0	2	0.12	0.21	0.17	0.36
