SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1	dcf2	dcf3
297	1	0	0	0	0	0	0	0	0	0.12	0.27	0.17	0.48
298	0.75	0.059	0	0	0.059	0.021	0.11	0	0	0.12	0.27	0.17	0.48
299	0	0	0	0	0	0	0	1	7	0	0	0.11	0
300	1	0	0	0	0	0	0	0	0	0.12	0.27	0.17	0.48
301	0	0.00066	0.43	0.57	0.00066	0	0	0	3	0.027	0.07	0.17	0.04
302	0.16	0.36	0.098	0	0.36	0.00098	0.028	0	4	0.12	0.21	0.17	0.36
303	0	5.1e-05	0	0	5.1e-05	0	1	0	6	0.12	0.4	0.32	0.64
304	0.17	0.31	0	0	0.31	0.21	0.0017	0	4	0.12	0.21	0.17	0.36
305	4.2e-05	0.0098	0	0	0.0098	1.7e-06	0.98	0	6	0.12	0.4	0.32	0.64
306	0.00022	0.34	8.2e-06	0	0.34	0.061	0.27	0	4	0.12	0.21	0.17	0.36
307	0.0022	0.33	0	0	0.33	0.00011	0.33	0	4	0.12	0.21	0.17	0.36
308	0.22	0.33	0	0	0.33	0.13	0.0013	0	4	0.12	0.21	0.17	0.36
309	4.8e-06	0.5	0	0	0.5	2.4e-05	0	0	4	0.12	0.21	0.17	0.36
310	0.0045	0.12	1.2e-06	0	0.12	0.67	0.079	0	5	0.2	0.21	0.17	0.36
311	0.023	0.49	0	0	0.49	0.0025	0.001	0	4	0.12	0.21	0.17	0.36
312	1	0	0	1.9e-06	0	0	0	0	0	0.12	0.27	0.17	0.48
313	0.22	0.31	0.00035	0	0.31	0.13	0.029	0	4	0.12	0.21	0.17	0.36
314	0.01	0.056	2.9e-06	0	0.056	0.82	0.054	0	5	0.2	0.21	0.17	0.36
315	0.043	0.3	6.2e-05	0	0.3	0.24	0.12	0	4	0.12	0.21	0.17	0.36
316	0.0021	0.18	0	0	0.18	0.26	0.39	0	6	0.12	0.4	0.32	0.64
317	0	0	0	0	0	0	1	0	6	0.12	0.4	0.32	0.64
318	1.3e-05	0.065	0	0	0.065	0.27	0.6	0	6	0.12	0.4	0.32	0.64
319	0.15	0.32	7e-05	0	0.32	0.14	0.075	0	4	0.12	0.21	0.17	0.36
320	0.14	0.12	1.3e-05	0	0.12	0.62	0.014	0	5	0.2	0.21	0.17	0.36
321	1	0	0	0	0	0	0	0	0	0.12	0.27	0.17	0.48
322	0.012	0.15	0.00025	0	0.15	0.61	0.07	0	5	0.2	0.21	0.17	0.36
323	0.6	0.14	0	0	0.14	0.12	6e-05	0	0	0.12	0.27	0.17	0.48
324	0.47	0.18	0	0	0.18	0.18	0	0	0	0.12	0.27	0.17	0.48
325	0.9	0.051	0	0	0.051	0.0011	0	0	0	0.12	0.27	0.17	0.48
326	0.0031	0.45	0	0	0.45	0.11	0.00017	0	4	0.12	0.21	0.17	0.36
327	0.0094	0.48	0	0	0.48	0.022	0	0	4	0.12	0.21	0.17	0.36
328	0.96	0.017	0	0	0.017	0.0018	0	0	0	0.12	0.27	0.17	0.48
329	0.28	0.23	0	0	0.23	0.26	7.6e-06	0	0	0.12	0.27	0.17	0.48
330	1	0	0	0	0	0	0	0	0	0.12	0.27	0.17	0.48
331	0.32	0.23	0	0	0.23	0.15	0.077	0	0	0.12	0.27	0.17	0.48
332	0.75	0.0027	0	0	0.0027	0.00017	0.24	0	0	0.12	0.27	0.17	0.48
333	0.013	0.49	0	0	0.49	0.0066	9.9e-05	0	4	0.12	0.21	0.17	0.36
334	0.34	0.31	0	0	0.31	0.031	0.0034	0	0	0.12	0.27	0.17	0.48
335	0.21	0.34	0	0	0.34	0.067	0.04	0	4	0.12	0.21	0.17	0.36
336	0.53	0.23	0	0	0.23	8.6e-05	0	0	0	0.12	0.27	0.17	0.48
337	0	0.032	0	0	0.032	2.3e-05	0.94	0	6	0.12	0.4	0.32	0.64
338	0.021	0.39	0	0	0.39	0.2	0	0	4	0.12	0.21	0.17	0.36
339	0.26	0.29	0	0	0.29	0.16	0.0019	0	4	0.12	0.21	0.17	0.36
340	0.025	0.44	0	0	0.44	0.088	0.00013	0	4	0.12	0.21	0.17	0.36
341	0	0	0	0	0	0	0	1	7	0	0	0.11	0
342	0.022	0.38	0	0	0.38	0.22	0	0	4	0.12	0.21	0.17	0.36
343	0.98	0.012	0	0	0.012	0.00016	0	0	0	0.12	0.27	0.17	0.48
344	0.6	0.19	0	0	0.19	0.018	2.3e-05	0	0	0.12	0.27	0.17	0.48
345	0.53	0.22	0	0	0.22	0.029	0.00013	0	0	0.12	0.27	0.17	0.48
346	0.063	0.36	0	0	0.36	0.21	3.5e-05	0	4	0.12	0.21	0.17	0.36
347	0.0018	0.41	0.083	0	0.41	0.0029	0.089	0	4	0.12	0.21	0.17	0.36
348	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
349	0.023	0.28	0.00067	0	0.28	0.13	0.29	0	6	0.12	0.4	0.32	0.64
350	0	0	0	0	0	0	0	1	7	0	0	0.11	0
351	4.6e-05	0.018	0	0	0.018	0.93	0.039	0	5	0.2	0.21	0.17	0.36
352	0.012	0.27	0.11	0	0.27	0.0061	0.33	0	6	0.12	0.4	0.32	0.64
353	0.00074	0.22	0.023	0	0.22	0.0062	0.53	0	6	0.12	0.4	0.32	0.64
354	1.9e-05	0.39	0	0	0.39	0.026	0.19	0	4	0.12	0.21	0.17	0.36
355	0.0006	0.29	0.0003	0	0.29	0.048	0.38	0	6	0.12	0.4	0.32	0.64
356	0.037	0.0036	0	0	0.0036	0.96	6.1e-05	0	5	0.2	0.21	0.17	0.36
357	0.018	0.25	0.0014	0	0.25	0.32	0.17	0	5	0.2	0.21	0.17	0.36
358	0	0.0012	0	0	0.0012	1	6.9e-05	0	5	0.2	0.21	0.17	0.36
359	6.8e-05	0.42	0	0	0.42	0.0065	0.15	0	4	0.12	0.21	0.17	0.36
360	0	0.0095	0	0	0.0095	0.91	0.066	0	5	0.2	0.21	0.17	0.36
361	1	0	0	0	0	0	0	0	0	0.12	0.27	0.17	0.48
362	0.31	0.34	0	0	0.34	0.001	0	0	4	0.12	0.21	0.17	0.36
363	0	0.5	0	0	0.5	0.00062	0	0	4	0.12	0.21	0.17	0.36
364	1.3e-06	0.48	0.043	0	0.48	0	0	0	4	0.12	0.21	0.17	0.36
365	0.0042	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
366	0	0	0	0	0	0	0	1	7	0	0	0.11	0
367	1	0	0	0	0	0	0	0	0	0.12	0.27	0.17	0.48
368	1	0	0	0	0	0	0	0	0	0.12	0.27	0.17	0.48
369	0.052	0.46	0.0057	0	0.46	0.015	0.0002	0	4	0.12	0.21	0.17	0.36
370	0	0.5	0.00029	0	0.5	2e-05	0	0	4	0.12	0.21	0.17	0.36
371	0.99	0.0012	0.0014	0.0019	0.0012	2.2e-05	3.1e-06	0	0	0.12	0.27	0.17	0.48
372	1	0	0	0	0	0	0	0	0	0.12	0.27	0.17	0.48
373	0.91	0.019	0.053	0.0002	0.019	0.00031	0.0017	0	0	0.12	0.27	0.17	0.48
374	0.062	0.27	0.38	3.4e-05	0.27	0.01	0.018	0	2	0.053	0.21	0.17	0.36
375	1	0	0	0	0	0	0	0	0	0.12	0.27	0.17	0.48
376	0.0089	0.45	0.043	0	0.45	0.042	0.00015	0	4	0.12	0.21	0.17	0.36
377	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
378	0.0011	0.16	0.68	0	0.16	0	0	0	2	0.053	0.21	0.17	0.36
379	1	0	0	0	0	0	0	0	0	0.12	0.27	0.17	0.48
380	0	0.35	0.3	0	0.35	0	0	0	4	0.12	0.21	0.17	0.36
381	1	0	0	0	0	0	0	0	0	0.12	0.27	0.17	0.48
382	1	0	0	0	0	0	0	0	0	0.12	0.27	0.17	0.48
383	1	0	0	0	0	0	0	0	0	0.12	0.27	0.17	0.48
384	0	0.29	0.42	0	0.29	0	0	0	2	0.053	0.21	0.17	0.36
385	0	0.49	0.023	0	0.49	0	0	0	4	0.12	0.21	0.17	0.36
386	1	0	0	4.4e-05	0	0	0	0	0	0.12	0.27	0.17	0.48
387	1	0	0	0	0	0	0	0	0	0.12	0.27	0.17	0.48
388	1	0	0	0	0	0	0	0	0	0.12	0.27	0.17	0.48
389	1	0	0	1.2e-06	0	0	0	0	0	0.12	0.27	0.17	0.48
390	0.012	0.42	0.0013	0	0.42	0.14	5.7e-06	0	4	0.12	0.21	0.17	0.36
391	0.64	0.14	0.052	0	0.14	0.0039	0.011	0	0	0.12	0.27	0.17	0.48
392	1	0	0	0	0	0	0	0	0	0.12	0.27	0.17	0.48
393	0.0002	0.48	0.038	0	0.48	0.00045	0	0	4	0.12	0.21	0.17	0.36
394	1	0	0	0	0	0	0	0	0	0.12	0.27	0.17	0.48
395	0	0	0	0	0	0	0	1	7	0	0	0.11	0
396	1	0	0	0	0	0	0	0	0	0.12	0.27	0.17	0.48
397	0.99	0.0027	0.0026	0	0.0027	6.8e-06	0	0	0	0.12	0.27	0.17	0.48
398	0.0051	0.49	0.0046	0	0.49	0.0054	0	0	4	0.12	0.21	0.17	0.36
399	0.44	0.27	0	0	0.27	0.023	0.0015	0	0	0.12	0.27	0.17	0.48
400	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
401	0.00078	0.14	0	0	0.14	7.1e-05	0.71	0	6	0.12	0.4	0.32	0.64
402	0.9	0.05	0	0	0.05	0.00013	0.00041	0	0	0.12	0.27	0.17	0.48
403	0.98	0.009	0	0	0.009	0	2.6e-06	0	0	0.12	0.27	0.17	0.48
404	0	0.29	0.42	0	0.29	0	0	0	2	0.053	0.21	0.17	0.36
405	0	0.0015	0	0	0.0015	0	1	0	6	0.12	0.4	0.32	0.64
406	0.041	0.26	0	0	0.26	0.0067	0.43	0	6	0.12	0.4	0.32	0.64
407	0.086	0.38	0	0	0.38	0.16	0	0	4	0.12	0.21	0.17	0.36
408	0.00013	0.49	0.011	0	0.49	0	0	0	4	0.12	0.21	0.17	0.36
409	0	0.018	0	0	0.018	2.6e-06	0.96	0	6	0.12	0.4	0.32	0.64
410	0.024	0.46	0.0075	0	0.46	0.058	0	0	4	0.12	0.21	0.17	0.36
411	0	0.5	0.0011	0	0.5	6.7e-06	0	0	4	0.12	0.21	0.17	0.36
412	0.00031	0.11	0.79	2.1e-06	0.11	0.00019	0	0	2	0.053	0.21	0.17	0.36
413	0.00078	0.44	0.11	0	0.44	0.0016	0	0	4	0.12	0.21	0.17	0.36
414	6.6e-05	0.021	0	0	0.021	7.7e-05	0.96	0	6	0.12	0.4	0.32	0.64
415	0.006	0.49	0	0	0.49	0.02	0.00048	0	4	0.12	0.21	0.17	0.36
416	0.045	0.48	2.2e-06	0	0.48	0.0027	0	0	4	0.12	0.21	0.17	0.36
417	0	0.061	0.88	0	0.061	0	0	0	2	0.053	0.21	0.17	0.36
418	0.0014	0.44	0.12	0	0.44	3.4e-05	0	0	4	0.12	0.21	0.17	0.36
419	0.00011	0.49	0.025	0	0.49	0.0002	0	0	4	0.12	0.21	0.17	0.36
420	0.05	0.0095	0.93	0	0.0095	0	0	0	2	0.053	0.21	0.17	0.36
421	0.23	0.37	0.022	0	0.37	0.00011	0	0	4	0.12	0.21	0.17	0.36
422	0.0011	0.075	0.85	0	0.075	2.5e-06	0	0	2	0.053	0.21	0.17	0.36
423	0	0	0	0	0	0	0	1	7	0	0	0.11	0
424	1	0.0012	0.0017	0	0.0012	0	0	0	0	0.12	0.27	0.17	0.48
425	0	0.055	0.89	0	0.055	0	0	0	2	0.053	0.21	0.17	0.36
426	0.00028	0.18	0	0	0.18	0.6	0.036	0	5	0.2	0.21	0.17	0.36
427	3.5e-05	0.047	0	0	0.047	0.81	0.098	0	5	0.2	0.21	0.17	0.36
428	0.017	0.077	7.9e-06	0	0.077	0.79	0.036	0	5	0.2	0.21	0.17	0.36
429	0.67	0.12	0	0	0.12	0.079	0.00063	0	0	0.12	0.27	0.17	0.48
430	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
431	0.13	0.1	5.6e-05	0	0.1	0.56	0.11	0	5	0.2	0.21	0.17	0.36
432	0	0	0	0.00011	0	0	0	1	7	0	0	0.11	0
433	3.6e-05	0.031	0	0	0.031	0.82	0.12	0	5	0.2	0.21	0.17	0.36
434	0.0032	0.13	0	0	0.13	0.74	0.0026	0	5	0.2	0.21	0.17	0.36
435	0.17	0.085	1.6e-05	0	0.085	0.65	0.016	0	5	0.2	0.21	0.17	0.36
436	0.034	0.26	4.8e-05	0	0.26	0.41	0.047	0	5	0.2	0.21	0.17	0.36
437	0.001	0.029	0	0	0.029	0.9	0.044	0	5	0.2	0.21	0.17	0.36
438	4e-05	0.13	6.5e-06	0	0.13	0.046	0.7	0	6	0.12	0.4	0.32	0.64
439	0.02	0.05	0	0	0.05	0.88	0.0027	0	5	0.2	0.21	0.17	0.36
440	0.16	0.0025	0	0	0.0025	0.041	0.8	0	6	0.12	0.4	0.32	0.64
441	0.22	0.018	0	0	0.018	0.73	0.0087	0	5	0.2	0.21	0.17	0.36
442	0.18	0.33	0	0	0.33	0.16	0.0015	0	4	0.12	0.21	0.17	0.36
443	1.3e-05	0.18	0	0	0.18	0.64	0.00048	0	5	0.2	0.21	0.17	0.36
444	0.17	0.39	0	0	0.39	0.049	0.00084	0	4	0.12	0.21	0.17	0.36
445	0.017	0.25	0	0	0.25	0.48	0.0029	0	5	0.2	0.21	0.17	0.36
446	0.071	0.31	0	0	0.31	0.31	9.2e-05	0	5	0.2	0.21	0.17	0.36
447	0.0032	0.48	0.039	0	0.48	8.6e-05	0	0	4	0.12	0.21	0.17	0.36
448	0.018	0.45	0.081	0	0.45	0.006	0.00057	0	4	0.12	0.21	0.17	0.36
449	0.37	0.17	0	0	0.17	0.035	0.26	0	0	0.12	0.27	0.17	0.48
450	0.48	0.25	0	0	0.25	0.02	0	0	0	0.12	0.27	0.17	0.48
451	0.13	0.39	0.0042	0	0.39	0.077	0	0	4	0.12	0.21	0.17	0.36
452	0	0	0	0	0	0	0	1	7	0	0	0.11	0
453	0.39	0.3	0	0	0.3	1.5e-05	0	0	0	0.12	0.27	0.17	0.48
454	1.3e-05	0.46	0	0	0.46	0	0.078	0	4	0.12	0.21	0.17	0.36
455	0.0078	0.4	3e-06	0	0.4	0.0024	0.19	0	4	0.12	0.21	0.17	0.36
456	0.18	0.36	0	0	0.36	0.097	0	0	4	0.12	0.21	0.17	0.36
457	0.14	0.43	0	0	0.43	0.0024	0.0026	0	4	0.12	0.21	0.17	0.36
458	0.037	0.34	0	0	0.34	0.28	0	0	4	0.12	0.21	0.17	0.36
459	0.029	0.43	0	0	0.43	0.12	8.8e-06	0	4	0.12	0.21	0.17	0.36
460	0.013	0.49	0	0	0.49	1.9e-05	0	0	4	0.12	0.21	0.17	0.36
461	0.039	0.48	0	0	0.48	0	0.0048	0	4	0.12	0.21	0.17	0.36
462	0.15	0.34	0	0	0.34	0.16	0.015	0	4	0.12	0.21	0.17	0.36
463	0.16	0.37	0.018	0	0.37	0.075	0.00012	0	4	0.12	0.21	0.17	0.36
464	0.096	0.36	0.00036	0	0.36	0.04	0.15	0	4	0.12	0.21	0.17	0.36
465	0	0.0087	0	0	0.0087	5e-05	0.98	0	6	0.12	0.4	0.32	0.64
466	0.073	0.41	0.037	0	0.41	0.069	0.0087	0	4	0.12	0.21	0.17	0.36
467	0.32	0.31	0	0	0.31	0.029	0.042	0	0	0.12	0.27	0.17	0.48
468	0.00054	0.42	0.16	0	0.42	0.00043	0	0	4	0.12	0.21	0.17	0.36
469	0.036	0.48	0	0	0.48	0.00033	0	0	4	0.12	0.21	0.17	0.36
470	0.08	0.28	0	0	0.28	0.36	0	0	5	0.2	0.21	0.17	0.36
471	0.0049	0.22	0.55	0	0.22	0.00013	0	0	2	0.053	0.21	0.17	0.36
472	0	5.6e-05	1	0.0018	5.6e-05	0	0	0	2	0.053	0.21	0.17	0.36
473	0.59	0.19	0.034	0	0.19	0.00084	0	0	0	0.12	0.27	0.17	0.48
474	7e-06	0.5	3.1e-05	0	0.5	0.00013	0	0	4	0.12	0.21	0.17	0.36
475	1	0.00029	0.00083	0	0.00029	0	0	0	0	0.12	0.27	0.17	0.48
476	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
477	0.051	0.43	0.035	0	0.43	0.05	4.9e-05	0	4	0.12	0.21	0.17	0.36
478	0.012	0	0	0	0	0	0.99	0	6	0.12	0.4	0.32	0.64
479	0.0015	0.45	0.00038	0	0.45	0.099	0.00024	0	4	0.12	0.21	0.17	0.36
480	4.2e-05	0.11	0.78	0	0.11	0	0	0	2	0.053	0.21	0.17	0.36
481	0.022	0.33	0.32	0	0.33	4e-06	0	0	4	0.12	0.21	0.17	0.36
482	0	0	0	0	0	0	0	1	7	0	0	0.11	0
483	0.05	0.15	0.65	0	0.15	1.1e-05	0	0	2	0.053	0.21	0.17	0.36
484	2e-05	0.22	0.56	0	0.22	3.2e-05	0	0	2	0.053	0.21	0.17	0.36
485	0.00025	0.14	5.1e-05	0	0.14	0.02	0.69	0	6	0.12	0.4	0.32	0.64
486	0	0	0	0	0	0	0	1	7	0	0	0.11	0
487	0.94	0.027	0.0013	0	0.027	0.00025	0.001	0	0	0.12	0.27	0.17	0.48
488	0.0045	0.37	0	0	0.37	0.061	0.2	0	4	0.12	0.21	0.17	0.36
489	0.061	0.32	0.13	0	0.32	0.013	0.15	0	4	0.12	0.21	0.17	0.36
490	0.31	0.34	0	0	0.34	0.0092	0.0088	0	4	0.12	0.21	0.17	0.36
491	0.012	0.49	0	0	0.49	0.0093	0	0	4	0.12	0.21	0.17	0.36
492	0.17	0.3	0	0	0.3	0.24	0.00016	0	4	0.12	0.21	0.17	0.36
493	0.43	0.25	0	0	0.25	0.062	0.00026	0	0	0.12	0.27	0.17	0.48
494	0.00014	0.0033	0.99	0	0.0033	0	0	0	2	0.053	0.21	0.17	0.36
495	2.4e-05	0.012	0	0	0.012	5.8e-05	0.98	0	6	0.12	0.4	0.32	0.64
496	3e-05	0.5	0	0	0.5	0.00066	0	0	4	0.12	0.21	0.17	0.36
497	0	0.5	0	0	0.5	0	0	0	4	0.12	0.21	0.17	0.36
498	0.067	0.46	0	0	0.46	0.0061	0.0039	0	4	0.12	0.21	0.17	0.36
499	0.0003	0.5	0	0	0.5	0.00086	0.00048	0	4	0.12	0.21	0.17	0.36
500	0.48	0.24	0	0	0.24	0.00049	0.048	0	0	0.12	0.27	0.17	0.48
501	0.089	0.36	2.1e-06	0	0.36	0.18	0.016	0	4	0.12	0.21	0.17	0.36
502	0.091	0.18	0	0	0.18	0.54	0	0	5	0.2	0.21	0.17	0.36
503	0.14	0.26	0	0	0.26	0.35	6.6e-05	0	5	0.2	0.21	0.17	0.36
504	2.2e-05	0.067	0	0	0.067	0.00012	0.86	0	6	0.12	0.4	0.32	0.64
505	0.059	0.43	0	0	0.43	0.019	0.07	0	4	0.12	0.21	0.17	0.36
506	0.037	0.35	0.028	0	0.35	0.0065	0.23	0	4	0.12	0.21	0.17	0.36
507	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
508	0	0	0	0	0	0	0	1	7	0	0	0.11	0
509	0.069	0.31	0	0	0.31	0.29	0.013	0	4	0.12	0.21	0.17	0.36
510	0.09	0.46	0	0	0.46	0.00012	4.2e-06	0	4	0.12	0.21	0.17	0.36
511	0.0018	0.5	0	0	0.5	6.7e-05	0	0	4	0.12	0.21	0.17	0.36
512	0.68	0.16	0	0	0.16	0.012	7.3e-05	0	0	0.12	0.27	0.17	0.48
513	0.0003	0.48	0	0	0.48	0.036	2.1e-06	0	4	0.12	0.21	0.17	0.36
514	0	0	0.00013	0	0	0	1	0	6	0.12	0.4	0.32	0.64
515	0.055	0.46	0	0	0.46	0.006	0.01	0	4	0.12	0.21	0.17	0.36
516	0.63	0.17	0	0	0.17	0.027	0	0	0	0.12	0.27	0.17	0.48
517	0	0	0	0	0	0	0	1	7	0	0	0.11	0
518	0.015	0.3	0.016	0	0.3	0.034	0.34	0	6	0.12	0.4	0.32	0.64
519	1	0	0	0	0	0	0	0	0	0.12	0.27	0.17	0.48
520	1.2e-06	0.5	0	0	0.5	0.0002	0.0016	0	4	0.12	0.21	0.17	0.36
521	0.011	0.055	1.8e-05	0	0.055	0.0016	0.88	0	6	0.12	0.4	0.32	0.64
522	0.097	0.41	0	0	0.41	0.077	0	0	4	0.12	0.21	0.17	0.36
523	0.17	0.16	0	0	0.16	0.51	4.7e-06	0	5	0.2	0.21	0.17	0.36
524	0.37	0.32	0	0	0.32	0.0011	0	0	0	0.12	0.27	0.17	0.48
525	0.0078	0.43	0	0	0.43	0.13	0.00014	0	4	0.12	0.21	0.17	0.36
526	0.0082	0.48	0	0	0.48	0.031	6.6e-05	0	4	0.12	0.21	0.17	0.36
527	0.037	0.3	0	0	0.3	0.37	2.7e-05	0	5	0.2	0.21	0.17	0.36
528	0.041	0.25	0	0	0.25	0.46	0.00014	0	5	0.2	0.21	0.17	0.36
529	0.068	0.29	0	0	0.29	0.36	2.5e-05	0	5	0.2	0.21	0.17	0.36
530	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
531	0	0	1	0	0	0	1.7e-06	0	2	0.053	0.21	0.17	0.36
532	0	0.00061	1	0	0.00061	0	0	0	2	0.053	0.21	0.17	0.36
533	0.083	0.4	0.00067	0	0.4	0.034	0.084	0	4	0.12	0.21	0.17	0.36
534	0.00071	0.46	0.0028	0	0.46	0.00031	0.076	0	4	0.12	0.21	0.17	0.36
535	0	0.17	0.54	0	0.17	0	0.11	0	2	0.053	0.21	0.17	0.36
536	0.11	0.32	0.068	0	0.32	0.0099	0.18	0	4	0.12	0.21	0.17	0.36
537	0.00013	0.42	0.00023	0	0.42	0.004	0.15	0	4	0.12	0.21	0.17	0.36
538	0	0	0	0	0	0	0	1	7	0	0	0.11	0
539	0.28	0.33	0.021	0	0.33	0.0063	0.029	0	4	0.12	0.21	0.17	0.36
540	0.08	0.36	0	0	0.36	0.2	0.00094	0	4	0.12	0.21	0.17	0.36
541	0.0043	0.09	0.0063	0	0.09	0.0005	0.81	0	6	0.12	0.4	0.32	0.64
542	0.00059	0.49	0	0	0.49	0.025	0	0	4	0.12	0.21	0.17	0.36
543	0.018	0.49	0	0	0.49	0.0014	0.0021	0	4	0.12	0.21	0.17	0.36
544	0.18	0.21	0	0	0.21	0.4	0.0011	0	5	0.2	0.21	0.17	0.36
545	0.11	0.0029	0	0	0.0029	0.0017	0.88	0	6	0.12	0.4	0.32	0.64
546	0	0.5	0	0	0.5	0.0012	0	0	4	0.12	0.21	0.17	0.36
547	0	0	0	0	0	0	0	1	7	0	0	0.11	0
548	0.63	0.19	0	0	0.19	0.00035	3.1e-05	0	0	0.12	0.27	0.17	0.48
549	1e-05	0.23	0	0	0.23	0.55	0	0	5	0.2	0.21	0.17	0.36
550	0.0013	0.39	0	0	0.39	0.22	3e-06	0	4	0.12	0.21	0.17	0.36
551	0.064	0.45	0	0	0.45	0.027	7.5e-05	0	4	0.12	0.21	0.17	0.36
552	0.0085	0.28	2.2e-06	0	0.28	0.42	0	0	5	0.2	0.21	0.17	0.36
553	0.9	0.046	9.2e-06	0	0.046	0.0046	0	0	0	0.12	0.27	0.17	0.48
554	0.0068	0.15	3.6e-06	0	0.15	0.7	4e-06	0	5	0.2	0.21	0.17	0.36
555	0.3	0.13	0.00044	0	0.13	0.13	0.31	0	6	0.12	0.4	0.32	0.64
556	0.011	0.48	3e-05	0	0.48	0.015	0.017	0	4	0.12	0.21	0.17	0.36
557	0.056	0.12	0	0	0.12	0.71	0	0	5	0.2	0.21	0.17	0.36
558	0.048	0.043	0	0	0.043	0.86	0.0017	0	5	0.2	0.21	0.17	0.36
559	0.00029	0.49	0.023	0	0.49	0.0016	0	0	4	0.12	0.21	0.17	0.36
560	0.0026	0.35	4.5e-05	0	0.35	0.31	0	0	4	0.12	0.21	0.17	0.36
561	0	0.029	0.092	0	0.029	0	0.85	0	6	0.12	0.4	0.32	0.64
562	0.015	0.1	4.4e-05	0	0.1	0.019	0.76	0	6	0.12	0.4	0.32	0.64
563	0.28	0.27	0.00032	0	0.27	0.19	8.8e-06	0	0	0.12	0.27	0.17	0.48
564	0	0.00018	0	0	0.00018	0	1	0	6	0.12	0.4	0.32	0.64
565	0	0	1	0	0	0	0	0	2	0.053	0.21	0.17	0.36
566	0	0	0	0	0	0	0	1	7	0	0	0.11	0
567	0.00028	0.047	0.82	0	0.047	7.8e-06	0.088	0	2	0.053	0.21	0.17	0.36
568	0.033	0.42	2.3e-05	0	0.42	0.14	0	0	4	0.12	0.21	0.17	0.36
569	0	0	1	0	0	0	0	0	2	0.053	0.21	0.17	0.36
570	0.78	0.09	0.023	0	0.09	0.011	0.0015	0	0	0.12	0.27	0.17	0.48
571	0.017	0.35	0.056	0	0.35	0.0034	0.21	0	4	0.12	0.21	0.17	0.36
572	0.015	0.25	0.00032	0	0.25	0.48	0	0	5	0.2	0.21	0.17	0.36
573	0.21	0.37	0.0058	0	0.37	0.044	0.00018	0	4	0.12	0.21	0.17	0.36
574	0.012	0.26	0.0058	0	0.26	3e-05	0.47	0	6	0.12	0.4	0.32	0.64
575	0.36	0.3	0.0039	0	0.3	0.027	0.0017	0	0	0.12	0.27	0.17	0.48
576	0.0026	0.33	0	0	0.33	0.34	0	0	5	0.2	0.21	0.17	0.36
577	8.1e-05	0.073	0.63	0	0.073	1.8e-05	0.23	0	2	0.053	0.21	0.17	0.36
578	0.14	0.2	0.085	0	0.2	0.039	0.33	0	6	0.12	0.4	0.32	0.64
579	0.01	0.44	0.0065	0	0.44	0.0038	0.11	0	4	0.12	0.21	0.17	0.36
580	0.022	0.25	1.2e-05	0	0.25	0.48	0	0	5	0.2	0.21	0.17	0.36
581	0.42	0.28	0.0041	0	0.28	0.004	0.019	0	0	0.12	0.27	0.17	0.48
582	5.8e-05	0.1	0.79	0	0.1	0	0.0039	0	2	0.053	0.21	0.17	0.36
583	0.0062	0.44	0.0015	0	0.44	0.015	0.097	0	4	0.12	0.21	0.17	0.36
584	0.0032	0.44	0.016	0	0.44	0.00014	0.095	0	4	0.12	0.21	0.17	0.36
585	0.22	0.0048	0	0	0.0048	0.77	0	0	5	0.2	0.21	0.17	0.36
586	0.0002	0.051	0	0	0.051	0.9	0	0	5	0.2	0.21	0.17	0.36
587	0.00013	0.26	0.0013	0	0.26	0.0056	0.46	0	6	0.12	0.4	0.32	0.64
588	1e-06	0.00036	0.0013	1	0.00036	3.8e-06	0	0	3	0.027	0.07	0.17	0.04
589	0.08	0.44	0.0087	0	0.44	0.037	0	0	4	0.12	0.21	0.17	0.36
590	0.17	0.25	0.0002	0	0.25	0.31	0.014	0	5	0.2	0.21	0.17	0.36
591	0.47	0.051	0.006	0	0.051	0.00042	0.42	0	0	0.12	0.27	0.17	0.48
592	0.29	0.33	0.00012	0	0.33	0.044	0	0	4	0.12	0.21	0.17	0.36
593	0.13	0.3	0.00065	0	0.3	0.27	0.00013	0	4	0.12	0.21	0.17	0.36
594	0.031	0.45	1.7e-05	0	0.45	0.077	0	0	4	0.12	0.21	0.17	0.36
595	0.013	0.33	0.1	0	0.33	0.0038	0.22	0	4	0.12	0.21	0.17	0.36
596	0	0	0	6.1e-06	0	0	0	1	7	0	0	0.11	0
597	0.0062	0.04	0	0	0.04	0.91	0.00026	0	5	0.2	0.21	0.17	0.36
598	0.32	0.34	0.0015	0	0.34	0.0048	0.0062	0	4	0.12	0.21	0.17	0.36
599	0.0011	0.31	0.095	0	0.31	0.0013	0.28	0	4	0.12	0.21	0.17	0.36
600	0.014	0.19	0.13	0	0.19	0.00043	0.47	0	6	0.12	0.4	0.32	0.64
