SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1	dcf2	dcf3	dcf4
314	0	0	0.00083	0	0	0	1	0.0002	6	0.41	0.32	0.72	0.37	0.31
315	0	0	0.025	0	0	1.4e-05	0.97	3.3e-05	6	0.41	0.32	0.72	0.37	0.31
316	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
317	0	0	0.28	0	9.8e-05	4.4e-05	0.72	0.00018	6	0.41	0.32	0.72	0.37	0.31
318	0	0	0.18	0	0	0	0.82	1.2e-06	6	0.41	0.32	0.72	0.37	0.31
319	0	0	0.0015	0	0	0.00021	1	0.0016	6	0.41	0.32	0.72	0.37	0.31
320	0	0	0.0051	0	0	0	0.99	0	6	0.41	0.32	0.72	0.37	0.31
321	0	0	2.6e-05	0	6.9e-05	0	1	0	6	0.41	0.32	0.72	0.37	0.31
322	1.7e-05	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
323	1	0	0	2.4e-05	0	0	0	0	0	0.046	0.11	0.28	0	0.034
324	0	0	0.064	0	0	1.6e-06	0.94	9e-05	6	0.41	0.32	0.72	0.37	0.31
325	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
326	0	0	0.001	0	0	8.6e-06	1	0.00046	6	0.41	0.32	0.72	0.37	0.31
327	0	0	0.11	0	0	0.00042	0.89	0.00097	6	0.41	0.32	0.72	0.37	0.31
328	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
329	0	0	0.14	0	1.6e-06	0.02	0.83	0.0086	6	0.41	0.32	0.72	0.37	0.31
330	0	0	0.072	0	0.0031	0.037	0.85	0.039	6	0.41	0.32	0.72	0.37	0.31
331	0	0	0.2	0	0.0021	0.035	0.74	0.02	6	0.41	0.32	0.72	0.37	0.31
332	0	0	0.0046	0	0	3e-06	1	6.4e-05	6	0.41	0.32	0.72	0.37	0.31
333	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
334	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
335	0	0	0.00078	0	0	0	1	0	6	0.41	0.32	0.72	0.37	0.31
336	0	0	4.7e-05	0	0	0	1	0	6	0.41	0.32	0.72	0.37	0.31
337	0	0	0.073	0	0	1.7e-05	0.93	9e-05	6	0.41	0.32	0.72	0.37	0.31
338	0	0	0.16	0	0.75	0.0066	0.088	0.0012	4	0.41	0.52	1	0.37	0.44
339	0	0	0.26	0	0.00047	0.0095	0.72	0.0064	6	0.41	0.32	0.72	0.37	0.31
340	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
341	0	0	2.7e-06	0	0	0	1	4.8e-06	6	0.41	0.32	0.72	0.37	0.31
342	0	0	0.13	0	0.0015	0.029	0.81	0.034	6	0.41	0.32	0.72	0.37	0.31
343	0	0	0.1	0	1.8e-05	0.011	0.86	0.025	6	0.41	0.32	0.72	0.37	0.31
344	0	0.97	0	0	0	0	0.029	0	1	0.046	0.036	0.093	0.16	0.31
345	0	0	0.00046	0	0	0	1	0	6	0.41	0.32	0.72	0.37	0.31
346	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
347	0	0	0.012	0	0	0.011	0.87	0.11	6	0.41	0.32	0.72	0.37	0.31
348	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
349	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
350	0	0	0	0	0	0	1	0	6	0.41	0.32	0.72	0.37	0.31
351	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
352	0	0	0.0001	0	0	1.3e-05	1	0.0014	6	0.41	0.32	0.72	0.37	0.31
353	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
354	0	0	0	0	0	0	1	0	6	0.41	0.32	0.72	0.37	0.31
355	0	0	0.02	0	0.98	0.00011	0.00036	0	4	0.41	0.52	1	0.37	0.44
356	1	0	0	4e-05	0	0	0	0	0	0.046	0.11	0.28	0	0.034
357	0	0	0.044	0	0.37	0.26	0.32	0.0079	4	0.41	0.52	1	0.37	0.44
358	0	0	0.017	0	0	0.69	0.3	0	5	0.61	0.36	0.75	0.4	0.35
359	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
360	7.2e-05	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
361	0	0	0.00095	0	0	0	1	0	6	0.41	0.32	0.72	0.37	0.31
362	0	0	0.0044	0	0	0.0003	1	0.00012	6	0.41	0.32	0.72	0.37	0.31
363	0	0	0.046	0	0.0007	0.0018	0.95	0.00016	6	0.41	0.32	0.72	0.37	0.31
364	0	0	2.7e-06	0	0	0.54	9.2e-05	0.46	5	0.61	0.36	0.75	0.4	0.35
365	0	0	0.04	0	0.0022	0.011	0.94	0.0086	6	0.41	0.32	0.72	0.37	0.31
366	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
367	0	0	0	0	0	0.16	2.1e-06	0.84	7	0.57	0.32	0.72	0.37	0.31
368	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
369	0	0	0.034	0	0.00041	0.59	0.057	0.32	5	0.61	0.36	0.75	0.4	0.35
370	0	0	0.55	0	0.0041	0.21	0.2	0.039	2	0.41	0.4	0.81	0.4	0.31
371	0	0	0.021	0	0.00022	0.073	0.88	0.023	6	0.41	0.32	0.72	0.37	0.31
372	0	0	0.0045	0	1.7e-05	0.96	9.1e-05	0.036	5	0.61	0.36	0.75	0.4	0.35
373	0	0	0.00035	0	0	0.83	0.0023	0.17	5	0.61	0.36	0.75	0.4	0.35
374	1	0	0	0.0021	0	0	0	0	0	0.046	0.11	0.28	0	0.034
375	0	0	0.15	0	0.0041	0.43	0.21	0.21	5	0.61	0.36	0.75	0.4	0.35
376	0	0	0.044	0	1e-06	0.88	0.014	0.058	5	0.61	0.36	0.75	0.4	0.35
377	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
378	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
379	0	0	0.071	0	0	0	0.93	1.9e-05	6	0.41	0.32	0.72	0.37	0.31
380	0	0	0.013	0	0	0	0.99	2.2e-05	6	0.41	0.32	0.72	0.37	0.31
381	0	0	0.034	0	0	0	0.97	1.1e-05	6	0.41	0.32	0.72	0.37	0.31
382	0	0	0.67	0	0.00019	2.1e-05	0.33	4.4e-05	2	0.41	0.4	0.81	0.4	0.31
383	0	0	0.017	0	0.00014	0.00085	0.98	0.0017	6	0.41	0.32	0.72	0.37	0.31
384	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
385	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
386	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
387	0	0	0	0	4.1e-06	1.1e-05	1	0.00021	6	0.41	0.32	0.72	0.37	0.31
388	0	0	0.032	0	4.1e-06	0.0045	0.96	0.0017	6	0.41	0.32	0.72	0.37	0.31
389	0	0	0	0	1	1.6e-06	0	0	4	0.41	0.52	1	0.37	0.44
390	0	0	0.086	0	0.11	0.012	0.77	0.022	6	0.41	0.32	0.72	0.37	0.31
391	0	0	0.22	0	3.1e-06	0.073	0.7	0.0035	6	0.41	0.32	0.72	0.37	0.31
392	0	0	0	0	0.96	0	0.042	0	4	0.41	0.52	1	0.37	0.44
393	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
394	0	0	0.13	0	0.86	1.3e-05	0.0024	0	4	0.41	0.52	1	0.37	0.44
395	0	0	0.82	0	0.023	0.0035	0.15	6.6e-05	2	0.41	0.4	0.81	0.4	0.31
396	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
397	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
398	0	0	0.047	0	0	0.043	0.68	0.23	6	0.41	0.32	0.72	0.37	0.31
399	0	0	3.9e-06	0	0	0	1	0	6	0.41	0.32	0.72	0.37	0.31
400	0	0	1.7e-05	0	0	2.1e-06	1	0.00074	6	0.41	0.32	0.72	0.37	0.31
401	0	0	1	0	0	0	0	0	2	0.41	0.4	0.81	0.4	0.31
402	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
403	0	0	0.3	0	9.9e-05	0.42	0.2	0.075	5	0.61	0.36	0.75	0.4	0.35
404	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
405	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
406	0	0	0.005	0	0	1.2e-05	0.99	0.00049	6	0.41	0.32	0.72	0.37	0.31
407	0	0	0.7	0	0	0.0028	0.3	8.8e-06	2	0.41	0.4	0.81	0.4	0.31
408	1	0	0	7.3e-06	0	0	0	0	0	0.046	0.11	0.28	0	0.034
409	0	0	0.0029	0	0	0.0026	0.96	0.037	6	0.41	0.32	0.72	0.37	0.31
410	0	0.0059	3.3e-05	0	0	0.0034	0.87	0.12	6	0.41	0.32	0.72	0.37	0.31
411	0	0	0.85	0	0.00018	0.014	0.13	0.0013	2	0.41	0.4	0.81	0.4	0.31
412	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
413	0.99	0	0	0	0	0.0084	0	0	0	0.046	0.11	0.28	0	0.034
414	0	0	1	0	0	0	0	0	2	0.41	0.4	0.81	0.4	0.31
415	0	0	0.023	0	0	0	0.98	0	6	0.41	0.32	0.72	0.37	0.31
416	0.99	0	0	0	0	0.0072	0	0	0	0.046	0.11	0.28	0	0.034
417	1	0	0	0	0.00021	0	0	0	0	0.046	0.11	0.28	0	0.034
418	0.9	0	0	0.1	0	0	0	0	0	0.046	0.11	0.28	0	0.034
419	0	0	0.79	0	0	1e-05	0.21	4.9e-05	2	0.41	0.4	0.81	0.4	0.31
420	0	0	0.031	0	0	1.2e-05	0.97	0.00041	6	0.41	0.32	0.72	0.37	0.31
421	0	0	0.41	0	1.5e-06	0.041	0.52	0.035	6	0.41	0.32	0.72	0.37	0.31
422	0	0	0.86	0	4.7e-05	0.033	0.099	0.0047	2	0.41	0.4	0.81	0.4	0.31
423	0	0	0.0005	0	0	0	1	0.00038	6	0.41	0.32	0.72	0.37	0.31
424	0	0	0.00024	0	0	0.00064	0.96	0.037	6	0.41	0.32	0.72	0.37	0.31
425	0	0	0.13	0	2.6e-06	0.00036	0.87	0.0027	6	0.41	0.32	0.72	0.37	0.31
426	0	0	0.19	0	0.76	0.014	0.037	0.00088	4	0.41	0.52	1	0.37	0.44
427	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
428	0	0	0.34	0	0.0024	0.034	0.6	0.023	6	0.41	0.32	0.72	0.37	0.31
429	0	0	0.12	0	0	0.0067	0.86	0.01	6	0.41	0.32	0.72	0.37	0.31
430	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
431	0	0	1.5e-05	0	0	0	1	7e-06	6	0.41	0.32	0.72	0.37	0.31
432	0	0	0	0	0	0	1	0.0002	6	0.41	0.32	0.72	0.37	0.31
433	1	0	0	0	0.00018	0	0	0	0	0.046	0.11	0.28	0	0.034
434	0	0	0	0	0	0	1	0	6	0.41	0.32	0.72	0.37	0.31
435	0	0	0.034	0	0	0.00019	0.96	0.0017	6	0.41	0.32	0.72	0.37	0.31
436	0	0	0.52	0	0.0037	0.054	0.41	0.013	2	0.41	0.4	0.81	0.4	0.31
437	0	0	0.0034	0	0	0.0016	0.95	0.041	6	0.41	0.32	0.72	0.37	0.31
438	0	0	0.13	0	0	0.062	0.5	0.31	6	0.41	0.32	0.72	0.37	0.31
439	0	0	0	0	0	0	1	0	6	0.41	0.32	0.72	0.37	0.31
440	0	0	0.21	0	0	0.069	0.69	0.026	6	0.41	0.32	0.72	0.37	0.31
441	0	0	0.57	0	4.6e-05	0.012	0.39	0.027	2	0.41	0.4	0.81	0.4	0.31
442	0	0	1.5e-05	0	0	1.3e-05	1	0.0023	6	0.41	0.32	0.72	0.37	0.31
443	0	0	0.031	0	0	0.00031	0.97	0.002	6	0.41	0.32	0.72	0.37	0.31
444	0	0	0.58	0	0.044	0.0085	0.36	0.0046	2	0.41	0.4	0.81	0.4	0.31
445	0	0	0	1	0	4.7e-05	0	0	3	0.23	0.071	0.062	0	0
446	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
447	0	0	0.066	0	1.5e-05	0.041	0.86	0.035	6	0.41	0.32	0.72	0.37	0.31
448	0	0	0.26	0	0.74	0.00056	2e-05	3.5e-06	4	0.41	0.52	1	0.37	0.44
449	0	0	1	0	0	0	0	0	2	0.41	0.4	0.81	0.4	0.31
450	0.92	0	0	0	0.081	0	0	0	0	0.046	0.11	0.28	0	0.034
451	0	0	0.79	0	0	0	0.21	0	2	0.41	0.4	0.81	0.4	0.31
452	0	0	0.16	0	0.0013	0.45	0.25	0.13	5	0.61	0.36	0.75	0.4	0.35
453	0	0	0.92	0	0	0.055	0.021	0.0021	2	0.41	0.4	0.81	0.4	0.31
454	0	0	0.19	0	0	0	0.81	0	6	0.41	0.32	0.72	0.37	0.31
455	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
456	0	0	0	0	1	0	0	0	4	0.41	0.52	1	0.37	0.44
457	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
458	0	0	0.16	0	3.2e-05	0.0035	0.83	0.0032	6	0.41	0.32	0.72	0.37	0.31
459	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
460	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
461	0	0	0.00079	0	0	0	1	0	6	0.41	0.32	0.72	0.37	0.31
462	0	0	1	0	0	0	0	0	2	0.41	0.4	0.81	0.4	0.31
463	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
464	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
465	0.49	0	0	0.51	0	0	0	0	3	0.23	0.071	0.062	0	0
466	0	0	0.09	0	0	0.076	0.79	0.04	6	0.41	0.32	0.72	0.37	0.31
467	0	0	0.7	0	0.085	0.019	0.2	0.003	2	0.41	0.4	0.81	0.4	0.31
468	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
469	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
470	0	0	1e-05	0	0	0	1	1.2e-05	6	0.41	0.32	0.72	0.37	0.31
471	0	0	0.45	0	0.075	0.0058	0.46	0.0056	6	0.41	0.32	0.72	0.37	0.31
472	0	0	0.95	0	0	0.001	0.049	0.00076	2	0.41	0.4	0.81	0.4	0.31
473	0	0	2.7e-06	0	0	1.3e-06	1	0.00045	6	0.41	0.32	0.72	0.37	0.31
474	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
475	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
476	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
477	0	0	0.03	0	0	0.0099	0.95	0.0085	6	0.41	0.32	0.72	0.37	0.31
478	0	0	0.18	0	0.00032	0.053	0.73	0.038	6	0.41	0.32	0.72	0.37	0.31
479	0	0	0.00043	0	0	0	1	1.2e-06	6	0.41	0.32	0.72	0.37	0.31
480	0	0	0.71	0	0.28	1.6e-06	0.011	1.5e-06	2	0.41	0.4	0.81	0.4	0.31
481	0	0	0.65	0	0.0005	0.0031	0.34	0.0017	2	0.41	0.4	0.81	0.4	0.31
482	0	0	0.46	0	0.42	0.00058	0.12	0.00023	2	0.41	0.4	0.81	0.4	0.31
483	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
484	0	0	0.016	0	0	0	0.98	0	6	0.41	0.32	0.72	0.37	0.31
485	0	0	0.28	0	0.66	0.00014	0.063	7.2e-05	4	0.41	0.52	1	0.37	0.44
486	0	0	0.00061	0	1	0	0.002	0	4	0.41	0.52	1	0.37	0.44
487	0	0	0.0059	0	0	3.1e-05	0.99	0.0011	6	0.41	0.32	0.72	0.37	0.31
488	0.92	0	0	0.076	0	0	0	0	0	0.046	0.11	0.28	0	0.034
489	0	0	0	0	0	0	1	2.7e-05	6	0.41	0.32	0.72	0.37	0.31
490	0	0	0	0	0	0	1	0.0001	6	0.41	0.32	0.72	0.37	0.31
491	0	0	0.29	0	0	0.25	0.42	0.027	6	0.41	0.32	0.72	0.37	0.31
492	0	0	0	0	0	0	1	0	6	0.41	0.32	0.72	0.37	0.31
493	0	0	0.71	0	0	0.009	0.28	0.0018	2	0.41	0.4	0.81	0.4	0.31
494	0	0	2e-05	0	0	0.01	0.98	0.014	6	0.41	0.32	0.72	0.37	0.31
495	0	0	0.12	0	0	0.0042	0.84	0.038	6	0.41	0.32	0.72	0.37	0.31
496	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
497	0	0	0.019	0	0.98	0	0	0	4	0.41	0.52	1	0.37	0.44
498	0	0	0.64	0	0.021	0.023	0.31	0.0078	2	0.41	0.4	0.81	0.4	0.31
499	0	0	0.0005	0	1	0	0	0	4	0.41	0.52	1	0.37	0.44
500	0	0	1	0	0.0034	0	0	0	2	0.41	0.4	0.81	0.4	0.31
501	0	0	0.011	0	0	0.056	0.92	0.018	6	0.41	0.32	0.72	0.37	0.31
502	0	0	5.7e-05	0	0	0	1	4.7e-05	6	0.41	0.32	0.72	0.37	0.31
503	0	0	0	0	1	0	0	0	4	0.41	0.52	1	0.37	0.44
504	0	0	0.011	0	0.99	0	0	0	4	0.41	0.52	1	0.37	0.44
505	0	0	0.91	0	0.0034	0.00021	0.084	9.3e-05	2	0.41	0.4	0.81	0.4	0.31
506	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
507	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
508	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
509	0	0	6.1e-05	0	0	0.00035	0.99	0.0059	6	0.41	0.32	0.72	0.37	0.31
510	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
511	0	0	0.00065	0	0	6.2e-06	1	0.00021	6	0.41	0.32	0.72	0.37	0.31
512	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
513	0	0	0.18	0	4.6e-06	0.0047	0.81	0.005	6	0.41	0.32	0.72	0.37	0.31
514	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
515	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
516	0	0	0.53	0	0.002	0.13	0.28	0.054	2	0.41	0.4	0.81	0.4	0.31
517	0	0	0	0	0	0	1	0	6	0.41	0.32	0.72	0.37	0.31
518	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
519	0	0	0.02	0	0.96	0.019	0.00015	0.00038	4	0.41	0.52	1	0.37	0.44
520	0.89	0	0	0.11	0	0	0	0	0	0.046	0.11	0.28	0	0.034
521	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
522	0	0	1	0	0	1.3e-05	0	0	2	0.41	0.4	0.81	0.4	0.31
523	0	0	0.0093	0	0	0.031	0.89	0.069	6	0.41	0.32	0.72	0.37	0.31
524	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
525	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
526	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
527	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
528	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
529	0	0	0.0084	0	0	0	0.99	0.00016	6	0.41	0.32	0.72	0.37	0.31
530	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
531	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
532	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
533	0	0	0.02	0	0	1.7e-06	0.98	5.4e-05	6	0.41	0.32	0.72	0.37	0.31
534	0	0	0	0	0	0	1	0	6	0.41	0.32	0.72	0.37	0.31
535	0	0	6.8e-05	0	0	0.00067	1	0.0039	6	0.41	0.32	0.72	0.37	0.31
536	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
537	0	0	0.00014	0	0	0	1	0	6	0.41	0.32	0.72	0.37	0.31
538	0	0	1	0	0	2.6e-06	0	0	2	0.41	0.4	0.81	0.4	0.31
539	0	0	0.012	0	0	0	0.99	1.4e-05	6	0.41	0.32	0.72	0.37	0.31
540	0	0	0	0	0	0	1	0	6	0.41	0.32	0.72	0.37	0.31
541	0	0	0.047	0	0	0	0.95	0.00042	6	0.41	0.32	0.72	0.37	0.31
542	0	0	0.00048	0	0	1.8e-05	0.81	0.19	6	0.41	0.32	0.72	0.37	0.31
543	0	0	1.8e-06	0	0	0	1	0	6	0.41	0.32	0.72	0.37	0.31
544	0	0.00018	0	0	0	0	1	0	6	0.41	0.32	0.72	0.37	0.31
545	0	0	4.5e-06	0	0	0.00067	0.99	0.0092	6	0.41	0.32	0.72	0.37	0.31
546	0	0	0.002	0	0	0.63	0.0044	0.37	5	0.61	0.36	0.75	0.4	0.35
547	0	0	0.0043	0	2.7e-06	0.57	0.15	0.28	5	0.61	0.36	0.75	0.4	0.35
548	0	0	0.004	0	0	0.00066	0.98	0.014	6	0.41	0.32	0.72	0.37	0.31
549	0	0	0.0066	0	0	0.57	0.0077	0.41	5	0.61	0.36	0.75	0.4	0.35
550	0	0	2.9e-06	0	0	4.2e-06	1	0.00045	6	0.41	0.32	0.72	0.37	0.31
551	0	0	0.45	0	9.6e-05	1.1e-05	0.55	1.4e-05	6	0.41	0.32	0.72	0.37	0.31
552	0	0	1	0	0	0	0	0	2	0.41	0.4	0.81	0.4	0.31
553	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
554	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
555	0	0	1	0	0	0	0	0	2	0.41	0.4	0.81	0.4	0.31
556	0	0	0.00014	0	1	0	0	0	4	0.41	0.52	1	0.37	0.44
557	0	0	0	0	0	0	1	1.6e-06	6	0.41	0.32	0.72	0.37	0.31
558	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
559	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
560	0	0	0.00052	0	0	0	1	1.7e-05	6	0.41	0.32	0.72	0.37	0.31
561	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
562	0	0	1	0	6.5e-06	2e-06	0	0	2	0.41	0.4	0.81	0.4	0.31
563	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
564	0	0	1	0	0	0	0	0	2	0.41	0.4	0.81	0.4	0.31
565	0.97	0	0	0.03	0	0	0	0	0	0.046	0.11	0.28	0	0.034
566	0	0.97	0	0	0	0	0.032	5e-06	1	0.046	0.036	0.093	0.16	0.31
567	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
568	0	0	0.36	0	0.02	0.25	0.26	0.1	2	0.41	0.4	0.81	0.4	0.31
569	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
570	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
571	0	0	0.99	0	1.8e-06	0	0.01	1e-06	2	0.41	0.4	0.81	0.4	0.31
572	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
573	0	0	1	0	0.0033	0	1.1e-05	0	2	0.41	0.4	0.81	0.4	0.31
574	0	0	0.0029	0	0	6e-05	1	0.0012	6	0.41	0.32	0.72	0.37	0.31
575	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
576	0	0	0.00037	0	0	0.001	0.93	0.065	6	0.41	0.32	0.72	0.37	0.31
577	0	0	1	0	6.5e-05	0.00037	0	0	2	0.41	0.4	0.81	0.4	0.31
578	0	0	0.71	0	0.18	0.0065	0.094	0.0013	2	0.41	0.4	0.81	0.4	0.31
579	0	0	0.19	0	0	0	0.81	0	6	0.41	0.32	0.72	0.37	0.31
580	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
581	0	0	0.24	0	0	1.9e-05	0.76	6.8e-05	6	0.41	0.32	0.72	0.37	0.31
582	0	0	0.4	0	0	0.00035	0.6	0.001	6	0.41	0.32	0.72	0.37	0.31
583	0	0	0	0	0	0	1	0	6	0.41	0.32	0.72	0.37	0.31
584	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
585	0	0	0.57	0	7.2e-06	0.038	0.39	0.0069	2	0.41	0.4	0.81	0.4	0.31
586	0	0	0	0	0	0	1	0	6	0.41	0.32	0.72	0.37	0.31
587	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
588	0	0	0.084	0	0	6.7e-05	0.92	0.0004	6	0.41	0.32	0.72	0.37	0.31
589	0	0	0.018	0	0	0.096	0.84	0.044	6	0.41	0.32	0.72	0.37	0.31
590	0	0	0.3	0	9.6e-05	0.012	0.67	0.017	6	0.41	0.32	0.72	0.37	0.31
591	0	0	0.28	0	0.078	0.22	0.37	0.043	6	0.41	0.32	0.72	0.37	0.31
592	0	0	0.62	0	0.0014	0.004	0.37	0.0047	2	0.41	0.4	0.81	0.4	0.31
593	0	0	0.88	0	0	0	0.12	9.6e-06	2	0.41	0.4	0.81	0.4	0.31
594	0.0038	0.27	0	0	0.031	0.69	0	0	5	0.61	0.36	0.75	0.4	0.35
595	0	0	0.0097	0	0	0	0.99	0	6	0.41	0.32	0.72	0.37	0.31
596	0	0	0.048	0	1.3e-05	0.04	0.87	0.045	6	0.41	0.32	0.72	0.37	0.31
597	0	0	0.99	0	0	0	0.01	0	2	0.41	0.4	0.81	0.4	0.31
598	0	0	0.24	0	0.0074	0.16	0.53	0.055	6	0.41	0.32	0.72	0.37	0.31
599	0.0065	0	0	0.99	0	0	0	0	3	0.23	0.071	0.062	0	0
600	0	0	0.14	0	0.081	0.021	0.74	0.02	6	0.41	0.32	0.72	0.37	0.31
601	0	0	8.6e-06	0	0	0	1	0.0001	6	0.41	0.32	0.72	0.37	0.31
602	0	0	0.17	0	0.0018	0.15	0.62	0.056	6	0.41	0.32	0.72	0.37	0.31
603	0	0	0.056	0	4.1e-05	0.012	0.92	0.017	6	0.41	0.32	0.72	0.37	0.31
604	0	0	0	0	0	0	1	0	6	0.41	0.32	0.72	0.37	0.31
605	0	0	8e-06	0	0	0.015	0.65	0.34	6	0.41	0.32	0.72	0.37	0.31
606	0	0	0.041	0	0	0.59	0.18	0.19	5	0.61	0.36	0.75	0.4	0.35
607	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
608	0	0	1.1e-05	0	0	0	1	8e-05	6	0.41	0.32	0.72	0.37	0.31
609	0	0	0.0005	0	0	0	1	0	6	0.41	0.32	0.72	0.37	0.31
610	0	0	0.098	0	0	0.017	0.87	0.011	6	0.41	0.32	0.72	0.37	0.31
611	0	0	0.18	0	1.4e-05	0.0023	0.81	0.0045	6	0.41	0.32	0.72	0.37	0.31
612	0	0	0.4	0	0.0004	0.086	0.47	0.044	6	0.41	0.32	0.72	0.37	0.31
613	0	0	0.08	0	0	0.0021	0.91	0.0041	6	0.41	0.32	0.72	0.37	0.31
614	0	0	0.33	0	0.055	0.13	0.44	0.051	6	0.41	0.32	0.72	0.37	0.31
615	0	0	2.1e-05	0	0.99	3.6e-06	0.0072	0	4	0.41	0.52	1	0.37	0.44
616	0	0.0011	0.034	0	0.0003	0.053	0.85	0.059	6	0.41	0.32	0.72	0.37	0.31
617	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
618	0	0	5.7e-05	0	0	0.00018	0.97	0.026	6	0.41	0.32	0.72	0.37	0.31
