SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster	dcf0	dcf1	dcf2	dcf3	dcf4
373	0.98	0	0	0	0	0.015	0	0.43	0.36	0.75	0.4	0.35
374	0	0	0	1	0	0	3	0	0.036	0.16	0	0
375	0.92	0	0	0	0.00013	0.085	0	0.43	0.36	0.75	0.4	0.35
376	0.87	0	0	0	0	0.13	0	0.43	0.36	0.75	0.4	0.35
377	0	0	0	1	0	0	3	0	0.036	0.16	0	0
378	0	0	0.024	0.98	0	0	3	0	0.036	0.16	0	0
379	0.8	0	0	0	0	0.2	0	0.43	0.36	0.75	0.4	0.35
380	1	0	0	0	0	0.00022	0	0.43	0.36	0.75	0.4	0.35
381	1	0	0	0	0	0.0009	0	0.43	0.36	0.75	0.4	0.35
382	0.99	0	0	0	0	0.014	0	0.43	0.36	0.75	0.4	0.35
383	0.77	0	0	0	1.6e-06	0.23	0	0.43	0.36	0.75	0.4	0.35
384	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
385	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
386	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
387	1.1e-05	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
388	1	0	0	0	1.7e-06	1.3e-06	0	0.43	0.36	0.75	0.4	0.35
389	0	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
390	0.25	0	0	0	0.00075	0.75	5	0.43	0.44	1	0.37	0.31
391	0.96	0	0	0	0.036	1.7e-06	0	0.43	0.36	0.75	0.4	0.35
392	0	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
393	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
394	1.8e-05	0	0	0	1	0	4	0.41	0.52	1	0.57	0.61
395	7.1e-05	0	0	0	1	0	4	0.41	0.52	1	0.57	0.61
396	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
397	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
398	0.99	0	0	0	0	0.0062	0	0.43	0.36	0.75	0.4	0.35
399	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
400	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
401	0.0001	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
402	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
403	0.99	0	0	0	0	0.0099	0	0.43	0.36	0.75	0.4	0.35
404	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
405	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
406	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
407	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
408	0	0	0	1	0	0	3	0	0.036	0.16	0	0
409	1	0	0	0	0	2.2e-05	0	0.43	0.36	0.75	0.4	0.35
410	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
411	0.88	0	0	0	0	0.12	0	0.43	0.36	0.75	0.4	0.35
412	0	1	0	0	0	0	1	0.41	0.071	0.062	0	0
413	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
414	0	0	0	1	0	0	3	0	0.036	0.16	0	0
415	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
416	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
417	0	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
418	0	0	0	1	0	0	3	0	0.036	0.16	0	0
419	0.99	0	0	0	0	0.0072	0	0.43	0.36	0.75	0.4	0.35
420	1	0	0	0	0	5e-06	0	0.43	0.36	0.75	0.4	0.35
421	1	0	0	0	0	0.0049	0	0.43	0.36	0.75	0.4	0.35
422	0.89	0	0	0	0	0.11	0	0.43	0.36	0.75	0.4	0.35
423	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
424	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
425	1	0	0	0	0	0.00097	0	0.43	0.36	0.75	0.4	0.35
426	0.46	0	0	0	0.51	0.035	4	0.41	0.52	1	0.57	0.61
427	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
428	0.98	0	0	0	2.8e-05	0.024	0	0.43	0.36	0.75	0.4	0.35
429	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
430	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
431	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
432	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
433	0	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
434	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
435	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
436	1	0	0	0	1.2e-05	0.002	0	0.43	0.36	0.75	0.4	0.35
437	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
438	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
439	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
440	1	0	0	0	0	3.6e-06	0	0.43	0.36	0.75	0.4	0.35
441	0.9	0	0	0	0	0.1	0	0.43	0.36	0.75	0.4	0.35
442	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
443	1	0	0	0	0	5.4e-05	0	0.43	0.36	0.75	0.4	0.35
444	0.63	0	0	0	6.9e-06	0.37	0	0.43	0.36	0.75	0.4	0.35
445	0	1	0	0	0	0	1	0.41	0.071	0.062	0	0
446	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
447	1	0	0	0	0	7.8e-05	0	0.43	0.36	0.75	0.4	0.35
448	0.00055	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
449	0.00067	0	0	1	0	0	3	0	0.036	0.16	0	0
450	0	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
451	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
452	0.99	0	0	0	3.8e-05	0.0063	0	0.43	0.36	0.75	0.4	0.35
453	1	0	0	0	0	5.1e-05	0	0.43	0.36	0.75	0.4	0.35
454	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
455	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
456	0	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
457	0	0	0.13	0.87	0	0	3	0	0.036	0.16	0	0
458	1	0	0	0	0	2.9e-05	0	0.43	0.36	0.75	0.4	0.35
459	0	1	0	0	0	0	1	0.41	0.071	0.062	0	0
460	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
461	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
462	0	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
463	0	1	0	0	0	0	1	0.41	0.071	0.062	0	0
464	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
465	0	0	0	1	0	0	3	0	0.036	0.16	0	0
466	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
467	0.98	0	0	0	0.00014	0.017	0	0.43	0.36	0.75	0.4	0.35
468	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
469	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
470	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
471	0.4	0	0	0	0.00042	0.6	5	0.43	0.44	1	0.37	0.31
472	0.99	0	0	0	0	0.012	0	0.43	0.36	0.75	0.4	0.35
473	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
474	0	0	0.0011	1	0	0	3	0	0.036	0.16	0	0
475	0	1	0	0	0	0	1	0.41	0.071	0.062	0	0
476	0	1	0	0	0	0	1	0.41	0.071	0.062	0	0
477	1	0	0	0	0	2.2e-06	0	0.43	0.36	0.75	0.4	0.35
478	1	0	0	0	0	0.0035	0	0.43	0.36	0.75	0.4	0.35
479	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
480	0.0034	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
481	1	0	0	0	0	0.0033	0	0.43	0.36	0.75	0.4	0.35
482	0.63	0	0	0	0.00066	0.37	0	0.43	0.36	0.75	0.4	0.35
483	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
484	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
485	0.3	0	0	0	0.66	0.041	4	0.41	0.52	1	0.57	0.61
486	3.6e-05	0	0	0	0.12	0.88	5	0.43	0.44	1	0.37	0.31
487	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
488	0	0	0	1	0	0	3	0	0.036	0.16	0	0
489	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
490	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
491	1	0	0	0	1.6e-05	0	0	0.43	0.36	0.75	0.4	0.35
492	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
493	1	0	0	0	3.4e-05	0	0	0.43	0.36	0.75	0.4	0.35
494	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
495	1	0	0	0	0	0.00068	0	0.43	0.36	0.75	0.4	0.35
496	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
497	0	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
498	0.81	0	0	0	0.011	0.18	0	0.43	0.36	0.75	0.4	0.35
499	0	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
500	0.0002	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
501	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
502	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
503	0	0	0.34	0	0	0.66	5	0.43	0.44	1	0.37	0.31
504	0	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
505	0.97	0	0	0	0	0.034	0	0.43	0.36	0.75	0.4	0.35
506	0	1	0	0	0	0	1	0.41	0.071	0.062	0	0
507	0	0	0.0001	1	0	0	3	0	0.036	0.16	0	0
508	0	1	0	0	0	0	1	0.41	0.071	0.062	0	0
509	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
510	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
511	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
512	0	0	0.082	0.92	0	0	3	0	0.036	0.16	0	0
513	1	0	0	0	0	0.0011	0	0.43	0.36	0.75	0.4	0.35
514	0	1	0	0	0	0	1	0.41	0.071	0.062	0	0
515	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
516	0.88	0	0	0	0.044	0.077	0	0.43	0.36	0.75	0.4	0.35
517	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
518	0	0	0.0089	0.99	0	0	3	0	0.036	0.16	0	0
519	0.02	0	0	0	0.0019	0.98	5	0.43	0.44	1	0.37	0.31
520	0	0	0	1	0	0	3	0	0.036	0.16	0	0
521	0	0	0.08	0.92	0	0	3	0	0.036	0.16	0	0
522	0.64	0	0	0	0	0.36	0	0.43	0.36	0.75	0.4	0.35
523	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
524	0	1	0	0	0	0	1	0.41	0.071	0.062	0	0
525	0	0	0	1	0	0	3	0	0.036	0.16	0	0
526	0	1	0	0	0	0	1	0.41	0.071	0.062	0	0
527	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
528	0.00032	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
529	0.99	0	0	0	0	0.0067	0	0.43	0.36	0.75	0.4	0.35
530	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
531	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
532	0	0	0.014	0.99	0	0	3	0	0.036	0.16	0	0
533	1	0	0	0	0	2.4e-05	0	0.43	0.36	0.75	0.4	0.35
534	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
535	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
536	0	1	0	0	0	0	1	0.41	0.071	0.062	0	0
537	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
538	0.061	0	0	0	0	0.94	5	0.43	0.44	1	0.37	0.31
539	1	0	0	0	0	1.1e-06	0	0.43	0.36	0.75	0.4	0.35
540	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
541	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
542	1	0	0	0	0	0.0013	0	0.43	0.36	0.75	0.4	0.35
543	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
544	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
545	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
546	1	0	0	0	0	0.0002	0	0.43	0.36	0.75	0.4	0.35
547	1	0	0	0	0	3.9e-05	0	0.43	0.36	0.75	0.4	0.35
548	1	0	0	0	2.5e-06	0	0	0.43	0.36	0.75	0.4	0.35
549	1	0	0	0	0	0.0018	0	0.43	0.36	0.75	0.4	0.35
550	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
551	1	0	0	0	0	0.00023	0	0.43	0.36	0.75	0.4	0.35
552	0.016	0	0	0	0	0.98	5	0.43	0.44	1	0.37	0.31
553	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
554	0	1	0	0	0	0	1	0.41	0.071	0.062	0	0
555	0.044	0	0	0	0	0.96	5	0.43	0.44	1	0.37	0.31
556	9.6e-06	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
557	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
558	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
559	0	1	0	0	0	0	1	0.41	0.071	0.062	0	0
560	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
561	0	1	0	0	0	0	1	0.41	0.071	0.062	0	0
562	0.029	0	0	0	0	0.97	5	0.43	0.44	1	0.37	0.31
563	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
564	0.025	0	0	0	0	0.98	5	0.43	0.44	1	0.37	0.31
565	0	0	0	1	0	0	3	0	0.036	0.16	0	0
566	1	0	0.00052	0	0	0	0	0.43	0.36	0.75	0.4	0.35
567	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
568	0.76	0	0	0	3.1e-06	0.24	0	0.43	0.36	0.75	0.4	0.35
569	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
570	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
571	0.98	0	0	0	0	0.019	0	0.43	0.36	0.75	0.4	0.35
572	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
573	0.00096	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
574	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
575	0	1	0	0	0	0	1	0.41	0.071	0.062	0	0
576	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
577	0.93	0	0	0	0	0.067	0	0.43	0.36	0.75	0.4	0.35
578	0.69	0	0	0	0.024	0.28	0	0.43	0.36	0.75	0.4	0.35
579	1	0	0	0	0	7e-05	0	0.43	0.36	0.75	0.4	0.35
580	0	0	0	1	0	0	3	0	0.036	0.16	0	0
581	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
582	1	0	0	0	0	1.5e-05	0	0.43	0.36	0.75	0.4	0.35
583	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
584	0	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
585	1	0	0	0	0	5e-05	0	0.43	0.36	0.75	0.4	0.35
586	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
587	0	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
588	1	0	0	0	0	4.6e-06	0	0.43	0.36	0.75	0.4	0.35
589	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
590	1	0	0	0	0	0.0025	0	0.43	0.36	0.75	0.4	0.35
591	0.96	0	0	0	0.025	0.017	0	0.43	0.36	0.75	0.4	0.35
592	0.93	0	0	0	0	0.075	0	0.43	0.36	0.75	0.4	0.35
593	0.91	0	0	0	0	0.086	0	0.43	0.36	0.75	0.4	0.35
594	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
595	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
596	1	0	0	0	0	4.7e-05	0	0.43	0.36	0.75	0.4	0.35
597	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
598	0.91	0	0	0	9.9e-05	0.089	0	0.43	0.36	0.75	0.4	0.35
599	0	0	0	1	0	0	3	0	0.036	0.16	0	0
600	0.81	0	0	0	0.00048	0.19	0	0.43	0.36	0.75	0.4	0.35
601	1	0	0	0	0	0.0021	0	0.43	0.36	0.75	0.4	0.35
602	1	0	0	0	0.00039	0.0043	0	0.43	0.36	0.75	0.4	0.35
603	1	0	0	0	0	0.00032	0	0.43	0.36	0.75	0.4	0.35
604	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
605	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
606	1	0	0	0	0	4e-05	0	0.43	0.36	0.75	0.4	0.35
607	0	1	0	0	0	0	1	0.41	0.071	0.062	0	0
608	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
609	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
610	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
611	1	0	0	0	0	0.0029	0	0.43	0.36	0.75	0.4	0.35
612	0.98	0	0	0	3.7e-05	0.018	0	0.43	0.36	0.75	0.4	0.35
613	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
614	0.86	0	0	0	0.00033	0.14	0	0.43	0.36	0.75	0.4	0.35
615	6.8e-05	0	0	0	0.00013	1	5	0.43	0.44	1	0.37	0.31
616	1	0	4.5e-05	0	2e-05	0.00077	0	0.43	0.36	0.75	0.4	0.35
617	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
618	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
619	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
620	1	0	0	0	2e-05	0.00046	0	0.43	0.36	0.75	0.4	0.35
621	1	0	0	0	0	5e-05	0	0.43	0.36	0.75	0.4	0.35
622	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
623	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
624	0.69	0	0	0	0.00011	0.31	0	0.43	0.36	0.75	0.4	0.35
625	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
626	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
627	1	0	0	0	0	0.0006	0	0.43	0.36	0.75	0.4	0.35
628	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
629	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
630	0	1	0	0	0	0	1	0.41	0.071	0.062	0	0
631	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
632	0	0	0.00014	0.0011	0	1	5	0.43	0.44	1	0.37	0.31
633	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
634	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
635	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
636	0	0	0	0	1	0	4	0.41	0.52	1	0.57	0.61
637	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
638	1	0	0	0	0	0.00024	0	0.43	0.36	0.75	0.4	0.35
639	0.95	0	0	0	0.016	0.03	0	0.43	0.36	0.75	0.4	0.35
640	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
641	1	0	0	0	0	1.7e-05	0	0.43	0.36	0.75	0.4	0.35
642	0.91	0	0	0	7.3e-05	0.093	0	0.43	0.36	0.75	0.4	0.35
643	0.92	0	0	0	3.7e-06	0.077	0	0.43	0.36	0.75	0.4	0.35
644	0.97	0	0	0	0	0.03	0	0.43	0.36	0.75	0.4	0.35
645	0	1	0	0	0	0	1	0.41	0.071	0.062	0	0
646	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
647	1	0	0	0	0	0.0011	0	0.43	0.36	0.75	0.4	0.35
648	1	0	0	0	0	0.00022	0	0.43	0.36	0.75	0.4	0.35
649	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
650	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
651	0.019	0	0	0	0.13	0.86	5	0.43	0.44	1	0.37	0.31
652	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
653	0.89	0	0	0	4.6e-05	0.11	0	0.43	0.36	0.75	0.4	0.35
654	0.91	0	0	0	0	0.088	0	0.43	0.36	0.75	0.4	0.35
655	1	0	0	0	0	2.3e-06	0	0.43	0.36	0.75	0.4	0.35
656	0	1	0	0	0	0	1	0.41	0.071	0.062	0	0
657	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
658	0	1	0	0	0	0	1	0.41	0.071	0.062	0	0
659	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
660	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
661	0.96	0	0.036	0	0	0	0	0.43	0.36	0.75	0.4	0.35
662	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
663	0	1	0	0	0	0	1	0.41	0.071	0.062	0	0
664	1	0	0	0	0	0.0023	0	0.43	0.36	0.75	0.4	0.35
665	1	0	0	0	0	0.0032	0	0.43	0.36	0.75	0.4	0.35
666	1	0	0	0	0	1.8e-05	0	0.43	0.36	0.75	0.4	0.35
667	0.98	0	0	0	0	0.024	0	0.43	0.36	0.75	0.4	0.35
668	0.9	0	0	0	1e-06	0.098	0	0.43	0.36	0.75	0.4	0.35
669	0.97	0	0	0	0	0.033	0	0.43	0.36	0.75	0.4	0.35
670	1	0	0	0	0	2.2e-05	0	0.43	0.36	0.75	0.4	0.35
671	0.99	0	0	0	0.0069	0	0	0.43	0.36	0.75	0.4	0.35
672	1	0	0	0	0	2.8e-05	0	0.43	0.36	0.75	0.4	0.35
673	0.99	0	0	0	0	0.014	0	0.43	0.36	0.75	0.4	0.35
674	1	0	0	0	0	0.00019	0	0.43	0.36	0.75	0.4	0.35
675	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
676	1	0	0	0	0	6.7e-05	0	0.43	0.36	0.75	0.4	0.35
677	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
678	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
679	1	0	0	0	0.00067	0.00066	0	0.43	0.36	0.75	0.4	0.35
680	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
681	0	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
682	0	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
683	0	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
684	0	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
685	0	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
686	0.9	0	0	0	0.1	0	0	0.43	0.36	0.75	0.4	0.35
687	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
688	0	0	0	1	0	0	3	0	0.036	0.16	0	0
689	1	0	0	0	0.00024	0.00012	0	0.43	0.36	0.75	0.4	0.35
690	0	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
691	0	0	0	0	1	0	4	0.41	0.52	1	0.57	0.61
692	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
693	0	0	0	0	1	0	4	0.41	0.52	1	0.57	0.61
694	0.0017	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
695	0	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
696	0.45	0	0	0	0.55	0	4	0.41	0.52	1	0.57	0.61
697	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
698	0	0	0	0	1	0	4	0.41	0.52	1	0.57	0.61
699	0	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
700	1	0	0	0	0.0015	0	0	0.43	0.36	0.75	0.4	0.35
701	0	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
702	0	0	0.28	0.72	0	0	3	0	0.036	0.16	0	0
703	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
704	8e-05	0	0	0	0.75	0.25	4	0.41	0.52	1	0.57	0.61
705	0	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
706	0.45	0	0	0	0.55	0.00035	4	0.41	0.52	1	0.57	0.61
707	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
708	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
709	0.00013	0	0	0	0.058	0.94	5	0.43	0.44	1	0.37	0.31
710	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
711	0	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
712	0	0	0.28	0.72	0	0	3	0	0.036	0.16	0	0
713	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
714	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
715	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
716	0	0	1	0	4.9e-05	0	2	0.046	0.071	0.25	0.12	0.1
717	0	0.93	2.4e-06	0	0	0.066	1	0.41	0.071	0.062	0	0
718	1	0	0	0	0	8.5e-05	0	0.43	0.36	0.75	0.4	0.35
719	1	0	0	0	0	0.0045	0	0.43	0.36	0.75	0.4	0.35
720	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
721	6.1e-05	0	0	1	0	0	3	0	0.036	0.16	0	0
722	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
723	0	0	8.5e-05	0.0024	0	1	5	0.43	0.44	1	0.37	0.31
724	0	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
725	0	1	0	0	0	0	1	0.41	0.071	0.062	0	0
726	0.00017	0	0	0	0.00026	1	5	0.43	0.44	1	0.37	0.31
727	1	0	0	0	0	8.3e-06	0	0.43	0.36	0.75	0.4	0.35
728	1	0	0	0	0	0.0014	0	0.43	0.36	0.75	0.4	0.35
729	0	0	0.00025	0	1	0	4	0.41	0.52	1	0.57	0.61
730	1	0	0	0	0	2.3e-06	0	0.43	0.36	0.75	0.4	0.35
731	0	1	0	0	0	0	1	0.41	0.071	0.062	0	0
732	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
733	0.00067	0	0	1	0	0	3	0	0.036	0.16	0	0
734	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
735	1	0	0	0	0	3.3e-05	0	0.43	0.36	0.75	0.4	0.35
736	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
737	1	0	0	0	5.8e-05	0.0049	0	0.43	0.36	0.75	0.4	0.35
738	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
739	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
740	1	0	0	0	0.00014	0.0044	0	0.43	0.36	0.75	0.4	0.35
741	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
742	0	0	0	1	0	0	3	0	0.036	0.16	0	0
743	1	0	0	0	0	3.3e-05	0	0.43	0.36	0.75	0.4	0.35
744	0.97	0	0.032	0	0	0	0	0.43	0.36	0.75	0.4	0.35
745	1	0	0	0	1.2e-05	2.3e-05	0	0.43	0.36	0.75	0.4	0.35
746	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
