SNV	cluster0	cluster1	cluster2	cluster	dcf0	dcf1	dcf2	dcf3
487	0	1	0	1	0.18	0.43	0.25	0.39
488	0.27	0.73	0	1	0.18	0.43	0.25	0.39
489	0	1	0	1	0.18	0.43	0.25	0.39
490	0	0	1	2	0.02	0.041	0.083	0.033
491	0	0	1	2	0.02	0.041	0.083	0.033
492	1	5.3e-05	0	0	0.18	0.37	0.25	0.3
493	0	0	1	2	0.02	0.041	0.083	0.033
494	0.98	0.018	0	0	0.18	0.37	0.25	0.3
495	0.018	0.98	0	1	0.18	0.43	0.25	0.39
496	0.99	0.0082	0	0	0.18	0.37	0.25	0.3
497	0.91	0.092	0	0	0.18	0.37	0.25	0.3
498	1	0.0029	0	0	0.18	0.37	0.25	0.3
499	0.91	0.087	0	0	0.18	0.37	0.25	0.3
500	1	0	3.1e-05	0	0.18	0.37	0.25	0.3
501	1	0	0	0	0.18	0.37	0.25	0.3
502	1	0.00013	0	0	0.18	0.37	0.25	0.3
503	0.99	0.0097	0	0	0.18	0.37	0.25	0.3
504	0.92	0.08	0	0	0.18	0.37	0.25	0.3
505	0	0	1	2	0.02	0.041	0.083	0.033
506	1	0.0047	0	0	0.18	0.37	0.25	0.3
507	0.11	0.89	0	1	0.18	0.43	0.25	0.39
508	0.66	0.34	0	0	0.18	0.37	0.25	0.3
509	0.086	0.91	0	1	0.18	0.43	0.25	0.39
510	0	0	1	2	0.02	0.041	0.083	0.033
511	1	0	0	0	0.18	0.37	0.25	0.3
512	0.022	0.98	0	1	0.18	0.43	0.25	0.39
513	0	0	1	2	0.02	0.041	0.083	0.033
514	0.24	0.76	0	1	0.18	0.43	0.25	0.39
515	0.96	0.044	0	0	0.18	0.37	0.25	0.3
516	0	0	1	2	0.02	0.041	0.083	0.033
517	0.072	0.93	0	1	0.18	0.43	0.25	0.39
518	1	0	0	0	0.18	0.37	0.25	0.3
519	0.003	0	1	2	0.02	0.041	0.083	0.033
520	0	0	1	2	0.02	0.041	0.083	0.033
521	0.55	0.45	0	0	0.18	0.37	0.25	0.3
522	0	0	1	2	0.02	0.041	0.083	0.033
523	0	0	1	2	0.02	0.041	0.083	0.033
524	0	1	0	1	0.18	0.43	0.25	0.39
525	0.44	0.56	0	1	0.18	0.43	0.25	0.39
526	0	0	1	2	0.02	0.041	0.083	0.033
527	0.99	0.0085	0	0	0.18	0.37	0.25	0.3
528	0	1	0	1	0.18	0.43	0.25	0.39
529	1	3.6e-05	0	0	0.18	0.37	0.25	0.3
530	0.065	0.94	0	1	0.18	0.43	0.25	0.39
531	1	0.00056	0	0	0.18	0.37	0.25	0.3
532	1	0.0036	0	0	0.18	0.37	0.25	0.3
533	0	1	0	1	0.18	0.43	0.25	0.39
534	1	0	0	0	0.18	0.37	0.25	0.3
535	1	0.0027	0	0	0.18	0.37	0.25	0.3
536	1	0	0	0	0.18	0.37	0.25	0.3
537	1	0	0	0	0.18	0.37	0.25	0.3
538	0.96	0.042	0	0	0.18	0.37	0.25	0.3
539	0.56	0.44	0	0	0.18	0.37	0.25	0.3
540	1	0.0016	0	0	0.18	0.37	0.25	0.3
541	0.88	0.12	0	0	0.18	0.37	0.25	0.3
542	1	0.00012	0	0	0.18	0.37	0.25	0.3
543	1	0	0	0	0.18	0.37	0.25	0.3
544	0.99	0.006	0	0	0.18	0.37	0.25	0.3
545	0	0	1	2	0.02	0.041	0.083	0.033
546	1	0.00014	0	0	0.18	0.37	0.25	0.3
547	0.99	0.0052	0	0	0.18	0.37	0.25	0.3
548	0.025	0	0.97	2	0.02	0.041	0.083	0.033
549	0	0	1	2	0.02	0.041	0.083	0.033
550	1	0.0011	0	0	0.18	0.37	0.25	0.3
551	0	0	1	2	0.02	0.041	0.083	0.033
552	0.98	0.024	0	0	0.18	0.37	0.25	0.3
553	0.97	0.01	0.019	0	0.18	0.37	0.25	0.3
554	0.57	0.43	0	0	0.18	0.37	0.25	0.3
555	0.85	0.15	0	0	0.18	0.37	0.25	0.3
556	1	0	0	0	0.18	0.37	0.25	0.3
557	1	1.5e-06	0	0	0.18	0.37	0.25	0.3
558	1	0	0	0	0.18	0.37	0.25	0.3
559	1	0	0	0	0.18	0.37	0.25	0.3
560	1	0	0	0	0.18	0.37	0.25	0.3
561	1	0	0	0	0.18	0.37	0.25	0.3
562	1	0	0	0	0.18	0.37	0.25	0.3
563	1	0	0	0	0.18	0.37	0.25	0.3
564	1	0.0012	0	0	0.18	0.37	0.25	0.3
565	1	0	0	0	0.18	0.37	0.25	0.3
566	0.93	0.07	0	0	0.18	0.37	0.25	0.3
567	0.11	0.89	0	1	0.18	0.43	0.25	0.39
568	0.2	0.8	0	1	0.18	0.43	0.25	0.39
569	0	0	1	2	0.02	0.041	0.083	0.033
570	1	0.0016	0	0	0.18	0.37	0.25	0.3
571	1	0.00011	0	0	0.18	0.37	0.25	0.3
572	0	0	1	2	0.02	0.041	0.083	0.033
573	1	0	0	0	0.18	0.37	0.25	0.3
574	0.92	0.083	0	0	0.18	0.37	0.25	0.3
575	1	0	0	0	0.18	0.37	0.25	0.3
576	0.23	0.77	0	1	0.18	0.43	0.25	0.39
577	0.94	0.056	0	0	0.18	0.37	0.25	0.3
578	0	1	0	1	0.18	0.43	0.25	0.39
579	1	0.00053	0	0	0.18	0.37	0.25	0.3
580	1	0	0	0	0.18	0.37	0.25	0.3
581	0.64	0.36	0	0	0.18	0.37	0.25	0.3
582	0.99	0.012	0	0	0.18	0.37	0.25	0.3
583	1	3.4e-06	0	0	0.18	0.37	0.25	0.3
584	0.99	0.0051	0	0	0.18	0.37	0.25	0.3
585	0	1	0	1	0.18	0.43	0.25	0.39
586	1	3.6e-06	0	0	0.18	0.37	0.25	0.3
587	1	0	0	0	0.18	0.37	0.25	0.3
588	0.89	0.11	0	0	0.18	0.37	0.25	0.3
589	1	0.00038	0	0	0.18	0.37	0.25	0.3
590	0.88	0.12	0	0	0.18	0.37	0.25	0.3
591	1	0.00074	0	0	0.18	0.37	0.25	0.3
592	1	1.4e-05	0	0	0.18	0.37	0.25	0.3
593	0	0	1	2	0.02	0.041	0.083	0.033
594	1	0	0	0	0.18	0.37	0.25	0.3
595	1	0.0019	0	0	0.18	0.37	0.25	0.3
596	0.97	0.029	0	0	0.18	0.37	0.25	0.3
597	0.81	0.19	0	0	0.18	0.37	0.25	0.3
598	0	0	1	2	0.02	0.041	0.083	0.033
599	1	0.00092	0	0	0.18	0.37	0.25	0.3
600	0	0	1	2	0.02	0.041	0.083	0.033
601	1	0.0031	0	0	0.18	0.37	0.25	0.3
602	1	0	0	0	0.18	0.37	0.25	0.3
603	1	0.0029	0	0	0.18	0.37	0.25	0.3
604	0.95	0.055	0	0	0.18	0.37	0.25	0.3
605	0.98	0.017	0	0	0.18	0.37	0.25	0.3
606	0.92	0.076	0	0	0.18	0.37	0.25	0.3
607	1	0	0	0	0.18	0.37	0.25	0.3
608	0.66	0.34	0	0	0.18	0.37	0.25	0.3
609	0.13	0.87	0	1	0.18	0.43	0.25	0.39
610	0.00035	0	1	2	0.02	0.041	0.083	0.033
611	0.82	0.18	0	0	0.18	0.37	0.25	0.3
612	1	0.0014	0	0	0.18	0.37	0.25	0.3
613	1	0.00081	0	0	0.18	0.37	0.25	0.3
614	1	0.0027	0	0	0.18	0.37	0.25	0.3
615	1	2.2e-06	0	0	0.18	0.37	0.25	0.3
616	0	0	1	2	0.02	0.041	0.083	0.033
617	0	0	1	2	0.02	0.041	0.083	0.033
618	0.72	0.28	0	0	0.18	0.37	0.25	0.3
619	0	0	1	2	0.02	0.041	0.083	0.033
620	0.98	0.023	0	0	0.18	0.37	0.25	0.3
621	0.73	0.27	0	0	0.18	0.37	0.25	0.3
622	0.99	0.012	0	0	0.18	0.37	0.25	0.3
623	0.97	0.032	0	0	0.18	0.37	0.25	0.3
624	1	0	0	0	0.18	0.37	0.25	0.3
625	1	0.00053	0	0	0.18	0.37	0.25	0.3
626	0.85	0.15	0	0	0.18	0.37	0.25	0.3
627	0.57	0.43	0	0	0.18	0.37	0.25	0.3
628	1	5.8e-05	0	0	0.18	0.37	0.25	0.3
629	0.48	0.52	0	1	0.18	0.43	0.25	0.39
630	1	0.0011	0	0	0.18	0.37	0.25	0.3
631	0.95	0.053	0	0	0.18	0.37	0.25	0.3
632	1	0	0	0	0.18	0.37	0.25	0.3
633	0.96	0.038	0	0	0.18	0.37	0.25	0.3
634	0.97	0.031	0	0	0.18	0.37	0.25	0.3
635	1	0.0014	0	0	0.18	0.37	0.25	0.3
636	0.93	0.068	0	0	0.18	0.37	0.25	0.3
637	0.93	0.072	0	0	0.18	0.37	0.25	0.3
638	0	1	0	1	0.18	0.43	0.25	0.39
639	1	0	0	0	0.18	0.37	0.25	0.3
640	0.9	0.099	0	0	0.18	0.37	0.25	0.3
641	0.00036	1	0	1	0.18	0.43	0.25	0.39
642	0.037	0.96	0	1	0.18	0.43	0.25	0.39
643	1	0.0003	0	0	0.18	0.37	0.25	0.3
644	0.88	0.12	0	0	0.18	0.37	0.25	0.3
645	1	0	0	0	0.18	0.37	0.25	0.3
646	0.75	0.00065	0.25	0	0.18	0.37	0.25	0.3
647	0	0	1	2	0.02	0.041	0.083	0.033
648	0	0	1	2	0.02	0.041	0.083	0.033
649	0.97	0.034	0	0	0.18	0.37	0.25	0.3
650	0.94	0.063	0	0	0.18	0.37	0.25	0.3
651	1	0	0	0	0.18	0.37	0.25	0.3
652	1	0	0	0	0.18	0.37	0.25	0.3
653	0.86	0.14	0	0	0.18	0.37	0.25	0.3
654	0	0	1	2	0.02	0.041	0.083	0.033
655	1	0	0	0	0.18	0.37	0.25	0.3
656	0.0096	0	0.99	2	0.02	0.041	0.083	0.033
657	0.88	0.12	0	0	0.18	0.37	0.25	0.3
658	1	3e-05	0	0	0.18	0.37	0.25	0.3
659	1	0	0	0	0.18	0.37	0.25	0.3
660	1	0.00026	0	0	0.18	0.37	0.25	0.3
661	1	0.0002	0	0	0.18	0.37	0.25	0.3
662	0.86	0.14	0	0	0.18	0.37	0.25	0.3
663	1	0	0	0	0.18	0.37	0.25	0.3
664	0	0	1	2	0.02	0.041	0.083	0.033
665	1	0.00083	0	0	0.18	0.37	0.25	0.3
666	1	0.00086	0	0	0.18	0.37	0.25	0.3
667	0.62	0.38	0	0	0.18	0.37	0.25	0.3
668	0.46	0.54	0	1	0.18	0.43	0.25	0.39
669	1	0.0028	0	0	0.18	0.37	0.25	0.3
670	0.99	0.0079	0	0	0.18	0.37	0.25	0.3
671	1	0	0	0	0.18	0.37	0.25	0.3
672	0.78	0.22	0	0	0.18	0.37	0.25	0.3
673	1	0	0	0	0.18	0.37	0.25	0.3
674	1	0.00015	0	0	0.18	0.37	0.25	0.3
675	1	0.0013	0	0	0.18	0.37	0.25	0.3
676	0.75	0.25	0	0	0.18	0.37	0.25	0.3
677	0.94	0.061	0	0	0.18	0.37	0.25	0.3
678	0	0	1	2	0.02	0.041	0.083	0.033
679	0.9	0.1	0	0	0.18	0.37	0.25	0.3
680	1	4.3e-05	0	0	0.18	0.37	0.25	0.3
681	0.82	0.18	0	0	0.18	0.37	0.25	0.3
682	0.71	0.29	0	0	0.18	0.37	0.25	0.3
683	1	0.00015	0	0	0.18	0.37	0.25	0.3
684	0.86	0.14	0	0	0.18	0.37	0.25	0.3
685	0.89	0.11	0	0	0.18	0.37	0.25	0.3
686	0.96	0.041	0	0	0.18	0.37	0.25	0.3
687	0	0	1	2	0.02	0.041	0.083	0.033
688	1	8.3e-06	0	0	0.18	0.37	0.25	0.3
689	0.97	0.031	0	0	0.18	0.37	0.25	0.3
690	0.014	0.99	0	1	0.18	0.43	0.25	0.39
691	0.99	0.0076	0	0	0.18	0.37	0.25	0.3
692	0.99	0.0051	0	0	0.18	0.37	0.25	0.3
693	1	0.00033	0	0	0.18	0.37	0.25	0.3
694	0	0	1	2	0.02	0.041	0.083	0.033
695	0	0	1	2	0.02	0.041	0.083	0.033
696	0.94	0.055	0	0	0.18	0.37	0.25	0.3
697	0	0	1	2	0.02	0.041	0.083	0.033
698	0.64	0.36	0	0	0.18	0.37	0.25	0.3
699	1	0.0012	0	0	0.18	0.37	0.25	0.3
700	0.99	0.012	0	0	0.18	0.37	0.25	0.3
701	1	0	0	0	0.18	0.37	0.25	0.3
702	0	0	1	2	0.02	0.041	0.083	0.033
703	1	0	0	0	0.18	0.37	0.25	0.3
704	0	1	0	1	0.18	0.43	0.25	0.39
705	1	0.00017	0	0	0.18	0.37	0.25	0.3
706	0.83	0.17	0	0	0.18	0.37	0.25	0.3
707	1	7.3e-05	0	0	0.18	0.37	0.25	0.3
708	1	0.00012	0	0	0.18	0.37	0.25	0.3
709	0.99	0.012	0	0	0.18	0.37	0.25	0.3
710	0.96	0.038	0	0	0.18	0.37	0.25	0.3
711	1	0.0014	0	0	0.18	0.37	0.25	0.3
712	0	0	1	2	0.02	0.041	0.083	0.033
713	0	0	1	2	0.02	0.041	0.083	0.033
714	0	0	1	2	0.02	0.041	0.083	0.033
715	1	0	0	0	0.18	0.37	0.25	0.3
716	1	0.0036	0	0	0.18	0.37	0.25	0.3
717	1	9.7e-06	0	0	0.18	0.37	0.25	0.3
718	0	1	0	1	0.18	0.43	0.25	0.39
719	1	0.0028	0	0	0.18	0.37	0.25	0.3
720	0.88	0.12	0	0	0.18	0.37	0.25	0.3
721	0.97	0.03	0	0	0.18	0.37	0.25	0.3
722	1	3.4e-05	0	0	0.18	0.37	0.25	0.3
723	1	0	0	0	0.18	0.37	0.25	0.3
724	1	0	0	0	0.18	0.37	0.25	0.3
725	0.028	0	0.97	2	0.02	0.041	0.083	0.033
726	1	0	0	0	0.18	0.37	0.25	0.3
727	0	0	1	2	0.02	0.041	0.083	0.033
728	0.95	0.048	0	0	0.18	0.37	0.25	0.3
729	1	0.001	0	0	0.18	0.37	0.25	0.3
730	0	0	1	2	0.02	0.041	0.083	0.033
731	1	0.0004	0	0	0.18	0.37	0.25	0.3
732	1	0	0	0	0.18	0.37	0.25	0.3
733	0	1	0	1	0.18	0.43	0.25	0.39
734	0.96	0.039	0	0	0.18	0.37	0.25	0.3
735	0	0	1	2	0.02	0.041	0.083	0.033
736	1	0	0	0	0.18	0.37	0.25	0.3
737	0	0	1	2	0.02	0.041	0.083	0.033
738	0	1	1.3e-05	1	0.18	0.43	0.25	0.39
739	0	0	1	2	0.02	0.041	0.083	0.033
740	0	1	0	1	0.18	0.43	0.25	0.39
741	1	0.00025	0	0	0.18	0.37	0.25	0.3
742	1	0	0	0	0.18	0.37	0.25	0.3
743	1	0	0	0	0.18	0.37	0.25	0.3
744	0.69	0.31	0	0	0.18	0.37	0.25	0.3
745	1	0.004	0	0	0.18	0.37	0.25	0.3
746	0.57	0.43	0	0	0.18	0.37	0.25	0.3
747	0.98	0.015	0	0	0.18	0.37	0.25	0.3
748	0.89	0.11	0	0	0.18	0.37	0.25	0.3
749	0	0	1	2	0.02	0.041	0.083	0.033
750	0.95	0.052	0	0	0.18	0.37	0.25	0.3
751	0.99	0.0083	0	0	0.18	0.37	0.25	0.3
752	0	0	1	2	0.02	0.041	0.083	0.033
753	0	0	1	2	0.02	0.041	0.083	0.033
754	0.97	0.026	0	0	0.18	0.37	0.25	0.3
755	0.99	0.012	0	0	0.18	0.37	0.25	0.3
756	0	0	1	2	0.02	0.041	0.083	0.033
757	0.98	0.024	0	0	0.18	0.37	0.25	0.3
758	0	0	1	2	0.02	0.041	0.083	0.033
759	0.9	0.097	0	0	0.18	0.37	0.25	0.3
760	1	0.00043	0	0	0.18	0.37	0.25	0.3
761	1	0.0044	0	0	0.18	0.37	0.25	0.3
762	0.93	0.073	0	0	0.18	0.37	0.25	0.3
763	0.96	0.037	0	0	0.18	0.37	0.25	0.3
764	0.88	0.12	0	0	0.18	0.37	0.25	0.3
765	0.88	0.12	0	0	0.18	0.37	0.25	0.3
766	1	5.2e-06	0	0	0.18	0.37	0.25	0.3
767	0.99	0.0098	0	0	0.18	0.37	0.25	0.3
768	1	0.0048	0	0	0.18	0.37	0.25	0.3
769	0	0	1	2	0.02	0.041	0.083	0.033
770	0.91	0.088	0	0	0.18	0.37	0.25	0.3
771	0	0	1	2	0.02	0.041	0.083	0.033
772	1	0.00022	0	0	0.18	0.37	0.25	0.3
773	1	0	0	0	0.18	0.37	0.25	0.3
774	1	0.00019	0	0	0.18	0.37	0.25	0.3
775	1	0.00016	0	0	0.18	0.37	0.25	0.3
776	0.98	0.019	0	0	0.18	0.37	0.25	0.3
777	0	0	1	2	0.02	0.041	0.083	0.033
778	1	2.8e-05	0	0	0.18	0.37	0.25	0.3
779	1	0.00033	0	0	0.18	0.37	0.25	0.3
780	1e-05	1	0	1	0.18	0.43	0.25	0.39
781	0.066	0.93	0	1	0.18	0.43	0.25	0.39
782	0	0	1	2	0.02	0.041	0.083	0.033
783	0.95	0.051	0	0	0.18	0.37	0.25	0.3
784	0	0	1	2	0.02	0.041	0.083	0.033
785	0.98	0.016	0	0	0.18	0.37	0.25	0.3
786	0.97	0.03	0	0	0.18	0.37	0.25	0.3
787	1	8e-05	0	0	0.18	0.37	0.25	0.3
788	0.96	0.036	0	0	0.18	0.37	0.25	0.3
789	0.95	0.052	0	0	0.18	0.37	0.25	0.3
790	0.98	0.02	0	0	0.18	0.37	0.25	0.3
791	0	0	1	2	0.02	0.041	0.083	0.033
792	1	0.00055	0	0	0.18	0.37	0.25	0.3
793	0.95	0.048	0	0	0.18	0.37	0.25	0.3
794	0.65	0.35	0	0	0.18	0.37	0.25	0.3
795	0.09	0.91	0	1	0.18	0.43	0.25	0.39
796	1	0.0046	0	0	0.18	0.37	0.25	0.3
797	1	0	0	0	0.18	0.37	0.25	0.3
798	0	0	1	2	0.02	0.041	0.083	0.033
799	0.97	0.028	0	0	0.18	0.37	0.25	0.3
800	0.96	0.044	0	0	0.18	0.37	0.25	0.3
801	0	0	1	2	0.02	0.041	0.083	0.033
802	1	0.0027	0	0	0.18	0.37	0.25	0.3
803	0	0	1	2	0.02	0.041	0.083	0.033
804	0.9	0.1	0	0	0.18	0.37	0.25	0.3
805	1	1.1e-05	0	0	0.18	0.37	0.25	0.3
806	0.89	0.11	0	0	0.18	0.37	0.25	0.3
807	0.9	0.1	0	0	0.18	0.37	0.25	0.3
808	0.97	0.025	0	0	0.18	0.37	0.25	0.3
809	0.2	0.8	0	1	0.18	0.43	0.25	0.39
810	0.83	0.17	0	0	0.18	0.37	0.25	0.3
811	1	0.004	0	0	0.18	0.37	0.25	0.3
812	1	0.0026	0	0	0.18	0.37	0.25	0.3
813	1	0.00012	0	0	0.18	0.37	0.25	0.3
814	0.74	0.26	0	0	0.18	0.37	0.25	0.3
815	0	0	1	2	0.02	0.041	0.083	0.033
816	1	0.0018	0	0	0.18	0.37	0.25	0.3
817	0.78	0.22	0	0	0.18	0.37	0.25	0.3
818	0	0	1	2	0.02	0.041	0.083	0.033
819	1	0.00063	0	0	0.18	0.37	0.25	0.3
820	0.92	0.082	0	0	0.18	0.37	0.25	0.3
821	0.99	0.0095	0	0	0.18	0.37	0.25	0.3
822	0.99	0.00019	0.0061	0	0.18	0.37	0.25	0.3
823	0.94	0.056	0	0	0.18	0.37	0.25	0.3
824	0	0	1	2	0.02	0.041	0.083	0.033
825	0.99	0.0076	0	0	0.18	0.37	0.25	0.3
826	1	0.00023	0	0	0.18	0.37	0.25	0.3
827	0.43	0.57	0	1	0.18	0.43	0.25	0.39
