SNV	cluster0	cluster	dcf0	dcf1	dcf2	dcf3
633	1	0	0.18	0.37	0.25	0.3
634	1	0	0.18	0.37	0.25	0.3
635	1	0	0.18	0.37	0.25	0.3
636	1	0	0.18	0.37	0.25	0.3
637	1	0	0.18	0.37	0.25	0.3
638	1	0	0.18	0.37	0.25	0.3
639	1	0	0.18	0.37	0.25	0.3
640	1	0	0.18	0.37	0.25	0.3
641	1	0	0.18	0.37	0.25	0.3
642	1	0	0.18	0.37	0.25	0.3
643	1	0	0.18	0.37	0.25	0.3
644	1	0	0.18	0.37	0.25	0.3
645	1	0	0.18	0.37	0.25	0.3
646	1	0	0.18	0.37	0.25	0.3
647	1	0	0.18	0.37	0.25	0.3
648	1	0	0.18	0.37	0.25	0.3
649	1	0	0.18	0.37	0.25	0.3
650	1	0	0.18	0.37	0.25	0.3
651	1	0	0.18	0.37	0.25	0.3
652	1	0	0.18	0.37	0.25	0.3
653	1	0	0.18	0.37	0.25	0.3
654	1	0	0.18	0.37	0.25	0.3
655	1	0	0.18	0.37	0.25	0.3
656	1	0	0.18	0.37	0.25	0.3
657	1	0	0.18	0.37	0.25	0.3
658	1	0	0.18	0.37	0.25	0.3
659	1	0	0.18	0.37	0.25	0.3
660	1	0	0.18	0.37	0.25	0.3
661	1	0	0.18	0.37	0.25	0.3
662	1	0	0.18	0.37	0.25	0.3
663	1	0	0.18	0.37	0.25	0.3
664	1	0	0.18	0.37	0.25	0.3
665	1	0	0.18	0.37	0.25	0.3
666	1	0	0.18	0.37	0.25	0.3
667	1	0	0.18	0.37	0.25	0.3
668	1	0	0.18	0.37	0.25	0.3
669	1	0	0.18	0.37	0.25	0.3
670	1	0	0.18	0.37	0.25	0.3
671	1	0	0.18	0.37	0.25	0.3
672	1	0	0.18	0.37	0.25	0.3
673	1	0	0.18	0.37	0.25	0.3
674	1	0	0.18	0.37	0.25	0.3
675	1	0	0.18	0.37	0.25	0.3
676	1	0	0.18	0.37	0.25	0.3
677	1	0	0.18	0.37	0.25	0.3
678	1	0	0.18	0.37	0.25	0.3
679	1	0	0.18	0.37	0.25	0.3
680	1	0	0.18	0.37	0.25	0.3
681	1	0	0.18	0.37	0.25	0.3
682	1	0	0.18	0.37	0.25	0.3
683	1	0	0.18	0.37	0.25	0.3
684	1	0	0.18	0.37	0.25	0.3
685	1	0	0.18	0.37	0.25	0.3
686	1	0	0.18	0.37	0.25	0.3
687	1	0	0.18	0.37	0.25	0.3
688	1	0	0.18	0.37	0.25	0.3
689	1	0	0.18	0.37	0.25	0.3
690	1	0	0.18	0.37	0.25	0.3
691	1	0	0.18	0.37	0.25	0.3
692	1	0	0.18	0.37	0.25	0.3
693	1	0	0.18	0.37	0.25	0.3
694	1	0	0.18	0.37	0.25	0.3
695	1	0	0.18	0.37	0.25	0.3
696	1	0	0.18	0.37	0.25	0.3
697	1	0	0.18	0.37	0.25	0.3
698	1	0	0.18	0.37	0.25	0.3
699	1	0	0.18	0.37	0.25	0.3
700	1	0	0.18	0.37	0.25	0.3
701	1	0	0.18	0.37	0.25	0.3
702	1	0	0.18	0.37	0.25	0.3
703	1	0	0.18	0.37	0.25	0.3
704	1	0	0.18	0.37	0.25	0.3
705	1	0	0.18	0.37	0.25	0.3
706	1	0	0.18	0.37	0.25	0.3
707	1	0	0.18	0.37	0.25	0.3
708	1	0	0.18	0.37	0.25	0.3
709	1	0	0.18	0.37	0.25	0.3
710	1	0	0.18	0.37	0.25	0.3
711	1	0	0.18	0.37	0.25	0.3
712	1	0	0.18	0.37	0.25	0.3
713	1	0	0.18	0.37	0.25	0.3
714	1	0	0.18	0.37	0.25	0.3
715	1	0	0.18	0.37	0.25	0.3
716	1	0	0.18	0.37	0.25	0.3
717	1	0	0.18	0.37	0.25	0.3
718	1	0	0.18	0.37	0.25	0.3
719	1	0	0.18	0.37	0.25	0.3
720	1	0	0.18	0.37	0.25	0.3
721	1	0	0.18	0.37	0.25	0.3
722	1	0	0.18	0.37	0.25	0.3
723	1	0	0.18	0.37	0.25	0.3
724	1	0	0.18	0.37	0.25	0.3
725	1	0	0.18	0.37	0.25	0.3
726	1	0	0.18	0.37	0.25	0.3
727	1	0	0.18	0.37	0.25	0.3
728	1	0	0.18	0.37	0.25	0.3
729	1	0	0.18	0.37	0.25	0.3
730	1	0	0.18	0.37	0.25	0.3
731	1	0	0.18	0.37	0.25	0.3
732	1	0	0.18	0.37	0.25	0.3
733	1	0	0.18	0.37	0.25	0.3
734	1	0	0.18	0.37	0.25	0.3
735	1	0	0.18	0.37	0.25	0.3
736	1	0	0.18	0.37	0.25	0.3
737	1	0	0.18	0.37	0.25	0.3
738	1	0	0.18	0.37	0.25	0.3
739	1	0	0.18	0.37	0.25	0.3
740	1	0	0.18	0.37	0.25	0.3
741	1	0	0.18	0.37	0.25	0.3
742	1	0	0.18	0.37	0.25	0.3
743	1	0	0.18	0.37	0.25	0.3
744	1	0	0.18	0.37	0.25	0.3
745	1	0	0.18	0.37	0.25	0.3
746	1	0	0.18	0.37	0.25	0.3
747	1	0	0.18	0.37	0.25	0.3
748	1	0	0.18	0.37	0.25	0.3
749	1	0	0.18	0.37	0.25	0.3
750	1	0	0.18	0.37	0.25	0.3
751	1	0	0.18	0.37	0.25	0.3
752	1	0	0.18	0.37	0.25	0.3
753	1	0	0.18	0.37	0.25	0.3
754	1	0	0.18	0.37	0.25	0.3
755	1	0	0.18	0.37	0.25	0.3
756	1	0	0.18	0.37	0.25	0.3
757	1	0	0.18	0.37	0.25	0.3
758	1	0	0.18	0.37	0.25	0.3
759	1	0	0.18	0.37	0.25	0.3
760	1	0	0.18	0.37	0.25	0.3
761	1	0	0.18	0.37	0.25	0.3
762	1	0	0.18	0.37	0.25	0.3
763	1	0	0.18	0.37	0.25	0.3
764	1	0	0.18	0.37	0.25	0.3
765	1	0	0.18	0.37	0.25	0.3
766	1	0	0.18	0.37	0.25	0.3
767	1	0	0.18	0.37	0.25	0.3
768	1	0	0.18	0.37	0.25	0.3
769	1	0	0.18	0.37	0.25	0.3
770	1	0	0.18	0.37	0.25	0.3
771	1	0	0.18	0.37	0.25	0.3
772	1	0	0.18	0.37	0.25	0.3
773	1	0	0.18	0.37	0.25	0.3
774	1	0	0.18	0.37	0.25	0.3
775	1	0	0.18	0.37	0.25	0.3
776	1	0	0.18	0.37	0.25	0.3
777	1	0	0.18	0.37	0.25	0.3
778	1	0	0.18	0.37	0.25	0.3
779	1	0	0.18	0.37	0.25	0.3
780	1	0	0.18	0.37	0.25	0.3
781	1	0	0.18	0.37	0.25	0.3
782	1	0	0.18	0.37	0.25	0.3
783	1	0	0.18	0.37	0.25	0.3
784	1	0	0.18	0.37	0.25	0.3
785	1	0	0.18	0.37	0.25	0.3
786	1	0	0.18	0.37	0.25	0.3
787	1	0	0.18	0.37	0.25	0.3
788	1	0	0.18	0.37	0.25	0.3
789	1	0	0.18	0.37	0.25	0.3
790	1	0	0.18	0.37	0.25	0.3
791	1	0	0.18	0.37	0.25	0.3
792	1	0	0.18	0.37	0.25	0.3
793	1	0	0.18	0.37	0.25	0.3
794	1	0	0.18	0.37	0.25	0.3
795	1	0	0.18	0.37	0.25	0.3
796	1	0	0.18	0.37	0.25	0.3
797	1	0	0.18	0.37	0.25	0.3
798	1	0	0.18	0.37	0.25	0.3
799	1	0	0.18	0.37	0.25	0.3
800	1	0	0.18	0.37	0.25	0.3
801	1	0	0.18	0.37	0.25	0.3
802	1	0	0.18	0.37	0.25	0.3
803	1	0	0.18	0.37	0.25	0.3
804	1	0	0.18	0.37	0.25	0.3
805	1	0	0.18	0.37	0.25	0.3
806	1	0	0.18	0.37	0.25	0.3
807	1	0	0.18	0.37	0.25	0.3
808	1	0	0.18	0.37	0.25	0.3
809	1	0	0.18	0.37	0.25	0.3
810	1	0	0.18	0.37	0.25	0.3
811	1	0	0.18	0.37	0.25	0.3
812	1	0	0.18	0.37	0.25	0.3
813	1	0	0.18	0.37	0.25	0.3
814	1	0	0.18	0.37	0.25	0.3
815	1	0	0.18	0.37	0.25	0.3
816	1	0	0.18	0.37	0.25	0.3
817	1	0	0.18	0.37	0.25	0.3
818	1	0	0.18	0.37	0.25	0.3
819	1	0	0.18	0.37	0.25	0.3
820	1	0	0.18	0.37	0.25	0.3
821	1	0	0.18	0.37	0.25	0.3
822	1	0	0.18	0.37	0.25	0.3
823	1	0	0.18	0.37	0.25	0.3
824	1	0	0.18	0.37	0.25	0.3
825	1	0	0.18	0.37	0.25	0.3
826	1	0	0.18	0.37	0.25	0.3
827	1	0	0.18	0.37	0.25	0.3
