SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0
211	0.13	0.0087	0.0087	0	0.0087	0.0087	0	0.28	0.0087	0.13	0	0.13	0.0087	0.0028	0.28	0	7	0.18
212	0.13	0.0086	0.0086	0	0.0086	0.0086	0	0.28	0.0086	0.13	0	0.13	0.0086	0.0026	0.28	0	7	0.18
213	0.073	0.076	0.076	0	0.076	0.076	0	0.16	0.076	0.073	0	0.073	0.076	0.0055	0.16	0	7	0.18
214	0.13	0.01	0.01	0	0.01	0.01	0	0.28	0.01	0.13	0	0.13	0.01	0.0028	0.28	0	7	0.18
215	0.12	0.013	0.013	0	0.013	0.013	0	0.27	0.013	0.12	0	0.12	0.013	0.0031	0.27	0	7	0.18
216	0.12	0.021	0.021	0	0.021	0.021	0	0.26	0.021	0.12	0	0.12	0.021	0.004	0.26	0	7	0.18
217	0.12	0.014	0.014	0	0.014	0.014	0	0.27	0.014	0.12	0	0.12	0.014	0.0035	0.27	0	7	0.18
218	0.1	0.043	0.043	0	0.043	0.043	0	0.22	0.043	0.1	0	0.1	0.043	0.0053	0.22	0	7	0.18
219	0	0	0	0	0	0	0.0069	0	0	0	0	0	0	0	0	0.99	15	0
220	0.091	0.055	0.055	0	0.055	0.055	0	0.2	0.055	0.091	0	0.091	0.055	0.0053	0.2	0	7	0.18
221	0.11	0.027	0.027	0	0.027	0.027	0	0.25	0.027	0.11	0	0.11	0.027	0.0051	0.25	0	7	0.18
222	0.13	0.0083	0.0083	0	0.0083	0.0083	0	0.28	0.0083	0.13	0	0.13	0.0083	0.0031	0.28	0	7	0.18
223	0.079	0.069	0.069	0	0.069	0.069	1.5e-06	0.17	0.069	0.079	0	0.079	0.069	0.0053	0.17	0	7	0.18
224	0.023	0.14	0.14	0	0.14	0.14	0	0.051	0.14	0.023	0	0.023	0.14	0.0053	0.051	0	1	0.14
225	0.12	0.017	0.017	0	0.017	0.017	0	0.26	0.017	0.12	0	0.12	0.017	0.0034	0.26	0	7	0.18
226	0.13	0	0	0	0	0	3.1e-05	0.29	0	0.13	0	0.13	0	0	0.29	0.036	7	0.18
227	0.11	0.034	0.034	0	0.034	0.034	0	0.23	0.034	0.11	0	0.11	0.034	0.0046	0.23	0	7	0.18
228	0.12	0.018	0.018	0	0.018	0.018	0	0.26	0.018	0.12	0	0.12	0.018	0.0027	0.26	0	7	0.18
229	0.12	0.021	0.021	0	0.021	0.021	0	0.26	0.021	0.12	0	0.12	0.021	0.0037	0.26	0	7	0.18
230	0.13	0.0026	0.0026	6.7e-05	0.0026	0.0026	0	0.29	0.0026	0.13	6.7e-05	0.13	0.0026	0.0014	0.29	0	7	0.18
231	0.064	0.088	0.088	0	0.088	0.088	0	0.14	0.088	0.064	0	0.064	0.088	0.0059	0.14	0	7	0.18
232	0.082	0.065	0.065	0	0.065	0.065	0	0.18	0.065	0.082	0	0.082	0.065	0.0064	0.18	0	7	0.18
233	0.13	0.0061	0.0061	0	0.0061	0.0061	0	0.28	0.0061	0.13	0	0.13	0.0061	0.0023	0.28	0	7	0.18
234	0.057	0.096	0.096	0	0.096	0.096	0.00055	0.12	0.096	0.057	0	0.057	0.096	0.0052	0.12	0	7	0.18
235	0	0	0	0	0	0	0.00045	0	0	0	0	0	0	0	0	1	15	0
236	0.1	0.038	0.038	0	0.038	0.038	0	0.23	0.038	0.1	0	0.1	0.038	0.0046	0.23	0	7	0.18
237	0.11	0.028	0.028	0	0.028	0.028	0	0.24	0.028	0.11	0	0.11	0.028	0.0051	0.24	0	7	0.18
238	0.13	0.0043	0.0043	0	0.0043	0.0043	0	0.29	0.0043	0.13	0	0.13	0.0043	0.0022	0.29	0	7	0.18
239	0.11	0.033	0.033	0	0.033	0.033	0	0.24	0.033	0.11	0	0.11	0.033	0.0045	0.24	0	7	0.18
240	0.14	0.00012	0.00012	0	0.00012	0.00012	0	0.3	0.00012	0.14	0	0.14	0.00012	0.00042	0.3	0	7	0.18
241	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	1	15	0
242	0.13	0.012	0.012	0	0.012	0.012	0	0.27	0.012	0.13	0	0.13	0.012	0.0023	0.27	0	7	0.18
243	0.14	0	0	0	0	0	0	0.3	0	0.14	0	0.14	0	0	0.3	0	7	0.18
244	0.11	0.026	0.026	0	0.026	0.026	0	0.25	0.026	0.11	0	0.11	0.026	0.0035	0.25	0	7	0.18
245	0.14	0	0	0	0	0	0	0.3	0	0.14	0	0.14	0	0	0.3	0	7	0.18
246	0.093	0.052	0.052	0	0.052	0.052	0	0.2	0.052	0.093	0	0.093	0.052	0.0045	0.2	0	7	0.18
247	0.1	0.041	0.041	0	0.041	0.041	0	0.22	0.041	0.1	0	0.1	0.041	0.0038	0.22	0	7	0.18
248	0.11	0.032	0.032	0	0.032	0.032	0	0.24	0.032	0.11	0	0.11	0.032	0.0037	0.24	0	7	0.18
249	0.064	0.088	0.088	0	0.088	0.088	0	0.14	0.088	0.064	0	0.064	0.088	0.0046	0.14	0	7	0.18
250	0.088	0.058	0.058	0	0.058	0.058	0	0.19	0.058	0.088	0	0.088	0.058	0.0042	0.19	0	7	0.18
251	0.13	0.0044	0.0044	0	0.0044	0.0044	0	0.29	0.0044	0.13	0	0.13	0.0044	0.0013	0.29	0	7	0.18
252	0.091	0.054	0.054	0	0.054	0.054	0	0.2	0.054	0.091	0	0.091	0.054	0.0052	0.2	0	7	0.18
253	0.12	0.017	0.017	0	0.017	0.017	0	0.26	0.017	0.12	0	0.12	0.017	0.0028	0.26	0	7	0.18
254	0.12	0.023	0.023	0	0.023	0.023	0	0.25	0.023	0.12	0	0.12	0.023	0.003	0.25	0	7	0.18
255	0.13	0.0035	0.0035	0	0.0035	0.0035	0	0.29	0.0035	0.13	0	0.13	0.0035	0.0017	0.29	0	7	0.18
256	0.12	0.02	0.02	0	0.02	0.02	0	0.26	0.02	0.12	0	0.12	0.02	0.0028	0.26	0	7	0.18
257	0.1	0.039	0.039	0	0.039	0.039	0	0.23	0.039	0.1	0	0.1	0.039	0.0056	0.23	0	7	0.18
258	0.13	0.004	0.004	0	0.004	0.004	0	0.29	0.004	0.13	0	0.13	0.004	0.0022	0.29	0	7	0.18
259	0.12	0.018	0.018	0	0.018	0.018	0	0.26	0.018	0.12	0	0.12	0.018	0.0038	0.26	0	7	0.18
260	0.13	0.013	0.013	0	0.013	0.013	0	0.27	0.013	0.13	0	0.13	0.013	0.0024	0.27	0	7	0.18
261	0.13	0.011	0.011	0	0.011	0.011	0	0.28	0.011	0.13	0	0.13	0.011	0.0022	0.28	0	7	0.18
262	0.14	0	0	0.00025	0	0	0	0.3	0	0.14	0.00025	0.14	0	0	0.3	0	7	0.18
263	0.13	0.011	0.011	0	0.011	0.011	0	0.28	0.011	0.13	0	0.13	0.011	0.0026	0.28	0	7	0.18
264	0.11	0.033	0.033	0	0.033	0.033	0	0.24	0.033	0.11	0	0.11	0.033	0.0044	0.24	0	7	0.18
265	0.13	0.01	0.01	0	0.01	0.01	0	0.28	0.01	0.13	0	0.13	0.01	0.0024	0.28	0	7	0.18
266	0.14	0	0	0	0	0	0	0.3	0	0.14	0	0.14	0	0	0.3	0	7	0.18
267	0.12	0.017	0.017	0	0.017	0.017	0	0.26	0.017	0.12	0	0.12	0.017	0.0027	0.26	0	7	0.18
268	0.13	0.0027	0.0027	0	0.0027	0.0027	0	0.29	0.0027	0.13	0	0.13	0.0027	0.0012	0.29	0	7	0.18
269	0.13	0.01	0.01	0	0.01	0.01	0	0.28	0.01	0.13	0	0.13	0.01	0.0023	0.28	0	7	0.18
270	0.14	0	0	0	0	0	0	0.3	0	0.14	0	0.14	0	0	0.3	0	7	0.18
271	0.14	6.5e-05	6.5e-05	0	6.5e-05	6.5e-05	0	0.3	6.5e-05	0.14	0	0.14	6.5e-05	0.00015	0.3	0	7	0.18
272	0.12	0.017	0.017	0	0.017	0.017	0	0.27	0.017	0.12	0	0.12	0.017	0.0028	0.27	0	7	0.18
273	0.14	7.4e-05	7.4e-05	0	7.4e-05	7.4e-05	0	0.3	7.4e-05	0.14	0	0.14	7.4e-05	6.1e-05	0.3	0	7	0.18
274	0.085	0.062	0.062	0	0.062	0.062	0	0.18	0.062	0.085	0	0.085	0.062	0.0043	0.18	0	7	0.18
275	0.12	0.016	0.016	0	0.016	0.016	0	0.27	0.016	0.12	0	0.12	0.016	0.0027	0.27	0	7	0.18
276	0.095	0.05	0.05	0	0.05	0.05	0	0.21	0.05	0.095	0	0.095	0.05	0.0041	0.21	0	7	0.18
277	0.12	0.022	0.022	0	0.022	0.022	0	0.26	0.022	0.12	0	0.12	0.022	0.0037	0.26	0	7	0.18
278	0.083	0.064	0.064	0	0.064	0.064	0	0.18	0.064	0.083	0	0.083	0.064	0.0055	0.18	0	7	0.18
279	0.12	0.023	0.023	0	0.023	0.023	0	0.25	0.023	0.12	0	0.12	0.023	0.004	0.25	0	7	0.18
280	0.11	0.034	0.034	0	0.034	0.034	0	0.23	0.034	0.11	0	0.11	0.034	0.0045	0.23	0	7	0.18
281	0.13	0.012	0.012	0	0.012	0.012	0	0.27	0.012	0.13	0	0.13	0.012	0.0045	0.27	0	7	0.18
282	0.086	0.06	0.06	0	0.06	0.06	0	0.19	0.06	0.086	0	0.086	0.06	0.0052	0.19	0	7	0.18
283	0.12	0.016	0.016	0	0.016	0.016	0	0.27	0.016	0.12	0	0.12	0.016	0.0033	0.27	0	7	0.18
284	0.1	0.038	0.038	0	0.038	0.038	0	0.23	0.038	0.1	0	0.1	0.038	0.0053	0.23	0	7	0.18
285	0.13	0.0053	0.0053	0	0.0053	0.0053	0	0.29	0.0053	0.13	0	0.13	0.0053	0.0016	0.29	0	7	0.18
286	0.12	0.02	0.02	0	0.02	0.02	0	0.26	0.02	0.12	0	0.12	0.02	0.0036	0.26	0	7	0.18
287	0.13	0.0099	0.0099	0	0.0099	0.0099	0	0.28	0.0099	0.13	0	0.13	0.0099	0.0027	0.28	0	7	0.18
288	0.11	0.036	0.036	0	0.036	0.036	0	0.23	0.036	0.11	0	0.11	0.036	0.0037	0.23	0	7	0.18
289	0.095	0.05	0.05	0	0.05	0.05	0	0.21	0.05	0.095	0	0.095	0.05	0.0041	0.21	0	7	0.18
290	0.12	0.022	0.022	0	0.022	0.022	0	0.26	0.022	0.12	0	0.12	0.022	0.0031	0.26	0	7	0.18
291	0.12	0.021	0.021	0	0.021	0.021	0	0.26	0.021	0.12	0	0.12	0.021	0.0032	0.26	0	7	0.18
292	0.12	0.022	0.022	0	0.022	0.022	0	0.26	0.022	0.12	0	0.12	0.022	0.003	0.26	0	7	0.18
293	0.08	0.068	0.068	0	0.068	0.068	0	0.17	0.068	0.08	0	0.08	0.068	0.0046	0.17	0	7	0.18
294	0.13	0.01	0.01	0	0.01	0.01	0	0.28	0.01	0.13	0	0.13	0.01	0.0027	0.28	0	7	0.18
295	0.054	0.1	0.1	0	0.1	0.1	0	0.12	0.1	0.054	0	0.054	0.1	0.0044	0.12	0	7	0.18
296	0.12	0.023	0.023	0	0.023	0.023	0	0.25	0.023	0.12	0	0.12	0.023	0.0041	0.25	0	7	0.18
297	0.14	0.00017	0.00017	0	0.00017	0.00017	0	0.3	0.00017	0.14	0	0.14	0.00017	0.00047	0.3	0	7	0.18
298	0.12	0.023	0.023	0	0.023	0.023	0	0.25	0.023	0.12	0	0.12	0.023	0.004	0.25	0	7	0.18
299	0.089	0.056	0.056	0	0.056	0.056	0	0.19	0.056	0.089	0	0.089	0.056	0.0056	0.19	0	7	0.18
300	0.13	0.0047	0.0047	0	0.0047	0.0047	0	0.29	0.0047	0.13	0	0.13	0.0047	0.0021	0.29	0	7	0.18
301	0.13	0.012	0.012	0	0.012	0.012	0	0.27	0.012	0.13	0	0.13	0.012	0.0035	0.27	0	7	0.18
302	0.12	0.014	0.014	0	0.014	0.014	0	0.27	0.014	0.12	0	0.12	0.014	0.0036	0.27	0	7	0.18
303	0.062	0.09	0.09	0	0.09	0.09	0	0.13	0.09	0.062	0	0.062	0.09	0.007	0.13	0	7	0.18
304	0.097	0.047	0.047	0	0.047	0.047	0	0.21	0.047	0.097	0	0.097	0.047	0.0055	0.21	0	7	0.18
305	0.11	0.031	0.031	0	0.031	0.031	0	0.24	0.031	0.11	0	0.11	0.031	0.0045	0.24	0	7	0.18
306	0.08	0.068	0.068	0	0.068	0.068	1.4e-06	0.17	0.068	0.08	0	0.08	0.068	0.0053	0.17	0	7	0.18
307	0.11	0.035	0.035	0	0.035	0.035	0	0.23	0.035	0.11	0	0.11	0.035	0.0045	0.23	0	7	0.18
308	0.13	0.01	0.01	0	0.01	0.01	0	0.28	0.01	0.13	0	0.13	0.01	0.0029	0.28	0	7	0.18
309	0.12	0.019	0.019	0	0.019	0.019	0	0.26	0.019	0.12	0	0.12	0.019	0.0042	0.26	0	7	0.18
310	0.13	0.0024	0.0024	0	0.0024	0.0024	0	0.29	0.0024	0.13	0	0.13	0.0024	0.0016	0.29	0	7	0.18
311	0.09	0.055	0.055	0	0.055	0.055	0	0.2	0.055	0.09	0	0.09	0.055	0.0054	0.2	0	7	0.18
312	0.12	0.02	0.02	0	0.02	0.02	0	0.26	0.02	0.12	0	0.12	0.02	0.005	0.26	0	7	0.18
313	0.092	0.053	0.053	0	0.053	0.053	0	0.2	0.053	0.092	0	0.092	0.053	0.0062	0.2	0	7	0.18
314	0.12	0.016	0.016	0	0.016	0.016	0	0.27	0.016	0.12	0	0.12	0.016	0.0036	0.27	0	7	0.18
315	0.13	0.0045	0.0045	0	0.0045	0.0045	0	0.29	0.0045	0.13	0	0.13	0.0045	0.0014	0.29	0	7	0.18
316	0.12	0.023	0.023	0	0.023	0.023	0	0.25	0.023	0.12	0	0.12	0.023	0.0048	0.25	0	7	0.18
317	0.1	0.039	0.039	0	0.039	0.039	0	0.22	0.039	0.1	0	0.1	0.039	0.0046	0.22	0	7	0.18
318	0	0	0	0	0	0	0.028	0	0	0	0	0	0	0	0	0.97	15	0
319	0.12	0.013	0.013	0	0.013	0.013	0	0.27	0.013	0.12	0	0.12	0.013	0.0024	0.27	0	7	0.18
320	0.14	0	0	0	0	0	0	0.3	0	0.14	0	0.14	0	0	0.3	0	7	0.18
321	0.14	0	0	0	0	0	0	0.3	0	0.14	0	0.14	0	0	0.3	0	7	0.18
322	0.14	2.3e-06	2.3e-06	0	2.3e-06	2.3e-06	0	0.3	2.3e-06	0.14	0	0.14	2.3e-06	3.2e-06	0.3	0	7	0.18
323	0.13	0.0053	0.0053	0	0.0053	0.0053	0	0.29	0.0053	0.13	0	0.13	0.0053	0.002	0.29	0	7	0.18
324	0.13	0.0091	0.0091	0	0.0091	0.0091	0	0.28	0.0091	0.13	0	0.13	0.0091	0.0033	0.28	0	7	0.18
325	0.14	3.2e-06	3.2e-06	0	3.2e-06	3.2e-06	0	0.3	3.2e-06	0.14	0	0.14	3.2e-06	7.8e-05	0.3	0	7	0.18
326	0.13	0.0073	0.0073	0	0.0073	0.0073	0	0.28	0.0073	0.13	0	0.13	0.0073	0.0024	0.28	0	7	0.18
327	0.13	0.0044	0.0044	0	0.0044	0.0044	0	0.29	0.0044	0.13	0	0.13	0.0044	0.0018	0.29	0	7	0.18
328	3.5e-05	0	0	0.5	0	0	0	7.5e-05	0	3.5e-05	0.5	3.5e-05	0	0	7.5e-05	0	3	0.68
329	0.13	0.0071	0.0071	0	0.0071	0.0071	0	0.28	0.0071	0.13	0	0.13	0.0071	0.0025	0.28	0	7	0.18
330	0.11	0.028	0.028	0	0.028	0.028	0	0.25	0.028	0.11	0	0.11	0.028	0.0045	0.25	0	7	0.18
331	0.14	0	0	0	0	0	0	0.3	0	0.14	0	0.14	0	0	0.3	0	7	0.18
332	0.071	0.078	0.078	0	0.078	0.078	0	0.16	0.078	0.071	0	0.071	0.078	0.0057	0.16	0	7	0.18
333	0.1	0.038	0.038	0	0.038	0.038	9.2e-06	0.23	0.038	0.1	0	0.1	0.038	0.0044	0.23	0	7	0.18
334	0.13	0.0083	0.0083	0	0.0083	0.0083	0	0.28	0.0083	0.13	0	0.13	0.0083	0.0027	0.28	0	7	0.18
335	0.14	0.00073	0.00073	0	0.00073	0.00073	0	0.29	0.00073	0.14	0	0.14	0.00073	0.00078	0.29	0	7	0.18
336	0.11	0.036	0.036	0	0.036	0.036	0	0.23	0.036	0.11	0	0.11	0.036	0.0042	0.23	0	7	0.18
337	0.1	0.044	0.044	0	0.044	0.044	5.2e-06	0.22	0.044	0.1	0	0.1	0.044	0.0046	0.22	0	7	0.18
338	0.13	0.0051	0.0051	0	0.0051	0.0051	0	0.29	0.0051	0.13	0	0.13	0.0051	0.0017	0.29	0	7	0.18
339	0.11	0.026	0.026	0	0.026	0.026	0	0.25	0.026	0.11	0	0.11	0.026	0.0043	0.25	0	7	0.18
340	0.13	0.012	0.012	0	0.012	0.012	0	0.27	0.012	0.13	0	0.13	0.012	0.0042	0.27	0	7	0.18
341	0.12	0.013	0.013	0	0.013	0.013	0	0.27	0.013	0.12	0	0.12	0.013	0.004	0.27	0	7	0.18
342	0.0034	0.16	0.16	0	0.16	0.16	0	0.0074	0.16	0.0034	0	0.0034	0.16	0.0022	0.0074	0	1	0.14
343	0.12	0.015	0.015	0	0.015	0.015	0	0.27	0.015	0.12	0	0.12	0.015	0.0041	0.27	0	7	0.18
344	0.06	0.092	0.092	0	0.092	0.092	0	0.13	0.092	0.06	0	0.06	0.092	0.0066	0.13	0	7	0.18
345	0.13	0.012	0.012	0	0.012	0.012	0	0.27	0.012	0.13	0	0.13	0.012	0.0037	0.27	0	7	0.18
346	0.12	0.015	0.015	0	0.015	0.015	0	0.27	0.015	0.12	0	0.12	0.015	0.0038	0.27	0	7	0.18
347	0.11	0.03	0.03	0	0.03	0.03	0	0.24	0.03	0.11	0	0.11	0.03	0.0045	0.24	0	7	0.18
348	0.12	0.019	0.019	0	0.019	0.019	0	0.26	0.019	0.12	0	0.12	0.019	0.0029	0.26	0	7	0.18
349	0.11	0.028	0.028	0	0.028	0.028	0	0.25	0.028	0.11	0	0.11	0.028	0.0033	0.25	0	7	0.18
350	0.093	0.052	0.052	0	0.052	0.052	0	0.2	0.052	0.093	0	0.093	0.052	0.0054	0.2	0	7	0.18
351	0.11	0.037	0.037	0	0.037	0.037	0	0.23	0.037	0.11	0	0.11	0.037	0.0042	0.23	0	7	0.18
352	0.12	0.014	0.014	0	0.014	0.014	0	0.27	0.014	0.12	0	0.12	0.014	0.0035	0.27	0	7	0.18
353	0.11	0.028	0.028	0	0.028	0.028	0	0.25	0.028	0.11	0	0.11	0.028	0.0038	0.25	0	7	0.18
354	0.12	0.015	0.015	0	0.015	0.015	0	0.27	0.015	0.12	0	0.12	0.015	0.0028	0.27	0	7	0.18
355	0.13	0.009	0.009	0	0.009	0.009	0	0.28	0.009	0.13	0	0.13	0.009	0.002	0.28	0	7	0.18
356	0.12	0.019	0.019	0	0.019	0.019	0	0.26	0.019	0.12	0	0.12	0.019	0.0035	0.26	0	7	0.18
357	0.1	0.037	0.037	0	0.037	0.037	0	0.23	0.037	0.1	0	0.1	0.037	0.0044	0.23	0	7	0.18
358	0.12	0.019	0.019	0	0.019	0.019	0	0.26	0.019	0.12	0	0.12	0.019	0.0027	0.26	0	7	0.18
359	0.1	0.039	0.039	0	0.039	0.039	0.0001	0.23	0.039	0.1	0	0.1	0.039	0.0035	0.23	0	7	0.18
360	0.076	0.073	0.073	0	0.073	0.073	0	0.17	0.073	0.076	0	0.076	0.073	0.0054	0.17	0	7	0.18
361	0.094	0.051	0.051	0	0.051	0.051	0	0.2	0.051	0.094	0	0.094	0.051	0.0045	0.2	0	7	0.18
362	0.13	0.0036	0.0036	0	0.0036	0.0036	0	0.29	0.0036	0.13	0	0.13	0.0036	0.0015	0.29	0	7	0.18
363	0.1	0.038	0.038	0	0.038	0.038	0.00031	0.23	0.038	0.1	0	0.1	0.038	0.0035	0.23	0	7	0.18
364	0.05	0.1	0.1	0	0.1	0.1	0	0.11	0.1	0.05	0	0.05	0.1	0.0055	0.11	0	7	0.18
365	0.12	0.022	0.022	0	0.022	0.022	0	0.26	0.022	0.12	0	0.12	0.022	0.004	0.26	0	7	0.18
366	0.13	0.013	0.013	0	0.013	0.013	0	0.27	0.013	0.13	0	0.13	0.013	0.0025	0.27	0	7	0.18
367	0.1	0.038	0.038	0	0.038	0.038	0	0.23	0.038	0.1	0	0.1	0.038	0.0049	0.23	0	7	0.18
368	0.13	0	0	0	0	0	1.2e-05	0.29	0	0.13	0	0.13	0	0	0.29	0.036	7	0.18
369	0.13	0	0	0	0	0	0.0021	0.28	0	0.13	0	0.13	0	0	0.28	0.036	7	0.18
370	0.1	0.039	0.039	0	0.039	0.039	0	0.23	0.039	0.1	0	0.1	0.039	0.0042	0.23	0	7	0.18
371	0.14	0.00075	0.00075	0	0.00075	0.00075	0	0.29	0.00075	0.14	0	0.14	0.00075	0.00093	0.29	0	7	0.18
372	0.13	0.0092	0.0092	0	0.0092	0.0092	0	0.28	0.0092	0.13	0	0.13	0.0092	0.0031	0.28	0	7	0.18
373	0.11	0.035	0.035	0	0.035	0.035	0	0.23	0.035	0.11	0	0.11	0.035	0.0044	0.23	0	7	0.18
374	0.13	0.0089	0.0089	0	0.0089	0.0089	0	0.28	0.0089	0.13	0	0.13	0.0089	0.0027	0.28	0	7	0.18
375	0.13	0.011	0.011	0	0.011	0.011	0	0.28	0.011	0.13	0	0.13	0.011	0.0028	0.28	0	7	0.18
376	0.078	0.07	0.07	0	0.07	0.07	0	0.17	0.07	0.078	0	0.078	0.07	0.0065	0.17	0	7	0.18
377	0.12	0.018	0.018	0	0.018	0.018	0	0.26	0.018	0.12	0	0.12	0.018	0.0035	0.26	0	7	0.18
378	0.11	0.027	0.027	0	0.027	0.027	0	0.25	0.027	0.11	0	0.11	0.027	0.0041	0.25	0	7	0.18
379	0.12	0.023	0.023	0	0.023	0.023	0	0.25	0.023	0.12	0	0.12	0.023	0.0036	0.25	0	7	0.18
380	0.13	0.0099	0.0099	0	0.0099	0.0099	0	0.28	0.0099	0.13	0	0.13	0.0099	0.0034	0.28	0	7	0.18
381	0.014	0.15	0.15	0	0.15	0.15	0	0.03	0.15	0.014	0	0.014	0.15	0.0043	0.03	0	1	0.14
382	0.13	0.006	0.006	0	0.006	0.006	0	0.28	0.006	0.13	0	0.13	0.006	0.0025	0.28	0	7	0.18
383	0.094	0.051	0.051	0	0.051	0.051	0	0.2	0.051	0.094	0	0.094	0.051	0.0054	0.2	0	7	0.18
384	0.12	0.015	0.015	0	0.015	0.015	0	0.27	0.015	0.12	0	0.12	0.015	0.0033	0.27	0	7	0.18
385	0.11	0.026	0.026	0	0.026	0.026	0	0.25	0.026	0.11	0	0.11	0.026	0.0038	0.25	0	7	0.18
386	0	0	0	0	0	0	0.0029	0	0	0	0	0	0	0	0	1	15	0
387	0.11	0.029	0.029	0	0.029	0.029	0	0.24	0.029	0.11	0	0.11	0.029	0.0039	0.24	0	7	0.18
388	0.11	0.026	0.026	0	0.026	0.026	0	0.25	0.026	0.11	0	0.11	0.026	0.0043	0.25	0	7	0.18
389	0.13	0.0019	0.0019	0	0.0019	0.0019	0	0.29	0.0019	0.13	0	0.13	0.0019	0.0013	0.29	0	7	0.18
390	0.11	0.03	0.03	0	0.03	0.03	0	0.24	0.03	0.11	0	0.11	0.03	0.0049	0.24	0	7	0.18
391	0.068	0.083	0.083	0	0.083	0.083	0	0.15	0.083	0.068	0	0.068	0.083	0.0061	0.15	0	7	0.18
392	0.12	0.015	0.015	0	0.015	0.015	0	0.27	0.015	0.12	0	0.12	0.015	0.0037	0.27	0	7	0.18
393	0.11	0.026	0.026	0	0.026	0.026	0	0.25	0.026	0.11	0	0.11	0.026	0.0044	0.25	0	7	0.18
394	0.051	0.1	0.1	0	0.1	0.1	7.8e-06	0.11	0.1	0.051	0	0.051	0.1	0.0052	0.11	0	7	0.18
395	0.13	0.011	0.011	0	0.011	0.011	0	0.28	0.011	0.13	0	0.13	0.011	0.0031	0.28	0	7	0.18
396	0.13	0.0074	0.0074	0	0.0074	0.0074	0	0.28	0.0074	0.13	0	0.13	0.0074	0.0024	0.28	0	7	0.18
397	0.12	0.014	0.014	0	0.014	0.014	0	0.27	0.014	0.12	0	0.12	0.014	0.0035	0.27	0	7	0.18
398	0.095	0.049	0.049	0	0.049	0.049	0	0.21	0.049	0.095	0	0.095	0.049	0.0051	0.21	0	7	0.18
399	0.13	0.0028	0.0028	0	0.0028	0.0028	0	0.29	0.0028	0.13	0	0.13	0.0028	0.0016	0.29	0	7	0.18
400	0.098	0.046	0.046	0	0.046	0.046	0	0.21	0.046	0.098	0	0.098	0.046	0.006	0.21	0	7	0.18
401	0.095	0.049	0.049	0	0.049	0.049	0	0.21	0.049	0.095	0	0.095	0.049	0.0051	0.21	0	7	0.18
402	0.09	0.056	0.056	0	0.056	0.056	0	0.19	0.056	0.09	0	0.09	0.056	0.0052	0.19	0	7	0.18
403	0.087	0.06	0.06	0	0.06	0.06	0	0.19	0.06	0.087	0	0.087	0.06	0.0052	0.19	0	7	0.18
404	0.09	0.055	0.055	0	0.055	0.055	0	0.2	0.055	0.09	0	0.09	0.055	0.0069	0.2	0	7	0.18
405	0.12	0.022	0.022	0	0.022	0.022	0	0.26	0.022	0.12	0	0.12	0.022	0.0041	0.26	0	7	0.18
406	0.097	0.047	0.047	0	0.047	0.047	0	0.21	0.047	0.097	0	0.097	0.047	0.0055	0.21	0	7	0.18
407	0.098	0.046	0.046	0	0.046	0.046	0	0.21	0.046	0.098	0	0.098	0.046	0.0055	0.21	0	7	0.18
408	0.093	0.051	0.051	0	0.051	0.051	0	0.2	0.051	0.093	0	0.093	0.051	0.0045	0.2	0	7	0.18
409	0.091	0.054	0.054	0	0.054	0.054	0	0.2	0.054	0.091	0	0.091	0.054	0.0046	0.2	0	7	0.18
410	0.11	0.034	0.034	0	0.034	0.034	0	0.23	0.034	0.11	0	0.11	0.034	0.0058	0.23	0	7	0.18
411	0.13	0.0045	0.0045	0	0.0045	0.0045	0	0.29	0.0045	0.13	0	0.13	0.0045	0.0022	0.29	0	7	0.18
412	0.12	0.014	0.014	0	0.014	0.014	0	0.27	0.014	0.12	0	0.12	0.014	0.0031	0.27	0	7	0.18
413	0.12	0.014	0.014	0	0.014	0.014	0	0.27	0.014	0.12	0	0.12	0.014	0.004	0.27	0	7	0.18
414	0.13	0.01	0.01	0	0.01	0.01	0	0.28	0.01	0.13	0	0.13	0.01	0.0029	0.28	0	7	0.18
415	0.13	0.0084	0.0084	0	0.0084	0.0084	0	0.28	0.0084	0.13	0	0.13	0.0084	0.0042	0.28	0	7	0.18
416	0.11	0.033	0.033	0	0.033	0.033	0	0.24	0.033	0.11	0	0.11	0.033	0.0049	0.24	0	7	0.18
417	0.13	0.0056	0.0056	0	0.0056	0.0056	0	0.29	0.0056	0.13	0	0.13	0.0056	0.0026	0.29	0	7	0.18
418	0.12	0.021	0.021	0	0.021	0.021	0	0.26	0.021	0.12	0	0.12	0.021	0.0046	0.26	0	7	0.18
419	0.13	0.011	0.011	0	0.011	0.011	0	0.28	0.011	0.13	0	0.13	0.011	0.0023	0.28	0	7	0.18
420	0.073	0.076	0.076	0	0.076	0.076	0	0.16	0.076	0.073	0	0.073	0.076	0.0053	0.16	0	7	0.18
421	0.12	0.021	0.021	0	0.021	0.021	0	0.26	0.021	0.12	0	0.12	0.021	0.0045	0.26	0	7	0.18
422	0.085	0.061	0.061	0	0.061	0.061	0	0.19	0.061	0.085	0	0.085	0.061	0.0063	0.19	0	7	0.18
