SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster	dcf0
258	0.25	0.46	0.0074	0.25	0	0.021	0	0.0059	0	0	0.00064	0.00063	1	0.18
259	0.23	0.42	0.013	0.23	0	0.094	0	0.01	0	0	0.00031	0.0003	1	0.18
260	0.24	0.44	0.008	0.24	1e-05	0.066	0	0.0064	1e-05	0	0.0012	0.0012	1	0.18
261	0.24	0.44	0.0076	0.24	0	0.054	0	0.0061	0	0	0.0012	0.0011	1	0.18
262	0.26	0.47	0	0.26	0	0	0.00051	0	0	0	0.0016	0.0016	1	0.18
263	0.24	0.44	0.0088	0.24	0	0.054	0	0.007	0	0	0.00014	0.00013	1	0.18
264	0.21	0.38	0.015	0.21	9.6e-05	0.17	0	0.012	9.6e-05	0	0.00047	0.00046	1	0.18
265	0.24	0.44	0.008	0.24	0	0.053	0	0.0064	0	0	0.00045	0.00044	1	0.18
266	0.26	0.47	0	0.26	0	0	0	0	0	0	0.0056	0.0055	1	0.18
267	0.23	0.42	0.0093	0.23	1.8e-05	0.089	0	0.0075	1.8e-05	0	0.00059	0.00058	1	0.18
268	0.25	0.46	0.0042	0.25	0	0.014	0	0.0033	0	0	0.0042	0.0041	1	0.18
269	0.24	0.44	0.0078	0.24	0	0.052	0	0.0062	0	0	0.00065	0.00064	1	0.18
270	0.26	0.47	0	0.26	0	0	0	0	0	0	0.0063	0.0062	1	0.18
271	0.25	0.44	0.00049	0.25	0	0.00031	0	0.00039	0	0	0.032	0.031	1	0.18
272	0.23	0.43	0.0095	0.23	3.9e-06	0.087	0	0.0076	3.9e-06	0	0.00038	0.00037	1	0.18
273	0.26	0.47	0.00021	0.26	0	0.00038	0	0.00016	0	0	0.0044	0.0043	1	0.18
274	0.17	0.3	0.015	0.17	0.0023	0.33	0	0.012	0.0023	0	2.4e-05	2.4e-05	5	0.14
275	0.24	0.43	0.009	0.24	1.4e-05	0.083	0	0.0072	1.4e-05	0	0.00069	0.00067	1	0.18
276	0.19	0.34	0.014	0.19	0.00094	0.26	0	0.011	0.00094	0	4.9e-05	4.8e-05	1	0.18
277	0.23	0.41	0.013	0.23	1.7e-05	0.11	0	0.01	1.7e-05	0	0.0011	0.0011	1	0.18
278	0.16	0.3	0.019	0.16	0.00027	0.34	0	0.015	0.00027	0	4e-05	3.9e-05	5	0.14
279	0.22	0.41	0.014	0.22	1.6e-06	0.12	0	0.011	1.6e-06	0	0.00039	0.00038	1	0.18
280	0.21	0.38	0.015	0.21	3.5e-05	0.18	0	0.012	3.5e-05	0	0.0003	0.00029	1	0.18
281	0.24	0.43	0.015	0.24	0	0.058	0	0.012	0	0	2.9e-06	2.9e-06	1	0.18
282	0.17	0.31	0.018	0.17	0.0018	0.32	0	0.014	0.0018	0	0.00011	0.0001	5	0.14
283	0.23	0.43	0.011	0.23	4.3e-06	0.082	0	0.0088	4.3e-06	0	0.0019	0.0019	1	0.18
284	0.2	0.37	0.018	0.2	0	0.2	0	0.015	0	0	3.7e-05	3.6e-05	1	0.18
285	0.25	0.45	0.0055	0.25	0	0.027	0	0.0044	0	0	0.0038	0.0037	1	0.18
286	0.23	0.42	0.012	0.23	0	0.1	0	0.0098	0	0	2.1e-05	2e-05	1	0.18
287	0.24	0.44	0.0091	0.24	0	0.051	0	0.0073	0	0	5.6e-05	5.5e-05	1	0.18
288	0.21	0.37	0.013	0.21	0.0002	0.19	0	0.01	0.0002	0	0.00025	0.00025	1	0.18
289	0.19	0.34	0.014	0.19	0.00087	0.26	0	0.011	0.00087	0	0.00059	0.00058	1	0.18
290	0.23	0.41	0.011	0.23	8.3e-06	0.11	0	0.0086	8.3e-06	0	0.00022	0.00022	1	0.18
291	0.23	0.41	0.011	0.23	0	0.11	0	0.0088	0	0	0.00012	0.00012	1	0.18
292	0.23	0.41	0.01	0.23	3.7e-05	0.11	0	0.0083	3.7e-05	0	0.00037	0.00036	1	0.18
293	0.16	0.29	0.016	0.16	0.0005	0.36	0	0.013	0.0005	0	0.00047	0.00046	5	0.14
294	0.24	0.44	0.0093	0.24	0	0.053	0	0.0074	0	0	5.1e-05	5e-05	1	0.18
295	0.11	0.19	0.015	0.11	0.014	0.52	0	0.012	0.014	0	0.007	0.0068	5	0.14
296	0.23	0.41	0.014	0.23	0	0.12	0	0.011	0	0	3.9e-06	3.8e-06	1	0.18
297	0.2	0.36	0.0012	0.2	0	0.00067	0	0.00097	0	0	0.12	0.12	1	0.18
298	0.23	0.41	0.013	0.23	2.2e-06	0.12	0	0.011	2.2e-06	0	0.00047	0.00046	1	0.18
299	0.18	0.32	0.02	0.18	1.8e-05	0.3	0	0.016	1.8e-05	0	2.9e-05	2.8e-05	1	0.18
300	0.25	0.45	0.0069	0.25	0	0.024	0	0.0055	0	0	0.0041	0.0041	1	0.18
301	0.24	0.43	0.012	0.24	0	0.063	0	0.0096	0	0	0.00017	0.00017	1	0.18
302	0.24	0.43	0.012	0.24	0	0.072	0	0.0098	0	0	0.00022	0.00022	1	0.18
303	0.12	0.23	0.025	0.12	0	0.48	0	0.02	0	0	0	0	5	0.14
304	0.19	0.34	0.019	0.19	3.2e-06	0.25	0	0.015	3.2e-06	0	3.4e-05	3.3e-05	1	0.18
305	0.21	0.38	0.015	0.21	6.4e-06	0.16	0	0.012	6.4e-06	0	0.00022	0.00021	1	0.18
306	0.16	0.29	0.018	0.16	0.003	0.36	0	0.015	0.003	0	7e-05	6.8e-05	5	0.14
307	0.21	0.38	0.015	0.21	5.5e-05	0.18	0	0.012	5.5e-05	0	0.00032	0.00031	1	0.18
308	0.24	0.44	0.0099	0.24	0	0.051	0	0.0079	0	0	0.00096	0.00094	1	0.18
309	0.23	0.42	0.014	0.23	0	0.096	0	0.011	0	0	9.3e-05	9.1e-05	1	0.18
310	0.25	0.46	0.0053	0.25	0	0.012	0	0.0043	0	0	0.0048	0.0047	1	0.18
311	0.18	0.32	0.019	0.18	7e-05	0.29	0	0.015	7e-05	0	5.2e-05	5.1e-05	1	0.18
312	0.23	0.41	0.017	0.23	0	0.1	0	0.013	0	0	9.1e-06	8.9e-06	1	0.18
313	0.18	0.33	0.021	0.18	0	0.28	0	0.017	0	0	6.6e-06	6.5e-06	1	0.18
314	0.24	0.43	0.012	0.24	0	0.081	0	0.0097	0	0	0.00043	0.00042	1	0.18
315	0.25	0.46	0.0048	0.25	0	0.023	0	0.0038	0	0	0.0039	0.0038	1	0.18
316	0.22	0.4	0.016	0.22	0	0.12	0	0.013	0	0	3.4e-05	3.3e-05	1	0.18
317	0.2	0.36	0.016	0.2	0.00036	0.2	0	0.013	0.00036	0	0.00039	0.00038	1	0.18
318	0	0	0	0	0.0002	0	0	0	0.0002	1	0	0	9	0
319	0.24	0.43	0.0082	0.24	1.6e-05	0.069	0	0.0065	1.6e-05	0	0.0013	0.0013	1	0.18
320	0.26	0.47	0	0.26	0	0	0	0	0	0	0.0015	0.0014	1	0.18
321	0.26	0.48	0	0.26	0	0	0	0	0	0	8.8e-05	8.7e-05	1	0.18
322	0.26	0.47	1.1e-05	0.26	0	1.2e-05	0	8.6e-06	0	0	0.0026	0.0026	1	0.18
323	0.25	0.46	0.0067	0.25	0	0.027	0	0.0054	0	0	0.00021	0.0002	1	0.18
324	0.24	0.44	0.011	0.24	0	0.046	0	0.0089	0	0	0.0001	0.0001	1	0.18
325	0.015	0.027	1.5e-05	0.015	0	0	0	1.2e-05	0	0	0.48	0.47	10	0.25
326	0.25	0.45	0.0079	0.25	0	0.037	0	0.0063	0	0	0.005	0.0049	1	0.18
327	0.25	0.44	0.006	0.25	0	0.022	0	0.0048	0	0	0.017	0.016	1	0.18
328	6.7e-05	0.00012	0	6.7e-05	0	0	1	0	0	0	0.00022	0.00021	6	0.68
329	0.25	0.45	0.0085	0.25	0	0.036	0	0.0068	0	0	0.0015	0.0015	1	0.18
330	0.22	0.39	0.015	0.22	0	0.14	0	0.012	0	0	0.00018	0.00017	1	0.18
331	0.26	0.47	0	0.26	0	0	0	0	0	0	0.0018	0.0017	1	0.18
332	0.14	0.26	0.02	0.14	0.00032	0.42	0	0.016	0.00032	0	1.4e-05	1.4e-05	5	0.14
333	0.2	0.37	0.015	0.2	0.0014	0.2	0	0.012	0.0014	0	0.0007	0.00068	1	0.18
334	0.25	0.45	0.0091	0.25	0	0.042	0	0.0073	0	0	0.0014	0.0014	1	0.18
335	0.26	0.47	0.0026	0.26	0	0.0037	0	0.0021	0	0	0.004	0.004	1	0.18
336	0.21	0.37	0.014	0.21	0	0.19	0	0.011	0	0	1.8e-05	1.8e-05	1	0.18
337	0.19	0.35	0.016	0.19	0.0016	0.23	0	0.013	0.0016	0	0.00042	0.00041	1	0.18
338	0.25	0.46	0.0057	0.25	0	0.026	0	0.0046	0	0	0.0017	0.0017	1	0.18
339	0.22	0.4	0.015	0.22	1.1e-06	0.13	0	0.012	1.1e-06	0	0.00024	0.00023	1	0.18
340	0.24	0.43	0.014	0.24	0	0.061	0	0.011	0	0	1.1e-05	1.1e-05	1	0.18
341	0.24	0.43	0.013	0.24	0	0.066	0	0.011	0	0	3.4e-05	3.3e-05	1	0.18
342	0.0075	0.014	0.0087	0.0075	0.00019	0.96	0	0.007	0.00019	0	0	0	5	0.14
343	0.24	0.43	0.014	0.24	0	0.076	0	0.011	0	0	5.4e-05	5.3e-05	1	0.18
344	0.12	0.22	0.024	0.12	1.6e-06	0.49	0	0.019	1.6e-06	0	0	0	5	0.14
345	0.24	0.43	0.013	0.24	0	0.062	0	0.01	0	0	7.4e-05	7.2e-05	1	0.18
346	0.24	0.43	0.013	0.24	0	0.076	0	0.01	0	0	0.00012	0.00012	1	0.18
347	0.21	0.39	0.015	0.21	5.7e-06	0.16	0	0.012	5.7e-06	0	0.00024	0.00023	1	0.18
348	0.23	0.42	0.01	0.23	5.1e-06	0.096	0	0.008	5.1e-06	0	0.0003	0.00029	1	0.18
349	0.22	0.4	0.011	0.22	0.00011	0.14	0	0.0091	0.00011	0	0.00031	0.0003	1	0.18
350	0.18	0.33	0.019	0.18	3.8e-05	0.27	0	0.015	3.8e-05	0	0.00016	0.00015	1	0.18
351	0.21	0.37	0.014	0.21	0	0.19	0	0.011	0	0	2.4e-05	2.3e-05	1	0.18
352	0.24	0.43	0.012	0.24	0	0.072	0	0.0095	0	0	5.7e-06	5.6e-06	1	0.18
353	0.22	0.4	0.013	0.22	0	0.14	0	0.01	0	0	2.9e-05	2.9e-05	1	0.18
354	0.24	0.43	0.0094	0.24	0	0.079	0	0.0075	0	0	0.00031	0.0003	1	0.18
355	0.25	0.45	0.0069	0.25	2.2e-06	0.046	0	0.0055	2.2e-06	0	0.0023	0.0022	1	0.18
356	0.23	0.42	0.012	0.23	0	0.099	0	0.0096	0	0	2e-05	2e-05	1	0.18
357	0.2	0.37	0.015	0.2	0	0.19	0	0.012	0	0	1.2e-05	1.2e-05	1	0.18
358	0.23	0.42	0.0093	0.23	0.00013	0.096	0	0.0074	0.00013	0	0.001	0.00099	1	0.18
359	0.2	0.36	0.012	0.2	0.0044	0.2	0	0.0097	0.0044	0	0.0017	0.0016	1	0.18
360	0.15	0.28	0.019	0.15	0	0.39	0	0.015	0	0	5.8e-06	5.7e-06	5	0.14
361	0.18	0.33	0.016	0.18	2.6e-05	0.27	0	0.012	2.6e-05	0	5.7e-05	5.6e-05	1	0.18
362	0.25	0.46	0.005	0.25	0	0.018	0	0.004	0	0	0.0019	0.0019	1	0.18
363	0.2	0.37	0.012	0.2	0.0057	0.19	0	0.0095	0.0057	0	0.002	0.0019	1	0.18
364	0.1	0.19	0.02	0.1	0	0.57	0	0.016	0	0	8.9e-06	8.7e-06	5	0.14
365	0.23	0.41	0.014	0.23	0	0.11	0	0.011	0	0	4.8e-06	4.7e-06	1	0.18
366	0.24	0.44	0.0086	0.24	0	0.066	0	0.0069	0	0	0.00049	0.00048	1	0.18
367	0.2	0.37	0.017	0.2	0	0.2	0	0.014	0	0	0	0	1	0.18
368	0.25	0.46	0	0.25	0	0	0	0	0	0.036	0	0	1	0.18
369	0.25	0.46	0	0.25	6.4e-05	0	0	0	6.4e-05	0.036	5.5e-06	5.4e-06	1	0.18
370	0.2	0.37	0.015	0.2	3.3e-06	0.2	0	0.012	3.3e-06	0	2.6e-05	2.6e-05	1	0.18
371	0.26	0.47	0.0032	0.26	0	0.0039	0	0.0025	0	0	0.00034	0.00033	1	0.18
372	0.25	0.44	0.01	0.25	0	0.047	0	0.0083	0	0	0.00036	0.00035	1	0.18
373	0.21	0.38	0.015	0.21	0.00016	0.18	0	0.012	0.00016	0	0.00048	0.00047	1	0.18
374	0.25	0.44	0.0092	0.25	0	0.045	0	0.0074	0	0	0.0016	0.0015	1	0.18
375	0.24	0.44	0.0093	0.24	0	0.055	0	0.0074	0	0	0.0038	0.0037	1	0.18
376	0.16	0.28	0.023	0.16	0	0.37	0	0.018	0	0	2.6e-06	2.5e-06	5	0.14
377	0.23	0.42	0.012	0.23	3.2e-06	0.094	0	0.0096	3.2e-06	0	0.0011	0.0011	1	0.18
378	0.22	0.4	0.014	0.22	3.5e-05	0.14	0	0.011	3.5e-05	0	0.00065	0.00064	1	0.18
379	0.22	0.41	0.012	0.22	0.00024	0.12	0	0.0097	0.00024	0	0.0025	0.0024	1	0.18
380	0.24	0.44	0.012	0.24	0	0.05	0	0.0093	0	0	8.7e-05	8.5e-05	1	0.18
381	0.029	0.053	0.016	0.029	6.9e-06	0.86	0	0.013	6.9e-06	0	0	0	5	0.14
382	0.25	0.45	0.0085	0.25	0	0.031	0	0.0068	0	0	0.00073	0.00072	1	0.18
383	0.18	0.33	0.019	0.18	1.7e-05	0.26	0	0.015	1.7e-05	0	4.6e-05	4.5e-05	1	0.18
384	0.24	0.43	0.011	0.24	0	0.074	0	0.009	0	0	0.00097	0.00095	1	0.18
385	0.22	0.4	0.013	0.22	0.00019	0.14	0	0.01	0.00019	0	0.0014	0.0013	1	0.18
386	0	0	0	0	0	0	0	0	0	1	0	0	9	0
387	0.22	0.39	0.013	0.22	0.00035	0.15	0	0.011	0.00035	0	0.0013	0.0012	1	0.18
388	0.22	0.4	0.015	0.22	1.1e-06	0.13	0	0.012	1.1e-06	0	0.00024	0.00023	1	0.18
389	0.24	0.43	0.004	0.24	0	0.0091	0	0.0032	0	0	0.036	0.036	1	0.18
390	0.21	0.39	0.017	0.21	0	0.16	0	0.013	0	0	5.8e-05	5.7e-05	1	0.18
391	0.14	0.25	0.022	0.14	3.3e-05	0.44	0	0.017	3.3e-05	0	4.5e-06	4.4e-06	5	0.14
392	0.24	0.43	0.012	0.24	0	0.074	0	0.01	0	0	0.00021	0.0002	1	0.18
393	0.22	0.4	0.015	0.22	0	0.13	0	0.012	0	0	0.00014	0.00014	1	0.18
394	0.1	0.18	0.018	0.1	0.018	0.55	0	0.015	0.018	0	7.8e-06	7.6e-06	5	0.14
395	0.24	0.44	0.01	0.24	0	0.055	0	0.0084	0	0	0.00063	0.00062	1	0.18
396	0.25	0.45	0.008	0.25	0	0.037	0	0.0064	0	0	0.0043	0.0042	1	0.18
397	0.24	0.43	0.012	0.24	0	0.07	0	0.0095	0	0	0.0003	0.00029	1	0.18
398	0.19	0.34	0.018	0.19	0.00019	0.26	0	0.014	0.00019	0	0.00012	0.00012	1	0.18
399	0.25	0.46	0.0054	0.25	0	0.014	0	0.0043	0	0	0.0079	0.0077	1	0.18
400	0.19	0.34	0.021	0.19	0	0.24	0	0.016	0	0	9.1e-06	8.9e-06	1	0.18
401	0.19	0.34	0.018	0.19	0.00019	0.26	0	0.014	0.00019	0	0.00012	0.00012	1	0.18
402	0.18	0.32	0.018	0.18	0.00066	0.29	0	0.014	0.00066	0	0.00011	0.0001	1	0.18
403	0.17	0.31	0.018	0.17	0.0012	0.31	0	0.014	0.0012	0	9.7e-05	9.5e-05	5	0.14
404	0.18	0.32	0.024	0.18	0	0.29	0	0.019	0	0	1.4e-06	1.4e-06	1	0.18
405	0.23	0.41	0.014	0.23	0	0.11	0	0.011	0	0	0.00023	0.00023	1	0.18
406	0.19	0.34	0.019	0.19	3.2e-06	0.25	0	0.015	3.2e-06	0	3.4e-05	3.3e-05	1	0.18
407	0.19	0.35	0.019	0.19	1.9e-06	0.24	0	0.015	1.9e-06	0	3.3e-05	3.3e-05	1	0.18
408	0.18	0.33	0.016	0.18	1.9e-05	0.27	0	0.013	1.9e-05	0	4.6e-05	4.5e-05	1	0.18
409	0.18	0.33	0.016	0.18	3.4e-05	0.29	0	0.013	3.4e-05	0	6.7e-05	6.5e-05	1	0.18
410	0.21	0.38	0.02	0.21	0	0.17	0	0.016	0	0	6.4e-06	6.3e-06	1	0.18
411	0.25	0.46	0.0076	0.25	0	0.023	0	0.0061	0	0	0.00078	0.00077	1	0.18
412	0.24	0.43	0.01	0.24	1.9e-06	0.07	0	0.0083	1.9e-06	0	0.0023	0.0023	1	0.18
413	0.24	0.43	0.014	0.24	0	0.073	0	0.011	0	0	5.3e-05	5.2e-05	1	0.18
414	0.24	0.44	0.0097	0.24	0	0.052	0	0.0078	0	0	0.0014	0.0013	1	0.18
415	0.24	0.44	0.014	0.24	0	0.042	0	0.011	0	0	1.6e-06	1.5e-06	1	0.18
416	0.21	0.38	0.017	0.21	0	0.17	0	0.013	0	0	8.1e-05	7.9e-05	1	0.18
417	0.25	0.45	0.0086	0.25	0	0.029	0	0.0069	0	0	0.00039	0.00038	1	0.18
418	0.23	0.41	0.016	0.23	0	0.11	0	0.013	0	0	3.1e-05	3e-05	1	0.18
419	0.24	0.44	0.0077	0.24	0	0.056	0	0.0062	0	0	0.001	0.001	1	0.18
420	0.15	0.26	0.019	0.15	2.6e-06	0.41	0	0.015	2.6e-06	0	1.2e-05	1.2e-05	5	0.14
421	0.23	0.41	0.015	0.23	0	0.1	0	0.012	0	0	4.6e-05	4.5e-05	1	0.18
422	0.17	0.3	0.022	0.17	0	0.32	0	0.017	0	0	5.3e-06	5.2e-06	5	0.14
423	0.17	0.31	0.019	0.17	6e-05	0.3	0	0.015	6e-05	0	3.9e-05	3.8e-05	1	0.18
424	0.14	0.25	0.023	0.14	1.5e-06	0.42	0	0.018	1.5e-06	0	1.9e-06	1.9e-06	5	0.14
425	0.24	0.44	0.0093	0.24	0	0.049	0	0.0074	0	0	0.002	0.0019	1	0.18
426	0.26	0.46	0.007	0.26	0	0.014	0	0.0056	0	0	0.0002	0.00019	1	0.18
427	0.26	0.46	0.0063	0.26	0	0.014	0	0.005	0	0	0.00084	0.00082	1	0.18
428	0.24	0.43	0.0087	0.24	2.4e-05	0.078	0	0.0069	2.4e-05	0	0.001	0.00098	1	0.18
429	0.18	0.32	0.015	0.18	0.0014	0.3	0	0.012	0.0014	0	0.00088	0.00087	1	0.18
430	0.25	0.45	0.0072	0.25	0	0.031	0	0.0058	0	0	0.0077	0.0075	1	0.18
431	0.2	0.37	0.014	0.2	4.1e-05	0.2	0	0.011	4.1e-05	0	9.6e-05	9.4e-05	1	0.18
432	0.11	0.19	0.021	0.11	0	0.55	0	0.017	0	0	2.6e-06	2.6e-06	5	0.14
433	0.24	0.44	0.0082	0.24	0	0.058	0	0.0066	0	0	0.0005	0.00049	1	0.18
434	0.19	0.34	0.017	0.19	0	0.26	0	0.013	0	0	8.1e-06	7.9e-06	1	0.18
435	0.25	0.46	0	0.25	0	0	0	0	0	0.036	0	0	1	0.18
436	0.21	0.38	0.013	0.21	2.6e-05	0.18	0	0.01	2.6e-05	0	9.6e-05	9.4e-05	1	0.18
437	0.25	0.45	0.0076	0.25	0	0.039	0	0.0061	0	0	0.00023	0.00022	1	0.18
438	0.15	0.28	0.014	0.15	0.017	0.34	0	0.011	0.017	0	0.0056	0.0055	5	0.14
439	0.2	0.35	0.015	0.2	9.9e-06	0.23	0	0.012	9.9e-06	0	3.7e-05	3.7e-05	1	0.18
440	0.23	0.42	0.011	0.23	0	0.088	0	0.0087	0	0	5.7e-05	5.6e-05	1	0.18
441	0.18	0.33	0.014	0.18	0.0024	0.28	0	0.011	0.0024	0	0.0012	0.0012	1	0.18
442	0.24	0.44	0.011	0.24	0	0.056	0	0.0089	0	0	0.00029	0.00028	1	0.18
443	0.21	0.38	0.013	0.21	7.1e-06	0.17	0	0.01	7.1e-06	0	6.2e-05	6.1e-05	1	0.18
444	0.25	0.46	0.0051	0.25	0	0.018	0	0.0041	0	0	0.0015	0.0014	1	0.18
445	0.19	0.35	0.018	0.19	7.7e-06	0.23	0	0.015	7.7e-06	0	5.7e-05	5.6e-05	1	0.18
446	0.16	0.28	0.02	0.16	6.3e-05	0.37	0	0.016	6.3e-05	0	1.6e-05	1.5e-05	5	0.14
447	0.25	0.46	0.0084	0.25	0	0.026	0	0.0067	0	0	0.00036	0.00035	1	0.18
448	0.26	0.47	0.0044	0.26	0	0.0062	0	0.0035	0	0	0.0019	0.0019	1	0.18
449	0.24	0.43	0.018	0.24	0	0.068	0	0.014	0	0	0	0	1	0.18
450	0.24	0.44	0.011	0.24	0	0.055	0	0.0088	0	0	0.0003	0.00029	1	0.18
451	0.26	0.47	0.0053	0.26	0	0.0094	0	0.0043	0	0	0.0012	0.0011	1	0.18
452	0.16	0.29	0.021	0.16	1.9e-05	0.36	0	0.017	1.9e-05	0	1.2e-05	1.1e-05	5	0.14
453	0.18	0.33	0.022	0.18	0	0.27	0	0.018	0	0	4.2e-06	4.1e-06	1	0.18
454	0.21	0.38	0.017	0.21	0	0.17	0	0.013	0	0	7.3e-05	7.2e-05	1	0.18
455	0.24	0.43	0.013	0.24	0	0.07	0	0.011	0	0	5e-05	4.9e-05	1	0.18
456	0.25	0.45	0.0082	0.25	0	0.033	0	0.0066	0	0	0.0016	0.0016	1	0.18
457	0.17	0.3	0.023	0.17	0	0.33	0	0.019	0	0	1.8e-06	1.7e-06	5	0.14
458	0.24	0.43	0.0095	0.24	5.5e-06	0.062	0	0.0076	5.5e-06	0	0.0049	0.0048	1	0.18
459	0.21	0.37	0.015	0.21	0.00052	0.18	0	0.012	0.00052	0	0.00065	0.00063	1	0.18
460	0.19	0.35	0.018	0.19	5.2e-05	0.24	0	0.014	5.2e-05	0	0.0001	9.8e-05	1	0.18
461	0.24	0.43	0.011	0.24	0	0.073	0	0.0087	0	0	0.0013	0.0013	1	0.18
462	0.25	0.46	0.0061	0.25	0	0.018	0	0.0049	0	0	0.006	0.0059	1	0.18
463	0.24	0.44	0.0093	0.24	0	0.051	0	0.0074	0	0	0.0026	0.0026	1	0.18
464	0.077	0.14	0.024	0.077	0	0.66	0	0.019	0	0	0	0	5	0.14
465	0.25	0.46	0.0059	0.25	0	0.017	0	0.0047	0	0	0.0055	0.0054	1	0.18
466	0.17	0.31	0.019	0.17	7.1e-05	0.32	0	0.016	7.1e-05	0	3.4e-05	3.3e-05	5	0.14
467	0.24	0.44	0.0089	0.24	0	0.047	0	0.0072	0	0	0.0031	0.003	1	0.18
468	0.21	0.38	0.015	0.21	2.8e-05	0.16	0	0.012	2.8e-05	0	0.00036	0.00035	1	0.18
469	0.21	0.39	0.017	0.21	0	0.15	0	0.013	0	0	6.8e-05	6.6e-05	1	0.18
470	0.24	0.44	0.008	0.24	2e-05	0.066	0	0.0064	2e-05	0	0.0016	0.0016	1	0.18
471	0	0	0	0	0	0	1	0	0	0	0	0	6	0.68
472	0.24	0.43	0.01	0.24	0	0.073	0	0.0081	0	0	7.4e-05	7.3e-05	1	0.18
473	0.24	0.44	0.0074	0.24	2.3e-06	0.052	0	0.0059	2.3e-06	0	0.0015	0.0015	1	0.18
474	0.2	0.36	0.013	0.2	0.0004	0.21	0	0.011	0.0004	0	0.00036	0.00035	1	0.18
475	0.12	0.22	0.018	0.12	0.00026	0.5	0	0.014	0.00026	0	0.00038	0.00037	5	0.14
476	0.21	0.37	0.013	0.21	0.0002	0.19	0	0.01	0.0002	0	0.00025	0.00025	1	0.18
477	0.23	0.41	0.013	0.23	5.9e-06	0.11	0	0.01	5.9e-06	0	0.00073	0.00072	1	0.18
478	0.25	0.45	0.0085	0.25	0	0.036	0	0.0068	0	0	0.0015	0.0015	1	0.18
479	0.2	0.37	0.017	0.2	5.3e-06	0.19	0	0.013	5.3e-06	0	0.00011	0.00011	1	0.18
480	0.23	0.42	0.014	0.23	0	0.083	0	0.011	0	0	5.9e-05	5.8e-05	1	0.18
481	0.23	0.42	0.013	0.23	0	0.092	0	0.01	0	0	0.00032	0.00031	1	0.18
482	0.21	0.37	0.016	0.21	5.9e-05	0.18	0	0.012	5.9e-05	0	0.00031	0.0003	1	0.18
483	0.21	0.37	0.017	0.21	7.4e-06	0.19	0	0.013	7.4e-06	0	0.00013	0.00013	1	0.18
484	0.25	0.46	0.0048	0.25	0	0.011	0	0.0038	0	0	0.009	0.0088	1	0.18
485	0.22	0.4	0.017	0.22	0	0.12	0	0.014	0	0	1.7e-05	1.7e-05	1	0.18
486	0.25	0.45	0.01	0.25	0	0.04	0	0.0081	0	0	0.00023	0.00022	1	0.18
487	0.12	0.21	0.022	0.12	2.3e-05	0.51	0	0.018	2.3e-05	0	1.6e-06	1.5e-06	5	0.14
488	0.09	0.16	0.022	0.09	2.3e-05	0.62	0	0.018	2.3e-05	0	0	0	5	0.14
489	0.13	0.23	0.021	0.13	0.00013	0.47	0	0.017	0.00013	0	5.3e-06	5.2e-06	5	0.14
490	0.21	0.39	0.018	0.21	0	0.16	0	0.014	0	0	1.8e-05	1.8e-05	1	0.18
491	0.25	0.46	0.0055	0.25	0	0.027	0	0.0044	0	0	0.0028	0.0028	1	0.18
492	0.24	0.43	0.0096	0.24	0	0.072	0	0.0076	0	0	0.00016	0.00015	1	0.18
493	0.2	0.37	0.013	0.2	0.00072	0.2	0	0.01	0.00072	0	0.00014	0.00013	1	0.18
494	0.25	0.46	0.0066	0.25	0	0.018	0	0.0053	0	0	3.1e-05	3e-05	1	0.18
495	0.13	0.24	0.015	0.13	0.021	0.42	0	0.012	0.021	0	1.2e-05	1.2e-05	5	0.14
496	0.26	0.47	0	0.26	0	0	0	0	0	0	0.0046	0.0045	1	0.18
497	0.26	0.47	0	0.26	0	0	0	0	0	0	0.0063	0.0062	1	0.18
498	0.23	0.41	0.014	0.23	0	0.11	0	0.011	0	0	0.00011	0.00011	1	0.18
499	0.24	0.44	0.0082	0.24	0	0.054	0	0.0066	0	0	0.00036	0.00035	1	0.18
500	0.19	0.34	0.017	0.19	0	0.25	0	0.014	0	0	0	0	1	0.18
501	0.21	0.39	0.014	0.21	0	0.16	0	0.011	0	0	1e-05	1e-05	1	0.18
502	0.25	0.46	0	0.25	0	0	0	0	0	0.036	0	0	1	0.18
503	0.24	0.44	0.0077	0.24	3e-06	0.057	0	0.0061	3e-06	0	0.0013	0.0013	1	0.18
504	0.22	0.4	0.015	0.22	0	0.13	0	0.012	0	0	0.0002	0.0002	1	0.18
505	0.22	0.39	0.016	0.22	0	0.14	0	0.013	0	0	5.4e-05	5.3e-05	1	0.18
506	0.25	0.46	0.0058	0.25	0	0.028	0	0.0046	0	0	0.0019	0.0019	1	0.18
507	0.2	0.36	0.017	0.2	7.6e-05	0.22	0	0.013	7.6e-05	0	0.00017	0.00017	1	0.18
508	0.24	0.44	0.012	0.24	0	0.046	0	0.0095	0	0	3.8e-05	3.7e-05	1	0.18
509	0.23	0.41	0.013	0.23	9.3e-06	0.12	0	0.01	9.3e-06	0	0.00078	0.00076	1	0.18
510	0.17	0.31	0.02	0.17	1.2e-05	0.32	0	0.016	1.2e-05	0	1.8e-05	1.7e-05	5	0.14
511	0.15	0.28	0.02	0.15	0.00022	0.38	0	0.016	0.00022	0	2e-05	2e-05	5	0.14
512	0.25	0.45	0.011	0.25	0	0.041	0	0.0088	0	0	6.2e-05	6e-05	1	0.18
