SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster	dcf0
250	0.16	0.064	0.064	0.064	0	0.064	0.091	0.16	0	0.0061	0	0.32	0	0	11	0.18
251	0.25	0.0048	0.0048	0.0048	0	0.0048	0.0068	0.25	0	0.0019	0	0.48	0	0	11	0.18
252	0.17	0.06	0.06	0.06	0	0.06	0.084	0.17	0	0.0076	0	0.33	0	0	11	0.18
253	0.23	0.019	0.019	0.019	0	0.019	0.027	0.23	0	0.0041	0	0.44	0	0	11	0.18
254	0.22	0.026	0.026	0.026	0	0.026	0.036	0.22	0	0.0043	0	0.42	0	0	11	0.18
255	0.25	0.0038	0.0038	0.0038	0	0.0038	0.0054	0.25	0	0.0025	0	0.48	0	0	11	0.18
256	0.22	0.022	0.022	0.022	0	0.022	0.032	0.22	0	0.004	0	0.43	0	0	11	0.18
257	0.19	0.043	0.043	0.043	0	0.043	0.06	0.19	0	0.0081	0	0.38	0	0	11	0.18
258	0.25	0.0045	0.0045	0.0045	0	0.0045	0.0063	0.25	0	0.0032	0	0.48	0	0	11	0.18
259	0.22	0.02	0.02	0.02	0	0.02	0.029	0.22	0	0.0056	0	0.44	0	0	11	0.18
260	0.23	0.014	0.014	0.014	0	0.014	0.02	0.23	0	0.0034	0	0.45	0	0	11	0.18
261	0.24	0.012	0.012	0.012	0	0.012	0.016	0.24	0	0.0033	0	0.46	0	0	11	0.18
262	0.25	0	0	0	0.00017	0	0	0.25	0.00017	0	0	0.49	0.00017	0	11	0.18
263	0.24	0.012	0.012	0.012	0	0.012	0.016	0.24	0	0.0038	0	0.46	0	0	11	0.18
264	0.2	0.037	0.037	0.037	0	0.037	0.052	0.2	0	0.0063	0	0.39	0	0	11	0.18
265	0.24	0.011	0.011	0.011	0	0.011	0.016	0.24	0	0.0034	0	0.46	0	0	11	0.18
266	0.25	0	0	0	0	0	0	0.25	0	0	0	0.49	0	0	11	0.18
267	0.23	0.019	0.019	0.019	0	0.019	0.027	0.23	0	0.004	0	0.44	0	0	11	0.18
268	0.25	0.003	0.003	0.003	0	0.003	0.0042	0.25	0	0.0018	0	0.49	0	0	11	0.18
269	0.24	0.011	0.011	0.011	0	0.011	0.016	0.24	0	0.0033	0	0.46	0	0	11	0.18
270	0.25	0	0	0	0	0	0	0.25	0	0	0	0.49	0	0	11	0.18
271	0.25	7.2e-05	7.2e-05	7.2e-05	0	7.2e-05	0.0001	0.25	0	0.00022	0	0.49	0	0	11	0.18
272	0.23	0.019	0.019	0.019	0	0.019	0.026	0.23	0	0.0041	0	0.44	0	0	11	0.18
273	0.25	8.2e-05	8.2e-05	8.2e-05	0	8.2e-05	0.00012	0.25	0	8.9e-05	0	0.49	0	0	11	0.18
274	0.16	0.069	0.069	0.069	0	0.069	0.097	0.16	0	0.0063	0	0.31	0	0	11	0.18
275	0.23	0.018	0.018	0.018	0	0.018	0.025	0.23	0	0.0039	0	0.44	0	0	11	0.18
276	0.18	0.055	0.055	0.055	0	0.055	0.078	0.18	0	0.0059	0	0.34	0	0	11	0.18
277	0.22	0.024	0.024	0.024	0	0.024	0.034	0.22	0	0.0054	0	0.43	0	0	11	0.18
278	0.15	0.071	0.071	0.071	0	0.071	0.1	0.15	0	0.008	0	0.3	0	0	11	0.18
279	0.22	0.026	0.026	0.026	0	0.026	0.036	0.22	0	0.0059	0	0.42	0	0	11	0.18
280	0.2	0.037	0.037	0.037	0	0.037	0.053	0.2	0	0.0065	0	0.39	0	0	11	0.18
281	0.23	0.013	0.013	0.013	0	0.013	0.018	0.23	0	0.0066	0	0.46	0	0	11	0.18
282	0.16	0.067	0.067	0.067	0	0.067	0.094	0.16	0	0.0075	0	0.31	0	0	11	0.18
283	0.23	0.018	0.018	0.018	0	0.018	0.025	0.23	0	0.0047	0	0.44	0	0	11	0.18
284	0.19	0.042	0.042	0.042	0	0.042	0.06	0.19	0	0.0077	0	0.38	0	0	11	0.18
285	0.24	0.0059	0.0059	0.0059	0	0.0059	0.0083	0.24	0	0.0024	0	0.48	0	0	11	0.18
286	0.22	0.022	0.022	0.022	0	0.022	0.032	0.22	0	0.0052	0	0.43	0	0	11	0.18
287	0.24	0.011	0.011	0.011	0	0.011	0.015	0.24	0	0.0039	0	0.46	0	0	11	0.18
288	0.2	0.04	0.04	0.04	0	0.04	0.057	0.2	0	0.0054	0	0.38	0	0	11	0.18
289	0.18	0.055	0.055	0.055	0	0.055	0.077	0.18	0	0.0059	0	0.34	0	0	11	0.18
290	0.22	0.024	0.024	0.024	0	0.024	0.034	0.22	0	0.0046	0	0.43	0	0	11	0.18
291	0.22	0.023	0.023	0.023	0	0.023	0.033	0.22	0	0.0047	0	0.43	0	0	11	0.18
292	0.22	0.024	0.024	0.024	0	0.024	0.034	0.22	0	0.0044	0	0.43	0	0	11	0.18
293	0.15	0.075	0.075	0.075	0	0.075	0.11	0.15	0	0.0067	0	0.29	0	0	11	0.18
294	0.24	0.011	0.011	0.011	0	0.011	0.016	0.24	0	0.004	0	0.46	0	0	11	0.18
295	0.1	0.11	0.11	0.11	0	0.11	0.16	0.1	0	0.0064	0	0.2	0	0	11	0.18
296	0.22	0.025	0.025	0.025	0	0.025	0.035	0.22	0	0.006	0	0.42	0	0	11	0.18
297	0.25	0.00019	0.00019	0.00019	0	0.00019	0.00027	0.25	0	0.00068	0	0.49	0	0	11	0.18
298	0.22	0.025	0.025	0.025	0	0.025	0.035	0.22	0	0.0058	0	0.42	0	0	11	0.18
299	0.17	0.062	0.062	0.062	0	0.062	0.088	0.17	0	0.0082	0	0.32	0	0	11	0.18
300	0.25	0.0052	0.0052	0.0052	0	0.0052	0.0074	0.25	0	0.003	0	0.48	0	0	11	0.18
301	0.23	0.014	0.014	0.014	0	0.014	0.019	0.23	0	0.0051	0	0.45	0	0	11	0.18
302	0.23	0.015	0.015	0.015	0	0.015	0.022	0.23	0	0.0052	0	0.45	0	0	11	0.18
303	0.11	0.099	0.099	0.099	0	0.099	0.14	0.11	0	0.01	0	0.22	0	0	11	0.18
304	0.18	0.052	0.052	0.052	0	0.052	0.074	0.18	0	0.008	0	0.35	0	0	11	0.18
305	0.2	0.035	0.035	0.035	0	0.035	0.049	0.2	0	0.0066	0	0.4	0	0	11	0.18
306	0.15	0.075	0.075	0.075	0	0.075	0.11	0.15	0	0.0077	1.4e-06	0.29	0	0	11	0.18
307	0.2	0.038	0.038	0.038	0	0.038	0.054	0.2	0	0.0065	0	0.39	0	0	11	0.18
308	0.24	0.011	0.011	0.011	0	0.011	0.016	0.24	0	0.0043	0	0.46	0	0	11	0.18
309	0.22	0.021	0.021	0.021	0	0.021	0.029	0.22	0	0.0061	0	0.44	0	0	11	0.18
310	0.25	0.0026	0.0026	0.0026	0	0.0026	0.0037	0.25	0	0.0023	0	0.49	0	0	11	0.18
311	0.17	0.061	0.061	0.061	0	0.061	0.086	0.17	0	0.0078	0	0.33	0	0	11	0.18
312	0.22	0.022	0.022	0.022	0	0.022	0.031	0.22	0	0.0072	0	0.43	0	0	11	0.18
313	0.17	0.058	0.058	0.058	0	0.058	0.082	0.17	0	0.009	0	0.33	0	0	11	0.18
314	0.23	0.017	0.017	0.017	0	0.017	0.025	0.23	0	0.0052	0	0.44	0	0	11	0.18
315	0.25	0.005	0.005	0.005	0	0.005	0.0071	0.25	0	0.0021	0	0.48	0	0	11	0.18
316	0.22	0.026	0.026	0.026	0	0.026	0.037	0.22	0	0.0069	0	0.42	0	0	11	0.18
317	0.19	0.043	0.043	0.043	0	0.043	0.061	0.19	0	0.0066	0	0.37	0	0	11	0.18
318	0	0	0	0	0	0	0	0	0	0	0.028	0	0	0.97	13	0
319	0.23	0.015	0.015	0.015	0	0.015	0.021	0.23	0	0.0035	0	0.45	0	0	11	0.18
320	0.25	0	0	0	0	0	0	0.25	0	0	0	0.49	0	0	11	0.18
321	0.25	0	0	0	0	0	0	0.25	0	0	0	0.49	0	0	11	0.18
322	0.25	2.6e-06	2.6e-06	2.6e-06	0	2.6e-06	3.6e-06	0.25	0	4.6e-06	0	0.49	0	0	11	0.18
323	0.24	0.0059	0.0059	0.0059	0	0.0059	0.0083	0.24	0	0.0029	0	0.48	0	0	11	0.18
324	0.24	0.01	0.01	0.01	0	0.01	0.014	0.24	0	0.0048	0	0.46	0	0	11	0.18
325	0.25	3.5e-06	3.5e-06	3.5e-06	0	3.5e-06	4.9e-06	0.25	0	0.00011	0	0.49	0	0	11	0.18
326	0.24	0.008	0.008	0.008	0	0.008	0.011	0.24	0	0.0034	0	0.47	0	0	11	0.18
327	0.25	0.0049	0.0049	0.0049	0	0.0049	0.0069	0.25	0	0.0026	0	0.48	0	0	11	0.18
328	6.4e-05	0	0	0	0.33	0	0	6.4e-05	0.33	0	0	0.00013	0.33	0	4	0.68
329	0.24	0.0078	0.0078	0.0078	0	0.0078	0.011	0.24	0	0.0037	0	0.47	0	0	11	0.18
330	0.21	0.031	0.031	0.031	0	0.031	0.043	0.21	0	0.0065	0	0.41	0	0	11	0.18
331	0.25	0	0	0	0	0	0	0.25	0	0	0	0.49	0	0	11	0.18
332	0.13	0.086	0.086	0.086	0	0.086	0.12	0.13	0	0.0083	0	0.26	0	0	11	0.18
333	0.19	0.042	0.042	0.042	0	0.042	0.06	0.19	0	0.0063	9.2e-06	0.38	0	0	11	0.18
334	0.24	0.0092	0.0092	0.0092	0	0.0092	0.013	0.24	0	0.0039	0	0.47	0	0	11	0.18
335	0.25	0.0008	0.0008	0.0008	0	0.0008	0.0011	0.25	0	0.0011	0	0.49	0	0	11	0.18
336	0.2	0.04	0.04	0.04	0	0.04	0.056	0.2	0	0.006	0	0.39	0	0	11	0.18
337	0.19	0.048	0.048	0.048	0	0.048	0.068	0.19	0	0.0067	5.2e-06	0.36	0	0	11	0.18
338	0.24	0.0057	0.0057	0.0057	0	0.0057	0.008	0.24	0	0.0025	0	0.48	0	0	11	0.18
339	0.21	0.029	0.029	0.029	0	0.029	0.04	0.21	0	0.0063	0	0.41	0	0	11	0.18
340	0.23	0.013	0.013	0.013	0	0.013	0.019	0.23	0	0.0061	0	0.46	0	0	11	0.18
341	0.23	0.014	0.014	0.014	0	0.014	0.02	0.23	0	0.0058	0	0.45	0	0	11	0.18
342	0.0064	0.18	0.18	0.18	0	0.18	0.25	0.0064	0	0.0033	0	0.012	0	0	6	0.14
343	0.23	0.017	0.017	0.017	0	0.017	0.023	0.23	0	0.0059	0	0.45	0	0	11	0.18
344	0.11	0.1	0.1	0.1	0	0.1	0.14	0.11	0	0.0096	0	0.22	0	0	11	0.18
345	0.23	0.013	0.013	0.013	0	0.013	0.019	0.23	0	0.0054	0	0.46	0	0	11	0.18
346	0.23	0.016	0.016	0.016	0	0.016	0.023	0.23	0	0.0056	0	0.45	0	0	11	0.18
347	0.21	0.034	0.034	0.034	0	0.034	0.047	0.21	0	0.0065	0	0.4	0	0	11	0.18
348	0.22	0.021	0.021	0.021	0	0.021	0.029	0.22	0	0.0043	0	0.44	0	0	11	0.18
349	0.21	0.031	0.031	0.031	0	0.031	0.043	0.21	0	0.0048	0	0.41	0	0	11	0.18
350	0.17	0.058	0.058	0.058	0	0.058	0.082	0.17	0	0.0078	0	0.34	0	0	11	0.18
351	0.2	0.04	0.04	0.04	0	0.04	0.057	0.2	0	0.0061	0	0.38	0	0	11	0.18
352	0.23	0.016	0.016	0.016	0	0.016	0.022	0.23	0	0.0051	0	0.45	0	0	11	0.18
353	0.21	0.031	0.031	0.031	0	0.031	0.044	0.21	0	0.0056	0	0.41	0	0	11	0.18
354	0.23	0.017	0.017	0.017	0	0.017	0.024	0.23	0	0.004	0	0.45	0	0	11	0.18
355	0.24	0.0099	0.0099	0.0099	0	0.0099	0.014	0.24	0	0.0029	0	0.47	0	0	11	0.18
356	0.22	0.021	0.021	0.021	0	0.021	0.03	0.22	0	0.0051	0	0.43	0	0	11	0.18
357	0.19	0.041	0.041	0.041	0	0.041	0.058	0.19	0	0.0063	0	0.38	0	0	11	0.18
358	0.22	0.021	0.021	0.021	0	0.021	0.029	0.22	0	0.0039	0	0.44	0	0	11	0.18
359	0.19	0.043	0.043	0.043	0	0.043	0.06	0.19	0	0.0052	0.0001	0.38	0	0	11	0.18
360	0.14	0.08	0.08	0.08	0	0.08	0.11	0.14	0	0.0078	0	0.28	0	0	11	0.18
361	0.17	0.056	0.056	0.056	0	0.056	0.079	0.17	0	0.0065	0	0.34	0	0	11	0.18
362	0.25	0.004	0.004	0.004	0	0.004	0.0056	0.25	0	0.0021	0	0.48	0	0	11	0.18
363	0.19	0.041	0.041	0.041	0	0.041	0.059	0.19	0	0.0051	0.00031	0.38	0	0	11	0.18
364	0.092	0.12	0.12	0.12	0	0.12	0.16	0.092	0	0.008	0	0.18	0	0	11	0.18
365	0.22	0.024	0.024	0.024	0	0.024	0.034	0.22	0	0.0059	0	0.43	0	0	11	0.18
366	0.23	0.014	0.014	0.014	0	0.014	0.02	0.23	0	0.0037	0	0.45	0	0	11	0.18
367	0.19	0.042	0.042	0.042	0	0.042	0.059	0.19	0	0.0072	0	0.38	0	0	11	0.18
368	0.24	0	0	0	0	0	0	0.24	0	0	1.2e-05	0.48	0	0.036	11	0.18
369	0.24	0	0	0	0	0	0	0.24	0	0	0.0021	0.48	0	0.036	11	0.18
370	0.19	0.043	0.043	0.043	0	0.043	0.061	0.19	0	0.0061	0	0.38	0	0	11	0.18
371	0.25	0.00083	0.00083	0.00083	0	0.00083	0.0012	0.25	0	0.0014	0	0.49	0	0	11	0.18
372	0.24	0.01	0.01	0.01	0	0.01	0.014	0.24	0	0.0044	0	0.46	0	0	11	0.18
373	0.2	0.038	0.038	0.038	0	0.038	0.054	0.2	0	0.0064	0	0.39	0	0	11	0.18
374	0.24	0.0098	0.0098	0.0098	0	0.0098	0.014	0.24	0	0.004	0	0.47	0	0	11	0.18
375	0.24	0.012	0.012	0.012	0	0.012	0.017	0.24	0	0.004	0	0.46	0	0	11	0.18
376	0.15	0.077	0.077	0.077	0	0.077	0.11	0.15	0	0.0095	0	0.28	0	0	11	0.18
377	0.22	0.02	0.02	0.02	0	0.02	0.029	0.22	0	0.0051	0	0.44	0	0	11	0.18
378	0.21	0.03	0.03	0.03	0	0.03	0.043	0.21	0	0.0059	0	0.41	0	0	11	0.18
379	0.22	0.025	0.025	0.025	0	0.025	0.036	0.22	0	0.0052	0	0.42	0	0	11	0.18
380	0.24	0.011	0.011	0.011	0	0.011	0.015	0.24	0	0.005	0	0.46	0	0	11	0.18
381	0.025	0.17	0.17	0.17	0	0.17	0.23	0.025	0	0.0063	0	0.05	0	0	6	0.14
382	0.24	0.0067	0.0067	0.0067	0	0.0067	0.0094	0.24	0	0.0036	0	0.47	0	0	11	0.18
383	0.17	0.056	0.056	0.056	0	0.056	0.079	0.17	0	0.0079	0	0.34	0	0	11	0.18
384	0.23	0.016	0.016	0.016	0	0.016	0.023	0.23	0	0.0048	0	0.45	0	0	11	0.18
385	0.21	0.029	0.029	0.029	0	0.029	0.041	0.21	0	0.0056	0	0.41	0	0	11	0.18
386	0	0	0	0	0	0	0	0	0	0	0.003	0	0	1	13	0
387	0.21	0.032	0.032	0.032	0	0.032	0.045	0.21	0	0.0057	0	0.41	0	0	11	0.18
388	0.21	0.029	0.029	0.029	0	0.029	0.04	0.21	0	0.0063	0	0.41	0	0	11	0.18
389	0.25	0.0021	0.0021	0.0021	0	0.0021	0.003	0.25	0	0.0018	0	0.49	0	0	11	0.18
390	0.21	0.033	0.033	0.033	0	0.033	0.047	0.21	0	0.0071	0	0.4	0	0	11	0.18
391	0.13	0.091	0.091	0.091	0	0.091	0.13	0.13	0	0.0089	0	0.25	0	0	11	0.18
392	0.23	0.016	0.016	0.016	0	0.016	0.023	0.23	0	0.0053	0	0.45	0	0	11	0.18
393	0.21	0.029	0.029	0.029	0	0.029	0.04	0.21	0	0.0065	0	0.41	0	0	11	0.18
394	0.094	0.11	0.11	0.11	0	0.11	0.16	0.094	0	0.0076	7.8e-06	0.18	0	0	11	0.18
395	0.24	0.012	0.012	0.012	0	0.012	0.017	0.24	0	0.0045	0	0.46	0	0	11	0.18
396	0.24	0.0081	0.0081	0.0081	0	0.0081	0.011	0.24	0	0.0035	0	0.47	0	0	11	0.18
397	0.23	0.015	0.015	0.015	0	0.015	0.021	0.23	0	0.0051	0	0.45	0	0	11	0.18
398	0.18	0.054	0.054	0.054	0	0.054	0.076	0.18	0	0.0073	0	0.35	0	0	11	0.18
399	0.25	0.003	0.003	0.003	0	0.003	0.0043	0.25	0	0.0023	0	0.48	0	0	11	0.18
400	0.18	0.05	0.05	0.05	0	0.05	0.071	0.18	0	0.0087	0	0.35	0	0	11	0.18
401	0.18	0.054	0.054	0.054	0	0.054	0.076	0.18	0	0.0073	0	0.35	0	0	11	0.18
402	0.17	0.062	0.062	0.062	0	0.062	0.087	0.17	0	0.0075	0	0.32	0	0	11	0.18
403	0.16	0.066	0.066	0.066	0	0.066	0.093	0.16	0	0.0075	0	0.31	0	0	11	0.18
404	0.17	0.061	0.061	0.061	0	0.061	0.086	0.17	0	0.01	0	0.33	0	0	11	0.18
405	0.22	0.024	0.024	0.024	0	0.024	0.034	0.22	0	0.006	0	0.43	0	0	11	0.18
406	0.18	0.052	0.052	0.052	0	0.052	0.074	0.18	0	0.008	0	0.35	0	0	11	0.18
407	0.18	0.05	0.05	0.05	0	0.05	0.071	0.18	0	0.0079	0	0.36	0	0	11	0.18
408	0.17	0.057	0.057	0.057	0	0.057	0.08	0.17	0	0.0066	0	0.34	0	0	11	0.18
409	0.17	0.06	0.06	0.06	0	0.06	0.085	0.17	0	0.0066	0	0.33	0	0	11	0.18
410	0.2	0.037	0.037	0.037	0	0.037	0.053	0.2	0	0.0084	0	0.39	0	0	11	0.18
411	0.25	0.0049	0.0049	0.0049	0	0.0049	0.007	0.25	0	0.0033	0	0.48	0	0	11	0.18
412	0.23	0.015	0.015	0.015	0	0.015	0.021	0.23	0	0.0045	0	0.45	0	0	11	0.18
413	0.23	0.016	0.016	0.016	0	0.016	0.022	0.23	0	0.0058	0	0.45	0	0	11	0.18
414	0.24	0.011	0.011	0.011	0	0.011	0.016	0.24	0	0.0042	0	0.46	0	0	11	0.18
415	0.24	0.0092	0.0092	0.0092	0	0.0092	0.013	0.24	0	0.0062	0	0.47	0	0	11	0.18
416	0.2	0.036	0.036	0.036	0	0.036	0.051	0.2	0	0.0071	0	0.39	0	0	11	0.18
417	0.24	0.0062	0.0062	0.0062	0	0.0062	0.0088	0.24	0	0.0037	0	0.48	0	0	11	0.18
418	0.22	0.023	0.023	0.023	0	0.023	0.032	0.22	0	0.0067	0	0.43	0	0	11	0.18
419	0.24	0.012	0.012	0.012	0	0.012	0.017	0.24	0	0.0033	0	0.46	0	0	11	0.18
420	0.14	0.084	0.084	0.084	0	0.084	0.12	0.14	0	0.0078	0	0.26	0	0	11	0.18
421	0.22	0.023	0.023	0.023	0	0.023	0.032	0.22	0	0.0065	0	0.43	0	0	11	0.18
422	0.16	0.067	0.067	0.067	0	0.067	0.095	0.16	0	0.0091	0	0.31	0	0	11	0.18
423	0.16	0.064	0.064	0.064	0	0.064	0.09	0.16	0	0.008	0	0.32	0	0	11	0.18
424	0.13	0.088	0.088	0.088	0	0.088	0.12	0.13	0	0.0095	0	0.25	0	0	11	0.18
425	0.24	0.011	0.011	0.011	0	0.011	0.015	0.24	0	0.004	0	0.46	0	0	11	0.18
426	0.25	0.003	0.003	0.003	0	0.003	0.0043	0.25	0	0.003	0	0.48	0	0	11	0.18
427	0.25	0.003	0.003	0.003	0	0.003	0.0042	0.25	0	0.0027	0	0.48	0	0	11	0.18
428	0.23	0.017	0.017	0.017	0	0.017	0.024	0.23	0	0.0037	0	0.45	0	0	11	0.18
429	0.17	0.062	0.062	0.062	0	0.062	0.088	0.17	0	0.0061	0	0.32	0	0	11	0.18
430	0.24	0.0069	0.0069	0.0069	0	0.0069	0.0097	0.24	0	0.0032	0	0.47	0	0	11	0.18
431	0.19	0.043	0.043	0.043	0	0.043	0.061	0.19	0	0.0058	0	0.38	0	0	11	0.18
432	0.098	0.11	0.11	0.11	0	0.11	0.16	0.098	0	0.0084	0	0.19	0	0	11	0.18
433	0.23	0.013	0.013	0.013	0	0.013	0.018	0.23	0	0.0035	0	0.46	0	0	11	0.18
434	0.18	0.054	0.054	0.054	0	0.054	0.077	0.18	0	0.007	0	0.34	0	0	11	0.18
435	0.24	0	0	0	0	0	0	0.24	0	0	0.00029	0.48	0	0.036	11	0.18
436	0.2	0.038	0.038	0.038	0	0.038	0.053	0.2	0	0.0055	0	0.39	0	0	11	0.18
437	0.24	0.0085	0.0085	0.0085	0	0.0085	0.012	0.24	0	0.0033	0	0.47	0	0	11	0.18
438	0.15	0.074	0.074	0.074	0	0.074	0.1	0.15	0	0.0061	0.00015	0.29	0	0	11	0.18
439	0.19	0.048	0.048	0.048	0	0.048	0.068	0.19	0	0.0063	0	0.36	0	0	11	0.18
440	0.23	0.019	0.019	0.019	0	0.019	0.027	0.23	0	0.0046	0	0.44	0	0	11	0.18
441	0.17	0.059	0.059	0.059	0	0.059	0.084	0.17	0	0.006	0	0.33	0	0	11	0.18
442	0.24	0.012	0.012	0.012	0	0.012	0.017	0.24	0	0.0048	0	0.46	0	0	11	0.18
443	0.2	0.035	0.035	0.035	0	0.035	0.05	0.2	0	0.0055	0	0.4	0	0	11	0.18
444	0.25	0.004	0.004	0.004	0	0.004	0.0056	0.25	0	0.0022	0	0.48	0	0	11	0.18
445	0.18	0.05	0.05	0.05	0	0.05	0.07	0.18	0	0.0077	0	0.36	0	0	11	0.18
446	0.15	0.077	0.077	0.077	0	0.077	0.11	0.15	0	0.0084	0	0.28	0	0	11	0.18
447	0.24	0.0057	0.0057	0.0057	0	0.0057	0.008	0.24	0	0.0036	0	0.48	0	0	11	0.18
448	0.25	0.0013	0.0013	0.0013	0	0.0013	0.0019	0.25	0	0.0019	0	0.49	0	0	11	0.18
449	0.23	0.015	0.015	0.015	0	0.015	0.021	0.23	0	0.0078	0	0.45	0	0	11	0.18
450	0.24	0.012	0.012	0.012	0	0.012	0.017	0.24	0	0.0047	0	0.46	0	0	11	0.18
451	0.25	0.002	0.002	0.002	0	0.002	0.0029	0.25	0	0.0023	0	0.49	0	0	11	0.18
452	0.15	0.075	0.075	0.075	0	0.075	0.11	0.15	0	0.0086	0	0.29	0	0	11	0.18
453	0.17	0.057	0.057	0.057	0	0.057	0.081	0.17	0	0.0092	0	0.34	0	0	11	0.18
454	0.2	0.036	0.036	0.036	0	0.036	0.05	0.2	0	0.0071	0	0.4	0	0	11	0.18
455	0.23	0.015	0.015	0.015	0	0.015	0.022	0.23	0	0.0058	0	0.45	0	0	11	0.18
456	0.24	0.0071	0.0071	0.0071	0	0.0071	0.01	0.24	0	0.0035	0	0.47	0	0	11	0.18
457	0.16	0.069	0.069	0.069	0	0.069	0.097	0.16	0	0.0098	0	0.31	0	0	11	0.18
458	0.23	0.014	0.014	0.014	0	0.014	0.019	0.23	0	0.0041	0	0.46	0	0	11	0.18
459	0.2	0.039	0.039	0.039	0	0.039	0.056	0.2	0	0.0063	0	0.39	0	0	11	0.18
460	0.18	0.051	0.051	0.051	0	0.051	0.072	0.18	0	0.0074	0	0.35	0	0	11	0.18
461	0.23	0.016	0.016	0.016	0	0.016	0.022	0.23	0	0.0047	0	0.45	0	0	11	0.18
462	0.25	0.004	0.004	0.004	0	0.004	0.0057	0.25	0	0.0026	0	0.48	0	0	11	0.18
463	0.24	0.011	0.011	0.011	0	0.011	0.016	0.24	0	0.004	0	0.46	0	0	11	0.18
464	0.069	0.13	0.13	0.13	0	0.13	0.19	0.069	0	0.0094	0	0.13	0	0	6	0.14
465	0.25	0.0037	0.0037	0.0037	0	0.0037	0.0052	0.25	0	0.0026	0	0.48	0	0	11	0.18
466	0.16	0.066	0.066	0.066	0	0.066	0.094	0.16	0	0.0081	0	0.31	0	0	11	0.18
467	0.24	0.01	0.01	0.01	0	0.01	0.015	0.24	0	0.0039	0	0.46	0	0	11	0.18
468	0.2	0.035	0.035	0.035	0	0.035	0.049	0.2	0	0.0064	0	0.4	0	0	11	0.18
469	0.21	0.033	0.033	0.033	0	0.033	0.047	0.21	0	0.007	0	0.4	0	0	11	0.18
470	0.23	0.014	0.014	0.014	0	0.014	0.02	0.23	0	0.0034	0	0.45	0	0	11	0.18
471	0	0	0	0	0.33	0	0	0	0.33	0	0	0	0.33	0	4	0.68
472	0.23	0.016	0.016	0.016	0	0.016	0.022	0.23	0	0.0043	0	0.45	0	0	11	0.18
473	0.24	0.011	0.011	0.011	0	0.011	0.016	0.24	0	0.0031	0	0.46	0	0	11	0.18
474	0.19	0.044	0.044	0.044	0	0.044	0.063	0.19	0	0.0055	0	0.37	0	0	11	0.18
475	0.11	0.1	0.1	0.1	0	0.1	0.14	0.11	0	0.0071	0	0.22	0	0	11	0.18
476	0.2	0.04	0.04	0.04	0	0.04	0.057	0.2	0	0.0054	0	0.38	0	0	11	0.18
477	0.22	0.024	0.024	0.024	0	0.024	0.034	0.22	0	0.0056	0	0.43	0	0	11	0.18
478	0.24	0.0078	0.0078	0.0078	0	0.0078	0.011	0.24	0	0.0037	0	0.47	0	0	11	0.18
479	0.2	0.04	0.04	0.04	0	0.04	0.057	0.2	0	0.0071	0	0.38	0	0	11	0.18
480	0.23	0.018	0.018	0.018	0	0.018	0.025	0.23	0	0.006	0	0.44	0	0	11	0.18
481	0.22	0.02	0.02	0.02	0	0.02	0.028	0.22	0	0.0055	0	0.44	0	0	11	0.18
482	0.2	0.039	0.039	0.039	0	0.039	0.055	0.2	0	0.0066	0	0.39	0	0	11	0.18
483	0.2	0.04	0.04	0.04	0	0.04	0.057	0.2	0	0.007	0	0.38	0	0	11	0.18
484	0.25	0.0023	0.0023	0.0023	0	0.0023	0.0033	0.25	0	0.0021	0	0.49	0	0	11	0.18
485	0.21	0.026	0.026	0.026	0	0.026	0.037	0.21	0	0.0073	0	0.42	0	0	11	0.18
486	0.24	0.0088	0.0088	0.0088	0	0.0088	0.012	0.24	0	0.0043	0	0.47	0	0	11	0.18
487	0.11	0.1	0.1	0.1	0	0.1	0.15	0.11	0	0.009	0	0.21	0	0	11	0.18
488	0.081	0.12	0.12	0.12	0	0.12	0.18	0.081	0	0.0087	0	0.16	0	0	6	0.14
489	0.12	0.096	0.096	0.096	0	0.096	0.14	0.12	0	0.0086	0	0.23	0	0	11	0.18
490	0.21	0.033	0.033	0.033	0	0.033	0.047	0.21	0	0.0077	0	0.4	0	0	11	0.18
491	0.24	0.0058	0.0058	0.0058	0	0.0058	0.0082	0.24	0	0.0024	0	0.48	0	0	11	0.18
492	0.23	0.016	0.016	0.016	0	0.016	0.022	0.23	0	0.0041	0	0.45	0	0	11	0.18
493	0.19	0.042	0.042	0.042	0	0.042	0.059	0.19	0	0.0053	0	0.38	0	0	11	0.18
494	0.25	0.004	0.004	0.004	0	0.004	0.0056	0.25	0	0.0028	0	0.48	0	0	11	0.18
495	0.13	0.089	0.089	0.089	0	0.089	0.13	0.13	0	0.0063	4.6e-05	0.25	0	0	11	0.18
496	0.25	0	0	0	0	0	0	0.25	0	0	0	0.49	0	0	11	0.18
497	0.25	0	0	0	0	0	0	0.25	0	0	0	0.49	0	0	11	0.18
498	0.22	0.023	0.023	0.023	0	0.023	0.032	0.22	0	0.0059	0	0.43	0	0	11	0.18
499	0.24	0.012	0.012	0.012	0	0.012	0.017	0.24	0	0.0035	0	0.46	0	0	11	0.18
500	0.18	0.052	0.052	0.052	0	0.052	0.074	0.18	0	0.0073	0	0.35	0	0	11	0.18
