SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0
181	0.012	0	0	0.012	0	0	0	0.29	0.012	0.0063	0.012	0.012	0.0051	0.34	0.0051	0	0.29	4.6e-05	0	0	13	0.18
182	0.018	0	0	0.018	0	0	0	0.28	0.018	0.0061	0.018	0.018	0.005	0.33	0.005	0	0.28	0.0013	0	0	13	0.18
183	0.0011	0	0	0.0011	0	0	0	0.31	0.0011	0.0021	0.0011	0.0011	0.0017	0.36	0.0017	0	0.31	0	0	0	13	0.18
184	0.027	0	0	0.027	0	0	0	0.27	0.027	0.0083	0.027	0.027	0.0068	0.31	0.0068	0	0.27	0.00073	0	0	13	0.18
185	0.042	0	0	0.042	0	0	0	0.24	0.042	0.0092	0.042	0.042	0.0076	0.28	0.0076	0	0.24	0.004	0	0	13	0.18
186	0.054	0	0	0.054	0	0	0	0.22	0.054	0.0095	0.054	0.054	0.0078	0.26	0.0078	0	0.22	0.013	0	0	13	0.18
187	0.021	0	0	0.021	0	0	0	0.28	0.021	0.0061	0.021	0.021	0.005	0.32	0.005	0	0.28	0.0036	0	0	13	0.18
188	0	0	0	0	0	0	0	0.32	0	4e-06	0	0	3.3e-06	0.37	3.3e-06	0	0.32	0	0	0	13	0.18
189	4.5e-05	1e-06	1e-06	4.5e-05	1e-06	0	1e-06	0.32	4.5e-05	5.4e-05	4.5e-05	4.5e-05	4.5e-05	0.37	4.5e-05	1e-06	0.32	0	0	0	13	0.18
190	0.021	0	0	0.021	0	0	0	0.28	0.021	0.0064	0.021	0.021	0.0052	0.32	0.0052	0	0.28	0.0025	0	0	13	0.18
191	0.011	0	0	0.011	0	0	0	0.29	0.011	0.0058	0.011	0.011	0.0048	0.34	0.0048	0	0.29	7.6e-05	0	0	13	0.18
192	0.0014	0	0	0.0014	0	0	0	0.31	0.0014	0.0024	0.0014	0.0014	0.002	0.36	0.002	0	0.31	0	0	0	13	0.18
193	0	0	0	0	0	0	0	0.32	0	0	0	0	0	0.37	0	0	0.32	0	0	0	13	0.18
194	0	0	0	0	0	0	0	0.32	0	0	0	0	0	0.37	0	0	0.32	0	0	0	13	0.18
195	0.00066	0	0	0.00066	0	0	0	0.31	0.00066	0.0016	0.00066	0.00066	0.0013	0.37	0.0013	0	0.31	0	0	0	13	0.18
196	0.00045	0	0	0.00045	0	0	0	0.31	0.00045	0.0011	0.00045	0.00045	0.00092	0.37	0.00092	0	0.31	0	0	0	13	0.18
197	0.061	0	0	0.061	0	0	0	0.21	0.061	0.015	0.061	0.061	0.012	0.24	0.012	0	0.21	0.00016	0	0	13	0.18
198	0.013	0	0	0.013	0	0	0	0.29	0.013	0.0069	0.013	0.013	0.0057	0.34	0.0057	0	0.29	3.1e-05	0	0	13	0.18
199	0.0062	0	0	0.0062	0	0	0	0.3	0.0062	0.0028	0.0062	0.0062	0.0023	0.35	0.0023	0	0.3	0.00038	0	0	13	0.18
200	0.0015	0	0	0.0015	0	0	0	0.31	0.0015	0.0025	0.0015	0.0015	0.0021	0.36	0.0021	0	0.31	0	0	0	13	0.18
201	0.00055	0	0	0.00055	0	0	0	0.31	0.00055	0.00063	0.00055	0.00055	0.00052	0.37	0.00052	0	0.31	2e-06	0	0	13	0.18
202	0.093	0	0	0.093	0	9.2e-05	0	0.11	0.093	0.0082	0.093	0.093	0.0067	0.13	0.0067	0	0.11	0.17	0	0	17	0.1
203	0.048	0	0	0.048	0	0	0	0.23	0.048	0.0096	0.048	0.048	0.0079	0.27	0.0079	0	0.23	0.0056	0	0	13	0.18
204	0.031	0	0	0.031	0	0	0	0.26	0.031	0.0085	0.031	0.031	0.007	0.3	0.007	0	0.26	0.0014	0	0	13	0.18
205	0.033	0	0	0.033	0	0	0	0.26	0.033	0.0077	0.033	0.033	0.0063	0.3	0.0063	0	0.26	0.0058	0	0	13	0.18
206	0	1.6e-06	1.6e-06	0	1.6e-06	0	1.6e-06	0.32	0	0	0	0	0	0.37	0	1.6e-06	0.32	0	0	0	13	0.18
207	0	0	0	0	0	0	0	0.32	0	0	0	0	0	0.37	0	0	0.32	0	0	0	13	0.18
208	0.016	0	0	0.016	0	0	0	0.29	0.016	0.0047	0.016	0.016	0.0038	0.33	0.0038	0	0.29	0.0016	0	0	13	0.18
209	0.015	0	0	0.015	0	0	0	0.29	0.015	0.0045	0.015	0.015	0.0037	0.33	0.0037	0	0.29	0.0018	0	0	13	0.18
210	0.0065	0	0	0.0065	0	0	0	0.3	0.0065	0.0031	0.0065	0.0065	0.0025	0.35	0.0025	0	0.3	0.00023	0	0	13	0.18
211	0.008	0	0	0.008	0	0	0	0.3	0.008	0.0047	0.008	0.008	0.0039	0.35	0.0039	0	0.3	7.2e-05	0	0	13	0.18
212	0.0079	0	0	0.0079	0	0	0	0.3	0.0079	0.0044	0.0079	0.0079	0.0036	0.35	0.0036	0	0.3	0.00013	0	0	13	0.18
213	0.073	0	0	0.073	0	0	0	0.18	0.073	0.0096	0.073	0.073	0.0079	0.21	0.0079	0	0.18	0.044	0	0	13	0.18
214	0.0095	0	0	0.0095	0	0	0	0.3	0.0095	0.0047	0.0095	0.0095	0.0038	0.35	0.0038	0	0.3	0.00027	0	0	13	0.18
215	0.012	0	0	0.012	0	0	0	0.29	0.012	0.0051	0.012	0.012	0.0042	0.34	0.0042	0	0.29	0.00054	0	0	13	0.18
216	0.019	0	0	0.019	0	0	0	0.28	0.019	0.0067	0.019	0.019	0.0055	0.33	0.0055	0	0.28	0.00074	0	0	13	0.18
217	0.013	0	0	0.013	0	0	0	0.29	0.013	0.0058	0.013	0.013	0.0048	0.34	0.0048	0	0.29	0.00026	0	0	13	0.18
218	0.041	0	0	0.041	0	0	0	0.24	0.041	0.0092	0.041	0.041	0.0076	0.28	0.0076	0	0.24	0.0035	0	0	13	0.18
219	0	0	0	0	0	0.0058	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	18	0
220	0.053	0	0	0.053	0	0	0	0.22	0.053	0.0093	0.053	0.053	0.0077	0.26	0.0077	0	0.22	0.013	0	0	13	0.18
221	0.026	0	0	0.026	0	0	0	0.27	0.026	0.0087	0.026	0.026	0.0072	0.31	0.0072	0	0.27	0.00032	0	0	13	0.18
222	0.0077	0	0	0.0077	0	0	0	0.3	0.0077	0.0051	0.0077	0.0077	0.0042	0.35	0.0042	0	0.3	2e-05	0	0	13	0.18
223	0.066	0	0	0.066	0	1.3e-06	0	0.19	0.066	0.0091	0.066	0.066	0.0075	0.22	0.0075	0	0.19	0.043	0	0	13	0.18
224	0.15	0	0	0.15	0	0	0	0.063	0.15	0.01	0.15	0.15	0.0086	0.074	0.0086	0	0.063	0.035	0	0	0	0.14
225	0.016	0	0	0.016	0	0	0	0.29	0.016	0.0057	0.016	0.016	0.0047	0.33	0.0047	0	0.29	0.00018	0	0	13	0.18
226	0	0	0	0	0	2.6e-05	0	0.3	0	0	0	0	0	0.35	0	0	0.3	0	0.018	0.018	13	0.18
227	0.032	0	0	0.032	0	0	0	0.26	0.032	0.0078	0.032	0.032	0.0064	0.3	0.0064	0	0.26	0.0046	0	0	13	0.18
228	0.016	0	0	0.016	0	0	0	0.29	0.016	0.0045	0.016	0.016	0.0037	0.33	0.0037	0	0.29	0.0031	0	0	13	0.18
229	0.019	0	0	0.019	0	0	0	0.28	0.019	0.0063	0.019	0.019	0.0052	0.33	0.0052	0	0.28	0.0014	0	0	13	0.18
230	0.0023	2.6e-05	2.6e-05	0.0023	2.6e-05	0	2.6e-05	0.31	0.0023	0.0023	0.0023	0.0023	0.0019	0.36	0.0019	2.6e-05	0.31	1.8e-05	0	0	13	0.18
231	0.087	0	0	0.087	0	0	0	0.16	0.087	0.011	0.087	0.087	0.0088	0.19	0.0088	0	0.16	0.03	0	0	13	0.18
232	0.064	0	0	0.064	0	0	0	0.2	0.064	0.011	0.064	0.064	0.0094	0.24	0.0094	0	0.2	0.0043	0	0	13	0.18
233	0.0056	0	0	0.0056	0	0	0	0.3	0.0056	0.0038	0.0056	0.0056	0.0031	0.35	0.0031	0	0.3	5.8e-05	0	0	13	0.18
234	0.086	0	0	0.086	0	0.00045	0	0.13	0.086	0.0084	0.086	0.086	0.0069	0.15	0.0069	0	0.13	0.14	0	0	13	0.18
235	0	0	0	0	0	0.00038	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	18	0
236	0.036	0	0	0.036	0	0	0	0.25	0.036	0.0078	0.036	0.036	0.0064	0.29	0.0064	0	0.25	0.0093	0	0	13	0.18
237	0.026	0	0	0.026	0	0	0	0.27	0.026	0.0086	0.026	0.026	0.0071	0.31	0.0071	0	0.27	0.0004	0	0	13	0.18
238	0.004	0	0	0.004	0	0	0	0.31	0.004	0.0036	0.004	0.004	0.003	0.36	0.003	0	0.31	7e-06	0	0	13	0.18
239	0.031	0	0	0.031	0	0	0	0.26	0.031	0.0077	0.031	0.031	0.0063	0.3	0.0063	0	0.26	0.0042	0	0	13	0.18
240	0.00011	0	0	0.00011	0	0	0	0.32	0.00011	0.0007	0.00011	0.00011	0.00057	0.37	0.00057	0	0.32	0	0	0	13	0.18
241	0	0	0	0	0	0.0017	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	18	0
242	0.011	0	0	0.011	0	0	0	0.29	0.011	0.0038	0.011	0.011	0.0032	0.34	0.0032	0	0.29	0.0011	0	0	13	0.18
243	0	0	0	0	0	0	0	0.32	0	0	0	0	0	0.37	0	0	0.32	0	0	0	13	0.18
244	0.024	0	0	0.024	0	0	0	0.27	0.024	0.006	0.024	0.024	0.0049	0.32	0.0049	0	0.27	0.0021	0	0	13	0.18
245	0	0	0	0	0	0	0	0.32	0	0	0	0	0	0.37	0	0	0.32	0	0	0	13	0.18
246	0.05	0	0	0.05	0	0	0	0.23	0.05	0.0079	0.05	0.05	0.0065	0.27	0.0065	0	0.23	0.0097	0	0	13	0.18
247	0.039	0	0	0.039	0	0	0	0.24	0.039	0.0064	0.039	0.039	0.0053	0.28	0.0053	0	0.24	0.02	0	0	13	0.18
248	0.031	0	0	0.031	0	0	0	0.26	0.031	0.0064	0.031	0.031	0.0053	0.3	0.0053	0	0.26	0.0047	0	0	13	0.18
249	0.084	0	0	0.084	0	0	0	0.15	0.084	0.0081	0.084	0.084	0.0066	0.18	0.0066	0	0.15	0.069	0	0	13	0.18
250	0.055	0	0	0.055	0	0	0	0.21	0.055	0.0072	0.055	0.055	0.006	0.25	0.006	0	0.21	0.038	0	0	13	0.18
251	0.004	0	0	0.004	0	0	0	0.31	0.004	0.0022	0.004	0.004	0.0018	0.36	0.0018	0	0.31	0.00013	0	0	13	0.18
252	0.053	0	0	0.053	0	0	0	0.22	0.053	0.0092	0.053	0.053	0.0075	0.26	0.0075	0	0.22	0.0029	0	0	13	0.18
253	0.016	0	0	0.016	0	0	0	0.29	0.016	0.0047	0.016	0.016	0.0039	0.33	0.0039	0	0.29	0.0015	0	0	13	0.18
254	0.022	0	0	0.022	0	0	0	0.28	0.022	0.005	0.022	0.022	0.0041	0.32	0.0041	0	0.28	0.006	0	0	13	0.18
255	0.0032	0	0	0.0032	0	0	0	0.31	0.0032	0.0029	0.0032	0.0032	0.0023	0.36	0.0023	0	0.31	3.3e-06	0	0	13	0.18
256	0.019	0	0	0.019	0	0	0	0.28	0.019	0.0047	0.019	0.019	0.0038	0.33	0.0038	0	0.28	0.0049	0	0	13	0.18
257	0.037	0	0	0.037	0	0	0	0.25	0.037	0.0097	0.037	0.037	0.0079	0.29	0.0079	0	0.25	0.00019	0	0	13	0.18
258	0.0037	0	0	0.0037	0	0	0	0.31	0.0037	0.0036	0.0037	0.0037	0.003	0.36	0.003	0	0.31	4.2e-06	0	0	13	0.18
259	0.017	0	0	0.017	0	0	0	0.28	0.017	0.0065	0.017	0.017	0.0053	0.33	0.0053	0	0.28	0.00048	0	0	13	0.18
260	0.012	0	0	0.012	0	0	0	0.29	0.012	0.004	0.012	0.012	0.0033	0.34	0.0033	0	0.29	0.0012	0	0	13	0.18
261	0.0098	0	0	0.0098	0	0	0	0.3	0.0098	0.0038	0.0098	0.0098	0.0031	0.35	0.0031	0	0.3	0.00056	0	0	13	0.18
262	0	0.0001	0.0001	0	0.0001	0	0.0001	0.32	0	0	0	0	0	0.37	0	0.0001	0.32	0	0	0	13	0.18
263	0.0098	0	0	0.0098	0	0	0	0.3	0.0098	0.0043	0.0098	0.0098	0.0036	0.35	0.0036	0	0.3	0.00012	0	0	13	0.18
264	0.031	0	0	0.031	0	0	0	0.26	0.031	0.0074	0.031	0.031	0.0061	0.3	0.0061	0	0.26	0.0061	0	0	13	0.18
265	0.0095	0	0	0.0095	0	0	0	0.3	0.0095	0.004	0.0095	0.0095	0.0033	0.35	0.0033	0	0.3	0.00026	0	0	13	0.18
266	0	0	0	0	0	0	0	0.32	0	0	0	0	0	0.37	0	0	0.32	0	0	0	13	0.18
267	0.016	0	0	0.016	0	0	0	0.29	0.016	0.0046	0.016	0.016	0.0038	0.33	0.0038	0	0.29	0.0021	0	0	13	0.18
268	0.0025	0	0	0.0025	0	0	0	0.31	0.0025	0.0021	0.0025	0.0025	0.0017	0.36	0.0017	0	0.31	1.5e-05	0	0	13	0.18
269	0.0094	0	0	0.0094	0	0	0	0.3	0.0094	0.0038	0.0094	0.0094	0.0032	0.35	0.0032	0	0.3	0.00033	0	0	13	0.18
270	0	0	0	0	0	0	0	0.32	0	0	0	0	0	0.37	0	0	0.32	0	0	0	13	0.18
271	6e-05	0	0	6e-05	0	0	0	0.32	6e-05	0.00026	6e-05	6e-05	0.00021	0.37	0.00021	0	0.32	0	0	0	13	0.18
272	0.016	0	0	0.016	0	0	0	0.29	0.016	0.0047	0.016	0.016	0.0039	0.33	0.0039	0	0.29	0.0014	0	0	13	0.18
273	6.8e-05	0	0	6.8e-05	0	0	0	0.32	6.8e-05	0.0001	6.8e-05	6.8e-05	8.4e-05	0.37	8.4e-05	0	0.32	0	0	0	13	0.18
274	0.059	0	0	0.059	0	0	0	0.2	0.059	0.0074	0.059	0.059	0.0061	0.24	0.0061	0	0.2	0.041	0	0	13	0.18
275	0.015	0	0	0.015	0	0	0	0.29	0.015	0.0045	0.015	0.015	0.0037	0.34	0.0037	0	0.29	0.0018	0	0	13	0.18
276	0.047	0	0	0.047	0	0	0	0.23	0.047	0.007	0.047	0.047	0.0058	0.27	0.0058	0	0.23	0.024	0	0	13	0.18
277	0.021	0	0	0.021	0	0	0	0.28	0.021	0.0063	0.021	0.021	0.0052	0.32	0.0052	0	0.28	0.0023	0	0	13	0.18
278	0.062	0	0	0.062	0	0	0	0.2	0.062	0.0096	0.062	0.062	0.0079	0.24	0.0079	0	0.2	0.021	0	0	13	0.18
279	0.022	0	0	0.022	0	0	0	0.28	0.022	0.0069	0.022	0.022	0.0056	0.32	0.0056	0	0.28	0.0014	0	0	13	0.18
280	0.032	0	0	0.032	0	0	0	0.26	0.032	0.0077	0.032	0.032	0.0063	0.3	0.0063	0	0.26	0.0049	0	0	13	0.18
281	0.011	0	0	0.011	0	0	0	0.29	0.011	0.0075	0.011	0.011	0.0062	0.34	0.0062	0	0.29	3.3e-06	0	0	13	0.18
282	0.058	0	0	0.058	0	0	0	0.21	0.058	0.0089	0.058	0.058	0.0073	0.24	0.0073	0	0.21	0.03	0	0	13	0.18
283	0.015	0	0	0.015	0	0	0	0.29	0.015	0.0055	0.015	0.015	0.0045	0.33	0.0045	0	0.29	0.0011	0	0	13	0.18
284	0.036	0	0	0.036	0	0	0	0.25	0.036	0.0091	0.036	0.036	0.0075	0.29	0.0075	0	0.25	0.0018	0	0	13	0.18
285	0.0049	0	0	0.0049	0	0	0	0.31	0.0049	0.0027	0.0049	0.0049	0.0022	0.36	0.0022	0	0.31	0.00012	0	0	13	0.18
286	0.019	0	0	0.019	0	0	0	0.28	0.019	0.0061	0.019	0.019	0.005	0.33	0.005	0	0.28	0.00035	0	0	13	0.18
287	0.0091	0	0	0.0091	0	0	0	0.3	0.0091	0.0045	0.0091	0.0091	0.0037	0.35	0.0037	0	0.3	5.4e-05	0	0	13	0.18
288	0.034	0	0	0.034	0	0	0	0.25	0.034	0.0064	0.034	0.034	0.0052	0.3	0.0052	0	0.25	0.01	0	0	13	0.18
289	0.047	0	0	0.047	0	0	0	0.23	0.047	0.007	0.047	0.047	0.0058	0.27	0.0058	0	0.23	0.023	0	0	13	0.18
290	0.02	0	0	0.02	0	0	0	0.28	0.02	0.0053	0.02	0.02	0.0044	0.32	0.0044	0	0.28	0.0023	0	0	13	0.18
291	0.02	0	0	0.02	0	0	0	0.28	0.02	0.0055	0.02	0.02	0.0045	0.33	0.0045	0	0.28	0.0014	0	0	13	0.18
292	0.021	0	0	0.021	0	0	0	0.28	0.021	0.0052	0.021	0.021	0.0042	0.32	0.0042	0	0.28	0.0034	0	0	13	0.18
293	0.065	0	0	0.065	0	0	0	0.2	0.065	0.008	0.065	0.065	0.0066	0.23	0.0066	0	0.2	0.032	0	0	13	0.18
294	0.0096	0	0	0.0096	0	0	0	0.3	0.0096	0.0046	0.0096	0.0096	0.0038	0.35	0.0038	0	0.3	5.9e-05	0	0	13	0.18
295	0.09	0	0	0.09	0	0	0	0.12	0.09	0.0072	0.09	0.09	0.006	0.14	0.006	0	0.12	0.14	0	0	13	0.18
296	0.021	0	0	0.021	0	0	0	0.28	0.021	0.007	0.021	0.021	0.0058	0.32	0.0058	0	0.28	0.00016	0	0	13	0.18
297	0.00016	0	0	0.00016	0	0	0	0.32	0.00016	0.00077	0.00016	0.00016	0.00064	0.37	0.00064	0	0.32	0	0	0	13	0.18
298	0.021	0	0	0.021	0	0	0	0.28	0.021	0.0067	0.021	0.021	0.0055	0.32	0.0055	0	0.28	0.0014	0	0	13	0.18
299	0.055	0	0	0.055	0	0	0	0.22	0.055	0.0099	0.055	0.055	0.0081	0.25	0.0081	0	0.22	0.0088	0	0	13	0.18
300	0.0044	0	0	0.0044	0	0	0	0.31	0.0044	0.0034	0.0044	0.0044	0.0028	0.36	0.0028	0	0.31	2.7e-05	0	0	13	0.18
301	0.011	0	0	0.011	0	0	0	0.29	0.011	0.0059	0.011	0.011	0.0049	0.34	0.0049	0	0.29	7.7e-05	0	0	13	0.18
302	0.013	0	0	0.013	0	0	0	0.29	0.013	0.0061	0.013	0.013	0.005	0.34	0.005	0	0.29	0.00014	0	0	13	0.18
303	0.091	0	0	0.091	0	0	0	0.16	0.091	0.013	0.091	0.091	0.011	0.19	0.011	0	0.16	0.006	0	0	13	0.18
304	0.045	0	0	0.045	0	0	0	0.23	0.045	0.0096	0.045	0.045	0.0079	0.27	0.0079	0	0.23	0.0044	0	0	13	0.18
305	0.03	0	0	0.03	0	0	0	0.26	0.03	0.0077	0.03	0.03	0.0064	0.3	0.0064	0	0.26	0.0029	0	0	13	0.18
306	0.065	0	0	0.065	0	1.2e-06	0	0.19	0.065	0.0091	0.065	0.065	0.0075	0.22	0.0075	0	0.19	0.042	0	0	13	0.18
307	0.033	0	0	0.033	0	0	0	0.26	0.033	0.0077	0.033	0.033	0.0063	0.3	0.0063	0	0.26	0.0057	0	0	13	0.18
308	0.0092	0	0	0.0092	0	0	0	0.3	0.0092	0.0049	0.0092	0.0092	0.004	0.35	0.004	0	0.3	0.00012	0	0	13	0.18
309	0.017	0	0	0.017	0	0	0	0.28	0.017	0.0071	0.017	0.017	0.0058	0.33	0.0058	0	0.28	0.00022	0	0	13	0.18
310	0.0022	0	0	0.0022	0	0	0	0.31	0.0022	0.0026	0.0022	0.0022	0.0022	0.36	0.0022	0	0.31	3.1e-06	0	0	13	0.18
311	0.053	0	0	0.053	0	0	0	0.22	0.053	0.0094	0.053	0.053	0.0078	0.26	0.0078	0	0.22	0.012	0	0	13	0.18
312	0.019	0	0	0.019	0	0	0	0.28	0.019	0.0084	0.019	0.019	0.0069	0.33	0.0069	0	0.28	5.5e-05	0	0	13	0.18
313	0.051	0	0	0.051	0	0	0	0.23	0.051	0.011	0.051	0.051	0.0089	0.26	0.0089	0	0.23	0.0023	0	0	13	0.18
314	0.015	0	0	0.015	0	0	0	0.29	0.015	0.006	0.015	0.015	0.005	0.34	0.005	0	0.29	0.00035	0	0	13	0.18
315	0.0042	0	0	0.0042	0	0	0	0.31	0.0042	0.0024	0.0042	0.0042	0.002	0.36	0.002	0	0.31	0.0001	0	0	13	0.18
316	0.022	0	0	0.022	0	0	0	0.27	0.022	0.0081	0.022	0.022	0.0066	0.32	0.0066	0	0.27	0.00025	0	0	13	0.18
317	0.037	0	0	0.037	0	0	0	0.25	0.037	0.0078	0.037	0.037	0.0064	0.29	0.0064	0	0.25	0.011	0	0	13	0.18
318	0	0	0	0	0	0.024	0	0	0	0	0	0	0	0	0	0	0	3.2e-06	0.49	0.49	18	0
319	0.012	0	0	0.012	0	0	0	0.29	0.012	0.004	0.012	0.012	0.0033	0.34	0.0033	0	0.29	0.0014	0	0	13	0.18
320	0	0	0	0	0	0	0	0.32	0	0	0	0	0	0.37	0	0	0.32	0	0	0	13	0.18
321	0	0	0	0	0	0	0	0.32	0	0	0	0	0	0.37	0	0	0.32	0	0	0	13	0.18
322	2.1e-06	0	0	2.1e-06	0	0	0	0.32	2.1e-06	5.3e-06	2.1e-06	2.1e-06	4.4e-06	0.37	4.4e-06	0	0.32	0	0	0	13	0.18
323	0.0049	0	0	0.0049	0	0	0	0.31	0.0049	0.0033	0.0049	0.0049	0.0027	0.36	0.0027	0	0.31	1.6e-05	0	0	13	0.18
324	0.0084	0	0	0.0084	0	0	0	0.3	0.0084	0.0055	0.0084	0.0084	0.0045	0.35	0.0045	0	0.3	1.8e-05	0	0	13	0.18
325	2.9e-06	0	0	2.9e-06	0	0	0	0.32	2.9e-06	0.00013	2.9e-06	2.9e-06	0.00011	0.37	0.00011	0	0.32	0	0	0	13	0.18
326	0.0067	0	0	0.0067	0	0	0	0.3	0.0067	0.0039	0.0067	0.0067	0.0032	0.35	0.0032	0	0.3	0.00013	0	0	13	0.18
327	0.0041	0	0	0.0041	0	0	0	0.31	0.0041	0.003	0.0041	0.0041	0.0025	0.36	0.0025	0	0.31	5.8e-05	0	0	13	0.18
328	0	0.2	0.2	0	0.2	0	0.2	8.2e-05	0	0	0	0	0	9.5e-05	0	0.2	8.2e-05	0	0	0	1	0.68
329	0.0065	0	0	0.0065	0	0	0	0.3	0.0065	0.0042	0.0065	0.0065	0.0035	0.35	0.0035	0	0.3	5e-05	0	0	13	0.18
330	0.026	0	0	0.026	0	0	0	0.27	0.026	0.0076	0.026	0.026	0.0062	0.31	0.0062	0	0.27	0.0015	0	0	13	0.18
331	0	0	0	0	0	0	0	0.32	0	0	0	0	0	0.37	0	0	0.32	0	0	0	13	0.18
332	0.076	0	0	0.076	0	0	0	0.18	0.076	0.01	0.076	0.076	0.0084	0.21	0.0084	0	0.18	0.03	0	0	13	0.18
333	0.036	0	0	0.036	0	7.8e-06	0	0.25	0.036	0.0074	0.036	0.036	0.0061	0.29	0.0061	0	0.25	0.015	0	0	13	0.18
334	0.0077	0	0	0.0077	0	0	0	0.3	0.0077	0.0045	0.0077	0.0077	0.0037	0.35	0.0037	0	0.3	8.5e-05	0	0	13	0.18
335	0.00067	0	0	0.00067	0	0	0	0.31	0.00067	0.0013	0.00067	0.00067	0.0011	0.37	0.0011	0	0.31	0	0	0	13	0.18
336	0.034	0	0	0.034	0	0	0	0.26	0.034	0.0072	0.034	0.034	0.0059	0.3	0.0059	0	0.26	0.0029	0	0	13	0.18
337	0.041	0	0	0.041	0	4.5e-06	0	0.24	0.041	0.0079	0.041	0.041	0.0065	0.28	0.0065	0	0.24	0.018	0	0	13	0.18
338	0.0047	0	0	0.0047	0	0	0	0.31	0.0047	0.0028	0.0047	0.0047	0.0023	0.36	0.0023	0	0.31	6.3e-05	0	0	13	0.18
339	0.024	0	0	0.024	0	0	0	0.27	0.024	0.0073	0.024	0.024	0.006	0.32	0.006	0	0.27	0.0014	0	0	13	0.18
340	0.011	0	0	0.011	0	0	0	0.29	0.011	0.007	0.011	0.011	0.0058	0.34	0.0058	0	0.29	9.9e-06	0	0	13	0.18
341	0.012	0	0	0.012	0	0	0	0.29	0.012	0.0067	0.012	0.012	0.0055	0.34	0.0055	0	0.29	2.9e-05	0	0	13	0.18
342	0.14	0	0	0.14	0	0	0	0.0075	0.14	0.0035	0.14	0.14	0.0029	0.0088	0.0029	0	0.0075	0.26	0	0	17	0.1
343	0.014	0	0	0.014	0	0	0	0.29	0.014	0.0068	0.014	0.014	0.0056	0.34	0.0056	0	0.29	6.7e-05	0	0	13	0.18
344	0.093	0	0	0.093	0	0	0	0.15	0.093	0.012	0.093	0.093	0.01	0.18	0.01	0	0.15	0.011	0	0	13	0.18
345	0.011	0	0	0.011	0	0	0	0.29	0.011	0.0062	0.011	0.011	0.0051	0.34	0.0051	0	0.29	3.9e-05	0	0	13	0.18
346	0.014	0	0	0.014	0	0	0	0.29	0.014	0.0064	0.014	0.014	0.0053	0.34	0.0053	0	0.29	0.00011	0	0	13	0.18
347	0.029	0	0	0.029	0	0	0	0.26	0.029	0.0076	0.029	0.029	0.0063	0.31	0.0063	0	0.26	0.0027	0	0	13	0.18
348	0.017	0	0	0.017	0	0	0	0.28	0.017	0.005	0.017	0.017	0.0041	0.33	0.0041	0	0.28	0.0017	0	0	13	0.18
349	0.026	0	0	0.026	0	0	0	0.27	0.026	0.0057	0.026	0.026	0.0047	0.31	0.0047	0	0.27	0.0061	0	0	13	0.18
350	0.05	0	0	0.05	0	0	0	0.23	0.05	0.0094	0.05	0.05	0.0077	0.26	0.0077	0	0.23	0.0094	0	0	13	0.18
351	0.035	0	0	0.035	0	0	0	0.25	0.035	0.0072	0.035	0.035	0.0059	0.3	0.0059	0	0.25	0.0032	0	0	13	0.18
352	0.013	0	0	0.013	0	0	0	0.29	0.013	0.0059	0.013	0.013	0.0048	0.34	0.0048	0	0.29	3.8e-05	0	0	13	0.18
353	0.026	0	0	0.026	0	0	0	0.27	0.026	0.0065	0.026	0.026	0.0054	0.31	0.0054	0	0.27	0.0014	0	0	13	0.18
354	0.014	0	0	0.014	0	0	0	0.29	0.014	0.0046	0.014	0.014	0.0038	0.34	0.0038	0	0.29	0.00083	0	0	13	0.18
355	0.0083	0	0	0.0083	0	0	0	0.3	0.0083	0.0034	0.0083	0.0083	0.0028	0.35	0.0028	0	0.3	0.00052	0	0	13	0.18
356	0.018	0	0	0.018	0	0	0	0.28	0.018	0.006	0.018	0.018	0.0049	0.33	0.0049	0	0.28	0.00029	0	0	13	0.18
357	0.036	0	0	0.036	0	0	0	0.25	0.036	0.0075	0.036	0.036	0.0062	0.29	0.0062	0	0.25	0.0023	0	0	13	0.18
358	0.017	0	0	0.017	0	0	0	0.28	0.017	0.0046	0.017	0.017	0.0038	0.33	0.0038	0	0.28	0.0037	0	0	13	0.18
359	0.036	0	0	0.036	0	8.7e-05	0	0.25	0.036	0.006	0.036	0.036	0.0049	0.29	0.0049	0	0.25	0.024	0	0	13	0.18
360	0.072	0	0	0.072	0	0	0	0.19	0.072	0.0097	0.072	0.072	0.008	0.22	0.008	0	0.19	0.0078	0	0	13	0.18
361	0.049	0	0	0.049	0	0	0	0.23	0.049	0.0078	0.049	0.049	0.0064	0.27	0.0064	0	0.23	0.01	0	0	13	0.18
362	0.0033	0	0	0.0033	0	0	0	0.31	0.0033	0.0025	0.0033	0.0033	0.002	0.36	0.002	0	0.31	2.1e-05	0	0	13	0.18
363	0.035	0	0	0.035	0	0.00026	0	0.25	0.035	0.0059	0.035	0.035	0.0048	0.29	0.0048	0	0.25	0.025	0	0	13	0.18
