SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0
434	0	0.72	0	0.017	0	0.014	0.25	1	0.18
435	0	0.96	0	0	0.036	0	0	1	0.18
436	0	0.8	5.3e-05	0.014	0	0.011	0.17	1	0.18
437	0	0.95	0	0.0079	0	0.0063	0.038	1	0.18
438	0	0.6	0.035	0.015	0	0.012	0.34	1	0.18
439	0	0.75	2e-05	0.016	0	0.012	0.22	1	0.18
440	0	0.89	0	0.011	0	0.009	0.086	1	0.18
441	0	0.69	0.005	0.015	0	0.012	0.28	1	0.18
442	0	0.92	0	0.012	0	0.0092	0.055	1	0.18
443	0	0.81	1.4e-05	0.014	0	0.011	0.16	1	0.18
444	0	0.97	0	0.0053	0	0.0042	0.018	1	0.18
445	0	0.74	1.6e-05	0.019	0	0.015	0.23	1	0.18
446	0	0.6	0.00013	0.021	0	0.017	0.36	1	0.18
447	0	0.96	0	0.0088	0	0.0069	0.026	1	0.18
448	0	0.99	0	0.0046	0	0.0037	0.0061	1	0.18
449	0	0.9	0	0.019	0	0.015	0.066	1	0.18
450	0	0.93	0	0.011	0	0.0091	0.053	1	0.18
451	0	0.98	0	0.0056	0	0.0044	0.0091	1	0.18
452	0	0.61	4e-05	0.022	0	0.017	0.35	1	0.18
453	0	0.69	0	0.023	0	0.018	0.26	1	0.18
454	0	0.81	0	0.017	0	0.014	0.16	1	0.18
455	0	0.91	0	0.014	0	0.011	0.069	1	0.18
456	0	0.95	0	0.0086	0	0.0068	0.032	1	0.18
457	0	0.64	0	0.025	0	0.019	0.32	1	0.18
458	0	0.92	1.1e-05	0.01	0	0.0079	0.061	1	0.18
459	0	0.79	0.0011	0.015	0	0.012	0.18	1	0.18
460	0	0.73	0.00011	0.018	0	0.015	0.24	1	0.18
461	0	0.91	1e-06	0.011	0	0.009	0.071	1	0.18
462	0	0.97	0	0.0064	0	0.0051	0.018	1	0.18
463	0	0.93	0	0.0097	0	0.0077	0.05	1	0.18
464	0	0.3	0	0.025	0	0.02	0.66	6	0.14
465	0	0.97	0	0.0062	0	0.0049	0.017	1	0.18
466	0	0.65	0.00014	0.02	0	0.016	0.31	1	0.18
467	0	0.94	0	0.0094	0	0.0074	0.046	1	0.18
468	0	0.81	5.7e-05	0.016	0	0.012	0.16	1	0.18
469	0	0.82	0	0.017	0	0.014	0.15	1	0.18
470	0	0.92	4.1e-05	0.0083	0	0.0066	0.065	1	0.18
471	1	0	0	0	0	0	0	0	0.68
472	0	0.91	0	0.01	0	0.0083	0.071	1	0.18
473	0	0.94	4.6e-06	0.0077	0	0.0061	0.051	1	0.18
474	0	0.77	0.00082	0.014	0	0.011	0.2	1	0.18
475	0	0.47	0.00053	0.019	0	0.015	0.5	6	0.14
476	0	0.79	0.0004	0.013	0	0.011	0.18	1	0.18
477	0	0.86	1.2e-05	0.014	0	0.011	0.11	1	0.18
478	0	0.95	0	0.0089	0	0.0071	0.035	1	0.18
479	0	0.78	1.1e-05	0.017	0	0.014	0.19	1	0.18
480	0	0.89	0	0.015	0	0.012	0.081	1	0.18
481	0	0.89	0	0.013	0	0.011	0.09	1	0.18
482	0	0.79	0.00012	0.016	0	0.013	0.18	1	0.18
483	0	0.79	1.5e-05	0.017	0	0.014	0.18	1	0.18
484	0	0.98	0	0.0051	0	0.004	0.01	1	0.18
485	0	0.85	0	0.018	0	0.014	0.12	1	0.18
486	0	0.94	0	0.011	0	0.0083	0.039	1	0.18
487	0	0.45	4.7e-05	0.023	0	0.019	0.5	6	0.14
488	0	0.35	4.8e-05	0.023	0	0.018	0.61	6	0.14
489	0	0.5	0.00026	0.022	0	0.018	0.46	1	0.18
490	0	0.81	0	0.019	0	0.015	0.15	1	0.18
491	0	0.96	0	0.0057	0	0.0045	0.026	1	0.18
492	0	0.91	0	0.01	0	0.0079	0.071	1	0.18
493	0	0.78	0.0015	0.013	0	0.01	0.19	1	0.18
494	0	0.97	0	0.0069	0	0.0054	0.018	1	0.18
495	0	0.52	0.043	0.016	0	0.012	0.41	1	0.18
496	0	1	0	0	0	0	0	1	0.18
497	0	1	0	0	0	0	0	1	0.18
498	0	0.87	0	0.014	0	0.011	0.1	1	0.18
499	0	0.93	0	0.0086	0	0.0068	0.053	1	0.18
500	0	0.73	0	0.018	0	0.014	0.24	1	0.18
501	0	0.82	0	0.015	0	0.012	0.15	1	0.18
502	0	0.96	2.3e-06	0	0.036	0	0	1	0.18
503	0	0.93	6.1e-06	0.008	0	0.0063	0.056	1	0.18
504	0	0.84	1.7e-06	0.015	0	0.012	0.13	1	0.18
505	0	0.83	0	0.017	0	0.014	0.14	1	0.18
506	0	0.96	0	0.0061	0	0.0048	0.027	1	0.18
507	0	0.75	0.00016	0.018	0	0.014	0.21	1	0.18
508	0	0.93	0	0.012	0	0.0098	0.045	1	0.18
509	0	0.86	1.9e-05	0.014	0	0.011	0.11	1	0.18
510	0	0.65	2.4e-05	0.021	0	0.017	0.31	1	0.18
511	0	0.59	0.00044	0.021	0	0.017	0.37	1	0.18
512	0	0.94	0	0.011	0	0.0091	0.04	1	0.18
513	0	0	1	0	0	0	0.0031	2	0.06
514	0	0.91	8.4e-06	0.011	0	0.0086	0.07	1	0.18
515	0	0.63	0.00056	0.02	0	0.016	0.33	1	0.18
516	0	0.85	4e-06	0.015	0	0.012	0.12	1	0.18
517	0	0.9	0	0.014	0	0.011	0.071	1	0.18
518	0	0.87	6.3e-06	0.013	0	0.01	0.1	1	0.18
519	0	0.97	0	0.0058	0	0.0046	0.017	1	0.18
520	0	0.93	0	0.011	0	0.0088	0.05	1	0.18
521	0	0.54	0.00049	0.022	0	0.017	0.42	1	0.18
522	0	0.89	4.2e-05	0.012	0	0.0095	0.093	1	0.18
523	0	0.54	0.0016	0.021	0	0.017	0.43	1	0.18
524	0	0.76	0	0.02	0	0.016	0.2	1	0.18
525	0	0.62	0.00042	0.02	0	0.016	0.34	1	0.18
526	0	0.94	0	0.011	0	0.0089	0.036	1	0.18
527	0	0.89	0	0.014	0	0.011	0.084	1	0.18
528	0	0.54	0.00025	0.022	0	0.017	0.42	1	0.18
529	0	0.94	0	0.009	0	0.0072	0.045	1	0.18
530	0	0.98	0	0.0059	0	0.0047	0.013	1	0.18
531	0	0.73	0.00031	0.018	0	0.014	0.23	1	0.18
532	0	0.88	2.4e-05	0.013	0	0.0099	0.098	1	0.18
533	0	0.93	0	0.011	0	0.0085	0.046	1	0.18
534	0	0.86	0	0.017	0	0.013	0.11	1	0.18
535	0	0.99	0	0.0022	0	0.0017	0.0015	1	0.18
536	0	0.91	0	0.013	0	0.01	0.07	1	0.18
537	0	0.72	0.0004	0.015	0	0.012	0.25	1	0.18
538	0	0.93	3.4e-06	0.0083	0	0.0066	0.058	1	0.18
539	0	0.82	1.2e-05	0.013	0	0.011	0.15	1	0.18
540	0	0.78	2.5e-05	0.014	0	0.011	0.19	1	0.18
541	1.2e-05	0.92	8.4e-05	0.0081	0	0.0065	0.064	1	0.18
542	0	0.92	0	0.0087	0	0.0069	0.06	1	0.18
543	0	0.93	0	0.0081	0	0.0064	0.051	1	0.18
544	0	0.96	0	0	0.036	0	0	1	0.18
545	0	0.9	3e-06	0.0098	0	0.0078	0.079	1	0.18
546	0	0.094	0.66	0.005	0	0.004	0.24	2	0.06
547	0	0.87	0.00017	0.011	0	0.0085	0.11	1	0.18
548	0	8e-05	0.99	2.9e-05	0	2.3e-05	0.0079	2	0.06
549	0	0.76	3.9e-05	0.015	0	0.012	0.22	1	0.18
550	0	0.79	3e-05	0.014	0	0.011	0.18	1	0.18
551	0.00024	0.96	0	0.0056	0	0.0045	0.028	1	0.18
552	0	0.99	0	0.0029	0	0.0023	0.004	1	0.18
553	0	0.88	2.7e-06	0.011	0	0.0087	0.097	1	0.18
554	0	0.9	0	0.012	0	0.0094	0.081	1	0.18
555	0	0.94	0	0.0076	0	0.006	0.047	1	0.18
556	0	0.83	0	0.014	0	0.011	0.14	1	0.18
557	0	0.96	0	0.0063	0	0.005	0.033	1	0.18
558	0	0.88	0	0.012	0	0.0092	0.1	1	0.18
559	0	0.85	0.0008	0.011	0	0.0089	0.13	1	0.18
560	0	0.58	0.0011	0.017	0	0.014	0.39	1	0.18
561	0	0.9	0	0.011	0	0.0085	0.081	1	0.18
562	0	0.72	3.2e-05	0.016	0	0.013	0.25	1	0.18
563	0	0.91	0	0.01	0	0.0083	0.075	1	0.18
564	0	0.82	0	0.014	0	0.011	0.15	1	0.18
565	0	0.86	6.8e-06	0.012	0	0.0093	0.12	1	0.18
566	0	0.99	0	0.0042	0	0.0033	0.0058	1	0.18
567	0	0.89	0	0.011	0	0.0085	0.09	1	0.18
568	0	0.9	0.00014	0.0093	0	0.0074	0.085	1	0.18
569	0	0.59	0	0.02	0	0.016	0.37	1	0.18
570	0	0.95	0	0.0071	0	0.0056	0.042	1	0.18
571	0	0.68	0	0.02	0	0.016	0.28	1	0.18
572	0	0.7	0.05	0.013	0	0.01	0.23	1	0.18
573	0	0.96	2.7e-05	0	0.036	0	0	1	0.18
574	0	0.97	0	0.0048	0	0.0038	0.016	1	0.18
575	0	0.93	0	0.0083	0	0.0066	0.054	1	0.18
576	0	0	1	0	0	0	0.0023	2	0.06
577	0	0.79	0	0.021	0	0.016	0.17	1	0.18
578	0	0.94	0	0.0096	0	0.0076	0.042	1	0.18
579	0	0.85	1.2e-05	0.014	0	0.011	0.12	1	0.18
580	0	0.92	0	0.011	0	0.0084	0.056	1	0.18
581	0	0.98	0	0.006	0	0.0048	0.01	1	0.18
582	0	0.18	4.4e-06	0.021	0	0.017	0.78	6	0.14
583	0	0.95	0	0.008	0	0.0063	0.033	1	0.18
584	0	0.75	0	0.02	0	0.016	0.22	1	0.18
585	0	0.87	0	0.014	0	0.011	0.11	1	0.18
586	0	0.66	0.00058	0.016	0	0.013	0.31	1	0.18
587	0	0.65	1.3e-06	0.023	0	0.018	0.31	1	0.18
588	0	0.85	0	0.016	0	0.012	0.12	1	0.18
589	0	0.85	2.7e-05	0.014	0	0.011	0.13	1	0.18
590	0	0.89	0	0.014	0	0.011	0.084	1	0.18
591	0	0.79	0.00088	0.013	0	0.01	0.19	1	0.18
592	0	0.96	0	0.0068	0	0.0054	0.026	1	0.18
593	0	0.92	1.7e-05	0.0081	0	0.0064	0.061	1	0.18
594	0	0.99	0	0.0035	0	0.0028	0.0076	1	0.18
595	0	0	0	0	1	0	0	4	0
596	0	0.93	0	0.0097	0	0.0077	0.048	1	0.18
597	0	0.88	7.4e-05	0.012	0	0.0098	0.1	1	0.18
598	0	0.91	0	0.0098	0	0.0078	0.076	1	0.18
599	0	0.96	0	0.0062	0	0.0049	0.028	1	0.18
600	0	0.65	0.00014	0.02	0	0.016	0.31	1	0.18
601	0	1	0	0	0	0	0	1	0.18
602	0	0.55	0.0091	0.017	0	0.013	0.41	1	0.18
603	0	1	0	0	0	0	0	1	0.18
604	0	0.9	1.9e-05	0.0094	0	0.0074	0.079	1	0.18
605	0	0.93	0	0.011	0	0.0084	0.053	1	0.18
606	0	0.97	0	0.006	0	0.0047	0.014	1	0.18
607	0	0.84	0	0.018	0	0.014	0.13	1	0.18
608	0	0.81	0.00015	0.013	0	0.01	0.17	1	0.18
609	0	0.47	0.0051	0.017	0	0.014	0.49	6	0.14
610	0	0.29	2e-05	0.023	0	0.018	0.67	6	0.14
611	4.7e-06	1	0	0	0	0	0	1	0.18
612	5.1e-06	0.95	0	0.0075	0	0.0059	0.037	1	0.18
613	9.7e-06	1	0	0	0	0	0	1	0.18
614	0	0.7	0.00012	0.019	0	0.015	0.27	1	0.18
615	0	0.0096	0.91	0.00096	0	0.00076	0.083	2	0.06
616	0	0.97	0	0.0052	0	0.0041	0.017	1	0.18
617	0	0.67	0.00042	0.016	0	0.013	0.3	1	0.18
618	0	1	0	4e-06	0	3.2e-06	0	1	0.18
619	0	0.93	1.2e-05	0.0076	0	0.006	0.054	1	0.18
620	0	0.95	2.9e-06	0.0069	0	0.0055	0.042	1	0.18
621	0	0.34	0.0037	0.021	0	0.017	0.62	6	0.14
622	0	0.83	0.00077	0.014	0	0.011	0.15	1	0.18
623	0	0.89	0	0.015	0	0.012	0.086	1	0.18
624	0	0.99	0	0.0042	0	0.0034	0.0064	1	0.18
625	0	0.79	4.4e-05	0.017	0	0.013	0.18	1	0.18
626	0	0.8	0	0.021	0	0.017	0.16	1	0.18
627	0	0.87	0	0.015	0	0.012	0.11	1	0.18
628	0	0.89	0	0.015	0	0.012	0.08	1	0.18
629	0	0.87	0	0.015	0	0.012	0.1	1	0.18
630	0	0.48	2.6e-05	0.024	0	0.019	0.48	6	0.14
631	0	0.88	0	0.014	0	0.011	0.098	1	0.18
632	0	0.95	0	0.0084	0	0.0066	0.037	1	0.18
633	0	0.96	0	0.0088	0	0.007	0.027	1	0.18
634	0	0.73	2e-06	0.02	0	0.016	0.23	1	0.18
635	0	1.9e-05	1	9.3e-06	0	7.4e-06	0.0024	2	0.06
636	0	0.59	4e-06	0.023	0	0.019	0.37	1	0.18
637	0	0.68	0	0.022	0	0.017	0.28	1	0.18
638	0	0.96	0	0.0085	0	0.0067	0.023	1	0.18
639	0	0.88	0	0.016	0	0.013	0.087	1	0.18
640	0	0.73	0	0.022	0	0.018	0.23	1	0.18
641	0	0.92	1e-05	0.0098	0	0.0077	0.059	1	0.18
642	0	0.62	1.8e-06	0.023	0	0.018	0.34	1	0.18
643	0	0.42	0.015	0.02	0	0.016	0.53	6	0.14
644	0	0.92	0	0.012	0	0.0098	0.057	1	0.18
645	0	0.7	0	0.021	0	0.017	0.26	1	0.18
646	0	0.67	0	0.024	0	0.019	0.28	1	0.18
647	0	0.94	0	0.0097	0	0.0077	0.042	1	0.18
648	0	0.65	0	0.032	0	0.025	0.3	1	0.18
649	0	1	0	0.0015	0	0.0012	0.00085	1	0.18
650	0	0.84	0.00012	0.014	0	0.011	0.13	1	0.18
651	0	0.71	4.6e-05	0.019	0	0.015	0.25	1	0.18
652	0	0.53	0.0068	0.02	0	0.016	0.43	1	0.18
653	0	0.31	0.11	0.017	0	0.014	0.54	6	0.14
654	0	0.49	0.0006	0.022	0	0.017	0.47	1	0.18
655	0	0.49	0.007	0.021	0	0.016	0.46	1	0.18
656	0	0.97	0	0.0068	0	0.0054	0.015	1	0.18
657	0	0.81	0	0.018	0	0.014	0.16	1	0.18
658	0	0.96	0	0.0074	0	0.0059	0.029	1	0.18
659	0	0.54	0.044	0.018	0	0.015	0.39	1	0.18
660	0	0.72	0.00039	0.018	0	0.014	0.25	1	0.18
661	0	0.58	0.00047	0.021	0	0.017	0.38	1	0.18
662	0	0.82	6.6e-05	0.015	0	0.012	0.15	1	0.18
663	0	2e-06	1	0	0	0	0.00023	2	0.06
664	0	1	0	1.8e-05	0	1.4e-05	6.1e-06	1	0.18
665	0	0.87	0	0.012	0	0.0093	0.11	1	0.18
666	0	1	0	0.0001	0	8e-05	8.6e-05	1	0.18
667	0	0.97	0	0.0079	0	0.0062	0.013	1	0.18
668	0	0.86	0	0.014	0	0.011	0.12	1	0.18
669	0	1	0	0	0	0	0	1	0.18
670	0	0.85	1.2e-05	0.014	0	0.011	0.12	1	0.18
671	0	0.93	1.4e-06	0.0099	0	0.0079	0.055	1	0.18
672	0	0.96	0	0.0087	0	0.0069	0.024	1	0.18
673	0	0.77	0.0016	0.016	0	0.013	0.2	1	0.18
674	0	0.69	0.0095	0.017	0	0.014	0.27	1	0.18
675	0	0.81	2.3e-06	0.017	0	0.013	0.16	1	0.18
676	0	0.86	1e-06	0.015	0	0.012	0.11	1	0.18
677	0	0.87	1.5e-05	0.013	0	0.01	0.11	1	0.18
678	0	0.95	0	0.0089	0	0.007	0.033	1	0.18
679	0	0.78	3.8e-06	0.018	0	0.014	0.19	1	0.18
680	1	0	0	0	0	0	0	0	0.68
681	0	0.9	0	0.014	0	0.011	0.07	1	0.18
682	0	0.84	5.5e-06	0.015	0	0.012	0.14	1	0.18
683	0	0.85	2.6e-06	0.015	0	0.012	0.12	1	0.18
684	0	0.94	0	0.011	0	0.0086	0.037	1	0.18
685	0	0.88	0	0.014	0	0.011	0.094	1	0.18
686	0	0.75	0.0029	0.016	0	0.013	0.22	1	0.18
687	0	0.8	0	0.018	0	0.014	0.16	1	0.18
688	0	0.88	6e-06	0.013	0	0.01	0.1	1	0.18
689	0	0.94	0	0.01	0	0.0079	0.046	1	0.18
690	0	0.37	0.00065	0.022	0	0.017	0.59	6	0.14
691	0	0.56	0.0037	0.02	0	0.016	0.4	1	0.18
692	0	0.64	0.0058	0.019	0	0.015	0.32	1	0.18
693	0	0.89	0	0.013	0	0.01	0.086	1	0.18
694	0	0.83	0.00016	0.014	0	0.011	0.14	1	0.18
695	0	0.28	0	0.025	0	0.02	0.67	6	0.14
696	0	0.96	0	0.0074	0	0.0059	0.027	1	0.18
697	0	0.88	1.8e-06	0.013	0	0.01	0.096	1	0.18
698	0	0.97	0	0.0083	0	0.0066	0.016	1	0.18
699	0	0.8	1.3e-06	0.018	0	0.014	0.17	1	0.18
700	0	0.93	0	0.011	0	0.0086	0.055	1	0.18
701	0	0.95	0	0.0099	0	0.0078	0.029	1	0.18
702	0	0.61	0.00034	0.021	0	0.016	0.35	1	0.18
703	0	0.42	3.7e-06	0.025	0	0.02	0.54	6	0.14
704	0	0.12	0.002	0.016	0	0.013	0.85	6	0.14
705	0	0.74	0	0.021	0	0.016	0.23	1	0.18
706	0	0.98	0	0.0054	0	0.0042	0.011	1	0.18
707	0	0.75	0	0.021	0	0.016	0.22	1	0.18
708	0	0.88	0	0.015	0	0.012	0.09	1	0.18
709	0	0.49	0	0.027	0	0.021	0.46	1	0.18
710	0	0.93	0	0.01	0	0.0081	0.053	1	0.18
711	0	0.92	4.4e-06	0.01	0	0.0083	0.064	1	0.18
712	0	0.91	2.1e-05	0.011	0	0.0087	0.075	1	0.18
713	0	0.75	0.00032	0.017	0	0.014	0.21	1	0.18
714	0	0.8	0	0.018	0	0.014	0.17	1	0.18
715	0	0.98	0	0.0054	0	0.0043	0.013	1	0.18
716	0	0.73	0	0.021	0	0.017	0.23	1	0.18
717	0	0.68	0.0025	0.018	0	0.014	0.28	1	0.18
718	0	0.92	0	0.011	0	0.009	0.065	1	0.18
719	0	0.85	0.00034	0.013	0	0.011	0.13	1	0.18
720	0	0.86	0	0.015	0	0.012	0.11	1	0.18
721	0	0.84	2.9e-05	0.014	0	0.011	0.13	1	0.18
722	0	0.89	4.8e-05	0.012	0	0.0092	0.087	1	0.18
723	0	0.9	8.3e-05	0.011	0	0.0088	0.082	1	0.18
724	0	0.59	0	0.024	0	0.019	0.36	1	0.18
725	0	0.88	0	0.015	0	0.012	0.098	1	0.18
726	0	0.81	0	0.019	0	0.015	0.15	1	0.18
727	0	0.6	0	0.028	0	0.022	0.34	1	0.18
728	0	0.45	1.7e-05	0.024	0	0.019	0.51	6	0.14
729	0	0.93	2e-06	0.0099	0	0.0078	0.056	1	0.18
730	0	0.85	2.1e-06	0.015	0	0.012	0.13	1	0.18
731	0	0.98	0	0.0057	0	0.0045	0.015	1	0.18
732	0	0.95	0	0.0081	0	0.0064	0.031	1	0.18
733	0	0.89	0	0.013	0	0.011	0.086	1	0.18
734	0	0.59	0	0.024	0	0.019	0.36	1	0.18
735	0	0.95	0	0.01	0	0.008	0.028	1	0.18
736	0	0.84	8.9e-05	0.014	0	0.011	0.13	1	0.18
737	0	0.95	0	0.0071	0	0.0056	0.037	1	0.18
738	0	1	0	0	0	0	0	1	0.18
739	0	0.99	0	0.0025	0	0.002	0.0086	1	0.18
740	0	1	0	0	0	0	0	1	0.18
741	0	1	0	0	0	0	0	1	0.18
742	0	0.97	0	0.0049	0	0.0039	0.021	1	0.18
743	0	0.98	0	0.005	0	0.004	0.012	1	0.18
744	0	0.95	0	0.008	0	0.0064	0.033	1	0.18
745	0.00021	1	0	0	0	0	0	1	0.18
746	0	1	0	0	0	0	0	1	0.18
747	3.2e-06	1	0	0	0	0	0	1	0.18
748	0	1	0	0	0	0	0	1	0.18
749	0.00021	1	0	0	0	0	0	1	0.18
750	0.0002	1	0	0	0	0	0	1	0.18
751	0	1	0	0.001	0	0.0008	0.0022	1	0.18
752	0	0.99	0	0.0014	0	0.0011	0.0027	1	0.18
753	0	1	0	6.2e-06	0	4.9e-06	5.7e-06	1	0.18
754	0	0.99	0	0.0017	0	0.0014	0.0023	1	0.18
755	0	0.92	7.5e-06	0.0087	0	0.0069	0.066	1	0.18
756	0	0.98	0	0.0054	0	0.0042	0.0094	1	0.18
757	0	0.87	0.00014	0.013	0	0.01	0.11	1	0.18
758	0	0.97	0	0.0072	0	0.0057	0.017	1	0.18
759	0	0.9	0	0.013	0	0.011	0.08	1	0.18
760	0	0.99	0	0.0045	0	0.0035	0.0048	1	0.18
761	0	0.96	0	0.0068	0	0.0054	0.024	1	0.18
762	0	0.84	0	0.016	0	0.013	0.14	1	0.18
763	0	0.9	0	0.012	0	0.0096	0.079	1	0.18
764	0	0.84	1.5e-05	0.015	0	0.012	0.13	1	0.18
765	0	0.9	0	0.014	0	0.011	0.076	1	0.18
766	0	0.98	0	0.0053	0	0.0042	0.012	1	0.18
767	0	0.86	0	0.017	0	0.014	0.11	1	0.18
768	0	0.86	0	0.017	0	0.014	0.11	1	0.18
769	0	0.76	0	0.02	0	0.016	0.2	1	0.18
770	0	0.087	5.6e-05	0.015	0	0.012	0.89	6	0.14
771	0	0.85	3.4e-05	0.014	0	0.011	0.12	1	0.18
772	0	0.92	1.1e-06	0.01	0	0.0081	0.058	1	0.18
773	2.3e-06	0.96	0	0.0074	0	0.0059	0.031	1	0.18
774	0	0.86	8.6e-06	0.014	0	0.011	0.11	1	0.18
775	0	0.89	1.8e-05	0.012	0	0.0095	0.089	1	0.18
776	0	0.13	0.26	0.012	0	0.0094	0.59	6	0.14
777	0	0.65	0.00044	0.02	0	0.016	0.31	1	0.18
778	0	0.78	6.9e-05	0.017	0	0.013	0.19	1	0.18
779	0	0.69	0.0033	0.018	0	0.014	0.27	1	0.18
780	0	0.67	4.7e-06	0.022	0	0.017	0.3	1	0.18
781	0	0.65	0.00066	0.02	0	0.016	0.32	1	0.18
782	0	0.93	0	0.011	0	0.0084	0.05	1	0.18
783	0	0.94	0	0.0098	0	0.0078	0.046	1	0.18
784	0	0.73	0.00064	0.018	0	0.014	0.24	1	0.18
785	0	0.99	0	0.004	0	0.0032	0.0055	1	0.18
786	0	0.95	0	0.0094	0	0.0074	0.032	1	0.18
787	0	0.94	0	0.0093	0	0.0074	0.039	1	0.18
788	0	0.84	0	0.016	0	0.013	0.13	1	0.18
789	0	0.17	5.8e-06	0.02	0	0.016	0.8	6	0.14
790	0	0.47	2e-05	0.024	0	0.019	0.49	6	0.14
791	0	0.72	2.1e-05	0.02	0	0.015	0.25	1	0.18
792	0	0.46	0.026	0.02	0	0.016	0.48	6	0.14
793	0	0.87	3.9e-06	0.014	0	0.011	0.11	1	0.18
794	0	1	0	0.0021	0	0.0016	0.001	1	0.18
795	0	0.96	0	0.0085	0	0.0067	0.024	1	0.18
796	0	0	3.4e-06	0	1	0	0	4	0
797	0	0.89	7.1e-06	0.012	0	0.0094	0.084	1	0.18
798	0	0.33	2.3e-06	0.025	0	0.019	0.63	6	0.14
799	0	0.27	0.00034	0.021	0	0.017	0.69	6	0.14
800	0	0.33	0.00011	0.023	0	0.018	0.63	6	0.14
801	0	0.91	0	0.012	0	0.0093	0.066	1	0.18
802	0	0.67	4.5e-06	0.022	0	0.017	0.29	1	0.18
803	0	0.73	2e-06	0.02	0	0.016	0.23	1	0.18
804	0	0.41	0.00032	0.022	0	0.018	0.55	6	0.14
805	0	0.93	0	0.01	0	0.0081	0.05	1	0.18
806	0	0.87	4.6e-05	0.013	0	0.01	0.11	1	0.18
807	0	0.89	2.8e-06	0.012	0	0.0099	0.088	1	0.18
808	0	0.5	0.0017	0.021	0	0.017	0.46	1	0.18
809	0	0.95	0	0.0093	0	0.0074	0.032	1	0.18
810	0	0.69	7e-06	0.021	0	0.016	0.27	1	0.18
811	0	0.96	0	0.0085	0	0.0067	0.029	1	0.18
812	0	0.87	1.6e-05	0.013	0	0.011	0.11	1	0.18
813	0	0.91	0	0.012	0	0.0095	0.07	1	0.18
814	0	0.84	0	0.016	0	0.012	0.13	1	0.18
815	0	0.94	0	0.011	0	0.0084	0.043	1	0.18
816	0	0.98	0	0.006	0	0.0048	0.012	1	0.18
817	0	0.87	0	0.015	0	0.012	0.11	1	0.18
818	0	0.93	0	0.012	0	0.0093	0.054	1	0.18
819	0	0.91	9.4e-06	0.009	0	0.0071	0.071	1	0.18
820	0	0.86	0	0.014	0	0.011	0.12	1	0.18
821	0	0.7	0.0043	0.018	0	0.014	0.27	1	0.18
822	0	0.93	0	0.0095	0	0.0075	0.056	1	0.18
823	0	0.99	0	0.0026	0	0.0021	0.0025	1	0.18
824	0	0.89	1.1e-06	0.013	0	0.01	0.092	1	0.18
825	0	0.96	0	0.0064	0	0.005	0.026	1	0.18
826	0	0.67	7.8e-05	0.02	0	0.016	0.29	1	0.18
827	0	0.31	0	0.028	0	0.022	0.64	6	0.14
828	0	0.97	0	0.0066	0	0.0052	0.02	1	0.18
829	0	0.89	0	0.014	0	0.011	0.085	1	0.18
830	0	0.85	0.00098	0.013	0	0.01	0.13	1	0.18
831	0	0.96	0	0.0088	0	0.007	0.028	1	0.18
832	0	0.94	0	0.0095	0	0.0075	0.039	1	0.18
833	0	0.71	0.00091	0.018	0	0.014	0.26	1	0.18
834	0	0.71	0.0003	0.019	0	0.015	0.26	1	0.18
835	0	0.33	0.0014	0.021	0	0.017	0.63	6	0.14
836	0	0.77	0	0.02	0	0.016	0.2	1	0.18
837	0	0.74	0	0.021	0	0.017	0.22	1	0.18
838	0	0.42	0.0018	0.022	0	0.017	0.54	6	0.14
839	0	0.64	0.0086	0.019	0	0.015	0.32	1	0.18
840	0	0.26	0.2	0.015	0	0.012	0.51	6	0.14
841	0	0.8	5.1e-05	0.016	0	0.013	0.17	1	0.18
842	0	0.84	0	0.016	0	0.013	0.13	1	0.18
843	0	0.86	4.2e-06	0.014	0	0.011	0.11	1	0.18
844	0	0.8	1.4e-05	0.014	0	0.011	0.18	1	0.18
845	0	0.99	0	0.002	0	0.0016	0.0018	1	0.18
846	0	0.87	0	0.014	0	0.011	0.11	1	0.18
847	0	0.9	1.4e-05	0.0097	0	0.0077	0.082	1	0.18
848	0	0.83	0.00027	0.012	0	0.0096	0.15	1	0.18
849	0	0.94	0	0.01	0	0.0079	0.047	1	0.18
850	0	0.84	2.7e-05	0.013	0	0.01	0.14	1	0.18
851	0	0.74	0	0.018	0	0.014	0.23	1	0.18
852	0	0.96	0	0.0061	0	0.0048	0.03	1	0.18
853	0	0.98	0	0.0046	0	0.0036	0.011	1	0.18
854	0	0.31	0	0.021	0	0.017	0.65	6	0.14
855	0	0.96	0	0.0072	0	0.0057	0.027	1	0.18
856	0	0.48	0	0.025	0	0.02	0.48	6	0.14
857	0	0.96	0	0	0.036	0	0	1	0.18
858	0	0.74	0.01	0.013	0	0.011	0.22	1	0.18
859	0	0.95	0	0.0069	0	0.0055	0.034	1	0.18
860	2.2e-06	0.96	0	0.0061	0	0.0048	0.031	1	0.18
861	0	0.69	0.00063	0.016	0	0.013	0.28	1	0.18
862	0	0.99	0	0.0036	0	0.0029	0.0051	1	0.18
863	0	0.89	0	0.011	0	0.0091	0.087	1	0.18
864	0	0.99	0	0.0037	0	0.003	0.0079	1	0.18
865	0	0.94	0	0.0082	0	0.0065	0.048	1	0.18
866	0	0.87	0	0.014	0	0.011	0.1	1	0.18
867	0	0.99	0	0.0036	0	0.0028	0.0064	1	0.18
868	0	0.1	0	0.017	0	0.014	0.87	6	0.14
