SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster	dcf0
205	0	0.033	0	0	0.0072	0.033	0.033	0.3	0.0057	0.033	0.033	0.26	0	0	0.26	0.0087	0	7	0.18
206	2e-06	0	2e-06	2e-06	0	0	0	0.37	0	0	0	0.32	0	2e-06	0.32	0	0	7	0.18
207	0	0	0	0	0	0	0	0.37	0	0	0	0.32	0	0	0.32	0	0	7	0.18
208	0	0.016	0	0	0.0043	0.016	0.016	0.33	0.0016	0.016	0.016	0.29	0	0	0.29	0.0052	0	7	0.18
209	0	0.016	0	0	0.0042	0.016	0.016	0.34	0.0018	0.016	0.016	0.29	0	0	0.29	0.0051	0	7	0.18
210	0	0.0067	0	0	0.0029	0.0067	0.0067	0.35	0.00023	0.0067	0.0067	0.3	0	0	0.3	0.0035	0	7	0.18
211	0	0.0082	0	0	0.0044	0.0082	0.0082	0.35	7.2e-05	0.0082	0.0082	0.3	0	0	0.3	0.0053	0	7	0.18
212	0	0.008	0	0	0.0041	0.008	0.008	0.35	0.00013	0.008	0.008	0.3	0	0	0.3	0.0049	0	7	0.18
213	0	0.075	0	0	0.0089	0.075	0.075	0.21	0.043	0.075	0.075	0.18	0	0	0.18	0.011	0	7	0.18
214	0	0.0097	0	0	0.0043	0.0097	0.0097	0.35	0.00027	0.0097	0.0097	0.3	0	0	0.3	0.0052	0	7	0.18
215	0	0.012	0	0	0.0048	0.012	0.012	0.34	0.00053	0.012	0.012	0.29	0	0	0.29	0.0058	0	7	0.18
216	0	0.02	0	0	0.0063	0.02	0.02	0.33	0.00073	0.02	0.02	0.28	0	0	0.28	0.0076	0	7	0.18
217	0	0.014	0	0	0.0054	0.014	0.014	0.34	0.00026	0.014	0.014	0.29	0	0	0.29	0.0066	0	7	0.18
218	0	0.042	0	0	0.0086	0.042	0.042	0.28	0.0034	0.042	0.042	0.24	0	0	0.24	0.01	0	7	0.18
219	0	0	0	0	0	0	0	0	0	0	0	0	0.0058	0	0	0	0.99	16	0
220	0	0.053	0	0	0.0087	0.053	0.053	0.26	0.013	0.053	0.053	0.22	0	0	0.22	0.01	0	7	0.18
221	0	0.026	0	0	0.0081	0.026	0.026	0.31	0.00032	0.026	0.026	0.27	0	0	0.27	0.0098	0	7	0.18
222	0	0.0078	0	0	0.0048	0.0078	0.0078	0.35	2e-05	0.0078	0.0078	0.3	0	0	0.3	0.0058	0	7	0.18
223	0	0.067	0	0	0.0085	0.067	0.067	0.22	0.043	0.067	0.067	0.19	1.3e-06	0	0.19	0.01	0	7	0.18
224	0	0.15	0	0	0.0096	0.15	0.15	0.073	0.034	0.15	0.15	0.063	0	0	0.063	0.012	0	1	0.14
225	0	0.016	0	0	0.0053	0.016	0.016	0.33	0.00018	0.016	0.016	0.29	0	0	0.29	0.0065	0	7	0.18
226	0	0	0	0	0	0	0	0.36	0	0	0	0.3	2.6e-05	0	0.3	0	0.035	7	0.18
227	0	0.033	0	0	0.0072	0.033	0.033	0.3	0.0045	0.033	0.033	0.26	0	0	0.26	0.0088	0	7	0.18
228	0	0.017	0	0	0.0042	0.017	0.017	0.33	0.003	0.017	0.017	0.29	0	0	0.29	0.0051	0	7	0.18
229	0	0.02	0	0	0.0059	0.02	0.02	0.33	0.0014	0.02	0.02	0.28	0	0	0.28	0.0071	0	7	0.18
230	3.3e-05	0.0024	3.3e-05	3.3e-05	0.0022	0.0024	0.0024	0.36	1.8e-05	0.0024	0.0024	0.31	0	3.3e-05	0.31	0.0026	0	7	0.18
231	0	0.089	0	0	0.0099	0.089	0.089	0.19	0.03	0.089	0.089	0.16	0	0	0.16	0.012	0	7	0.18
232	0	0.065	0	0	0.011	0.065	0.065	0.24	0.0043	0.065	0.065	0.2	0	0	0.2	0.013	0	7	0.18
233	0	0.0057	0	0	0.0035	0.0057	0.0057	0.36	5.8e-05	0.0057	0.0057	0.3	0	0	0.3	0.0042	0	7	0.18
234	0	0.087	0	0	0.0078	0.087	0.087	0.15	0.14	0.087	0.087	0.13	0.00045	0	0.13	0.0094	0	7	0.18
235	0	0	0	0	0	0	0	0	0	0	0	0	0.00038	0	0	0	1	16	0
236	0	0.037	0	0	0.0073	0.037	0.037	0.29	0.0093	0.037	0.037	0.25	0	0	0.25	0.0088	0	7	0.18
237	0	0.027	0	0	0.008	0.027	0.027	0.31	0.0004	0.027	0.027	0.27	0	0	0.27	0.0097	0	7	0.18
238	0	0.004	0	0	0.0034	0.004	0.004	0.36	6.9e-06	0.004	0.004	0.31	0	0	0.31	0.0041	0	7	0.18
239	0	0.032	0	0	0.0071	0.032	0.032	0.3	0.0042	0.032	0.032	0.26	0	0	0.26	0.0086	0	7	0.18
240	0	0.00012	0	0	0.00065	0.00012	0.00012	0.37	0	0.00012	0.00012	0.32	0	0	0.32	0.00078	0	7	0.18
241	0	0	0	0	0	0	0	0	0	0	0	0	0.0017	0	0	0	1	16	0
242	0	0.011	0	0	0.0036	0.011	0.011	0.34	0.0011	0.011	0.011	0.3	0	0	0.3	0.0043	0	7	0.18
243	0	0	0	0	0	0	0	0.37	0	0	0	0.32	0	0	0.32	0	0	7	0.18
244	0	0.025	0	0	0.0055	0.025	0.025	0.32	0.0021	0.025	0.025	0.27	0	0	0.27	0.0067	0	7	0.18
245	0	0	0	0	0	0	0	0.37	0	0	0	0.32	0	0	0.32	0	0	7	0.18
246	0	0.051	0	0	0.0073	0.051	0.051	0.27	0.0096	0.051	0.051	0.23	0	0	0.23	0.0089	0	7	0.18
247	0	0.04	0	0	0.006	0.04	0.04	0.28	0.02	0.04	0.04	0.24	0	0	0.24	0.0072	0	7	0.18
248	0	0.031	0	0	0.006	0.031	0.031	0.3	0.0046	0.031	0.031	0.26	0	0	0.26	0.0072	0	7	0.18
249	0	0.085	0	0	0.0075	0.085	0.085	0.18	0.068	0.085	0.085	0.15	0	0	0.15	0.009	0	7	0.18
250	0	0.056	0	0	0.0067	0.056	0.056	0.25	0.038	0.056	0.056	0.21	0	0	0.21	0.0081	0	7	0.18
251	0	0.0041	0	0	0.002	0.0041	0.0041	0.36	0.00012	0.0041	0.0041	0.31	0	0	0.31	0.0025	0	7	0.18
252	0	0.054	0	0	0.0085	0.054	0.054	0.26	0.0028	0.054	0.054	0.22	0	0	0.22	0.01	0	7	0.18
253	0	0.016	0	0	0.0044	0.016	0.016	0.33	0.0015	0.016	0.016	0.29	0	0	0.29	0.0053	0	7	0.18
254	0	0.022	0	0	0.0047	0.022	0.022	0.32	0.0059	0.022	0.022	0.28	0	0	0.28	0.0056	0	7	0.18
255	0	0.0032	0	0	0.0027	0.0032	0.0032	0.36	3.2e-06	0.0032	0.0032	0.31	0	0	0.31	0.0032	0	7	0.18
256	0	0.019	0	0	0.0043	0.019	0.019	0.33	0.0049	0.019	0.019	0.28	0	0	0.28	0.0052	0	7	0.18
257	0	0.037	0	0	0.009	0.037	0.037	0.29	0.00019	0.037	0.037	0.25	0	0	0.25	0.011	0	7	0.18
258	0	0.0038	0	0	0.0034	0.0038	0.0038	0.36	4.2e-06	0.0038	0.0038	0.31	0	0	0.31	0.0041	0	7	0.18
259	0	0.017	0	0	0.006	0.017	0.017	0.33	0.00048	0.017	0.017	0.28	0	0	0.28	0.0073	0	7	0.18
260	0	0.012	0	0	0.0037	0.012	0.012	0.34	0.0012	0.012	0.012	0.29	0	0	0.29	0.0044	0	7	0.18
261	0	0.0099	0	0	0.0035	0.0099	0.0099	0.35	0.00056	0.0099	0.0099	0.3	0	0	0.3	0.0042	0	7	0.18
262	0.00012	0	0.00012	0.00012	0	0	0	0.37	0	0	0	0.32	0	0.00012	0.32	0	0	7	0.18
263	0	0.0099	0	0	0.004	0.0099	0.0099	0.35	0.00012	0.0099	0.0099	0.3	0	0	0.3	0.0049	0	7	0.18
264	0	0.032	0	0	0.0069	0.032	0.032	0.3	0.0061	0.032	0.032	0.26	0	0	0.26	0.0084	0	7	0.18
265	0	0.0097	0	0	0.0037	0.0097	0.0097	0.35	0.00026	0.0097	0.0097	0.3	0	0	0.3	0.0045	0	7	0.18
266	0	0	0	0	0	0	0	0.37	0	0	0	0.32	0	0	0.32	0	0	7	0.18
267	0	0.016	0	0	0.0043	0.016	0.016	0.33	0.0021	0.016	0.016	0.29	0	0	0.29	0.0052	0	7	0.18
268	0	0.0025	0	0	0.0019	0.0025	0.0025	0.36	1.4e-05	0.0025	0.0025	0.31	0	0	0.31	0.0023	0	7	0.18
269	0	0.0096	0	0	0.0036	0.0096	0.0096	0.35	0.00033	0.0096	0.0096	0.3	0	0	0.3	0.0043	0	7	0.18
270	0	0	0	0	0	0	0	0.37	0	0	0	0.32	0	0	0.32	0	0	7	0.18
271	0	6.1e-05	0	0	0.00024	6.1e-05	6.1e-05	0.37	0	6.1e-05	6.1e-05	0.32	0	0	0.32	0.00029	0	7	0.18
272	0	0.016	0	0	0.0044	0.016	0.016	0.33	0.0013	0.016	0.016	0.29	0	0	0.29	0.0053	0	7	0.18
273	0	6.9e-05	0	0	9.4e-05	6.9e-05	6.9e-05	0.37	0	6.9e-05	6.9e-05	0.32	0	0	0.32	0.00011	0	7	0.18
274	0	0.06	0	0	0.0069	0.06	0.06	0.24	0.041	0.06	0.06	0.2	0	0	0.2	0.0083	0	7	0.18
275	0	0.015	0	0	0.0042	0.015	0.015	0.34	0.0018	0.015	0.015	0.29	0	0	0.29	0.005	0	7	0.18
276	0	0.048	0	0	0.0065	0.048	0.048	0.27	0.024	0.048	0.048	0.23	0	0	0.23	0.0079	0	7	0.18
277	0	0.021	0	0	0.0058	0.021	0.021	0.32	0.0023	0.021	0.021	0.28	0	0	0.28	0.0071	0	7	0.18
278	0	0.063	0	0	0.009	0.063	0.063	0.24	0.021	0.063	0.063	0.2	0	0	0.2	0.011	0	7	0.18
279	0	0.022	0	0	0.0064	0.022	0.022	0.32	0.0014	0.022	0.022	0.28	0	0	0.28	0.0077	0	7	0.18
280	0	0.033	0	0	0.0072	0.033	0.033	0.3	0.0049	0.033	0.033	0.26	0	0	0.26	0.0087	0	7	0.18
281	0	0.011	0	0	0.007	0.011	0.011	0.34	3.3e-06	0.011	0.011	0.29	0	0	0.29	0.0085	0	7	0.18
282	0	0.058	0	0	0.0083	0.058	0.058	0.24	0.03	0.058	0.058	0.21	0	0	0.21	0.01	0	7	0.18
283	0	0.015	0	0	0.0051	0.015	0.015	0.34	0.001	0.015	0.015	0.29	0	0	0.29	0.0062	0	7	0.18
284	0	0.037	0	0	0.0085	0.037	0.037	0.29	0.0018	0.037	0.037	0.25	0	0	0.25	0.01	0	7	0.18
285	0	0.005	0	0	0.0025	0.005	0.005	0.36	0.00012	0.005	0.005	0.31	0	0	0.31	0.0031	0	7	0.18
286	0	0.019	0	0	0.0056	0.019	0.019	0.33	0.00035	0.019	0.019	0.28	0	0	0.28	0.0068	0	7	0.18
287	0	0.0093	0	0	0.0042	0.0093	0.0093	0.35	5.4e-05	0.0093	0.0093	0.3	0	0	0.3	0.005	0	7	0.18
288	0	0.035	0	0	0.0059	0.035	0.035	0.3	0.01	0.035	0.035	0.25	0	0	0.25	0.0072	0	7	0.18
289	0	0.048	0	0	0.0065	0.048	0.048	0.27	0.023	0.048	0.048	0.23	0	0	0.23	0.0079	0	7	0.18
290	0	0.021	0	0	0.0049	0.021	0.021	0.33	0.0023	0.021	0.021	0.28	0	0	0.28	0.006	0	7	0.18
291	0	0.02	0	0	0.0051	0.02	0.02	0.33	0.0014	0.02	0.02	0.28	0	0	0.28	0.0062	0	7	0.18
292	0	0.021	0	0	0.0048	0.021	0.021	0.32	0.0033	0.021	0.021	0.28	0	0	0.28	0.0058	0	7	0.18
293	0	0.066	0	0	0.0074	0.066	0.066	0.23	0.032	0.066	0.066	0.2	0	0	0.2	0.009	0	7	0.18
294	0	0.0097	0	0	0.0043	0.0097	0.0097	0.35	5.9e-05	0.0097	0.0097	0.3	0	0	0.3	0.0051	0	7	0.18
295	0	0.092	0	0	0.0067	0.092	0.092	0.14	0.14	0.092	0.092	0.12	0	0	0.12	0.0081	0	7	0.18
296	0	0.022	0	0	0.0065	0.022	0.022	0.32	0.00016	0.022	0.022	0.28	0	0	0.28	0.0079	0	7	0.18
297	0	0.00016	0	0	0.00072	0.00016	0.00016	0.37	0	0.00016	0.00016	0.32	0	0	0.32	0.00087	0	7	0.18
298	0	0.022	0	0	0.0062	0.022	0.022	0.32	0.0014	0.022	0.022	0.28	0	0	0.28	0.0076	0	7	0.18
299	0	0.055	0	0	0.0092	0.055	0.055	0.26	0.0087	0.055	0.055	0.22	0	0	0.22	0.011	0	7	0.18
300	0	0.0044	0	0	0.0032	0.0044	0.0044	0.36	2.7e-05	0.0044	0.0044	0.31	0	0	0.31	0.0038	0	7	0.18
301	0	0.012	0	0	0.0055	0.012	0.012	0.34	7.6e-05	0.012	0.012	0.29	0	0	0.29	0.0066	0	7	0.18
302	0	0.013	0	0	0.0056	0.013	0.013	0.34	0.00014	0.013	0.013	0.29	0	0	0.29	0.0068	0	7	0.18
303	0	0.093	0	0	0.012	0.093	0.093	0.19	0.0059	0.093	0.093	0.16	0	0	0.16	0.014	0	7	0.18
304	0	0.046	0	0	0.0089	0.046	0.046	0.27	0.0043	0.046	0.046	0.24	0	0	0.24	0.011	0	7	0.18
305	0	0.03	0	0	0.0072	0.03	0.03	0.31	0.0029	0.03	0.03	0.26	0	0	0.26	0.0087	0	7	0.18
306	0	0.066	0	0	0.0085	0.066	0.066	0.22	0.041	0.066	0.066	0.19	1.2e-06	0	0.19	0.01	0	7	0.18
307	0	0.033	0	0	0.0072	0.033	0.033	0.3	0.0057	0.033	0.033	0.26	0	0	0.26	0.0087	0	7	0.18
308	0	0.0094	0	0	0.0046	0.0094	0.0094	0.35	0.00012	0.0094	0.0094	0.3	0	0	0.3	0.0055	0	7	0.18
309	0	0.018	0	0	0.0066	0.018	0.018	0.33	0.00022	0.018	0.018	0.28	0	0	0.28	0.0079	0	7	0.18
310	0	0.0022	0	0	0.0024	0.0022	0.0022	0.36	3e-06	0.0022	0.0022	0.31	0	0	0.31	0.003	0	7	0.18
311	0	0.054	0	0	0.0088	0.054	0.054	0.26	0.012	0.054	0.054	0.22	0	0	0.22	0.011	0	7	0.18
312	0	0.019	0	0	0.0078	0.019	0.019	0.33	5.4e-05	0.019	0.019	0.28	0	0	0.28	0.0094	0	7	0.18
313	0	0.052	0	0	0.01	0.052	0.052	0.26	0.0023	0.052	0.052	0.23	0	0	0.23	0.012	0	7	0.18
314	0	0.015	0	0	0.0056	0.015	0.015	0.34	0.00034	0.015	0.015	0.29	0	0	0.29	0.0068	0	7	0.18
315	0	0.0042	0	0	0.0022	0.0042	0.0042	0.36	0.0001	0.0042	0.0042	0.31	0	0	0.31	0.0027	0	7	0.18
316	0	0.022	0	0	0.0075	0.022	0.022	0.32	0.00025	0.022	0.022	0.28	0	0	0.28	0.0091	0	7	0.18
317	0	0.038	0	0	0.0073	0.038	0.038	0.29	0.011	0.038	0.038	0.25	0	0	0.25	0.0088	0	7	0.18
318	0	0	0	0	0	0	0	0	3.2e-06	0	0	0	0.024	0	0	0	0.98	16	0
319	0	0.013	0	0	0.0037	0.013	0.013	0.34	0.0014	0.013	0.013	0.29	0	0	0.29	0.0045	0	7	0.18
320	0	0	0	0	0	0	0	0.37	0	0	0	0.32	0	0	0.32	0	0	7	0.18
321	0	0	0	0	0	0	0	0.37	0	0	0	0.32	0	0	0.32	0	0	7	0.18
322	0	2.2e-06	0	0	4.9e-06	2.2e-06	2.2e-06	0.37	0	2.2e-06	2.2e-06	0.32	0	0	0.32	6e-06	0	7	0.18
323	0	0.005	0	0	0.0031	0.005	0.005	0.36	1.6e-05	0.005	0.005	0.31	0	0	0.31	0.0037	0	7	0.18
324	0	0.0085	0	0	0.0051	0.0085	0.0085	0.35	1.8e-05	0.0085	0.0085	0.3	0	0	0.3	0.0062	0	7	0.18
325	0	2.9e-06	0	0	0.00012	2.9e-06	2.9e-06	0.37	0	2.9e-06	2.9e-06	0.32	0	0	0.32	0.00015	0	7	0.18
326	0	0.0068	0	0	0.0037	0.0068	0.0068	0.35	0.00013	0.0068	0.0068	0.3	0	0	0.3	0.0044	0	7	0.18
327	0	0.0041	0	0	0.0028	0.0041	0.0041	0.36	5.7e-05	0.0041	0.0041	0.31	0	0	0.31	0.0034	0	7	0.18
328	0.25	0	0.25	0.25	0	0	0	9.6e-05	0	0	0	8.2e-05	0	0.25	8.2e-05	0	0	0	0.68
329	0	0.0066	0	0	0.0039	0.0066	0.0066	0.35	5e-05	0.0066	0.0066	0.3	0	0	0.3	0.0047	0	7	0.18
330	0	0.026	0	0	0.0071	0.026	0.026	0.31	0.0015	0.026	0.026	0.27	0	0	0.27	0.0085	0	7	0.18
331	0	0	0	0	0	0	0	0.37	0	0	0	0.32	0	0	0.32	0	0	7	0.18
332	0	0.078	0	0	0.0094	0.078	0.078	0.21	0.03	0.078	0.078	0.18	0	0	0.18	0.011	0	7	0.18
333	0	0.037	0	0	0.0069	0.037	0.037	0.29	0.014	0.037	0.037	0.25	7.8e-06	0	0.25	0.0084	0	7	0.18
334	0	0.0078	0	0	0.0042	0.0078	0.0078	0.35	8.4e-05	0.0078	0.0078	0.3	0	0	0.3	0.0051	0	7	0.18
335	0	0.00068	0	0	0.0012	0.00068	0.00068	0.37	0	0.00068	0.00068	0.31	0	0	0.31	0.0015	0	7	0.18
336	0	0.035	0	0	0.0067	0.035	0.035	0.3	0.0028	0.035	0.035	0.26	0	0	0.26	0.0081	0	7	0.18
337	0	0.042	0	0	0.0073	0.042	0.042	0.28	0.018	0.042	0.042	0.24	4.5e-06	0	0.24	0.0089	0	7	0.18
338	0	0.0048	0	0	0.0026	0.0048	0.0048	0.36	6.2e-05	0.0048	0.0048	0.31	0	0	0.31	0.0032	0	7	0.18
339	0	0.025	0	0	0.0068	0.025	0.025	0.32	0.0014	0.025	0.025	0.27	0	0	0.27	0.0082	0	7	0.18
340	0	0.011	0	0	0.0065	0.011	0.011	0.34	9.9e-06	0.011	0.011	0.29	0	0	0.29	0.0079	0	7	0.18
341	0	0.012	0	0	0.0062	0.012	0.012	0.34	2.8e-05	0.012	0.012	0.29	0	0	0.29	0.0075	0	7	0.18
342	0	0.14	0	0	0.0033	0.14	0.14	0.0087	0.25	0.14	0.14	0.0075	0	0	0.0075	0.004	0	8	0.1
343	0	0.014	0	0	0.0063	0.014	0.014	0.34	6.6e-05	0.014	0.014	0.29	0	0	0.29	0.0077	0	7	0.18
344	0	0.095	0	0	0.011	0.095	0.095	0.18	0.011	0.095	0.095	0.15	0	0	0.15	0.014	0	7	0.18
345	0	0.011	0	0	0.0058	0.011	0.011	0.34	3.9e-05	0.011	0.011	0.29	0	0	0.29	0.007	0	7	0.18
346	0	0.014	0	0	0.006	0.014	0.014	0.34	0.00011	0.014	0.014	0.29	0	0	0.29	0.0072	0	7	0.18
347	0	0.029	0	0	0.0071	0.029	0.029	0.31	0.0027	0.029	0.029	0.26	0	0	0.26	0.0086	0	7	0.18
348	0	0.018	0	0	0.0046	0.018	0.018	0.33	0.0016	0.018	0.018	0.28	0	0	0.28	0.0056	0	7	0.18
349	0	0.027	0	0	0.0053	0.027	0.027	0.31	0.0061	0.027	0.027	0.27	0	0	0.27	0.0064	0	7	0.18
350	0	0.051	0	0	0.0088	0.051	0.051	0.26	0.0093	0.051	0.051	0.23	0	0	0.23	0.011	0	7	0.18
351	0	0.035	0	0	0.0067	0.035	0.035	0.3	0.0031	0.035	0.035	0.25	0	0	0.25	0.0081	0	7	0.18
352	0	0.013	0	0	0.0055	0.013	0.013	0.34	3.7e-05	0.013	0.013	0.29	0	0	0.29	0.0066	0	7	0.18
353	0	0.027	0	0	0.0061	0.027	0.027	0.31	0.0014	0.027	0.027	0.27	0	0	0.27	0.0073	0	7	0.18
354	0	0.014	0	0	0.0043	0.014	0.014	0.34	0.00082	0.014	0.014	0.29	0	0	0.29	0.0052	0	7	0.18
355	0	0.0084	0	0	0.0031	0.0084	0.0084	0.35	0.00051	0.0084	0.0084	0.3	0	0	0.3	0.0038	0	7	0.18
356	0	0.018	0	0	0.0056	0.018	0.018	0.33	0.00028	0.018	0.018	0.28	0	0	0.28	0.0067	0	7	0.18
357	0	0.036	0	0	0.007	0.036	0.036	0.3	0.0023	0.036	0.036	0.25	0	0	0.25	0.0084	0	7	0.18
358	0	0.018	0	0	0.0043	0.018	0.018	0.33	0.0037	0.018	0.018	0.28	0	0	0.28	0.0051	0	7	0.18
359	0	0.037	0	0	0.0056	0.037	0.037	0.29	0.024	0.037	0.037	0.25	8.7e-05	0	0.25	0.0068	0	7	0.18
360	0	0.073	0	0	0.009	0.073	0.073	0.22	0.0077	0.073	0.073	0.19	0	0	0.19	0.011	0	7	0.18
361	0	0.05	0	0	0.0073	0.05	0.05	0.27	0.0099	0.05	0.05	0.23	0	0	0.23	0.0088	0	7	0.18
362	0	0.0033	0	0	0.0023	0.0033	0.0033	0.36	2.1e-05	0.0033	0.0033	0.31	0	0	0.31	0.0028	0	7	0.18
363	0	0.036	0	0	0.0055	0.036	0.036	0.29	0.024	0.036	0.036	0.25	0.00026	0	0.25	0.0066	0	7	0.18
364	0	0.11	0	0	0.0096	0.11	0.11	0.15	0.016	0.11	0.11	0.13	0	0	0.13	0.012	0	7	0.18
365	0	0.021	0	0	0.0064	0.021	0.021	0.32	0.00016	0.021	0.021	0.28	0	0	0.28	0.0077	0	7	0.18
366	0	0.012	0	0	0.004	0.012	0.012	0.34	0.00063	0.012	0.012	0.29	0	0	0.29	0.0048	0	7	0.18
367	0	0.037	0	0	0.0079	0.037	0.037	0.29	0.00067	0.037	0.037	0.25	0	0	0.25	0.0096	0	7	0.18
368	0	0	0	0	0	0	0	0.36	0	0	0	0.3	1e-05	0	0.3	0	0.035	7	0.18
369	0	0	0	0	0	0	0	0.35	4.4e-06	0	0	0.3	0.0017	0	0.3	0	0.035	7	0.18
370	0	0.038	0	0	0.0068	0.038	0.038	0.29	0.004	0.038	0.038	0.25	0	0	0.25	0.0082	0	7	0.18
371	0	0.0007	0	0	0.0014	0.0007	0.0007	0.37	0	0.0007	0.0007	0.31	0	0	0.31	0.0017	0	7	0.18
372	0	0.0086	0	0	0.0047	0.0086	0.0086	0.35	4.6e-05	0.0086	0.0086	0.3	0	0	0.3	0.0057	0	7	0.18
373	0	0.033	0	0	0.007	0.033	0.033	0.3	0.0073	0.033	0.033	0.26	0	0	0.26	0.0084	0	7	0.18
374	0	0.0083	0	0	0.0042	0.0083	0.0083	0.35	0.00011	0.0083	0.0083	0.3	0	0	0.3	0.0051	0	7	0.18
375	0	0.01	0	0	0.0043	0.01	0.01	0.35	0.00042	0.01	0.01	0.3	0	0	0.3	0.0052	0	7	0.18
376	0	0.07	0	0	0.011	0.07	0.07	0.23	0.0047	0.07	0.07	0.2	0	0	0.2	0.013	0	7	0.18
377	0	0.017	0	0	0.0055	0.017	0.017	0.33	0.0012	0.017	0.017	0.28	0	0	0.28	0.0067	0	7	0.18
378	0	0.026	0	0	0.0064	0.026	0.026	0.31	0.0037	0.026	0.026	0.27	0	0	0.27	0.0078	0	7	0.18
379	0	0.022	0	0	0.0056	0.022	0.022	0.32	0.0046	0.022	0.022	0.28	0	0	0.28	0.0068	0	7	0.18
380	0	0.0093	0	0	0.0053	0.0093	0.0093	0.35	2.1e-05	0.0093	0.0093	0.3	0	0	0.3	0.0064	0	7	0.18
381	0	0.16	0	0	0.0077	0.16	0.16	0.043	0.062	0.16	0.16	0.037	0	0	0.037	0.0093	0	1	0.14
382	0	0.0056	0	0	0.0039	0.0056	0.0056	0.35	1.8e-05	0.0056	0.0056	0.3	0	0	0.3	0.0047	0	7	0.18
383	0	0.049	0	0	0.0088	0.049	0.049	0.27	0.0073	0.049	0.049	0.23	0	0	0.23	0.011	0	7	0.18
384	0	0.014	0	0	0.0052	0.014	0.014	0.34	0.00045	0.014	0.014	0.29	0	0	0.29	0.0063	0	7	0.18
385	0	0.025	0	0	0.0061	0.025	0.025	0.32	0.0053	0.025	0.025	0.27	0	0	0.27	0.0073	0	7	0.18
386	0	0	0	0	0	0	0	0	0	0	0	0	0.0025	0	0	0	1	16	0
387	0	0.027	0	0	0.0062	0.027	0.027	0.31	0.0069	0.027	0.027	0.27	0	0	0.27	0.0075	0	7	0.18
388	0	0.025	0	0	0.0068	0.025	0.025	0.32	0.0014	0.025	0.025	0.27	0	0	0.27	0.0082	0	7	0.18
389	0	0.0018	0	0	0.002	0.0018	0.0018	0.36	6.2e-06	0.0018	0.0018	0.31	0	0	0.31	0.0024	0	7	0.18
390	0	0.029	0	0	0.0078	0.029	0.029	0.31	0.00098	0.029	0.029	0.26	0	0	0.26	0.0094	0	7	0.18
391	0	0.084	0	0	0.01	0.084	0.084	0.2	0.019	0.084	0.084	0.17	0	0	0.17	0.012	0	7	0.18
392	0	0.014	0	0	0.0057	0.014	0.014	0.34	0.00015	0.014	0.014	0.29	0	0	0.29	0.0069	0	7	0.18
393	0	0.025	0	0	0.007	0.025	0.025	0.32	0.00099	0.025	0.025	0.27	0	0	0.27	0.0085	0	7	0.18
394	0	0.096	0	0	0.0081	0.096	0.096	0.14	0.13	0.096	0.096	0.12	6.4e-06	0	0.12	0.0098	0	7	0.18
395	0	0.01	0	0	0.0048	0.01	0.01	0.35	0.00012	0.01	0.01	0.3	0	0	0.3	0.0058	0	7	0.18
396	0	0.0069	0	0	0.0037	0.0069	0.0069	0.35	0.00012	0.0069	0.0069	0.3	0	0	0.3	0.0045	0	7	0.18
397	0	0.013	0	0	0.0055	0.013	0.013	0.34	0.00016	0.013	0.013	0.29	0	0	0.29	0.0066	0	7	0.18
398	0	0.048	0	0	0.0081	0.048	0.048	0.27	0.013	0.048	0.048	0.23	0	0	0.23	0.0098	0	7	0.18
399	0	0.0026	0	0	0.0025	0.0026	0.0026	0.36	6.8e-06	0.0026	0.0026	0.31	0	0	0.31	0.003	0	7	0.18
400	0	0.045	0	0	0.0097	0.045	0.045	0.28	0.0015	0.045	0.045	0.24	0	0	0.24	0.012	0	7	0.18
401	0	0.048	0	0	0.0081	0.048	0.048	0.27	0.013	0.048	0.048	0.23	0	0	0.23	0.0098	0	7	0.18
402	0	0.055	0	0	0.0083	0.055	0.055	0.25	0.021	0.055	0.055	0.22	0	0	0.22	0.01	0	7	0.18
403	0	0.058	0	0	0.0084	0.058	0.058	0.24	0.027	0.058	0.058	0.21	0	0	0.21	0.01	0	7	0.18
404	0	0.054	0	0	0.011	0.054	0.054	0.26	0.00095	0.054	0.054	0.22	0	0	0.22	0.014	0	7	0.18
405	0	0.021	0	0	0.0065	0.021	0.021	0.32	0.00077	0.021	0.021	0.28	0	0	0.28	0.0079	0	7	0.18
406	0	0.046	0	0	0.0089	0.046	0.046	0.27	0.0043	0.046	0.046	0.24	0	0	0.24	0.011	0	7	0.18
407	0	0.044	0	0	0.0088	0.044	0.044	0.28	0.0036	0.044	0.044	0.24	0	0	0.24	0.011	0	7	0.18
408	0	0.05	0	0	0.0074	0.05	0.05	0.27	0.0093	0.05	0.05	0.23	0	0	0.23	0.0089	0	7	0.18
409	0	0.053	0	0	0.0074	0.053	0.053	0.26	0.012	0.053	0.053	0.22	0	0	0.22	0.009	0	7	0.18
410	0	0.033	0	0	0.0093	0.033	0.033	0.3	0.00033	0.033	0.033	0.26	0	0	0.26	0.011	0	7	0.18
411	0	0.0042	0	0	0.0035	0.0042	0.0042	0.36	6.7e-06	0.0042	0.0042	0.31	0	0	0.31	0.0042	0	7	0.18
412	0	0.013	0	0	0.0048	0.013	0.013	0.34	0.0007	0.013	0.013	0.29	0	0	0.29	0.0058	0	7	0.18
