SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster	dcf0
553	0.88	0.0005	0	0.12	0	0	0.18
554	0.9	6.2e-05	0	0.098	0	0	0.18
555	0.94	0.0033	0	0.056	0	0	0.18
556	0.83	4.6e-05	0	0.17	0	0	0.18
557	0.95	0.0085	0	0.04	0	0	0.18
558	0.88	0.00024	0	0.12	0	0	0.18
559	0.84	0.0019	0	0.16	0	0	0.18
560	0.55	0.0015	0	0.45	0	0	0.18
561	0.9	0.00029	0	0.098	0	0	0.18
562	0.7	0.00013	0	0.3	0	0	0.18
563	0.91	0.0003	0	0.091	0	0	0.18
564	0.82	6.7e-05	0	0.18	0	0	0.18
565	0.86	0.0004	0	0.14	0	0	0.18
566	0.99	0.00027	0	0.007	0	0	0.18
567	0.89	0.00052	0	0.11	0	0	0.18
568	0.89	0.0032	0	0.1	0	0	0.18
569	0.57	9.2e-06	0	0.43	0	0	0.18
570	0.94	0.006	0	0.05	0	0	0.18
571	0.67	0	0	0.33	0	0	0.18
572	0.68	0.017	0.038	0.27	0	0	0.18
573	0.99	2.6e-06	0.0051	0	0	0	0.18
574	0.97	0.015	0	0.02	0	0	0.18
575	0.93	0.0019	0	0.065	0	0	0.18
576	1.2e-05	0	0	1	0	3	0.14
577	0.79	1.9e-05	0	0.21	0	0	0.18
578	0.95	0.0037	0	0.051	0	0	0.18
579	0.85	0.0016	0	0.15	0	0	0.18
580	0.93	0.0034	0	0.068	0	0	0.18
581	0.98	0.0024	0	0.013	0	0	0.18
582	0.16	0	0	0.84	0	3	0.14
583	0.94	0.018	0	0.04	0	0	0.18
584	0.74	6.3e-05	0	0.26	0	0	0.18
585	0.87	0.00089	0	0.13	0	0	0.18
586	0.64	0.00086	0	0.36	0	0	0.18
587	0.64	1.9e-05	0	0.36	0	0	0.18
588	0.86	0.00036	0	0.14	0	0	0.18
589	0.84	0.0018	0	0.15	0	0	0.18
590	0.9	0.0006	0	0.1	0	0	0.18
591	0.78	0.0012	0	0.22	0	0	0.18
592	0.97	0.00087	0	0.031	0	0	0.18
593	0.92	0.0042	0	0.073	0	0	0.18
594	0.97	0.017	0	0.0091	0	0	0.18
595	0	0	1	0	0	2	0.02
596	0.94	9.5e-05	0	0.058	0	0	0.18
597	0.87	0.0061	0	0.12	0	0	0.18
598	0.91	0.00087	0	0.092	0	0	0.18
599	0.96	0.0054	0	0.034	0	0	0.18
600	0.64	0.0001	0	0.36	0	0	0.18
601	0.99	0.0053	0	0	0	0	0.18
602	0.53	2.5e-05	0	0.47	0	0	0.18
603	0.99	0.008	0	0	0	0	0.18
604	0.9	0.002	0	0.095	0	0	0.18
605	0.93	4.6e-05	0	0.065	0	0	0.18
606	0.98	0.00024	0	0.017	0	0	0.18
607	0.85	4.6e-05	0	0.15	0	0	0.18
608	0.8	0.00032	0	0.2	0	0	0.18
609	0.44	6.9e-06	0	0.56	0	3	0.14
610	0.27	0.00012	0	0.73	0	3	0.14
611	1	0.0013	0	0	4.7e-06	0	0.18
612	0.95	0.0076	0	0.045	5.1e-06	0	0.18
613	1	0.0022	0	0	9.8e-06	0	0.18
614	0.68	0.00018	0	0.32	0	0	0.18
615	0.065	0	0.26	0.68	0	3	0.14
616	0.98	0.0043	0	0.02	0	0	0.18
617	0.65	4.2e-05	0	0.35	0	0	0.18
618	0.99	0.01	0	0	0	0	0.18
619	0.93	0.0052	0	0.064	0	0	0.18
620	0.94	0.0063	0	0.051	0	0	0.18
621	0.32	4.4e-06	0	0.68	0	3	0.14
622	0.82	0.0037	3.1e-06	0.18	0	0	0.18
623	0.9	0.0002	0	0.1	0	0	0.18
624	0.96	0.028	0	0.0075	0	0	0.18
625	0.78	0.00059	0	0.22	0	0	0.18
626	0.81	1.1e-05	0	0.19	0	0	0.18
627	0.87	0.00045	0	0.13	0	0	0.18
628	0.9	0.00016	0	0.097	0	0	0.18
629	0.87	0.00042	0	0.13	0	0	0.18
630	0.45	5.1e-06	0	0.55	0	3	0.14
631	0.88	0.00071	0	0.12	0	0	0.18
632	0.94	0.016	0	0.045	0	0	0.18
633	0.97	0.0013	0	0.032	0	0	0.18
634	0.72	7.4e-05	0	0.28	0	0	0.18
635	0.00031	0	0.95	0.046	0	2	0.02
636	0.57	1.1e-05	0	0.43	0	0	0.18
637	0.67	2.7e-05	0	0.33	0	0	0.18
638	0.97	0.00094	0	0.028	0	0	0.18
639	0.89	7.2e-05	0	0.11	0	0	0.18
640	0.72	1.4e-05	0	0.28	0	0	0.18
641	0.91	0.016	0	0.07	0	0	0.18
642	0.61	1.5e-05	0	0.39	0	0	0.18
643	0.39	2.2e-05	2e-06	0.61	0	3	0.14
644	0.93	0.00042	0	0.069	0	0	0.18
645	0.7	3.4e-05	0	0.3	0	0	0.18
646	0.67	5.5e-06	0	0.33	0	0	0.18
647	0.95	0.0032	0	0.051	0	0	0.18
648	0.64	0	0	0.36	0	0	0.18
649	0.4	0.6	0	0.00041	0	1	0.25
650	0.84	0.0029	0	0.16	0	0	0.18
651	0.7	0.00017	0	0.3	0	0	0.18
652	0.51	7.6e-05	1.4e-06	0.49	0	0	0.18
653	0.32	1.7e-05	0.00073	0.68	0	3	0.14
654	0.46	1.8e-05	0	0.54	0	3	0.14
655	0.47	4.6e-05	0	0.53	0	3	0.14
656	0.98	0.0022	0	0.018	0	0	0.18
657	0.81	0.00011	0	0.19	0	0	0.18
658	0.94	0.029	0	0.035	0	0	0.18
659	0.53	0.00021	0.0016	0.46	0	0	0.18
660	0.7	0.00037	0	0.3	0	0	0.18
661	0.56	5.7e-05	0	0.44	0	0	0.18
662	0.82	0.0014	0	0.18	0	0	0.18
663	0	0	1	1.2e-05	0	2	0.02
664	0.97	0.025	0	7.1e-06	0	0	0.18
665	0.87	0.00026	0	0.13	0	0	0.18
666	0.98	0.021	0	0.0001	0	0	0.18
667	0.98	0.00013	0	0.016	0	0	0.18
668	0.86	3.5e-05	0	0.14	0	0	0.18
669	1	0.0013	0	0	0	0	0.18
670	0.85	0.0016	0	0.15	0	0	0.18
671	0.92	0.0096	0	0.067	0	0	0.18
672	0.97	0.00092	0	0.03	0	0	0.18
673	0.76	0.0014	4e-06	0.24	0	0	0.18
674	0.68	0.0008	0.00019	0.32	0	0	0.18
675	0.81	0.00033	0	0.19	0	0	0.18
676	0.86	0.00087	0	0.14	0	0	0.18
677	0.87	0.0028	0	0.13	0	0	0.18
678	0.96	0.0035	0	0.04	0	0	0.18
679	0.78	0.00023	0	0.22	0	0	0.18
680	0	0	0	0	1	4	0.68
681	0.91	0.00015	0	0.085	0	0	0.18
682	0.84	0.00084	0	0.16	0	0	0.18
683	0.85	0.00098	0	0.14	0	0	0.18
684	0.95	0.00032	0	0.045	0	0	0.18
685	0.88	0.00078	0	0.11	0	0	0.18
686	0.74	0.0014	1.8e-05	0.26	0	0	0.18
687	0.8	0.00019	0	0.2	0	0	0.18
688	0.88	0.0025	0	0.12	0	0	0.18
689	0.94	0.0035	0	0.056	0	0	0.18
690	0.35	3.7e-06	0	0.65	0	3	0.14
691	0.53	8.4e-05	0	0.47	0	0	0.18
692	0.63	0.00034	1.1e-05	0.37	0	0	0.18
693	0.89	0.002	0	0.1	0	0	0.18
694	0.83	0.0024	0	0.17	0	0	0.18
695	0.26	0	0	0.74	0	3	0.14
696	0.95	0.018	0	0.032	0	0	0.18
697	0.88	0.0018	0	0.12	0	0	0.18
698	0.98	0.00022	0	0.02	0	0	0.18
699	0.8	0.00024	0	0.2	0	0	0.18
700	0.93	0.0024	0	0.067	0	0	0.18
701	0.96	0.00031	0	0.035	0	0	0.18
702	0.59	7.6e-05	0	0.41	0	0	0.18
703	0.39	1.2e-06	0	0.61	0	3	0.14
704	0.1	0	0	0.9	0	3	0.14
705	0.73	4.9e-05	0	0.27	0	0	0.18
706	0.97	0.017	0	0.013	0	0	0.18
707	0.74	4.2e-05	0	0.26	0	0	0.18
708	0.89	0.00016	0	0.11	0	0	0.18
709	0.47	0	0	0.53	0	3	0.14
710	0.93	0.0049	0	0.064	0	0	0.18
711	0.91	0.0093	0	0.077	0	0	0.18
712	0.9	0.0098	0	0.09	0	0	0.18
713	0.74	0.00065	0	0.26	0	0	0.18
714	0.8	0.00021	0	0.2	0	0	0.18
715	0.95	0.038	0	0.015	0	0	0.18
716	0.72	3.2e-05	0	0.28	0	0	0.18
717	0.67	0.00044	1.6e-06	0.33	0	0	0.18
718	0.92	0.0026	0	0.078	0	0	0.18
719	0.84	0.0045	0	0.15	0	0	0.18
720	0.86	0.00065	0	0.14	0	0	0.18
721	0.84	0.0018	0	0.16	0	0	0.18
722	0.89	0.0082	0	0.1	0	0	0.18
723	0.89	0.012	0	0.098	0	0	0.18
724	0.58	6.6e-06	0	0.42	0	0	0.18
725	0.88	0.00043	0	0.12	0	0	0.18
726	0.82	4.9e-05	0	0.18	0	0	0.18
727	0.59	0	0	0.41	0	0	0.18
728	0.42	2.9e-06	0	0.58	0	3	0.14
729	0.92	0.011	0	0.067	0	0	0.18
730	0.85	0.00078	0	0.15	0	0	0.18
731	0.95	0.035	0	0.017	0	0	0.18
732	0.95	0.0096	0	0.037	0	0	0.18
733	0.9	0.00096	0	0.1	0	0	0.18
734	0.57	5.7e-06	0	0.43	0	0	0.18
735	0.97	0.0002	0	0.034	0	0	0.18
736	0.84	0.0025	0	0.16	0	0	0.18
737	0.95	0.0028	0	0.045	0	0	0.18
738	1	0.00056	0	0	0	0	0.18
739	0.97	0.017	0	0.01	0	0	0.18
740	1	0.0026	0	0	0	0	0.18
741	0.99	0.0098	0	0	0	0	0.18
742	0.96	0.012	0	0.025	0	0	0.18
743	0.98	0.0011	0	0.014	0	0	0.18
744	0.96	0.00025	0	0.04	0	0	0.18
745	0.99	0.006	0	0	0.00021	0	0.18
746	0.99	0.01	0	0	0	0	0.18
747	1	0.0019	0	0	3.3e-06	0	0.18
748	0.99	0.012	0	0	0	0	0.18
749	0.99	0.0051	0	0	0.00021	0	0.18
750	0.99	0.0049	0	0	0.0002	0	0.18
751	0.98	0.022	0	0.0026	0	0	0.18
752	0.97	0.029	0	0.0032	0	0	0.18
753	0.99	0.0078	0	6.8e-06	0	0	0.18
754	0.95	0.048	0	0.0026	0	0	0.18
755	0.92	0.0025	0	0.079	0	0	0.18
756	0.98	0.0072	0	0.011	0	0	0.18
757	0.86	0.0057	0	0.13	0	0	0.18
758	0.98	0.0026	0	0.021	0	0	0.18
759	0.9	0.00066	0	0.097	0	0	0.18
760	0.99	0.0025	0	0.0058	0	0	0.18
761	0.94	0.034	0	0.028	0	0	0.18
762	0.84	0.00034	0	0.16	0	0	0.18
763	0.9	0.0028	0	0.096	0	0	0.18
764	0.84	0.0013	0	0.16	0	0	0.18
765	0.91	0.0003	0	0.092	0	0	0.18
766	0.95	0.035	0	0.014	0	0	0.18
767	0.87	4.5e-05	0	0.13	0	0	0.18
768	0.86	6.8e-05	0	0.14	0	0	0.18
769	0.76	7.5e-05	0	0.24	0	0	0.18
770	0.076	0	0	0.92	0	3	0.14
771	0.85	0.0023	0	0.15	0	0	0.18
772	0.92	0.0077	0	0.07	0	0	0.18
773	0.93	0.038	0	0.036	2.3e-06	0	0.18
774	0.86	0.0019	0	0.13	0	0	0.18
775	0.89	0.0053	0	0.11	0	0	0.18
776	0.16	1e-06	0.00035	0.84	0	3	0.14
777	0.63	0.00014	0	0.37	0	0	0.18
778	0.77	0.00063	0	0.22	0	0	0.18
779	0.68	0.00054	4.9e-06	0.32	0	0	0.18
780	0.65	3.7e-05	0	0.35	0	0	0.18
781	0.63	0.00016	0	0.37	0	0	0.18
782	0.94	0.002	0	0.061	0	0	0.18
783	0.94	0.004	0	0.055	0	0	0.18
784	0.72	0.00058	0	0.28	0	0	0.18
785	0.97	0.025	0	0.0065	0	0	0.18
786	0.96	0.0012	0	0.039	0	0	0.18
787	0.95	0.0041	0	0.048	0	0	0.18
788	0.84	0.00026	0	0.16	0	0	0.18
789	0.15	0	0	0.85	0	3	0.14
790	0.44	4.2e-06	0	0.56	0	3	0.14
791	0.71	0.00014	0	0.29	0	0	0.18
792	0.44	5.3e-05	4e-05	0.56	0	3	0.14
793	0.87	0.0016	0	0.13	0	0	0.18
794	0.96	0.043	0	0.0012	0	0	0.18
795	0.97	0.0011	0	0.029	0	0	0.18
796	0	0	1	0	0	2	0.02
797	0.89	0.0047	0	0.1	0	0	0.18
798	0.3	0	0	0.7	0	3	0.14
799	0.24	0	0	0.76	0	3	0.14
800	0.31	1.1e-06	0	0.69	0	3	0.14
801	0.92	0.0019	0	0.08	0	0	0.18
802	0.66	3.9e-05	0	0.34	0	0	0.18
803	0.72	7.4e-05	0	0.28	0	0	0.18
804	0.38	4.7e-06	0	0.62	0	3	0.14
805	0.94	0.0038	0	0.06	0	0	0.18
806	0.87	0.004	0	0.13	0	0	0.18
807	0.89	0.0029	0	0.11	0	0	0.18
808	0.47	2.8e-05	0	0.53	0	3	0.14
809	0.96	0.0015	0	0.039	0	0	0.18
810	0.68	6.3e-05	0	0.32	0	0	0.18
811	0.96	0.0038	0	0.036	0	0	0.18
812	0.87	0.0027	0	0.13	0	0	0.18
813	0.91	0.0017	0	0.084	0	0	0.18
814	0.84	0.00048	0	0.16	0	0	0.18
815	0.95	0.00097	0	0.052	0	0	0.18
816	0.98	0.0046	0	0.014	0	0	0.18
817	0.87	0.0004	0	0.13	0	0	0.18
818	0.93	0.00062	0	0.065	0	0	0.18
819	0.91	0.0021	0	0.085	0	0	0.18
820	0.86	3.1e-05	0	0.14	0	0	0.18
821	0.68	0.00066	1.5e-05	0.32	0	0	0.18
822	0.93	0.00032	0	0.067	0	0	0.18
823	0.99	0.003	0	0.003	0	0	0.18
824	0.89	0.0018	0	0.11	0	0	0.18
825	0.97	0.0024	0	0.032	0	0	0.18
826	0.66	0.00011	0	0.34	0	0	0.18
827	0.29	0	0	0.71	0	3	0.14
828	0.95	0.021	0	0.024	0	0	0.18
829	0.9	0.00045	0	0.1	0	0	0.18
830	0.84	0.0067	1.9e-05	0.15	0	0	0.18
831	0.96	0.0015	0	0.034	0	0	0.18
832	0.95	0.0029	0	0.047	0	0	0.18
833	0.69	0.00044	0	0.31	0	0	0.18
834	0.7	0.00031	0	0.3	0	0	0.18
835	0.31	2.7e-06	0	0.69	0	3	0.14
836	0.76	5.5e-05	0	0.24	0	0	0.18
837	0.74	3.1e-05	0	0.26	0	0	0.18
838	0.39	9.9e-06	0	0.61	0	3	0.14
839	0.62	0.00037	3.8e-05	0.38	0	0	0.18
840	0.3	1.4e-05	0.0036	0.7	0	3	0.14
841	0.79	0.00079	0	0.21	0	0	0.18
842	0.85	0.00035	0	0.15	0	0	0.18
843	0.86	0.0015	0	0.13	0	0	0.18
844	0.79	0.00014	0	0.21	0	0	0.18
845	0.97	0.026	0	0.0022	0	0	0.18
846	0.87	2.3e-05	0	0.13	0	0	0.18
847	0.9	0.0015	0	0.099	0	0	0.18
848	0.82	0.00091	0	0.17	0	0	0.18
849	0.94	5.2e-05	0	0.057	0	0	0.18
850	0.83	0.00036	0	0.17	0	0	0.18
851	0.73	1.1e-05	0	0.27	0	0	0.18
852	0.96	0.0091	0	0.036	0	0	0.18
853	0.98	0.0025	0	0.013	0	0	0.18
854	0.28	9e-06	0	0.72	0	3	0.14
855	0.97	0.00043	0	0.033	0	0	0.18
856	0.45	0	0	0.55	0	3	0.14
857	1	0	0.0013	0	0	0	0.18
858	0.73	0.0057	0.00023	0.27	0	0	0.18
859	0.96	0.0028	0	0.041	0	0	0.18
860	0.95	0.011	0	0.037	2.2e-06	0	0.18
861	0.67	0.00088	0	0.33	0	0	0.18
862	0.99	0.0014	0	0.0062	0	0	0.18
863	0.89	0.00015	0	0.11	0	0	0.18
864	0.98	0.0097	0	0.0095	0	0	0.18
865	0.94	0.0013	0	0.058	0	0	0.18
866	0.88	1e-05	0	0.12	0	0	0.18
867	0.99	0.0059	0	0.0077	0	0	0.18
868	0.087	3.1e-05	0	0.91	0	3	0.14
869	0.059	0.0082	0	0.93	0	3	0.14
870	0.95	0.00076	0	0.047	0	0	0.18
871	0.97	0.00092	0	0.033	0	0	0.18
872	0.99	0.0068	0	0.0001	0.00029	0	0.18
873	0.98	0.00032	0.019	0.00049	0	0	0.18
874	1	0.0034	0	0	1.3e-06	0	0.18
875	0.87	0.0025	0	0.13	0	0	0.18
876	0.34	0.03	1e-05	0.63	0	3	0.14
877	0.88	0.0013	0	0.11	0	0	0.18
878	0.93	0.00097	0	0.066	0	0	0.18
879	0.83	0.00051	0	0.17	0	0	0.18
880	0.84	0.00026	0	0.16	0	0	0.18
881	0.9	0.00057	0	0.1	0	0	0.18
882	0.98	0.0021	0	0.018	0	0	0.18
883	0.84	0.0015	0	0.16	0	0	0.18
884	0.91	0.0018	0	0.086	0	0	0.18
885	0.72	2.4e-05	0	0.28	0	0	0.18
886	0.72	1.5e-05	0	0.28	0	0	0.18
887	0.91	0.0052	0	0.08	0	0	0.18
888	0	0	1	1.2e-05	0	2	0.02
889	0	0	1	0	0	2	0.02
890	0.53	2.2e-05	0	0.47	0	0	0.18
891	0.89	0.0021	0	0.11	0	0	0.18
892	0.79	0.00068	0	0.21	0	0	0.18
893	0.29	8.3e-05	0	0.71	0	3	0.14
894	0.97	0.00018	0	0.03	0	0	0.18
895	0.9	3.4e-05	0	0.095	0	0	0.18
896	0.75	0	0	0.25	0	0	0.18
897	0.98	0.0013	0	0.016	0	0	0.18
898	0.86	6.5e-05	0	0.14	0	0	0.18
899	0.68	2.5e-05	0	0.32	0	0	0.18
900	0.95	0.0061	0	0.043	0	0	0.18
901	1	0.0031	0	0	0	0	0.18
902	0.74	0.00018	0	0.26	0	0	0.18
903	0.9	0.0023	0	0.099	0	0	0.18
904	0.95	0.0046	0	0.04	0	0	0.18
905	0.58	2.2e-05	0	0.42	0	0	0.18
906	0.95	0.029	0	0.023	0	0	0.18
907	0.65	0.00026	0	0.35	0	0	0.18
908	0.85	0.001	0	0.15	0	0	0.18
909	0.92	0.011	0	0.067	0	0	0.18
910	0.95	0.0093	0	0.043	0	0	0.18
911	0.65	0.00047	2.6e-05	0.35	0	0	0.18
912	0.85	0.00075	0	0.15	0	0	0.18
913	0.9	0.00051	0	0.097	0	0	0.18
914	0.97	0.013	0	0.016	0	0	0.18
915	0.8	0.00067	0	0.2	0	0	0.18
916	0	0	1	0	0	2	0.02
917	0.94	0.00077	0	0.055	0	0	0.18
918	0.72	0.00011	0	0.28	0	0	0.18
919	0.29	3.7e-06	0	0.71	0	3	0.14
920	0.89	0.00022	0	0.11	0	0	0.18
921	0.96	0.0039	0	0.038	0	0	0.18
922	0.67	0.00066	6.2e-05	0.33	0	0	0.18
923	0.46	2.3e-05	0	0.54	0	3	0.14
924	0.86	5.1e-05	0	0.14	0	0	0.18
925	0.81	0.0014	0	0.19	0	0	0.18
926	0	0	1	0	0	2	0.02
927	0.87	0.0044	0	0.12	0	0	0.18
928	0.83	0.0054	2.8e-05	0.17	0	0	0.18
929	0.89	0.0043	0	0.1	0	0	0.18
930	0.92	0.01	0	0.069	0	0	0.18
931	0.9	0.0027	0	0.096	0	0	0.18
932	0.94	0.0073	0	0.049	0	0	0.18
933	0.97	0.015	0	0.014	0	0	0.18
934	0.92	0.0013	0	0.077	0	0	0.18
935	0.64	7e-05	0	0.36	0	0	0.18
936	0.96	0.041	0	0.00018	0	0	0.18
937	0.64	0.0063	2.4e-05	0.35	0	0	0.18
938	0.88	0.00083	0	0.12	0	0	0.18
939	0.98	0.0045	0	0.016	0	0	0.18
940	0.76	0.0016	0	0.24	0	0	0.18
941	0.21	0	0	0.79	0	3	0.14
942	0.87	0.00015	0	0.13	0	0	0.18
943	0.66	2.7e-05	0	0.34	0	0	0.18
944	0.67	3.7e-06	0	0.33	0	0	0.18
945	0.55	2.3e-05	0	0.45	0	0	0.18
946	0.63	0.0012	0	0.36	0	0	0.18
947	0.43	0.00025	0	0.57	0	3	0.14
948	0.89	0.0009	0	0.11	0	0	0.18
949	0.52	7.7e-06	0	0.48	0	0	0.18
950	0.71	0.00017	0	0.29	0	0	0.18
951	0.94	0.00047	0	0.055	0	0	0.18
952	0.9	0.0015	0	0.094	0	0	0.18
953	0.84	0.00014	0	0.16	0	0	0.18
954	0.92	3e-05	0	0.077	0	0	0.18
955	0.9	1.2e-05	0	0.099	0	0	0.18
956	0.71	0.0012	0.0001	0.28	0	0	0.18
957	0.55	1.5e-05	0	0.45	0	0	0.18
958	0.87	0.00029	0	0.13	0	0	0.18
959	0.92	0.0092	0	0.068	0	0	0.18
960	0.87	0.0035	0	0.12	0	0	0.18
961	0.97	0.0029	0	0.028	0	0	0.18
962	0.97	0.00043	0	0.032	0	0	0.18
963	0.86	0.00022	0	0.14	0	0	0.18
964	0.94	0.00035	0	0.056	0	0	0.18
965	0.97	0.0007	0	0.028	0	0	0.18
966	0.93	0.0033	0	0.064	0	0	0.18
967	0.9	0.00039	0	0.1	0	0	0.18
968	0.7	0.00016	0	0.3	0	0	0.18
969	0.9	0.0071	0	0.093	0	0	0.18
970	0.87	0.0027	0	0.13	0	0	0.18
971	0.87	0.0013	0	0.13	0	0	0.18
972	0.69	2.9e-05	0	0.31	0	0	0.18
973	0.76	9.7e-05	0	0.23	0	0	0.18
974	0.95	0.0046	0	0.042	0	0	0.18
975	1	0.0037	0	0	0	0	0.18
976	0.7	0.00051	0	0.3	0	0	0.18
977	0.81	0.0002	0	0.18	0	0	0.18
978	0.78	2.1e-05	0	0.22	0	0	0.18
979	0.56	0.00014	2.4e-06	0.44	0	0	0.18
980	0.77	0.00024	0	0.23	0	0	0.18
981	0.97	0.0097	0	0.023	0	0	0.18
982	0.94	0.0047	0	0.051	0	0	0.18
983	1	0.00055	0	0	0	0	0.18
984	0.98	0.015	0	0	0	0	0.18
985	0.97	0.023	0	0.0087	0	0	0.18
986	0.97	0.006	0	0.022	0	0	0.18
987	0.97	0.0046	0	0.021	0	0	0.18
988	0.87	0.00029	0	0.13	0	0	0.18
989	0.95	1.5e-05	0	0.054	0	0	0.18
990	0.99	0.0074	0	0	0	0	0.18
991	0.85	0.00078	0	0.15	0	0	0.18
992	0.81	0.0019	0.0057	0.18	0	0	0.18
993	0.97	0.0018	0	0.026	0	0	0.18
994	0.97	0.0037	0	0.028	0	0	0.18
995	0.94	0.0041	0	0.054	0	0	0.18
996	0.82	0.00033	0	0.18	0	0	0.18
997	0.99	0.0089	0	1.1e-05	0	0	0.18
998	0.89	0.00023	0	0.11	0	0	0.18
999	0.99	0.0056	0	0	0	0	0.18
1000	0.85	0.00035	0	0.15	0	0	0.18
1001	0.36	2.1e-06	0	0.64	0	3	0.14
1002	0.91	0.0046	0	0.085	0	0	0.18
1003	0.45	1.5e-05	0	0.55	0	3	0.14
1004	0.88	0.0024	0	0.12	0	0	0.18
1005	0.94	0.0056	0	0.056	0	0	0.18
1006	0.46	4.6e-05	3e-06	0.54	0	3	0.14
1007	0.72	0.00035	0	0.28	0	0	0.18
1008	0.95	0.00054	0	0.048	0	0	0.18
1009	0.88	0.0029	0	0.12	0	0	0.18
1010	0.75	0.00016	0	0.25	0	0	0.18
1011	0.76	0.00035	0	0.24	0	0	0.18
1012	0.82	0.00056	0	0.18	0	0	0.18
1013	0.88	0.0011	0	0.12	0	0	0.18
1014	0.7	0.00092	3.6e-05	0.3	0	0	0.18
1015	0.24	4e-06	7e-05	0.76	0	3	0.14
1016	0.75	0	0	0.25	0	0	0.18
1017	0.91	0.074	0	0.011	0	0	0.18
1018	0.67	0.00049	5.8e-06	0.33	0	0	0.18
1019	0.95	0.01	0	0.041	0	0	0.18
1020	0.93	0.0052	0	0.063	0	0	0.18
1021	0.74	0.00046	0	0.26	0	0	0.18
1022	0.78	0.00046	0	0.22	0	0	0.18
1023	0.71	4.1e-05	0	0.29	0	0	0.18
1024	0.97	0.0026	0	0.028	0	0	0.18
1025	0.85	0.00077	0	0.15	0	0	0.18
1026	0.88	0.0017	0	0.11	0	0	0.18
1027	0.88	0.00035	0	0.12	0	0	0.18
1028	0.83	0.0015	0	0.17	0	0	0.18
