SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0
694	0	0.83	0	0.17	1	0.18
695	0	0.26	0	0.74	3	0.14
696	0	0.97	0	0.033	1	0.18
697	0	0.88	0	0.12	1	0.18
698	0	0.98	0	0.02	1	0.18
699	0	0.8	0	0.2	1	0.18
700	0	0.93	0	0.067	1	0.18
701	0	0.97	0	0.035	1	0.18
702	0	0.59	0	0.41	1	0.18
703	0	0.4	0	0.6	3	0.14
704	0	0.11	0	0.89	3	0.14
705	0	0.73	0	0.27	1	0.18
706	0	0.99	0	0.013	1	0.18
707	0	0.74	0	0.26	1	0.18
708	0	0.89	0	0.11	1	0.18
709	0	0.47	0	0.53	3	0.14
710	0	0.94	0	0.064	1	0.18
711	0	0.92	0	0.077	1	0.18
712	0	0.91	0	0.09	1	0.18
713	0	0.75	0	0.25	1	0.18
714	0	0.8	0	0.2	1	0.18
715	0	0.98	0	0.016	1	0.18
716	0	0.73	0	0.27	1	0.18
717	0	0.67	1.6e-06	0.33	1	0.18
718	0	0.92	0	0.078	1	0.18
719	0	0.85	0	0.15	1	0.18
720	0	0.86	0	0.14	1	0.18
721	0	0.84	0	0.16	1	0.18
722	0	0.9	0	0.1	1	0.18
723	0	0.9	0	0.099	1	0.18
724	0	0.58	0	0.42	1	0.18
725	0	0.88	0	0.12	1	0.18
726	0	0.82	0	0.18	1	0.18
727	0	0.6	0	0.4	1	0.18
728	0	0.42	0	0.58	3	0.14
729	0	0.93	0	0.068	1	0.18
730	0	0.85	0	0.15	1	0.18
731	0	0.98	0	0.018	1	0.18
732	0	0.96	0	0.037	1	0.18
733	0	0.9	0	0.1	1	0.18
734	0	0.58	0	0.42	1	0.18
735	0	0.97	0	0.034	1	0.18
736	0	0.84	0	0.16	1	0.18
737	0	0.96	0	0.045	1	0.18
738	0	1	0	0	1	0.18
739	0	0.99	0	0.01	1	0.18
740	0	1	0	0	1	0.18
741	0	1	0	0	1	0.18
742	0	0.98	0	0.025	1	0.18
743	0	0.99	0	0.014	1	0.18
744	0	0.96	0	0.04	1	0.18
745	0.00021	1	0	0	1	0.18
746	0	1	0	0	1	0.18
747	3.2e-06	1	0	0	1	0.18
748	0	1	0	0	1	0.18
749	0.00021	1	0	0	1	0.18
750	0.0002	1	0	0	1	0.18
751	0	1	0	0.0026	1	0.18
752	0	1	0	0.0033	1	0.18
753	0	1	0	6.8e-06	1	0.18
754	0	1	0	0.0028	1	0.18
755	0	0.92	0	0.079	1	0.18
756	0	0.99	0	0.011	1	0.18
757	0	0.87	0	0.13	1	0.18
758	0	0.98	0	0.021	1	0.18
759	0	0.9	0	0.097	1	0.18
760	0	0.99	0	0.0058	1	0.18
761	0	0.97	0	0.029	1	0.18
762	0	0.84	0	0.16	1	0.18
763	0	0.9	0	0.095	1	0.18
764	0	0.84	0	0.16	1	0.18
765	0	0.91	0	0.091	1	0.18
766	0	0.99	0	0.014	1	0.18
767	0	0.87	0	0.13	1	0.18
768	0	0.86	0	0.14	1	0.18
769	0	0.76	0	0.24	1	0.18
770	0	0.076	0	0.92	3	0.14
771	0	0.85	0	0.15	1	0.18
772	0	0.93	0	0.07	1	0.18
773	2.3e-06	0.96	0	0.038	1	0.18
774	0	0.87	0	0.13	1	0.18
775	0	0.89	0	0.11	1	0.18
776	0	0.16	0.00035	0.84	3	0.14
777	0	0.63	0	0.37	1	0.18
778	0	0.78	0	0.22	1	0.18
779	0	0.68	5e-06	0.32	1	0.18
780	0	0.65	0	0.35	1	0.18
781	0	0.63	0	0.37	1	0.18
782	0	0.94	0	0.061	1	0.18
783	0	0.95	0	0.055	1	0.18
784	0	0.72	0	0.28	1	0.18
785	0	0.99	0	0.0066	1	0.18
786	0	0.96	0	0.038	1	0.18
787	0	0.95	0	0.047	1	0.18
788	0	0.85	0	0.15	1	0.18
789	0	0.15	0	0.85	3	0.14
790	0	0.45	0	0.55	3	0.14
791	0	0.71	0	0.29	1	0.18
792	0	0.45	4.1e-05	0.55	3	0.14
793	0	0.87	0	0.13	1	0.18
794	0	1	0	0.0012	1	0.18
795	0	0.97	0	0.029	1	0.18
796	0	0	1	0	2	0.02
797	0	0.9	0	0.1	1	0.18
798	0	0.3	0	0.7	3	0.14
799	0	0.24	0	0.76	3	0.14
800	0	0.31	0	0.69	3	0.14
801	0	0.92	0	0.079	1	0.18
802	0	0.66	0	0.34	1	0.18
803	0	0.72	0	0.28	1	0.18
804	0	0.38	0	0.62	3	0.14
805	0	0.94	0	0.06	1	0.18
806	0	0.87	0	0.13	1	0.18
807	0	0.89	0	0.11	1	0.18
808	0	0.47	0	0.53	3	0.14
809	0	0.96	0	0.039	1	0.18
810	0	0.68	0	0.32	1	0.18
811	0	0.96	0	0.036	1	0.18
812	0	0.87	0	0.13	1	0.18
813	0	0.92	0	0.084	1	0.18
814	0	0.84	0	0.16	1	0.18
815	0	0.95	0	0.052	1	0.18
816	0	0.99	0	0.014	1	0.18
817	0	0.87	0	0.13	1	0.18
818	0	0.93	0	0.065	1	0.18
819	0	0.91	0	0.085	1	0.18
820	0	0.86	0	0.14	1	0.18
821	0	0.69	1.5e-05	0.31	1	0.18
822	0	0.93	0	0.067	1	0.18
823	0	1	0	0.003	1	0.18
824	0	0.89	0	0.11	1	0.18
825	0	0.97	0	0.031	1	0.18
826	0	0.66	0	0.34	1	0.18
827	0	0.29	0	0.71	3	0.14
828	0	0.98	0	0.025	1	0.18
829	0	0.9	0	0.1	1	0.18
830	0	0.85	1.9e-05	0.15	1	0.18
831	0	0.97	0	0.034	1	0.18
832	0	0.95	0	0.047	1	0.18
833	0	0.7	0	0.3	1	0.18
834	0	0.7	0	0.3	1	0.18
835	0	0.31	0	0.69	3	0.14
836	0	0.77	0	0.23	1	0.18
837	0	0.74	0	0.26	1	0.18
838	0	0.39	0	0.61	3	0.14
839	0	0.63	3.8e-05	0.37	1	0.18
840	0	0.3	0.0036	0.7	3	0.14
841	0	0.79	0	0.21	1	0.18
842	0	0.85	0	0.15	1	0.18
843	0	0.87	0	0.13	1	0.18
844	0	0.79	0	0.21	1	0.18
845	0	1	0	0.0022	1	0.18
846	0	0.87	0	0.13	1	0.18
847	0	0.9	0	0.098	1	0.18
848	0	0.83	0	0.17	1	0.18
849	0	0.94	0	0.056	1	0.18
850	0	0.83	0	0.17	1	0.18
851	0	0.73	0	0.27	1	0.18
852	0	0.96	0	0.036	1	0.18
853	0	0.99	0	0.013	1	0.18
854	0	0.28	0	0.72	3	0.14
855	0	0.97	0	0.033	1	0.18
856	0	0.45	0	0.55	3	0.14
857	0	1	0.0013	0	1	0.18
858	0	0.73	0.00023	0.27	1	0.18
859	0	0.96	0	0.041	1	0.18
860	2.2e-06	0.96	0	0.037	1	0.18
861	0	0.67	0	0.33	1	0.18
862	0	0.99	0	0.0062	1	0.18
863	0	0.9	0	0.1	1	0.18
864	0	0.99	0	0.0095	1	0.18
865	0	0.94	0	0.057	1	0.18
866	0	0.88	0	0.12	1	0.18
867	0	0.99	0	0.0076	1	0.18
868	0	0.088	0	0.91	3	0.14
869	0	0.06	0	0.94	3	0.14
870	0	0.95	0	0.047	1	0.18
871	0	0.97	0	0.033	1	0.18
872	0.00029	1	0	0.0001	1	0.18
873	0	0.98	0.019	0.00048	1	0.18
874	1.3e-06	1	0	0	1	0.18
875	0	0.88	0	0.12	1	0.18
876	0	0.35	1.1e-05	0.65	3	0.14
877	0	0.89	0	0.11	1	0.18
878	0	0.93	0	0.066	1	0.18
879	0	0.83	0	0.17	1	0.18
880	0	0.84	0	0.16	1	0.18
881	0	0.9	0	0.1	1	0.18
882	0	0.98	0	0.017	1	0.18
883	0	0.84	0	0.16	1	0.18
884	0	0.91	0	0.085	1	0.18
885	0	0.72	0	0.28	1	0.18
886	0	0.72	0	0.28	1	0.18
887	0	0.92	0	0.08	1	0.18
888	0	0	1	1.1e-05	2	0.02
889	0	0	1	0	2	0.02
890	0	0.53	0	0.47	1	0.18
891	0	0.89	0	0.11	1	0.18
892	0	0.79	0	0.21	1	0.18
893	0	0.29	0	0.71	3	0.14
894	0	0.97	0	0.03	1	0.18
895	0	0.91	0	0.094	1	0.18
896	0	0.75	0	0.25	1	0.18
897	0	0.98	0	0.016	1	0.18
898	0	0.86	0	0.14	1	0.18
899	0	0.68	0	0.32	1	0.18
900	0	0.96	0	0.043	1	0.18
901	0	1	0	0	1	0.18
902	0	0.74	0	0.26	1	0.18
903	0	0.9	0	0.098	1	0.18
904	0	0.96	0	0.04	1	0.18
905	0	0.58	0	0.42	1	0.18
906	0	0.98	0	0.024	1	0.18
907	0	0.66	0	0.34	1	0.18
908	0	0.85	0	0.15	1	0.18
909	0	0.93	0	0.068	1	0.18
910	0	0.96	0	0.043	1	0.18
911	0	0.65	2.6e-05	0.35	1	0.18
912	0	0.85	0	0.15	1	0.18
913	0	0.9	0	0.097	1	0.18
914	0	0.98	0	0.017	1	0.18
915	0	0.8	0	0.2	1	0.18
916	0	0	1	0	2	0.02
917	0	0.95	0	0.055	1	0.18
918	0	0.72	0	0.28	1	0.18
919	0	0.29	0	0.71	3	0.14
920	0	0.89	0	0.11	1	0.18
921	0	0.96	0	0.038	1	0.18
922	0	0.67	6.3e-05	0.33	1	0.18
923	0	0.46	0	0.54	3	0.14
924	0	0.86	0	0.14	1	0.18
925	0	0.81	0	0.19	1	0.18
926	0	0	1	0	2	0.02
927	0	0.88	0	0.12	1	0.18
928	0	0.83	2.9e-05	0.17	1	0.18
929	0	0.9	0	0.1	1	0.18
930	0	0.93	0	0.069	1	0.18
931	0	0.9	0	0.096	1	0.18
932	0	0.95	0	0.049	1	0.18
933	0	0.99	0	0.014	1	0.18
934	0	0.92	0	0.076	1	0.18
935	0	0.64	0	0.36	1	0.18
936	0	1	0	0.00018	1	0.18
937	0	0.65	2.5e-05	0.35	1	0.18
938	0	0.88	0	0.12	1	0.18
939	0	0.98	0	0.016	1	0.18
940	0	0.76	0	0.24	1	0.18
941	0	0.21	0	0.79	3	0.14
942	0	0.88	0	0.12	1	0.18
943	0	0.66	0	0.34	1	0.18
944	0	0.67	0	0.33	1	0.18
945	0	0.55	0	0.45	1	0.18
946	0	0.64	0	0.36	1	0.18
947	0	0.43	0	0.57	3	0.14
948	0	0.89	0	0.11	1	0.18
949	0	0.53	0	0.47	1	0.18
950	0	0.71	0	0.29	1	0.18
951	0	0.95	0	0.054	1	0.18
952	0	0.91	0	0.094	1	0.18
953	0	0.84	0	0.16	1	0.18
954	0	0.92	0	0.077	1	0.18
955	0	0.9	0	0.098	1	0.18
956	0	0.72	0.0001	0.28	1	0.18
957	0	0.55	0	0.45	1	0.18
958	0	0.87	0	0.13	1	0.18
959	0	0.93	0	0.068	1	0.18
960	0	0.88	0	0.12	1	0.18
961	0	0.97	0	0.027	1	0.18
962	0	0.97	0	0.032	1	0.18
963	0	0.86	0	0.14	1	0.18
964	0	0.94	0	0.055	1	0.18
965	0	0.97	0	0.028	1	0.18
966	0	0.94	0	0.064	1	0.18
967	0	0.9	0	0.1	1	0.18
968	0	0.7	0	0.3	1	0.18
969	0	0.91	0	0.093	1	0.18
970	0	0.87	0	0.13	1	0.18
971	0	0.87	0	0.13	1	0.18
972	0	0.69	0	0.31	1	0.18
973	0	0.77	0	0.23	1	0.18
974	0	0.96	0	0.042	1	0.18
975	0	1	0	0	1	0.18
976	0	0.7	0	0.3	1	0.18
977	0	0.82	0	0.18	1	0.18
978	0	0.78	0	0.22	1	0.18
979	0	0.56	2.5e-06	0.44	1	0.18
980	0	0.77	0	0.23	1	0.18
981	0	0.98	0	0.023	1	0.18
982	0	0.95	0	0.051	1	0.18
983	0	1	0	0	1	0.18
984	0	1	0	0	1	0.18
985	0	0.99	0	0.0089	1	0.18
986	0	0.98	0	0.022	1	0.18
987	0	0.98	0	0.021	1	0.18
988	0	0.87	0	0.13	1	0.18
989	0	0.95	0	0.053	1	0.18
990	0	1	0	0	1	0.18
991	0	0.85	0	0.15	1	0.18
992	0	0.81	0.0057	0.18	1	0.18
993	0	0.97	0	0.026	1	0.18
994	0	0.97	0	0.028	1	0.18
995	0	0.95	0	0.054	1	0.18
996	0	0.82	0	0.18	1	0.18
997	0	1	0	1.1e-05	1	0.18
998	0	0.89	0	0.11	1	0.18
999	0	1	0	0	1	0.18
1000	0	0.85	0	0.15	1	0.18
1001	0	0.37	0	0.63	3	0.14
1002	0	0.92	0	0.085	1	0.18
1003	0	0.45	0	0.55	3	0.14
1004	0	0.88	0	0.12	1	0.18
1005	0	0.94	0	0.056	1	0.18
1006	0	0.46	3e-06	0.54	3	0.14
1007	0	0.72	0	0.28	1	0.18
1008	0	0.95	0	0.047	1	0.18
1009	0	0.88	0	0.12	1	0.18
1010	0	0.75	0	0.25	1	0.18
1011	0	0.76	0	0.24	1	0.18
1012	0	0.82	0	0.18	1	0.18
1013	0	0.88	0	0.12	1	0.18
1014	0	0.71	3.6e-05	0.29	1	0.18
1015	0	0.24	7e-05	0.76	3	0.14
1016	0	0.75	0	0.25	1	0.18
1017	0	0.99	0	0.011	1	0.18
1018	0	0.67	5.8e-06	0.33	1	0.18
1019	0	0.96	0	0.041	1	0.18
1020	0	0.94	0	0.062	1	0.18
1021	0	0.74	0	0.26	1	0.18
1022	0	0.78	0	0.22	1	0.18
1023	0	0.71	0	0.29	1	0.18
1024	0	0.97	0	0.028	1	0.18
1025	0	0.85	0	0.15	1	0.18
1026	0	0.89	0	0.11	1	0.18
1027	0	0.88	0	0.12	1	0.18
1028	0	0.83	0	0.17	1	0.18
