SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster	dcf0	dcf1	dcf2
231	0	0.00051	0.0075	5.7e-06	0	0	0	0.00056	0.0017	0	0	0	0.93	0	0.056	12	0.19	0.24	0.21
232	4.2e-05	4.3e-06	0.0033	0.0014	0	0	0	0.044	0	0	0	0	0.9	0	0.052	12	0.19	0.24	0.21
233	0	0	0	0	0	0	0	0.93	0	0	0	0	0.065	0	0.002	7	0.33	0.39	0.47
234	2.5e-05	0	1	0	0	0	0	0.00066	0	0	0	0	7e-05	0	0.00091	2	0.26	0.24	0.34
235	0.41	6.9e-05	0.32	0.18	0	0	0	0.019	0.0041	0	0	0	0.033	0	0.039	0	0.33	0.24	0.34
236	0.00039	0	4.9e-05	0.37	0	0	0	0.25	0.012	0	0	0	0.32	0	0.052	3	0.33	0.39	0.34
237	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0027	12	0.19	0.24	0.21
238	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0.26
239	0	0	0	0	0	0	0	0.046	0	0	0	0	0.95	0	0.00022	12	0.19	0.24	0.21
240	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0.24	0.18
241	0.006	0.0012	0.083	0.0098	0	0	0	0.0064	0.0019	0	0	0	0.023	0	0.87	14	0.19	0.16	0.27
242	0	0.1	3.9e-06	0.011	0	0	0	0.0023	2.2e-05	0	0	0	4.3e-06	0	0.88	14	0.19	0.16	0.27
243	0	0	0	0.0079	0	0	0	0.99	0	0	0	0	0	0	0	7	0.33	0.39	0.47
244	0.00012	0	0.0042	6.3e-05	0	0	0	0.03	1.7e-06	0	0	0	0.051	0	0.91	14	0.19	0.16	0.27
245	0	0	0	0	0	0	0	0.082	0	0	0	0	0.3	0	0.62	14	0.19	0.16	0.27
246	0	0	0	0	0	0	0	0.0038	0	0	0	0	1	0	9.1e-05	12	0.19	0.24	0.21
247	0.00091	0	0	0.012	0	0	0	0.0032	0	0	0	0	0.96	0	0.023	12	0.19	0.24	0.21
248	2e-05	0	0.00038	0.00015	0	0	0	0.0074	0	0	0	0	0.95	0	0.038	12	0.19	0.24	0.21
249	0.0053	0	1.7e-05	3.8e-05	0	0	0	0.59	2.4e-06	0	0	0	0.18	0	0.23	7	0.33	0.39	0.47
250	7.5e-06	5e-06	7.1e-05	0	0	0	0	0	0	0	0	0	0.98	0	0.023	12	0.19	0.24	0.21
251	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0.19	0.018	0.21
252	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0.19	0.24	0.21
253	0.034	0.0011	0.047	0.042	0	0	0	0.0015	0.00039	0	0	0	0.79	0	0.08	12	0.19	0.24	0.21
254	0.002	3.3e-05	0.032	0.0039	0	0	0	0.3	0.0026	0	0	0	0.14	0	0.52	14	0.19	0.16	0.27
255	0.38	2.4e-05	0.48	0.036	0	0	0	0.0062	0.0015	0	0	0	0.026	0	0.064	2	0.26	0.24	0.34
256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0.19	0.018	0.21
257	0	0	0	4.7e-05	0	0	0	0.96	8.5e-05	0	0	0	0.033	0	0.0087	7	0.33	0.39	0.47
258	0	0	0	0	0	0	0	1	0.0003	0	0	0	0	0	0	7	0.33	0.39	0.47
259	0	0	0	0	0	1.9e-05	0	0	0	0	0.97	0.03	0	2.1e-06	0	10	0	0	0.26
260	0.0054	0	0.018	0.85	0	0	0	0.0056	0.13	0	0	0	2.8e-05	0	0	3	0.33	0.39	0.34
261	7.9e-05	0.00034	0.00082	0.15	0	0	0	0.37	0.028	0	0	0	0.16	0	0.29	7	0.33	0.39	0.47
262	0	0.0042	0.043	0	0	0	0	0	0	0	0	0	0.052	0	0.9	14	0.19	0.16	0.27
263	0.011	0.003	0.39	0.026	0	0	0	8.9e-05	0.0067	0	0	0	0.53	0	0.033	12	0.19	0.24	0.21
264	0.071	0.00092	0.085	0.028	0	0	0	0.1	0.00057	0	0	0	0.25	0	0.47	14	0.19	0.16	0.27
265	0	2.8e-05	0	0.006	0	0	0	0.52	0	0	0	0	0.0012	0	0.47	7	0.33	0.39	0.47
266	0.4	0.00013	0.58	0.0095	0	0	0	4e-05	0.00014	0	0	0	0.011	0	0.0039	2	0.26	0.24	0.34
267	0	0.00053	4.9e-05	6.7e-05	0	0	0	0.014	0	0	0	0	0.062	0	0.92	14	0.19	0.16	0.27
268	0.005	0.00012	0.092	0.0023	0	0	0	0.3	0.00058	0	0	0	0.29	0	0.31	14	0.19	0.16	0.27
269	0.00091	0	0.0027	0.023	0	0	0	0.55	0.037	0	0	0	0.13	0	0.26	7	0.33	0.39	0.47
270	0.067	5.9e-06	0.028	0.028	0	0	0	0.062	0.00081	0	0	0	0.19	0	0.62	14	0.19	0.16	0.27
271	0.066	0.00022	0.022	0.35	0	0	0	0.015	0.001	0	0	0	0.47	0	0.082	12	0.19	0.24	0.21
272	0	0	0	0	0	0	0	0	0	0	0	0.99	0	0.011	0	11	0	0.16	0.21
273	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0.26
274	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0013	0	11	0	0.16	0.21
275	0	0	0	0.015	0	0	0	0.64	0.32	0	0	0	0.021	0	0.0021	7	0.33	0.39	0.47
276	0.00037	5.7e-06	0.0039	0.026	0	0	0	0.067	9.4e-05	0	0	0	0.67	0	0.23	12	0.19	0.24	0.21
277	0.0011	0	0.0025	0.028	0	0	0	0.24	0.0018	0	0	0	0.31	0	0.42	14	0.19	0.16	0.27
278	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.00036	12	0.19	0.24	0.21
279	4.3e-05	0	9.7e-06	0.047	0	0	0	0.28	0.0012	0	0	0	0.52	0	0.15	12	0.19	0.24	0.21
280	0.032	0	0.039	0.93	0	0	0	4.4e-05	0.0025	0	0	0	0.00016	0	0	3	0.33	0.39	0.34
281	0	0	0	1	0	0	0	4.5e-06	3.6e-06	0	0	0	0.0028	0	0	3	0.33	0.39	0.34
282	4.1e-05	0.00022	0.00024	0.35	0	0	0	0.0083	0.00081	0	0	0	0.6	0	0.042	12	0.19	0.24	0.21
283	0.05	7.2e-06	0.35	0.15	0	0	0	0.14	0.11	0	0	0	0.062	0	0.14	2	0.26	0.24	0.34
284	0.22	0	0.0039	0.76	0	0	0	0.00095	0.00036	0	0	0	0.018	0	2e-06	3	0.33	0.39	0.34
285	0.039	0.00018	0.072	0.14	0	0	0	0.095	0.017	0	0	0	0.41	0	0.22	12	0.19	0.24	0.21
286	0.00035	2e-05	0.032	2.2e-05	0	0	0	0.03	0	0	0	0	0.7	0	0.24	12	0.19	0.24	0.21
287	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0.19	0.24	0.21
288	0.96	0	0.042	2.8e-05	0	0	0	0	0	0	0	0	7.2e-06	0	0	0	0.33	0.24	0.34
289	0.35	0	0.036	0.57	0	0	0	0.043	0.0024	0	0	0	0	0	9.4e-05	3	0.33	0.39	0.34
290	0	0	0	0.023	0	0	0	2.4e-05	0	0	0	0	0.98	0	0	12	0.19	0.24	0.21
291	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0.33	0.39	0.34
292	0.99	0	0.0091	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33	0.24	0.34
293	0	0	0	0	0	0	0	0	0	0	0	0	6.9e-05	0	1	14	0.19	0.16	0.27
294	0.025	9.2e-06	0.012	0.27	0	0	0	0.12	0.0075	0	0	0	0.39	0	0.18	12	0.19	0.24	0.21
295	0.00057	0	0.47	0	0	0	0	1.7e-05	0	0	0	0	0.00065	0	0.53	14	0.19	0.16	0.27
296	1	0	0.0044	0	0	0	0	0	0	0	0	0	0	0	0.00036	0	0.33	0.24	0.34
297	0.78	0	0.21	0.011	0	0	0	1.6e-05	1.9e-05	0	0	0	6.2e-05	0	0.00036	0	0.33	0.24	0.34
298	0.67	0	0.04	0.28	0	0	0	0.0081	0.00033	0	0	0	2.5e-05	0	0.00024	0	0.33	0.24	0.34
299	0	0	4.1e-06	0	0	0	0	0	0	0	0	0	1	0	0.0012	12	0.19	0.24	0.21
300	0.14	0	0.85	0.0045	0	0	0	9.5e-05	0.00089	0	0	0	0.0002	0	0.00051	2	0.26	0.24	0.34
301	0.99	0	0.015	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33	0.24	0.34
302	0.57	0	0.42	0.0035	0	0	0	0.0024	0.00025	0	0	0	0.0003	0	0.007	0	0.33	0.24	0.34
303	0.11	0.00012	0.19	0.17	0	0	0	0.069	0.018	0	0	0	0.22	0	0.23	14	0.19	0.16	0.27
304	0.97	0	0.027	0.00063	0	0	0	0	0	0	0	0	0	0	0	0	0.33	0.24	0.34
305	0.16	8.9e-06	0.34	0.036	0	0	0	0.037	0.0084	0	0	0	0.083	0	0.34	14	0.19	0.16	0.27
306	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0.19	0.018	0.21
307	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0.88	14	0.19	0.16	0.27
308	0	0	0	0	0	0	0	0	0	0	0	1	0	0.002	0	11	0	0.16	0.21
309	0.37	5.3e-06	0.25	0.37	0	0	0	0.00066	0.0022	0	0	0	1.1e-05	0	0.0031	3	0.33	0.39	0.34
310	0.63	0	0.32	0.029	0	0	0	0.015	0.0023	0	0	0	0	0	4.6e-05	0	0.33	0.24	0.34
311	0	0	4.4e-05	0.0058	0	0	0	0	0.017	0	0	0	0.98	0	0	12	0.19	0.24	0.21
312	6.8e-06	0	0.00016	0	0	0	0	0	0	0	0	0	0.97	0	0.034	12	0.19	0.24	0.21
313	0.34	0	0.027	0.54	0	0	0	0.092	0.002	0	0	0	0	0	0.00016	3	0.33	0.39	0.34
