SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0	dcf1	dcf2	dcf3
191	0	0	0.0016	0.096	0.00012	0	0.0047	0	0	0	0	0	0.9	1.3e-06	0	0	0	0	0	12	0.6	0.39	0.52	0.49
192	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0.044	0.043	0.053	0.054
193	0	0	0.089	0.0064	2.2e-05	0	0.0004	0	0	0.00042	0	0.00042	0.89	0.018	0	0	0	0	0	12	0.6	0.39	0.52	0.49
194	0	0	0.011	0.57	0.0011	0	0.0032	0	0	0.004	0	0.004	0.41	2.6e-05	0	0.00049	0	0	0	3	0.6	0.35	0.46	0.44
195	0	0	0.061	0.0032	0.0037	0	1.9e-05	0	0	0.0023	0	0.0023	0.76	0.17	0	0	0	0	0	12	0.6	0.39	0.52	0.49
196	0	0	3.1e-06	1	0	0	1.7e-05	0	0	3.7e-06	0	3.7e-06	0.0019	0	0	9.5e-06	0	0	0	3	0.6	0.35	0.46	0.44
197	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0.044	0.043	0.053	0.054
198	0	0	0.18	0.0031	0	0	0	0	0	0.00034	0	0.00034	0.81	0.0089	0	0	0	0	0	12	0.6	0.39	0.52	0.49
199	0	0	0.038	0.14	0.0033	0	0.0002	0	0	0.0026	0	0.0026	0.81	0.0014	0	0	0	0	0	12	0.6	0.39	0.52	0.49
200	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0.11	0
201	0	0	1.5e-05	0.99	0	0	0	0	0	0	0	0	0.0079	0	0	1.2e-06	0	0	0	3	0.6	0.35	0.46	0.44
202	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0.11	0
203	0	0	0.047	0.065	0.012	0	0.00031	0	0	0.002	0	0.002	0.86	0.012	0	0	0	0	0	12	0.6	0.39	0.52	0.49
204	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0.4	0.22	0.27	0.27
205	0	0	0.055	0.056	0	0	0	0	0	0	0	0	0.89	0.00014	0	0.00025	0	0	0	12	0.6	0.39	0.52	0.49
206	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0.044	0.043	0.053	0.054
207	0	0	0.14	0.11	0.00025	0	0.00012	0	0	0.0056	0	0.0056	0.73	0.0069	0	1.5e-05	0	0	0	12	0.6	0.39	0.52	0.49
208	0	0	0.15	0.015	0.00011	0	5.6e-05	0	0	0.01	0	0.01	0.78	0.034	0	0	0	0	0	12	0.6	0.39	0.52	0.49
209	0	0	0.067	0.015	0.00026	0	5.8e-06	0	0	0.0042	0	0.0042	0.9	0.0072	0	0	0	0	0	12	0.6	0.39	0.52	0.49
210	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0.044	0.043	0.053	0.054
211	0	0	0.012	0.16	0	0	0	0	0	0	0	0	0.83	0	0	1.3e-06	0	0	0	12	0.6	0.39	0.52	0.49
212	0	0	0.15	0.02	0	0	0	0	0	0	0	0	0.83	1.2e-06	0	0	0	0	0	12	0.6	0.39	0.52	0.49
213	0	0	0	1.4e-06	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0.47	0.22	0.46	0.38
214	0	0	0	0	0	0	0	0	1	0	0	0	0	0.00011	0	0	0	0	0	8	0.044	0.043	0.053	0.054
215	0	0	0.037	0.0012	0	0	0	0	0	0	0	0	0.96	0.0012	0	0	0	0	0	12	0.6	0.39	0.52	0.49
216	0	0	0.17	0.017	0	0	0	0	0	0	0	0	0.81	0.00058	0	0.00025	0	0	0	12	0.6	0.39	0.52	0.49
217	0	0	0.088	0.041	8.7e-05	0	2.4e-06	0	0	0.2	0	0.2	0.46	0.0017	0	0	0	0	0	12	0.6	0.39	0.52	0.49
218	0	0	0.19	0.0012	0	0	0	0	0	0.00013	0	0.00013	0.8	0.0019	0	0	0	0	0	12	0.6	0.39	0.52	0.49
219	0	0	0.36	0.00073	0	0	0	0	0	0.0004	0	0.0004	0.62	0.016	0	0	0	0	0	12	0.6	0.39	0.52	0.49
220	0	0	0.15	0.017	0	0	0	0	0	5.1e-05	0	5.1e-05	0.84	0.00058	0	0	0	0	0	12	0.6	0.39	0.52	0.49
221	0	0	0.017	0.29	0.026	0	0.016	0	0	7e-05	0	7e-05	0.65	0.0011	0	4.5e-05	0	0	0	12	0.6	0.39	0.52	0.49
222	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1.3e-06	0	0	0	7	0.4	0.22	0.27	0.27
223	0	0	0	0	0	0	0	0	1.6e-06	0	0	0	0	0	0	0	0	1	0	17	0	0.13	0	0
224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	14	0.18	0.17	0.43	0.054
225	0	0	0.058	0.018	0.00084	0	0.00022	0	0	0.0037	0	0.0037	0.9	0.011	0	0	0	0	0	12	0.6	0.39	0.52	0.49
226	0	0	0.6	0.00013	0	0	0	0	0	0.00071	0	0.00071	0.4	4.9e-06	0	0	0	0	0	2	0.6	0.39	0.52	0.55
227	0	0	0.054	0.052	0	0	0	0	0	0.0018	0	0.0018	0.89	0	0	0	0	0	0	12	0.6	0.39	0.52	0.49
228	0	0	0.0054	0.74	2.3e-06	0	0.00032	0	0	0.00072	0	0.00072	0.26	0	0	0.00025	0	0	0	3	0.6	0.35	0.46	0.44
229	0	0	0.12	4.4e-05	0	0	0	0	0	0.084	0	0.084	0.63	0.091	0	0	0	0	0	12	0.6	0.39	0.52	0.49
230	0	0	0.00063	0.87	0	0	0.0019	0	0	0	0	0	0.13	0	0	3.7e-05	0	0	0	3	0.6	0.35	0.46	0.44
231	0	0	0.05	0.24	2.5e-05	0	0.0007	0	0	0.011	0	0.011	0.69	0.00011	0	0.0015	0	0	0	12	0.6	0.39	0.52	0.49
232	0	0	0.092	0.16	0.00097	0	0.0018	5.4e-06	0	0.009	0	0.009	0.72	0.0048	0	0.0023	0	0	0	12	0.6	0.39	0.52	0.49
233	0	0	0.019	0.0012	5.3e-06	0	0	0	0	0	0	0	0.98	0.0035	0	0	0	0	0	12	0.6	0.39	0.52	0.49
234	0	0	0	1	0	0	2.1e-05	0	0	0	0	0	2.4e-05	0	0	0.00013	0	0	0	3	0.6	0.35	0.46	0.44
235	0	0	0	1	0	0	3.4e-06	0	0	0	0	0	0.00028	0	0	0	0	0	0	3	0.6	0.35	0.46	0.44
236	0	0	0	0	0	0	0	0	0.00014	0	2.1e-05	0	0	0	0	0	1	0	4e-06	16	0.089	0	0	0.054
237	0	0	0.067	0.008	1.3e-05	0	6.5e-06	0	0	4.5e-05	0	4.5e-05	0.92	0.0072	0	0	0	0	0	12	0.6	0.39	0.52	0.49
238	0	0	0.062	0.0071	0.00066	0	0.00015	0	0	0.00088	0	0.00088	0.89	0.042	0	0	0	0	0	12	0.6	0.39	0.52	0.49
239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17	0	0.13	0	0
240	0	0	0.084	0.024	1.2e-05	0	0	0	0	0.088	0	0.088	0.71	0.00031	0	0	0	0	0	12	0.6	0.39	0.52	0.49
241	0	0	0.094	0.063	2.7e-05	0	2.2e-05	0	0	0.012	0	0.012	0.82	0.00081	0	0	0	0	0	12	0.6	0.39	0.52	0.49
242	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2.2e-06	0	0	0	7	0.4	0.22	0.27	0.27
243	0	0	0.16	0.15	0	0	0	0	0	0.058	0	0.058	0.57	1.5e-06	0	0	0	0	0	12	0.6	0.39	0.52	0.49
244	0	0	0.033	0.14	0	0	0	0	0	0.0056	0	0.0056	0.82	1.3e-06	0	0	0	0	0	12	0.6	0.39	0.52	0.49
245	0	0	0.033	0.0051	0.00021	0	1.4e-05	0	0	0.00028	0	0.00028	0.96	0.0047	0	0	0	0	0	12	0.6	0.39	0.52	0.49
246	0	0	0.053	0.09	0	0	0	0	0	0.00032	0	0.00032	0.86	0	0	0	0	0	0	12	0.6	0.39	0.52	0.49
247	1.5e-06	0	0.033	0.55	0	0	0	0	0	0.0031	0	0.0031	0.41	0	0	1e-05	0	0	0	3	0.6	0.35	0.46	0.44
248	0	0	0.016	0.019	0	0	0	0	0	0.001	0	0.001	0.96	1.6e-06	0	0	0	0	0	12	0.6	0.39	0.52	0.49
249	0	0	0.0061	4.6e-06	0	0	0	0	0	0.49	0	0.49	0.0047	0	0	0	0	0	0	9	0.56	0.44	0.44	0.56
250	0	0	0.32	0.0013	0	0	0	0	0	0.00033	0	0.00033	0.67	1.6e-06	0	0	0	0	0	12	0.6	0.39	0.52	0.49
251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	16	0.089	0	0	0.054
252	0	0	0.044	0.018	0.00016	0	3.2e-05	0	0	0.00051	0	0.00051	0.93	0.003	0	0	0	0	0	12	0.6	0.39	0.52	0.49
253	0	0	0.061	0.11	0.00062	0	0.00039	0	0	0.043	0	0.043	0.74	0.0011	0	7.4e-06	0	0	0	12	0.6	0.39	0.52	0.49
254	0	0	0.036	0.37	0.00038	0	0.003	0	0	0.0013	0	0.0013	0.58	0.00015	0	0.0014	0	0	0	12	0.6	0.39	0.52	0.49
255	0	0	0.044	0.056	1.4e-05	0	0.0011	0	0	0.00069	0	0.00069	0.9	0.00016	0	5.6e-06	0	0	0	12	0.6	0.39	0.52	0.49
256	0	0	0.02	0.43	4.1e-05	0	0.00013	0	0	0.048	0	0.048	0.45	7.3e-06	0	1.5e-05	0	0	0	12	0.6	0.39	0.52	0.49
257	0	0	0.14	0.03	0	0	0	0	0	0.13	0	0.13	0.58	0.00013	0	0	0	0	0	12	0.6	0.39	0.52	0.49
258	0	0	0.021	0.001	0	0	0	0	0	0.48	0	0.48	0.027	0	0	0	0	0	0	9	0.56	0.44	0.44	0.56
259	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0.044	0.043	0.053	0.054
260	0	0	0.21	0.0015	0	0	0	0	0	0.0096	0	0.0096	0.77	8.2e-06	0	0	0	0	0	12	0.6	0.39	0.52	0.49
261	0	0	0.27	0.0061	0	0	0	0	0	0.05	0	0.05	0.63	8e-06	0	0	0	0	0	12	0.6	0.39	0.52	0.49
