SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0	dcf1	dcf2	dcf3
208	0.023	0.0013	0	0.049	0.89	0.00031	0	0.00022	0	0.034	0	0	0	0	0	0.00056	4	0.6	0.39	0.52	0.49
209	0.0086	0.00029	0	0.072	0.91	0.00018	0	6.5e-06	0	0.0063	0	0	0	0	0	3.8e-05	4	0.6	0.39	0.52	0.49
210	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0.044	0.087	0.053	0.054
211	0	0	0	0.00094	0.97	0	0	0	0	0	0	0	0	0	0	0.031	4	0.6	0.39	0.52	0.49
212	0	0	0	0.01	0.99	0	0	0	0	1.3e-06	0	0	0	0	0	0.00016	4	0.6	0.39	0.52	0.49
213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0.53	0.3	0.46	0.38
214	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.089	0	0.053	0.054
215	0	0	0	0.0087	0.99	0	0	0	0	0.0011	0	0	0	0	0	2.3e-06	4	0.6	0.39	0.52	0.49
216	0	0	0	0.015	0.98	0	0	0	0	0.00061	0	0	0	0	0	0.0029	4	0.6	0.39	0.52	0.49
217	0.44	0.01	0	0.041	0.5	8.7e-05	0	7.8e-06	0	0.0016	0	0	0	0	0	0.00037	4	0.6	0.39	0.52	0.49
218	0.00033	2.8e-05	0	0.019	0.98	0	0	0.0025	0	0.002	0	0	0	0	0	8.2e-06	4	0.6	0.39	0.52	0.49
219	0.0012	0.0016	0	0.079	0.9	0	0	0.0012	0	0.02	0	0	0	0	0	0	4	0.6	0.39	0.52	0.49
220	0.00011	0.0088	0	0.13	0.86	0	0	0.00026	0	0.00052	0	0	0	0	0	1.9e-05	4	0.6	0.39	0.52	0.49
221	0.00018	0.0025	0	0.1	0.84	0.0062	0	2.4e-05	0	0.0012	0	0	0	0	0	0.049	4	0.6	0.39	0.52	0.49
222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.4	0.22	0.27	0.27
223	0	0	0	0	0	0	0	0	0	0	0	0	2.4e-05	1	0	0	13	0	0.13	0	0
224	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.18	0.17	0.43	0.054
225	0.0078	6.7e-05	0	0.034	0.94	0.004	0	3.1e-05	0	0.0099	0	0	0	0	0	0.00054	4	0.6	0.39	0.52	0.49
226	0.0035	0.0013	0	0.027	0.97	0	0	0.0019	0	1e-05	0	0	0	0	0	0	4	0.6	0.39	0.52	0.49
227	0.004	0.00031	0	0.02	0.98	0	0	1e-05	0	0	0	0	0	0	0	2.7e-05	4	0.6	0.39	0.52	0.49
228	0.0028	0.00098	0	0.0093	0.51	7.5e-05	0	1.4e-05	0	0	0	0	0	0	0	0.48	4	0.6	0.39	0.52	0.49
229	0.19	1.8e-06	0	0.044	0.68	0	0	0	0	0.087	0	0	0	0	0	0	4	0.6	0.39	0.52	0.49
230	1.7e-06	5.4e-05	0	0.0037	0.24	5e-06	0	8.8e-06	0	0	0	0	0	0	0	0.76	15	0.53	0.3	0.46	0.38
231	0.027	0.002	0	0.019	0.84	0.00049	0	0.00018	0	0.00012	0	0	0	0	0	0.11	4	0.6	0.39	0.52	0.49
232	0.021	0.014	0	0.058	0.85	0.0016	0	0.00026	0	0.0049	0	0	0	0	5.8e-06	0.049	4	0.6	0.39	0.52	0.49
233	0	2.1e-05	0	0.37	0.63	0	0	0	0	0.002	0	0	0	0	0	0	4	0.6	0.39	0.52	0.49
234	0	1.8e-06	0	0	1.4e-05	0	0	0	0	0	0	0	0	0	0	1	15	0.53	0.3	0.46	0.38
235	0	0.00065	0	0.00025	0.0025	0	0	0	0	0	0	0	0	0	0	1	15	0.53	0.3	0.46	0.38
236	0	0	0.098	0	0	0	0	0	0.9	0	0	2.2e-05	8.2e-06	0	0	0	8	0.089	0	0	0.054
237	8.9e-05	0.00022	0	0.088	0.91	4.8e-06	0	6.3e-05	0	0.0062	0	0	0	0	0	1.8e-05	4	0.6	0.39	0.52	0.49
238	0.0018	3.7e-05	0	0.042	0.92	0.0019	0	4.9e-05	0	0.037	0	0	0	0	0	0.00012	4	0.6	0.39	0.52	0.49
239	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0	0.13	0	0
240	0.18	0.0028	0	0.078	0.74	4.4e-06	0	0	0	0.00028	0	0	0	0	0	6.4e-06	4	0.6	0.39	0.52	0.49
241	0.028	0.0027	0	0.047	0.92	7.3e-05	0	4.8e-05	0	0.00079	0	0	0	0	0	0.0011	4	0.6	0.39	0.52	0.49
242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.4	0.22	0.27	0.27
243	0.1	0.35	0	0.059	0.49	0	0	5.4e-06	0	1.1e-06	0	0	0	0	0	1.9e-05	4	0.6	0.39	0.52	0.49
244	0.013	0.00054	0	0.03	0.96	2.8e-06	0	2.5e-06	0	1.3e-06	0	0	0	0	0	0.00032	4	0.6	0.39	0.52	0.49
245	0.00057	5.1e-06	0	0.041	0.95	0.00049	0	4.6e-06	0	0.0041	0	0	0	0	0	1e-05	4	0.6	0.39	0.52	0.49
246	0.00072	0.0012	0	0.031	0.97	0	0	2.7e-05	0	0	0	0	0	0	0	0.00011	4	0.6	0.39	0.52	0.49
247	0.014	0.0032	0	0.0029	0.91	0	0	0.0012	0	0	0	0	0	0	0	0.069	4	0.6	0.39	0.52	0.49
248	0.0021	4.1e-06	0	0.017	0.98	0	0	0	0	1.4e-06	0	0	0	0	0	4.4e-06	4	0.6	0.39	0.52	0.49
249	1	7.6e-06	0	8.9e-05	0.0047	0	0	0	0	0	0	0	0	0	0	0	0	0.56	0.44	0.44	0.56
250	0.00098	0.00048	0	0.019	0.98	0	0	0.0014	0	2e-06	0	0	0	0	0	0	4	0.6	0.39	0.52	0.49
251	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0.089	0	0	0.054
252	0.001	8.3e-05	0	0.054	0.94	0.00021	0	1.4e-05	0	0.0026	0	0	0	0	0	0.0001	4	0.6	0.39	0.52	0.49
253	0.099	0.0013	0	0.03	0.85	0.0041	0	3.3e-05	0	0.0011	0	0	0	0	0	0.014	4	0.6	0.39	0.52	0.49
254	0.0035	0.0091	0	0.046	0.79	0.00075	0	0.00011	0	0.00018	0	0	0	0	0	0.15	4	0.6	0.39	0.52	0.49
255	0.0015	5.5e-05	0	0.015	0.97	0.0006	0	0.00025	0	0.00015	0	0	0	0	0	0.014	4	0.6	0.39	0.52	0.49
256	0.16	0.0025	0	0.018	0.73	0.00078	0	9.5e-06	0	1e-05	0	0	0	0	0	0.092	4	0.6	0.39	0.52	0.49
257	0.3	0.0036	0	0.021	0.68	2.2e-06	0	5.8e-05	0	0.00014	0	0	0	0	0	0.00026	4	0.6	0.39	0.52	0.49
258	0.97	0.0026	0	0.0006	0.027	0	0	0	0	0	0	0	0	0	0	0	0	0.56	0.44	0.44	0.56
259	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0.044	0.087	0.053	0.054
260	0.023	0.00053	0	0.052	0.92	0	0	3.3e-06	0	8.6e-06	0	0	0	0	0	0	4	0.6	0.39	0.52	0.49
261	0.11	0.076	0	0.15	0.67	0	0	0	0	7.4e-06	0	0	0	0	0	0	4	0.6	0.39	0.52	0.49
