SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1	dcf2	dcf3
189	0	0.0027	0	0	0	0	0	0	1	0	0	0	0	9.4e-05	0	0	0.00024	0.0013	0	0	8	0.6	0.39	0.52	0.49
190	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.044	0.043	0.053	0.054
191	0	0	0	0	0.0028	0	0	0	0.92	0	0	0	0	0	0	0	2.2e-06	0.079	0	0	8	0.6	0.39	0.52	0.49
192	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.044	0.043	0.053	0.054
193	0	0.00087	0	0	0.00065	0	1.1e-05	0	0.95	0	0	0	0	0.0039	0	0	0.00076	0.0055	0	0.036	8	0.6	0.39	0.52	0.49
194	0	0.0088	0	0	0.0064	0	0.0052	0	0.46	0	0	0	0	2.1e-06	0	0	0.0064	0.51	0	1.7e-06	17	0.6	0.35	0.46	0.44
195	0	0.0055	0	0	0.0036	0	0	0	0.95	0	0	0	0	0.039	0	0	4.7e-05	0.0032	0	7.3e-05	8	0.6	0.39	0.52	0.49
196	0	8.9e-06	0	0	0	0	0.0044	0	0.0023	0	0	0	0	0	0	0	0.00065	0.99	0	0	17	0.6	0.35	0.46	0.44
197	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.044	0.043	0.053	0.054
198	0	0.00081	0	0	0	0	0	0	0.99	0	0	0	0	0.0034	0	0	0.00055	0.0031	0	0.00014	8	0.6	0.39	0.52	0.49
199	0	0.0054	0	0	0.0013	0	4.6e-06	0	0.87	0	0	0	0	0.00018	0	0	0.0012	0.12	0	4.2e-06	8	0.6	0.39	0.52	0.49
200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0	0	0.11	0
201	0	0	0	0	0	0	0.0017	0	0.0098	0	0	0	0	0	0	0	0.0043	0.98	0	0	17	0.6	0.35	0.46	0.44
202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0	0	0.11	0
203	0	0.0041	0	0	0.0036	0	1.6e-06	0	0.93	0	0	0	0	0.0019	0	0	0.00049	0.056	0	2.6e-05	8	0.6	0.39	0.52	0.49
204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.4	0.22	0.27	0.27
205	0	0	0	0	0	0	0.0029	0	0.95	0	0	0	0	4.5e-05	0	0	0	0.048	0	0	8	0.6	0.39	0.52	0.49
206	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.044	0.043	0.053	0.054
207	0	0.013	0	0	0.0001	0	5e-05	0	0.85	0	0	0	0	0.0049	0	0	0.023	0.11	0	0.00054	8	0.6	0.39	0.52	0.49
208	0	0.024	0	0	0.00041	0	1.1e-05	0	0.93	0	0	0	0	0.021	0	0	0.005	0.014	0	0.0022	8	0.6	0.39	0.52	0.49
209	0	0.0089	0	0	0.00024	0	0	0	0.98	0	0	0	0	0.0011	0	0	0.0003	0.013	0	5.3e-06	8	0.6	0.39	0.52	0.49
210	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.044	0.043	0.053	0.054
211	0	0	0	0	0	0	0.00031	0	0.87	0	0	0	0	0	0	0	0	0.13	0	0	8	0.6	0.39	0.52	0.49
212	0	0	0	0	0	0	1.4e-06	0	0.98	0	0	0	0	0	0	0	0	0.019	0	0	8	0.6	0.39	0.52	0.49
213	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1.5e-06	0	0	6	0.47	0.26	0.46	0.38
214	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.044	0.043	0.053	0.054
215	0	0	0	0	0	0	0	0	1	0	0	0	0	0.00011	0	0	0	0.00099	0	0	8	0.6	0.39	0.52	0.49
216	0	0	0	0	0	0	0.00056	0	0.98	0	0	0	0	0.00063	0	0	0	0.016	0	0	8	0.6	0.39	0.52	0.49
217	0	0.44	0	0	0.00011	0	1.5e-06	0	0.51	0	0	0	0	0.001	0	0	0.014	0.037	0	1.3e-06	8	0.6	0.39	0.52	0.49
218	0	0.00032	0	0	0	0	0	0	0.99	0	0	0	0	0.00064	0	0	0.0012	0.0012	0	0.01	8	0.6	0.39	0.52	0.49
219	0	0.0012	0	0	0	0	0	0	0.98	0	0	0	0	0.017	0	0	0.0024	0.00092	0	0.0036	8	0.6	0.39	0.52	0.49
220	0	0.00012	0	0	0	0	0	0	0.98	0	0	0	0	0.00014	0	0	0.0026	0.016	0	0.00022	8	0.6	0.39	0.52	0.49
221	0	0.00015	0	0	0.0066	0	0.00024	0	0.73	0	0	0	0	9.4e-05	0	0	0.00056	0.27	0	9.4e-05	8	0.6	0.39	0.52	0.49
222	0	0	0	0	0	0	1.4e-06	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.4	0.22	0.27	0.27
223	0	0	0	0	0	0	0	1.6e-06	0	0	0	0	1	0	0	0	0	0	0	0	12	0	0.13	0	0
224	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.18	0.17	0.43	0.054
225	0	0.0078	0	0	0.005	0	1.8e-06	0	0.97	0	0	0	0	0.0018	0	0	0.00046	0.015	0	0.00013	8	0.6	0.39	0.52	0.49
226	0	0.0033	0	0	0	0	0	0	0.96	0	0	0	0	5.2e-06	0	0	0.034	0.00025	0	8e-06	8	0.6	0.39	0.52	0.49
227	0	0.0037	0	0	0	0	0	0	0.94	0	0	0	0	0	0	0	0.007	0.045	0	0	8	0.6	0.39	0.52	0.49
228	0	0.0016	0	0	5.4e-05	0	0.0047	0	0.3	0	0	0	0	0	0	0	0.014	0.68	0	0	17	0.6	0.35	0.46	0.44
229	0	0.2	0	0	1.3e-06	0	0	0	0.78	0	0	0	0	0.017	0	0	4e-06	4.5e-05	0	0	8	0.6	0.39	0.52	0.49
230	0	1.1e-06	0	0	4.2e-06	0	0.0026	0	0.16	0	0	0	0	0	0	0	0.00081	0.84	0	0	17	0.6	0.35	0.46	0.44
231	0	0.022	0	0	0.00052	0	0.0098	0	0.72	0	0	0	0	2e-05	0	0	0.041	0.2	0	9.1e-05	8	0.6	0.39	0.52	0.49
232	0	0.019	0	0	0.0019	0	0.0045	0	0.8	0	0	0	0	0.0026	0	5.5e-06	0.027	0.14	0	0.0011	8	0.6	0.39	0.52	0.49
233	0	0	0	0	0	0	0	0	1	0	0	0	0	2.9e-05	0	0	0	0.001	0	0	8	0.6	0.39	0.52	0.49
234	0	0	0	0	0	0	0.0019	0	2.9e-05	0	0	0	0	0	0	0	2e-06	1	0	0	17	0.6	0.35	0.46	0.44
235	0	0	0	0	0	0	2.8e-05	0	0.00035	0	0	0	0	0	0	0	1e-05	1	0	0	17	0.6	0.35	0.46	0.44
236	0	0	0	0	0	1	0	0.00014	0	0	2.1e-05	0	0	0	0	0	0	0	4e-06	0	5	0.089	0	0	0.054
237	0	9.4e-05	0	0	6.5e-06	0	0	0	0.99	0	0	0	0	0.00074	0	0	0.00013	0.007	0	0.00033	8	0.6	0.39	0.52	0.49
238	0	0.0019	0	0	0.0025	0	0	0	0.98	0	0	0	0	0.0071	0	0	0.00016	0.0063	0	0.00084	8	0.6	0.39	0.52	0.49
239	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0	0.13	0	0
240	0	0.19	0	0	5.9e-06	0	0	0	0.79	0	0	0	0	6.4e-05	0	0	0.0016	0.021	0	0	8	0.6	0.39	0.52	0.49
241	0	0.027	0	0	8.9e-05	0	3.8e-06	0	0.91	0	0	0	0	0.00023	0	0	0.0093	0.056	0	2.6e-05	8	0.6	0.39	0.52	0.49
242	0	0	0	0	0	0	2.2e-06	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.4	0.22	0.27	0.27
243	0	0.11	0	0	0	0	0	0	0.58	0	0	0	0	0	0	0	0.19	0.12	0	0	8	0.6	0.39	0.52	0.49
244	0	0.012	0	0	3.1e-06	0	0	0	0.87	0	0	0	0	0	0	0	0.0036	0.12	0	0	8	0.6	0.39	0.52	0.49
245	0	0.00057	0	0	0.00063	0	0	0	0.99	0	0	0	0	0.00023	0	0	1.8e-05	0.0043	0	8.5e-06	8	0.6	0.39	0.52	0.49
246	0	0.00066	0	0	0	0	0	0	0.91	0	0	0	0	0	0	0	0.0082	0.078	0	0	8	0.6	0.39	0.52	0.49
247	0	0.0012	0	0	0	0	0.00022	0	0.085	0	0	0	0	0	0	0	0.82	0.091	0	0	16	0.56	0.33	0.44	0.56
248	0	0.002	0	0	0	0	0	0	0.98	0	0	0	0	0	0	0	9.8e-05	0.016	0	0	8	0.6	0.39	0.52	0.49
249	0	0.99	0	0	0	0	0	0	0.0048	0	0	0	0	0	0	0	0.00061	3.8e-06	0	0	1	0.56	0.44	0.44	0.56
250	0	0.00094	0	0	0	0	0	0	0.97	0	0	0	0	0	0	0	0.024	0.0016	0	8.5e-06	8	0.6	0.39	0.52	0.49
251	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.089	0	0	0.054
252	0	0.001	0	0	0.00027	0	0	0	0.98	0	0	0	0	0.00024	0	0	0.00017	0.015	0	2.6e-05	8	0.6	0.39	0.52	0.49
253	0	0.089	0	0	0.0047	0	0.00023	0	0.8	0	0	0	0	0.00029	0	0	0.01	0.097	0	2.1e-05	8	0.6	0.39	0.52	0.49
254	0	0.0028	0	0	0.00076	0	0.0051	0	0.64	0	0	0	0	3.2e-05	0	0	0.016	0.33	0	7.1e-05	8	0.6	0.39	0.52	0.49
255	0	0.0014	0	0	0.00072	0	0.00032	0	0.95	0	0	0	0	1.6e-05	0	0	0.003	0.048	0	0.00036	8	0.6	0.39	0.52	0.49
256	0	0.1	0	0	0.00065	0	0.00089	0	0.49	0	0	0	0	0	0	0	0.028	0.38	0	0	8	0.6	0.39	0.52	0.49
257	0	0.27	0	0	2.6e-06	0	0	0	0.65	0	0	0	0	6.6e-05	0	0	0.055	0.027	0	3.9e-06	8	0.6	0.39	0.52	0.49
258	0	0.88	0	0	0	0	0	0	0.025	0	0	0	0	0	0	0	0.097	0.00078	0	0	1	0.56	0.44	0.44	0.56
259	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.044	0.043	0.053	0.054
260	0	0.024	0	0	0	0	0	0	0.97	0	0	0	0	1.2e-06	0	0	0.0015	0.0015	0	0	8	0.6	0.39	0.52	0.49
261	0	0.13	0	0	0	0	0	0	0.85	0	0	0	0	2.1e-06	0	0	0.011	0.0067	0	0	8	0.6	0.39	0.52	0.49
