SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1	dcf2	dcf3
372	0	0	0	0	0	1	0	0	5	0.21	0.087	0.22	0.044
373	0	0	0	0	0	0.00045	1	0	6	0.32	0.058	0.33	0
374	0	0	0	0	0	1	0	0	5	0.21	0.087	0.22	0.044
375	0	0.052	0	0.95	0	0	0	0	3	0.32	0.26	0.33	0.2
376	0	0	0	0	0	1	0	0	5	0.21	0.087	0.22	0.044
377	0	0	0	0	0	1	0	0	5	0.21	0.087	0.22	0.044
378	0	8.6e-06	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
379	1	0	0	0	0	0	0	0	0	0.036	0	0.15	0
380	0	0	0	0	0	0.00011	1	0	6	0.32	0.058	0.33	0
381	0	0	0	0	0	1	1.9e-05	0	5	0.21	0.087	0.22	0.044
382	0	0	0	0	0	1	0	0	5	0.21	0.087	0.22	0.044
383	0	0	0	0	0	0.0021	1	0	6	0.32	0.058	0.33	0
384	0	0	0	0	0	0	1	0	6	0.32	0.058	0.33	0
385	0	0	0	0	0	1	0	0	5	0.21	0.087	0.22	0.044
386	0	0.00013	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
387	0	0	0	0	0	2.2e-06	1	0	6	0.32	0.058	0.33	0
388	1	0	0	0	0	0	0	0	0	0.036	0	0.15	0
389	0	0	0	0.038	0	0	0	0.96	7	0.14	0	0	0
390	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
391	0	7.3e-06	0	0.76	0	0.24	0	0	3	0.32	0.26	0.33	0.2
392	0	0	0.0088	0	0	0	0	0.99	7	0.14	0	0	0
393	0	0	0	0	0	0	0	1	7	0.14	0	0	0
394	0	0	0	0	0	0	1	0	6	0.32	0.058	0.33	0
395	0	0	0	0	0	1	0	0	5	0.21	0.087	0.22	0.044
396	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
397	0	0.095	0	0.9	0	0	0	0	3	0.32	0.26	0.33	0.2
398	0	0.021	0	0.98	0	0	0	0	3	0.32	0.26	0.33	0.2
399	0	0.21	7.2e-06	0.79	0	0	0	0	3	0.32	0.26	0.33	0.2
400	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
401	0	0.00035	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
402	0	0	0	0	0	0	1	0	6	0.32	0.058	0.33	0
403	0	0.84	0	0.16	0	0	0	0	1	0.32	0.26	0.33	0.27
404	0	0.0076	0	0.99	0	0	0	0	3	0.32	0.26	0.33	0.2
405	0	5.5e-05	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
406	0	0.0022	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
407	0	0.0022	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
408	0	0.061	0	0.94	0	0	0	0	3	0.32	0.26	0.33	0.2
409	0	0.18	0.00015	0.82	0	1.4e-05	0	0	3	0.32	0.26	0.33	0.2
410	0	0.33	0	0.67	0	0	0	0	3	0.32	0.26	0.33	0.2
411	0	0	0	0	0	0	0	1	7	0.14	0	0	0
412	0	0.0021	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
413	0	0.011	0	0.99	0	0	0	0	3	0.32	0.26	0.33	0.2
414	0	1.3e-05	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
415	0	1	0	7.9e-05	0	0	0	0	1	0.32	0.26	0.33	0.27
416	1	0	0	0	0	0	0	0	0	0.036	0	0.15	0
417	0	0	0	0	0	1	0	0	5	0.21	0.087	0.22	0.044
418	1	0	0	0	0	0	0	0	0	0.036	0	0.15	0
419	0	0	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
420	0	0.98	0	0.024	0	0	0	0	1	0.32	0.26	0.33	0.27
421	0	0	0	0	0	0	0	1	7	0.14	0	0	0
422	0	0.01	0	0.99	0	0	0	0	3	0.32	0.26	0.33	0.2
423	0	0	0	0	0	0	1	0	6	0.32	0.058	0.33	0
424	0	0.15	0	0.85	0	0	0	0	3	0.32	0.26	0.33	0.2
425	0	0.11	0.0013	0.89	0	0.00062	0	0	3	0.32	0.26	0.33	0.2
426	0	0	0	0	0	1	0	0	5	0.21	0.087	0.22	0.044
427	0	0.0046	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
428	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
429	0	0.0018	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
430	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
431	0	0	0	0	0	3.5e-06	1	0	6	0.32	0.058	0.33	0
432	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
433	1	0	0	0	0	0	0	0	0	0.036	0	0.15	0
434	1	0	0	0	0	0	0	0	0	0.036	0	0.15	0
435	0	0	0	0	0	1	0	0	5	0.21	0.087	0.22	0.044
436	0	0	0	0	0	0	0	1	7	0.14	0	0	0
437	0	0.12	0	0.88	0	0	0	0	3	0.32	0.26	0.33	0.2
438	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
439	0	8.3e-06	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
440	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
441	0	0.099	0	0.9	0	0	0	0	3	0.32	0.26	0.33	0.2
442	1	0	0	0	0	1.1e-06	0	0	0	0.036	0	0.15	0
443	0	0.00029	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
444	0	0.016	0	0.98	0	0	0	0	3	0.32	0.26	0.33	0.2
445	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
446	0	0	0	0	0	0.00076	1	0	6	0.32	0.058	0.33	0
447	0	0.0014	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
448	0	0	0	0	0	0	1	0	6	0.32	0.058	0.33	0
449	0	0.12	0	0.88	0	0	0	0	3	0.32	0.26	0.33	0.2
450	0	0.00031	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
451	0	0.052	0	0.95	0	0	0	0	3	0.32	0.26	0.33	0.2
452	0	0	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
453	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
454	0	0	0	0	0	0.0025	1	0	6	0.32	0.058	0.33	0
455	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
456	0	0.02	0	0.98	0	0	0	0	3	0.32	0.26	0.33	0.2
457	0	0.00016	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
458	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
459	0	0.13	0	0.87	0	0	0	0	3	0.32	0.26	0.33	0.2
460	0	0.00059	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
461	0	0.00032	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
462	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
463	0	1.1e-05	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
464	0	0	0	0	0	1	0	0	5	0.21	0.087	0.22	0.044
465	0	0.028	0	0.97	0	0	0	0	3	0.32	0.26	0.33	0.2
466	0	0.04	0	0.96	0	4.2e-06	0	0	3	0.32	0.26	0.33	0.2
467	0	0	0	0	0	0	0	1	7	0.14	0	0	0
468	0	0.027	0	0.97	0	0	0	0	3	0.32	0.26	0.33	0.2
469	0	0.043	0	0.96	0	0	0	0	3	0.32	0.26	0.33	0.2
470	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
471	0	0	0	0	0	1	0	0	5	0.21	0.087	0.22	0.044
472	0	0.0019	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
473	0	0.018	0	0.98	0	0	0	0	3	0.32	0.26	0.33	0.2
474	0	0.00024	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
475	0	0.0007	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
476	1	0	0	0	0	0	0	0	0	0.036	0	0.15	0
477	0	0.00021	0	0.021	0	0.011	0.97	0	6	0.32	0.058	0.33	0
478	0	0	0	0	0	0	1	0	6	0.32	0.058	0.33	0
479	0	0.0016	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
480	0	0	0	0	0	0	1	0	6	0.32	0.058	0.33	0
481	0	8.1e-05	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
482	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
483	0	0.044	0	0.96	0	0	0	0	3	0.32	0.26	0.33	0.2
484	0	0.00046	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
485	0	0.00049	0	1	0	5.7e-06	0	0	3	0.32	0.26	0.33	0.2
486	0	0.0069	0	0.99	0	0	0	0	3	0.32	0.26	0.33	0.2
487	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
488	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
489	0	0.077	0	0.92	0	2.1e-06	0	0	3	0.32	0.26	0.33	0.2
490	0	0.4	0.00062	0.6	0	0	0	0	3	0.32	0.26	0.33	0.2
491	1	0	0	0	0	0	0	0	0	0.036	0	0.15	0
492	1	0	0	0	0	0	0	0	0	0.036	0	0.15	0
493	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
494	0	0.023	0	0.98	0	0	0	0	3	0.32	0.26	0.33	0.2
495	0	0.59	0	0.41	0	0	0	0	1	0.32	0.26	0.33	0.27
496	0	0.26	0	0.74	0	0	0	0	3	0.32	0.26	0.33	0.2
497	0	0.0055	0	0.99	0	1.5e-05	0	0	3	0.32	0.26	0.33	0.2
498	0	0.029	0	0.97	0	0	0	0	3	0.32	0.26	0.33	0.2
499	0	0.015	0	0.98	0	0	0	0	3	0.32	0.26	0.33	0.2
500	0	0.89	0	0.11	0	0	0	0	1	0.32	0.26	0.33	0.27
501	0	0.75	0	0.25	0	0	0	0	1	0.32	0.26	0.33	0.27
502	0	0.6	0	0.4	0	0	0	0	1	0.32	0.26	0.33	0.27
503	0	1	0	0	0	0	0	0	1	0.32	0.26	0.33	0.27
504	0	0.66	0	0.34	0	0	0	0	1	0.32	0.26	0.33	0.27
505	0	0.14	0	0.86	0	0	0	0	3	0.32	0.26	0.33	0.2
506	1	0	0	0	0	0	0	0	0	0.036	0	0.15	0
507	0	0.089	0	0.91	0	0	0	0	3	0.32	0.26	0.33	0.2
508	0	0	0	0	0	0	1	0	6	0.32	0.058	0.33	0
509	0	0.0035	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
510	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
511	0	7.4e-05	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
512	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
513	0	0.0009	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
514	0	0	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
515	0	0	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
516	0	0	0	0	0	0	1	0	6	0.32	0.058	0.33	0
517	0	0	0	0	0	0.00028	1	0	6	0.32	0.058	0.33	0
518	0	0	0	0	0	0	1	0	6	0.32	0.058	0.33	0
519	0	0	0	0	0	0	0	1	7	0.14	0	0	0
520	0	0	0	0	0	1	0	0	5	0.21	0.087	0.22	0.044
521	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
522	0	0.11	0	0.89	0	0	0	0	3	0.32	0.26	0.33	0.2
523	1	0	4.8e-06	0	0	0	0	0	0	0.036	0	0.15	0
524	0	0.34	0	0.66	0	0	0	0	3	0.32	0.26	0.33	0.2
525	0	0.33	0	0.67	0	0	0	0	3	0.32	0.26	0.33	0.2
526	0	0	0	0	0	0	1	0	6	0.32	0.058	0.33	0
527	0	0.012	0	0.99	0	0	0	0	3	0.32	0.26	0.33	0.2
528	0	0	0	0	0	1	0	0	5	0.21	0.087	0.22	0.044
529	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
530	0	2e-05	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
531	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
532	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
533	0	0	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
534	0	0	0	0	0	0.00028	1	0	6	0.32	0.058	0.33	0
535	0	0.021	2.5e-06	0.98	0	0.00035	0	0	3	0.32	0.26	0.33	0.2
536	0	0.00041	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
537	0	2.2e-06	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
538	0	0.00013	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
539	0	3.1e-05	0	0.42	0	0.58	0	0	5	0.21	0.087	0.22	0.044
540	0	0	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
541	0	0	0	0	0	0	0	1	7	0.14	0	0	0
542	0	0.0039	0	1	0	0.00024	0	0	3	0.32	0.26	0.33	0.2
543	0	0.3	0	0.7	0	0	0	0	3	0.32	0.26	0.33	0.2
544	0	0	0	0.0003	0	1	0	0	5	0.21	0.087	0.22	0.044
545	0	0	0	0	0	0	0	1	7	0.14	0	0	0
546	0	0	0	0	0	1	0	0	5	0.21	0.087	0.22	0.044
547	0	0	0	0	0	1	0	0	5	0.21	0.087	0.22	0.044
548	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
549	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
550	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
551	0	0	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
552	0	1.1e-06	0	1	5.7e-05	0	0	0	3	0.32	0.26	0.33	0.2
553	0	0	0	0	0	1	0	0	5	0.21	0.087	0.22	0.044
554	1	0	0	0	0	0	1.6e-05	0	0	0.036	0	0.15	0
555	0	0	0	0	0	0	0	1	7	0.14	0	0	0
556	0	0.06	0	0.94	0	0	0	0	3	0.32	0.26	0.33	0.2
557	0	0.00029	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
558	0	0.005	0	0.99	0	0	0	0	3	0.32	0.26	0.33	0.2
559	1	0	0	0	0	0	0	0	0	0.036	0	0.15	0
560	0	0.14	0	0.86	0	0	0	0	3	0.32	0.26	0.33	0.2
561	0	0.97	0	0.029	0	0	0	0	1	0.32	0.26	0.33	0.27
562	0	0.0015	0	1	0	5e-05	0	0	3	0.32	0.26	0.33	0.2
563	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
564	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
565	0	0	0	0	0	0	1	0	6	0.32	0.058	0.33	0
566	0	0	0	0	0	1	0	0	5	0.21	0.087	0.22	0.044
567	0	0.74	0	0.26	0	0	0	0	1	0.32	0.26	0.33	0.27
568	0	0	0	0	0	1	0	0	5	0.21	0.087	0.22	0.044
569	0	0.48	0	0.52	0	0	0	0	3	0.32	0.26	0.33	0.2
570	0	0	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
571	0	0.021	0	0.98	0	0	0	0	3	0.32	0.26	0.33	0.2
572	0	0	0	0	0	1	0	0	5	0.21	0.087	0.22	0.044
573	0	0	0	0	0	1	0	0	5	0.21	0.087	0.22	0.044
574	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
575	0	9.9e-05	0	1	0	2.1e-06	0	0	3	0.32	0.26	0.33	0.2
576	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
577	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
578	0	0.00046	0	1	0	0.0002	0	0	3	0.32	0.26	0.33	0.2
579	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
580	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
581	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
582	0	0	0	0	0	0	0	1	7	0.14	0	0	0
583	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
584	0	0.034	0	0.97	0	0	0	0	3	0.32	0.26	0.33	0.2
585	0	0.0043	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
586	0	0.014	0	0.99	0	0	0	0	3	0.32	0.26	0.33	0.2
587	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
588	0	0	0	0	0	1	0	0	5	0.21	0.087	0.22	0.044
589	0	0	0	0.43	0	0.57	0	0	5	0.21	0.087	0.22	0.044
590	0	0	0	0	0	0	0	1	7	0.14	0	0	0
591	0	0.014	0	0.99	0	0	0	0	3	0.32	0.26	0.33	0.2
592	0	0.0012	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
593	0	0.047	0	0.95	0	0	0	0	3	0.32	0.26	0.33	0.2
594	0	0	0	0	0	1	0	0	5	0.21	0.087	0.22	0.044
595	0	0	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
596	1	0	0	0	0	0	0	0	0	0.036	0	0.15	0
597	0	0	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
598	0	0	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
599	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
600	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
601	0	0.019	0	0.98	0	0	0	0	3	0.32	0.26	0.33	0.2
602	0	0.066	0	0.93	0	0	0	0	3	0.32	0.26	0.33	0.2
603	0	0.0025	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
604	0	0	0	0	0	0	0	1	7	0.14	0	0	0
605	4.3e-05	0	0	0	0	0.00016	1	0	6	0.32	0.058	0.33	0
606	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
607	0	6.3e-06	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
608	0	0	0	0	0	0	0	1	7	0.14	0	0	0
609	1	0	0	0	0	0	0	0	0	0.036	0	0.15	0
610	0	0.001	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
611	0	0.17	0	0.83	0	0	0	0	3	0.32	0.26	0.33	0.2
612	0	0	0	0	0	0	0	1	7	0.14	0	0	0
613	0	0.1	0	0.9	0	0	0	0	3	0.32	0.26	0.33	0.2
614	0	0	0	0.00012	0	0.12	0.88	0	6	0.32	0.058	0.33	0
615	0	0.0017	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
616	0	0	0	0	0	0	0	1	7	0.14	0	0	0
617	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
618	0	0.094	0	0.91	0	0	0	0	3	0.32	0.26	0.33	0.2
619	0	0.00064	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
620	0	0	0	0	0	0	0	1	7	0.14	0	0	0
621	0	0.85	0	0.15	0	0	0	0	1	0.32	0.26	0.33	0.27
622	0	0.0015	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
623	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
624	1	0	0	0	0	0	0	0	0	0.036	0	0.15	0
625	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
626	0	0.0014	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
627	0	0.019	0	0.98	0	0	0	0	3	0.32	0.26	0.33	0.2
628	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
629	0	0.0042	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
630	0	0	0	0	0	0	1	0	6	0.32	0.058	0.33	0
631	0	0.043	0	0.96	0	0	0	0	3	0.32	0.26	0.33	0.2
632	0	9.2e-05	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
633	0	0	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
634	0	0.13	0	0.87	0	0	0	0	3	0.32	0.26	0.33	0.2
635	0	0.005	0	0.99	0	0	0	0	3	0.32	0.26	0.33	0.2
636	0	2.2e-05	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
637	0	5.7e-05	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
638	0	0.0018	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
639	0	0.13	0	0.87	0	6.6e-06	0	0	3	0.32	0.26	0.33	0.2
640	0	0.23	0	0.77	0	0	0	0	3	0.32	0.26	0.33	0.2
641	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
642	0	0	0	0	0	0	1	0	6	0.32	0.058	0.33	0
643	0	0	0	0	0	0	1	0	6	0.32	0.058	0.33	0
644	0	0.0027	0	1	1e-05	0	0	0	3	0.32	0.26	0.33	0.2
645	0	0.072	0	0.93	0.0018	0	0	0	3	0.32	0.26	0.33	0.2
646	0	2.3e-06	0	1	0.00027	0	0	0	3	0.32	0.26	0.33	0.2
647	0	0	1	0	0	0	0	0	2	0.036	0.26	0.33	0.2
648	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
649	0	0.0066	0	0.99	0	0	0	0	3	0.32	0.26	0.33	0.2
650	0	5.6e-05	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
651	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
652	0	0	0	0	0	0	1	0	6	0.32	0.058	0.33	0
653	0	0	0	0	0	0	1	0	6	0.32	0.058	0.33	0
654	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
655	0	0	0	0	0	0	0	1	7	0.14	0	0	0
656	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
657	0	0	0	0	0	0	0	1	7	0.14	0	0	0
658	0	0.053	0	0.95	0	0	0	0	3	0.32	0.26	0.33	0.2
659	0	2.1e-06	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
660	0	0.0025	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
661	0	0.0027	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
662	0	0	1	0	0	0	0	0	2	0.036	0.26	0.33	0.2
663	1	0	0	0	0	0	0	0	0	0.036	0	0.15	0
664	0	0.0002	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
665	1	0	0	0	0	0	0	0	0	0.036	0	0.15	0
666	0	0.00014	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
667	0	0	0	0	0	1	0	0	5	0.21	0.087	0.22	0.044
668	0	0.0019	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
669	0	0.0056	0	0.99	0	0	0	0	3	0.32	0.26	0.33	0.2
670	0	0.0011	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
671	0	0.00014	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
672	0	0	0	0	0	0	1	0	6	0.32	0.058	0.33	0
673	0	0.0081	0	0.99	0	0	0	0	3	0.32	0.26	0.33	0.2
674	0	0.013	0	0.99	0	0	0	0	3	0.32	0.26	0.33	0.2
675	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
676	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
677	0	0.12	0	0.88	0	0	0	0	3	0.32	0.26	0.33	0.2
678	0	0.011	0	0.99	0	0	0	0	3	0.32	0.26	0.33	0.2
679	0	0	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
680	0	0	0	0	0	0	0	1	7	0.14	0	0	0
681	0	0.14	0	0.86	0	0	0	0	3	0.32	0.26	0.33	0.2
682	0	0.0004	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
683	0	0.0029	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
684	0	0.077	0	0.92	0	0	0	0	3	0.32	0.26	0.33	0.2
685	0	0.023	0	0.98	0	0	0	0	3	0.32	0.26	0.33	0.2
686	0	0	0	0	0	0	1	0	6	0.32	0.058	0.33	0
687	0	0	0	0	0	0	0	1	7	0.14	0	0	0
688	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
689	0	0	0	0	0	0	0	1	7	0.14	0	0	0
690	0	1.5e-05	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
691	0	0	0	0	0	0.00012	1	0	6	0.32	0.058	0.33	0
692	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
693	0	0	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
694	1	0	0	0	0	0	0	0	0	0.036	0	0.15	0
695	0	0.00098	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
696	0	0.28	1.2e-05	0.72	0	0	0	0	3	0.32	0.26	0.33	0.2
697	0	0.019	0	0.98	0	7.2e-06	0	0	3	0.32	0.26	0.33	0.2
698	0	0	0	0	0	1	0	0	5	0.21	0.087	0.22	0.044
699	0	0.00087	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
700	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
701	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
702	0	0.056	0	0.94	0	0	0	0	3	0.32	0.26	0.33	0.2
703	0	0.24	0	0.76	0	0	0	0	3	0.32	0.26	0.33	0.2
704	0	0	0	0	0	1	0	0	5	0.21	0.087	0.22	0.044
705	0	0.00012	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
706	0	0.012	0	0.99	0	0	0	0	3	0.32	0.26	0.33	0.2
707	0	4e-05	0	0.12	0	0.88	0	0	5	0.21	0.087	0.22	0.044
708	0	0	0	1	0	2.7e-06	0	0	3	0.32	0.26	0.33	0.2
709	0	0.029	0	0.97	0	0	0	0	3	0.32	0.26	0.33	0.2
710	0	0	0	0	0	1	0	0	5	0.21	0.087	0.22	0.044
711	0	0	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
712	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
713	0	1.1e-05	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
714	0	0.002	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
715	0	0	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
716	0	0.006	0	0.99	0	0.00021	0	0	3	0.32	0.26	0.33	0.2
717	0	0	0	0	0	1	0	0	5	0.21	0.087	0.22	0.044
718	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
719	0	0	0	0	0	1	0	0	5	0.21	0.087	0.22	0.044
720	0	0	0	0	0	0	0	1	7	0.14	0	0	0
721	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
722	0	0	0	0	0	0	1	0	6	0.32	0.058	0.33	0
723	0.88	0	0.12	0	0	0	0	0	0	0.036	0	0.15	0
724	0	0.053	0	0.95	0	0	0	0	3	0.32	0.26	0.33	0.2
725	0	0	0	0	0	0	1	0	6	0.32	0.058	0.33	0
726	0	0	0	0.11	0	0.89	0	0	5	0.21	0.087	0.22	0.044
727	0	0	0	0	1	0	0	0	4	0	0.087	0	0.11
728	0	1.3e-05	0	0.00076	0	0.044	0.96	0	6	0.32	0.058	0.33	0
729	0	2.8e-05	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
730	0	0	0	1.5e-05	0	1	0	0	5	0.21	0.087	0.22	0.044
731	0	0.0029	0	1	0	8.2e-05	0	0	3	0.32	0.26	0.33	0.2
732	0	0.0023	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
733	0	0.2	0	0.8	0	0	0	0	3	0.32	0.26	0.33	0.2
734	0	0	0	1	0	5.9e-06	0	0	3	0.32	0.26	0.33	0.2
735	0.99	0	0.0078	0	0	0	0	0	0	0.036	0	0.15	0
736	0	0	0	0	0	0	1	0	6	0.32	0.058	0.33	0
737	0	3.1e-06	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
738	0	0.00044	0	1	0	0.0014	0	0	3	0.32	0.26	0.33	0.2
739	0	0.019	0	0.98	0	1.5e-06	0	0	3	0.32	0.26	0.33	0.2
740	0	0	0	0	0	0.0065	0.99	0	6	0.32	0.058	0.33	0
741	0	0.047	0	0.95	0	0.0023	0	0	3	0.32	0.26	0.33	0.2
742	0	0.00061	0	0.53	0	0.47	0	0	3	0.32	0.26	0.33	0.2
743	0	0	0	0	0	0.016	0.98	0	6	0.32	0.058	0.33	0
744	0	0	0	1	0	1.5e-05	0	0	3	0.32	0.26	0.33	0.2
745	9.6e-05	0	0	0	0	0	0	1	7	0.14	0	0	0
746	0	5.9e-05	0	1	0	0	0	0	3	0.32	0.26	0.33	0.2
