SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0	dcf1	dcf2	dcf3
501	0	1	0	0	1	0.36	0.31	0.33	0.2
502	0	1	0	0	1	0.36	0.31	0.33	0.2
503	0	0	0	1	3	0	0.087	0	0.11
504	0	1	0	0	1	0.36	0.31	0.33	0.2
505	0	1	0	0	1	0.36	0.31	0.33	0.2
506	0	0	1	0	2	0.071	0	0.073	0
507	0	1	0	0	1	0.36	0.31	0.33	0.2
508	0	1	0	0	1	0.36	0.31	0.33	0.2
509	0.00033	1	0	0	1	0.36	0.31	0.33	0.2
510	0	0	0	1	3	0	0.087	0	0.11
511	0	1	0	0	1	0.36	0.31	0.33	0.2
512	0	0	0	1	3	0	0.087	0	0.11
513	0	1	0	0	1	0.36	0.31	0.33	0.2
514	0	1	0	0	1	0.36	0.31	0.33	0.2
515	0	1	0	0	1	0.36	0.31	0.33	0.2
516	1	0	0	0	0	0.25	0.12	0.33	0.067
517	1	0	0	0	0	0.25	0.12	0.33	0.067
518	1	0	0	0	0	0.25	0.12	0.33	0.067
519	0	0.016	0.98	0	2	0.071	0	0.073	0
520	1	0	0	0	0	0.25	0.12	0.33	0.067
521	0	0	0	1	3	0	0.087	0	0.11
522	0	1	0	0	1	0.36	0.31	0.33	0.2
523	0	0	1	0	2	0.071	0	0.073	0
524	0	1	0	0	1	0.36	0.31	0.33	0.2
525	0	1	0	0	1	0.36	0.31	0.33	0.2
526	0	1	0	0	1	0.36	0.31	0.33	0.2
527	0	1	0	0	1	0.36	0.31	0.33	0.2
528	1	0	0	0	0	0.25	0.12	0.33	0.067
529	0	0	0	1	3	0	0.087	0	0.11
530	0.097	0.9	0	0	1	0.36	0.31	0.33	0.2
531	0	0	0	1	3	0	0.087	0	0.11
532	0	0	0	1	3	0	0.087	0	0.11
533	6.6e-06	1	0	0	1	0.36	0.31	0.33	0.2
534	6.2e-05	1	0	0	1	0.36	0.31	0.33	0.2
535	0.98	0.019	0	0	0	0.25	0.12	0.33	0.067
536	0.97	0.026	0	0	0	0.25	0.12	0.33	0.067
537	1	2.5e-05	0	0	0	0.25	0.12	0.33	0.067
538	0.99	0.014	0	0	0	0.25	0.12	0.33	0.067
539	1	5.5e-06	0	0	0	0.25	0.12	0.33	0.067
540	0	1	0	0	1	0.36	0.31	0.33	0.2
541	0	0	1	0	2	0.071	0	0.073	0
542	0.99	0.01	0	0	0	0.25	0.12	0.33	0.067
543	0.0025	1	0	0	1	0.36	0.31	0.33	0.2
544	1	0	0	0	0	0.25	0.12	0.33	0.067
545	0	0	1	0	2	0.071	0	0.073	0
546	1	0	0	0	0	0.25	0.12	0.33	0.067
547	1	0	0	0	0	0.25	0.12	0.33	0.067
548	0	0.00012	0	1	3	0	0.087	0	0.11
549	0	0.00027	0	1	3	0	0.087	0	0.11
550	0	0.0002	0	1	3	0	0.087	0	0.11
551	1	0.0042	0	0	0	0.25	0.12	0.33	0.067
552	0	0	0	1	3	0	0.087	0	0.11
553	1	0	0	0	0	0.25	0.12	0.33	0.067
554	1	0	9.6e-06	0	0	0.25	0.12	0.33	0.067
555	0	0	1	0	2	0.071	0	0.073	0
556	0	1	0	0	1	0.36	0.31	0.33	0.2
557	0	1	0	0	1	0.36	0.31	0.33	0.2
558	0.0029	1	0	0	1	0.36	0.31	0.33	0.2
559	0	0	1	0	2	0.071	0	0.073	0
560	0	1	0	0	1	0.36	0.31	0.33	0.2
561	0	1	0	0	1	0.36	0.31	0.33	0.2
562	0.34	0.66	0	0	1	0.36	0.31	0.33	0.2
563	0	0.26	0	0.74	3	0	0.087	0	0.11
564	0	0	0	1	3	0	0.087	0	0.11
565	1	0	0	0	0	0.25	0.12	0.33	0.067
566	1	0	0	0	0	0.25	0.12	0.33	0.067
567	0	1	0	0	1	0.36	0.31	0.33	0.2
568	1	0	0	0	0	0.25	0.12	0.33	0.067
569	0	1	0	0	1	0.36	0.31	0.33	0.2
570	0.95	0.05	0	0	0	0.25	0.12	0.33	0.067
571	0	1	0	0	1	0.36	0.31	0.33	0.2
572	1	0	0	0	0	0.25	0.12	0.33	0.067
573	1	0	0	0	0	0.25	0.12	0.33	0.067
574	0	6.6e-06	0	1	3	0	0.087	0	0.11
575	1	0	0	0	0	0.25	0.12	0.33	0.067
576	0	0.0002	0	1	3	0	0.087	0	0.11
577	0	0	0	1	3	0	0.087	0	0.11
578	0.99	0.011	0	0	0	0.25	0.12	0.33	0.067
579	0	0.0058	0	0.99	3	0	0.087	0	0.11
580	0	0.56	0	0.44	1	0.36	0.31	0.33	0.2
581	0	0	0	1	3	0	0.087	0	0.11
582	0	0	1	0	2	0.071	0	0.073	0
583	0	0.58	0	0.42	1	0.36	0.31	0.33	0.2
584	9.4e-06	1	0	0	1	0.36	0.31	0.33	0.2
585	0.39	0.61	0	0	1	0.36	0.31	0.33	0.2
586	0.002	1	0	0	1	0.36	0.31	0.33	0.2
587	0	0	0	1	3	0	0.087	0	0.11
588	1	0	0	0	0	0.25	0.12	0.33	0.067
589	1	0	0	0	0	0.25	0.12	0.33	0.067
590	0	0	1	0	2	0.071	0	0.073	0
591	0.67	0.33	0	0	0	0.25	0.12	0.33	0.067
592	1	0.002	0	0	0	0.25	0.12	0.33	0.067
593	0	1	0	0	1	0.36	0.31	0.33	0.2
594	1	0	0	0	0	0.25	0.12	0.33	0.067
595	0	1	0	0	1	0.36	0.31	0.33	0.2
596	0	0	1	0	2	0.071	0	0.073	0
597	1	0	0	0	0	0.25	0.12	0.33	0.067
598	1.4e-05	1	0	0	1	0.36	0.31	0.33	0.2
599	0	0	0	1	3	0	0.087	0	0.11
600	0	0	0	1	3	0	0.087	0	0.11
601	0	1	0	0	1	0.36	0.31	0.33	0.2
602	0	1	0	0	1	0.36	0.31	0.33	0.2
603	0	1	0	0	1	0.36	0.31	0.33	0.2
604	0	0	1	0	2	0.071	0	0.073	0
605	2.8e-06	0	1	0	2	0.071	0	0.073	0
606	0	0	0	1	3	0	0.087	0	0.11
607	0	1	0	0	1	0.36	0.31	0.33	0.2
608	0	0	1	0	2	0.071	0	0.073	0
609	0	0	1	0	2	0.071	0	0.073	0
610	0	1	0	0	1	0.36	0.31	0.33	0.2
611	0	1	0	0	1	0.36	0.31	0.33	0.2
612	0	0	1	0	2	0.071	0	0.073	0
613	0.00079	1	0	0	1	0.36	0.31	0.33	0.2
614	1	0.0001	0	0	0	0.25	0.12	0.33	0.067
615	0	1	0	0	1	0.36	0.31	0.33	0.2
616	0	0	1	0	2	0.071	0	0.073	0
617	0	0	0	1	3	0	0.087	0	0.11
618	0	1	0	0	1	0.36	0.31	0.33	0.2
619	0	1	0	0	1	0.36	0.31	0.33	0.2
620	0	0	1	0	2	0.071	0	0.073	0
621	0	1	0	0	1	0.36	0.31	0.33	0.2
622	0	1	0	0	1	0.36	0.31	0.33	0.2
623	0	0	0	1	3	0	0.087	0	0.11
624	0	0	1	0	2	0.071	0	0.073	0
625	0	0	0	1	3	0	0.087	0	0.11
626	0	1	0	0	1	0.36	0.31	0.33	0.2
627	0	1	0	0	1	0.36	0.31	0.33	0.2
628	0	0	0	1	3	0	0.087	0	0.11
629	1.2e-05	1	0	0	1	0.36	0.31	0.33	0.2
630	1	0	0	0	0	0.25	0.12	0.33	0.067
631	0	1	0	0	1	0.36	0.31	0.33	0.2
632	0	1	0	0	1	0.36	0.31	0.33	0.2
633	0	1	0	0	1	0.36	0.31	0.33	0.2
634	0	1	0	0	1	0.36	0.31	0.33	0.2
635	4.6e-06	1	0	0	1	0.36	0.31	0.33	0.2
636	0	1	0	0	1	0.36	0.31	0.33	0.2
637	0	1	0	0	1	0.36	0.31	0.33	0.2
638	0	1	0	0	1	0.36	0.31	0.33	0.2
639	0.0042	1	0	0	1	0.36	0.31	0.33	0.2
640	0	1	0	0	1	0.36	0.31	0.33	0.2
641	0	0	0	1	3	0	0.087	0	0.11
642	1	0	0	0	0	0.25	0.12	0.33	0.067
643	0	0	0	1	3	0	0.087	0	0.11
644	0	0.95	0	0.045	1	0.36	0.31	0.33	0.2
645	0	0.98	0	0.016	1	0.36	0.31	0.33	0.2
646	0	0	0	1	3	0	0.087	0	0.11
647	0	1	0	0	1	0.36	0.31	0.33	0.2
648	0	0	0	1	3	0	0.087	0	0.11
649	0.00044	1	0	0	1	0.36	0.31	0.33	0.2
650	0	1	0	0	1	0.36	0.31	0.33	0.2
651	0	0	0	1	3	0	0.087	0	0.11
652	1	0	0	0	0	0.25	0.12	0.33	0.067
653	1	0	0	0	0	0.25	0.12	0.33	0.067
654	0	0	0	1	3	0	0.087	0	0.11
655	0	0	1	0	2	0.071	0	0.073	0
656	0	0	0	1	3	0	0.087	0	0.11
657	0	0	1	0	2	0.071	0	0.073	0
658	0	1	0	0	1	0.36	0.31	0.33	0.2
659	0	1	0	0	1	0.36	0.31	0.33	0.2
660	0.044	0.96	0	0	1	0.36	0.31	0.33	0.2
661	7.9e-06	1	0	0	1	0.36	0.31	0.33	0.2
662	1	0	0	0	0	0.25	0.12	0.33	0.067
663	0	0	1	0	2	0.071	0	0.073	0
664	0	1	0	0	1	0.36	0.31	0.33	0.2
665	0	0	1	0	2	0.071	0	0.073	0
666	0.044	0.96	0	0	1	0.36	0.31	0.33	0.2
667	1	0	0	0	0	0.25	0.12	0.33	0.067
668	2.4e-06	1	0	0	1	0.36	0.31	0.33	0.2
669	0	1	0	0	1	0.36	0.31	0.33	0.2
670	0	1	0	0	1	0.36	0.31	0.33	0.2
671	0	1	0	0	1	0.36	0.31	0.33	0.2
672	1	0	0	0	0	0.25	0.12	0.33	0.067
673	4.4e-05	1	0	0	1	0.36	0.31	0.33	0.2
674	0	1	0	0	1	0.36	0.31	0.33	0.2
675	0	0	0	1	3	0	0.087	0	0.11
676	0	0	0	1	3	0	0.087	0	0.11
677	0	1	0	0	1	0.36	0.31	0.33	0.2
678	0	1	0	0	1	0.36	0.31	0.33	0.2
679	7.6e-06	1	0	0	1	0.36	0.31	0.33	0.2
680	0	0	1	0	2	0.071	0	0.073	0
681	0	1	0	0	1	0.36	0.31	0.33	0.2
682	0	1	0	0	1	0.36	0.31	0.33	0.2
683	0	1	0	0	1	0.36	0.31	0.33	0.2
684	0	1	0	0	1	0.36	0.31	0.33	0.2
685	0	1	0	0	1	0.36	0.31	0.33	0.2
686	1	0	0	0	0	0.25	0.12	0.33	0.067
687	0	0	1	0	2	0.071	0	0.073	0
688	0	0	0	1	3	0	0.087	0	0.11
689	0	0	1	0	2	0.071	0	0.073	0
690	0	1	0	0	1	0.36	0.31	0.33	0.2
691	1	0	0	0	0	0.25	0.12	0.33	0.067
692	0	0	0	1	3	0	0.087	0	0.11
693	0	1	0	0	1	0.36	0.31	0.33	0.2
694	0	0	1	0	2	0.071	0	0.073	0
695	0.00012	1	0	0	1	0.36	0.31	0.33	0.2
696	0.0049	1	0	0	1	0.36	0.31	0.33	0.2
697	0.0053	0.99	0	0	1	0.36	0.31	0.33	0.2
698	1	0	0	0	0	0.25	0.12	0.33	0.067
699	0	1	0	0	1	0.36	0.31	0.33	0.2
700	0	0	0	1	3	0	0.087	0	0.11
701	0	0	0	1	3	0	0.087	0	0.11
702	0	1	0	0	1	0.36	0.31	0.33	0.2
703	0	1	0	0	1	0.36	0.31	0.33	0.2
704	1	0	0	0	0	0.25	0.12	0.33	0.067
705	0	1	0	0	1	0.36	0.31	0.33	0.2
706	0	1	0	0	1	0.36	0.31	0.33	0.2
707	1	7e-05	0	0	0	0.25	0.12	0.33	0.067
708	1	0.0012	0	0	0	0.25	0.12	0.33	0.067
709	1	0.0029	0	0	0	0.25	0.12	0.33	0.067
710	1	0	0	0	0	0.25	0.12	0.33	0.067
711	0.09	0.91	0	0	1	0.36	0.31	0.33	0.2
712	0	0	0	1	3	0	0.087	0	0.11
713	1	0	0	0	0	0.25	0.12	0.33	0.067
714	0.36	0.64	0	0	1	0.36	0.31	0.33	0.2
715	6e-05	1	0	0	1	0.36	0.31	0.33	0.2
716	0.95	0.051	0	0	0	0.25	0.12	0.33	0.067
717	1	0	0	0	0	0.25	0.12	0.33	0.067
718	0	0	0	1	3	0	0.087	0	0.11
719	1	0	0	0	0	0.25	0.12	0.33	0.067
720	0	0	1	0	2	0.071	0	0.073	0
721	0	0	0	1	3	0	0.087	0	0.11
722	1.5e-05	1	0	0	1	0.36	0.31	0.33	0.2
723	0	0	1	0	2	0.071	0	0.073	0
724	0.011	0.99	0	0	1	0.36	0.31	0.33	0.2
725	0	1	0	0	1	0.36	0.31	0.33	0.2
726	1	0	0	0	0	0.25	0.12	0.33	0.067
727	0	0	0	1	3	0	0.087	0	0.11
728	0.027	0.97	0	0	1	0.36	0.31	0.33	0.2
729	0	1	0	0	1	0.36	0.31	0.33	0.2
730	1	0	0	0	0	0.25	0.12	0.33	0.067
731	0.86	0.14	0	0	0	0.25	0.12	0.33	0.067
732	0.0013	1	0	0	1	0.36	0.31	0.33	0.2
733	0.0001	1	0	0	1	0.36	0.31	0.33	0.2
734	1	0	0	0	0	0.25	0.12	0.33	0.067
735	0	0	1	0	2	0.071	0	0.073	0
736	0	1	0	0	1	0.36	0.31	0.33	0.2
737	1	0	0	0	0	0.25	0.12	0.33	0.067
738	0.99	0.0058	0	0	0	0.25	0.12	0.33	0.067
739	0.019	0.98	0	0	1	0.36	0.31	0.33	0.2
740	0.058	0.94	0	0	1	0.36	0.31	0.33	0.2
741	0.32	0.68	0	0	1	0.36	0.31	0.33	0.2
742	1	0	0	0	0	0.25	0.12	0.33	0.067
743	6.1e-06	1	0	0	1	0.36	0.31	0.33	0.2
744	1	0	0	0	0	0.25	0.12	0.33	0.067
745	0	0	1	0	2	0.071	0	0.073	0
746	0.84	0.16	0	0	0	0.25	0.12	0.33	0.067
747	0	0	0	1	3	0	0.087	0	0.11
748	0	0	1	0	2	0.071	0	0.073	0
749	0	0	0	1	3	0	0.087	0	0.11
750	0	1	0	0	1	0.36	0.31	0.33	0.2
751	1.2e-05	1	0	0	1	0.36	0.31	0.33	0.2
752	0	1	0	0	1	0.36	0.31	0.33	0.2
753	0	1	0	0	1	0.36	0.31	0.33	0.2
754	0	0	0	1	3	0	0.087	0	0.11
755	0	0	1	0	2	0.071	0	0.073	0
756	0	0	0	1	3	0	0.087	0	0.11
757	0	0	0	1	3	0	0.087	0	0.11
758	0	1	0	0	1	0.36	0.31	0.33	0.2
759	0	0	1	0	2	0.071	0	0.073	0
760	1	0	0	0	0	0.25	0.12	0.33	0.067
761	1	0	0	0	0	0.25	0.12	0.33	0.067
762	0	0	0	1	3	0	0.087	0	0.11
763	0	1	0	0	1	0.36	0.31	0.33	0.2
764	0	0	0	1	3	0	0.087	0	0.11
765	0	1	0	0	1	0.36	0.31	0.33	0.2
766	0	0	1	0	2	0.071	0	0.073	0
767	1	0	0	0	0	0.25	0.12	0.33	0.067
768	0	1	0	0	1	0.36	0.31	0.33	0.2
769	0	1	0	0	1	0.36	0.31	0.33	0.2
770	0	0	0	1	3	0	0.087	0	0.11
771	0	1	0	0	1	0.36	0.31	0.33	0.2
772	0	1	0	0	1	0.36	0.31	0.33	0.2
773	0	0	0	1	3	0	0.087	0	0.11
774	0	0	1	0	2	0.071	0	0.073	0
775	0.00021	1	0	0	1	0.36	0.31	0.33	0.2
776	0	1	0	0	1	0.36	0.31	0.33	0.2
777	0	0	1	0	2	0.071	0	0.073	0
778	0	1	0	0	1	0.36	0.31	0.33	0.2
779	0	0	1	0	2	0.071	0	0.073	0
780	0	0	0	1	3	0	0.087	0	0.11
781	0.0051	0.99	0	0	1	0.36	0.31	0.33	0.2
782	0	1	0	0	1	0.36	0.31	0.33	0.2
783	0	0	0	1	3	0	0.087	0	0.11
784	0.0017	1	0	0	1	0.36	0.31	0.33	0.2
785	2.1e-05	1	0	0	1	0.36	0.31	0.33	0.2
786	1	0	0	0	0	0.25	0.12	0.33	0.067
787	0	0	0	1	3	0	0.087	0	0.11
788	0	0	0	1	3	0	0.087	0	0.11
789	0	1	0	0	1	0.36	0.31	0.33	0.2
790	0	0	0	1	3	0	0.087	0	0.11
791	0	0	0	1	3	0	0.087	0	0.11
792	0	1	0	0	1	0.36	0.31	0.33	0.2
793	0	0	0	1	3	0	0.087	0	0.11
794	0	0	1	0	2	0.071	0	0.073	0
795	0	1	0	0	1	0.36	0.31	0.33	0.2
796	0	0	0	1	3	0	0.087	0	0.11
797	0	0	0	1	3	0	0.087	0	0.11
798	0	1	0	0	1	0.36	0.31	0.33	0.2
799	0	0	0	1	3	0	0.087	0	0.11
800	0	0	0	1	3	0	0.087	0	0.11
801	0	0	0	1	3	0	0.087	0	0.11
802	1	0	0	0	0	0.25	0.12	0.33	0.067
803	0	1	0	0	1	0.36	0.31	0.33	0.2
804	0	1	0	0	1	0.36	0.31	0.33	0.2
805	0	0	1	0	2	0.071	0	0.073	0
806	0	0	1	0	2	0.071	0	0.073	0
807	1	0	0	0	0	0.25	0.12	0.33	0.067
808	0.00027	1	0	0	1	0.36	0.31	0.33	0.2
809	0	0.086	0.91	0	2	0.071	0	0.073	0
810	0	1	0	0	1	0.36	0.31	0.33	0.2
811	0	0	1	0	2	0.071	0	0.073	0
812	0	0.00011	1	0	2	0.071	0	0.073	0
813	0	0	0	1	3	0	0.087	0	0.11
814	0	0.93	0.073	0	1	0.36	0.31	0.33	0.2
815	0	0.72	0.28	0	1	0.36	0.31	0.33	0.2
816	0	1	0	0	1	0.36	0.31	0.33	0.2
817	0	1	0	0	1	0.36	0.31	0.33	0.2
818	0	0.019	0.98	0	2	0.071	0	0.073	0
819	0	1	0	0	1	0.36	0.31	0.33	0.2
820	0	1	0	0	1	0.36	0.31	0.33	0.2
821	0	1	0	0	1	0.36	0.31	0.33	0.2
822	0	0	0	1	3	0	0.087	0	0.11
823	0	1	0	0	1	0.36	0.31	0.33	0.2
824	0	1	0	0	1	0.36	0.31	0.33	0.2
825	0	1	0	1.8e-05	1	0.36	0.31	0.33	0.2
826	0	0	0	1	3	0	0.087	0	0.11
827	0	1	0	0	1	0.36	0.31	0.33	0.2
828	0	1	0	0	1	0.36	0.31	0.33	0.2
829	0	1	0	0	1	0.36	0.31	0.33	0.2
830	0.0011	1	0	0	1	0.36	0.31	0.33	0.2
831	0	1	0	0	1	0.36	0.31	0.33	0.2
832	0	0	0	1	3	0	0.087	0	0.11
833	0	1	0	0	1	0.36	0.31	0.33	0.2
834	0	1	0	0	1	0.36	0.31	0.33	0.2
835	0	0.00063	1	0	2	0.071	0	0.073	0
836	0	1	0	0	1	0.36	0.31	0.33	0.2
837	0.021	0.98	0	0	1	0.36	0.31	0.33	0.2
838	1	0	0	0	0	0.25	0.12	0.33	0.067
839	0	1	0	0	1	0.36	0.31	0.33	0.2
840	0	0.82	0.18	0	1	0.36	0.31	0.33	0.2
841	0	1	0	0	1	0.36	0.31	0.33	0.2
842	0	1	0	0	1	0.36	0.31	0.33	0.2
843	1	0	0	0	0	0.25	0.12	0.33	0.067
844	0.13	0.87	0	0	1	0.36	0.31	0.33	0.2
845	0	0	0	1	3	0	0.087	0	0.11
846	0	0	0	1	3	0	0.087	0	0.11
847	0	1	0	0	1	0.36	0.31	0.33	0.2
848	0	0	0	1	3	0	0.087	0	0.11
849	1	0	0	0	0	0.25	0.12	0.33	0.067
850	0	1	0	0	1	0.36	0.31	0.33	0.2
851	0	0	0	1	3	0	0.087	0	0.11
852	0	0	1	0	2	0.071	0	0.073	0
853	0	0	0	1	3	0	0.087	0	0.11
854	0.96	0.037	0	0	0	0.25	0.12	0.33	0.067
855	0	1	0	0	1	0.36	0.31	0.33	0.2
856	0	0	0	1	3	0	0.087	0	0.11
857	0	0	0	1	3	0	0.087	0	0.11
858	0	1	0	0	1	0.36	0.31	0.33	0.2
859	4.6e-06	1	0	0	1	0.36	0.31	0.33	0.2
860	4.3e-05	1	0	0	1	0.36	0.31	0.33	0.2
861	5.6e-06	1	0	0	1	0.36	0.31	0.33	0.2
862	0	0	0	1	3	0	0.087	0	0.11
863	0	1	0	0	1	0.36	0.31	0.33	0.2
864	1.4e-05	1	0	0	1	0.36	0.31	0.33	0.2
865	0	1	0	0	1	0.36	0.31	0.33	0.2
866	1	0	0	0	0	0.25	0.12	0.33	0.067
867	0	0	0	1	3	0	0.087	0	0.11
868	1	0	0	0	0	0.25	0.12	0.33	0.067
869	0	1	0	0	1	0.36	0.31	0.33	0.2
870	1	0	0	0	0	0.25	0.12	0.33	0.067
871	1	0	0	0	0	0.25	0.12	0.33	0.067
872	1	0	0	0	0	0.25	0.12	0.33	0.067
873	1	0	0	0	0	0.25	0.12	0.33	0.067
874	1	0	0	0	0	0.25	0.12	0.33	0.067
875	0.025	0.98	0	0	1	0.36	0.31	0.33	0.2
876	0	0	0	1	3	0	0.087	0	0.11
877	0.019	0.98	0	0	1	0.36	0.31	0.33	0.2
878	0	1	0	0	1	0.36	0.31	0.33	0.2
879	0	1	0	0	1	0.36	0.31	0.33	0.2
880	0	0	1	0	2	0.071	0	0.073	0
881	0	1	0	0	1	0.36	0.31	0.33	0.2
882	0	1	0	0	1	0.36	0.31	0.33	0.2
883	0	0	0	1	3	0	0.087	0	0.11
884	0	1	0	0	1	0.36	0.31	0.33	0.2
885	0.0089	0.99	0	0	1	0.36	0.31	0.33	0.2
886	0	1	0	0	1	0.36	0.31	0.33	0.2
887	0	0	0	1	3	0	0.087	0	0.11
888	0	1	0	0	1	0.36	0.31	0.33	0.2
889	0.36	0.64	0	0	1	0.36	0.31	0.33	0.2
890	0	0	0	1	3	0	0.087	0	0.11
891	0	0	0	1	3	0	0.087	0	0.11
892	0	1	0	0	1	0.36	0.31	0.33	0.2
893	1.9e-06	1	0	0	1	0.36	0.31	0.33	0.2
894	0	1	0	0	1	0.36	0.31	0.33	0.2
895	0	0	0	1	3	0	0.087	0	0.11
896	0.0025	1	0	0	1	0.36	0.31	0.33	0.2
897	0.00054	1	0	0	1	0.36	0.31	0.33	0.2
898	5.4e-06	1	0	0	1	0.36	0.31	0.33	0.2
899	5.6e-05	1	0	0	1	0.36	0.31	0.33	0.2
900	0	1	0	0	1	0.36	0.31	0.33	0.2
901	0	1	0	0	1	0.36	0.31	0.33	0.2
902	0	0	1	0	2	0.071	0	0.073	0
903	0	0	1	0	2	0.071	0	0.073	0
904	0.0015	1	0	0	1	0.36	0.31	0.33	0.2
905	0.0046	1	0	0	1	0.36	0.31	0.33	0.2
906	0	0	1	0	2	0.071	0	0.073	0
907	0	1	0	0	1	0.36	0.31	0.33	0.2
908	1	0	0	0	0	0.25	0.12	0.33	0.067
909	1	0	0	0	0	0.25	0.12	0.33	0.067
910	1	0	0	0	0	0.25	0.12	0.33	0.067
911	2.7e-05	1	0	0	1	0.36	0.31	0.33	0.2
912	0	0	0	1	3	0	0.087	0	0.11
913	0.021	0.98	0	0	1	0.36	0.31	0.33	0.2
914	1	0	0	0	0	0.25	0.12	0.33	0.067
915	3.3e-06	1	0	0	1	0.36	0.31	0.33	0.2
916	0	0	1	0	2	0.071	0	0.073	0
917	0	1	0	0	1	0.36	0.31	0.33	0.2
918	0	0	0	1	3	0	0.087	0	0.11
919	0	0	1	0	2	0.071	0	0.073	0
920	0	1	0	0	1	0.36	0.31	0.33	0.2
921	0	1	0	0	1	0.36	0.31	0.33	0.2
922	0.031	0.97	0	0	1	0.36	0.31	0.33	0.2
923	0	1	0	0	1	0.36	0.31	0.33	0.2
924	0	0	0	1	3	0	0.087	0	0.11
925	0	0	0	1	3	0	0.087	0	0.11
926	0	0	0	1	3	0	0.087	0	0.11
927	0	0	1	0	2	0.071	0	0.073	0
928	0.0012	1	0	0	1	0.36	0.31	0.33	0.2
929	0	0	1	0	2	0.071	0	0.073	0
930	0	1	0	0	1	0.36	0.31	0.33	0.2
931	0.15	0.85	0	0	1	0.36	0.31	0.33	0.2
932	0	1	0	0	1	0.36	0.31	0.33	0.2
933	0	0	1	0	2	0.071	0	0.073	0
934	1	0	0	0	0	0.25	0.12	0.33	0.067
935	0	0	1	0	2	0.071	0	0.073	0
936	0	1	0	0	1	0.36	0.31	0.33	0.2
937	0	0	0	1	3	0	0.087	0	0.11
938	1	0.00097	0	0	0	0.25	0.12	0.33	0.067
939	0	1	0	0	1	0.36	0.31	0.33	0.2
940	0	1	0	0	1	0.36	0.31	0.33	0.2
941	0	0	1	0	2	0.071	0	0.073	0
942	0	1	0	0	1	0.36	0.31	0.33	0.2
943	0	1	0	0	1	0.36	0.31	0.33	0.2
944	0.92	0.082	0	0	0	0.25	0.12	0.33	0.067
945	1	0	0.00095	0	0	0.25	0.12	0.33	0.067
946	0	1	0	0	1	0.36	0.31	0.33	0.2
947	0	0	1	0	2	0.071	0	0.073	0
948	0	1.3e-05	0	1	3	0	0.087	0	0.11
949	0.87	0.13	0	0	0	0.25	0.12	0.33	0.067
950	0	0	0	1	3	0	0.087	0	0.11
951	0.0056	0.99	0	0	1	0.36	0.31	0.33	0.2
952	1	0.0031	0	0	0	0.25	0.12	0.33	0.067
953	0.091	0.91	0	0	1	0.36	0.31	0.33	0.2
954	0	0	0	1	3	0	0.087	0	0.11
955	1	0.0013	0	0	0	0.25	0.12	0.33	0.067
956	0	0	0	1	3	0	0.087	0	0.11
957	1	0	0	0	0	0.25	0.12	0.33	0.067
958	0	0	1	0	2	0.071	0	0.073	0
959	1	0	0	0	0	0.25	0.12	0.33	0.067
960	0	1	0	0	1	0.36	0.31	0.33	0.2
961	0	1	0	0	1	0.36	0.31	0.33	0.2
962	0	1	0	0	1	0.36	0.31	0.33	0.2
963	0.0014	0.12	0.88	0	2	0.071	0	0.073	0
964	1	0	0	0	0	0.25	0.12	0.33	0.067
965	0	1	0	0	1	0.36	0.31	0.33	0.2
966	0	0	1	0	2	0.071	0	0.073	0
967	1	7.8e-06	0	0	0	0.25	0.12	0.33	0.067
968	0.42	0.58	0	0	1	0.36	0.31	0.33	0.2
969	0	1	0	0	1	0.36	0.31	0.33	0.2
970	0	1	0	0	1	0.36	0.31	0.33	0.2
971	0	1	0	0	1	0.36	0.31	0.33	0.2
972	0	1	0	0	1	0.36	0.31	0.33	0.2
973	0	0	1	0	2	0.071	0	0.073	0
974	0.011	0.99	0	0	1	0.36	0.31	0.33	0.2
975	0.015	0.98	0	0	1	0.36	0.31	0.33	0.2
976	0	1	0	0	1	0.36	0.31	0.33	0.2
977	0	0	0	1	3	0	0.087	0	0.11
978	0	1	0	0	1	0.36	0.31	0.33	0.2
979	0	1	0	0	1	0.36	0.31	0.33	0.2
980	0	1	0	0	1	0.36	0.31	0.33	0.2
981	0	1	0	0	1	0.36	0.31	0.33	0.2
982	0	1	0	0	1	0.36	0.31	0.33	0.2
983	0	1	0	0	1	0.36	0.31	0.33	0.2
984	0	1	0	0	1	0.36	0.31	0.33	0.2
985	0	0	0	1	3	0	0.087	0	0.11
986	0.015	0.99	0	0	1	0.36	0.31	0.33	0.2
987	0.14	0	0.86	0	2	0.071	0	0.073	0
988	0	1	0	0	1	0.36	0.31	0.33	0.2
989	0.027	0.97	0	0	1	0.36	0.31	0.33	0.2
990	0	0	1	0	2	0.071	0	0.073	0
991	1	0	0	0	0	0.25	0.12	0.33	0.067
992	1	0	0	0	0	0.25	0.12	0.33	0.067
993	1	0	0	0	0	0.25	0.12	0.33	0.067
994	0	1	0	0	1	0.36	0.31	0.33	0.2
995	0	0	1	0	2	0.071	0	0.073	0
996	0	1	0	0	1	0.36	0.31	0.33	0.2
997	0	0	0	1	3	0	0.087	0	0.11
998	0	1	0	0	1	0.36	0.31	0.33	0.2
999	0	1	0	0	1	0.36	0.31	0.33	0.2
1000	0	0	0	1	3	0	0.087	0	0.11
1001	0	1	0	0	1	0.36	0.31	0.33	0.2
1002	0	1	0	0	1	0.36	0.31	0.33	0.2
1003	0	0	0	1	3	0	0.087	0	0.11
