SNV	cluster0	cluster1	cluster2	cluster	dcf0	dcf1	dcf2	dcf3
542	1	0	0	0	0.32	0.26	0.33	0.2
543	1	0	0	0	0.32	0.26	0.33	0.2
544	1	0	0	0	0.32	0.26	0.33	0.2
545	0	1	0	1	0.071	0	0.073	0
546	1	0	0	0	0.32	0.26	0.33	0.2
547	1	0	0	0	0.32	0.26	0.33	0.2
548	0	0	1	2	0.036	0.087	0.037	0.089
549	0	0	1	2	0.036	0.087	0.037	0.089
550	0	0	1	2	0.036	0.087	0.037	0.089
551	1	0	0	0	0.32	0.26	0.33	0.2
552	1	0	0	0	0.32	0.26	0.33	0.2
553	0	0	1	2	0.036	0.087	0.037	0.089
554	0	1	0	1	0.071	0	0.073	0
555	0	1	0	1	0.071	0	0.073	0
556	1	0	0	0	0.32	0.26	0.33	0.2
557	1	0	0	0	0.32	0.26	0.33	0.2
558	1	0	0	0	0.32	0.26	0.33	0.2
559	0	1	0	1	0.071	0	0.073	0
560	1	0	0	0	0.32	0.26	0.33	0.2
561	1	0	0	0	0.32	0.26	0.33	0.2
562	1	0	0	0	0.32	0.26	0.33	0.2
563	0	0	1	2	0.036	0.087	0.037	0.089
564	0	0	1	2	0.036	0.087	0.037	0.089
565	1	0	0	0	0.32	0.26	0.33	0.2
566	0	0	1	2	0.036	0.087	0.037	0.089
567	1	0	0	0	0.32	0.26	0.33	0.2
568	0	0	1	2	0.036	0.087	0.037	0.089
569	1	0	0	0	0.32	0.26	0.33	0.2
570	1	0	0	0	0.32	0.26	0.33	0.2
571	1	0	0	0	0.32	0.26	0.33	0.2
572	1	0	0	0	0.32	0.26	0.33	0.2
573	0	0	1	2	0.036	0.087	0.037	0.089
574	0	0	1	2	0.036	0.087	0.037	0.089
575	1	0	0	0	0.32	0.26	0.33	0.2
576	0	0	1	2	0.036	0.087	0.037	0.089
577	0	0	1	2	0.036	0.087	0.037	0.089
578	1	0	0	0	0.32	0.26	0.33	0.2
579	0	0	1	2	0.036	0.087	0.037	0.089
580	0	0	1	2	0.036	0.087	0.037	0.089
581	0	0	1	2	0.036	0.087	0.037	0.089
582	0	1	0	1	0.071	0	0.073	0
583	0	0	1	2	0.036	0.087	0.037	0.089
584	1	0	0	0	0.32	0.26	0.33	0.2
585	1	0	0	0	0.32	0.26	0.33	0.2
586	1	0	0	0	0.32	0.26	0.33	0.2
587	0	0	1	2	0.036	0.087	0.037	0.089
588	1	0	0	0	0.32	0.26	0.33	0.2
589	1	0	0	0	0.32	0.26	0.33	0.2
590	0	1	0	1	0.071	0	0.073	0
591	1	0	0	0	0.32	0.26	0.33	0.2
592	1	0	0	0	0.32	0.26	0.33	0.2
593	1	0	0	0	0.32	0.26	0.33	0.2
594	1	0	0	0	0.32	0.26	0.33	0.2
595	1	0	0	0	0.32	0.26	0.33	0.2
596	0	1	0	1	0.071	0	0.073	0
597	1	0	0	0	0.32	0.26	0.33	0.2
598	1	0	0	0	0.32	0.26	0.33	0.2
599	0	0	1	2	0.036	0.087	0.037	0.089
600	0	0	1	2	0.036	0.087	0.037	0.089
601	1	0	0	0	0.32	0.26	0.33	0.2
602	1	0	0	0	0.32	0.26	0.33	0.2
603	1	0	0	0	0.32	0.26	0.33	0.2
604	0	1	0	1	0.071	0	0.073	0
605	0	1	0	1	0.071	0	0.073	0
606	0	0	1	2	0.036	0.087	0.037	0.089
607	1	0	0	0	0.32	0.26	0.33	0.2
608	0	1	0	1	0.071	0	0.073	0
609	0	1	0	1	0.071	0	0.073	0
610	1	0	0	0	0.32	0.26	0.33	0.2
611	1	0	0	0	0.32	0.26	0.33	0.2
612	0	1	0	1	0.071	0	0.073	0
613	1	0	0	0	0.32	0.26	0.33	0.2
614	1	0	0	0	0.32	0.26	0.33	0.2
615	1	0	0	0	0.32	0.26	0.33	0.2
616	0	1	0	1	0.071	0	0.073	0
617	0	0	1	2	0.036	0.087	0.037	0.089
618	1	0	0	0	0.32	0.26	0.33	0.2
619	1	0	0	0	0.32	0.26	0.33	0.2
620	0	1	0	1	0.071	0	0.073	0
621	1	0	0	0	0.32	0.26	0.33	0.2
622	1	0	0	0	0.32	0.26	0.33	0.2
623	0	0	1	2	0.036	0.087	0.037	0.089
624	0	1	0	1	0.071	0	0.073	0
625	0	0	1	2	0.036	0.087	0.037	0.089
626	1	0	0	0	0.32	0.26	0.33	0.2
627	1	0	0	0	0.32	0.26	0.33	0.2
628	0	0	1	2	0.036	0.087	0.037	0.089
629	1	0	0	0	0.32	0.26	0.33	0.2
630	0.00018	1	0	1	0.071	0	0.073	0
631	1	0	0	0	0.32	0.26	0.33	0.2
632	1	0	0	0	0.32	0.26	0.33	0.2
633	1	0	0	0	0.32	0.26	0.33	0.2
634	1	0	0	0	0.32	0.26	0.33	0.2
635	1	0	0	0	0.32	0.26	0.33	0.2
636	1	0	0	0	0.32	0.26	0.33	0.2
637	1	0	0	0	0.32	0.26	0.33	0.2
638	1	0	0	0	0.32	0.26	0.33	0.2
639	1	0	0	0	0.32	0.26	0.33	0.2
640	1	0	0	0	0.32	0.26	0.33	0.2
641	0	0	1	2	0.036	0.087	0.037	0.089
642	1	0	0	0	0.32	0.26	0.33	0.2
643	0	0	1	2	0.036	0.087	0.037	0.089
644	1	0	0	0	0.32	0.26	0.33	0.2
645	1	0	3.1e-05	0	0.32	0.26	0.33	0.2
646	1	0	0	0	0.32	0.26	0.33	0.2
647	0	0	1	2	0.036	0.087	0.037	0.089
648	0.00059	0	1	2	0.036	0.087	0.037	0.089
649	1	0	0	0	0.32	0.26	0.33	0.2
650	1	0	0	0	0.32	0.26	0.33	0.2
651	0	0	1	2	0.036	0.087	0.037	0.089
652	1	0	0	0	0.32	0.26	0.33	0.2
653	1	0	0	0	0.32	0.26	0.33	0.2
654	0	0	1	2	0.036	0.087	0.037	0.089
655	0	1	0	1	0.071	0	0.073	0
656	0	0	1	2	0.036	0.087	0.037	0.089
657	0	1	0	1	0.071	0	0.073	0
658	1	0	0	0	0.32	0.26	0.33	0.2
659	1	0	0	0	0.32	0.26	0.33	0.2
660	1	0	0	0	0.32	0.26	0.33	0.2
661	1	0	0	0	0.32	0.26	0.33	0.2
662	0	0	1	2	0.036	0.087	0.037	0.089
663	0	1	0	1	0.071	0	0.073	0
664	1	0	0	0	0.32	0.26	0.33	0.2
665	0	1	0	1	0.071	0	0.073	0
666	1	0	0	0	0.32	0.26	0.33	0.2
667	1	0	0	0	0.32	0.26	0.33	0.2
668	1	0	0	0	0.32	0.26	0.33	0.2
669	1	0	0	0	0.32	0.26	0.33	0.2
670	1	0	0	0	0.32	0.26	0.33	0.2
671	1	0	0	0	0.32	0.26	0.33	0.2
672	1	0	0	0	0.32	0.26	0.33	0.2
673	1	0	0	0	0.32	0.26	0.33	0.2
674	1	0	0	0	0.32	0.26	0.33	0.2
675	0	0	1	2	0.036	0.087	0.037	0.089
676	0	0	1	2	0.036	0.087	0.037	0.089
677	1	0	0	0	0.32	0.26	0.33	0.2
678	1	0	0	0	0.32	0.26	0.33	0.2
679	1	0	0	0	0.32	0.26	0.33	0.2
680	0	1	0	1	0.071	0	0.073	0
681	1	0	0	0	0.32	0.26	0.33	0.2
682	1	0	0	0	0.32	0.26	0.33	0.2
683	1	0	0	0	0.32	0.26	0.33	0.2
684	1	0	0	0	0.32	0.26	0.33	0.2
685	1	0	0	0	0.32	0.26	0.33	0.2
686	1	0	0	0	0.32	0.26	0.33	0.2
687	0	1	0	1	0.071	0	0.073	0
688	0	0	1	2	0.036	0.087	0.037	0.089
689	0	1	0	1	0.071	0	0.073	0
690	1	0	0	0	0.32	0.26	0.33	0.2
691	1	0	0	0	0.32	0.26	0.33	0.2
692	0	0	1	2	0.036	0.087	0.037	0.089
693	1	0	0	0	0.32	0.26	0.33	0.2
694	0	1	0	1	0.071	0	0.073	0
695	1	0	0	0	0.32	0.26	0.33	0.2
696	1	0	0	0	0.32	0.26	0.33	0.2
697	1	0	0	0	0.32	0.26	0.33	0.2
698	0	0	1	2	0.036	0.087	0.037	0.089
699	1	0	0	0	0.32	0.26	0.33	0.2
700	0	0	1	2	0.036	0.087	0.037	0.089
701	0	0	1	2	0.036	0.087	0.037	0.089
702	1	0	0	0	0.32	0.26	0.33	0.2
703	1	0	0	0	0.32	0.26	0.33	0.2
704	1	0	0	0	0.32	0.26	0.33	0.2
705	1	0	0	0	0.32	0.26	0.33	0.2
706	1	0	0	0	0.32	0.26	0.33	0.2
707	1	0	0	0	0.32	0.26	0.33	0.2
708	1	0	0	0	0.32	0.26	0.33	0.2
709	1	0	0	0	0.32	0.26	0.33	0.2
710	1	0	0	0	0.32	0.26	0.33	0.2
711	1	0	0	0	0.32	0.26	0.33	0.2
712	0	0	1	2	0.036	0.087	0.037	0.089
713	1	0	0	0	0.32	0.26	0.33	0.2
714	1	0	0	0	0.32	0.26	0.33	0.2
715	1	0	0	0	0.32	0.26	0.33	0.2
716	1	0	0	0	0.32	0.26	0.33	0.2
717	1	0	0	0	0.32	0.26	0.33	0.2
718	0	0	1	2	0.036	0.087	0.037	0.089
719	1	0	0	0	0.32	0.26	0.33	0.2
720	0	1	0	1	0.071	0	0.073	0
721	0	0	1	2	0.036	0.087	0.037	0.089
722	1	0	0	0	0.32	0.26	0.33	0.2
723	0.003	1	0	1	0.071	0	0.073	0
724	1	0	0	0	0.32	0.26	0.33	0.2
725	1	0	0	0	0.32	0.26	0.33	0.2
726	1	0	0	0	0.32	0.26	0.33	0.2
727	0	0	1	2	0.036	0.087	0.037	0.089
728	1	0	0	0	0.32	0.26	0.33	0.2
729	1	0	0	0	0.32	0.26	0.33	0.2
730	1	0	0	0	0.32	0.26	0.33	0.2
731	1	0	0	0	0.32	0.26	0.33	0.2
732	1	0	0	0	0.32	0.26	0.33	0.2
733	1	0	0	0	0.32	0.26	0.33	0.2
734	1	0	0	0	0.32	0.26	0.33	0.2
735	3e-05	1	0	1	0.071	0	0.073	0
736	1	0	0	0	0.32	0.26	0.33	0.2
737	1	0	0	0	0.32	0.26	0.33	0.2
738	1	0	0	0	0.32	0.26	0.33	0.2
739	1	0	0	0	0.32	0.26	0.33	0.2
740	1	0	0	0	0.32	0.26	0.33	0.2
741	1	0	0	0	0.32	0.26	0.33	0.2
742	1	0	0	0	0.32	0.26	0.33	0.2
743	1	0	0.00018	0	0.32	0.26	0.33	0.2
744	1	0	0	0	0.32	0.26	0.33	0.2
745	0	1	7.6e-05	1	0.071	0	0.073	0
746	1	0	0	0	0.32	0.26	0.33	0.2
747	0	0	1	2	0.036	0.087	0.037	0.089
748	0	1	0	1	0.071	0	0.073	0
749	0	0	1	2	0.036	0.087	0.037	0.089
750	1	0	0	0	0.32	0.26	0.33	0.2
751	1	0	0	0	0.32	0.26	0.33	0.2
752	1	0	0	0	0.32	0.26	0.33	0.2
753	1	0	0	0	0.32	0.26	0.33	0.2
754	0	0	1	2	0.036	0.087	0.037	0.089
755	0	1	0	1	0.071	0	0.073	0
756	0	0	1	2	0.036	0.087	0.037	0.089
757	0	0	1	2	0.036	0.087	0.037	0.089
758	1	0	0	0	0.32	0.26	0.33	0.2
759	0	1	0	1	0.071	0	0.073	0
760	1	0	0	0	0.32	0.26	0.33	0.2
761	1	0	0	0	0.32	0.26	0.33	0.2
762	0	0	1	2	0.036	0.087	0.037	0.089
763	1	0	0	0	0.32	0.26	0.33	0.2
764	0	0	1	2	0.036	0.087	0.037	0.089
765	1	0	0	0	0.32	0.26	0.33	0.2
766	0	1	0	1	0.071	0	0.073	0
767	1	0	0	0	0.32	0.26	0.33	0.2
768	1	0	0	0	0.32	0.26	0.33	0.2
769	1	0	0	0	0.32	0.26	0.33	0.2
770	0	0	1	2	0.036	0.087	0.037	0.089
771	1	0	0	0	0.32	0.26	0.33	0.2
772	1	0	0	0	0.32	0.26	0.33	0.2
773	0	0	1	2	0.036	0.087	0.037	0.089
774	0	1	0	1	0.071	0	0.073	0
775	1	0	0	0	0.32	0.26	0.33	0.2
776	1	0	0	0	0.32	0.26	0.33	0.2
777	0	1	0	1	0.071	0	0.073	0
778	1	0	0	0	0.32	0.26	0.33	0.2
779	0	1	0	1	0.071	0	0.073	0
780	0	0	1	2	0.036	0.087	0.037	0.089
781	1	0	0	0	0.32	0.26	0.33	0.2
782	1	0	0	0	0.32	0.26	0.33	0.2
783	0	0	1	2	0.036	0.087	0.037	0.089
784	1	0	0	0	0.32	0.26	0.33	0.2
785	1	0	0	0	0.32	0.26	0.33	0.2
786	0	0	1	2	0.036	0.087	0.037	0.089
787	0	0	1	2	0.036	0.087	0.037	0.089
788	0	0	1	2	0.036	0.087	0.037	0.089
789	1	0	0	0	0.32	0.26	0.33	0.2
790	0	0	1	2	0.036	0.087	0.037	0.089
791	0	0	1	2	0.036	0.087	0.037	0.089
792	1	0	0	0	0.32	0.26	0.33	0.2
793	0	0	1	2	0.036	0.087	0.037	0.089
794	0	1	0	1	0.071	0	0.073	0
795	1	0	0	0	0.32	0.26	0.33	0.2
796	0	0	1	2	0.036	0.087	0.037	0.089
797	0	0	1	2	0.036	0.087	0.037	0.089
798	1	0	0	0	0.32	0.26	0.33	0.2
799	0	0	1	2	0.036	0.087	0.037	0.089
800	0	0	1	2	0.036	0.087	0.037	0.089
801	0	0	1	2	0.036	0.087	0.037	0.089
802	1	0	0	0	0.32	0.26	0.33	0.2
803	1	0	0	0	0.32	0.26	0.33	0.2
804	1	0	0	0	0.32	0.26	0.33	0.2
805	0	1	0	1	0.071	0	0.073	0
806	0	1	0	1	0.071	0	0.073	0
807	0	0	1	2	0.036	0.087	0.037	0.089
808	1	0	0	0	0.32	0.26	0.33	0.2
809	0	1	0	1	0.071	0	0.073	0
810	1	0	0	0	0.32	0.26	0.33	0.2
811	0	1	0	1	0.071	0	0.073	0
812	0	1	0	1	0.071	0	0.073	0
813	0	0	1	2	0.036	0.087	0.037	0.089
814	1	0	0	0	0.32	0.26	0.33	0.2
815	1	0	0	0	0.32	0.26	0.33	0.2
816	1	0	0	0	0.32	0.26	0.33	0.2
817	1	0	0	0	0.32	0.26	0.33	0.2
818	1	0	0	0	0.32	0.26	0.33	0.2
819	1	0	0	0	0.32	0.26	0.33	0.2
820	1	0	0	0	0.32	0.26	0.33	0.2
821	1	0	0	0	0.32	0.26	0.33	0.2
822	0	0	1	2	0.036	0.087	0.037	0.089
823	1	0	0	0	0.32	0.26	0.33	0.2
824	1	0	0	0	0.32	0.26	0.33	0.2
825	0	0	1	2	0.036	0.087	0.037	0.089
826	0	0	1	2	0.036	0.087	0.037	0.089
827	1	0	0	0	0.32	0.26	0.33	0.2
828	0	0	1	2	0.036	0.087	0.037	0.089
829	1	0	0	0	0.32	0.26	0.33	0.2
830	1	0	0	0	0.32	0.26	0.33	0.2
831	1	0	0	0	0.32	0.26	0.33	0.2
832	0	0	1	2	0.036	0.087	0.037	0.089
833	1	0	0	0	0.32	0.26	0.33	0.2
834	1	0	0	0	0.32	0.26	0.33	0.2
835	0	1	0	1	0.071	0	0.073	0
836	1	0	0	0	0.32	0.26	0.33	0.2
837	1	0	0	0	0.32	0.26	0.33	0.2
838	1	0	0	0	0.32	0.26	0.33	0.2
839	1	0	0	0	0.32	0.26	0.33	0.2
840	0	1	0	1	0.071	0	0.073	0
841	1	0	0	0	0.32	0.26	0.33	0.2
842	1	0	0	0	0.32	0.26	0.33	0.2
843	1	0	0	0	0.32	0.26	0.33	0.2
844	1	0	0	0	0.32	0.26	0.33	0.2
845	0	0	1	2	0.036	0.087	0.037	0.089
846	0	0	1	2	0.036	0.087	0.037	0.089
847	1	0	0	0	0.32	0.26	0.33	0.2
848	0	0	1	2	0.036	0.087	0.037	0.089
849	1	0	0	0	0.32	0.26	0.33	0.2
850	1	0	0	0	0.32	0.26	0.33	0.2
851	0	0	1	2	0.036	0.087	0.037	0.089
852	0	1	0	1	0.071	0	0.073	0
853	0	0	1	2	0.036	0.087	0.037	0.089
854	1	0	0	0	0.32	0.26	0.33	0.2
855	1	0	0	0	0.32	0.26	0.33	0.2
856	0	0	1	2	0.036	0.087	0.037	0.089
857	0	0	1	2	0.036	0.087	0.037	0.089
858	1	0	0	0	0.32	0.26	0.33	0.2
859	1	0	0	0	0.32	0.26	0.33	0.2
860	1	0	0	0	0.32	0.26	0.33	0.2
861	1	0	0	0	0.32	0.26	0.33	0.2
862	0	0	1	2	0.036	0.087	0.037	0.089
863	1	0	0	0	0.32	0.26	0.33	0.2
864	1	0	0	0	0.32	0.26	0.33	0.2
865	1	0	0	0	0.32	0.26	0.33	0.2
866	1	0	0	0	0.32	0.26	0.33	0.2
867	0	0	1	2	0.036	0.087	0.037	0.089
868	0	0	1	2	0.036	0.087	0.037	0.089
869	1	0	0	0	0.32	0.26	0.33	0.2
870	1	0	0	0	0.32	0.26	0.33	0.2
871	0	0	1	2	0.036	0.087	0.037	0.089
872	1	0	0	0	0.32	0.26	0.33	0.2
873	0	0	1	2	0.036	0.087	0.037	0.089
874	0	0	1	2	0.036	0.087	0.037	0.089
875	1	0	0	0	0.32	0.26	0.33	0.2
876	0	0	1	2	0.036	0.087	0.037	0.089
877	1	0	0	0	0.32	0.26	0.33	0.2
878	1	0	0	0	0.32	0.26	0.33	0.2
879	1	0	0	0	0.32	0.26	0.33	0.2
880	0	1	0	1	0.071	0	0.073	0
881	1	0	0	0	0.32	0.26	0.33	0.2
882	1	0	0	0	0.32	0.26	0.33	0.2
883	0	0	1	2	0.036	0.087	0.037	0.089
884	1	0	0	0	0.32	0.26	0.33	0.2
885	1	0	0	0	0.32	0.26	0.33	0.2
886	1	0	0	0	0.32	0.26	0.33	0.2
887	0	0	1	2	0.036	0.087	0.037	0.089
888	1	0	0	0	0.32	0.26	0.33	0.2
889	1	0	0	0	0.32	0.26	0.33	0.2
890	0	0	1	2	0.036	0.087	0.037	0.089
891	0	0	1	2	0.036	0.087	0.037	0.089
892	1	0	0	0	0.32	0.26	0.33	0.2
893	1	0	0	0	0.32	0.26	0.33	0.2
894	1	0	0	0	0.32	0.26	0.33	0.2
895	0	0	1	2	0.036	0.087	0.037	0.089
896	1	0	0	0	0.32	0.26	0.33	0.2
897	1	0	0	0	0.32	0.26	0.33	0.2
898	1	0	0	0	0.32	0.26	0.33	0.2
899	1	0	0	0	0.32	0.26	0.33	0.2
900	1	0	0	0	0.32	0.26	0.33	0.2
901	1	0	0	0	0.32	0.26	0.33	0.2
902	0	1	0	1	0.071	0	0.073	0
903	0	1	0	1	0.071	0	0.073	0
904	1	0	0	0	0.32	0.26	0.33	0.2
905	1	0	0	0	0.32	0.26	0.33	0.2
906	0	1	0	1	0.071	0	0.073	0
907	1	0	0	0	0.32	0.26	0.33	0.2
908	0	0	1	2	0.036	0.087	0.037	0.089
909	0	1	0	1	0.071	0	0.073	0
910	0	0	1	2	0.036	0.087	0.037	0.089
911	1	0	0	0	0.32	0.26	0.33	0.2
912	0	0	1	2	0.036	0.087	0.037	0.089
913	1	0	0	0	0.32	0.26	0.33	0.2
914	1	0	0	0	0.32	0.26	0.33	0.2
915	1	0	0	0	0.32	0.26	0.33	0.2
916	0	1	0	1	0.071	0	0.073	0
917	1	0	0	0	0.32	0.26	0.33	0.2
918	0	0	1	2	0.036	0.087	0.037	0.089
919	0	1	0	1	0.071	0	0.073	0
920	1	0	0	0	0.32	0.26	0.33	0.2
921	1	0	0	0	0.32	0.26	0.33	0.2
922	1	0	0	0	0.32	0.26	0.33	0.2
923	1	0	0	0	0.32	0.26	0.33	0.2
924	0	0	1	2	0.036	0.087	0.037	0.089
925	0	0	1	2	0.036	0.087	0.037	0.089
926	0	0	1	2	0.036	0.087	0.037	0.089
927	0	1	0	1	0.071	0	0.073	0
928	1	0	0	0	0.32	0.26	0.33	0.2
929	0	1	0	1	0.071	0	0.073	0
930	1	0	0	0	0.32	0.26	0.33	0.2
931	1	0	0	0	0.32	0.26	0.33	0.2
932	1	0	0	0	0.32	0.26	0.33	0.2
933	0	1	0	1	0.071	0	0.073	0
934	1	0	0	0	0.32	0.26	0.33	0.2
935	0	1	0	1	0.071	0	0.073	0
936	1	0	0	0	0.32	0.26	0.33	0.2
937	0	0	1	2	0.036	0.087	0.037	0.089
938	1	0	0	0	0.32	0.26	0.33	0.2
939	1	0	0	0	0.32	0.26	0.33	0.2
940	1	0	0	0	0.32	0.26	0.33	0.2
941	0	1	0	1	0.071	0	0.073	0
942	1	0	0	0	0.32	0.26	0.33	0.2
943	1	0	0	0	0.32	0.26	0.33	0.2
944	1	0	0	0	0.32	0.26	0.33	0.2
945	1	0.0011	0	0	0.32	0.26	0.33	0.2
946	1	0	0	0	0.32	0.26	0.33	0.2
947	0	1	0	1	0.071	0	0.073	0
948	0	0	1	2	0.036	0.087	0.037	0.089
949	1	0	0	0	0.32	0.26	0.33	0.2
950	0	0	1	2	0.036	0.087	0.037	0.089
951	1	0	0	0	0.32	0.26	0.33	0.2
952	1	0	0	0	0.32	0.26	0.33	0.2
953	1	0	0	0	0.32	0.26	0.33	0.2
954	0	0	1	2	0.036	0.087	0.037	0.089
955	1	0	0	0	0.32	0.26	0.33	0.2
956	0	0	1	2	0.036	0.087	0.037	0.089
957	0	0	1	2	0.036	0.087	0.037	0.089
958	0	1	0	1	0.071	0	0.073	0
959	1	0	0	0	0.32	0.26	0.33	0.2
960	1	0	0	0	0.32	0.26	0.33	0.2
961	1	0	0	0	0.32	0.26	0.33	0.2
962	1	0	0	0	0.32	0.26	0.33	0.2
963	0.98	0.017	0	0	0.32	0.26	0.33	0.2
964	0	0	1	2	0.036	0.087	0.037	0.089
965	1	0	0	0	0.32	0.26	0.33	0.2
966	0	1	0	1	0.071	0	0.073	0
967	0	0	1	2	0.036	0.087	0.037	0.089
968	1	0	0	0	0.32	0.26	0.33	0.2
969	1	0	0	0	0.32	0.26	0.33	0.2
970	1	0	0	0	0.32	0.26	0.33	0.2
971	1	0	0	0	0.32	0.26	0.33	0.2
972	1	0	0	0	0.32	0.26	0.33	0.2
973	0	1	0	1	0.071	0	0.073	0
974	1	0	0	0	0.32	0.26	0.33	0.2
975	1	0	0.0019	0	0.32	0.26	0.33	0.2
976	1	0	0	0	0.32	0.26	0.33	0.2
977	0	0	1	2	0.036	0.087	0.037	0.089
978	1	0	0	0	0.32	0.26	0.33	0.2
979	1	0	0	0	0.32	0.26	0.33	0.2
980	1	0	0	0	0.32	0.26	0.33	0.2
981	1	0	0	0	0.32	0.26	0.33	0.2
982	1	0	0	0	0.32	0.26	0.33	0.2
983	1	0	0	0	0.32	0.26	0.33	0.2
984	1	0	0	0	0.32	0.26	0.33	0.2
985	0	0	1	2	0.036	0.087	0.037	0.089
986	1	0	0	0	0.32	0.26	0.33	0.2
987	0	1	0	1	0.071	0	0.073	0
988	1	0	0	0	0.32	0.26	0.33	0.2
989	1	0	0	0	0.32	0.26	0.33	0.2
990	0	1	0	1	0.071	0	0.073	0
991	1	0	0	0	0.32	0.26	0.33	0.2
992	0	0	1	2	0.036	0.087	0.037	0.089
993	1	0	0	0	0.32	0.26	0.33	0.2
994	1	0	0	0	0.32	0.26	0.33	0.2
995	0	1	0	1	0.071	0	0.073	0
996	1	0	0	0	0.32	0.26	0.33	0.2
997	0	0	1	2	0.036	0.087	0.037	0.089
998	1	0	0	0	0.32	0.26	0.33	0.2
999	1	0	0	0	0.32	0.26	0.33	0.2
1000	0	0	1	2	0.036	0.087	0.037	0.089
1001	1	0	0	0	0.32	0.26	0.33	0.2
1002	1	0	0	0	0.32	0.26	0.33	0.2
1003	0	0	1	2	0.036	0.087	0.037	0.089
1004	1	0	0	0	0.32	0.26	0.33	0.2
1005	1	0	0	0	0.32	0.26	0.33	0.2
1006	1	0	0	0	0.32	0.26	0.33	0.2
1007	1	0	0	0	0.32	0.26	0.33	0.2
1008	1	0	0	0	0.32	0.26	0.33	0.2
1009	0	1	0	1	0.071	0	0.073	0
1010	0	0	1	2	0.036	0.087	0.037	0.089
1011	0	1	0	1	0.071	0	0.073	0
1012	1	0	0	0	0.32	0.26	0.33	0.2
1013	1	0	0	0	0.32	0.26	0.33	0.2
1014	1	0	0	0	0.32	0.26	0.33	0.2
1015	1	0	0	0	0.32	0.26	0.33	0.2
1016	1	0	0	0	0.32	0.26	0.33	0.2
1017	1	0	0	0	0.32	0.26	0.33	0.2
1018	1	0	0	0	0.32	0.26	0.33	0.2
1019	0	0	1	2	0.036	0.087	0.037	0.089
1020	0	0	1	2	0.036	0.087	0.037	0.089
1021	1	0	0	0	0.32	0.26	0.33	0.2
1022	1	0	0	0	0.32	0.26	0.33	0.2
