SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0	dcf1	dcf2
445	0.0034	0	0	0	1	0	0	4	0.38	0.49	0.52
446	0	0	0	1	0	0	0	3	0.19	0.054	0
447	5.3e-05	0	0	0	1	0	0	4	0.38	0.49	0.52
448	0	0	1	0	0	0.0019	0	2	0.29	0.054	0.52
449	0.28	0	0	0	0.72	0	0	4	0.38	0.49	0.52
450	0	0	0	0	1	0	0	4	0.38	0.49	0.52
451	0	0	0.00011	0.059	0.94	0	0	4	0.38	0.49	0.52
452	0	0	0	1	0	0	0	3	0.19	0.054	0
453	0	0	0.00011	1	0	0	0	3	0.19	0.054	0
454	0	0	0	1	0	0	0	3	0.19	0.054	0
455	0	0	1.1e-05	1	0	0	0	3	0.19	0.054	0
456	0	0	0.067	0.93	0	0	0	3	0.19	0.054	0
457	1	0.00066	0	0	0	0	0	0	0.29	0.55	0.52
458	1	7.4e-05	0	0	0	0	0	0	0.29	0.55	0.52
459	1	0.0013	0	0	0	0	0	0	0.29	0.55	0.52
460	0.059	0	0	0	0.94	0	0	4	0.38	0.49	0.52
461	0	0	0.41	0.59	0	0	0	3	0.19	0.054	0
462	0	0	0.00017	1	0	0	0	3	0.19	0.054	0
463	0.17	0.83	0	0	0	0	0	1	0	0.11	0
464	0	0	0	0	0	1	0	5	0	0.057	0.16
465	0.16	0.84	0	0	0	9.7e-05	0	1	0	0.11	0
466	1	3e-05	0	0	0	0	0	0	0.29	0.55	0.52
467	0.98	0	0	0	0.019	0	0	0	0.29	0.55	0.52
468	0	0	0	0	0	0	1	6	0	0.38	0.52
469	0	0	0	0	0	1	0	5	0	0.057	0.16
470	0	1	0	0	0	0	1.1e-06	1	0	0.11	0
471	0	1	0	0	0	0	0	1	0	0.11	0
472	0.33	0	0	0	0.67	0	0	4	0.38	0.49	0.52
473	0	1	0	0	0	0	0	1	0	0.11	0
474	0.086	0	0	0	0.91	0	0	4	0.38	0.49	0.52
475	0	0	0.16	0.84	0	0	0	3	0.19	0.054	0
476	0	1	0	0	0	0	0	1	0	0.11	0
477	0	0	0	1	0	0	0	3	0.19	0.054	0
478	1	0	0	0	0	0	0	0	0.29	0.55	0.52
479	0	0	0.0068	0.99	0	0	0	3	0.19	0.054	0
480	1	0	0	0	0.0015	0	0	0	0.29	0.55	0.52
481	0	0	1	0	0	0	0	2	0.29	0.054	0.52
482	0.65	0	0	0	0.35	0	0	0	0.29	0.55	0.52
483	0	0	0.032	0.97	0	0	0	3	0.19	0.054	0
484	0	0	0	0	0	1	0	5	0	0.057	0.16
485	0.11	0	0	0	0.89	0	0	4	0.38	0.49	0.52
486	0.78	0	0	0	0.22	0	0	0	0.29	0.55	0.52
487	1	0	0	0	0	0	0	0	0.29	0.55	0.52
488	0.81	0	0	0	0.19	0	0	0	0.29	0.55	0.52
489	0	0	0	1	0	0	0	3	0.19	0.054	0
490	0	1	0	0	0	0	0	1	0	0.11	0
491	0	1	0	0	0	0	0	1	0	0.11	0
492	2.9e-05	0	0	0	1	0	0	4	0.38	0.49	0.52
493	0	0	0	1	0	0	0	3	0.19	0.054	0
494	0	0	0	1	0	0	0	3	0.19	0.054	0
495	1	0	0	0	0	0	0	0	0.29	0.55	0.52
496	0	1	0	0	0	0	0	1	0	0.11	0
497	0.51	0	0	0	0.49	0	0	0	0.29	0.55	0.52
498	0	0	0	1	0	0	0	3	0.19	0.054	0
499	0.5	0	0	0	0.5	0	0	0	0.29	0.55	0.52
500	0	0	7.5e-05	1	0	0	0	3	0.19	0.054	0
501	0	0	0	1	0	0	0	3	0.19	0.054	0
502	0	1	0	0	0	0	0	1	0	0.11	0
503	0.087	0.91	0	0	0	0	0	1	0	0.11	0
504	0	0	0	0	0	0	1	6	0	0.38	0.52
505	0.57	0	0	0	0.43	0	0	0	0.29	0.55	0.52
506	0.0091	0	0	0	0.99	0	0	4	0.38	0.49	0.52
507	0.18	0	0	0	0.82	0	0	4	0.38	0.49	0.52
508	1	0	0	0	0.0002	0	0	0	0.29	0.55	0.52
509	0.93	0	0	0	0.066	0	0	0	0.29	0.55	0.52
510	0	0	0	1	0	0	0	3	0.19	0.054	0
511	0.65	0	0	0	0.35	0	0	0	0.29	0.55	0.52
512	0.0012	0	0	0	1	0	0	4	0.38	0.49	0.52
513	0.99	0	0	0	0.0058	0	0	0	0.29	0.55	0.52
514	0.0041	0	0	0	7e-05	0	1	6	0	0.38	0.52
515	0.002	0	0	0	1	0	0	4	0.38	0.49	0.52
516	0	0	0	1	0	0	0	3	0.19	0.054	0
517	0	1	0	0	0	0	0	1	0	0.11	0
518	1	0	0	0	0	0	0	0	0.29	0.55	0.52
519	0	1	0	0	0	0	0	1	0	0.11	0
520	0	0	0	0	0	0	1	6	0	0.38	0.52
521	0.0072	0	0	0	0.99	0	0	4	0.38	0.49	0.52
522	0.2	0	0	0	0.8	0	0	4	0.38	0.49	0.52
523	0.12	0	0	0	0.88	0	0	4	0.38	0.49	0.52
524	0	0	0	1	0	0	0	3	0.19	0.054	0
525	0	0	0	1	0	0	0	3	0.19	0.054	0
526	0.69	0	0	0	0.31	0	0	0	0.29	0.55	0.52
527	1.4e-05	0	5.1e-05	0	1.9e-06	0	1	6	0	0.38	0.52
528	0	0	0	1	0	0	0	3	0.19	0.054	0
529	0	1	0	0	0	0	0	1	0	0.11	0
530	0	0	0	1	0	0	0	3	0.19	0.054	0
531	0.053	0	0	0	0.95	0	0	4	0.38	0.49	0.52
532	0.04	0	0	0	0.96	0	0	4	0.38	0.49	0.52
533	0.96	0	0	0	0.042	0	0	0	0.29	0.55	0.52
534	0.98	0	0	0	0.024	0	0	0	0.29	0.55	0.52
535	0.95	0	0	0	0.047	0	0	0	0.29	0.55	0.52
536	0	1	0	0	0	0	0	1	0	0.11	0
537	0	0	0	0	0	1	0	5	0	0.057	0.16
538	0.21	0	0	0	0.79	0	0	4	0.38	0.49	0.52
539	0.033	0	0	0	0.97	0	0	4	0.38	0.49	0.52
540	6.3e-05	0	0	0	1	0	0	4	0.38	0.49	0.52
541	0	0	0	0	0	1	0	5	0	0.057	0.16
542	0	0	0	0	0	1	0	5	0	0.057	0.16
543	0.95	0	0	0	0.054	0	0	0	0.29	0.55	0.52
544	7.1e-06	0	0	0	1	0	0	4	0.38	0.49	0.52
545	0	0	0	1	0	0	0	3	0.19	0.054	0
546	0.008	0	0	0	0.99	0	0	4	0.38	0.49	0.52
547	0	0	0	1	0	0	0	3	0.19	0.054	0
548	0	1	0	0	0	0	0	1	0	0.11	0
549	0	0	0	1	0	0	0	3	0.19	0.054	0
550	0	0	0	1	0	0	0	3	0.19	0.054	0
551	0.031	0	0	0	0.97	0	0	4	0.38	0.49	0.52
552	0.7	0	0	0	0.3	0	0	0	0.29	0.55	0.52
553	0	1	0	0	0	9.9e-05	0	1	0	0.11	0
554	0.064	0	0	0	0.94	0	0	4	0.38	0.49	0.52
555	0.43	0	0	0	0.57	0	0	4	0.38	0.49	0.52
556	0	0	0	0	0	1	0	5	0	0.057	0.16
557	0	0	0	1	0	0	0	3	0.19	0.054	0
558	5.7e-05	0	0	0	1	0	0	4	0.38	0.49	0.52
559	0	0	0	1	0	0	0	3	0.19	0.054	0
560	0.42	0	0	0	0.58	0	0	4	0.38	0.49	0.52
561	0.0075	0	0	0	0.99	0	0	4	0.38	0.49	0.52
562	0	0	0	0	0	1	0	5	0	0.057	0.16
563	1	0	0	0	0	0	0	0	0.29	0.55	0.52
564	0	1	0	0	0	0	0	1	0	0.11	0
565	0.33	0	0	0	0.67	0	0	4	0.38	0.49	0.52
566	0.79	0	0	0	0.21	0	0	0	0.29	0.55	0.52
567	0.011	0	0	0	0.99	0	0	4	0.38	0.49	0.52
568	1	0	0	0	0.0023	0	0	0	0.29	0.55	0.52
569	0	0	0	1	0	0	0	3	0.19	0.054	0
570	0	1	0	0	0	1.3e-06	0	1	0	0.11	0
571	0.0063	0	0	0	0.99	0	0	4	0.38	0.49	0.52
572	0.054	0	0	0	0.95	0	0	4	0.38	0.49	0.52
573	0.85	0	0	0	0.15	0	0	0	0.29	0.55	0.52
574	2.3e-06	0	0	0	1	0	0	4	0.38	0.49	0.52
575	0.033	0	0	0	0.97	0	0	4	0.38	0.49	0.52
576	0.2	0	0	0	0.8	0	0	4	0.38	0.49	0.52
577	0.85	0	0	0	0.15	0	0	0	0.29	0.55	0.52
578	0	0	0	0	0	1	0	5	0	0.057	0.16
579	1	0	0	0	0.00082	0	0	0	0.29	0.55	0.52
580	0.99	0	0	0	0.014	0	0	0	0.29	0.55	0.52
581	0	0	0	1	0	0	0	3	0.19	0.054	0
582	0.89	0	0	0	0.11	0	0	0	0.29	0.55	0.52
583	0.8	0	0	0	0.2	0	0	0	0.29	0.55	0.52
584	0	0	0	1	0	0	0	3	0.19	0.054	0
585	0	1	0	0	0	0	0	1	0	0.11	0
586	0	1	0	0	0	0	0	1	0	0.11	0
587	0	0	0	0	0	1	0	5	0	0.057	0.16
588	3.6e-05	0	0	0	1	0	0	4	0.38	0.49	0.52
589	0	1	0	0	0	0	0	1	0	0.11	0
590	0	0	0	0	0	0	1	6	0	0.38	0.52
591	0	0	1	0	0	0	0	2	0.29	0.054	0.52
592	0.94	0	0	0	0.063	0	0	0	0.29	0.55	0.52
593	0	1	0	0	0	0	0	1	0	0.11	0
594	0	0	0	0	0	0	1	6	0	0.38	0.52
595	0	0	0	0	0	1	0	5	0	0.057	0.16
596	0	1	0	0	0	2.8e-06	0	1	0	0.11	0
597	0	1	0	0	0	0	0	1	0	0.11	0
598	0.22	0	0	0	0.78	0	0	4	0.38	0.49	0.52
599	0.21	0	0	0	0.79	0	0	4	0.38	0.49	0.52
600	0.41	0	0	0	0.59	0	0	4	0.38	0.49	0.52
601	0	1	0	0	0	0	0	1	0	0.11	0
602	0.24	0	0	0	0.76	0	0	4	0.38	0.49	0.52
603	0	1	0	0	0	0	0	1	0	0.11	0
604	0.98	0	0	0	0.025	0	0	0	0.29	0.55	0.52
605	0	0	0	1	0	0	0	3	0.19	0.054	0
606	0	0	0	1	0	0	0	3	0.19	0.054	0
607	0.031	0	0	0	0.97	0	0	4	0.38	0.49	0.52
608	0	0	0	0	0	0	1	6	0	0.38	0.52
609	0.0016	0	0	0	1	0	0	4	0.38	0.49	0.52
610	0.0058	0	0	0	0.99	0	0	4	0.38	0.49	0.52
611	0	0	0	1	0	0	0	3	0.19	0.054	0
612	0	1	0	0	0	0	0	1	0	0.11	0
613	0	0	0	0	0	1	0	5	0	0.057	0.16
614	0.97	0	0	0	0.035	0	0	0	0.29	0.55	0.52
615	0.88	0	0	0	0.12	0	0	0	0.29	0.55	0.52
616	0	0	0	0	0	0	1	6	0	0.38	0.52
617	0.15	0	0	0	0.85	0	0	4	0.38	0.49	0.52
618	0	1	0	0	0	0	0	1	0	0.11	0
619	0.95	0	0	0	0.049	0	0	0	0.29	0.55	0.52
620	0	1	0	0	0	0	0	1	0	0.11	0
621	0	0	0	0	0	1	0	5	0	0.057	0.16
622	1	0	0	0	0	0	0	0	0.29	0.55	0.52
623	0.82	0	0	0	0	0	0.18	0	0.29	0.55	0.52
624	0	0	0	0	0	1	0	5	0	0.057	0.16
625	0.99	0	0	0	0	0	0.014	0	0.29	0.55	0.52
626	0.65	0	0	0	5.8e-06	0	0.35	0	0.29	0.55	0.52
627	0	1	0	0	0	0	0	1	0	0.11	0
628	1	0	0	0	0	0	0.00019	0	0.29	0.55	0.52
629	0	0	1	0	0	1.5e-05	2.4e-06	2	0.29	0.054	0.52
630	0	0	0	0	0	1	0	5	0	0.057	0.16
631	0	0	0	0	1	0	0	4	0.38	0.49	0.52
632	0.029	0	0	0	0.97	0	0	4	0.38	0.49	0.52
633	0.41	0	0.044	0	0.55	0	0	4	0.38	0.49	0.52
634	0.65	0	0	0	0.35	0	0	0	0.29	0.55	0.52
635	1	0	0	0	0	0	0.00023	0	0.29	0.55	0.52
636	0	0	0	0	1	0	0	4	0.38	0.49	0.52
637	0	1	0	0	0	0	0	1	0	0.11	0
638	1.9e-05	0	0	0	0	0	1	6	0	0.38	0.52
639	0	0	0	0	1	0	0	4	0.38	0.49	0.52
640	0	0	0	0	0	0	1	6	0	0.38	0.52
641	0.89	0	0	0	0.00077	0	0.11	0	0.29	0.55	0.52
642	1	0	0	0	0	0	6.9e-05	0	0.29	0.55	0.52
643	0	1	0	0	0	0	0	1	0	0.11	0
644	0	0	0	0	1	0	0	4	0.38	0.49	0.52
645	0.47	0	0	0	0.53	0	0	4	0.38	0.49	0.52
646	1	0	0	0	0	0	2.3e-05	0	0.29	0.55	0.52
647	1	0	0	0	0.00048	0	0	0	0.29	0.55	0.52
648	0	0	0.00046	1	0	0	0	3	0.19	0.054	0
649	0	0	1	0	0	0	0	2	0.29	0.054	0.52
650	0.44	0	0	0	0.56	0	0	4	0.38	0.49	0.52
651	0	0	1	0	0	0	0	2	0.29	0.054	0.52
652	0.19	0	0	0	0.81	0	0	4	0.38	0.49	0.52
653	0	0	1	0	0	0	0	2	0.29	0.054	0.52
654	1	0	0	0	0.0013	0	0	0	0.29	0.55	0.52
655	0	1	0	0	0	0	0	1	0	0.11	0
656	0	1	0	0	0	0	0	1	0	0.11	0
657	1	0	0	0	0.0042	0	0	0	0.29	0.55	0.52
658	0.16	0	0	0	0.84	0	0	4	0.38	0.49	0.52
659	0	1	0	0	0	0	0	1	0	0.11	0
660	0	0	0	0	0	0	1	6	0	0.38	0.52
661	0.97	0	0	0	0.025	0	0	0	0.29	0.55	0.52
662	0	1	0	0	0	0	0	1	0	0.11	0
663	0	1	0	0	0	0	0	1	0	0.11	0
