SNV	cluster0	cluster1	cluster2	cluster	dcf0	dcf1	dcf2
632	1	0	0	0	0.34	0.55	0.52
633	1	0	0	0	0.34	0.55	0.52
634	1	0	0	0	0.34	0.55	0.52
635	1	0	0	0	0.34	0.55	0.52
636	1	0	0	0	0.34	0.55	0.52
637	0	1	0	1	0.079	0.057	0.053
638	0	0	1	2	0	0.27	0.52
639	1	0	0	0	0.34	0.55	0.52
640	0	0	1	2	0	0.27	0.52
641	0.97	0	0.027	0	0.34	0.55	0.52
642	1	0	0	0	0.34	0.55	0.52
643	0	1	0	1	0.079	0.057	0.053
644	1	0	0	0	0.34	0.55	0.52
645	1	0	0	0	0.34	0.55	0.52
646	1	0	0	0	0.34	0.55	0.52
647	1	0	0	0	0.34	0.55	0.52
648	1	0	0	0	0.34	0.55	0.52
649	0	1	0	1	0.079	0.057	0.053
650	1	0	0	0	0.34	0.55	0.52
651	0	1	0	1	0.079	0.057	0.053
652	1	0	0	0	0.34	0.55	0.52
653	0	1	0	1	0.079	0.057	0.053
654	1	0	0	0	0.34	0.55	0.52
655	0	1	0	1	0.079	0.057	0.053
656	0	1	0	1	0.079	0.057	0.053
657	1	0	0	0	0.34	0.55	0.52
658	1	0	0	0	0.34	0.55	0.52
659	0	1	0	1	0.079	0.057	0.053
660	0	0	1	2	0	0.27	0.52
661	1	0	0	0	0.34	0.55	0.52
662	0	1	0	1	0.079	0.057	0.053
663	0	1	0	1	0.079	0.057	0.053
