SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster	dcf0	dcf1	dcf2
550	0	1	0	0	0	1	0.16	0.057	0.053
551	1	0	0	0	0	0	0.34	0.49	0.52
552	1	0	0	0	0	0	0.34	0.49	0.52
553	0	0	1	0	0	2	0	0.11	0
554	1	0	0	0	0	0	0.34	0.49	0.52
555	1	0	0	0	0	0	0.34	0.49	0.52
556	0	1	0	0	0	1	0.16	0.057	0.053
557	0	1	0	0	0	1	0.16	0.057	0.053
558	1	0	0	0	0	0	0.34	0.49	0.52
559	0	1	0	0	0	1	0.16	0.057	0.053
560	1	0	0	0	0	0	0.34	0.49	0.52
561	1	0	0	0	0	0	0.34	0.49	0.52
562	0	0	0	1	0	3	0	0	0.27
563	1	0	0	0	0	0	0.34	0.49	0.52
564	0	0	1	0	0	2	0	0.11	0
565	1	0	0	0	0	0	0.34	0.49	0.52
566	1	0	0	0	0	0	0.34	0.49	0.52
567	1	0	0	0	0	0	0.34	0.49	0.52
568	1	0	0	0	0	0	0.34	0.49	0.52
569	0	1	0	0	0	1	0.16	0.057	0.053
570	0	0	1	0	0	2	0	0.11	0
571	1	0	0	0	0	0	0.34	0.49	0.52
572	1	0	0	0	0	0	0.34	0.49	0.52
573	1	0	0	0	0	0	0.34	0.49	0.52
574	1	0	0	0	0	0	0.34	0.49	0.52
575	1	0	0	0	0	0	0.34	0.49	0.52
576	1	0	0	0	0	0	0.34	0.49	0.52
577	1	0	0	0	0	0	0.34	0.49	0.52
578	0	1	0	0	0	1	0.16	0.057	0.053
579	1	0	0	0	0	0	0.34	0.49	0.52
580	1	0	0	0	0	0	0.34	0.49	0.52
581	0	1	0	0	0	1	0.16	0.057	0.053
582	1	0	0	0	0	0	0.34	0.49	0.52
583	1	0	0	0	0	0	0.34	0.49	0.52
584	0	1	0	0	0	1	0.16	0.057	0.053
585	0	0	1	0	0	2	0	0.11	0
586	0	0	1	0	0	2	0	0.11	0
587	0	0	0	0	1	4	0	0.34	0.48
588	1	0	0	0	0	0	0.34	0.49	0.52
589	0	0	1	0	0	2	0	0.11	0
590	0	0	0	0	1	4	0	0.34	0.48
591	0	1	0	0	0	1	0.16	0.057	0.053
592	1	0	0	0	0	0	0.34	0.49	0.52
593	0	0	1	0	0	2	0	0.11	0
594	0.28	0	0	0	0.72	4	0	0.34	0.48
595	0	0	0	1	0	3	0	0	0.27
596	0	0	1	0	0	2	0	0.11	0
597	0	0	1	0	0	2	0	0.11	0
598	1	0	0	0	0	0	0.34	0.49	0.52
599	1	0	0	0	0	0	0.34	0.49	0.52
600	1	0	0	0	0	0	0.34	0.49	0.52
601	0	0	1	0	0	2	0	0.11	0
602	1	0	0	0	0	0	0.34	0.49	0.52
603	0	0	1	0	0	2	0	0.11	0
604	1	0	0	0	0	0	0.34	0.49	0.52
605	0	1	0	0	0	1	0.16	0.057	0.053
606	0	1	0	0	0	1	0.16	0.057	0.053
607	1	0	0	0	0	0	0.34	0.49	0.52
608	0	0	0	0	1	4	0	0.34	0.48
609	1	0	0	0	0	0	0.34	0.49	0.52
610	1	0	0	0	0	0	0.34	0.49	0.52
611	0	1	0	0	0	1	0.16	0.057	0.053
612	0	0	1	0	0	2	0	0.11	0
613	0	0	0	1	0	3	0	0	0.27
614	1	0	0	0	0	0	0.34	0.49	0.52
615	1	0	0	0	0	0	0.34	0.49	0.52
616	0	0	0	0	1	4	0	0.34	0.48
617	1	0	0	0	0	0	0.34	0.49	0.52
618	0	0	1	0	0	2	0	0.11	0
619	1	0	0	0	0	0	0.34	0.49	0.52
620	0	0	1	0	0	2	0	0.11	0
621	0	0	0	1	0	3	0	0	0.27
622	1	0	0	0	0	0	0.34	0.49	0.52
623	0.00016	0	0	0	1	4	0	0.34	0.48
624	0	0	0	1	0	3	0	0	0.27
625	0.066	0	0	0	0.93	4	0	0.34	0.48
626	0.011	0	0	0	0.99	4	0	0.34	0.48
627	0	0	1	0	0	2	0	0.11	0
628	0.075	0	0	0	0.92	4	0	0.34	0.48
629	0	0	0	1	0.0003	3	0	0	0.27
630	0	1	0	0	0	1	0.16	0.057	0.053
631	1	0	0	0	0	0	0.34	0.49	0.52
632	1	0	0	0	0	0	0.34	0.49	0.52
633	1	0	0	0	0	0	0.34	0.49	0.52
634	1	0	0	0	0	0	0.34	0.49	0.52
635	0.97	0	0	0	0.033	0	0.34	0.49	0.52
636	1	0	0	0	0	0	0.34	0.49	0.52
637	0	0	1	0	0	2	0	0.11	0
638	0	0	0	0	1	4	0	0.34	0.48
639	1	0	0	0	0	0	0.34	0.49	0.52
640	0	0	0	0	1	4	0	0.34	0.48
641	0.77	0	0	0	0.23	0	0.34	0.49	0.52
642	0.97	0	0	0	0.026	0	0.34	0.49	0.52
643	0	0	1	0	0	2	0	0.11	0
644	1	0	0	0	0	0	0.34	0.49	0.52
645	1	0	0	0	0	0	0.34	0.49	0.52
646	1	0	0	0	0.0012	0	0.34	0.49	0.52
647	1	0	0	0	0	0	0.34	0.49	0.52
648	0	1	0	0	0	1	0.16	0.057	0.053
649	0	1	0	0	0	1	0.16	0.057	0.053
650	1	0	0	0	0	0	0.34	0.49	0.52
651	0	1	0	0	0	1	0.16	0.057	0.053
652	1	0	0	0	0	0	0.34	0.49	0.52
653	0	1	0	0	0	1	0.16	0.057	0.053
654	1	0	0	0	0	0	0.34	0.49	0.52
655	0	0	1	0	0	2	0	0.11	0
656	0	0	1	0	0	2	0	0.11	0
657	1	0	0	0	0	0	0.34	0.49	0.52
658	1	0	0	0	0	0	0.34	0.49	0.52
659	0	0	1	0	0	2	0	0.11	0
660	0	0	0	0	1	4	0	0.34	0.48
661	1	0	0	0	0	0	0.34	0.49	0.52
662	0	0	1	0	0	2	0	0.11	0
663	0	0	1	0	0	2	0	0.11	0
