SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0
711	0.16	0.00024	0.00016	0	0	0.16	0.00024	0.16	0.025	0	0.00024	0.16	0.00017	0.00024	0.025	0.16	0.16	0	0	0.00024	0	0.14
712	0.16	9.3e-05	6e-05	0.0061	2.1e-05	0.16	9.3e-05	0.16	0.025	0	9.3e-05	0.16	6.6e-05	9.3e-05	0.025	0.16	0.16	2.1e-05	0.0041	9.3e-05	0	0.14
713	0.15	0.0037	0.0024	0.012	0	0.15	0.0037	0.15	0.024	0	0.0037	0.15	0.0026	0.0037	0.024	0.15	0.15	0	0.0082	0.0037	0	0.14
714	0.16	0.0007	0.00045	0.0059	3.2e-05	0.16	0.0007	0.16	0.025	0	0.0007	0.16	0.0005	0.0007	0.025	0.16	0.16	3.2e-05	0.004	0.0007	0	0.14
715	0.11	0.045	0.029	0.006	0	0.11	0.045	0.11	0.018	0	0.045	0.11	0.032	0.045	0.018	0.11	0.11	0	0.004	0.045	0	0.14
716	0.15	0.0025	0.0016	0.0086	6.7e-06	0.15	0.0025	0.15	0.024	0	0.0025	0.15	0.0018	0.0025	0.024	0.15	0.15	6.7e-06	0.0057	0.0025	0	0.14
717	0.15	0.0073	0.0047	0.00023	0.00025	0.15	0.0073	0.15	0.024	0	0.0073	0.15	0.0052	0.0073	0.024	0.15	0.15	0.00025	0.00015	0.0073	0	0.14
718	0.082	0.069	0.045	0.026	6.2e-06	0.082	0.069	0.082	0.013	0	0.069	0.082	0.049	0.069	0.013	0.082	0.082	6.2e-06	0.018	0.069	0	0.14
719	0.11	0.044	0.029	0.013	2.5e-06	0.11	0.044	0.11	0.018	0	0.044	0.11	0.032	0.044	0.018	0.11	0.11	2.5e-06	0.0089	0.044	0	0.14
720	0.16	1e-05	6.6e-06	0.004	0	0.16	1e-05	0.16	0.025	0	1e-05	0.16	7.3e-06	1e-05	0.025	0.16	0.16	0	0.0027	1e-05	0	0.14
721	0.15	0.0025	0.0016	0.0044	0.00093	0.15	0.0025	0.15	0.025	0	0.0025	0.15	0.0017	0.0025	0.025	0.15	0.15	0.00093	0.003	0.0025	0	0.14
722	0.16	0.00093	0.0006	0.0044	0.00028	0.16	0.00093	0.16	0.025	0	0.00093	0.16	0.00066	0.00093	0.025	0.16	0.16	0.00028	0.0029	0.00093	0	0.14
723	0.16	0.0014	0.00088	0	3.9e-05	0.16	0.0014	0.16	0.025	0	0.0014	0.16	0.00097	0.0014	0.025	0.16	0.16	3.9e-05	0	0.0014	0	0.14
724	0.16	1.2e-05	7.5e-06	0.0036	0	0.16	1.2e-05	0.16	0.025	0	1.2e-05	0.16	8.2e-06	1.2e-05	0.025	0.16	0.16	0	0.0024	1.2e-05	0	0.14
725	0.13	0.025	0.016	0.012	3.1e-06	0.13	0.025	0.13	0.021	0	0.025	0.13	0.018	0.025	0.021	0.13	0.13	3.1e-06	0.0082	0.025	0	0.14
726	0.15	0.0028	0.0018	0.0045	0.0011	0.15	0.0028	0.15	0.025	0	0.0028	0.15	0.002	0.0028	0.025	0.15	0.15	0.0011	0.003	0.0028	0	0.14
727	0	5.8e-06	3.7e-06	0	6.4e-06	0	5.8e-06	0	0	1	5.8e-06	0	4.1e-06	5.8e-06	0	0	0	6.4e-06	0	5.8e-06	9	0.016
728	0.16	7.8e-06	5e-06	0.0048	0	0.16	7.8e-06	0.16	0.025	0	7.8e-06	0.16	5.5e-06	7.8e-06	0.025	0.16	0.16	0	0.0032	7.8e-06	0	0.14
729	0.019	0.14	0.088	0.01	0	0.019	0.14	0.019	0.0029	0	0.14	0.019	0.097	0.14	0.0029	0.019	0.019	0	0.0068	0.14	1	0.22
730	0.093	0.059	0.038	0.024	1.4e-05	0.093	0.059	0.093	0.015	0	0.059	0.093	0.042	0.059	0.015	0.093	0.093	1.4e-05	0.016	0.059	0	0.14
731	0.15	0.002	0.0013	0.014	0	0.15	0.002	0.15	0.024	0	0.002	0.15	0.0014	0.002	0.024	0.15	0.15	0	0.0093	0.002	0	0.14
732	0.16	0.00016	0.00011	0.0036	4.8e-05	0.16	0.00016	0.16	0.025	0	0.00016	0.16	0.00012	0.00016	0.025	0.16	0.16	4.8e-05	0.0024	0.00016	0	0.14
733	0.15	0.0061	0.0039	0.0048	0.0023	0.15	0.0061	0.15	0.024	0	0.0061	0.15	0.0043	0.0061	0.024	0.15	0.15	0.0023	0.0032	0.0061	0	0.14
734	0.15	0.003	0.0019	0.013	0	0.15	0.003	0.15	0.024	0	0.003	0.15	0.0021	0.003	0.024	0.15	0.15	0	0.0088	0.003	0	0.14
735	0.15	0.0018	0.0011	0.0077	1.1e-05	0.15	0.0018	0.15	0.025	0	0.0018	0.15	0.0013	0.0018	0.025	0.15	0.15	1.1e-05	0.0052	0.0018	0	0.14
736	0.15	0.0045	0.0029	0.0098	4.2e-06	0.15	0.0045	0.15	0.024	0	0.0045	0.15	0.0032	0.0045	0.024	0.15	0.15	4.2e-06	0.0066	0.0045	0	0.14
737	0.066	0.085	0.055	0.028	0	0.066	0.085	0.066	0.01	0	0.085	0.066	0.06	0.085	0.01	0.066	0.066	0	0.019	0.085	1	0.22
738	0.13	0.024	0.015	0.02	0	0.13	0.024	0.13	0.021	0	0.024	0.13	0.017	0.024	0.021	0.13	0.13	0	0.014	0.024	0	0.14
739	0.00098	0.075	0.049	0.31	0	0.00098	0.075	0.00098	0.00016	0	0.075	0.00098	0.054	0.075	0.00016	0.00098	0.00098	0	0.21	0.075	3	0.3
740	0.12	0.039	0.025	0.013	8.3e-06	0.12	0.039	0.12	0.018	0	0.039	0.12	0.027	0.039	0.018	0.12	0.12	8.3e-06	0.0087	0.039	0	0.14
741	0.16	2.4e-05	1.4e-05	0.0026	7.5e-06	0.16	2.4e-05	0.16	0.025	0	2.4e-05	0.16	1.5e-05	2.4e-05	0.025	0.16	0.16	7.5e-06	0.0017	2.4e-05	0	0.14
742	0.15	0.0046	0.003	0.012	0	0.15	0.0046	0.15	0.024	0	0.0046	0.15	0.0033	0.0046	0.024	0.15	0.15	0	0.0081	0.0046	0	0.14
743	0.16	2.8e-05	1.8e-05	0.0042	2e-06	0.16	2.8e-05	0.16	0.025	0	2.8e-05	0.16	2e-05	2.8e-05	0.025	0.16	0.16	2e-06	0.0028	2.8e-05	0	0.14
744	0.089	0.065	0.042	0.015	0	0.089	0.065	0.089	0.014	0	0.065	0.089	0.046	0.065	0.014	0.089	0.089	0	0.01	0.065	0	0.14
745	0.14	0.012	0.0075	0.0088	8.2e-05	0.14	0.012	0.14	0.023	0	0.012	0.14	0.0083	0.012	0.023	0.14	0.14	8.2e-05	0.0059	0.012	0	0.14
746	0.15	0.0074	0.0048	0.001	0.0021	0.15	0.0074	0.15	0.024	0	0.0074	0.15	0.0053	0.0074	0.024	0.15	0.15	0.0021	0.00067	0.0074	0	0.14
747	0.16	0.00051	0.00033	0.0048	8.9e-05	0.16	0.00051	0.16	0.025	0	0.00051	0.16	0.00036	0.00051	0.025	0.16	0.16	8.9e-05	0.0032	0.00051	0	0.14
748	0.099	0.053	0.034	0.019	1.4e-05	0.099	0.053	0.099	0.016	0	0.053	0.099	0.038	0.053	0.016	0.099	0.099	1.4e-05	0.013	0.053	0	0.14
749	0.14	0.012	0.0078	0.0079	0.00082	0.14	0.012	0.14	0.023	0	0.012	0.14	0.0087	0.012	0.023	0.14	0.14	0.00082	0.0053	0.012	0	0.14
750	0.13	0.022	0.014	0.014	0	0.13	0.022	0.13	0.021	0	0.022	0.13	0.016	0.022	0.021	0.13	0.13	0	0.0093	0.022	0	0.14
751	0.15	0.0054	0.0035	0.0069	0.00028	0.15	0.0054	0.15	0.024	0	0.0054	0.15	0.0039	0.0054	0.024	0.15	0.15	0.00028	0.0046	0.0054	0	0.14
752	0.15	1.8e-05	1.2e-05	0	0.019	0.15	1.8e-05	0.15	0.024	0	1.8e-05	0.15	1.3e-05	1.8e-05	0.024	0.15	0.15	0.019	0	1.8e-05	0	0.14
753	0.15	0.0071	0.0046	4.6e-06	0	0.15	0.0071	0.15	0.024	0	0.0071	0.15	0.0051	0.0071	0.024	0.15	0.15	0	3.1e-06	0.0071	0	0.14
754	0.13	0.03	0.02	0.00072	2e-06	0.13	0.03	0.13	0.02	0	0.03	0.13	0.022	0.03	0.02	0.13	0.13	2e-06	0.00048	0.03	0	0.14
755	0.14	0.016	0.011	0.00019	6e-06	0.14	0.016	0.14	0.023	0	0.016	0.14	0.012	0.016	0.023	0.14	0.14	6e-06	0.00013	0.016	0	0.14
756	0.13	0.015	0.0097	0.048	0	0.13	0.015	0.13	0.021	0	0.015	0.13	0.011	0.015	0.021	0.13	0.13	0	0.032	0.015	0	0.14
757	0.16	0.0012	0.00078	0	3.5e-05	0.16	0.0012	0.16	0.025	0	0.0012	0.16	0.00086	0.0012	0.025	0.16	0.16	3.5e-05	0	0.0012	0	0.14
758	0.13	0.026	0.017	0.0037	5.6e-05	0.13	0.026	0.13	0.021	0	0.026	0.13	0.019	0.026	0.021	0.13	0.13	5.6e-05	0.0025	0.026	0	0.14
759	0.14	0.017	0.011	0.00033	1.6e-05	0.14	0.017	0.14	0.022	0	0.017	0.14	0.012	0.017	0.022	0.14	0.14	1.6e-05	0.00022	0.017	0	0.14
760	0.15	0.0089	0.0057	0.00011	5.1e-05	0.15	0.0089	0.15	0.024	0	0.0089	0.15	0.0063	0.0089	0.024	0.15	0.15	5.1e-05	7.4e-05	0.0089	0	0.14
761	0.12	0.036	0.023	0.021	0	0.12	0.036	0.12	0.019	0	0.036	0.12	0.025	0.036	0.019	0.12	0.12	0	0.014	0.036	0	0.14
762	0.073	0.085	0.055	0.00028	0	0.073	0.085	0.073	0.012	0	0.085	0.073	0.06	0.085	0.012	0.073	0.073	0	0.00019	0.085	1	0.22
763	0.086	0.058	0.037	0.054	0	0.086	0.058	0.086	0.014	0	0.058	0.086	0.041	0.058	0.014	0.086	0.086	0	0.036	0.058	0	0.14
764	0.15	0.0038	0.0025	1.3e-05	6.3e-05	0.15	0.0038	0.15	0.025	0	0.0038	0.15	0.0027	0.0038	0.025	0.15	0.15	6.3e-05	9e-06	0.0038	0	0.14
765	0.13	0.025	0.016	0	0	0.13	0.025	0.13	0.021	0	0.025	0.13	0.018	0.025	0.021	0.13	0.13	0	0	0.025	0	0.14
766	0.16	0.0021	0.0013	0	6.6e-06	0.16	0.0021	0.16	0.025	0	0.0021	0.16	0.0015	0.0021	0.025	0.16	0.16	6.6e-06	0	0.0021	0	0.14
767	0.13	0.02	0.013	0.036	0	0.13	0.02	0.13	0.021	0	0.02	0.13	0.014	0.02	0.021	0.13	0.13	0	0.024	0.02	0	0.14
768	0.12	0.032	0.021	0.0057	0	0.12	0.032	0.12	0.02	0	0.032	0.12	0.023	0.032	0.02	0.12	0.12	0	0.0038	0.032	0	0.14
769	0.15	0.011	0.0073	0.0019	0.00077	0.15	0.011	0.15	0.023	0	0.011	0.15	0.008	0.011	0.023	0.15	0.15	0.00077	0.0013	0.011	0	0.14
770	0.16	0.00062	0.0004	0.0086	6.3e-05	0.16	0.00062	0.16	0.025	0	0.00062	0.16	0.00044	0.00062	0.025	0.16	0.16	6.3e-05	0.0058	0.00062	0	0.14
771	0.15	0.0061	0.004	0.00022	0.00047	0.15	0.0061	0.15	0.024	0	0.0061	0.15	0.0044	0.0061	0.024	0.15	0.15	0.00047	0.00015	0.0061	0	0.14
772	0.15	0.0051	0.0033	1.6e-06	0	0.15	0.0051	0.15	0.024	0	0.0051	0.15	0.0036	0.0051	0.024	0.15	0.15	0	1.1e-06	0.0051	0	0.14
773	0.12	0.032	0.021	0.0061	2.2e-06	0.12	0.032	0.12	0.02	0	0.032	0.12	0.023	0.032	0.02	0.12	0.12	2.2e-06	0.0041	0.032	0	0.14
774	0.12	0.035	0.023	0.0073	0	0.12	0.035	0.12	0.019	0	0.035	0.12	0.025	0.035	0.019	0.12	0.12	0	0.0049	0.035	0	0.14
775	0	0.00037	0.00024	0	0.00032	0	0.00037	0	0	1	0.00037	0	0.00026	0.00037	0	0	0	0.00032	0	0.00037	9	0.016
776	0.14	0.0091	0.0059	0.019	0	0.14	0.0091	0.14	0.023	0	0.0091	0.14	0.0065	0.0091	0.023	0.14	0.14	0	0.013	0.0091	0	0.14
777	0.14	0.0064	0.0041	0.03	0	0.14	0.0064	0.14	0.023	0	0.0064	0.14	0.0046	0.0064	0.023	0.14	0.14	0	0.02	0.0064	0	0.14
778	0.14	0.019	0.012	0.0074	0.00022	0.14	0.019	0.14	0.022	0	0.019	0.14	0.014	0.019	0.022	0.14	0.14	0.00022	0.005	0.019	0	0.14
779	0.12	0.031	0.02	0.012	0	0.12	0.031	0.12	0.02	0	0.031	0.12	0.022	0.031	0.02	0.12	0.12	0	0.0078	0.031	0	0.14
780	0.15	0.0035	0.0023	0.0077	0.0012	0.15	0.0035	0.15	0.024	0	0.0035	0.15	0.0025	0.0035	0.024	0.15	0.15	0.0012	0.0052	0.0035	0	0.14
781	0.15	0.0018	0.0012	0.015	0	0.15	0.0018	0.15	0.024	0	0.0018	0.15	0.0013	0.0018	0.024	0.15	0.15	0	0.01	0.0018	0	0.14
782	0.16	0.00091	0.00059	0.0084	0.00014	0.16	0.00091	0.16	0.025	0	0.00091	0.16	0.00065	0.00091	0.025	0.16	0.16	0.00014	0.0056	0.00091	0	0.14
783	0.15	0.001	0.00067	0.018	0	0.15	0.001	0.15	0.024	0	0.001	0.15	0.00074	0.001	0.024	0.15	0.15	0	0.012	0.001	0	0.14
784	0.15	0.00023	0.00015	0.013	0	0.15	0.00023	0.15	0.025	0	0.00023	0.15	0.00016	0.00023	0.025	0.15	0.15	0	0.0088	0.00023	0	0.14
785	0.14	0.019	0.012	0	0	0.14	0.019	0.14	0.022	0	0.019	0.14	0.013	0.019	0.022	0.14	0.14	0	0	0.019	0	0.14
786	0.16	0.00042	0.00027	0	0	0.16	0.00042	0.16	0.025	0	0.00042	0.16	0.0003	0.00042	0.025	0.16	0.16	0	0	0.00042	0	0.14
787	0.13	0.024	0.015	0.00012	0	0.13	0.024	0.13	0.021	0	0.024	0.13	0.017	0.024	0.021	0.13	0.13	0	7.9e-05	0.024	0	0.14
788	0.15	0.0042	0.0027	0.0055	0.00099	0.15	0.0042	0.15	0.024	0	0.0042	0.15	0.003	0.0042	0.024	0.15	0.15	0.00099	0.0037	0.0042	0	0.14
789	0.14	0.012	0.0078	0.016	0	0.14	0.012	0.14	0.023	0	0.012	0.14	0.0086	0.012	0.023	0.14	0.14	0	0.01	0.012	0	0.14
790	0.16	0.0001	6.5e-05	0.0026	3.7e-05	0.16	0.0001	0.16	0.025	0	0.0001	0.16	7.1e-05	0.0001	0.025	0.16	0.16	3.7e-05	0.0018	0.0001	0	0.14
791	0.14	0.013	0.0083	0.008	0.0013	0.14	0.013	0.14	0.023	0	0.013	0.14	0.0092	0.013	0.023	0.14	0.14	0.0013	0.0054	0.013	0	0.14
792	0.14	0.017	0.011	0.00019	4.4e-06	0.14	0.017	0.14	0.022	0	0.017	0.14	0.012	0.017	0.022	0.14	0.14	4.4e-06	0.00012	0.017	0	0.14
793	0.13	0.024	0.015	0.012	6.9e-06	0.13	0.024	0.13	0.021	0	0.024	0.13	0.017	0.024	0.021	0.13	0.13	6.9e-06	0.0078	0.024	0	0.14
794	0.088	0.058	0.038	0.00063	0.036	0.088	0.058	0.088	0.014	0	0.058	0.088	0.041	0.058	0.014	0.088	0.088	0.036	0.00042	0.058	0	0.14
795	6.8e-05	0.16	0.1	0.00045	0	6.8e-05	0.16	6.8e-05	1.1e-05	0	0.16	6.8e-05	0.11	0.16	1.1e-05	6.8e-05	6.8e-05	0	0.0003	0.16	1	0.22
796	0.16	0.00069	0.00045	0.0032	0.0003	0.16	0.00069	0.16	0.025	0	0.00069	0.16	0.00049	0.00069	0.025	0.16	0.16	0.0003	0.0022	0.00069	0	0.14
797	0.16	1.1e-05	7e-06	0	4.6e-06	0.16	1.1e-05	0.16	0.025	0	1.1e-05	0.16	7.7e-06	1.1e-05	0.025	0.16	0.16	4.6e-06	0	1.1e-05	0	0.14
798	0.15	0.0035	0.0023	0	0	0.15	0.0035	0.15	0.025	0	0.0035	0.15	0.0025	0.0035	0.025	0.15	0.15	0	0	0.0035	0	0.14
799	0.16	6.7e-06	4.3e-06	0	0	0.16	6.7e-06	0.16	0.025	0	6.7e-06	0.16	4.8e-06	6.7e-06	0.025	0.16	0.16	0	0	6.7e-06	0	0.14
800	0.15	0.0047	0.0031	0	0	0.15	0.0047	0.15	0.024	0	0.0047	0.15	0.0034	0.0047	0.024	0.15	0.15	0	0	0.0047	0	0.14
801	0.13	0.031	0.02	0.00024	3.2e-06	0.13	0.031	0.13	0.02	0	0.031	0.13	0.022	0.031	0.02	0.13	0.13	3.2e-06	0.00016	0.031	0	0.14
802	0.16	0.0023	0.0015	6.5e-06	0.00066	0.16	0.0023	0.16	0.025	0	0.0023	0.16	0.0016	0.0023	0.025	0.16	0.16	0.00066	4.3e-06	0.0023	0	0.14
803	0.15	0.0061	0.004	2.3e-06	2.6e-06	0.15	0.0061	0.15	0.024	0	0.0061	0.15	0.0044	0.0061	0.024	0.15	0.15	2.6e-06	1.6e-06	0.0061	0	0.14
804	0.15	0.0063	0.004	0.00031	0.001	0.15	0.0063	0.15	0.024	0	0.0063	0.15	0.0045	0.0063	0.024	0.15	0.15	0.001	0.00021	0.0063	0	0.14
805	0.16	0.0022	0.0014	0	1.2e-05	0.16	0.0022	0.16	0.025	0	0.0022	0.16	0.0016	0.0022	0.025	0.16	0.16	1.2e-05	0	0.0022	0	0.14
806	0.042	0.12	0.075	0.00053	0	0.042	0.12	0.042	0.0066	0	0.12	0.042	0.083	0.12	0.0066	0.042	0.042	0	0.00035	0.12	1	0.22
807	0.081	0.068	0.044	0.036	7.3e-05	0.081	0.068	0.081	0.013	0	0.068	0.081	0.048	0.068	0.013	0.081	0.081	7.3e-05	0.024	0.068	0	0.14
808	0.16	0.0011	0.00071	0	0	0.16	0.0011	0.16	0.025	0	0.0011	0.16	0.00078	0.0011	0.025	0.16	0.16	0	0	0.0011	0	0.14
809	0.041	0.12	0.075	8.9e-05	0	0.041	0.12	0.041	0.0066	0	0.12	0.041	0.083	0.12	0.0066	0.041	0.041	0	6e-05	0.12	1	0.22
810	0.15	0.0065	0.0042	0	0	0.15	0.0065	0.15	0.024	0	0.0065	0.15	0.0046	0.0065	0.024	0.15	0.15	0	0	0.0065	0	0.14
811	0.14	0.02	0.013	0.00067	0.0001	0.14	0.02	0.14	0.022	0	0.02	0.14	0.015	0.02	0.022	0.14	0.14	0.0001	0.00045	0.02	0	0.14
812	0.15	0.0055	0.0035	0	0	0.15	0.0055	0.15	0.024	0	0.0055	0.15	0.0039	0.0055	0.024	0.15	0.15	0	0	0.0055	0	0.14
813	0.16	0.00035	0.00023	0	0.0001	0.16	0.00035	0.16	0.025	0	0.00035	0.16	0.00025	0.00035	0.025	0.16	0.16	0.0001	0	0.00035	0	0.14
814	0.0023	0.1	0.067	0.19	0	0.0023	0.1	0.0023	0.00036	0	0.1	0.0023	0.074	0.1	0.00036	0.0023	0.0023	0	0.13	0.1	3	0.3
815	0.16	7.8e-05	5.1e-05	0	0	0.16	7.8e-05	0.16	0.025	0	7.8e-05	0.16	5.6e-05	7.8e-05	0.025	0.16	0.16	0	0	7.8e-05	0	0.14
816	0.15	0.0063	0.0041	9e-05	0.00061	0.15	0.0063	0.15	0.024	0	0.0063	0.15	0.0045	0.0063	0.024	0.15	0.15	0.00061	6e-05	0.0063	0	0.14
817	0.16	0.00061	0.0004	0	0.00011	0.16	0.00061	0.16	0.025	0	0.00061	0.16	0.00044	0.00061	0.025	0.16	0.16	0.00011	0	0.00061	0	0.14
818	0.11	0.045	0.029	0.0071	8.1e-05	0.11	0.045	0.11	0.018	0	0.045	0.11	0.032	0.045	0.018	0.11	0.11	8.1e-05	0.0047	0.045	0	0.14
819	0.15	0.0091	0.0059	7.3e-05	0.0001	0.15	0.0091	0.15	0.024	0	0.0091	0.15	0.0065	0.0091	0.024	0.15	0.15	0.0001	4.9e-05	0.0091	0	0.14
820	0.15	0.0032	0.0021	0.00012	0.0038	0.15	0.0032	0.15	0.025	3.9e-06	0.0032	0.15	0.0023	0.0032	0.025	0.15	0.15	0.0038	8.3e-05	0.0032	0	0.14
821	0.13	0.025	0.016	0.0017	0.00017	0.13	0.025	0.13	0.021	0	0.025	0.13	0.018	0.025	0.021	0.13	0.13	0.00017	0.0011	0.025	0	0.14
822	0.16	0.00059	0.00038	0	9.1e-05	0.16	0.00059	0.16	0.025	0	0.00059	0.16	0.00042	0.00059	0.025	0.16	0.16	9.1e-05	0	0.00059	0	0.14
823	0.12	0.038	0.025	0.002	3e-05	0.12	0.038	0.12	0.019	0	0.038	0.12	0.027	0.038	0.019	0.12	0.12	3e-05	0.0014	0.038	0	0.14
824	0.16	0.0006	0.00039	0	0.00015	0.16	0.0006	0.16	0.025	0	0.0006	0.16	0.00043	0.0006	0.025	0.16	0.16	0.00015	0	0.0006	0	0.14
825	0.16	0.0014	0.00093	0	0.00021	0.16	0.0014	0.16	0.025	0	0.0014	0.16	0.001	0.0014	0.025	0.16	0.16	0.00021	0	0.0014	0	0.14
826	0.12	0.037	0.024	7.2e-06	0	0.12	0.037	0.12	0.019	0	0.037	0.12	0.026	0.037	0.019	0.12	0.12	0	4.9e-06	0.037	0	0.14
827	0.16	0.0032	0.0021	0	4.3e-06	0.16	0.0032	0.16	0.025	0	0.0032	0.16	0.0023	0.0032	0.025	0.16	0.16	4.3e-06	0	0.0032	0	0.14
828	0.16	1.7e-05	1.1e-05	0	1.1e-05	0.16	1.7e-05	0.16	0.025	0	1.7e-05	0.16	1.2e-05	1.7e-05	0.025	0.16	0.16	1.1e-05	0	1.7e-05	0	0.14
829	0.15	0.0075	0.0049	0.00021	0.0011	0.15	0.0075	0.15	0.024	0	0.0075	0.15	0.0054	0.0075	0.024	0.15	0.15	0.0011	0.00014	0.0075	0	0.14
830	0.16	0.00057	0.00037	0	3.5e-05	0.16	0.00057	0.16	0.025	0	0.00057	0.16	0.00041	0.00057	0.025	0.16	0.16	3.5e-05	0	0.00057	0	0.14
831	0.16	0.00079	0.00051	0	4.5e-05	0.16	0.00079	0.16	0.025	0	0.00079	0.16	0.00056	0.00079	0.025	0.16	0.16	4.5e-05	0	0.00079	0	0.14
832	0.16	0.00047	0.0003	0	0.00014	0.16	0.00047	0.16	0.025	0	0.00047	0.16	0.00033	0.00047	0.025	0.16	0.16	0.00014	0	0.00047	0	0.14
833	0.13	0.03	0.02	0.0071	0	0.13	0.03	0.13	0.02	0	0.03	0.13	0.022	0.03	0.02	0.13	0.13	0	0.0048	0.03	0	0.14
834	0.16	0.00026	0.00017	0	2.5e-05	0.16	0.00026	0.16	0.025	0	0.00026	0.16	0.00019	0.00026	0.025	0.16	0.16	2.5e-05	0	0.00026	0	0.14
835	0.097	0.061	0.04	1.2e-05	0	0.097	0.061	0.097	0.015	0	0.061	0.097	0.044	0.061	0.015	0.097	0.097	0	8.1e-06	0.061	0	0.14
836	0.11	0.047	0.03	0.00013	0	0.11	0.047	0.11	0.018	0	0.047	0.11	0.034	0.047	0.018	0.11	0.11	0	8.9e-05	0.047	0	0.14
837	0.16	0.0027	0.0017	0	0	0.16	0.0027	0.16	0.025	0	0.0027	0.16	0.0019	0.0027	0.025	0.16	0.16	0	0	0.0027	0	0.14
838	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.016
839	0.15	1.6e-05	1e-05	0	0.021	0.15	1.6e-05	0.15	0.024	0	1.6e-05	0.15	1.1e-05	1.6e-05	0.024	0.15	0.15	0.021	0	1.6e-05	0	0.14
840	0.16	0.0019	0.0012	0	2.7e-06	0.16	0.0019	0.16	0.025	0	0.0019	0.16	0.0013	0.0019	0.025	0.16	0.16	2.7e-06	0	0.0019	0	0.14
841	0.15	0.0034	0.0022	6.6e-06	3.3e-05	0.15	0.0034	0.15	0.025	0	0.0034	0.15	0.0024	0.0034	0.025	0.15	0.15	3.3e-05	4.4e-06	0.0034	0	0.14
842	0.15	0.0036	0.0023	0	3.3e-06	0.15	0.0036	0.15	0.025	0	0.0036	0.15	0.0026	0.0036	0.025	0.15	0.15	3.3e-06	0	0.0036	0	0.14
843	0.12	0.028	0.018	0.05	0	0.12	0.028	0.12	0.019	0	0.028	0.12	0.02	0.028	0.019	0.12	0.12	0	0.033	0.028	0	0.14
844	0.13	0.025	0.016	0.0081	0.00016	0.13	0.025	0.13	0.021	0	0.025	0.13	0.018	0.025	0.021	0.13	0.13	0.00016	0.0055	0.025	0	0.14
845	0.12	0.038	0.024	0.0011	2.2e-06	0.12	0.038	0.12	0.019	0	0.038	0.12	0.027	0.038	0.019	0.12	0.12	2.2e-06	0.00076	0.038	0	0.14
846	0.13	0.032	0.021	0.00019	0	0.13	0.032	0.13	0.02	0	0.032	0.13	0.023	0.032	0.02	0.13	0.13	0	0.00013	0.032	0	0.14
847	0.1	0.058	0.037	0.00043	0	0.1	0.058	0.1	0.016	0	0.058	0.1	0.041	0.058	0.016	0.1	0.1	0	0.00029	0.058	0	0.14
848	0.15	0.0039	0.0025	0	0	0.15	0.0039	0.15	0.025	0	0.0039	0.15	0.0028	0.0039	0.025	0.15	0.15	0	0	0.0039	0	0.14
849	0.14	0.016	0.01	0.00066	5.9e-05	0.14	0.016	0.14	0.023	0	0.016	0.14	0.012	0.016	0.023	0.14	0.14	5.9e-05	0.00044	0.016	0	0.14
850	0.1	0.053	0.034	0.0018	0	0.1	0.053	0.1	0.017	0	0.053	0.1	0.038	0.053	0.017	0.1	0.1	0	0.0012	0.053	0	0.14
851	0.16	0.0004	0.00026	0	8.6e-06	0.16	0.0004	0.16	0.025	0	0.0004	0.16	0.00028	0.0004	0.025	0.16	0.16	8.6e-06	0	0.0004	0	0.14
852	0.15	0.013	0.0084	0.00015	1.7e-05	0.15	0.013	0.15	0.023	0	0.013	0.15	0.0093	0.013	0.023	0.15	0.15	1.7e-05	0.0001	0.013	0	0.14
853	0.15	0.0058	0.0037	0.00027	0.0011	0.15	0.0058	0.15	0.024	0	0.0058	0.15	0.0041	0.0058	0.024	0.15	0.15	0.0011	0.00018	0.0058	0	0.14
854	0.15	0.0067	0.0043	0.00014	0.00022	0.15	0.0067	0.15	0.024	0	0.0067	0.15	0.0048	0.0067	0.024	0.15	0.15	0.00022	9.1e-05	0.0067	0	0.14
855	0.12	0.029	0.019	0.031	0	0.12	0.029	0.12	0.019	0	0.029	0.12	0.021	0.029	0.019	0.12	0.12	0	0.021	0.029	0	0.14
856	0.14	0.021	0.013	0.0033	0.00017	0.14	0.021	0.14	0.022	0	0.021	0.14	0.015	0.021	0.022	0.14	0.14	0.00017	0.0022	0.021	0	0.14
857	0.15	0.0035	0.0023	7.2e-06	3.2e-05	0.15	0.0035	0.15	0.025	0	0.0035	0.15	0.0025	0.0035	0.025	0.15	0.15	3.2e-05	4.8e-06	0.0035	0	0.14
858	0.16	0.00047	0.0003	0	0	0.16	0.00047	0.16	0.025	0	0.00047	0.16	0.00033	0.00047	0.025	0.16	0.16	0	0	0.00047	0	0.14
859	0.13	0.03	0.02	0.0018	1.2e-05	0.13	0.03	0.13	0.02	0	0.03	0.13	0.022	0.03	0.02	0.13	0.13	1.2e-05	0.0012	0.03	0	0.14
860	0.11	0.046	0.03	0.00033	0	0.11	0.046	0.11	0.018	0	0.046	0.11	0.033	0.046	0.018	0.11	0.11	0	0.00022	0.046	0	0.14
