SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0
642	0.2	0.0024	0.2	4.4e-06	0.2	0.2	0.0024	0.0016	0.2	0	0.0016	0	0.0016	0	0	0.0014	2	0.14
643	0.016	0.15	0.016	0	0.016	0.016	0.15	0.094	0.016	0.27	0.094	0	0.094	0	0	0.084	9	0.3
644	0.2	0.0013	0.2	0.00028	0.2	0.2	0.0013	0.00085	0.2	0	0.00085	0	0.00085	0	0	0.00075	2	0.14
645	0.065	0.14	0.065	2.5e-06	0.065	0.065	0.14	0.092	0.065	0.03	0.092	0	0.092	0	0	0.082	1	0.22
646	0.19	0.015	0.19	0	0.19	0.19	0.015	0.0098	0.19	0	0.0098	0	0.0098	0	0	0.0087	2	0.14
647	0.2	1e-05	0.2	2.1e-05	0.2	0.2	1e-05	6.5e-06	0.2	0	6.5e-06	0	6.5e-06	0	0	5.8e-06	2	0.14
648	0.16	0.038	0.16	7e-05	0.16	0.16	0.038	0.025	0.16	0.0045	0.025	0	0.025	0	0	0.022	2	0.14
649	0.19	0.0084	0.19	0.0045	0.19	0.19	0.0084	0.0054	0.19	0.00029	0.0054	0	0.0054	1.3e-06	0	0.0049	2	0.14
650	0.1	0.11	0.1	0	0.1	0.1	0.11	0.071	0.1	0.00012	0.071	0	0.071	0	0	0.063	1	0.22
651	0.2	0.004	0.2	0.00066	0.2	0.2	0.004	0.0026	0.2	1.2e-05	0.0026	0	0.0026	0	0	0.0023	2	0.14
652	0.18	0.00012	0.18	0.12	0.18	0.18	0.00012	8e-05	0.18	0	8e-05	0	8e-05	1.5e-05	7.8e-05	7.1e-05	2	0.14
653	0.2	0.00034	0.2	0.0001	0.2	0.2	0.00034	0.00022	0.2	0	0.00022	0	0.00022	0	0	0.0002	2	0.14
654	0.11	0	0.11	0.42	0.11	0.11	0	0	0.11	0	0	0	0	3.4e-05	0.00028	0	3	0.078
655	0.037	0.18	0.037	0	0.037	0.037	0.18	0.12	0.037	0.00015	0.12	0	0.12	0	0	0.1	1	0.22
656	0.095	0.12	0.095	0	0.095	0.095	0.12	0.075	0.095	0.0026	0.075	0	0.075	0	0	0.067	1	0.22
657	0.2	0.00014	0.2	7.6e-05	0.2	0.2	0.00014	8.8e-05	0.2	0	8.8e-05	0	8.8e-05	0	0	7.8e-05	2	0.14
658	0.2	0.0023	0.2	9.7e-06	0.2	0.2	0.0023	0.0015	0.2	0	0.0015	0	0.0015	0	0	0.0013	2	0.14
659	0.2	0.00097	0.2	8.3e-05	0.2	0.2	0.00097	0.00063	0.2	0	0.00063	0	0.00063	0	0	0.00056	2	0.14
660	0.19	4.2e-06	0.19	0.068	0.19	0.19	4.2e-06	2.7e-06	0.19	0	2.7e-06	0	2.7e-06	1.3e-05	0	2.4e-06	2	0.14
661	0.19	0.0095	0.19	0.00027	0.19	0.19	0.0095	0.0061	0.19	0.00016	0.0061	0	0.0061	0	0	0.0055	2	0.14
662	0.19	0.00018	0.19	0.025	0.19	0.19	0.00018	0.00012	0.19	0	0.00012	0	0.00012	4.8e-06	0	0.00011	2	0.14
663	0.19	0.01	0.19	9.7e-05	0.19	0.19	0.01	0.0065	0.19	9.4e-05	0.0065	0	0.0065	0	0	0.0058	2	0.14
664	0.17	0.034	0.17	0.00021	0.17	0.17	0.034	0.022	0.17	0.0065	0.022	0	0.022	0	0	0.019	2	0.14
665	0.2	1.4e-05	0.2	0	0.2	0.2	1.4e-05	9.3e-06	0.2	0	9.3e-06	0	9.3e-06	0	0	8.3e-06	2	0.14
666	0.2	0.00013	0.2	0.02	0.2	0.2	0.00013	8.3e-05	0.2	0	8.3e-05	0	8.3e-05	4.4e-06	0	7.4e-05	2	0.14
667	0.2	0.0033	0.2	2e-05	0.2	0.2	0.0033	0.0021	0.2	0	0.0021	0	0.0021	0	0	0.0019	2	0.14
668	0.2	0.005	0.2	3.2e-06	0.2	0.2	0.005	0.0032	0.2	0	0.0032	0	0.0032	0	0	0.0029	2	0.14
669	0.18	0.023	0.18	0.0003	0.18	0.18	0.023	0.015	0.18	0.0021	0.015	0	0.015	0	0	0.013	2	0.14
670	0.056	0	0.056	0.72	0.056	0.056	0	0	0.056	0	0	0	0	5.7e-05	5.8e-06	0	3	0.078
671	0.2	2.9e-05	0.2	0	0.2	0.2	2.9e-05	1.8e-05	0.2	0	1.8e-05	0	1.8e-05	0	0	1.7e-05	2	0.14
672	0.2	0.0022	0.2	0	0.2	0.2	0.0022	0.0014	0.2	0	0.0014	0	0.0014	0	0	0.0013	2	0.14
673	0.2	0.00012	0.2	0.00023	0.2	0.2	0.00012	7.7e-05	0.2	0	7.7e-05	0	7.7e-05	0	0	6.8e-05	2	0.14
674	0.2	5.2e-05	0.2	1.8e-06	0.2	0.2	5.2e-05	3.3e-05	0.2	0	3.3e-05	0	3.3e-05	0	0	3e-05	2	0.14
675	0.18	0.021	0.18	0.00021	0.18	0.18	0.021	0.014	0.18	0.00048	0.014	0	0.014	0	0	0.012	2	0.14
676	0.17	0.036	0.17	0.00044	0.17	0.17	0.036	0.023	0.17	0.0034	0.023	0	0.023	0	0	0.021	2	0.14
677	0.2	0.00095	0.2	0	0.2	0.2	0.00095	0.00062	0.2	0	0.00062	0	0.00062	0	0	0.00055	2	0.14
678	0.2	0.0018	0.2	0.0001	0.2	0.2	0.0018	0.0012	0.2	0	0.0012	0	0.0012	0	0	0.0011	2	0.14
679	0.2	0.00024	0.2	1.2e-06	0.2	0.2	0.00024	0.00016	0.2	0	0.00016	0	0.00016	0	0	0.00014	2	0.14
680	0.0013	0.22	0.0013	0	0.0013	0.0013	0.22	0.14	0.0013	0.00019	0.14	0	0.14	0	0	0.13	1	0.22
681	0.2	0.0046	0.2	0.0016	0.2	0.2	0.0046	0.003	0.2	3.1e-05	0.003	0	0.003	0	0	0.0026	2	0.14
682	0.15	0.053	0.15	4.4e-06	0.15	0.15	0.053	0.035	0.15	0.0018	0.035	0	0.035	0	0	0.031	2	0.14
683	0.1	0	0.1	0.49	0.1	0.1	0	0	0.1	0	0	0	0	0.0001	0	0	3	0.078
684	0.00098	0	0.00098	0.013	0.00098	0.00098	0	0	0.00098	0	0	0	0	0	0.98	0	14	0.016
685	0.091	0.12	0.091	0	0.091	0.091	0.12	0.078	0.091	3.6e-05	0.078	0	0.078	0	0	0.07	1	0.22
686	0.2	0.0041	0.2	3.3e-05	0.2	0.2	0.0041	0.0027	0.2	1.8e-06	0.0027	0	0.0027	0	0	0.0024	2	0.14
687	0.19	0.008	0.19	0.00085	0.19	0.19	0.008	0.0052	0.19	0.00021	0.0052	0	0.0052	0	0	0.0046	2	0.14
688	0.072	0.14	0.072	0	0.072	0.072	0.14	0.091	0.072	0.0014	0.091	0	0.091	0	0	0.081	1	0.22
689	0.2	0.0015	0.2	4.5e-06	0.2	0.2	0.0015	0.00099	0.2	0	0.00099	0	0.00099	0	0	0.00088	2	0.14
690	0.2	0.0008	0.2	0.00019	0.2	0.2	0.0008	0.00052	0.2	0	0.00052	0	0.00052	0	0	0.00046	2	0.14
691	0.19	0.0057	0.19	0.0011	0.19	0.19	0.0057	0.0037	0.19	4.2e-05	0.0037	0	0.0037	0	0	0.0033	2	0.14
692	0.2	0.00014	0.2	0.00016	0.2	0.2	0.00014	8.8e-05	0.2	0	8.8e-05	0	8.8e-05	0	0	7.9e-05	2	0.14
693	0.17	4e-05	0.17	0.13	0.17	0.17	4e-05	2.6e-05	0.17	0	2.6e-05	0	2.6e-05	1.8e-05	4e-06	2.3e-05	2	0.14
694	0.2	0.00094	0.2	0.00058	0.2	0.2	0.00094	0.00061	0.2	0	0.00061	0	0.00061	0	0	0.00054	2	0.14
695	2.4e-06	0	2.4e-06	1	2.4e-06	2.4e-06	0	0	2.4e-06	0	0	0	0	9.9e-06	0	0	3	0.078
696	0.14	0.062	0.14	6.8e-06	0.14	0.14	0.062	0.04	0.14	0.0013	0.04	0	0.04	0	0	0.036	2	0.14
697	0.18	0.021	0.18	0	0.18	0.18	0.021	0.013	0.18	2.1e-06	0.013	0	0.013	0	0	0.012	2	0.14
698	0.14	0.061	0.14	0.00046	0.14	0.14	0.061	0.04	0.14	0.02	0.04	0	0.04	0	0	0.036	2	0.14
699	0.2	3e-06	0.2	0	0.2	0.2	3e-06	2e-06	0.2	0	2e-06	0	2e-06	0	0	1.7e-06	2	0.14
700	0.2	4.1e-05	0.2	8.8e-05	0.2	0.2	4.1e-05	2.7e-05	0.2	0	2.7e-05	0	2.7e-05	0	0	2.4e-05	2	0.14
701	0.14	0.065	0.14	0	0.14	0.14	0.065	0.042	0.14	0.02	0.042	0	0.042	0	0	0.038	2	0.14
702	0.2	0.00097	0.2	0	0.2	0.2	0.00097	0.00063	0.2	0	0.00063	0	0.00063	0	0	0.00056	2	0.14
703	0.17	0.029	0.17	0.00089	0.17	0.17	0.029	0.019	0.17	0.0029	0.019	0	0.019	0	0	0.017	2	0.14
704	0.16	0	0.16	0.2	0.16	0.16	0	0	0.16	0	0	0	0	4.9e-05	0	0	3	0.078
705	0.2	8.4e-05	0.2	2.6e-06	0.2	0.2	8.4e-05	5.5e-05	0.2	0	5.5e-05	0	5.5e-05	0	0	4.9e-05	2	0.14
706	0.2	0.00024	0.2	8e-05	0.2	0.2	0.00024	0.00016	0.2	0	0.00016	0	0.00016	0	0	0.00014	2	0.14
707	0.19	0.0099	0.19	9.9e-06	0.19	0.19	0.0099	0.0064	0.19	8.1e-06	0.0064	0	0.0064	0	0	0.0057	2	0.14
708	0.19	0.016	0.19	1.4e-05	0.19	0.19	0.016	0.01	0.19	3.5e-05	0.01	0	0.01	0	0	0.0091	2	0.14
709	0.17	0.038	0.17	0	0.17	0.17	0.038	0.025	0.17	3e-06	0.025	0	0.025	0	0	0.022	2	0.14
710	0.14	0.059	0.14	8e-06	0.14	0.14	0.059	0.038	0.14	0.017	0.038	0	0.038	0	0	0.034	2	0.14
711	0.2	0.00034	0.2	0	0.2	0.2	0.00034	0.00022	0.2	0	0.00022	0	0.00022	0	0	0.0002	2	0.14
712	0.2	0.00013	0.2	4.2e-05	0.2	0.2	0.00013	8.5e-05	0.2	0.0099	8.5e-05	0	8.5e-05	0	0	7.6e-05	2	0.14
713	0.19	0.0052	0.19	0	0.19	0.19	0.0052	0.0034	0.19	0.02	0.0034	0	0.0034	0	0	0.003	2	0.14
714	0.2	0.00099	0.2	6.3e-05	0.2	0.2	0.00099	0.00064	0.2	0.0096	0.00064	0	0.00064	0	0	0.00057	2	0.14
715	0.14	0.064	0.14	0	0.14	0.14	0.064	0.041	0.14	0.0097	0.041	0	0.041	0	0	0.037	2	0.14
716	0.19	0.0035	0.19	1.3e-05	0.19	0.19	0.0035	0.0023	0.19	0.014	0.0023	0	0.0023	0	0	0.002	2	0.14
717	0.19	0.01	0.19	0.0005	0.19	0.19	0.01	0.0066	0.19	0.00037	0.0066	0	0.0066	0	0	0.0059	2	0.14
718	0.1	0.097	0.1	1.2e-05	0.1	0.1	0.097	0.063	0.1	0.043	0.063	0	0.063	0	0	0.056	2	0.14
719	0.14	0.062	0.14	5e-06	0.14	0.14	0.062	0.04	0.14	0.021	0.04	0	0.04	0	0	0.036	2	0.14
720	0.2	1.4e-05	0.2	0	0.2	0.2	1.4e-05	9.4e-06	0.2	0.0064	9.4e-06	0	9.4e-06	0	0	8.4e-06	2	0.14
721	0.2	0.0035	0.2	0.0019	0.2	0.2	0.0035	0.0022	0.2	0.0072	0.0022	0	0.0022	0	0	0.002	2	0.14
722	0.2	0.0013	0.2	0.00057	0.2	0.2	0.0013	0.00085	0.2	0.0071	0.00085	0	0.00085	0	0	0.00076	2	0.14
723	0.2	0.0019	0.2	7.9e-05	0.2	0.2	0.0019	0.0012	0.2	1.4e-06	0.0012	0	0.0012	0	0	0.0011	2	0.14
724	0.2	1.6e-05	0.2	2.6e-06	0.2	0.2	1.6e-05	1.1e-05	0.2	0.0058	1.1e-05	0	1.1e-05	0	0	9.5e-06	2	0.14
725	0.16	0.036	0.16	6.1e-06	0.16	0.16	0.036	0.023	0.16	0.02	0.023	0	0.023	0	0	0.021	2	0.14
726	0.19	0.0039	0.19	0.0021	0.19	0.19	0.0039	0.0025	0.19	0.0073	0.0025	0	0.0025	0	0	0.0023	2	0.14
727	0	8.2e-06	0	1.3e-05	0	0	8.2e-06	5.3e-06	0	0	5.3e-06	0	5.3e-06	0	1	4.7e-06	14	0.016
728	0.2	1.1e-05	0.2	0	0.2	0.2	1.1e-05	7.1e-06	0.2	0.0077	7.1e-06	0	7.1e-06	0	0	6.4e-06	2	0.14
729	0.023	0.19	0.023	0	0.023	0.023	0.19	0.12	0.023	0.016	0.12	0	0.12	0	0	0.11	1	0.22
730	0.12	0.083	0.12	2.9e-05	0.12	0.12	0.083	0.054	0.12	0.039	0.054	0	0.054	0	0	0.048	2	0.14
731	0.19	0.0028	0.19	0	0.19	0.19	0.0028	0.0018	0.19	0.022	0.0018	0	0.0018	0	0	0.0016	2	0.14
732	0.2	0.00023	0.2	9.7e-05	0.2	0.2	0.00023	0.00015	0.2	0.0059	0.00015	0	0.00015	0	0	0.00013	2	0.14
733	0.19	0.0085	0.19	0.0047	0.19	0.19	0.0085	0.0055	0.19	0.0078	0.0055	0	0.0055	0	0	0.0049	2	0.14
734	0.19	0.0042	0.19	0	0.19	0.19	0.0042	0.0027	0.19	0.021	0.0027	0	0.0027	0	0	0.0024	2	0.14
735	0.2	0.0025	0.2	2.3e-05	0.2	0.2	0.0025	0.0016	0.2	0.012	0.0016	0	0.0016	0	0	0.0014	2	0.14
736	0.19	0.0064	0.19	8.3e-06	0.19	0.19	0.0064	0.0041	0.19	0.016	0.0041	0	0.0041	0	0	0.0037	2	0.14
737	0.083	0.12	0.083	0	0.083	0.083	0.12	0.077	0.083	0.045	0.077	0	0.077	0	0	0.069	1	0.22
738	0.16	0.034	0.16	0	0.16	0.16	0.034	0.022	0.16	0.033	0.022	0	0.022	0	0	0.019	2	0.14
739	0.0013	0.11	0.0013	0	0.0013	0.0013	0.11	0.07	0.0013	0.5	0.07	0	0.07	0	0	0.063	9	0.3
740	0.15	0.054	0.15	1.7e-05	0.15	0.15	0.054	0.035	0.15	0.021	0.035	0	0.035	0	0	0.032	2	0.14
741	0.2	3.4e-05	0.2	1.5e-05	0.2	0.2	3.4e-05	2.2e-05	0.2	0.0042	2.2e-05	0	2.2e-05	0	0	2e-05	2	0.14
742	0.19	0.0065	0.19	0	0.19	0.19	0.0065	0.0042	0.19	0.019	0.0042	0	0.0042	0	0	0.0037	2	0.14
743	0.2	3.9e-05	0.2	4.1e-06	0.2	0.2	3.9e-05	2.6e-05	0.2	0.0068	2.6e-05	0	2.6e-05	0	0	2.3e-05	2	0.14
744	0.11	0.091	0.11	0	0.11	0.11	0.091	0.059	0.11	0.024	0.059	0	0.059	0	0	0.053	2	0.14
745	0.18	0.016	0.18	0.00016	0.18	0.18	0.016	0.011	0.18	0.014	0.011	0	0.011	0	0	0.0095	2	0.14
746	0.19	0.01	0.19	0.0042	0.19	0.19	0.01	0.0067	0.19	0.0016	0.0067	0	0.0067	0	0	0.006	2	0.14
747	0.2	0.00071	0.2	0.00018	0.2	0.2	0.00071	0.00046	0.2	0.0077	0.00046	0	0.00046	0	0	0.00041	2	0.14
748	0.13	0.075	0.13	2.7e-05	0.13	0.13	0.075	0.049	0.13	0.031	0.049	0	0.049	0	0	0.044	2	0.14
749	0.18	0.017	0.18	0.0016	0.18	0.18	0.017	0.011	0.18	0.013	0.011	0	0.011	0	0	0.0099	2	0.14
750	0.17	0.031	0.17	0	0.17	0.17	0.031	0.02	0.17	0.022	0.02	0	0.02	0	0	0.018	2	0.14
751	0.19	0.0076	0.19	0.00055	0.19	0.19	0.0076	0.0049	0.19	0.011	0.0049	0	0.0049	0	0	0.0044	2	0.14
752	0.19	2.6e-05	0.19	0.037	0.19	0.19	2.6e-05	1.7e-05	0.19	0	1.7e-05	0	1.7e-05	8.7e-06	0	1.5e-05	2	0.14
753	0.19	0.01	0.19	0	0.19	0.19	0.01	0.0065	0.19	7.4e-06	0.0065	0	0.0065	0	0	0.0058	2	0.14
754	0.16	0.043	0.16	4.1e-06	0.16	0.16	0.043	0.028	0.16	0.0012	0.028	0	0.028	0	0	0.025	2	0.14
755	0.18	0.023	0.18	1.2e-05	0.18	0.18	0.023	0.015	0.18	0.00031	0.015	0	0.015	0	0	0.013	2	0.14
756	0.17	0.021	0.17	0	0.17	0.17	0.021	0.014	0.17	0.078	0.014	0	0.014	0	0	0.012	2	0.14
757	0.2	0.0017	0.2	7e-05	0.2	0.2	0.0017	0.0011	0.2	0	0.0011	0	0.0011	0	0	0.00098	2	0.14
758	0.17	0.037	0.17	0.00011	0.17	0.17	0.037	0.024	0.17	0.006	0.024	0	0.024	0	0	0.022	2	0.14
759	0.18	0.024	0.18	3.3e-05	0.18	0.18	0.024	0.016	0.18	0.00054	0.016	0	0.016	0	0	0.014	2	0.14
760	0.19	0.013	0.19	0.0001	0.19	0.19	0.013	0.0081	0.19	0.00018	0.0081	0	0.0081	0	0	0.0073	2	0.14
761	0.15	0.051	0.15	0	0.15	0.15	0.051	0.033	0.15	0.034	0.033	0	0.033	0	0	0.029	2	0.14
762	0.092	0.12	0.092	0	0.092	0.092	0.12	0.077	0.092	0.00045	0.077	0	0.077	0	0	0.069	1	0.22
763	0.11	0.081	0.11	0	0.11	0.11	0.081	0.053	0.11	0.088	0.053	0	0.053	0	0	0.047	2	0.14
764	0.2	0.0054	0.2	0.00013	0.2	0.2	0.0054	0.0035	0.2	2.2e-05	0.0035	0	0.0035	0	0	0.0031	2	0.14
765	0.17	0.036	0.17	0	0.17	0.17	0.036	0.023	0.17	0	0.023	0	0.023	0	0	0.021	2	0.14
766	0.2	0.0029	0.2	1.3e-05	0.2	0.2	0.0029	0.0019	0.2	0	0.0019	0	0.0019	0	0	0.0017	2	0.14
767	0.16	0.028	0.16	0	0.16	0.16	0.028	0.018	0.16	0.058	0.018	0	0.018	0	0	0.016	2	0.14
768	0.16	0.045	0.16	0	0.16	0.16	0.045	0.029	0.16	0.0091	0.029	0	0.029	0	0	0.026	2	0.14
769	0.18	0.016	0.18	0.0015	0.18	0.18	0.016	0.01	0.18	0.0031	0.01	0	0.01	0	0	0.0092	2	0.14
770	0.2	0.00087	0.2	0.00013	0.2	0.2	0.00087	0.00056	0.2	0.014	0.00056	0	0.00056	0	0	0.0005	2	0.14
771	0.19	0.0086	0.19	0.00094	0.19	0.19	0.0086	0.0056	0.19	0.00035	0.0056	0	0.0056	0	0	0.005	2	0.14
772	0.19	0.0072	0.19	0	0.19	0.19	0.0072	0.0046	0.19	2.6e-06	0.0046	0	0.0046	0	0	0.0041	2	0.14
773	0.16	0.045	0.16	4.5e-06	0.16	0.16	0.045	0.029	0.16	0.0098	0.029	0	0.029	0	0	0.026	2	0.14
774	0.15	0.05	0.15	0	0.15	0.15	0.05	0.032	0.15	0.012	0.032	0	0.032	0	0	0.029	2	0.14
775	0	0.00052	0	0.00064	0	0	0.00052	0.00034	0	0	0.00034	0	0.00034	0	1	0.0003	14	0.016
776	0.18	0.013	0.18	0	0.18	0.18	0.013	0.0083	0.18	0.031	0.0083	0	0.0083	0	0	0.0074	2	0.14
777	0.18	0.009	0.18	0	0.18	0.18	0.009	0.0059	0.18	0.048	0.0059	0	0.0059	0	0	0.0052	2	0.14
778	0.17	0.027	0.17	0.00045	0.17	0.17	0.027	0.018	0.17	0.012	0.018	0	0.018	0	0	0.016	2	0.14
779	0.16	0.044	0.16	0	0.16	0.16	0.044	0.028	0.16	0.019	0.028	0	0.028	0	0	0.025	2	0.14
780	0.19	0.0049	0.19	0.0024	0.19	0.19	0.0049	0.0032	0.19	0.012	0.0032	0	0.0032	0	0	0.0029	2	0.14
781	0.19	0.0026	0.19	2.8e-06	0.19	0.19	0.0026	0.0017	0.19	0.024	0.0017	0	0.0017	0	0	0.0015	2	0.14
782	0.2	0.0013	0.2	0.00028	0.2	0.2	0.0013	0.00084	0.2	0.014	0.00084	0	0.00084	0	0	0.00075	2	0.14
783	0.19	0.0015	0.19	0	0.19	0.19	0.0015	0.00095	0.19	0.03	0.00095	0	0.00095	0	0	0.00085	2	0.14
784	0.2	0.00032	0.2	0	0.2	0.2	0.00032	0.00021	0.2	0.021	0.00021	0	0.00021	0	0	0.00019	2	0.14
785	0.18	0.026	0.18	0	0.18	0.18	0.026	0.017	0.18	0	0.017	0	0.017	0	0	0.015	2	0.14
786	0.2	0.00059	0.2	0	0.2	0.2	0.00059	0.00038	0.2	0	0.00038	0	0.00038	0	0	0.00034	2	0.14
787	0.17	0.033	0.17	0	0.17	0.17	0.033	0.022	0.17	0.00019	0.022	0	0.022	0	0	0.019	2	0.14
788	0.19	0.006	0.19	0.002	0.19	0.19	0.006	0.0039	0.19	0.0088	0.0039	0	0.0039	0	0	0.0035	2	0.14
789	0.18	0.017	0.18	0	0.18	0.18	0.017	0.011	0.18	0.025	0.011	0	0.011	0	0	0.0098	2	0.14
790	0.2	0.00014	0.2	7.3e-05	0.2	0.2	0.00014	9.2e-05	0.2	0.0042	9.2e-05	0	9.2e-05	0	0	8.2e-05	2	0.14
791	0.18	0.018	0.18	0.0027	0.18	0.18	0.018	0.012	0.18	0.013	0.012	0	0.012	0	0	0.011	2	0.14
792	0.18	0.025	0.18	8.9e-06	0.18	0.18	0.025	0.016	0.18	0.0003	0.016	0	0.016	0	0	0.014	2	0.14
793	0.17	0.034	0.17	1.4e-05	0.17	0.17	0.034	0.022	0.17	0.019	0.022	0	0.022	0	0	0.02	2	0.14
794	0.11	0.082	0.11	0.073	0.11	0.11	0.082	0.053	0.11	0.001	0.053	0	0.053	1.1e-05	0	0.047	2	0.14
795	8.6e-05	0.22	8.6e-05	0	8.6e-05	8.6e-05	0.22	0.14	8.6e-05	0.00073	0.14	0	0.14	0	0	0.13	1	0.22
796	0.2	0.00097	0.2	0.0006	0.2	0.2	0.00097	0.00063	0.2	0.0052	0.00063	0	0.00063	0	0	0.00056	2	0.14
797	0.2	1.5e-05	0.2	9.3e-06	0.2	0.2	1.5e-05	9.8e-06	0.2	0	9.8e-06	0	9.8e-06	0	0	8.8e-06	2	0.14
798	0.2	0.005	0.2	1.4e-06	0.2	0.2	0.005	0.0032	0.2	0	0.0032	0	0.0032	0	0	0.0029	2	0.14
799	0.2	9.5e-06	0.2	0	0.2	0.2	9.5e-06	6.1e-06	0.2	0	6.1e-06	0	6.1e-06	0	0	5.5e-06	2	0.14
800	0.19	0.0067	0.19	1.1e-06	0.19	0.19	0.0067	0.0043	0.19	0	0.0043	0	0.0043	0	0	0.0039	2	0.14
801	0.16	0.044	0.16	6.5e-06	0.16	0.16	0.044	0.028	0.16	0.00039	0.028	0	0.028	0	0	0.025	2	0.14
802	0.2	0.0032	0.2	0.0013	0.2	0.2	0.0032	0.0021	0.2	1e-05	0.0021	0	0.0021	0	0	0.0018	2	0.14
803	0.19	0.0087	0.19	5.2e-06	0.19	0.19	0.0087	0.0056	0.19	3.8e-06	0.0056	0	0.0056	0	0	0.005	2	0.14
804	0.19	0.0088	0.19	0.0021	0.19	0.19	0.0088	0.0057	0.19	0.00051	0.0057	0	0.0057	0	0	0.0051	2	0.14
805	0.2	0.0031	0.2	2.5e-05	0.2	0.2	0.0031	0.002	0.2	0	0.002	0	0.002	0	0	0.0018	2	0.14
806	0.052	0.16	0.052	0	0.052	0.052	0.16	0.11	0.052	0.00085	0.11	0	0.11	0	0	0.094	1	0.22
807	0.1	0.095	0.1	0.00015	0.1	0.1	0.095	0.062	0.1	0.058	0.062	0	0.062	0	0	0.055	2	0.14
808	0.2	0.0016	0.2	0	0.2	0.2	0.0016	0.001	0.2	0	0.001	0	0.001	0	0	0.0009	2	0.14
809	0.052	0.16	0.052	0	0.052	0.052	0.16	0.11	0.052	0.00014	0.11	0	0.11	0	0	0.095	1	0.22
810	0.19	0.0091	0.19	0	0.19	0.19	0.0091	0.0059	0.19	1.1e-06	0.0059	0	0.0059	0	0	0.0053	2	0.14
811	0.17	0.029	0.17	0.0002	0.17	0.17	0.029	0.019	0.17	0.0011	0.019	0	0.019	0	0	0.017	2	0.14
812	0.19	0.0077	0.19	0	0.19	0.19	0.0077	0.005	0.19	0	0.005	0	0.005	0	0	0.0045	2	0.14
813	0.2	0.0005	0.2	0.00021	0.2	0.2	0.0005	0.00032	0.2	0	0.00032	0	0.00032	0	0	0.00029	2	0.14
814	0.0029	0.15	0.0029	0	0.0029	0.0029	0.15	0.096	0.0029	0.32	0.096	0	0.096	0	0	0.086	9	0.3
815	0.2	0.00011	0.2	0	0.2	0.2	0.00011	7.2e-05	0.2	0	7.2e-05	0	7.2e-05	0	0	6.4e-05	2	0.14
816	0.19	0.0089	0.19	0.0012	0.19	0.19	0.0089	0.0058	0.19	0.00015	0.0058	0	0.0058	0	0	0.0052	2	0.14
817	0.2	0.00086	0.2	0.00023	0.2	0.2	0.00086	0.00056	0.2	0	0.00056	0	0.00056	0	0	0.0005	2	0.14
818	0.14	0.064	0.14	0.00016	0.14	0.14	0.064	0.042	0.14	0.011	0.042	0	0.042	0	0	0.037	2	0.14
819	0.19	0.013	0.19	0.0002	0.19	0.19	0.013	0.0083	0.19	0.00012	0.0083	0	0.0083	0	0	0.0075	2	0.14
820	0.19	0.0045	0.19	0.0076	0.19	0.19	0.0045	0.0029	0.19	0.0002	0.0029	0	0.0029	0	3.9e-06	0.0026	2	0.14
821	0.17	0.035	0.17	0.00035	0.17	0.17	0.035	0.023	0.17	0.0027	0.023	0	0.023	0	0	0.02	2	0.14
822	0.2	0.00084	0.2	0.00018	0.2	0.2	0.00084	0.00054	0.2	0	0.00054	0	0.00054	0	0	0.00048	2	0.14
823	0.15	0.054	0.15	6e-05	0.15	0.15	0.054	0.035	0.15	0.0033	0.035	0	0.035	0	0	0.031	2	0.14
824	0.2	0.00085	0.2	0.0003	0.2	0.2	0.00085	0.00055	0.2	0	0.00055	0	0.00055	0	0	0.00049	2	0.14
825	0.2	0.002	0.2	0.00042	0.2	0.2	0.002	0.0013	0.2	1.6e-06	0.0013	0	0.0013	0	0	0.0012	2	0.14
826	0.15	0.052	0.15	0	0.15	0.15	0.052	0.033	0.15	1.2e-05	0.033	0	0.033	0	0	0.03	2	0.14
827	0.2	0.0046	0.2	8.7e-06	0.2	0.2	0.0046	0.003	0.2	1e-06	0.003	0	0.003	0	0	0.0026	2	0.14
828	0.2	2.4e-05	0.2	2.3e-05	0.2	0.2	2.4e-05	1.6e-05	0.2	0	1.6e-05	0	1.6e-05	0	0	1.4e-05	2	0.14
829	0.19	0.011	0.19	0.0022	0.19	0.19	0.011	0.0069	0.19	0.00034	0.0069	0	0.0069	0	0	0.0062	2	0.14
830	0.2	0.0008	0.2	6.9e-05	0.2	0.2	0.0008	0.00052	0.2	0	0.00052	0	0.00052	0	0	0.00047	2	0.14
831	0.2	0.0011	0.2	8.9e-05	0.2	0.2	0.0011	0.00072	0.2	0	0.00072	0	0.00072	0	0	0.00065	2	0.14
832	0.2	0.00066	0.2	0.00028	0.2	0.2	0.00066	0.00043	0.2	0	0.00043	0	0.00043	0	0	0.00038	2	0.14
833	0.16	0.043	0.16	0	0.16	0.16	0.043	0.028	0.16	0.012	0.028	0	0.028	0	0	0.025	2	0.14
834	0.2	0.00037	0.2	5e-05	0.2	0.2	0.00037	0.00024	0.2	0	0.00024	0	0.00024	0	0	0.00021	2	0.14
835	0.12	0.086	0.12	0	0.12	0.12	0.086	0.056	0.12	2e-05	0.056	0	0.056	0	0	0.05	2	0.14
836	0.14	0.066	0.14	0	0.14	0.14	0.066	0.043	0.14	0.00021	0.043	0	0.043	0	0	0.038	2	0.14
