SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0
395	0.88	0.00082	0	0.1	0	0	0.012	0	0.14
396	0.89	0.0062	0	0.11	0	0	0	0	0.14
397	0.88	0.011	0	0.1	0	0	9.4e-06	0	0.14
398	0.87	0.028	0	0.1	0	0	0	0	0.14
399	0.87	0.00019	0	0.1	0	0	0.028	0	0.14
400	0.51	0.4	0.01	0.061	0.017	0	2.1e-05	0	0.14
401	0.84	0.052	0.00067	0.1	0.0011	4.2e-06	0.0046	0	0.14
402	0.52	0.42	0.00029	0.061	0.00047	0	0	0	0.14
403	0.21	0.76	0.003	0.024	0.0049	0	0	1	0.22
404	0.86	0.041	0.00018	0.1	0.0003	0	0.0016	0	0.14
405	0.64	0.27	0.0032	0.076	0.0052	0	3.3e-05	0	0.14
406	0.88	0.013	0	0.1	2.5e-06	0	0.0001	0	0.14
407	0.85	0.051	6.7e-05	0.1	0.00011	0	0.00015	0	0.14
408	0.87	0.023	0	0.1	0	0	0	0	0.14
409	0.73	0.18	0.00093	0.086	0.0015	0	3.3e-05	0	0.14
410	0.78	0.1	0.01	0.092	0.016	0	0	0	0.14
411	0.018	0.97	0.0025	0.0021	0.0042	0	0	1	0.22
412	0.57	0.33	0.01	0.068	0.017	0	6.1e-05	0	0.14
413	0.84	0.063	3.1e-06	0.099	5.2e-06	0	0	0	0.14
414	0.87	0.026	0	0.1	0	0	0	0	0.14
415	0	0	0	0	0	1	0	5	0.016
416	0.86	0.042	0.00014	0.1	0.00023	0	0.00098	0	0.14
417	0.86	9.1e-05	0	0.1	0	0	0.037	0	0.14
418	0.77	0.13	0.00073	0.092	0.0012	0	0	0	0.14
419	0.83	0.072	2.8e-05	0.098	4.6e-05	0	9.2e-06	0	0.14
420	0.89	0.0013	0	0.11	0	0	0	0	0.14
421	0.88	3e-06	0	0.1	0	0	0.016	0	0.14
422	0.0051	0.34	0.25	0.00061	0.41	0	0	4	0.3
423	0.64	0.28	2e-05	0.076	3.3e-05	0	0	0	0.14
424	0.89	0.00018	0	0.11	0	0	0	0	0.14
425	0.88	0.019	0	0.1	0	0	3e-06	0	0.14
426	0.42	0.53	7.5e-06	0.05	1.2e-05	0	0	1	0.22
427	0.85	0.05	8.7e-05	0.1	0.00014	0	0.00025	0	0.14
428	0.84	0.056	6.4e-06	0.1	1.1e-05	0	2.6e-06	0	0.14
429	0.5	0.43	0.003	0.059	0.0049	0	2.1e-06	0	0.14
430	0.43	0.51	0.00052	0.051	0.00086	0	0	1	0.22
431	0.86	0.039	1.7e-05	0.1	2.8e-05	0	5.4e-05	0	0.14
432	0.84	0.056	0	0.1	2.9e-06	0	0	0	0.14
433	0.72	0.19	0.0006	0.086	0.00099	0	1.6e-05	0	0.14
434	0.85	0.044	0	0.1	2.9e-06	0	0	0	0.14
435	0.77	0.14	1.2e-05	0.091	2e-05	0	0	0	0.14
436	0.87	0.025	1.1e-06	0.1	1.7e-06	0	0	0	0.14
437	0.84	4.6e-05	0	0.099	0	0	0.059	0	0.14
438	0.86	0.033	8.8e-06	0.1	1.5e-05	0	3.7e-05	0	0.14
439	0.86	0.035	1.3e-05	0.1	2.2e-05	0	5.9e-05	0	0.14
440	0.87	0.024	0	0.1	0	0	0	0	0.14
441	0.66	0.24	0.0056	0.078	0.0092	0	0.00013	0	0.14
442	0.46	0.14	0.13	0.054	0.21	0	0	0	0.14
443	0.61	0.29	0.012	0.072	0.02	0	0.00015	0	0.14
444	0.85	0.049	2e-05	0.1	3.4e-05	0	2.7e-05	0	0.14
445	0.46	0.4	0.032	0.055	0.053	0	2.4e-05	0	0.14
446	0.83	0.055	0.0048	0.099	0.0079	0	0	0	0.14
447	0.89	0.0096	0	0.1	0	0	1.7e-05	0	0.14
448	0.86	0.034	5.3e-05	0.1	8.8e-05	0	0.00056	0	0.14
449	0.8	0.1	0.00021	0.095	0.00035	0	4.5e-05	0	0.14
450	0.89	0.0025	0	0.11	0	0	3.1e-06	0	0.14
451	0.61	0.31	0.00043	0.073	0.00071	0	0	0	0.14
452	0.44	0.39	0.043	0.052	0.071	0	0	0	0.14
453	0.88	0.019	6e-06	0.1	1e-05	0	0.0002	0	0.14
454	0.21	0.77	3.4e-06	0.025	5.5e-06	0	0	1	0.22
455	0.86	0.04	3.5e-06	0.1	5.8e-06	0	4.3e-06	0	0.14
456	0.51	0.43	0	0.06	0	0	0	0	0.14
457	0.83	0.068	0.00033	0.098	0.00054	0	0.00047	0	0.14
458	0.85	0.048	9.3e-05	0.1	0.00015	0	0.00032	0	0.14
459	0.82	0.019	0.024	0.097	0.039	0	0	0	0.14
460	0.67	0.24	0.0047	0.079	0.0078	0	2e-05	0	0.14
461	0.83	0.00032	0	0.098	0	1.7e-05	0.076	0	0.14
462	0.87	0.027	2.7e-05	0.1	4.5e-05	0	0.00052	0	0.14
463	0.73	0.18	0.0015	0.087	0.0025	0	5.6e-05	0	0.14
464	0.84	0.056	0.00047	0.1	0.00078	0	0.002	0	0.14
465	0.89	0.00063	0	0.11	0	0	0	0	0.14
466	0.89	0.0039	0	0.11	0	0	4.3e-05	0	0.14
467	0.89	0.001	0	0.11	0	0	1.6e-05	0	0.14
468	0.87	0.0056	4.7e-06	0.1	7.8e-06	5.9e-06	0.016	0	0.14
469	0.85	0.045	5e-05	0.1	8.2e-05	0	0.00016	0	0.14
470	0.89	0.00085	0	0.11	0	0	0	0	0.14
471	0.63	0.3	0	0.075	0	0	0	0	0.14
472	0.88	0.011	0	0.1	0	0	4.3e-06	0	0.14
473	0.85	0.048	0.0004	0.1	0.00066	0	0.0029	0	0.14
474	0.89	0.00055	0	0.11	0	0	0	0	0.14
475	0.71	0.19	0.0058	0.085	0.0097	0	0.00013	0	0.14
476	0.68	0.2	0.013	0.081	0.021	0	8.4e-05	0	0.14
477	0.88	0.011	0	0.1	0	0	8.7e-05	0	0.14
478	0.88	0.018	8.8e-06	0.1	1.5e-05	0	0.00043	0	0.14
479	0.89	0.0019	0	0.11	0	0	0	0	0.14
480	0.88	0.017	0	0.1	0	0	0	0	0.14
481	0.88	0.021	0	0.1	0	0	0	0	0.14
482	0.83	0.073	0.00052	0.098	0.00085	0	0.00072	0	0.14
483	0.89	0.0037	0	0.11	0	0	9.4e-05	0	0.14
484	0.38	0.56	0.0028	0.045	0.0046	0	0	1	0.22
485	0.77	0.14	0.00056	0.091	0.00093	0	5.3e-05	0	0.14
486	0.87	0.025	0	0.1	0	0	0	0	0.14
487	0.89	0.002	0	0.11	0	0	0	0	0.14
488	0.85	0.054	9.2e-06	0.1	1.5e-05	0	5.4e-06	0	0.14
489	0.89	0.00058	0	0.11	0	0	0	0	0.14
490	0.66	0.21	0.017	0.078	0.028	0	1.5e-05	0	0.14
491	0.79	0.047	0.026	0.093	0.043	0	0	0	0.14
492	0.8	0	0	0.095	0	0	0.1	0	0.14
493	0.72	0.19	0.00014	0.086	0.00023	0	0	0	0.14
494	0.89	0.00041	0	0.11	0	0	0	0	0.14
495	0.77	0.14	0.00025	0.091	0.00041	0	1.6e-05	0	0.14
496	0.83	0.075	0.00065	0.098	0.0011	0	0.00089	0	0.14
497	0.82	0.088	7e-06	0.096	1.2e-05	0	0	0	0.14
498	0.037	0.92	0.013	0.0044	0.021	0	0	1	0.22
499	0.69	0.19	0.014	0.082	0.023	0	0	0	0.14
500	0.89	0.0046	0	0.11	0	0	0	0	0.14
501	0.89	0.00084	0	0.11	0	0	0	0	0.14
502	0.86	0.041	9.2e-05	0.1	0.00015	0	0.0006	0	0.14
503	0.68	0.19	0.017	0.081	0.028	0	0	0	0.14
504	0.89	0.0019	0	0.11	0	0	0	0	0.14
505	0.64	0.28	0.004	0.075	0.0066	0	7.9e-06	0	0.14
506	0.89	0.0011	0	0.11	0	0	2e-05	0	0.14
507	0.67	0.21	0.012	0.08	0.02	0	2.5e-05	0	0.14
508	0.73	0.18	0.0011	0.087	0.0018	0	3.6e-05	0	0.14
509	0.85	0.0012	0	0.1	0	5.4e-05	0.048	0	0.14
510	0.88	0.011	0	0.1	0	0	5.3e-05	0	0.14
511	0.87	0.008	1.2e-05	0.1	1.9e-05	1.6e-05	0.016	0	0.14
512	0.86	0.039	0.00016	0.1	0.00026	0	0.0017	0	0.14
513	0.87	0.00053	0	0.1	0	0	0.021	0	0.14
514	0.82	0	0	0.096	0	0	0.088	0	0.14
515	0.89	0.0057	0	0.11	0	0	1.5e-05	0	0.14
516	0.83	0.072	0	0.098	2.1e-06	0	0	0	0.14
517	0.89	0.0012	0	0.11	0	0	8.6e-06	0	0.14
518	0.76	0.15	4.1e-06	0.089	6.8e-06	0	0	0	0.14
519	0.83	0.053	0.0041	0.098	0.0068	0	0.0086	0	0.14
520	0.88	0.013	0	0.1	0	0	3.8e-06	0	0.14
521	0	0.0004	0.38	0	0.62	0	0	4	0.3
522	0.88	0.021	0	0.1	0	0	5.7e-06	0	0.14
523	0.25	0.72	0.00051	0.029	0.00084	0	0	1	0.22
524	0.89	0.0024	0	0.11	0	0	0	0	0.14
525	0.66	0.17	0.034	0.078	0.057	0	0	0	0.14
526	0.88	0.019	0	0.1	2.7e-06	0	2.7e-05	0	0.14
527	0.89	0.006	0	0.11	0	0	0	0	0.14
528	0.88	0.012	0	0.1	0	0	1.4e-05	0	0.14
529	0.87	0.024	0	0.1	0	0	0	0	0.14
530	0.85	0.054	0	0.1	2.2e-06	0	0	0	0.14
531	0.68	0.22	0.0071	0.081	0.012	0	0	0	0.14
532	0.77	0.071	0.028	0.091	0.046	0	0	0	0.14
533	0.84	0.055	0.00017	0.1	0.00029	0	0.00046	0	0.14
534	0.83	0.068	0.00012	0.099	0.0002	0	0.00011	0	0.14
535	0.89	0.0022	0	0.11	0	0	0	0	0.14
536	0.88	0.015	8e-06	0.1	1.3e-05	0	0.00083	0	0.14
537	0.87	0.03	0	0.1	0	0	0	0	0.14
538	0.5	0.36	0.033	0.059	0.054	0	0	0	0.14
539	0.54	0.31	0.032	0.064	0.053	0	0	0	0.14
540	0.006	0	0	0.00071	0	0.95	0.043	5	0.016
541	0.79	0.11	2e-06	0.094	3.4e-06	0	0	0	0.14
542	0.88	0.016	0	0.1	0	0	3.1e-05	0	0.14
543	0.87	0.021	2.3e-05	0.1	3.8e-05	0	0.001	0	0.14
544	0.83	0.048	0.0055	0.099	0.0091	0	0.0044	0	0.14
545	0.88	0.0053	0.005	0.1	0.0082	0	0.00034	0	0.14
546	0.87	0.023	3.3e-06	0.1	5.5e-06	0	3.9e-05	0	0.14
547	0.89	0.0037	0	0.11	0	0	0	0	0.14
548	0.72	0.18	0.006	0.085	0.0098	0	0.00019	0	0.14
549	0.85	0.045	0.00025	0.1	0.00041	0	0.0019	0	0.14
550	0.86	0.041	0	0.1	2.7e-06	0	0	0	0.14
551	0.88	0.014	0	0.1	2.8e-06	0	9.3e-05	0	0.14
552	0.87	0.031	5.2e-05	0.1	8.6e-05	0	0.00075	0	0.14
553	0.75	5e-05	0	0.089	0	9.6e-06	0.16	0	0.14
554	0.85	0.033	0.0079	0.1	0.013	0	0.00015	0	0.14
555	0.89	0.0055	0	0.11	0	0	0.00019	0	0.14
556	0.89	0.004	0	0.11	0	0	5.4e-05	0	0.14
557	0.87	0.022	0	0.1	0	0	3.2e-06	0	0.14
558	0.87	0.023	0	0.1	2.9e-06	0	1.4e-05	0	0.14
559	0.76	0.13	0.0091	0.09	0.015	0	0	0	0.14
560	0.89	0.0011	0	0.11	0	0	0	0	0.14
561	0.89	0.0014	0	0.11	0	0	0	0	0.14
562	0.67	0.21	0.016	0.079	0.027	0	0	0	0.14
563	0.75	0.00013	0	0.089	0	0.00022	0.16	0	0.14
564	0.84	0.017	0.015	0.1	0.025	0	0	0	0.14
565	0.83	0.066	0.00035	0.099	0.00058	0	0.00063	0	0.14
566	0.89	0.0019	0	0.11	0	0	3.5e-05	0	0.14
567	0.88	0.013	2.1e-06	0.1	3.5e-06	0	0.00016	0	0.14
568	0.83	0	0	0.098	0	0	0.075	0	0.14
569	0.83	0.069	7.6e-05	0.098	0.00013	0	5.2e-05	0	0.14
570	0.77	0.11	0.013	0.091	0.022	0	0	0	0.14
571	0.89	0.003	0	0.11	0	0	0	0	0.14
572	0.11	0.87	0.00033	0.013	0.00055	0	0	1	0.22
573	0.84	0.037	0.0077	0.1	0.013	0	0.00022	0	0.14
574	0.75	0	0	0.089	0	0	0.16	0	0.14
575	0.88	0.016	5.1e-06	0.1	8.4e-06	0	0.00029	0	0.14
576	0.71	3e-05	0	0.084	0	1.8e-05	0.21	0	0.14
577	0.39	0.57	0.00055	0.046	0.00091	0	0	1	0.22
578	0.89	0.0018	0	0.11	0	0	2.2e-05	0	0.14
579	0.016	0.98	1.3e-05	0.0019	2.1e-05	0	0	1	0.22
580	0.89	0.004	0	0.11	0	0	8.9e-05	0	0.14
581	0.77	0.13	0	0.092	0	0	0	0	0.14
582	0.72	0.19	0.0032	0.085	0.0053	0	8.7e-05	0	0.14
583	0.7	0.18	0.014	0.083	0.024	0	0	0	0.14
584	0.85	0.049	0.00012	0.1	0.00019	0	0.00039	0	0.14
585	0.88	0.014	3.9e-06	0.1	6.5e-06	0	0.00031	0	0.14
586	0.88	0.00041	0.0055	0.1	0.0091	0	0	0	0.14
587	0.88	0.015	0	0.1	0	0	0	0	0.14
588	0.82	0.084	0.00023	0.097	0.00037	0	0.00011	0	0.14
589	0.87	0.0054	0.0071	0.1	0.012	0	1.8e-05	0	0.14
590	0.83	0.069	0.00021	0.098	0.00034	0	0.00023	0	0.14
591	0.87	0.0065	0.0078	0.1	0.013	0	9.6e-06	0	0.14
592	0.88	0.00078	0.0061	0.1	0.01	0	2.4e-06	0	0.14
593	0.82	0.053	0.013	0.097	0.021	0	0	0	0.14
594	0.89	0.0011	0.0031	0.1	0.0051	0	0.00012	0	0.14
595	0.88	0.00016	0.0058	0.1	0.0095	0	0	0	0.14
596	0.85	0.033	0.0049	0.1	0.0081	0	0.0039	0	0.14
597	0.85	0.025	0.007	0.1	0.012	0	0.00031	0	0.14
598	0.85	0.032	0.008	0.1	0.013	0	0.00012	0	0.14
599	0.89	0.00039	0.0037	0.1	0.0061	0	2.8e-05	0	0.14
600	0	1.7e-05	0	0	0	1	6.3e-06	5	0.016
601	0.88	0.00043	0.0049	0.1	0.008	0	6.8e-06	0	0.14
602	0.88	0.0067	0.0045	0.1	0.0074	0	0.00067	0	0.14
603	0.49	0.4	0.021	0.058	0.034	0	0	0	0.14
604	0.72	0.18	0.0074	0.085	0.012	0	0	0	0.14
605	0.68	0.19	0.017	0.081	0.027	0	0	0	0.14
606	0.83	0.053	0.0087	0.098	0.014	0	9.5e-05	0	0.14
607	0.85	0.03	0.0068	0.1	0.011	0	0.00059	0	0.14
608	0.88	0.0027	0.0048	0.1	0.0079	0	0.00016	0	0.14
609	0.81	0.067	0.012	0.095	0.019	0	0	0	0.14
610	0.86	0.02	0.0048	0.1	0.0078	0	0.0022	0	0.14
611	0.8	0.089	0.0075	0.094	0.012	0	0.0015	0	0.14
612	0.66	0.24	0.0071	0.078	0.012	0	0	0	0.14
613	0.85	0.031	0.0057	0.1	0.0095	0	0.002	0	0.14
614	0.27	0.51	0.071	0.032	0.12	0	0	1	0.22
615	0.81	0.068	0.0054	0.096	0.009	7.4e-06	0.0072	0	0.14
616	0.87	0.0064	0.0062	0.1	0.01	0	9.9e-05	0	0.14
617	0.2	0.73	0.014	0.024	0.024	0	0	1	0.22
618	0.77	0.11	0.0086	0.091	0.014	0	0.00015	0	0.14
619	0.86	0.021	0.0075	0.1	0.012	0	0.00013	0	0.14
620	0.87	0.0086	0.006	0.1	0.0099	0	0.00023	0	0.14
621	0.75	0.1	0.022	0.089	0.036	0	0	0	0.14
622	0.73	0.16	0.011	0.086	0.018	0	1.5e-05	0	0.14
623	0.86	0.014	0.0078	0.1	0.013	0	3.9e-05	0	0.14
624	0.86	0.026	0.0048	0.1	0.0079	0	0.0031	0	0.14
625	0.69	0.19	0.013	0.082	0.022	0	0	0	0.14
626	0.89	1.6e-05	0.0035	0.1	0.0057	0	0	0	0.14
627	0.78	0.11	0.0083	0.092	0.014	0	0.00024	0	0.14
628	0.87	8.2e-05	0.012	0.1	0.02	0	0	0	0.14
629	0.88	0.0013	0.0072	0.1	0.012	0	0	0	0.14
630	0.87	0.0032	0.0086	0.1	0.014	0	0	0	0.14
631	0.7	0.19	0.0099	0.082	0.016	0	9.4e-06	0	0.14
632	0.61	0.31	0.00013	0.073	0.00022	0	0	0	0.14
633	0.89	0.0024	0	0.11	0	0	0	0	0.14
634	0.87	0.024	9.9e-06	0.1	1.6e-05	0	0.00016	0	0.14
635	0.87	0.023	1.6e-05	0.1	2.6e-05	0	0.0015	0	0.14
636	0.89	0.0045	0	0.11	0	0	0	0	0.14
637	0.67	0.25	0.00014	0.08	0.00023	0	0	0	0.14
638	0.89	0.0019	0	0.11	0	0	3.7e-06	0	0.14
639	0.84	0.058	8.8e-05	0.1	0.00014	0	0.00013	0	0.14
640	0.88	0.015	2.7e-06	0.1	4.5e-06	0	0.00061	0	0.14
641	0.88	0.02	8.3e-06	0.1	1.4e-05	0	0.00024	0	0.14
642	0.88	0.011	0	0.1	0	0	4.4e-06	0	0.14
643	0.069	0.65	0.1	0.0082	0.17	0	0	1	0.22
644	0.89	0.0059	0	0.11	0	0	0.00028	0	0.14
645	0.29	0.64	0.012	0.034	0.019	0	2.5e-06	1	0.22
646	0.83	0.068	0	0.099	0	0	0	0	0.14
647	0.89	4.5e-05	0	0.11	0	0	2.1e-05	0	0.14
648	0.74	0.17	0.0018	0.087	0.0029	0	7e-05	0	0.14
649	0.86	0.038	0.00011	0.1	0.00019	0	0.0045	0	0.14
650	0.45	0.49	4.5e-05	0.054	7.4e-05	0	0	1	0.22
651	0.88	0.018	4.8e-06	0.1	8e-06	0	0.00066	0	0.14
652	0.79	0.00055	0	0.093	0	7.8e-05	0.12	0	0.14
653	0.89	0.0015	0	0.11	0	0	0.0001	0	0.14
654	0.51	7.5e-06	0	0.061	0	0.00028	0.42	0	0.14
655	0.17	0.81	6e-05	0.02	9.8e-05	0	0	1	0.22
656	0.42	0.52	0.001	0.05	0.0017	0	0	1	0.22
657	0.89	0.00061	0	0.11	0	0	7.6e-05	0	0.14
658	0.88	0.01	0	0.1	0	0	9.7e-06	0	0.14
659	0.89	0.0044	0	0.11	0	0	8.3e-05	0	0.14
660	0.83	1.9e-05	0	0.099	0	0	0.068	0	0.14
661	0.86	0.043	6.3e-05	0.1	0.0001	0	0.00027	0	0.14
662	0.87	0.00082	0	0.1	0	0	0.025	0	0.14
663	0.85	0.045	3.7e-05	0.1	6e-05	0	9.7e-05	0	0.14
664	0.75	0.15	0.0025	0.089	0.0042	0	0.00021	0	0.14
665	0.89	6.5e-05	0	0.11	0	0	0	0	0.14
666	0.88	0.00058	0	0.1	0	0	0.02	0	0.14
667	0.88	0.015	0	0.1	0	0	2e-05	0	0.14
668	0.87	0.022	0	0.1	0	0	3.2e-06	0	0.14
669	0.8	0.1	0.00082	0.095	0.0014	0	0.0003	0	0.14
670	0.25	0	0	0.03	0	5.8e-06	0.72	6	0.078
671	0.89	0.00013	0	0.11	0	0	0	0	0.14
672	0.89	0.0098	0	0.1	0	0	0	0	0.14
673	0.89	0.00053	0	0.11	0	0	0.00023	0	0.14
674	0.89	0.00023	0	0.11	0	0	1.8e-06	0	0.14
675	0.81	0.096	0.00019	0.096	0.00031	0	0.00021	0	0.14
676	0.75	0.16	0.0013	0.088	0.0022	0	0.00044	0	0.14
677	0.89	0.0043	0	0.11	0	0	0	0	0.14
678	0.89	0.0083	0	0.1	0	0	0.0001	0	0.14
679	0.89	0.0011	0	0.11	0	0	1.2e-06	0	0.14
680	0.0057	0.99	7.3e-05	0.00067	0.00012	0	0	1	0.22
681	0.87	0.021	1.2e-05	0.1	2e-05	0	0.0016	0	0.14
682	0.68	0.24	0.00071	0.08	0.0012	0	4.4e-06	0	0.14
683	0.46	0	0	0.054	0	0	0.49	6	0.078
684	0.0044	0	0	0.00052	0	0.98	0.013	5	0.016
685	0.41	0.54	1.4e-05	0.048	2.3e-05	0	0	1	0.22
686	0.88	0.019	0	0.1	1.2e-06	0	3.3e-05	0	0.14
687	0.86	0.036	8.4e-05	0.1	0.00014	0	0.00085	0	0.14
688	0.32	0.64	0.00057	0.038	0.00093	0	0	1	0.22
689	0.89	0.0068	0	0.11	0	0	4.5e-06	0	0.14
690	0.89	0.0036	0	0.11	0	0	0.00019	0	0.14
691	0.87	0.026	1.6e-05	0.1	2.7e-05	0	0.0011	0	0.14
692	0.89	0.00061	0	0.11	0	0	0.00016	0	0.14
693	0.78	0.00018	0	0.092	0	4e-06	0.13	0	0.14
694	0.89	0.0042	0	0.11	0	0	0.00058	0	0.14
695	1.1e-05	0	0	1.3e-06	0	0	1	6	0.078
696	0.64	0.28	0.00049	0.076	0.00081	0	6.8e-06	0	0.14
697	0.81	0.093	0	0.096	1.4e-06	0	0	0	0.14
698	0.63	0.28	0.0077	0.074	0.013	0	0.00046	0	0.14
699	0.89	1.4e-05	0	0.11	0	0	0	0	0.14
700	0.89	0.00019	0	0.11	0	0	8.8e-05	0	0.14
701	0.61	0.29	0.0077	0.073	0.013	0	0	0	0.14
702	0.89	0.0044	0	0.11	0	0	0	0	0.14
703	0.77	0.13	0.0011	0.091	0.0019	0	0.00089	0	0.14
704	0.72	0	0	0.085	0	0	0.2	0	0.14
705	0.89	0.00038	0	0.11	0	0	2.6e-06	0	0.14
706	0.89	0.0011	0	0.11	0	0	8e-05	0	0.14
707	0.85	0.045	3.2e-06	0.1	5.2e-06	0	9.9e-06	0	0.14
708	0.83	0.071	1.4e-05	0.098	2.3e-05	0	1.4e-05	0	0.14
709	0.74	0.17	1.2e-06	0.088	1.9e-06	0	0	0	0.14
710	0.64	0.27	0.0066	0.076	0.011	0	8e-06	0	0.14
711	0.89	0.0015	0	0.11	0	0	0	0	0.14
712	0.88	0.00059	0.0038	0.1	0.0063	0	4.2e-05	0	0.14
713	0.85	0.024	0.0077	0.1	0.013	0	0	0	0.14
714	0.88	0.0045	0.0037	0.1	0.0062	0	6.3e-05	0	0.14
715	0.63	0.29	0.0038	0.074	0.0063	0	0	0	0.14
716	0.87	0.016	0.0054	0.1	0.0089	0	1.3e-05	0	0.14
717	0.85	0.046	0.00014	0.1	0.00024	0	0.0005	0	0.14
718	0.46	0.44	0.017	0.055	0.027	0	1.2e-05	0	0.14
719	0.62	0.28	0.0083	0.074	0.014	0	5e-06	0	0.14
720	0.89	6.5e-05	0.0025	0.11	0.0041	0	0	0	0.14
721	0.87	0.016	0.0028	0.1	0.0046	0	0.0019	0	0.14
722	0.88	0.0059	0.0028	0.1	0.0046	0	0.00057	0	0.14
723	0.89	0.0086	0	0.1	0	0	7.9e-05	0	0.14
724	0.89	7.4e-05	0.0023	0.11	0.0038	0	2.6e-06	0	0.14
725	0.73	0.16	0.0077	0.087	0.013	0	6.1e-06	0	0.14
726	0.87	0.018	0.0028	0.1	0.0047	0	0.0021	0	0.14
727	0	3.7e-05	0	0	0	1	1.3e-05	5	0.016
728	0.89	5.1e-05	0.003	0.1	0.005	0	0	0	0.14
729	0.1	0.87	0.0064	0.012	0.011	0	0	1	0.22
730	0.52	0.37	0.015	0.062	0.025	0	2.9e-05	0	0.14
731	0.86	0.013	0.0088	0.1	0.014	0	0	0	0.14
732	0.89	0.001	0.0023	0.11	0.0038	0	9.7e-05	0	0.14
733	0.85	0.038	0.003	0.1	0.005	0	0.0047	0	0.14
734	0.86	0.019	0.0082	0.1	0.014	0	0	0	0.14
735	0.87	0.011	0.0049	0.1	0.008	0	2.3e-05	0	0.14
736	0.85	0.029	0.0062	0.1	0.01	0	8.3e-06	0	0.14
737	0.37	0.54	0.018	0.044	0.029	0	0	1	0.22
738	0.73	0.15	0.013	0.086	0.021	0	0	0	0.14
739	0.0055	0.48	0.19	0.00065	0.32	0	0	1	0.22
740	0.66	0.25	0.0081	0.078	0.013	0	1.7e-05	0	0.14
741	0.89	0.00015	0.0016	0.11	0.0027	0	1.5e-05	0	0.14
742	0.85	0.029	0.0076	0.1	0.013	0	0	0	0.14
743	0.89	0.00018	0.0026	0.11	0.0044	0	4.1e-06	0	0.14
744	0.5	0.41	0.0095	0.06	0.016	0	0	0	0.14
745	0.81	0.074	0.0055	0.096	0.0092	0	0.00016	0	0.14
746	0.85	0.047	0.00063	0.1	0.001	0	0.0042	0	0.14
747	0.88	0.0032	0.003	0.1	0.005	0	0.00018	0	0.14
748	0.56	0.34	0.012	0.066	0.02	0	2.7e-05	0	0.14
749	0.81	0.077	0.005	0.096	0.0082	0	0.0016	0	0.14
750	0.75	0.14	0.0087	0.089	0.014	0	0	0	0.14
751	0.85	0.034	0.0043	0.1	0.0072	0	0.00055	0	0.14
752	0.86	0.00012	0	0.1	0	0	0.038	0	0.14
753	0.85	0.045	2.9e-06	0.1	4.8e-06	0	0	0	0.14
754	0.72	0.19	0.00045	0.085	0.00075	0	4.1e-06	0	0.14
755	0.8	0.1	0.00012	0.095	0.0002	0	1.2e-05	0	0.14
756	0.74	0.096	0.03	0.087	0.05	0	0	0	0.14
757	0.89	0.0077	0	0.1	0	0	7e-05	0	0.14
758	0.74	0.17	0.0023	0.087	0.0038	0	0.00011	0	0.14
759	0.8	0.11	0.00021	0.094	0.00035	0	3.3e-05	0	0.14
760	0.84	0.056	6.9e-05	0.1	0.00011	0	0.0001	0	0.14
761	0.66	0.23	0.013	0.078	0.022	0	0	0	0.14
762	0.41	0.54	0.00018	0.049	0.00029	0	0	1	0.22
763	0.49	0.37	0.034	0.057	0.056	0	0	0	0.14
764	0.87	0.024	8.5e-06	0.1	1.4e-05	0	0.00013	0	0.14
765	0.75	0.16	0	0.089	0	0	0	0	0.14
766	0.88	0.013	0	0.1	0	0	1.3e-05	0	0.14
767	0.73	0.12	0.022	0.086	0.037	0	0	0	0.14
768	0.7	0.2	0.0036	0.083	0.0059	0	0	0	0.14
769	0.83	0.072	0.0012	0.098	0.002	0	0.0015	0	0.14
770	0.88	0.0039	0.0054	0.1	0.009	0	0.00013	0	0.14
771	0.86	0.039	0.00014	0.1	0.00023	0	0.00094	0	0.14
772	0.87	0.032	1e-06	0.1	1.7e-06	0	0	0	0.14
773	0.7	0.2	0.0038	0.083	0.0063	0	4.5e-06	0	0.14
774	0.68	0.23	0.0046	0.081	0.0076	0	0	0	0.14
775	6.2e-06	0.0023	0	0	0	1	0.00064	5	0.016
776	0.81	0.058	0.012	0.096	0.02	0	0	0	0.14
777	0.81	0.041	0.019	0.096	0.031	0	0	0	0.14
778	0.77	0.12	0.0047	0.091	0.0077	0	0.00045	0	0.14
779	0.7	0.2	0.0073	0.083	0.012	0	0	0	0.14
780	0.86	0.022	0.0049	0.1	0.008	0	0.0024	0	0.14
781	0.86	0.012	0.0096	0.1	0.016	0	2.8e-06	0	0.14
782	0.88	0.0058	0.0053	0.1	0.0087	0	0.00028	0	0.14
783	0.86	0.0066	0.012	0.1	0.019	0	0	0	0.14
784	0.87	0.0015	0.0083	0.1	0.014	0	0	0	0.14
785	0.79	0.12	0	0.093	0	0	0	0	0.14
786	0.89	0.0027	0	0.11	0	0	0	0	0.14
787	0.76	0.15	7.4e-05	0.09	0.00012	0	0	0	0.14
788	0.86	0.027	0.0034	0.1	0.0057	0	0.002	0	0.14
789	0.8	0.076	0.0099	0.095	0.016	0	0	0	0.14
790	0.89	0.00064	0.0017	0.11	0.0027	0	7.3e-05	0	0.14
791	0.81	0.082	0.005	0.095	0.0083	0	0.0027	0	0.14
792	0.79	0.11	0.00012	0.094	0.00019	0	8.9e-06	0	0.14
793	0.74	0.15	0.0073	0.088	0.012	0	1.4e-05	0	0.14
