SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0
284	0.69	0.056	0	0.056	0.086	0.026	0.036	0.031	0	0.023	0	0.14
285	0.78	0.041	5.9e-05	0.041	0.098	0.019	0.00073	0.023	0	0.00047	0	0.14
286	0.73	0.057	0.00015	0.057	0.091	0.027	0.0059	0.032	0	0.0038	0	0.14
287	0.87	0.0054	6.4e-05	0.0054	0.11	0.0025	3.2e-06	0.003	0	2.1e-06	0	0.14
288	0.89	9.1e-05	0.00032	9.1e-05	0.11	4.3e-05	0	5.1e-05	0	0	0	0.14
289	0.88	0.0035	0.00065	0.0035	0.11	0.0017	4.9e-06	0.002	0	3.1e-06	0	0.14
290	0.88	0.0027	9.1e-06	0.0027	0.11	0.0013	0	0.0015	0	0	0	0.14
291	0.8	0	0.1	0	0.1	0	0	0	0	0	0	0.14
292	0.73	0.058	6.7e-05	0.058	0.091	0.027	0.003	0.033	0	0.002	0	0.14
293	0.78	0.04	3.8e-05	0.04	0.098	0.019	0.0005	0.022	0	0.00032	0	0.14
294	0.74	0.053	4.1e-05	0.053	0.093	0.025	0.0014	0.03	0	0.0009	0	0.14
295	0.82	0.00011	0.074	0.00011	0.1	5.1e-05	0	6.1e-05	1.6e-05	0	0	0.14
296	0.89	0.0011	0	0.0011	0.11	0.00054	0	0.00064	0	0	0	0.14
297	0.77	0.044	7.9e-06	0.044	0.097	0.021	0.00023	0.025	0	0.00015	0	0.14
298	0.86	0.012	0	0.012	0.11	0.0055	0	0.0067	0	0	0	0.14
299	0.84	0.02	0	0.02	0.1	0.0092	0	0.011	0	0	0	0.14
300	0.78	0.041	3.6e-05	0.041	0.097	0.019	0.00054	0.023	0	0.00035	0	0.14
301	0.88	0.004	0.00046	0.004	0.11	0.0019	5.3e-06	0.0022	0	3.4e-06	0	0.14
302	0.89	0.00075	8.3e-05	0.00075	0.11	0.00035	0	0.00042	0	0	0	0.14
303	0.88	0.0016	0.00021	0.0016	0.11	0.00075	0	0.0009	0	0	0	0.14
304	0.89	0.0011	0.00013	0.0011	0.11	0.00051	0	0.00061	0	0	0	0.14
305	0.86	0.0087	0.0011	0.0087	0.11	0.0041	7e-05	0.0049	0	4.5e-05	0	0.14
306	0.89	0.00026	4.4e-06	0.00026	0.11	0.00012	0	0.00015	0	0	0	0.14
307	0.75	0.05	0.00025	0.05	0.093	0.024	0.005	0.028	0	0.0032	0	0.14
308	0.89	0.00057	2.9e-05	0.00057	0.11	0.00027	0	0.00032	0	0	0	0.14
309	0.85	0.014	0	0.014	0.11	0.0065	0	0.0079	0	0	0	0.14
310	0.83	3.5e-05	0.064	3.5e-05	0.1	1.7e-05	0	2e-05	0	0	0	0.14
311	0.88	0.002	0	0.002	0.11	0.00096	0	0.0011	0	0	0	0.14
312	0.87	0.0072	3.1e-05	0.0072	0.11	0.0034	4.2e-06	0.0041	0	2.7e-06	0	0.14
313	0.88	0.0047	0.00019	0.0047	0.11	0.0022	4.7e-06	0.0027	0	3e-06	0	0.14
314	0.63	0.09	8e-06	0.09	0.079	0.042	0.0084	0.051	0	0.0054	0	0.14
315	0.094	0.29	0	0.29	0.012	0.14	9.8e-05	0.17	0	6.3e-05	1	0.22
316	0.5	0.14	0	0.14	0.062	0.068	0.0022	0.081	0	0.0014	0	0.14
317	0.88	0.005	0.00011	0.005	0.11	0.0023	3.7e-06	0.0028	0	2.4e-06	0	0.14
318	0.83	0.019	0.0011	0.019	0.1	0.009	0.00061	0.011	0	0.00039	0	0.14
319	0.75	0.025	0	0.025	0.094	0.012	0.05	0.014	0	0.032	0	0.14
320	0.88	0.0038	3.1e-05	0.0038	0.11	0.0018	0	0.0021	0	0	0	0.14
321	0.88	0.0042	8.3e-06	0.0042	0.11	0.002	0	0.0024	0	0	0	0.14
322	0.84	0.0002	0.049	0.0002	0.11	9.3e-05	0	0.00011	7e-06	0	0	0.14
323	0.81	0	0.093	0	0.1	0	0	0	0	0	0	0.14
324	0.87	0.0085	2.1e-05	0.0085	0.11	0.004	5e-06	0.0048	0	3.2e-06	0	0.14
325	0.86	0.01	0	0.01	0.11	0.0049	0	0.0058	0	0	0	0.14
326	0.79	0.035	6.2e-06	0.035	0.1	0.016	9.9e-05	0.02	0	6.4e-05	0	0.14
327	0.19	0.26	0	0.26	0.024	0.12	0.0013	0.15	0	0.00085	1	0.22
328	0.85	0.0092	0	0.0092	0.11	0.0043	0.011	0.0052	0	0.0071	0	0.14
329	0.86	0	0.028	0	0.11	0	0	0	0	0	0	0.14
330	0.73	0.057	1.7e-05	0.057	0.092	0.027	0.00078	0.032	0	0.0005	0	0.14
331	0.84	4.8e-06	0.052	4.8e-06	0.11	2.2e-06	0	2.7e-06	0	0	0	0.14
332	0.86	0.011	0.00074	0.011	0.11	0.005	9.4e-05	0.006	0	6.1e-05	0	0.14
333	0.88	0.0012	0.011	0.0012	0.11	0.00058	2.1e-06	0.00069	0	0	0	0.14
334	0.43	0.17	0	0.17	0.054	0.079	0.0025	0.095	0	0.0016	0	0.14
335	0.83	0.023	1.5e-05	0.023	0.1	0.011	5.9e-05	0.013	0	3.8e-05	0	0.14
336	0.79	0.037	0.00019	0.037	0.099	0.017	0.0011	0.021	0	0.00071	0	0.14
337	0.73	0.058	4.6e-05	0.058	0.092	0.027	0.0015	0.032	0	0.00099	0	0.14
338	0.84	2.1e-06	0.059	2.1e-06	0.1	0	0	0	0	0	0	0.14
339	0.88	0.0031	0	0.0031	0.11	0.0014	0	0.0017	0	0	0	0.14
340	0.88	0.0047	0	0.0047	0.11	0.0022	0	0.0027	0	0	0	0.14
341	0.86	0.01	0	0.01	0.11	0.0048	0	0.0058	0	0	0	0.14
342	0.75	0.049	6.9e-05	0.049	0.095	0.023	0.0013	0.028	0	0.00082	0	0.14
343	0.85	0.00016	0.047	0.00016	0.11	7.4e-05	0	8.9e-05	2.2e-06	0	0	0.14
344	0.77	0.042	0.0001	0.042	0.097	0.02	0.0011	0.024	0	0.00068	0	0.14
345	0.87	0.007	0.0003	0.007	0.11	0.0033	1.7e-05	0.0039	0	1.1e-05	0	0.14
346	0.88	5.6e-05	0.012	5.6e-05	0.11	2.6e-05	0	3.1e-05	0	0	0	0.14
347	0.8	0.034	4e-06	0.034	0.1	0.016	7.3e-05	0.019	0	4.7e-05	0	0.14
348	0.86	0.012	0.00042	0.012	0.11	0.0056	8.4e-05	0.0067	0	5.4e-05	0	0.14
349	0.89	0.0012	0	0.0012	0.11	0.00057	0	0.00068	0	0	0	0.14
350	0.3	0.19	3.2e-06	0.19	0.037	0.09	0.051	0.11	0	0.033	0	0.14
351	0.84	0.017	0.0014	0.017	0.11	0.008	0.00046	0.0095	0	0.0003	0	0.14
352	0.84	0.00018	0.053	0.00018	0.11	8.6e-05	0	0.0001	8.1e-06	0	0	0.14
353	0.87	4.8e-05	0.017	4.8e-05	0.11	2.2e-05	0	2.7e-05	0	0	0	0.14
354	0.59	0.1	3.3e-05	0.1	0.074	0.049	0.009	0.059	0	0.0058	0	0.14
355	0.88	0.0014	0	0.0014	0.11	0.00065	0.00021	0.00078	0	0.00013	0	0.14
356	0.87	0.006	0	0.006	0.11	0.0028	0	0.0034	0	0	0	0.14
357	0.86	0.0088	0	0.0088	0.11	0.0041	0	0.005	0	0	0	0.14
358	0.86	0.012	0	0.012	0.11	0.0057	0	0.0069	0	0	0	0.14
359	0.89	3.3e-05	0	3.3e-05	0.11	1.5e-05	0	1.8e-05	0	0	0	0.14
360	0.89	0.00075	0	0.00075	0.11	0.00035	0	0.00042	0	0	0	0.14
361	0.88	0.002	2.7e-06	0.002	0.11	0.00094	0	0.0011	0	0	0	0.14
362	0.87	0.0074	4.3e-06	0.0074	0.11	0.0035	0	0.0042	0	0	0	0.14
363	0.88	0.0026	0	0.0026	0.11	0.0012	0	0.0015	0	0	0	0.14
364	0.62	0.097	2.3e-05	0.097	0.078	0.045	0.0053	0.055	0	0.0034	0	0.14
365	0.86	0.01	0.00013	0.01	0.11	0.0049	2.9e-05	0.0058	0	1.8e-05	0	0.14
366	0.88	3e-05	0.014	3e-05	0.11	1.4e-05	0	1.7e-05	0	0	0	0.14
367	0.88	0.0025	1.6e-05	0.0025	0.11	0.0012	0	0.0014	0	0	0	0.14
368	0	0	0	0	0	0	0	0	1	0	8	0.016
369	0.45	0.16	0	0.16	0.056	0.076	0.00063	0.092	0	0.00041	0	0.14
370	0.66	0.083	0	0.083	0.083	0.039	0.00013	0.047	0	8.1e-05	0	0.14
371	0.83	0.021	3.5e-05	0.021	0.1	0.0099	7.8e-05	0.012	0	5e-05	0	0.14
372	0.82	0.023	0.00063	0.023	0.1	0.011	0.00065	0.013	0	0.00042	0	0.14
373	0.67	0	0.25	0	0.084	0	0	0	0	0	0	0.14
374	0.75	0.05	0	0.05	0.094	0.024	8.9e-05	0.028	0	5.7e-05	0	0.14
375	0.87	0	0.02	0	0.11	0	0	0	0	0	0	0.14
376	0.13	0.28	0	0.28	0.016	0.13	0.001	0.16	0	0.00068	1	0.22
377	0.88	0.004	1.5e-05	0.004	0.11	0.0019	0	0.0022	0	0	0	0.14
378	0.83	0.02	0	0.02	0.1	0.0095	2.3e-05	0.011	0	1.5e-05	0	0.14
379	0.87	0.0085	1.3e-05	0.0085	0.11	0.004	3.8e-06	0.0048	0	2.5e-06	0	0.14
380	0.57	0.073	0	0.073	0.071	0.034	0.086	0.041	0	0.055	0	0.14
381	0.82	0.025	0.00037	0.025	0.1	0.012	0.00054	0.014	0	0.00035	0	0.14
382	0.89	0.00016	0	0.00016	0.11	7.4e-05	0	8.9e-05	0	0	0	0.14
383	0.87	0.0052	0	0.0052	0.11	0.0024	8.2e-06	0.0029	0	4.4e-06	0	0.14
384	0.86	0.01	0	0.01	0.11	0.0048	0	0.0057	0	0	0	0.14
385	0.85	0.014	1.4e-05	0.014	0.11	0.0067	1.6e-05	0.0081	0	1e-05	0	0.14
386	0.86	0.01	0	0.01	0.11	0.0047	0.0011	0.0057	0	0.00071	0	0.14
387	0.44	0.16	8.6e-06	0.16	0.055	0.073	0.02	0.088	0	0.013	0	0.14
388	0.37	0.19	0	0.19	0.047	0.089	0.0027	0.11	0	0.0017	0	0.14
389	0.88	0.0021	0	0.0021	0.11	0.001	0	0.0012	0	0	0	0.14
390	0.8	0.034	3.1e-06	0.034	0.1	0.016	6.2e-05	0.019	0	4e-05	0	0.14
391	0.78	0.04	8.5e-05	0.04	0.098	0.019	0.00083	0.023	0	0.00053	0	0.14
392	0.53	0.13	6.8e-06	0.13	0.067	0.061	0.0069	0.073	0	0.0044	0	0.14
393	0.87	0.00055	0.019	0.00055	0.11	0.00026	0	0.00031	0	0	0	0.14
394	0.85	0.013	6.7e-05	0.013	0.11	0.0062	3.5e-05	0.0075	0	2.2e-05	0	0.14
395	0.88	0.00027	0.012	0.00027	0.11	0.00013	0	0.00015	0	0	0	0.14
396	0.88	0.0021	0	0.0021	0.11	0.00097	0	0.0012	0	0	0	0.14
397	0.88	0.0036	9.4e-06	0.0036	0.11	0.0017	0	0.002	0	0	0	0.14
398	0.86	0.0091	0	0.0091	0.11	0.0043	0	0.0051	0	0	0	0.14
399	0.86	6.3e-05	0.028	6.3e-05	0.11	2.9e-05	0	3.5e-05	0	0	0	0.14
400	0.51	0.13	2.1e-05	0.13	0.064	0.062	0.017	0.074	0	0.011	0	0.14
401	0.84	0.017	0.0046	0.017	0.1	0.0081	0.0011	0.0097	4.2e-06	0.00069	0	0.14
402	0.52	0.14	0	0.14	0.065	0.065	0.00046	0.078	0	0.0003	0	0.14
403	0.2	0.25	0	0.25	0.026	0.12	0.0048	0.14	0	0.0031	1	0.22
404	0.85	0.014	0.0016	0.014	0.11	0.0064	0.00029	0.0077	0	0.00019	0	0.14
405	0.64	0.09	3.3e-05	0.09	0.08	0.042	0.0051	0.05	0	0.0033	0	0.14
406	0.88	0.0043	0.0001	0.0043	0.11	0.002	2.5e-06	0.0024	0	0	0	0.14
407	0.84	0.017	0.00015	0.017	0.11	0.0079	0.00011	0.0095	0	7e-05	0	0.14
408	0.87	0.0076	0	0.0076	0.11	0.0036	0	0.0043	0	0	0	0.14
409	0.72	0.061	3.3e-05	0.061	0.091	0.029	0.0015	0.034	0	0.00096	0	0.14
410	0.78	0.033	0	0.033	0.097	0.016	0.016	0.019	0	0.01	0	0.14
411	0.018	0.32	0	0.32	0.0022	0.15	0.0041	0.18	0	0.0026	1	0.22
412	0.57	0.11	6.1e-05	0.11	0.072	0.051	0.017	0.061	0	0.011	0	0.14
413	0.83	0.021	0	0.021	0.1	0.0098	5.1e-06	0.012	0	3.3e-06	0	0.14
414	0.87	0.0087	0	0.0087	0.11	0.0041	0	0.0049	0	0	0	0.14
415	0	0	0	0	0	0	0	0	1	0	8	0.016
416	0.85	0.014	0.00098	0.014	0.11	0.0066	0.00023	0.0079	0	0.00015	0	0.14
417	0.86	3e-05	0.037	3e-05	0.11	1.4e-05	0	1.7e-05	0	0	0	0.14
418	0.77	0.044	0	0.044	0.096	0.02	0.0012	0.025	0	0.00076	0	0.14
419	0.82	0.024	9.2e-06	0.024	0.1	0.011	4.5e-05	0.013	0	2.9e-05	0	0.14
420	0.89	0.00042	0	0.00042	0.11	0.0002	0	0.00024	0	0	0	0.14
421	0.87	0	0.016	0	0.11	0	0	0	0	0	0	0.14
422	0.0051	0.11	0	0.11	0.00064	0.053	0.4	0.064	0	0.26	6	0.3
423	0.64	0.092	0	0.092	0.08	0.043	3.2e-05	0.052	0	2.1e-05	0	0.14
424	0.89	5.9e-05	0	5.9e-05	0.11	2.8e-05	0	3.3e-05	0	0	0	0.14
425	0.87	0.0063	3e-06	0.0063	0.11	0.003	0	0.0036	0	0	0	0.14
426	0.42	0.17	0	0.17	0.053	0.081	1.2e-05	0.098	0	7.8e-06	0	0.14
427	0.84	0.016	0.00025	0.016	0.11	0.0077	0.00014	0.0092	0	9.1e-05	0	0.14
428	0.84	0.019	2.6e-06	0.019	0.11	0.0087	1e-05	0.01	0	6.7e-06	0	0.14
429	0.5	0.14	2.1e-06	0.14	0.062	0.067	0.0048	0.081	0	0.0031	0	0.14
430	0.43	0.17	0	0.17	0.054	0.079	0.00084	0.095	0	0.00054	0	0.14
431	0.85	0.013	5.4e-05	0.013	0.11	0.006	2.7e-05	0.0072	0	1.7e-05	0	0.14
432	0.84	0.019	0	0.019	0.11	0.0087	2.9e-06	0.01	0	0	0	0.14
433	0.72	0.062	1.6e-05	0.062	0.09	0.029	0.00097	0.035	0	0.00062	0	0.14
434	0.85	0.015	0	0.015	0.11	0.0069	2.8e-06	0.0082	0	0	0	0.14
435	0.77	0.046	0	0.046	0.096	0.021	2e-05	0.026	0	1.3e-05	0	0.14
436	0.87	0.0081	0	0.0081	0.11	0.0038	1.7e-06	0.0046	0	1.1e-06	0	0.14
437	0.84	1.5e-05	0.059	1.5e-05	0.1	7.2e-06	0	8.6e-06	0	0	0	0.14
438	0.86	0.011	3.7e-05	0.011	0.11	0.0051	1.4e-05	0.0061	0	9.2e-06	0	0.14
439	0.86	0.011	5.9e-05	0.011	0.11	0.0054	2.2e-05	0.0064	0	1.4e-05	0	0.14
440	0.87	0.0078	0	0.0078	0.11	0.0037	0	0.0044	0	0	0	0.14
441	0.66	0.081	0.00013	0.081	0.082	0.038	0.009	0.046	0	0.0058	0	0.14
442	0.46	0.047	0	0.047	0.057	0.022	0.21	0.026	0	0.13	0	0.14
443	0.61	0.094	0.00015	0.094	0.076	0.044	0.019	0.053	0	0.012	0	0.14
444	0.84	0.016	2.7e-05	0.016	0.11	0.0076	3.3e-05	0.0092	0	2.1e-05	0	0.14
445	0.46	0.13	2.4e-05	0.13	0.058	0.061	0.051	0.074	0	0.033	0	0.14
446	0.83	0.018	0	0.018	0.1	0.0085	0.0077	0.01	0	0.005	0	0.14
447	0.88	0.0032	1.7e-05	0.0032	0.11	0.0015	0	0.0018	0	0	0	0.14
448	0.86	0.011	0.00056	0.011	0.11	0.0052	8.6e-05	0.0062	0	5.5e-05	0	0.14
449	0.8	0.034	4.5e-05	0.034	0.1	0.016	0.00034	0.019	0	0.00022	0	0.14
450	0.89	0.00081	3.1e-06	0.00081	0.11	0.00038	0	0.00046	0	0	0	0.14
451	0.61	0.1	0	0.1	0.076	0.049	0.0007	0.058	0	0.00045	0	0.14
452	0.44	0.13	0	0.13	0.055	0.061	0.069	0.073	0	0.045	0	0.14
453	0.87	0.0062	0.0002	0.0062	0.11	0.0029	9.7e-06	0.0035	0	6.3e-06	0	0.14
454	0.21	0.25	0	0.25	0.026	0.12	5.4e-06	0.14	0	3.5e-06	1	0.22
455	0.85	0.013	4.3e-06	0.013	0.11	0.0062	5.7e-06	0.0075	0	3.7e-06	0	0.14
456	0.5	0.14	0	0.14	0.063	0.067	0	0.081	0	0	0	0.14
457	0.83	0.023	0.00047	0.023	0.1	0.011	0.00053	0.013	0	0.00034	0	0.14
458	0.85	0.016	0.00032	0.016	0.11	0.0074	0.00015	0.0089	0	9.7e-05	0	0.14
459	0.82	0.0063	0	0.0063	0.1	0.0029	0.038	0.0035	0	0.024	0	0.14
460	0.66	0.08	2e-05	0.08	0.083	0.038	0.0076	0.045	0	0.0049	0	0.14
461	0.82	0.0001	0.076	0.0001	0.1	4.9e-05	0	5.9e-05	1.7e-05	0	0	0.14
462	0.86	0.0088	0.00052	0.0088	0.11	0.0041	4.4e-05	0.005	0	2.8e-05	0	0.14
463	0.73	0.058	5.6e-05	0.058	0.091	0.027	0.0025	0.033	0	0.0016	0	0.14
464	0.84	0.018	0.002	0.018	0.1	0.0086	0.00076	0.01	0	0.00049	0	0.14
465	0.89	0.00021	0	0.00021	0.11	9.7e-05	0	0.00012	0	0	0	0.14
466	0.89	0.0013	4.3e-05	0.0013	0.11	0.0006	0	0.00072	0	0	0	0.14
467	0.89	0.00034	1.6e-05	0.00034	0.11	0.00016	0	0.00019	0	0	0	0.14
468	0.87	0.0018	0.016	0.0018	0.11	0.00086	7.6e-06	0.001	5.9e-06	4.9e-06	0	0.14
469	0.85	0.015	0.00016	0.015	0.11	0.0069	8e-05	0.0083	0	5.2e-05	0	0.14
470	0.89	0.00028	0	0.00028	0.11	0.00013	0	0.00016	0	0	0	0.14
471	0.63	0.097	0	0.097	0.079	0.046	0	0.055	0	0	0	0.14
472	0.88	0.0037	4.3e-06	0.0037	0.11	0.0018	0	0.0021	0	0	0	0.14
473	0.84	0.016	0.0029	0.016	0.11	0.0074	0.00064	0.0089	0	0.00041	0	0.14
474	0.89	0.00018	0	0.00018	0.11	8.6e-05	0	0.0001	0	0	0	0.14
475	0.71	0.061	0.00013	0.061	0.089	0.029	0.0094	0.034	0	0.0061	0	0.14
476	0.68	0.066	8.4e-05	0.066	0.085	0.031	0.02	0.037	0	0.013	0	0.14
477	0.88	0.0036	8.7e-05	0.0036	0.11	0.0017	0	0.002	0	0	0	0.14
478	0.87	0.0059	0.00043	0.0059	0.11	0.0028	1.4e-05	0.0034	0	9.2e-06	0	0.14
479	0.89	0.00063	0	0.00063	0.11	0.0003	0	0.00036	0	0	0	0.14
480	0.87	0.0057	0	0.0057	0.11	0.0027	0	0.0032	0	0	0	0.14
481	0.87	0.0068	0	0.0068	0.11	0.0032	0	0.0039	0	0	0	0.14
482	0.82	0.024	0.00072	0.024	0.1	0.011	0.00083	0.013	0	0.00054	0	0.14
483	0.89	0.0012	9.4e-05	0.0012	0.11	0.00057	0	0.00069	0	0	0	0.14
484	0.38	0.19	0	0.19	0.048	0.087	0.0045	0.1	0	0.0029	0	0.14
485	0.77	0.045	5.3e-05	0.045	0.096	0.021	0.00091	0.025	0	0.00058	0	0.14
486	0.87	0.0081	0	0.0081	0.11	0.0038	0	0.0046	0	0	0	0.14
487	0.89	0.00066	0	0.00066	0.11	0.00031	0	0.00037	0	0	0	0.14
488	0.84	0.018	5.4e-06	0.018	0.11	0.0084	1.5e-05	0.01	0	9.6e-06	0	0.14
489	0.89	0.00019	0	0.00019	0.11	9e-05	0	0.00011	0	0	0	0.14
490	0.66	0.071	1.5e-05	0.071	0.082	0.033	0.028	0.04	0	0.018	0	0.14
491	0.79	0.016	0	0.016	0.098	0.0073	0.042	0.0088	0	0.027	0	0.14
492	0.8	0	0.1	0	0.1	0	0	0	0	0	0	0.14
493	0.72	0.062	0	0.062	0.09	0.029	0.00023	0.035	0	0.00015	0	0.14
494	0.89	0.00013	0	0.00013	0.11	6.3e-05	0	7.5e-05	0	0	0	0.14
495	0.77	0.045	1.6e-05	0.045	0.096	0.021	0.0004	0.025	0	0.00026	0	0.14
496	0.82	0.025	0.00089	0.025	0.1	0.012	0.001	0.014	0	0.00067	0	0.14
497	0.81	0.029	0	0.029	0.1	0.014	1.1e-05	0.016	0	7.3e-06	0	0.14
498	0.037	0.3	0	0.3	0.0047	0.14	0.02	0.17	0	0.013	1	0.22
499	0.69	0.062	0	0.062	0.086	0.029	0.023	0.035	0	0.015	0	0.14
500	0.88	0.0015	0	0.0015	0.11	0.00071	0	0.00085	0	0	0	0.14
501	0.89	0.00028	0	0.00028	0.11	0.00013	0	0.00016	0	0	0	0.14
502	0.85	0.013	0.0006	0.013	0.11	0.0063	0.00015	0.0076	0	9.5e-05	0	0.14
503	0.68	0.064	0	0.064	0.085	0.03	0.027	0.036	0	0.017	0	0.14
504	0.89	0.00063	0	0.00063	0.11	0.0003	0	0.00035	0	0	0	0.14
505	0.63	0.092	7.9e-06	0.092	0.079	0.043	0.0064	0.052	0	0.0041	0	0.14
506	0.89	0.00036	2e-05	0.00036	0.11	0.00017	0	0.0002	0	0	0	0.14
507	0.67	0.07	2.5e-05	0.07	0.084	0.033	0.02	0.04	0	0.013	0	0.14
508	0.73	0.058	3.6e-05	0.058	0.091	0.027	0.0017	0.033	0	0.0011	0	0.14
509	0.84	0.00039	0.048	0.00039	0.11	0.00018	0	0.00022	5.4e-05	0	0	0.14
510	0.88	0.0036	5.3e-05	0.0036	0.11	0.0017	0	0.002	0	0	0	0.14
511	0.87	0.0026	0.016	0.0026	0.11	0.0012	1.9e-05	0.0015	1.6e-05	1.2e-05	0	0.14
512	0.85	0.013	0.0017	0.013	0.11	0.006	0.00025	0.0072	0	0.00016	0	0.14
513	0.87	0.00017	0.021	0.00017	0.11	8.2e-05	0	9.9e-05	0	0	0	0.14
514	0.81	0	0.088	0	0.1	0	0	0	0	0	0	0.14
515	0.88	0.0019	1.5e-05	0.0019	0.11	0.00088	0	0.0011	0	0	0	0.14
516	0.82	0.024	0	0.024	0.1	0.011	2e-06	0.013	0	0	0	0.14
517	0.89	0.00041	8.6e-06	0.00041	0.11	0.00019	0	0.00023	0	0	0	0.14
518	0.75	0.051	0	0.051	0.094	0.024	6.6e-06	0.029	0	4.3e-06	0	0.14
519	0.82	0.018	0.0086	0.018	0.1	0.0083	0.0067	0.0099	0	0.0043	0	0.14
520	0.88	0.0044	3.8e-06	0.0044	0.11	0.0021	0	0.0025	0	0	0	0.14
521	0	0.00013	0	0.00013	0	6.2e-05	0.61	7.5e-05	0	0.39	6	0.3
522	0.87	0.0068	5.7e-06	0.0068	0.11	0.0032	0	0.0038	0	0	0	0.14
523	0.25	0.24	0	0.24	0.031	0.11	0.00082	0.13	0	0.00053	0	0.14
524	0.89	0.00079	0	0.00079	0.11	0.00037	0	0.00045	0	0	0	0.14
525	0.66	0.056	0	0.056	0.082	0.026	0.055	0.032	0	0.036	0	0.14
526	0.87	0.0061	2.7e-05	0.0061	0.11	0.0029	2.6e-06	0.0035	0	0	0	0.14
527	0.88	0.002	0	0.002	0.11	0.00093	0	0.0011	0	0	0	0.14
528	0.88	0.004	1.4e-05	0.004	0.11	0.0019	0	0.0023	0	0	0	0.14
529	0.87	0.008	0	0.008	0.11	0.0038	0	0.0045	0	0	0	0.14
530	0.84	0.018	0	0.018	0.11	0.0084	2.1e-06	0.01	0	0	0	0.14
531	0.68	0.072	0	0.072	0.085	0.034	0.011	0.041	0	0.0073	0	0.14
532	0.76	0.023	0	0.023	0.095	0.011	0.045	0.013	0	0.029	0	0.14
533	0.84	0.018	0.00046	0.018	0.11	0.0085	0.00028	0.01	0	0.00018	0	0.14
534	0.83	0.022	0.00011	0.022	0.1	0.011	0.00019	0.013	0	0.00013	0	0.14
535	0.89	0.00074	0	0.00074	0.11	0.00035	0	0.00041	0	0	0	0.14
536	0.87	0.0048	0.00083	0.0048	0.11	0.0023	1.3e-05	0.0027	0	8.3e-06	0	0.14
537	0.86	0.01	0	0.01	0.11	0.0047	0	0.0056	0	0	0	0.14
538	0.49	0.12	0	0.12	0.062	0.056	0.052	0.067	0	0.034	0	0.14
539	0.54	0.1	0	0.1	0.067	0.048	0.052	0.058	0	0.034	0	0.14
540	0.006	0	0.043	0	0.00075	0	0	0	0.95	0	8	0.016
541	0.79	0.037	0	0.037	0.099	0.017	3.3e-06	0.021	0	2.1e-06	0	0.14
542	0.87	0.0052	3.1e-05	0.0052	0.11	0.0025	0	0.003	0	0	0	0.14
543	0.87	0.0069	0.001	0.0069	0.11	0.0032	3.7e-05	0.0039	0	2.4e-05	0	0.14
544	0.83	0.016	0.0044	0.016	0.1	0.0075	0.0089	0.009	0	0.0057	0	0.14
545	0.87	0.0018	0.00034	0.0018	0.11	0.00082	0.008	0.00099	0	0.0052	0	0.14
546	0.87	0.0075	3.9e-05	0.0075	0.11	0.0035	5.3e-06	0.0042	0	3.4e-06	0	0.14
547	0.89	0.0012	0	0.0012	0.11	0.00058	0	0.0007	0	0	0	0.14
548	0.72	0.058	0.00019	0.058	0.09	0.027	0.0096	0.033	0	0.0062	0	0.14
549	0.85	0.015	0.0019	0.015	0.11	0.0069	0.0004	0.0083	0	0.00026	0	0.14
550	0.85	0.013	0	0.013	0.11	0.0063	2.6e-06	0.0076	0	0	0	0.14
551	0.88	0.0046	9.3e-05	0.0046	0.11	0.0022	2.7e-06	0.0026	0	0	0	0.14
552	0.86	0.01	0.00075	0.01	0.11	0.0048	8.4e-05	0.0058	0	5.4e-05	0	0.14
553	0.75	1.7e-05	0.16	1.7e-05	0.094	7.8e-06	0	9.3e-06	9.6e-06	0	0	0.14
554	0.84	0.011	0.00015	0.011	0.11	0.0051	0.013	0.0061	0	0.0082	0	0.14
555	0.88	0.0018	0.00019	0.0018	0.11	0.00085	0	0.001	0	0	0	0.14
556	0.88	0.0013	5.4e-05	0.0013	0.11	0.00062	0	0.00075	0	0	0	0.14
557	0.87	0.0074	3.2e-06	0.0074	0.11	0.0035	0	0.0042	0	0	0	0.14
558	0.87	0.0075	1.4e-05	0.0075	0.11	0.0035	2.9e-06	0.0043	0	0	0	0.14
559	0.75	0.042	0	0.042	0.094	0.02	0.015	0.024	0	0.0095	0	0.14
560	0.89	0.00035	0	0.00035	0.11	0.00016	0	0.0002	0	0	0	0.14
561	0.89	0.00047	0	0.00047	0.11	0.00022	0	0.00026	0	0	0	0.14
562	0.66	0.07	0	0.07	0.083	0.033	0.026	0.039	0	0.017	0	0.14
563	0.75	4.3e-05	0.16	4.3e-05	0.094	2e-05	0	2.5e-05	0.00022	0	0	0.14
564	0.84	0.0057	0	0.0057	0.1	0.0027	0.025	0.0032	0	0.016	0	0.14
565	0.83	0.022	0.00063	0.022	0.1	0.01	0.00057	0.012	0	0.00037	0	0.14
566	0.89	0.00062	3.5e-05	0.00062	0.11	0.00029	0	0.00035	0	0	0	0.14
567	0.88	0.0044	0.00016	0.0044	0.11	0.0021	3.4e-06	0.0025	0	2.2e-06	0	0.14
568	0.82	0	0.075	0	0.1	0	0	0	0	0	0	0.14
569	0.83	0.023	5.2e-05	0.023	0.1	0.011	0.00012	0.013	0	7.9e-05	0	0.14
570	0.76	0.036	0	0.036	0.095	0.017	0.021	0.02	0	0.014	0	0.14
