SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster	dcf0
579	0.0042	0	0.2	0.0042	0.12	0.0042	0	3.3e-05	0.00071	0.12	0.0042	0.11	0	0.2	0.12	0.00071	0.12	2	0.22
580	0.23	8.9e-05	0.00081	0.23	0.00049	0.23	0	0	0.039	0.00049	0.23	0.00044	0	0.00081	0.00049	0.039	0.00049	0	0.14
581	0.2	0	0.027	0.2	0.017	0.2	0	0	0.034	0.017	0.2	0.015	0	0.027	0.017	0.034	0.017	0	0.14
582	0.19	8.7e-05	0.037	0.19	0.023	0.19	0	0.0081	0.032	0.023	0.19	0.02	0	0.037	0.023	0.032	0.023	0	0.14
583	0.18	0	0.036	0.18	0.022	0.18	0	0.037	0.031	0.022	0.18	0.019	0	0.036	0.022	0.031	0.022	0	0.14
584	0.22	0.00039	0.01	0.22	0.0061	0.22	0	0.0003	0.037	0.0061	0.22	0.0054	0	0.01	0.0061	0.037	0.0061	0	0.14
585	0.23	0.00031	0.0029	0.23	0.0018	0.23	0	1e-05	0.039	0.0018	0.23	0.0016	0	0.0029	0.0018	0.039	0.0018	0	0.14
586	0.23	0	8.3e-05	0.23	5e-05	0.23	0	0.014	0.039	5e-05	0.23	4.5e-05	0	8.3e-05	5e-05	0.039	5e-05	0	0.14
587	0.23	0	0.0031	0.23	0.0019	0.23	0	0	0.039	0.0019	0.23	0.0017	0	0.0031	0.0019	0.039	0.0019	0	0.14
588	0.21	0.00011	0.017	0.21	0.01	0.21	0	0.00058	0.036	0.01	0.21	0.0091	0	0.017	0.01	0.036	0.01	0	0.14
589	0.22	1.8e-05	0.0011	0.22	0.00066	0.22	0	0.018	0.038	0.00066	0.22	0.00058	0	0.0011	0.00066	0.038	0.00066	0	0.14
590	0.21	0.00023	0.014	0.21	0.0085	0.21	0	0.00053	0.036	0.0085	0.21	0.0075	0	0.014	0.0085	0.036	0.0085	0	0.14
591	0.22	9.6e-06	0.0013	0.22	0.00079	0.22	0	0.02	0.038	0.00079	0.22	0.0007	0	0.0013	0.00079	0.038	0.00079	0	0.14
592	0.23	2.4e-06	0.00016	0.23	9.6e-05	0.23	0	0.016	0.039	9.6e-05	0.23	8.5e-05	0	0.00016	9.6e-05	0.039	9.6e-05	0	0.14
593	0.21	0	0.011	0.21	0.0065	0.21	0	0.033	0.036	0.0065	0.21	0.0057	0	0.011	0.0065	0.036	0.0065	0	0.14
594	0.23	0.00012	0.00021	0.23	0.00013	0.23	0	0.0079	0.039	0.00013	0.23	0.00011	0	0.00021	0.00013	0.039	0.00013	0	0.14
595	0.23	0	3.2e-05	0.23	1.9e-05	0.23	0	0.015	0.039	1.9e-05	0.23	1.7e-05	0	3.2e-05	1.9e-05	0.039	1.9e-05	0	0.14
596	0.22	0.0039	0.0067	0.22	0.0041	0.22	0	0.013	0.037	0.0041	0.22	0.0036	0	0.0067	0.0041	0.037	0.0041	0	0.14
597	0.22	0.00031	0.0051	0.22	0.0031	0.22	0	0.018	0.038	0.0031	0.22	0.0027	0	0.0051	0.0031	0.038	0.0031	0	0.14
598	0.22	0.00012	0.0064	0.22	0.0039	0.22	0	0.021	0.037	0.0039	0.22	0.0035	0	0.0064	0.0039	0.037	0.0039	0	0.14
599	0.23	2.8e-05	7.9e-05	0.23	4.8e-05	0.23	0	0.0094	0.039	4.8e-05	0.23	4.3e-05	0	7.9e-05	4.8e-05	0.039	4.8e-05	0	0.14
600	0	6.3e-06	3.3e-06	0	2e-06	0	0	0	0	2e-06	0	1.8e-06	1	3.3e-06	2e-06	0	2e-06	12	0.016
601	0.23	6.8e-06	8.7e-05	0.23	5.3e-05	0.23	0	0.012	0.039	5.3e-05	0.23	4.7e-05	0	8.7e-05	5.3e-05	0.039	5.3e-05	0	0.14
602	0.23	0.00068	0.0014	0.23	0.00083	0.23	0	0.011	0.038	0.00083	0.23	0.00073	0	0.0014	0.00083	0.038	0.00083	0	0.14
603	0.13	0	0.081	0.13	0.049	0.13	0	0.053	0.021	0.049	0.13	0.044	0	0.081	0.049	0.021	0.049	0	0.14
604	0.18	0	0.036	0.18	0.022	0.18	0	0.019	0.031	0.022	0.18	0.02	0	0.036	0.022	0.031	0.022	0	0.14
605	0.18	0	0.039	0.18	0.024	0.18	0	0.043	0.03	0.024	0.18	0.021	0	0.039	0.024	0.03	0.024	0	0.14
606	0.21	9.5e-05	0.011	0.21	0.0065	0.21	0	0.022	0.036	0.0065	0.21	0.0058	0	0.011	0.0065	0.036	0.0065	0	0.14
607	0.22	0.00059	0.0061	0.22	0.0037	0.22	0	0.017	0.037	0.0037	0.22	0.0033	0	0.0061	0.0037	0.037	0.0037	0	0.14
608	0.23	0.00016	0.00055	0.23	0.00034	0.23	0	0.012	0.039	0.00034	0.23	0.0003	0	0.00055	0.00034	0.039	0.00034	0	0.14
609	0.21	0	0.014	0.21	0.0083	0.21	0	0.03	0.035	0.0083	0.21	0.0073	0	0.014	0.0083	0.035	0.0083	0	0.14
610	0.22	0.0022	0.004	0.22	0.0024	0.22	0	0.012	0.038	0.0024	0.22	0.0021	0	0.004	0.0024	0.038	0.0024	0	0.14
611	0.21	0.0015	0.018	0.21	0.011	0.21	0	0.019	0.035	0.011	0.21	0.0097	0	0.018	0.011	0.035	0.011	0	0.14
612	0.17	0	0.048	0.17	0.03	0.17	0	0.018	0.029	0.03	0.17	0.026	0	0.048	0.03	0.029	0.03	0	0.14
613	0.22	0.002	0.0063	0.22	0.0038	0.22	0	0.015	0.037	0.0038	0.22	0.0034	0	0.0063	0.0038	0.037	0.0038	0	0.14
614	0.07	0	0.1	0.07	0.063	0.07	3e-06	0.18	0.012	0.063	0.07	0.056	0	0.1	0.063	0.012	0.063	7	0.3
615	0.21	0.0072	0.014	0.21	0.0084	0.21	0	0.014	0.036	0.0084	0.21	0.0074	7.4e-06	0.014	0.0084	0.036	0.0084	0	0.14
616	0.23	9.9e-05	0.0013	0.23	0.00079	0.23	0	0.016	0.038	0.00079	0.23	0.0007	0	0.0013	0.00079	0.038	0.00079	0	0.14
617	0.053	0	0.15	0.053	0.09	0.053	0	0.037	0.0089	0.09	0.053	0.08	0	0.15	0.09	0.0089	0.09	2	0.22
618	0.2	0.00015	0.023	0.2	0.014	0.2	0	0.022	0.034	0.014	0.2	0.012	0	0.023	0.014	0.034	0.014	0	0.14
619	0.22	0.00013	0.0043	0.22	0.0026	0.22	0	0.019	0.038	0.0026	0.22	0.0023	0	0.0043	0.0026	0.038	0.0026	0	0.14
620	0.22	0.00023	0.0017	0.22	0.0011	0.22	0	0.015	0.038	0.0011	0.22	0.00094	0	0.0017	0.0011	0.038	0.0011	0	0.14
621	0.19	0	0.021	0.19	0.013	0.19	0	0.057	0.033	0.013	0.19	0.011	0	0.021	0.013	0.033	0.013	0	0.14
622	0.19	1.5e-05	0.031	0.19	0.019	0.19	0	0.028	0.032	0.019	0.19	0.017	0	0.031	0.019	0.032	0.019	0	0.14
623	0.22	3.9e-05	0.0028	0.22	0.0017	0.22	0	0.02	0.038	0.0017	0.22	0.0015	0	0.0028	0.0017	0.038	0.0017	0	0.14
624	0.22	0.0031	0.0052	0.22	0.0032	0.22	0	0.012	0.038	0.0032	0.22	0.0028	0	0.0052	0.0032	0.038	0.0032	0	0.14
625	0.18	0	0.039	0.18	0.024	0.18	0	0.034	0.03	0.024	0.18	0.021	0	0.039	0.024	0.03	0.024	0	0.14
626	0.23	0	2.4e-06	0.23	1.5e-06	0.23	0	0.0088	0.039	1.5e-06	0.23	1.3e-06	0	2.4e-06	1.5e-06	0.039	1.5e-06	0	0.14
627	0.2	0.00025	0.022	0.2	0.013	0.2	0	0.021	0.034	0.013	0.2	0.012	0	0.022	0.013	0.034	0.013	0	0.14
628	0.22	0	1.7e-05	0.22	1e-05	0.22	0	0.031	0.038	1e-05	0.22	8.9e-06	0	1.7e-05	1e-05	0.038	1e-05	0	0.14
629	0.23	0	0.00027	0.23	0.00016	0.23	0	0.019	0.038	0.00016	0.23	0.00014	0	0.00027	0.00016	0.038	0.00016	0	0.14
630	0.22	0	0.00065	0.22	0.0004	0.22	0	0.022	0.038	0.0004	0.22	0.00035	0	0.00065	0.0004	0.038	0.0004	0	0.14
631	0.18	9.4e-06	0.039	0.18	0.024	0.18	0	0.025	0.031	0.024	0.18	0.021	0	0.039	0.024	0.031	0.024	0	0.14
632	0.16	0	0.063	0.16	0.038	0.16	0	0.00033	0.027	0.038	0.16	0.034	0	0.063	0.038	0.027	0.038	0	0.14
633	0.23	0	0.00048	0.23	0.00029	0.23	0	0	0.039	0.00029	0.23	0.00026	0	0.00048	0.00029	0.039	0.00029	0	0.14
634	0.22	0.00016	0.0048	0.22	0.003	0.22	0	2.5e-05	0.038	0.003	0.22	0.0026	0	0.0048	0.003	0.038	0.003	0	0.14
635	0.22	0.0015	0.0047	0.22	0.0029	0.22	0	4e-05	0.038	0.0029	0.22	0.0025	0	0.0047	0.0029	0.038	0.0029	0	0.14
636	0.23	0	0.00091	0.23	0.00056	0.23	0	0	0.039	0.00056	0.23	0.00049	0	0.00091	0.00056	0.039	0.00056	0	0.14
637	0.17	0	0.049	0.17	0.03	0.17	0	0.00035	0.03	0.03	0.17	0.027	0	0.049	0.03	0.03	0.03	0	0.14
638	0.23	3.7e-06	0.00039	0.23	0.00024	0.23	0	0	0.039	0.00024	0.23	0.00021	0	0.00039	0.00024	0.039	0.00024	0	0.14
639	0.22	0.00013	0.012	0.22	0.0072	0.22	0	0.00022	0.037	0.0072	0.22	0.0063	0	0.012	0.0072	0.037	0.0072	0	0.14
640	0.23	0.00061	0.003	0.23	0.0018	0.23	0	6.9e-06	0.039	0.0018	0.23	0.0016	0	0.003	0.0018	0.039	0.0018	0	0.14
641	0.23	0.00024	0.0041	0.23	0.0025	0.23	0	2.1e-05	0.038	0.0025	0.23	0.0022	0	0.0041	0.0025	0.038	0.0025	0	0.14
642	0.23	4.4e-06	0.0022	0.23	0.0013	0.23	0	0	0.039	0.0013	0.23	0.0012	0	0.0022	0.0013	0.039	0.0013	0	0.14
643	0.018	0	0.13	0.018	0.08	0.018	0	0.27	0.0031	0.08	0.018	0.071	0	0.13	0.08	0.0031	0.08	7	0.3
644	0.23	0.00028	0.0012	0.23	0.00072	0.23	0	0	0.039	0.00072	0.23	0.00064	0	0.0012	0.00072	0.039	0.00072	0	0.14
645	0.075	2.5e-06	0.13	0.075	0.079	0.075	0	0.03	0.013	0.079	0.075	0.07	0	0.13	0.079	0.013	0.079	2	0.22
646	0.21	0	0.014	0.21	0.0084	0.21	0	0	0.037	0.0084	0.21	0.0074	0	0.014	0.0084	0.037	0.0084	0	0.14
647	0.23	2.1e-05	9.1e-06	0.23	5.5e-06	0.23	0	0	0.039	5.5e-06	0.23	4.9e-06	0	9.1e-06	5.5e-06	0.039	5.5e-06	0	0.14
648	0.19	7e-05	0.035	0.19	0.021	0.19	0	0.0045	0.032	0.021	0.19	0.019	0	0.035	0.021	0.032	0.021	0	0.14
649	0.22	0.0045	0.0076	0.22	0.0047	0.22	0	0.00029	0.038	0.0047	0.22	0.0041	0	0.0076	0.0047	0.038	0.0047	0	0.14
650	0.12	0	0.099	0.12	0.061	0.12	0	0.00012	0.02	0.061	0.12	0.053	0	0.099	0.061	0.02	0.061	0	0.14
651	0.23	0.00066	0.0037	0.23	0.0022	0.23	0	1.2e-05	0.038	0.0022	0.23	0.002	0	0.0037	0.0022	0.038	0.0022	0	0.14
652	0.2	0.12	0.00011	0.2	6.8e-05	0.2	0	0	0.035	6.8e-05	0.2	6e-05	7.8e-05	0.00011	6.8e-05	0.035	6.8e-05	0	0.14
653	0.23	0.0001	0.00031	0.23	0.00019	0.23	0	0	0.039	0.00019	0.23	0.00017	0	0.00031	0.00019	0.039	0.00019	0	0.14
654	0.13	0.42	0	0.13	0	0.13	0	0	0.023	0	0.13	0	0.00028	0	0	0.023	0	1	0.078
655	0.043	0	0.16	0.043	0.1	0.043	0	0.00015	0.0073	0.1	0.043	0.088	0	0.16	0.1	0.0073	0.1	2	0.22
656	0.11	0	0.11	0.11	0.064	0.11	0	0.0026	0.019	0.064	0.11	0.057	0	0.11	0.064	0.019	0.064	0	0.14
657	0.23	7.6e-05	0.00012	0.23	7.5e-05	0.23	0	0	0.039	7.5e-05	0.23	6.6e-05	0	0.00012	7.5e-05	0.039	7.5e-05	0	0.14
658	0.23	9.7e-06	0.0021	0.23	0.0013	0.23	0	0	0.039	0.0013	0.23	0.0011	0	0.0021	0.0013	0.039	0.0013	0	0.14
659	0.23	8.3e-05	0.00088	0.23	0.00054	0.23	0	0	0.039	0.00054	0.23	0.00047	0	0.00088	0.00054	0.039	0.00054	0	0.14
660	0.21	0.068	3.8e-06	0.21	2.3e-06	0.21	0	0	0.037	2.3e-06	0.21	2e-06	0	3.8e-06	2.3e-06	0.037	2.3e-06	0	0.14
661	0.22	0.00027	0.0086	0.22	0.0053	0.22	0	0.00016	0.038	0.0053	0.22	0.0046	0	0.0086	0.0053	0.038	0.0053	0	0.14
662	0.22	0.025	0.00017	0.22	0.0001	0.22	0	0	0.038	0.0001	0.22	8.9e-05	0	0.00017	0.0001	0.038	0.0001	0	0.14
663	0.22	9.7e-05	0.0091	0.22	0.0055	0.22	0	9.4e-05	0.037	0.0055	0.22	0.0049	0	0.0091	0.0055	0.037	0.0055	0	0.14
664	0.19	0.00021	0.03	0.19	0.019	0.19	0	0.0065	0.033	0.019	0.19	0.016	0	0.03	0.019	0.033	0.019	0	0.14
665	0.23	0	1.3e-05	0.23	8e-06	0.23	0	0	0.039	8e-06	0.23	7e-06	0	1.3e-05	8e-06	0.039	8e-06	0	0.14
666	0.23	0.02	0.00012	0.23	7.1e-05	0.23	0	0	0.038	7.1e-05	0.23	6.3e-05	0	0.00012	7.1e-05	0.038	7.1e-05	0	0.14
667	0.23	2e-05	0.003	0.23	0.0018	0.23	0	0	0.039	0.0018	0.23	0.0016	0	0.003	0.0018	0.039	0.0018	0	0.14
668	0.23	3.2e-06	0.0045	0.23	0.0028	0.23	0	0	0.038	0.0028	0.23	0.0024	0	0.0045	0.0028	0.038	0.0028	0	0.14
669	0.21	0.0003	0.021	0.21	0.013	0.21	0	0.0021	0.035	0.013	0.21	0.011	0	0.021	0.013	0.035	0.013	0	0.14
670	0.065	0.72	0	0.065	0	0.065	0	0	0.011	0	0.065	0	5.8e-06	0	0	0.011	0	1	0.078
671	0.23	0	2.6e-05	0.23	1.6e-05	0.23	0	0	0.039	1.6e-05	0.23	1.4e-05	0	2.6e-05	1.6e-05	0.039	1.6e-05	0	0.14
672	0.23	0	0.002	0.23	0.0012	0.23	0	0	0.039	0.0012	0.23	0.0011	0	0.002	0.0012	0.039	0.0012	0	0.14
673	0.23	0.00023	0.00011	0.23	6.6e-05	0.23	0	0	0.039	6.6e-05	0.23	5.8e-05	0	0.00011	6.6e-05	0.039	6.6e-05	0	0.14
674	0.23	1.8e-06	4.7e-05	0.23	2.9e-05	0.23	0	0	0.039	2.9e-05	0.23	2.5e-05	0	4.7e-05	2.9e-05	0.039	2.9e-05	0	0.14
675	0.21	0.00021	0.019	0.21	0.012	0.21	0	0.00048	0.035	0.012	0.21	0.01	0	0.019	0.012	0.035	0.012	0	0.14
676	0.19	0.00044	0.033	0.19	0.02	0.19	0	0.0034	0.033	0.02	0.19	0.018	0	0.033	0.02	0.033	0.02	0	0.14
677	0.23	0	0.00086	0.23	0.00053	0.23	0	0	0.039	0.00053	0.23	0.00047	0	0.00086	0.00053	0.039	0.00053	0	0.14
678	0.23	0.0001	0.0017	0.23	0.001	0.23	0	0	0.039	0.001	0.23	0.0009	0	0.0017	0.001	0.039	0.001	0	0.14
679	0.23	1.2e-06	0.00022	0.23	0.00013	0.23	0	0	0.039	0.00013	0.23	0.00012	0	0.00022	0.00013	0.039	0.00013	0	0.14
680	0.0015	0	0.2	0.0015	0.12	0.0015	0	0.00019	0.00025	0.12	0.0015	0.11	0	0.2	0.12	0.00025	0.12	2	0.22
681	0.23	0.0016	0.0042	0.23	0.0025	0.23	0	3.1e-05	0.038	0.0025	0.23	0.0022	0	0.0042	0.0025	0.038	0.0025	0	0.14
682	0.17	4.4e-06	0.048	0.17	0.03	0.17	0	0.0018	0.03	0.03	0.17	0.026	0	0.048	0.03	0.03	0.03	0	0.14
683	0.12	0.49	0	0.12	0	0.12	0	0	0.02	0	0.12	0	0	0	0	0.02	0	1	0.078
684	0.0011	0.013	0	0.0011	0	0.0011	0	0	0.00019	0	0.0011	0	0.98	0	0	0.00019	0	12	0.016
685	0.11	0	0.11	0.11	0.067	0.11	0	3.6e-05	0.018	0.067	0.11	0.059	0	0.11	0.067	0.018	0.067	2	0.22
686	0.23	3.3e-05	0.0037	0.23	0.0023	0.23	0	1.8e-06	0.039	0.0023	0.23	0.002	0	0.0037	0.0023	0.039	0.0023	0	0.14
687	0.22	0.00085	0.0073	0.22	0.0044	0.22	0	0.00021	0.038	0.0044	0.22	0.0039	0	0.0073	0.0044	0.038	0.0044	0	0.14
688	0.083	0	0.13	0.083	0.078	0.083	0	0.0014	0.014	0.078	0.083	0.069	0	0.13	0.078	0.014	0.078	2	0.22
689	0.23	4.5e-06	0.0014	0.23	0.00084	0.23	0	0	0.039	0.00084	0.23	0.00074	0	0.0014	0.00084	0.039	0.00084	0	0.14
690	0.23	0.00019	0.00073	0.23	0.00044	0.23	0	0	0.039	0.00044	0.23	0.00039	0	0.00073	0.00044	0.039	0.00044	0	0.14
691	0.22	0.0011	0.0052	0.22	0.0032	0.22	0	4.2e-05	0.038	0.0032	0.22	0.0028	0	0.0052	0.0032	0.038	0.0032	0	0.14
692	0.23	0.00016	0.00012	0.23	7.6e-05	0.23	0	0	0.039	7.6e-05	0.23	6.7e-05	0	0.00012	7.6e-05	0.039	7.6e-05	0	0.14
693	0.2	0.13	3.7e-05	0.2	2.2e-05	0.2	0	0	0.034	2.2e-05	0.2	2e-05	4e-06	3.7e-05	2.2e-05	0.034	2.2e-05	0	0.14
694	0.23	0.00058	0.00085	0.23	0.00052	0.23	0	0	0.039	0.00052	0.23	0.00046	0	0.00085	0.00052	0.039	0.00052	0	0.14
695	2.8e-06	1	0	2.8e-06	0	2.8e-06	0	0	0	0	2.8e-06	0	0	0	0	0	0	1	0.078
696	0.17	6.8e-06	0.056	0.17	0.034	0.17	0	0.0013	0.028	0.034	0.17	0.03	0	0.056	0.034	0.028	0.034	0	0.14
697	0.21	0	0.019	0.21	0.012	0.21	0	2.1e-06	0.036	0.012	0.21	0.01	0	0.019	0.012	0.036	0.012	0	0.14
698	0.16	0.00046	0.056	0.16	0.034	0.16	0	0.02	0.028	0.034	0.16	0.03	0	0.056	0.034	0.028	0.034	0	0.14
699	0.23	0	2.7e-06	0.23	1.7e-06	0.23	0	0	0.039	1.7e-06	0.23	1.5e-06	0	2.7e-06	1.7e-06	0.039	1.7e-06	0	0.14
700	0.23	8.8e-05	3.7e-05	0.23	2.3e-05	0.23	0	0	0.039	2.3e-05	0.23	2e-05	0	3.7e-05	2.3e-05	0.039	2.3e-05	0	0.14
701	0.16	0	0.059	0.16	0.036	0.16	0	0.02	0.027	0.036	0.16	0.032	0	0.059	0.036	0.027	0.036	0	0.14
702	0.23	0	0.00088	0.23	0.00054	0.23	0	0	0.039	0.00054	0.23	0.00048	0	0.00088	0.00054	0.039	0.00054	0	0.14
703	0.2	0.00089	0.026	0.2	0.016	0.2	0	0.0029	0.034	0.016	0.2	0.014	0	0.026	0.016	0.034	0.016	0	0.14
704	0.19	0.2	0	0.19	0	0.19	0	0	0.032	0	0.19	0	0	0	0	0.032	0	1	0.078
705	0.23	2.6e-06	7.7e-05	0.23	4.7e-05	0.23	0	0	0.039	4.7e-05	0.23	4.1e-05	0	7.7e-05	4.7e-05	0.039	4.7e-05	0	0.14
706	0.23	8e-05	0.00022	0.23	0.00014	0.23	0	0	0.039	0.00014	0.23	0.00012	0	0.00022	0.00014	0.039	0.00014	0	0.14
707	0.22	9.9e-06	0.009	0.22	0.0055	0.22	0	8.1e-06	0.037	0.0055	0.22	0.0048	0	0.009	0.0055	0.037	0.0055	0	0.14
708	0.21	1.4e-05	0.014	0.21	0.0087	0.21	0	3.5e-05	0.036	0.0087	0.21	0.0077	0	0.014	0.0087	0.036	0.0087	0	0.14
709	0.19	0	0.034	0.19	0.021	0.19	0	3e-06	0.033	0.021	0.19	0.019	0	0.034	0.021	0.033	0.021	0	0.14
710	0.17	8e-06	0.053	0.17	0.033	0.17	0	0.017	0.028	0.033	0.17	0.029	0	0.053	0.033	0.028	0.033	0	0.14
711	0.23	0	0.00031	0.23	0.00019	0.23	0	0	0.039	0.00019	0.23	0.00017	0	0.00031	0.00019	0.039	0.00019	0	0.14
712	0.23	4.2e-05	0.00012	0.23	7.2e-05	0.23	0	0.0098	0.039	7.2e-05	0.23	6.4e-05	0	0.00012	7.2e-05	0.039	7.2e-05	0	0.14
713	0.22	0	0.0048	0.22	0.0029	0.22	0	0.02	0.038	0.0029	0.22	0.0026	0	0.0048	0.0029	0.038	0.0029	0	0.14
714	0.23	6.3e-05	0.0009	0.23	0.00055	0.23	0	0.0096	0.039	0.00055	0.23	0.00049	0	0.0009	0.00055	0.039	0.00055	0	0.14
715	0.16	0	0.058	0.16	0.035	0.16	0	0.0097	0.028	0.035	0.16	0.031	0	0.058	0.035	0.028	0.035	0	0.14
716	0.22	1.3e-05	0.0032	0.22	0.0019	0.22	0	0.014	0.038	0.0019	0.22	0.0017	0	0.0032	0.0019	0.038	0.0019	0	0.14
717	0.22	0.0005	0.0093	0.22	0.0057	0.22	0	0.00037	0.037	0.0057	0.22	0.005	0	0.0093	0.0057	0.037	0.0057	0	0.14
718	0.12	1.2e-05	0.088	0.12	0.054	0.12	0	0.043	0.02	0.054	0.12	0.048	0	0.088	0.054	0.02	0.054	0	0.14
719	0.16	5e-06	0.057	0.16	0.035	0.16	0	0.021	0.027	0.035	0.16	0.031	0	0.057	0.035	0.027	0.035	0	0.14
720	0.23	0	1.3e-05	0.23	8e-06	0.23	0	0.0064	0.039	8e-06	0.23	7.1e-06	0	1.3e-05	8e-06	0.039	8e-06	0	0.14
721	0.22	0.0019	0.0031	0.22	0.0019	0.22	0	0.0072	0.038	0.0019	0.22	0.0017	0	0.0031	0.0019	0.038	0.0019	0	0.14
722	0.23	0.00057	0.0012	0.23	0.00073	0.23	0	0.0071	0.039	0.00073	0.23	0.00064	0	0.0012	0.00073	0.039	0.00073	0	0.14
723	0.23	7.9e-05	0.0017	0.23	0.0011	0.23	0	1.4e-06	0.039	0.0011	0.23	0.00094	0	0.0017	0.0011	0.039	0.0011	0	0.14
724	0.23	2.6e-06	1.5e-05	0.23	9.1e-06	0.23	0	0.0058	0.039	9.1e-06	0.23	8e-06	0	1.5e-05	9.1e-06	0.039	9.1e-06	0	0.14
725	0.19	6.1e-06	0.033	0.19	0.02	0.19	0	0.02	0.032	0.02	0.19	0.018	0	0.033	0.02	0.032	0.02	0	0.14
726	0.22	0.0021	0.0036	0.22	0.0022	0.22	0	0.0073	0.038	0.0022	0.22	0.0019	0	0.0036	0.0022	0.038	0.0022	0	0.14
727	0	1.3e-05	7.4e-06	0	4.5e-06	0	0	0	0	4.5e-06	0	4e-06	1	7.4e-06	4.5e-06	0	4.5e-06	12	0.016
728	0.23	0	1e-05	0.23	6.1e-06	0.23	0	0.0077	0.039	6.1e-06	0.23	5.4e-06	0	1e-05	6.1e-06	0.039	6.1e-06	0	0.14
729	0.027	0	0.17	0.027	0.11	0.027	0	0.016	0.0046	0.11	0.027	0.094	0	0.17	0.11	0.0046	0.11	2	0.22
730	0.13	2.9e-05	0.075	0.13	0.046	0.13	0	0.039	0.023	0.046	0.13	0.041	0	0.075	0.046	0.023	0.046	0	0.14
731	0.22	0	0.0026	0.22	0.0016	0.22	0	0.022	0.038	0.0016	0.22	0.0014	0	0.0026	0.0016	0.038	0.0016	0	0.14
732	0.23	9.7e-05	0.00021	0.23	0.00013	0.23	0	0.0059	0.039	0.00013	0.23	0.00011	0	0.00021	0.00013	0.039	0.00013	0	0.14
733	0.22	0.0047	0.0078	0.22	0.0047	0.22	0	0.0078	0.037	0.0047	0.22	0.0042	0	0.0078	0.0047	0.037	0.0047	0	0.14
734	0.22	0	0.0038	0.22	0.0023	0.22	0	0.021	0.038	0.0023	0.22	0.0021	0	0.0038	0.0023	0.038	0.0023	0	0.14
735	0.22	2.3e-05	0.0023	0.22	0.0014	0.22	0	0.012	0.038	0.0014	0.22	0.0012	0	0.0023	0.0014	0.038	0.0014	0	0.14
736	0.22	8.3e-06	0.0058	0.22	0.0035	0.22	0	0.016	0.037	0.0035	0.22	0.0031	0	0.0058	0.0035	0.037	0.0035	0	0.14
737	0.096	0	0.11	0.096	0.066	0.096	0	0.045	0.016	0.066	0.096	0.058	0	0.11	0.066	0.016	0.066	2	0.22
738	0.19	0	0.031	0.19	0.019	0.19	0	0.033	0.032	0.019	0.19	0.016	0	0.031	0.019	0.032	0.019	0	0.14
739	0.0014	0	0.098	0.0014	0.06	0.0014	0	0.5	0.00025	0.06	0.0014	0.053	0	0.098	0.06	0.00025	0.06	7	0.3
740	0.17	1.7e-05	0.049	0.17	0.03	0.17	0	0.021	0.029	0.03	0.17	0.027	0	0.049	0.03	0.029	0.03	0	0.14
741	0.23	1.5e-05	3.1e-05	0.23	1.9e-05	0.23	0	0.0042	0.039	1.9e-05	0.23	1.5e-05	0	3.1e-05	1.9e-05	0.039	1.9e-05	0	0.14
742	0.22	0	0.0059	0.22	0.0036	0.22	0	0.019	0.037	0.0036	0.22	0.0032	0	0.0059	0.0036	0.037	0.0036	0	0.14
743	0.23	4.1e-06	3.6e-05	0.23	2.2e-05	0.23	0	0.0068	0.039	2.2e-05	0.23	1.9e-05	0	3.6e-05	2.2e-05	0.039	2.2e-05	0	0.14
744	0.13	0	0.083	0.13	0.051	0.13	0	0.024	0.022	0.051	0.13	0.045	0	0.083	0.051	0.022	0.051	0	0.14
745	0.21	0.00016	0.015	0.21	0.0091	0.21	0	0.014	0.036	0.0091	0.21	0.0081	0	0.015	0.0091	0.036	0.0091	0	0.14
746	0.22	0.0042	0.0094	0.22	0.0058	0.22	0	0.0016	0.037	0.0058	0.22	0.0051	0	0.0094	0.0058	0.037	0.0058	0	0.14
747	0.23	0.00018	0.00065	0.23	0.0004	0.23	0	0.0077	0.039	0.0004	0.23	0.00035	0	0.00065	0.0004	0.039	0.0004	0	0.14
748	0.14	2.7e-05	0.068	0.14	0.042	0.14	0	0.031	0.025	0.042	0.14	0.037	0	0.068	0.042	0.025	0.042	0	0.14
749	0.21	0.0016	0.016	0.21	0.0095	0.21	0	0.013	0.036	0.0095	0.21	0.0084	0	0.016	0.0095	0.036	0.0095	0	0.14
750	0.19	0	0.028	0.19	0.017	0.19	0	0.022	0.033	0.017	0.19	0.015	0	0.028	0.017	0.033	0.017	0	0.14
751	0.22	0.00055	0.0069	0.22	0.0042	0.22	0	0.011	0.037	0.0042	0.22	0.0037	0	0.0069	0.0042	0.037	0.0042	0	0.14
752	0.22	0.037	2.3e-05	0.22	1.4e-05	0.22	0	0	0.038	1.4e-05	0.22	1.3e-05	0	2.3e-05	1.4e-05	0.038	1.4e-05	0	0.14
753	0.22	0	0.0091	0.22	0.0056	0.22	0	7.4e-06	0.037	0.0056	0.22	0.0049	0	0.0091	0.0056	0.037	0.0056	0	0.14
754	0.19	4.1e-06	0.039	0.19	0.024	0.19	0	0.0012	0.032	0.024	0.19	0.021	0	0.039	0.024	0.032	0.024	0	0.14
755	0.21	1.2e-05	0.021	0.21	0.013	0.21	0	0.00031	0.035	0.013	0.21	0.011	0	0.021	0.013	0.035	0.013	0	0.14
