SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster	dcf0
332	0.85	0.016	0.009	0.00074	0.00015	0	0.0076	0.11	0	0	0.14
333	0.87	0.0018	0.001	0.011	3.3e-06	0	0.00087	0.11	0	0	0.14
334	0.43	0.25	0.14	0	0.004	0	0.12	0.056	0	0	0.14
335	0.82	0.035	0.019	1.5e-05	9.4e-05	0	0.016	0.11	0	0	0.14
336	0.78	0.055	0.031	0.00019	0.0017	0	0.026	0.1	0	0	0.14
337	0.73	0.086	0.048	4.6e-05	0.0024	0	0.041	0.095	0	0	0.14
338	0.83	3.2e-06	0	0.059	0	0	0	0.11	0	0	0.14
339	0.88	0.0046	0.0026	0	0	0	0.0022	0.12	0	0	0.14
340	0.87	0.0071	0.004	0	0	0	0.0034	0.11	0	0	0.14
341	0.86	0.015	0.0086	0	0	0	0.0072	0.11	0	0	0.14
342	0.75	0.074	0.041	6.9e-05	0.002	0	0.035	0.098	0	0	0.14
343	0.84	0.00023	0.00013	0.047	0	0	0.00011	0.11	2.2e-06	0	0.14
344	0.77	0.063	0.035	0.0001	0.0017	0	0.03	0.1	0	0	0.14
345	0.86	0.01	0.0059	0.0003	2.7e-05	0	0.0049	0.11	0	0	0.14
346	0.87	8.3e-05	4.7e-05	0.012	0	0	3.9e-05	0.11	0	0	0.14
347	0.79	0.052	0.029	4e-06	0.00012	0	0.024	0.1	0	0	0.14
348	0.85	0.018	0.01	0.00042	0.00013	0	0.0084	0.11	0	0	0.14
349	0.88	0.0018	0.001	0	0	0	0.00086	0.12	0	0	0.14
350	0.3	0.29	0.16	3.2e-06	0.081	0	0.14	0.039	0	0	0.14
351	0.84	0.025	0.014	0.0014	0.00073	0	0.012	0.11	0	0	0.14
352	0.84	0.00027	0.00015	0.053	0	0	0.00013	0.11	8.1e-06	0	0.14
353	0.87	7.1e-05	4e-05	0.017	0	0	3.4e-05	0.11	0	0	0.14
354	0.59	0.16	0.088	3.3e-05	0.014	0	0.074	0.077	0	0	0.14
355	0.88	0.0021	0.0012	0	0.00033	0	0.00098	0.12	0	0	0.14
356	0.87	0.009	0.0051	0	0	0	0.0043	0.11	0	0	0.14
357	0.86	0.013	0.0074	0	0	0	0.0062	0.11	0	0	0.14
358	0.85	0.018	0.01	0	0	0	0.0086	0.11	0	0	0.14
359	0.88	4.9e-05	2.8e-05	0	0	0	2.3e-05	0.12	0	0	0.14
360	0.88	0.0011	0.00063	0	0	0	0.00053	0.12	0	0	0.14
361	0.88	0.003	0.0017	2.7e-06	0	0	0.0014	0.12	0	0	0.14
362	0.86	0.011	0.0062	4.3e-06	2.1e-06	0	0.0052	0.11	0	0	0.14
363	0.88	0.0039	0.0022	0	0	0	0.0018	0.12	0	0	0.14
364	0.62	0.14	0.081	2.3e-05	0.0084	0	0.068	0.081	0	0	0.14
365	0.86	0.015	0.0087	0.00013	4.5e-05	0	0.0073	0.11	0	0	0.14
366	0.87	4.5e-05	2.5e-05	0.014	0	0	2.1e-05	0.11	0	0	0.14
367	0.88	0.0038	0.0021	1.6e-05	0	0	0.0018	0.12	0	0	0.14
368	0	0	0	0	0	0	0	0	1	8	0.016
369	0.45	0.24	0.14	0	0.001	0	0.11	0.059	0	0	0.14
370	0.66	0.12	0.07	0	0.0002	0	0.059	0.087	0	0	0.14
371	0.83	0.032	0.018	3.5e-05	0.00012	0	0.015	0.11	0	0	0.14
372	0.82	0.035	0.019	0.00063	0.001	0	0.016	0.11	0	0	0.14
373	0.66	0	0	0.25	0	0	0	0.087	0	0	0.14
374	0.75	0.075	0.042	0	0.00014	0	0.036	0.098	0	0	0.14
375	0.87	0	0	0.02	0	0	0	0.11	0	0	0.14
376	0.13	0.42	0.24	0	0.0017	0	0.2	0.017	0	1	0.22
377	0.87	0.0059	0.0034	1.5e-05	0	0	0.0028	0.11	0	0	0.14
378	0.83	0.03	0.017	0	3.6e-05	0	0.014	0.11	0	0	0.14
379	0.86	0.013	0.0072	1.3e-05	6.1e-06	0	0.006	0.11	0	0	0.14
380	0.57	0.11	0.062	0	0.14	0	0.052	0.074	0	0	0.14
381	0.82	0.037	0.021	0.00037	0.00085	0	0.017	0.11	0	0	0.14
382	0.88	0.00024	0.00013	0	0	0	0.00011	0.12	0	0	0.14
383	0.87	0.0078	0.0044	0	1.3e-05	0	0.0037	0.11	0	0	0.14
384	0.86	0.015	0.0086	0	0	0	0.0072	0.11	0	0	0.14
385	0.85	0.021	0.012	1.4e-05	2.5e-05	0	0.01	0.11	0	0	0.14
386	0.86	0.015	0.0085	0	0.0018	0	0.0071	0.11	0	0	0.14
387	0.43	0.23	0.13	8.6e-06	0.032	0	0.11	0.057	0	0	0.14
388	0.37	0.28	0.16	0	0.0043	0	0.13	0.049	0	0	0.14
389	0.88	0.0032	0.0018	0	0	0	0.0015	0.12	0	0	0.14
390	0.79	0.051	0.029	3.1e-06	9.8e-05	0	0.024	0.1	0	0	0.14
391	0.77	0.06	0.034	8.5e-05	0.0013	0	0.029	0.1	0	0	0.14
392	0.53	0.19	0.11	6.7e-06	0.011	0	0.091	0.069	0	0	0.14
393	0.87	0.00082	0.00046	0.019	0	0	0.00039	0.11	0	0	0.14
394	0.85	0.02	0.011	6.7e-05	5.5e-05	0	0.0094	0.11	0	0	0.14
395	0.87	0.00041	0.00023	0.012	0	0	0.00019	0.11	0	0	0.14
396	0.88	0.0031	0.0017	0	0	0	0.0015	0.12	0	0	0.14
397	0.87	0.0053	0.003	9.4e-06	0	0	0.0025	0.11	0	0	0.14
398	0.86	0.014	0.0077	0	0	0	0.0064	0.11	0	0	0.14
399	0.86	9.4e-05	5.3e-05	0.028	0	0	4.4e-05	0.11	0	0	0.14
400	0.51	0.2	0.11	2.1e-05	0.026	0	0.093	0.067	0	0	0.14
401	0.83	0.026	0.015	0.0046	0.0017	0	0.012	0.11	4.2e-06	0	0.14
402	0.51	0.21	0.12	0	0.00073	0	0.098	0.067	0	0	0.14
403	0.2	0.37	0.21	0	0.0076	0	0.18	0.027	0	1	0.22
404	0.85	0.02	0.011	0.0016	0.00047	0	0.0096	0.11	0	0	0.14
405	0.64	0.13	0.075	3.3e-05	0.0081	0	0.063	0.084	0	0	0.14
406	0.87	0.0064	0.0036	0.0001	3.9e-06	0	0.003	0.11	0	0	0.14
407	0.84	0.025	0.014	0.00015	0.00017	0	0.012	0.11	0	0	0.14
408	0.86	0.011	0.0064	0	0	0	0.0054	0.11	0	0	0.14
409	0.72	0.091	0.051	3.3e-05	0.0024	0	0.043	0.094	0	0	0.14
410	0.77	0.05	0.028	0	0.026	0	0.024	0.1	0	0	0.14
411	0.018	0.48	0.27	0	0.0065	0	0.23	0.0023	0	1	0.22
412	0.57	0.16	0.092	6.1e-05	0.026	0	0.077	0.075	0	0	0.14
413	0.83	0.031	0.018	0	8e-06	0	0.015	0.11	0	0	0.14
414	0.86	0.013	0.0073	0	0	0	0.0061	0.11	0	0	0.14
415	0	0	0	0	0	0	0	0	1	8	0.016
416	0.85	0.021	0.012	0.00097	0.00036	0	0.0099	0.11	0	0	0.14
417	0.85	4.5e-05	2.5e-05	0.037	0	0	2.1e-05	0.11	0	0	0.14
418	0.77	0.065	0.037	0	0.0019	0	0.031	0.1	0	0	0.14
419	0.82	0.035	0.02	9.2e-06	7.2e-05	0	0.017	0.11	0	0	0.14
420	0.88	0.00063	0.00036	0	0	0	0.0003	0.12	0	0	0.14
421	0.87	0	0	0.016	0	0	0	0.11	0	0	0.14
422	0.0052	0.17	0.097	0	0.64	0	0.082	0.00068	0	4	0.3
423	0.64	0.14	0.077	0	5.1e-05	0	0.065	0.084	0	0	0.14
424	0.88	8.8e-05	5e-05	0	0	0	4.2e-05	0.12	0	0	0.14
425	0.87	0.0094	0.0053	3e-06	0	0	0.0045	0.11	0	0	0.14
426	0.42	0.26	0.15	0	1.9e-05	0	0.12	0.055	0	0	0.14
427	0.84	0.024	0.014	0.00025	0.00022	0	0.012	0.11	0	0	0.14
428	0.83	0.028	0.016	2.6e-06	1.6e-05	0	0.013	0.11	0	0	0.14
429	0.49	0.21	0.12	2.1e-06	0.0076	0	0.1	0.065	0	0	0.14
430	0.43	0.25	0.14	0	0.0013	0	0.12	0.056	0	0	0.14
431	0.85	0.019	0.011	5.4e-05	4.3e-05	0	0.009	0.11	0	0	0.14
432	0.83	0.028	0.016	0	4.6e-06	0	0.013	0.11	0	0	0.14
433	0.72	0.093	0.052	1.6e-05	0.0015	0	0.044	0.094	0	0	0.14
434	0.84	0.022	0.012	0	4.5e-06	0	0.01	0.11	0	0	0.14
435	0.76	0.068	0.038	0	3.1e-05	0	0.032	0.1	0	0	0.14
436	0.86	0.012	0.0068	0	2.7e-06	0	0.0057	0.11	0	0	0.14
437	0.83	2.3e-05	1.3e-05	0.059	0	0	1.1e-05	0.11	0	0	0.14
438	0.85	0.016	0.0092	3.7e-05	2.3e-05	0	0.0077	0.11	0	0	0.14
439	0.85	0.017	0.0096	5.9e-05	3.4e-05	0	0.0081	0.11	0	0	0.14
440	0.86	0.012	0.0066	0	0	0	0.0055	0.11	0	0	0.14
441	0.65	0.12	0.068	0.00013	0.014	0	0.057	0.086	0	0	0.14
442	0.46	0.071	0.04	0	0.34	0	0.034	0.06	0	0	0.14
443	0.6	0.14	0.079	0.00015	0.031	0	0.067	0.079	0	0	0.14
444	0.84	0.024	0.014	2.7e-05	5.2e-05	0	0.012	0.11	0	0	0.14
445	0.46	0.2	0.11	2.4e-05	0.082	0	0.093	0.06	0	0	0.14
446	0.82	0.027	0.015	0	0.012	0	0.013	0.11	0	0	0.14
447	0.88	0.0047	0.0027	1.7e-05	0	0	0.0022	0.11	0	0	0.14
448	0.85	0.017	0.0093	0.00056	0.00014	0	0.0078	0.11	0	0	0.14
449	0.79	0.05	0.028	4.5e-05	0.00054	0	0.024	0.1	0	0	0.14
450	0.88	0.0012	0.00069	3.1e-06	0	0	0.00058	0.12	0	0	0.14
451	0.61	0.15	0.087	0	0.0011	0	0.073	0.079	0	0	0.14
452	0.44	0.19	0.11	0	0.11	0	0.092	0.057	0	0	0.14
453	0.87	0.0093	0.0053	0.0002	1.5e-05	0	0.0044	0.11	0	0	0.14
454	0.2	0.38	0.21	0	8.6e-06	0	0.18	0.027	0	1	0.22
455	0.85	0.02	0.011	4.3e-06	9e-06	0	0.0094	0.11	0	0	0.14
456	0.5	0.21	0.12	0	0	0	0.1	0.066	0	0	0.14
457	0.82	0.034	0.019	0.00047	0.00084	0	0.016	0.11	0	0	0.14
458	0.84	0.024	0.013	0.00032	0.00024	0	0.011	0.11	0	0	0.14
459	0.81	0.0094	0.0053	0	0.06	0	0.0044	0.11	0	0	0.14
460	0.66	0.12	0.068	2e-05	0.012	0	0.057	0.086	0	0	0.14
461	0.82	0.00016	8.8e-05	0.076	0	0	7.4e-05	0.11	1.7e-05	0	0.14
462	0.86	0.013	0.0074	0.00052	7e-05	0	0.0062	0.11	0	0	0.14
463	0.72	0.087	0.049	5.6e-05	0.0039	0	0.041	0.095	0	0	0.14
464	0.83	0.027	0.015	0.0019	0.0012	0	0.013	0.11	0	0	0.14
465	0.88	0.00031	0.00017	0	0	0	0.00015	0.12	0	0	0.14
466	0.88	0.0019	0.0011	4.3e-05	0	0	0.00091	0.12	0	0	0.14
467	0.88	0.00051	0.00029	1.6e-05	0	0	0.00024	0.12	0	0	0.14
468	0.86	0.0027	0.0015	0.016	1.2e-05	0	0.0013	0.11	5.9e-06	0	0.14
469	0.84	0.022	0.012	0.00016	0.00013	0	0.01	0.11	0	0	0.14
470	0.88	0.00042	0.00024	0	0	0	0.0002	0.12	0	0	0.14
471	0.62	0.15	0.082	0	3.1e-06	0	0.069	0.082	0	0	0.14
472	0.87	0.0056	0.0032	4.3e-06	0	0	0.0026	0.11	0	0	0.14
473	0.84	0.023	0.013	0.0029	0.001	0	0.011	0.11	0	0	0.14
474	0.88	0.00027	0.00015	0	0	0	0.00013	0.12	0	0	0.14
475	0.71	0.091	0.051	0.00013	0.015	0	0.043	0.093	0	0	0.14
476	0.68	0.099	0.056	8.4e-05	0.032	0	0.047	0.089	0	0	0.14
477	0.87	0.0054	0.003	8.7e-05	2.2e-06	0	0.0026	0.11	0	0	0.14
478	0.87	0.0089	0.005	0.00043	2.3e-05	0	0.0042	0.11	0	0	0.14
479	0.88	0.00095	0.00053	0	0	0	0.00045	0.12	0	0	0.14
480	0.87	0.0085	0.0048	0	0	0	0.004	0.11	0	0	0.14
481	0.87	0.01	0.0058	0	0	0	0.0048	0.11	0	0	0.14
482	0.82	0.036	0.02	0.00072	0.0013	0	0.017	0.11	0	0	0.14
483	0.88	0.0018	0.001	9.4e-05	0	0	0.00086	0.12	0	0	0.14
484	0.38	0.28	0.16	0	0.0071	0	0.13	0.05	0	0	0.14
485	0.76	0.067	0.038	5.3e-05	0.0014	0	0.032	0.1	0	0	0.14
486	0.86	0.012	0.0068	0	0	0	0.0057	0.11	0	0	0.14
487	0.88	0.00099	0.00056	0	0	0	0.00047	0.12	0	0	0.14
488	0.84	0.027	0.015	5.4e-06	2.4e-05	0	0.013	0.11	0	0	0.14
489	0.88	0.00029	0.00016	0	0	0	0.00014	0.12	0	0	0.14
490	0.65	0.11	0.06	1.5e-05	0.044	0	0.05	0.086	0	0	0.14
491	0.78	0.023	0.013	0	0.067	0	0.011	0.1	0	0	0.14
492	0.79	0	0	0.1	0	0	0	0.1	0	0	0.14
493	0.72	0.093	0.053	0	0.00036	0	0.044	0.094	0	0	0.14
494	0.88	0.0002	0.00011	0	0	0	9.5e-05	0.12	0	0	0.14
495	0.76	0.067	0.038	1.6e-05	0.00063	0	0.032	0.1	0	0	0.14
496	0.82	0.037	0.021	0.00089	0.0017	0	0.017	0.11	0	0	0.14
497	0.81	0.043	0.024	0	1.8e-05	0	0.02	0.11	0	0	0.14
498	0.037	0.45	0.26	0	0.032	0	0.22	0.0048	0	1	0.22
499	0.68	0.093	0.052	0	0.036	0	0.044	0.09	0	0	0.14
500	0.88	0.0023	0.0013	0	0	0	0.0011	0.12	0	0	0.14
501	0.88	0.00042	0.00023	0	0	0	0.0002	0.12	0	0	0.14
502	0.85	0.02	0.011	0.0006	0.00023	0	0.0095	0.11	0	0	0.14
503	0.67	0.096	0.054	0	0.043	0	0.045	0.089	0	0	0.14
504	0.88	0.00094	0.00053	0	0	0	0.00045	0.12	0	0	0.14
505	0.63	0.14	0.077	7.9e-06	0.01	0	0.065	0.083	0	0	0.14
506	0.88	0.00053	0.0003	2e-05	0	0	0.00025	0.12	0	0	0.14
507	0.67	0.11	0.059	2.5e-05	0.031	0	0.05	0.088	0	0	0.14
508	0.73	0.087	0.049	3.6e-05	0.0027	0	0.041	0.095	0	0	0.14
509	0.84	0.00059	0.00033	0.048	0	0	0.00028	0.11	5.4e-05	0	0.14
510	0.87	0.0054	0.0031	5.3e-05	0	0	0.0026	0.11	0	0	0.14
511	0.86	0.0039	0.0022	0.016	3e-05	0	0.0019	0.11	1.6e-05	0	0.14
512	0.85	0.019	0.011	0.0017	0.0004	0	0.009	0.11	0	0	0.14
513	0.86	0.00026	0.00015	0.021	0	0	0.00012	0.11	0	0	0.14
514	0.81	0	0	0.088	0	0	0	0.11	0	0	0.14
515	0.88	0.0028	0.0016	1.5e-05	0	0	0.0013	0.12	0	0	0.14
516	0.82	0.035	0.02	0	3.2e-06	0	0.017	0.11	0	0	0.14
517	0.88	0.00061	0.00034	8.6e-06	0	0	0.00029	0.12	0	0	0.14
518	0.75	0.076	0.043	0	1.1e-05	0	0.036	0.098	0	0	0.14
519	0.82	0.026	0.015	0.0086	0.011	0	0.012	0.11	0	0	0.14
520	0.87	0.0066	0.0037	3.8e-06	0	0	0.0031	0.11	0	0	0.14
521	0	0	0	0	0	1	0	0	0	5	0.86
522	0.87	0.01	0.0057	5.7e-06	0	0	0.0048	0.11	0	0	0.14
523	0.24	0.36	0.2	0	0.0013	0	0.17	0.032	0	1	0.22
524	0.88	0.0012	0.00067	0	0	0	0.00056	0.12	0	0	0.14
525	0.65	0.084	0.048	0	0.088	0	0.04	0.086	0	0	0.14
526	0.87	0.0092	0.0052	2.7e-05	4.1e-06	0	0.0044	0.11	0	0	0.14
527	0.88	0.003	0.0017	0	0	0	0.0014	0.12	0	0	0.14
528	0.87	0.006	0.0034	1.4e-05	0	0	0.0028	0.11	0	0	0.14
529	0.86	0.012	0.0067	0	0	0	0.0057	0.11	0	0	0.14
530	0.84	0.027	0.015	0	3.4e-06	0	0.013	0.11	0	0	0.14
531	0.67	0.11	0.061	0	0.018	0	0.051	0.089	0	0	0.14
532	0.76	0.035	0.02	0	0.071	0	0.017	0.1	0	0	0.14
533	0.83	0.027	0.015	0.00046	0.00045	0	0.013	0.11	0	0	0.14
534	0.82	0.033	0.019	0.00011	0.00031	0	0.016	0.11	0	0	0.14
535	0.88	0.0011	0.00062	0	0	0	0.00052	0.12	0	0	0.14
536	0.87	0.0072	0.0041	0.00083	2e-05	0	0.0034	0.11	0	0	0.14
537	0.86	0.015	0.0084	0	0	0	0.0071	0.11	0	0	0.14
538	0.49	0.18	0.1	0	0.083	0	0.084	0.064	0	0	0.14
539	0.53	0.15	0.087	0	0.083	0	0.073	0.07	0	0	0.14
540	0.006	0	0	0.043	0	0	0	0.00078	0.95	8	0.016
541	0.78	0.056	0.031	0	5.2e-06	0	0.026	0.1	0	0	0.14
542	0.87	0.0078	0.0044	3.1e-05	3e-06	0	0.0037	0.11	0	0	0.14
543	0.86	0.01	0.0058	0.001	5.8e-05	0	0.0049	0.11	0	0	0.14
544	0.82	0.024	0.013	0.0044	0.014	0	0.011	0.11	0	0	0.14
545	0.87	0.0026	0.0015	0.00034	0.013	0	0.0012	0.11	0	0	0.14
546	0.86	0.011	0.0063	3.8e-05	8.5e-06	0	0.0053	0.11	0	0	0.14
547	0.88	0.0018	0.001	0	0	0	0.00087	0.12	0	0	0.14
548	0.71	0.087	0.049	0.00019	0.015	0	0.041	0.094	0	0	0.14
549	0.84	0.022	0.012	0.0019	0.00064	0	0.01	0.11	0	0	0.14
550	0.85	0.02	0.011	0	4.2e-06	0	0.0095	0.11	0	0	0.14
551	0.87	0.0069	0.0039	9.3e-05	4.3e-06	0	0.0032	0.11	0	0	0.14
552	0.86	0.015	0.0086	0.00075	0.00013	0	0.0072	0.11	0	0	0.14
553	0.75	2.5e-05	1.4e-05	0.16	0	0	1.2e-05	0.098	9.6e-06	0	0.14
554	0.84	0.016	0.0092	0.00015	0.02	0	0.0077	0.11	0	0	0.14
555	0.88	0.0027	0.0015	0.00019	0	0	0.0013	0.12	0	0	0.14
556	0.88	0.002	0.0011	5.4e-05	0	0	0.00094	0.12	0	0	0.14
557	0.86	0.011	0.0062	3.2e-06	0	0	0.0052	0.11	0	0	0.14
558	0.86	0.011	0.0064	1.4e-05	4.6e-06	0	0.0053	0.11	0	0	0.14
559	0.75	0.063	0.036	0	0.023	0	0.03	0.098	0	0	0.14
560	0.88	0.00052	0.00029	0	0	0	0.00025	0.12	0	0	0.14
561	0.88	0.0007	0.00039	0	0	0	0.00033	0.12	0	0	0.14
562	0.66	0.1	0.059	0	0.042	0	0.049	0.087	0	0	0.14
563	0.74	6.5e-05	3.7e-05	0.16	0	0	3.1e-05	0.098	0.00022	0	0.14
564	0.83	0.0086	0.0048	0	0.039	0	0.0041	0.11	0	0	0.14
565	0.82	0.032	0.018	0.00063	0.0009	0	0.015	0.11	0	0	0.14
566	0.88	0.00093	0.00052	3.5e-05	0	0	0.00044	0.12	0	0	0.14
567	0.87	0.0065	0.0037	0.00016	5.4e-06	0	0.0031	0.11	0	0	0.14
568	0.82	0	0	0.075	0	0	0	0.11	0	0	0.14
569	0.82	0.034	0.019	5.2e-05	0.00019	0	0.016	0.11	0	0	0.14
570	0.76	0.054	0.03	0	0.034	0	0.026	0.099	0	0	0.14
571	0.88	0.0015	0.00082	0	0	0	0.00069	0.12	0	0	0.14
572	0.11	0.43	0.24	0	0.00085	0	0.2	0.015	0	1	0.22
573	0.83	0.018	0.01	0.00022	0.02	0	0.0086	0.11	0	0	0.14
574	0.74	0	0	0.16	0	0	0	0.097	0	0	0.14
575	0.87	0.0079	0.0045	0.00029	1.3e-05	0	0.0038	0.11	0	0	0.14
576	0.7	1.5e-05	8.4e-06	0.21	0	0	7e-06	0.092	1.8e-05	0	0.14
577	0.38	0.28	0.16	0	0.0014	0	0.13	0.05	0	0	0.14
578	0.88	0.0009	0.00051	2.2e-05	0	0	0.00042	0.12	0	0	0.14
579	0.016	0.48	0.27	0	3.3e-05	0	0.23	0.0021	0	1	0.22
580	0.88	0.002	0.0011	8.9e-05	0	0	0.00094	0.12	0	0	0.14
581	0.76	0.066	0.037	0	0	0	0.031	0.1	0	0	0.14
582	0.71	0.092	0.052	8.7e-05	0.0081	0	0.043	0.094	0	0	0.14
583	0.69	0.087	0.049	0	0.037	0	0.041	0.091	0	0	0.14
584	0.84	0.024	0.014	0.00039	0.0003	0	0.012	0.11	0	0	0.14
585	0.87	0.007	0.004	0.00031	1e-05	0	0.0033	0.11	0	0	0.14
586	0.87	0.0002	0.00011	0	0.014	0	9.6e-05	0.11	0	0	0.14
587	0.87	0.0075	0.0042	0	0	0	0.0036	0.11	0	0	0.14
588	0.81	0.041	0.023	0.00011	0.00058	0	0.02	0.11	0	0	0.14
589	0.86	0.0027	0.0015	1.8e-05	0.018	0	0.0013	0.11	0	0	0.14
590	0.82	0.034	0.019	0.00023	0.00053	0	0.016	0.11	0	0	0.14
591	0.86	0.0032	0.0018	9.6e-06	0.02	0	0.0015	0.11	0	0	0.14
592	0.87	0.00039	0.00022	2.4e-06	0.016	0	0.00018	0.11	0	0	0.14
593	0.81	0.026	0.015	0	0.033	0	0.012	0.11	0	0	0.14
594	0.88	0.00052	0.00029	0.00012	0.0079	0	0.00025	0.12	0	0	0.14
595	0.87	7.9e-05	4.4e-05	0	0.015	0	3.7e-05	0.11	0	0	0.14
596	0.84	0.016	0.0092	0.0039	0.013	0	0.0077	0.11	0	0	0.14
597	0.85	0.012	0.007	0.00031	0.018	0	0.0059	0.11	0	0	0.14
598	0.84	0.016	0.0088	0.00012	0.021	0	0.0074	0.11	0	0	0.14
599	0.88	0.00019	0.00011	2.8e-05	0.0094	0	9.2e-05	0.11	0	0	0.14
600	0	8.2e-06	4.6e-06	6.3e-06	0	0	3.9e-06	0	1	8	0.016
601	0.87	0.00021	0.00012	6.8e-06	0.012	0	0.0001	0.11	0	0	0.14
602	0.87	0.0033	0.0019	0.00068	0.011	0	0.0016	0.11	0	0	0.14
603	0.48	0.2	0.11	0	0.053	0	0.094	0.063	0	0	0.14
604	0.71	0.089	0.05	0	0.019	0	0.042	0.093	0	0	0.14
605	0.67	0.096	0.054	0	0.043	0	0.045	0.088	0	0	0.14
606	0.82	0.026	0.015	9.5e-05	0.022	0	0.012	0.11	0	0	0.14
607	0.84	0.015	0.0084	0.00059	0.017	0	0.007	0.11	0	0	0.14
608	0.87	0.0013	0.00076	0.00016	0.012	0	0.00064	0.11	0	0	0.14
609	0.8	0.033	0.019	0	0.03	0	0.016	0.1	0	0	0.14
610	0.85	0.0097	0.0055	0.0022	0.012	0	0.0046	0.11	0	0	0.14
611	0.79	0.044	0.025	0.0015	0.019	0	0.021	0.1	0	0	0.14
612	0.65	0.12	0.067	0	0.018	0	0.056	0.086	0	0	0.14
613	0.84	0.015	0.0086	0.002	0.015	0	0.0072	0.11	0	0	0.14
614	0.27	0.25	0.14	0	0.18	3e-06	0.12	0.035	0	0	0.14
615	0.8	0.034	0.019	0.0072	0.014	0	0.016	0.11	7.4e-06	0	0.14
616	0.86	0.0032	0.0018	9.9e-05	0.016	0	0.0015	0.11	0	0	0.14
617	0.2	0.36	0.2	0	0.037	0	0.17	0.026	0	1	0.22
618	0.76	0.056	0.032	0.00015	0.022	0	0.027	0.1	0	0	0.14
619	0.85	0.011	0.006	0.00013	0.019	0	0.005	0.11	0	0	0.14
620	0.86	0.0043	0.0024	0.00023	0.015	0	0.002	0.11	0	0	0.14
621	0.74	0.051	0.029	0	0.057	0	0.024	0.097	0	0	0.14
622	0.72	0.077	0.043	1.5e-05	0.028	0	0.036	0.095	0	0	0.14
623	0.85	0.0069	0.0039	3.9e-05	0.02	0	0.0033	0.11	0	0	0.14
624	0.85	0.013	0.0072	0.0031	0.012	0	0.006	0.11	0	0	0.14
625	0.68	0.096	0.054	0	0.034	0	0.045	0.09	0	0	0.14
626	0.88	8.1e-06	4.6e-06	0	0.0088	0	3.8e-06	0.12	0	0	0.14
627	0.77	0.054	0.03	0.00025	0.021	0	0.026	0.1	0	0	0.14
628	0.86	4e-05	2.3e-05	0	0.031	0	1.9e-05	0.11	0	0	0.14
629	0.87	0.00065	0.00037	0	0.019	0	0.00031	0.11	0	0	0.14
630	0.86	0.0016	0.00089	0	0.022	0	0.00075	0.11	0	0	0.14
631	0.69	0.096	0.054	9.4e-06	0.025	0	0.045	0.091	0	0	0.14
632	0.61	0.15	0.087	0	0.00033	0	0.073	0.08	0	0	0.14
633	0.88	0.0012	0.00066	0	0	0	0.00056	0.12	0	0	0.14
634	0.86	0.012	0.0067	0.00016	2.5e-05	0	0.0056	0.11	0	0	0.14
635	0.86	0.012	0.0065	0.0015	4e-05	0	0.0055	0.11	0	0	0.14
636	0.88	0.0022	0.0013	0	0	0	0.0011	0.12	0	0	0.14
637	0.67	0.12	0.068	0	0.00035	0	0.057	0.087	0	0	0.14
638	0.88	0.00095	0.00054	3.7e-06	0	0	0.00045	0.12	0	0	0.14
639	0.83	0.029	0.016	0.00013	0.00022	0	0.014	0.11	0	0	0.14
640	0.87	0.0073	0.0041	0.00061	6.9e-06	0	0.0035	0.11	0	0	0.14
641	0.87	0.01	0.0057	0.00024	2.1e-05	0	0.0048	0.11	0	0	0.14
642	0.87	0.0054	0.003	4.4e-06	0	0	0.0025	0.11	0	0	0.14
643	0.069	0.32	0.18	0	0.27	0	0.15	0.0091	0	1	0.22
644	0.88	0.0029	0.0016	0.00028	0	0	0.0014	0.12	0	0	0.14
645	0.29	0.32	0.18	2.5e-06	0.03	0	0.15	0.038	0	1	0.22
646	0.82	0.033	0.019	0	0	0	0.016	0.11	0	0	0.14
647	0.88	2.2e-05	1.2e-05	2.1e-05	0	0	1e-05	0.12	0	0	0.14
648	0.73	0.085	0.048	7e-05	0.0045	0	0.04	0.095	0	0	0.14
649	0.85	0.019	0.011	0.0045	0.00029	0	0.0088	0.11	0	0	0.14
650	0.45	0.24	0.14	0	0.00012	0	0.11	0.059	0	0	0.14
651	0.87	0.009	0.0051	0.00066	1.2e-05	0	0.0043	0.11	0	0	0.14
652	0.78	0.00027	0.00015	0.12	0	0	0.00013	0.1	7.8e-05	0	0.14
653	0.88	0.00075	0.00042	0.0001	0	0	0.00036	0.12	0	0	0.14
654	0.51	3.7e-06	2.1e-06	0.42	0	0	0	0.067	0.00028	0	0.14
655	0.16	0.4	0.23	0	0.00015	0	0.19	0.022	0	1	0.22
656	0.42	0.26	0.15	0	0.0026	0	0.12	0.055	0	0	0.14
657	0.88	0.0003	0.00017	7.6e-05	0	0	0.00014	0.12	0	0	0.14
658	0.87	0.0051	0.0029	9.7e-06	0	0	0.0024	0.11	0	0	0.14
659	0.88	0.0021	0.0012	8.3e-05	0	0	0.001	0.12	0	0	0.14
660	0.82	9.2e-06	5.2e-06	0.068	0	0	4.4e-06	0.11	0	0	0.14
661	0.85	0.021	0.012	0.00027	0.00016	0	0.01	0.11	0	0	0.14
662	0.86	0.00041	0.00023	0.025	0	0	0.00019	0.11	0	0	0.14
663	0.84	0.022	0.013	9.7e-05	9.4e-05	0	0.011	0.11	0	0	0.14
664	0.74	0.075	0.042	0.00021	0.0065	0	0.035	0.098	0	0	0.14
