SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster	dcf0
450	0.9	0.0025	0	0.1	3.1e-06	0	0	0.14
451	0.62	0.31	0.0011	0.069	0	0	0	0.14
452	0.44	0.39	0.11	0.05	0	0	0	0.14
453	0.88	0.019	1.6e-05	0.099	0.0002	0	0	0.14
454	0.21	0.77	8.9e-06	0.024	0	0	1	0.22
455	0.86	0.04	9.3e-06	0.097	4.3e-06	0	0	0.14
456	0.51	0.43	0	0.057	0	0	0	0.14
457	0.84	0.068	0.00087	0.094	0.00047	0	0	0.14
458	0.86	0.048	0.00025	0.096	0.00032	0	0	0.14
459	0.83	0.019	0.062	0.093	0	0	0	0.14
460	0.67	0.24	0.012	0.075	2e-05	0	0	0.14
461	0.83	0.00032	0	0.094	0.076	1.7e-05	0	0.14
462	0.87	0.027	7.3e-05	0.099	0.00052	0	0	0.14
463	0.74	0.18	0.0041	0.083	5.6e-05	0	0	0.14
464	0.85	0.056	0.0012	0.095	0.002	0	0	0.14
465	0.9	0.00063	0	0.1	0	0	0	0.14
466	0.9	0.0039	0	0.1	4.3e-05	0	0	0.14
467	0.9	0.001	0	0.1	1.6e-05	0	0	0.14
468	0.88	0.0056	1.2e-05	0.099	0.016	5.9e-06	0	0.14
469	0.86	0.045	0.00013	0.097	0.00016	0	0	0.14
470	0.9	0.00085	0	0.1	0	0	0	0.14
471	0.63	0.3	3.2e-06	0.071	0	0	0	0.14
472	0.89	0.011	0	0.1	4.3e-06	0	0	0.14
473	0.85	0.048	0.0011	0.096	0.0029	0	0	0.14
474	0.9	0.00055	0	0.1	0	0	0	0.14
475	0.72	0.19	0.016	0.081	0.00013	0	0	0.14
476	0.69	0.2	0.034	0.077	8.4e-05	0	0	0.14
477	0.89	0.011	2.3e-06	0.1	8.7e-05	0	0	0.14
478	0.88	0.018	2.3e-05	0.099	0.00043	0	0	0.14
479	0.9	0.0019	0	0.1	0	0	0	0.14
480	0.88	0.017	0	0.1	0	0	0	0.14
481	0.88	0.021	0	0.099	0	0	0	0.14
482	0.83	0.073	0.0014	0.094	0.00072	0	0	0.14
483	0.9	0.0037	0	0.1	9.4e-05	0	0	0.14
484	0.39	0.56	0.0074	0.043	0	0	1	0.22
485	0.78	0.14	0.0015	0.087	5.3e-05	0	0	0.14
486	0.88	0.025	0	0.099	0	0	0	0.14
487	0.9	0.002	0	0.1	0	0	0	0.14
488	0.85	0.054	2.4e-05	0.096	5.4e-06	0	0	0.14
489	0.9	0.00058	0	0.1	0	0	0	0.14
490	0.66	0.21	0.046	0.075	1.5e-05	0	0	0.14
491	0.79	0.047	0.069	0.089	0	0	0	0.14
492	0.81	0	0	0.091	0.1	0	0	0.14
493	0.73	0.19	0.00038	0.082	0	0	0	0.14
494	0.9	0.00041	0	0.1	0	0	0	0.14
495	0.78	0.14	0.00065	0.087	1.6e-05	0	0	0.14
496	0.83	0.075	0.0017	0.093	0.00089	0	0	0.14
497	0.82	0.088	1.9e-05	0.092	0	0	0	0.14
498	0.038	0.92	0.033	0.0042	0	0	1	0.22
499	0.7	0.19	0.037	0.078	0	0	0	0.14
500	0.89	0.0046	0	0.1	0	0	0	0.14
501	0.9	0.00084	0	0.1	0	0	0	0.14
502	0.86	0.041	0.00024	0.097	0.0006	0	0	0.14
503	0.68	0.19	0.045	0.077	0	0	0	0.14
504	0.9	0.0019	0	0.1	0	0	0	0.14
505	0.64	0.28	0.011	0.072	7.9e-06	0	0	0.14
506	0.9	0.0011	0	0.1	2e-05	0	0	0.14
507	0.68	0.21	0.032	0.076	2.5e-05	0	0	0.14
508	0.74	0.18	0.0028	0.083	3.6e-05	0	0	0.14
509	0.85	0.0012	0	0.096	0.048	5.4e-05	0	0.14
510	0.89	0.011	0	0.1	5.3e-05	0	0	0.14
511	0.88	0.008	3.1e-05	0.099	0.016	1.6e-05	0	0.14
512	0.86	0.039	0.00041	0.097	0.0017	0	0	0.14
513	0.88	0.00053	0	0.099	0.021	0	0	0.14
514	0.82	0	0	0.092	0.088	0	0	0.14
515	0.89	0.0057	0	0.1	1.5e-05	0	0	0.14
516	0.83	0.072	3.3e-06	0.094	0	0	0	0.14
517	0.9	0.0012	0	0.1	8.6e-06	0	0	0.14
518	0.76	0.15	1.1e-05	0.086	0	0	0	0.14
519	0.83	0.053	0.011	0.094	0.0086	0	0	0.14
520	0.89	0.013	0	0.1	3.8e-06	0	0	0.14
521	0	0.0004	1	0	0	0	2	0.3
522	0.88	0.021	0	0.099	5.7e-06	0	0	0.14
523	0.25	0.72	0.0013	0.028	0	0	1	0.22
524	0.9	0.0024	0	0.1	0	0	0	0.14
525	0.66	0.17	0.091	0.075	0	0	0	0.14
526	0.88	0.019	4.3e-06	0.099	2.7e-05	0	0	0.14
527	0.89	0.006	0	0.1	0	0	0	0.14
528	0.89	0.012	0	0.1	1.4e-05	0	0	0.14
529	0.88	0.024	0	0.099	0	0	0	0.14
530	0.85	0.054	3.5e-06	0.096	0	0	0	0.14
531	0.69	0.22	0.019	0.077	0	0	0	0.14
532	0.77	0.071	0.073	0.087	0	0	0	0.14
533	0.85	0.055	0.00046	0.096	0.00046	0	0	0.14
534	0.84	0.068	0.00032	0.094	0.00011	0	0	0.14
535	0.9	0.0022	0	0.1	0	0	0	0.14
536	0.88	0.015	2.1e-05	0.1	0.00083	0	0	0.14
537	0.87	0.03	0	0.098	0	0	0	0.14
538	0.5	0.36	0.086	0.056	0	0	0	0.14
539	0.54	0.31	0.086	0.061	0	0	0	0.14
540	0.0061	0	0	0.00068	0.043	0.95	5	0.016
541	0.8	0.11	5.4e-06	0.09	0	0	0	0.14
542	0.88	0.016	3.1e-06	0.1	3.1e-05	0	0	0.14
543	0.88	0.021	6e-05	0.099	0.001	0	0	0.14
544	0.84	0.048	0.015	0.094	0.0044	0	0	0.14
545	0.88	0.0053	0.013	0.099	0.00034	0	0	0.14
546	0.88	0.023	8.8e-06	0.099	3.9e-05	0	0	0.14
547	0.9	0.0037	0	0.1	0	0	0	0.14
548	0.73	0.18	0.016	0.082	0.00019	0	0	0.14
549	0.86	0.045	0.00067	0.096	0.0019	0	0	0.14
550	0.86	0.041	4.3e-06	0.097	0	0	0	0.14
551	0.89	0.014	4.4e-06	0.1	9.3e-05	0	0	0.14
552	0.87	0.031	0.00014	0.098	0.00075	0	0	0.14
553	0.76	5e-05	0	0.085	0.16	9.6e-06	0	0.14
554	0.85	0.033	0.021	0.096	0.00015	0	0	0.14
555	0.89	0.0055	0	0.1	0.00019	0	0	0.14
556	0.9	0.004	0	0.1	5.4e-05	0	0	0.14
557	0.88	0.022	0	0.099	3.2e-06	0	0	0.14
558	0.88	0.023	4.7e-06	0.099	1.4e-05	0	0	0.14
559	0.76	0.13	0.024	0.086	0	0	0	0.14
560	0.9	0.0011	0	0.1	0	0	0	0.14
561	0.9	0.0014	0	0.1	0	0	0	0.14
562	0.67	0.21	0.043	0.075	0	0	0	0.14
563	0.76	0.00013	0	0.085	0.16	0.00022	0	0.14
564	0.85	0.017	0.04	0.095	0	0	0	0.14
565	0.84	0.066	0.00093	0.094	0.00063	0	0	0.14
566	0.9	0.0019	0	0.1	3.5e-05	0	0	0.14
567	0.89	0.013	5.6e-06	0.1	0.00016	0	0	0.14
568	0.83	0	0	0.094	0.075	0	0	0.14
569	0.84	0.069	0.0002	0.094	5.2e-05	0	0	0.14
570	0.77	0.11	0.035	0.087	0	0	0	0.14
571	0.9	0.003	0	0.1	0	0	0	0.14
572	0.11	0.87	0.00088	0.013	0	0	1	0.22
573	0.85	0.037	0.02	0.095	0.00022	0	0	0.14
574	0.75	0	0	0.085	0.16	0	0	0.14
575	0.88	0.016	1.3e-05	0.1	0.00029	0	0	0.14
576	0.71	3e-05	0	0.08	0.21	1.8e-05	0	0.14
577	0.39	0.57	0.0015	0.044	0	0	1	0.22
578	0.9	0.0018	0	0.1	2.2e-05	0	0	0.14
579	0.016	0.98	3.4e-05	0.0018	0	0	1	0.22
580	0.9	0.004	0	0.1	8.9e-05	0	0	0.14
581	0.78	0.13	0	0.088	0	0	0	0.14
582	0.72	0.19	0.0084	0.082	8.7e-05	0	0	0.14
583	0.7	0.18	0.038	0.079	0	0	0	0.14
584	0.85	0.049	0.00031	0.096	0.00039	0	0	0.14
585	0.89	0.014	1e-05	0.1	0.00031	0	0	0.14
586	0.89	0.00041	0.015	0.1	0	0	0	0.14
587	0.89	0.015	0	0.1	0	0	0	0.14
588	0.82	0.084	0.0006	0.093	0.00011	0	0	0.14
589	0.88	0.0054	0.019	0.099	1.8e-05	0	0	0.14
590	0.84	0.069	0.00055	0.094	0.00023	0	0	0.14
591	0.87	0.0065	0.021	0.099	9.6e-06	0	0	0.14
592	0.88	0.00078	0.016	0.1	2.4e-06	0	0	0.14
593	0.82	0.053	0.034	0.092	0	0	0	0.14
594	0.89	0.0011	0.0082	0.1	0.00012	0	0	0.14
595	0.88	0.00016	0.015	0.1	0	0	0	0.14
596	0.85	0.033	0.013	0.096	0.0039	0	0	0.14
597	0.86	0.025	0.019	0.097	0.00031	0	0	0.14
598	0.85	0.032	0.021	0.096	0.00012	0	0	0.14
599	0.89	0.00039	0.0098	0.1	2.8e-05	0	0	0.14
600	0	1.7e-05	0	0	6.3e-06	1	5	0.016
601	0.89	0.00043	0.013	0.1	6.8e-06	0	0	0.14
602	0.88	0.0067	0.012	0.099	0.00067	0	0	0.14
603	0.49	0.4	0.055	0.055	0	0	0	0.14
604	0.72	0.18	0.019	0.081	0	0	0	0.14
605	0.68	0.19	0.044	0.077	0	0	0	0.14
606	0.83	0.053	0.023	0.094	9.5e-05	0	0	0.14
607	0.86	0.03	0.018	0.096	0.00059	0	0	0.14
608	0.88	0.0027	0.013	0.1	0.00016	0	0	0.14
609	0.81	0.067	0.031	0.091	0	0	0	0.14
610	0.87	0.02	0.013	0.098	0.0022	0	0	0.14
611	0.8	0.089	0.02	0.09	0.0015	0	0	0.14
612	0.67	0.24	0.019	0.075	0	0	0	0.14
613	0.86	0.031	0.015	0.096	0.002	0	0	0.14
614	0.27	0.51	0.19	0.031	0	0	1	0.22
615	0.82	0.068	0.014	0.092	0.0072	7.4e-06	0	0.14
616	0.88	0.0064	0.016	0.099	9.9e-05	0	0	0.14
617	0.21	0.73	0.038	0.023	0	0	1	0.22
618	0.78	0.11	0.023	0.087	0.00015	0	0	0.14
619	0.86	0.021	0.02	0.097	0.00013	0	0	0.14
620	0.88	0.0086	0.016	0.099	0.00023	0	0	0.14
621	0.75	0.1	0.058	0.085	0	0	0	0.14
622	0.73	0.16	0.029	0.082	1.5e-05	0	0	0.14
623	0.87	0.014	0.021	0.098	3.9e-05	0	0	0.14
624	0.86	0.026	0.013	0.097	0.0031	0	0	0.14
625	0.69	0.19	0.035	0.078	0	0	0	0.14
626	0.89	1.6e-05	0.0092	0.1	0	0	0	0.14
627	0.78	0.11	0.022	0.088	0.00024	0	0	0.14
628	0.87	8.2e-05	0.032	0.098	0	0	0	0.14
629	0.88	0.0013	0.019	0.099	0	0	0	0.14
630	0.88	0.0032	0.023	0.099	0	0	0	0.14
631	0.7	0.19	0.026	0.079	9.4e-06	0	0	0.14
632	0.62	0.31	0.00035	0.07	0	0	0	0.14
633	0.9	0.0024	0	0.1	0	0	0	0.14
634	0.88	0.024	2.6e-05	0.099	0.00016	0	0	0.14
635	0.88	0.023	4.1e-05	0.099	0.0015	0	0	0.14
636	0.89	0.0045	0	0.1	0	0	0	0.14
637	0.68	0.25	0.00037	0.076	0	0	0	0.14
638	0.9	0.0019	0	0.1	3.7e-06	0	0	0.14
639	0.85	0.058	0.00023	0.095	0.00013	0	0	0.14
640	0.88	0.015	7.2e-06	0.1	0.00061	0	0	0.14
641	0.88	0.02	2.2e-05	0.099	0.00024	0	0	0.14
642	0.89	0.011	0	0.1	4.4e-06	0	0	0.14
643	0.07	0.65	0.27	0.0079	0	0	1	0.22
644	0.89	0.0059	0	0.1	0.00028	0	0	0.14
645	0.29	0.64	0.031	0.033	2.5e-06	0	1	0.22
646	0.84	0.068	0	0.094	0	0	0	0.14
647	0.9	4.5e-05	0	0.1	2.1e-05	0	0	0.14
648	0.74	0.17	0.0047	0.083	7e-05	0	0	0.14
649	0.86	0.038	0.0003	0.097	0.0045	0	0	0.14
650	0.46	0.49	0.00012	0.051	0	0	1	0.22
651	0.88	0.018	1.3e-05	0.099	0.00066	0	0	0.14
652	0.79	0.00055	0	0.089	0.12	7.8e-05	0	0.14
653	0.9	0.0015	0	0.1	0.0001	0	0	0.14
654	0.52	7.5e-06	0	0.058	0.42	0.00028	0	0.14
655	0.17	0.81	0.00016	0.019	0	0	1	0.22
656	0.43	0.52	0.0027	0.048	0	0	1	0.22
657	0.9	0.00061	0	0.1	7.6e-05	0	0	0.14
658	0.89	0.01	0	0.1	9.7e-06	0	0	0.14
659	0.89	0.0044	0	0.1	8.3e-05	0	0	0.14
660	0.84	1.9e-05	0	0.094	0.068	0	0	0.14
661	0.86	0.043	0.00017	0.097	0.00027	0	0	0.14
662	0.88	0.00082	0	0.099	0.025	0	0	0.14
663	0.86	0.045	9.7e-05	0.097	9.7e-05	0	0	0.14
664	0.76	0.15	0.0067	0.085	0.00021	0	0	0.14
665	0.9	6.5e-05	0	0.1	0	0	0	0.14
666	0.88	0.00058	0	0.099	0.02	0	0	0.14
667	0.89	0.015	0	0.1	2e-05	0	0	0.14
668	0.88	0.022	0	0.099	3.2e-06	0	0	0.14
669	0.8	0.1	0.0022	0.091	0.0003	0	0	0.14
670	0.25	0	0	0.028	0.72	5.8e-06	4	0.078
671	0.9	0.00013	0	0.1	0	0	0	0.14
672	0.89	0.0098	0	0.1	0	0	0	0.14
673	0.9	0.00053	0	0.1	0.00023	0	0	0.14
674	0.9	0.00023	0	0.1	1.8e-06	0	0	0.14
675	0.81	0.096	0.00049	0.091	0.00021	0	0	0.14
676	0.75	0.16	0.0035	0.085	0.00044	0	0	0.14
677	0.89	0.0043	0	0.1	0	0	0	0.14
678	0.89	0.0083	0	0.1	0.0001	0	0	0.14
679	0.9	0.0011	0	0.1	1.2e-06	0	0	0.14
680	0.0057	0.99	0.00019	0.00064	0	0	1	0.22
681	0.88	0.021	3.2e-05	0.099	0.0016	0	0	0.14
682	0.68	0.24	0.0019	0.077	4.4e-06	0	0	0.14
683	0.46	0	0	0.052	0.49	0	4	0.078
684	0.0044	0	0	0.0005	0.013	0.98	5	0.016
685	0.41	0.54	3.7e-05	0.046	0	0	1	0.22
686	0.88	0.019	1.9e-06	0.099	3.3e-05	0	0	0.14
687	0.87	0.036	0.00022	0.098	0.00085	0	0	0.14
688	0.33	0.64	0.0015	0.037	0	0	1	0.22
689	0.89	0.0068	0	0.1	4.5e-06	0	0	0.14
690	0.9	0.0036	0	0.1	0.00019	0	0	0.14
691	0.87	0.026	4.3e-05	0.099	0.0011	0	0	0.14
692	0.9	0.00061	0	0.1	0.00016	0	0	0.14
693	0.79	0.00018	0	0.089	0.13	4e-06	0	0.14
694	0.89	0.0042	0	0.1	0.00058	0	0	0.14
695	1.1e-05	0	0	1.2e-06	1	0	4	0.078
696	0.65	0.28	0.0013	0.073	6.8e-06	0	0	0.14
697	0.81	0.093	2.2e-06	0.092	0	0	0	0.14
698	0.63	0.28	0.021	0.071	0.00046	0	0	0.14
699	0.9	1.4e-05	0	0.1	0	0	0	0.14
700	0.9	0.00019	0	0.1	8.8e-05	0	0	0.14
701	0.62	0.29	0.02	0.069	0	0	0	0.14
702	0.89	0.0044	0	0.1	0	0	0	0.14
703	0.78	0.13	0.003	0.088	0.00089	0	0	0.14
704	0.72	0	0	0.081	0.2	0	0	0.14
705	0.9	0.00038	0	0.1	2.6e-06	0	0	0.14
706	0.9	0.0011	0	0.1	8e-05	0	0	0.14
707	0.86	0.045	8.4e-06	0.097	9.9e-06	0	0	0.14
708	0.84	0.071	3.6e-05	0.094	1.4e-05	0	0	0.14
709	0.75	0.17	3.1e-06	0.084	0	0	0	0.14
710	0.64	0.27	0.018	0.073	8e-06	0	0	0.14
711	0.9	0.0015	0	0.1	0	0	0	0.14
712	0.89	0.00059	0.01	0.1	4.2e-05	0	0	0.14
713	0.86	0.024	0.021	0.097	0	0	0	0.14
714	0.89	0.0045	0.0099	0.1	6.3e-05	0	0	0.14
715	0.63	0.29	0.01	0.071	0	0	0	0.14
716	0.87	0.016	0.014	0.098	1.3e-05	0	0	0.14
717	0.86	0.046	0.00038	0.097	0.0005	0	0	0.14
718	0.46	0.44	0.044	0.052	1.2e-05	0	0	0.14
719	0.63	0.28	0.022	0.071	5e-06	0	0	0.14
720	0.89	6.5e-05	0.0066	0.1	0	0	0	0.14
721	0.88	0.016	0.0074	0.099	0.0019	0	0	0.14
722	0.89	0.0059	0.0073	0.1	0.00057	0	0	0.14
723	0.89	0.0086	1.5e-06	0.1	7.9e-05	0	0	0.14
724	0.89	7.4e-05	0.006	0.1	2.6e-06	0	0	0.14
725	0.74	0.16	0.02	0.083	6.1e-06	0	0	0.14
726	0.87	0.018	0.0075	0.099	0.0021	0	0	0.14
727	0	3.7e-05	0	0	1.3e-05	1	5	0.016
728	0.89	5.1e-05	0.008	0.1	0	0	0	0.14
729	0.11	0.87	0.017	0.012	0	0	1	0.22
730	0.53	0.37	0.041	0.059	2.9e-05	0	0	0.14
731	0.87	0.013	0.023	0.098	0	0	0	0.14
732	0.89	0.001	0.0061	0.1	9.7e-05	0	0	0.14
733	0.85	0.038	0.0081	0.096	0.0047	0	0	0.14
734	0.86	0.019	0.022	0.097	0	0	0	0.14
735	0.88	0.011	0.013	0.099	2.3e-05	0	0	0.14
736	0.86	0.029	0.016	0.097	8.3e-06	0	0	0.14
737	0.37	0.54	0.047	0.042	0	0	1	0.22
738	0.73	0.15	0.034	0.083	0	0	0	0.14
739	0.0055	0.48	0.51	0.00062	0	0	2	0.3
740	0.66	0.25	0.022	0.074	1.7e-05	0	0	0.14
741	0.89	0.00015	0.0043	0.1	1.5e-05	0	0	0.14
742	0.85	0.029	0.02	0.096	0	0	0	0.14
743	0.89	0.00018	0.007	0.1	4.1e-06	0	0	0.14
744	0.51	0.41	0.025	0.057	0	0	0	0.14
745	0.82	0.074	0.015	0.092	0.00016	0	0	0.14
746	0.85	0.047	0.0017	0.096	0.0042	0	0	0.14
747	0.89	0.0032	0.008	0.1	0.00018	0	0	0.14
748	0.56	0.34	0.032	0.064	2.7e-05	0	0	0.14
749	0.82	0.077	0.013	0.092	0.0016	0	0	0.14
750	0.75	0.14	0.023	0.085	0	0	0	0.14
751	0.86	0.034	0.012	0.097	0.00055	0	0	0.14
752	0.86	0.00012	0	0.097	0.038	0	0	0.14
753	0.86	0.045	7.6e-06	0.097	0	0	0	0.14
754	0.72	0.19	0.0012	0.082	4.1e-06	0	0	0.14
755	0.8	0.1	0.00032	0.091	1.2e-05	0	0	0.14
756	0.74	0.096	0.08	0.083	0	0	0	0.14
757	0.89	0.0077	0	0.1	7e-05	0	0	0.14
758	0.74	0.17	0.0062	0.084	0.00011	0	0	0.14
759	0.8	0.11	0.00056	0.09	3.3e-05	0	0	0.14
760	0.85	0.056	0.00018	0.096	0.0001	0	0	0.14
761	0.66	0.23	0.035	0.075	0	0	0	0.14
762	0.41	0.54	0.00047	0.047	0	0	1	0.22
763	0.49	0.37	0.091	0.055	0	0	0	0.14
764	0.88	0.024	2.2e-05	0.099	0.00013	0	0	0.14
765	0.75	0.16	0	0.085	0	0	0	0.14
766	0.89	0.013	0	0.1	1.3e-05	0	0	0.14
767	0.73	0.12	0.06	0.083	0	0	0	0.14
768	0.71	0.2	0.0094	0.08	0	0	0	0.14
769	0.83	0.072	0.0032	0.094	0.0015	0	0	0.14
770	0.88	0.0039	0.014	0.099	0.00013	0	0	0.14
771	0.86	0.039	0.00036	0.097	0.00094	0	0	0.14
772	0.87	0.032	2.7e-06	0.098	0	0	0	0.14
773	0.71	0.2	0.01	0.08	4.5e-06	0	0	0.14
774	0.69	0.23	0.012	0.077	0	0	0	0.14
775	6.3e-06	0.0023	0	0	0.00064	1	5	0.016
776	0.82	0.058	0.032	0.092	0	0	0	0.14
777	0.82	0.041	0.05	0.092	0	0	0	0.14
778	0.78	0.12	0.012	0.088	0.00045	0	0	0.14
779	0.71	0.2	0.019	0.079	0	0	0	0.14
780	0.86	0.022	0.013	0.097	0.0024	0	0	0.14
781	0.87	0.012	0.025	0.098	2.8e-06	0	0	0.14
782	0.88	0.0058	0.014	0.099	0.00028	0	0	0.14
783	0.87	0.0066	0.031	0.097	0	0	0	0.14
784	0.88	0.0015	0.022	0.099	0	0	0	0.14
785	0.79	0.12	0	0.089	0	0	0	0.14
786	0.9	0.0027	0	0.1	0	0	0	0.14
787	0.76	0.15	0.0002	0.086	0	0	0	0.14
788	0.86	0.027	0.0091	0.097	0.002	0	0	0.14
789	0.81	0.076	0.026	0.091	0	0	0	0.14
790	0.89	0.00064	0.0044	0.1	7.3e-05	0	0	0.14
791	0.81	0.082	0.013	0.091	0.0027	0	0	0.14
792	0.8	0.11	0.00031	0.09	8.9e-06	0	0	0.14
793	0.74	0.15	0.019	0.084	1.4e-05	0	0	0.14
794	0.5	0.37	0.0011	0.056	0.073	0	0	0.14
795	0.00039	1	0.00075	4.4e-05	0	0	1	0.22
796	0.89	0.0044	0.0054	0.1	0.0006	0	0	0.14
797	0.9	6.8e-05	0	0.1	9.3e-06	0	0	0.14
798	0.88	0.022	0	0.099	1.4e-06	0	0	0.14
799	0.9	4.3e-05	0	0.1	0	0	0	0.14
800	0.87	0.03	0	0.098	1.1e-06	0	0	0.14
801	0.72	0.2	0.00041	0.081	6.5e-06	0	0	0.14
802	0.88	0.014	1.1e-05	0.1	0.0013	0	0	0.14
803	0.86	0.039	3.9e-06	0.097	5.2e-06	0	0	0.14
804	0.86	0.04	0.00052	0.097	0.0021	0	0	0.14
805	0.89	0.014	0	0.1	2.5e-05	0	0	0.14
806	0.24	0.74	0.00088	0.027	0	0	1	0.22
807	0.46	0.43	0.06	0.052	0.00015	0	0	0.14
808	0.89	0.007	0	0.1	0	0	0	0.14
809	0.24	0.74	0.00015	0.027	0	0	1	0.22
810	0.86	0.041	1.2e-06	0.097	0	0	0	0.14
811	0.78	0.13	0.0011	0.088	0.0002	0	0	0.14
812	0.87	0.035	0	0.098	0	0	0	0.14
813	0.9	0.0023	0	0.1	0.00021	0	0	0.14
814	0.013	0.66	0.33	0.0015	0	0	1	0.22
815	0.9	0.0005	0	0.1	0	0	0	0.14
816	0.86	0.04	0.00015	0.097	0.0012	0	0	0.14
817	0.9	0.0039	0	0.1	0.00023	0	0	0.14
818	0.63	0.29	0.012	0.071	0.00016	0	0	0.14
819	0.85	0.058	0.00012	0.095	0.0002	0	0	0.14
820	0.87	0.02	0.00021	0.098	0.0076	3.9e-06	0	0.14
821	0.75	0.16	0.0028	0.085	0.00035	0	0	0.14
822	0.9	0.0038	0	0.1	0.00018	0	0	0.14
823	0.68	0.24	0.0034	0.076	6e-05	0	0	0.14
824	0.9	0.0038	0	0.1	0.0003	0	0	0.14
825	0.89	0.0092	1.6e-06	0.1	0.00042	0	0	0.14
826	0.69	0.23	1.2e-05	0.078	0	0	0	0.14
827	0.88	0.021	1e-06	0.099	8.7e-06	0	0	0.14
828	0.9	0.00011	0	0.1	2.3e-05	0	0	0.14
829	0.85	0.048	0.00035	0.096	0.0022	0	0	0.14
830	0.9	0.0036	0	0.1	6.9e-05	0	0	0.14
831	0.89	0.005	0	0.1	8.9e-05	0	0	0.14
832	0.9	0.003	0	0.1	0.00028	0	0	0.14
833	0.71	0.19	0.012	0.081	0	0	0	0.14
834	0.9	0.0017	0	0.1	5e-05	0	0	0.14
835	0.55	0.39	2e-05	0.062	0	0	0	0.14
836	0.63	0.3	0.00022	0.071	0	0	0	0.14
837	0.88	0.017	0	0.1	3.1e-06	0	0	0.14
838	0	0	0	0	0	1	5	0.016
839	0.86	0.0001	0	0.097	0.042	0	0	0.14
840	0.89	0.012	0	0.1	5.3e-06	0	0	0.14
841	0.88	0.022	1.1e-05	0.099	6.6e-05	0	0	0.14
842	0.88	0.023	3e-06	0.099	6.7e-06	0	0	0.14
843	0.66	0.18	0.083	0.075	0	0	0	0.14
844	0.74	0.16	0.014	0.084	0.00031	0	0	0.14
845	0.68	0.24	0.0019	0.077	4.4e-06	0	0	0.14
846	0.72	0.2	0.00032	0.081	0	0	0	0.14
847	0.57	0.37	0.00071	0.064	0	0	0	0.14
848	0.88	0.025	0	0.099	0	0	0	0.14
849	0.81	0.1	0.0011	0.091	0.00012	0	0	0.14
850	0.59	0.34	0.003	0.067	0	0	0	0.14
851	0.9	0.0025	0	0.1	1.7e-05	0	0	0.14
852	0.82	0.083	0.00026	0.093	3.4e-05	0	0	0.14
853	0.86	0.037	0.00045	0.097	0.0022	0	0	0.14
854	0.86	0.042	0.00023	0.097	0.00045	0	0	0.14
855	0.69	0.19	0.051	0.077	0	0	0	0.14
856	0.78	0.13	0.0055	0.087	0.00033	0	0	0.14
857	0.88	0.022	1.2e-05	0.099	6.4e-05	0	0	0.14
858	0.9	0.003	0	0.1	0	0	0	0.14
859	0.72	0.19	0.003	0.081	2.5e-05	0	0	0.14
860	0.63	0.3	0.00056	0.071	1.4e-06	0	0	0.14
861	0.76	0.00028	0	0.086	0.15	0.0016	0	0.14
862	0.87	0.029	2.4e-06	0.098	2.1e-06	0	0	0.14
863	0.82	0.084	0.0014	0.092	0.0018	0	0	0.14
864	0.89	0.012	0	0.1	2.7e-05	0	0	0.14
865	0.88	0.022	7.3e-06	0.099	0.00013	0	0	0.14
866	0.8	0.11	0.00022	0.09	3.2e-05	0	0	0.14
867	0.9	5.5e-05	0	0.1	0	0	0	0.14
868	0.57	0.34	0.03	0.064	0.00025	0	0	0.14
869	0.9	2.5e-05	0	0.1	1.5e-05	0	0	0.14
870	0.47	0.47	0.00054	0.053	0	0	0	0.14
871	0.86	0.046	0	0.097	0	0	0	0.14
872	0.9	0.0036	0	0.1	0	0	0	0.14
873	0.86	0.044	5.7e-05	0.097	0.0002	0	0	0.14
874	0.88	0.024	5.2e-05	0.099	0.0018	0	0	0.14
875	5e-05	0	0	5.6e-06	0.0011	1	5	0.016
876	0.88	0.021	1.7e-05	0.099	0.0006	0	0	0.14
877	0.9	3.2e-06	0	0.1	4.6e-06	0	0	0.14
878	0.89	0.009	0	0.1	0	0	0	0.14
879	0.87	0.032	6.7e-05	0.098	0.0009	0	0	0.14
880	0.9	0.0012	0	0.1	1.7e-05	0	0	0.14
881	0.89	0.012	5.3e-06	0.1	0.00093	0	0	0.14
882	0.79	0.11	0.001	0.09	0.0003	0	0	0.14
883	0.6	0.33	2.8e-05	0.068	0	0	0	0.14
884	0.9	0	0	0.1	1.1e-06	0	0	0.14
885	0.86	0.04	9.3e-06	0.097	1.8e-05	0	0	0.14
886	0.73	0.19	0.00012	0.082	1.2e-06	0	0	0.14
887	0.88	0.026	1.6e-05	0.099	0.00024	0	0	0.14
888	0.86	0.037	3.5e-05	0.097	0.00018	0	0	0.14
889	0.83	0.073	4.6e-05	0.094	1.8e-05	0	0	0.14
890	0.88	0.017	1.4e-06	0.1	2.7e-05	0	0	0.14
891	0.9	0.0021	0	0.1	0.00047	0	0	0.14
892	0.41	0.44	0.11	0.046	7.6e-06	0	1	0.22
893	0.83	0.082	0.00018	0.093	2.2e-05	0	0	0.14
894	0.71	0.21	0.00019	0.08	0	0	0	0.14
895	0.8	9.9e-06	0	0.091	0.11	0	0	0.14
896	0.76	0.15	0.00074	0.086	1.2e-05	0	0	0.14
897	0.03	0.62	0.34	0.0034	0	0	1	0.22
898	0.31	0.65	0.00016	0.035	0	0	1	0.22
899	0.19	0.37	0.42	0.021	0	0	2	0.3
900	0.64	0.26	0.029	0.072	0.00023	0	0	0.14
