SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0	dcf1	dcf2	dcf3
447	0.054	0	0	0.95	3	0.29	0.31	0.2	0.18
448	1	0	0	0.0041	0	0.23	0.26	0.2	0.18
449	0.82	0	0	0.18	0	0.23	0.26	0.2	0.18
450	0.63	0	0	0.37	0	0.23	0.26	0.2	0.18
451	0.71	0	0	0.29	0	0.23	0.26	0.2	0.18
452	0.97	0	0	0.025	0	0.23	0.26	0.2	0.18
453	1	0	0	0.00048	0	0.23	0.26	0.2	0.18
454	0.56	0	0	0.44	0	0.23	0.26	0.2	0.18
455	0.89	0	0	0.11	0	0.23	0.26	0.2	0.18
456	0.67	0	0	0.33	0	0.23	0.26	0.2	0.18
457	0.042	0	0	0.96	3	0.29	0.31	0.2	0.18
458	0.018	0	0	0.98	3	0.29	0.31	0.2	0.18
459	1	1e-05	0	0.00063	0	0.23	0.26	0.2	0.18
460	1	0	0	0	0	0.23	0.26	0.2	0.18
461	0	1.3e-06	1	0	2	0	0	0.044	0.02
462	0.88	0	0	0.12	0	0.23	0.26	0.2	0.18
463	0	1	0	0	1	0.026	0.12	0.022	0.02
464	0.94	0	0	0.058	0	0.23	0.26	0.2	0.18
465	0.99	0	0	0.0092	0	0.23	0.26	0.2	0.18
466	0.13	0	0	0.87	3	0.29	0.31	0.2	0.18
467	0.92	0	0	0.076	0	0.23	0.26	0.2	0.18
468	0.95	0	0	0.046	0	0.23	0.26	0.2	0.18
469	0.98	0	0	0.018	0	0.23	0.26	0.2	0.18
470	1	0	0	0.00092	0	0.23	0.26	0.2	0.18
471	0.63	0	0	0.37	0	0.23	0.26	0.2	0.18
472	0.6	0	0	0.4	0	0.23	0.26	0.2	0.18
473	0.99	0	0	0.0054	0	0.23	0.26	0.2	0.18
474	0.00095	1	0	2.1e-05	1	0.026	0.12	0.022	0.02
475	0.19	0	0	0.81	3	0.29	0.31	0.2	0.18
476	0.34	0	0	0.66	3	0.29	0.31	0.2	0.18
477	0.97	0	0	0.031	0	0.23	0.26	0.2	0.18
478	0.68	0	0	0.32	0	0.23	0.26	0.2	0.18
479	0.51	0	0	0.49	0	0.23	0.26	0.2	0.18
480	0.52	0	0	0.48	0	0.23	0.26	0.2	0.18
481	0.94	0	0	0.058	0	0.23	0.26	0.2	0.18
482	0.31	0	0	0.69	3	0.29	0.31	0.2	0.18
483	1	0	0	0.00016	0	0.23	0.26	0.2	0.18
484	0	1	0	0	1	0.026	0.12	0.022	0.02
485	0.53	0	0	0.47	0	0.23	0.26	0.2	0.18
486	0	5.8e-05	1	0	2	0	0	0.044	0.02
487	0	1	0	0	1	0.026	0.12	0.022	0.02
488	0.99	0	0	0.0053	0	0.23	0.26	0.2	0.18
489	0.68	0	0	0.32	0	0.23	0.26	0.2	0.18
490	0.99	0	0	0.0078	0	0.23	0.26	0.2	0.18
491	0.99	0	0	0.005	0	0.23	0.26	0.2	0.18
492	0.97	0	0	0.029	0	0.23	0.26	0.2	0.18
493	0.99	0	0	0.0055	0	0.23	0.26	0.2	0.18
494	1	0	0	0.0015	0	0.23	0.26	0.2	0.18
495	0.48	0	0	0.52	3	0.29	0.31	0.2	0.18
496	1	0	0	8.2e-05	0	0.23	0.26	0.2	0.18
497	1	0	0	0.0011	0	0.23	0.26	0.2	0.18
498	1	0	0	0.00043	0	0.23	0.26	0.2	0.18
499	1	0	0	0.0044	0	0.23	0.26	0.2	0.18
500	1	0	0	0	0	0.23	0.26	0.2	0.18
501	0.97	0	0	0.03	0	0.23	0.26	0.2	0.18
502	1	0	0	0.00013	0	0.23	0.26	0.2	0.18
503	1	0	0	0	0	0.23	0.26	0.2	0.18
504	1	0	0	0.002	0	0.23	0.26	0.2	0.18
505	0.98	0	0	0.016	0	0.23	0.26	0.2	0.18
506	0.24	0	0	0.76	3	0.29	0.31	0.2	0.18
507	0.99	0	0	0.012	0	0.23	0.26	0.2	0.18
508	1	0	0	0.0016	0	0.23	0.26	0.2	0.18
509	0	1	0	0	1	0.026	0.12	0.022	0.02
510	0.73	0	0	0.27	0	0.23	0.26	0.2	0.18
511	0.85	0	0	0.15	0	0.23	0.26	0.2	0.18
512	0.83	0	0	0.17	0	0.23	0.26	0.2	0.18
513	0.91	0	0	0.09	0	0.23	0.26	0.2	0.18
514	0.99	0	0	0.01	0	0.23	0.26	0.2	0.18
515	1	0	0	0.0028	0	0.23	0.26	0.2	0.18
516	0	0	1	0	2	0	0	0.044	0.02
517	0.8	0	0	0.2	0	0.23	0.26	0.2	0.18
518	0.99	0	0	0.015	0	0.23	0.26	0.2	0.18
519	0.84	0	0	0.16	0	0.23	0.26	0.2	0.18
520	1	0	0	0.0013	0	0.23	0.26	0.2	0.18
521	0.58	0	0	0.42	0	0.23	0.26	0.2	0.18
522	0.94	0	0	0.056	0	0.23	0.26	0.2	0.18
523	1	0	0	0.0033	0	0.23	0.26	0.2	0.18
524	0.87	0	0	0.13	0	0.23	0.26	0.2	0.18
