SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1	dcf2
343	0	0	1	0	0	0	0	0	0	0	2	0.21	0.14	0.11
344	0	0	1	0	0	0	0	0	0	0	2	0.21	0.14	0.11
345	0.48	0.48	2.4e-06	0	0.036	0.0015	0	0	0	0	0	0.16	0	0
346	0	0	0	1	0	0	0	0	0	0	3	0.21	0.14	0.012
347	0	0	0	0	1	0	0	0	0	0	4	0.16	0.016	0
348	0.33	0.33	0	9.7e-06	0.047	0.3	0	0	0	0	0	0.16	0	0
349	0	0	0	0	0	0	0	1.4e-05	1	0	8	0.023	0	0.11
350	0	0	0	0	0	0	0	0.00059	1	0	8	0.023	0	0.11
351	0.4	0.4	0	0	0.027	0.18	0	0	0	0	0	0.16	0	0
352	0.4	0.4	0	0	0.021	0.18	0	0	0	0	0	0.16	0	0
353	0.44	0.44	0	1.5e-06	0.047	0.067	0	0	0	0	0	0.16	0	0
354	0	0	0	0.00021	1	0	0	0	0	0	4	0.16	0.016	0
355	0	0	0	0	0	0	1	0	0	0	6	0.088	0.096	0.2
356	0	0	1	0	0	0	0	0	0	0	2	0.21	0.14	0.11
357	0	0	0.84	0.15	0.0025	0	0	0	0	0	2	0.21	0.14	0.11
358	0	0	0.15	0	0	0	0.85	0	0	0	6	0.088	0.096	0.2
359	0.45	0.45	0	2.3e-06	0.049	0.06	0	0	0	0	0	0.16	0	0
360	0	0	0	1	0	0	0	0	0	0	3	0.21	0.14	0.012
361	0.32	0.32	0	0	0.03	0.33	0	0	0	0	5	0.12	0	0
362	0.49	0.49	0	0	0.023	0.0017	0	0	0	0	0	0.16	0	0
363	0.33	0.33	0	0	0.0052	0.34	0	0	0	0	5	0.12	0	0
364	0	0	0.00084	0	0	0	3.6e-06	0.00085	1	0	8	0.023	0	0.11
365	0.38	0.38	0.00028	0.0033	0.084	0.16	4.7e-06	2.6e-05	4.8e-06	0	0	0.16	0	0
366	0.45	0.45	0	0	0.029	0.063	0	0	0	0	0	0.16	0	0
367	0	0	0	0.88	0	0	0	0	0	0.12	3	0.21	0.14	0.012
368	0	0	0	0	0	0	0	0.00017	1	0	8	0.023	0	0.11
369	0	0	0	0	0	0	0	0	1	0	8	0.023	0	0.11
370	0	0	0	1	0	0	0	0	0	0	3	0.21	0.14	0.012
371	0.5	0.5	0	0	0.00019	0.00027	0	0	0	0	0	0.16	0	0
372	0	0	0	0	0	0	0	0	1	0	8	0.023	0	0.11
373	0.12	0.12	0	0	0.0011	0.75	0	0	0	0	5	0.12	0	0
374	0	0	0	0	0	0	0	0.00011	1	0	8	0.023	0	0.11
375	0.34	0.34	8.4e-06	0.0052	0.047	0.27	0	0	0	9e-06	0	0.16	0	0
376	0	0	0	1	0	0	0	0	0	0	3	0.21	0.14	0.012
377	0.27	0.27	0	1.2e-05	0.0042	0.45	0	0	0	0	5	0.12	0	0
378	0.46	0.46	0	0.01	0.037	0.03	0	0	0	0	0	0.16	0	0
379	0	0	0.00078	1	0	0	0	0	0	0	3	0.21	0.14	0.012
380	0	0	0	1	0	0	0	0	0	0	3	0.21	0.14	0.012
381	0.31	0.31	0	0.0031	0.032	0.35	0	0	0	0.00015	5	0.12	0	0
382	0.072	0.072	0	1.8e-06	0.0022	0.85	0	0	0	0	5	0.12	0	0
383	0	0	0	0.00073	4e-06	0	0	0	0	1	9	0.023	0.14	0
384	0.035	0.035	0	2.7e-06	0.0013	0.93	0	0	0	0.0039	5	0.12	0	0
385	0	0	1	0	0	0	0	0	0	0	2	0.21	0.14	0.11
386	0.3	0.3	0	0.0011	0.029	0.37	0	0	0	0	5	0.12	0	0
387	0	0	0	0	0	0	0	5.1e-06	1	0	8	0.023	0	0.11
388	0.5	0.5	0	0.00026	0.0035	0.0016	0	0	0	0	0	0.16	0	0
389	0.45	0.45	0	0.077	0.025	0.00056	0	0	0	0	0	0.16	0	0
390	0	0	1	0	0	0	0	0	0	0	2	0.21	0.14	0.11
391	0.3	0.3	0.0057	0	0.035	0.37	0	0	0	0	5	0.12	0	0
392	0	0	0	0	0	0	0	0	1	0	8	0.023	0	0.11
393	0	0	0	1	0	0	0	0	0	0	3	0.21	0.14	0.012
394	0	0	1.1e-05	0	0	0	0	6e-06	1	0	8	0.023	0	0.11
395	0	0	0	0	0	0	1.7e-05	0.0018	1	0	8	0.023	0	0.11
396	0	0	0	0	0	0	0	0	0	1	9	0.023	0.14	0
397	0.44	0.44	0.0058	0	0.012	0.1	0	0	0	0	0	0.16	0	0
398	0.3	0.3	0.00092	0	0.0097	0.4	0	0	0	0	5	0.12	0	0
399	0	0	0.063	0	0	0	0.94	0	0	0	6	0.088	0.096	0.2
400	0.082	0.082	0	0	0.0032	0.83	0	0	1.6e-05	0	5	0.12	0	0
401	0.14	0.14	0	0	0.0061	0.72	0	0	0	0	5	0.12	0	0
402	0.25	0.25	0	0	0.0077	0.48	0	0	0	0	5	0.12	0	0
403	0.32	0.32	0	0	0.018	0.34	0	0	0	0	5	0.12	0	0
404	0	0	0	0	0	0	0	0	0	1	9	0.023	0.14	0
405	0.29	0.29	0	0	0.023	0.39	0	0	2.5e-06	0	5	0.12	0	0
406	0.48	0.48	0	0	0.013	0.022	0	0	0	0	0	0.16	0	0
407	0.49	0.49	0	0	0.012	0.0086	0	0	0	0	0	0.16	0	0
408	0.43	0.43	0	0	0.04	0.1	0	0	0	0	0	0.16	0	0
409	0	0	0	1.7e-05	1	0	0	0	0	0	4	0.16	0.016	0
410	0	0	0	0	0	0	0	0	1	0	8	0.023	0	0.11
411	0	0	8.1e-06	0	0	0	1	0	0	0	6	0.088	0.096	0.2
412	0.33	0.33	0	0	0.00056	0.34	0	0	0	0	5	0.12	0	0
413	0.47	0.47	0	0	0.013	0.054	0	0	0	0	0	0.16	0	0
414	0	0	2.5e-05	0	0	0	1	0	0	0	6	0.088	0.096	0.2
415	0.43	0.43	0.00015	0.0067	0.092	0.051	0	0	0	0	0	0.16	0	0
416	0	0	0	0	0	0	0	0	0	1	9	0.023	0.14	0
417	0	0	0	0	0	0	0	0	0	1	9	0.023	0.14	0
418	0	0	0	0	0	0	2.9e-06	0.00089	1	0	8	0.023	0	0.11
419	0.44	0.44	0	0	0.018	0.11	0	0	0	0	0	0.16	0	0
420	0.45	0.45	0	0	0.025	0.076	0	0	0	0	0	0.16	0	0
421	0.062	0.062	0	0	0.002	0.87	0	0	2e-06	0	5	0.12	0	0
422	0	0	0	0	1	0	0	0	0	0	4	0.16	0.016	0
423	0	0	0	0	0	0	0	0	1	0	8	0.023	0	0.11
424	0.5	0.5	0	0	0.004	0.001	0	0	0	0	0	0.16	0	0
425	0	0	0	0	0	0	1e-05	0.002	1	0	8	0.023	0	0.11
426	0	0	0	0	1	0	0	0	0	0	4	0.16	0.016	0
427	0	0	0	0	0	0	3.5e-05	0.0022	1	0	8	0.023	0	0.11
428	0	0	1	0	0	0	1.6e-05	0	0	0	2	0.21	0.14	0.11
429	0.42	0.42	0.00016	0.0034	0.088	0.06	0	0	0	0	0	0.16	0	0
430	0	0	0	0	1	0	0	0	0	0	4	0.16	0.016	0
431	0.4	0.4	4e-05	0.0013	0.08	0.11	0	0	0	0	0	0.16	0	0
432	0	0	0.77	0	0	0	0.23	0	0	0	2	0.21	0.14	0.11
433	0	0	6.5e-06	1	0	0	0	7.3e-06	2.3e-06	0	3	0.21	0.14	0.012
434	0	0	0	0	0	0	0	0	1	0	8	0.023	0	0.11
435	0	0	0.00015	1	0	0	0	0	0	0	3	0.21	0.14	0.012
436	0	0	5.9e-05	0	0	0	0.0054	0.99	1.8e-05	0	7	0.088	0	0.2
437	0	0	0	1	0	0	0	0	0	0	3	0.21	0.14	0.012
438	0.41	0.41	0	0.0064	0.051	0.12	0	0	0	0	0	0.16	0	0
439	0	0	9.6e-06	0	0	0	3.2e-06	0.011	0.99	0	8	0.023	0	0.11
440	0	0	0	0	0	0	0	0	1	0	8	0.023	0	0.11
441	0	0	3.3e-06	1	0	0	0	0	0	0	3	0.21	0.14	0.012
442	0	0	0.0014	0	0	0	1	0	0	0	6	0.088	0.096	0.2
443	0.36	0.36	2.8e-05	0.011	0.067	0.2	0	0	0	2.2e-05	0	0.16	0	0
444	0.41	0.41	0	0.00058	0.072	0.11	0	0	0	0	0	0.16	0	0
445	0	0	0	0	1	0	0	0	0	0	4	0.16	0.016	0
446	0.37	0.37	0	0	0.032	0.22	0	0	0	0	0	0.16	0	0
447	0	0	1.4e-06	0	0	0	0	6.5e-06	1	0	8	0.023	0	0.11
448	0.18	0.18	0.0014	0	0.016	0.62	0	0	0.00018	0	5	0.12	0	0
449	0	0	1	0	0	0	0	0	0	0	2	0.21	0.14	0.11
450	0.49	0.49	0	0	0.019	0.0016	0	0	0	0	0	0.16	0	0
451	0.48	0.48	0	0	0.016	0.023	0	0	0	0	0	0.16	0	0
452	0.46	0.46	0.018	0	0.013	0.047	0	0	0	0	0	0.16	0	0
453	0	0	0	0	1	0	0	0	0	0	4	0.16	0.016	0
454	0.37	0.37	0	0.00052	0.069	0.18	0	0	0	0	0	0.16	0	0
455	0.43	0.43	1.9e-05	0.0019	0.078	0.051	0	0	0	0	0	0.16	0	0
456	0.45	0.45	0	0	0.035	0.056	0	0	0	0	0	0.16	0	0
457	0.42	0.42	0.0007	0.0092	0.087	0.066	0	2.8e-06	0	0	0	0.16	0	0
458	0	0	0	1	0	0	0	5e-06	0.00028	0	3	0.21	0.14	0.012
459	0	0	7.5e-05	0	0	0	0.0018	0.88	0.12	0	7	0.088	0	0.2
460	0	0	0	0	0	0	0	1	9.5e-06	0	7	0.088	0	0.2
461	0	0	3.3e-06	0	0	0	6.4e-05	0.0062	0.99	0	8	0.023	0	0.11
462	0	0	0	0	1	0	0	0	0	0	4	0.16	0.016	0
463	0	0	1	0	0	0	0	0	0	0	2	0.21	0.14	0.11
464	0.39	0.39	0	7.1e-05	0.014	0.21	0	0	0	0	0	0.16	0	0
465	0.44	0.44	0	5.2e-05	0.059	0.067	0	0	0	0	0	0.16	0	0
466	0	0	0.00073	0.8	0	0	0	0	0	0.2	3	0.21	0.14	0.012
467	0.46	0.46	0	0	0.043	0.045	0	0	0	0	0	0.16	0	0
468	0	0	0	0.93	0	0	0	0	0	0.071	3	0.21	0.14	0.012
469	0	0	0	0.8	0	0	0	0	0	0.2	3	0.21	0.14	0.012
470	0	0	0	0	0	0	1	0	0	0	6	0.088	0.096	0.2
471	0	0	0	0	1	0	0	0	0	0	4	0.16	0.016	0
472	0.24	0.24	0	0	0.01	0.51	0	0	0	0	5	0.12	0	0
473	0	0	0	0	1	0	0	0	0	0	4	0.16	0.016	0
474	0.47	0.47	0	0	0.011	0.051	0	0	0	0	0	0.16	0	0
475	0.49	0.49	0	5.1e-05	0.0042	0.011	0	0	0	0	0	0.16	0	0
476	0.24	0.24	0.00053	0	0.008	0.52	0	0	0	0	5	0.12	0	0
477	0	0	0.68	0.32	0	0	0	0	0	0	2	0.21	0.14	0.11
478	0	0	0	0	0	0	0	0.0026	1	0	8	0.023	0	0.11
479	0	0	0	0	0	0	0	0.00026	1	0	8	0.023	0	0.11
480	0	0	0	0	1	0	0	0	0	0	4	0.16	0.016	0
481	0	0	0	0	0	0	0	0	0	1	9	0.023	0.14	0
482	0	0	1	0	0	0	0	0	0	0	2	0.21	0.14	0.11
483	0	0	0	0	1	0	0	0	0	0	4	0.16	0.016	0
484	0.32	0.32	0.0026	0	0.016	0.34	0	0	0	0	5	0.12	0	0
485	0.37	0.37	2.5e-05	0.027	0.058	0.18	0	0	0	6.7e-06	0	0.16	0	0
486	0	0	1.1e-05	0	0	0	8.7e-05	0.0096	0.99	0	8	0.023	0	0.11
487	0	0	0	0	0	0	0	1.4e-06	1	0	8	0.023	0	0.11
488	0.49	0.49	0	0.0024	0.0077	0.0027	0	0	0	0	0	0.16	0	0
489	0.37	0.37	1.8e-06	0.0062	0.06	0.19	0	0	0	0	0	0.16	0	0
490	0.15	0.15	0	3.7e-06	0.003	0.7	0	0	0	0	5	0.12	0	0
491	0.48	0.48	0	0.0021	0.014	0.024	0	0	0	0	0	0.16	0	0
492	0.45	0.45	0.05	0	0.023	0.022	0	0	0	0	0	0.16	0	0
493	0	0	0	0	0	0	1	0	0	0	6	0.088	0.096	0.2
494	0	0	4.3e-05	1	0	0	0	0	0	0	3	0.21	0.14	0.012
495	0.46	0.46	0	0.0064	0.031	0.052	0	0	0	0	0	0.16	0	0
496	0	0	1	0	0	0	0	0	0	0	2	0.21	0.14	0.11
497	0.35	0.35	0	0.0048	0.048	0.25	0	0	0	6.1e-06	0	0.16	0	0
498	0	0	0.00011	0	0	0	0	0	1	0	8	0.023	0	0.11
499	0	0	3.1e-05	0	0	0	0.00011	0.29	0.71	0	8	0.023	0	0.11
500	0.38	0.38	0	5e-05	0.0074	0.24	0	0	0	0	0	0.16	0	0
501	0	0	1	0	0	0	0	0	0	0	2	0.21	0.14	0.11
502	0	0	0	0	0	0	1	0	0	0	6	0.088	0.096	0.2
503	0.34	0.34	0	2.6e-05	0.0068	0.32	0	0	0	0	0	0.16	0	0
504	0	0	0	0	0	0	0	0	0	1	9	0.023	0.14	0
505	0	0	0	0	0	0	1	0	0	0	6	0.088	0.096	0.2
506	0	0	0	0	0	0	0	3.8e-05	1	0	8	0.023	0	0.11
507	0	0	0	0	1	0	0	0	0	0	4	0.16	0.016	0
508	0.34	0.34	0	0.0024	0.04	0.27	0	0	0	1.2e-06	0	0.16	0	0
509	0.38	0.38	0	3.1e-05	0.0058	0.23	0	0	0	0	0	0.16	0	0
510	0.45	0.45	0	0.027	0.056	0.014	0	0	0	0	0	0.16	0	0
511	0	0	0	0.92	0	0	0	0	0	0.078	3	0.21	0.14	0.012
512	0	0	0.00055	0.43	0	0	0	0	0	0.57	9	0.023	0.14	0
513	0.012	0.012	0	0	0.00058	0.96	0	0	0	0.013	5	0.12	0	0
514	0.25	0.25	0	0.00052	0.021	0.47	0	0	0	1.7e-06	5	0.12	0	0
515	0	0	0	1	0	0	0	0	0	0	3	0.21	0.14	0.012
516	0	0	9.2e-05	0	0	0	0.0031	0.86	0.14	0	7	0.088	0	0.2
517	0.0071	0.0071	0	0	0.00015	0.99	0	0	0	1.9e-05	5	0.12	0	0
518	0	0	0	0	1	0	0	0	0	0	4	0.16	0.016	0
519	0.35	0.35	0	0.00064	0.036	0.27	0	0	0	0	0	0.16	0	0
520	0	0	0	1	0	0	0	0	0	0	3	0.21	0.14	0.012
521	0	0	0	0	1	0	0	0	0	0	4	0.16	0.016	0
522	0	0	0.1	0.9	0	0	0	0	0	0	3	0.21	0.14	0.012
523	0.47	0.47	0.0082	0	0.0067	0.054	0	0	0	0	0	0.16	0	0
524	0	0	5.4e-06	0	0	0	5.7e-06	0.00078	1	0	8	0.023	0	0.11
525	0	0	0	0	0	0	0	0	1	0	8	0.023	0	0.11
526	0.43	0.43	0.038	0	0.039	0.058	0	0	0	0	0	0.16	0	0
527	0.22	0.22	0.0033	0	0.023	0.54	0	0	0.0014	0	5	0.12	0	0
528	0	0	7.9e-05	8.9e-05	0	0	0	0	0	1	9	0.023	0.14	0
529	0.44	0.44	0.11	0	0.0068	0.0019	0	0	0	0	0	0.16	0	0
530	0.48	0.48	0.036	0	0.0052	0.0064	0	0	0	0	0	0.16	0	0
531	0.4	0.4	0.0059	0	0.015	0.18	0	0	0	0	0	0.16	0	0
532	0.43	0.43	0	0	0.018	0.12	0	0	0	0	0	0.16	0	0
533	0	0	0	0	1	0	0	0	0	0	4	0.16	0.016	0
534	0.4	0.4	3.5e-06	0.00092	0.074	0.12	0	0	0	0	0	0.16	0	0
535	0	0	0	0	0	0	0	0	1	0	8	0.023	0	0.11
536	0	0	1	0	0	0	0	0	0	0	2	0.21	0.14	0.11
537	0.4	0.4	0	0	0.019	0.18	0	0	0	0	0	0.16	0	0
538	0	0	0	1	0	0	0	0	0	0	3	0.21	0.14	0.012
539	0	0	1e-06	0	0	0	0	0	1	0	8	0.023	0	0.11
540	0	0	1.1e-06	0	0	0	0.00036	0.085	0.91	0	8	0.023	0	0.11
541	0.44	0.44	0	0.00019	0.064	0.049	0	0	0	0	0	0.16	0	0
542	0	0	7e-05	0	0	0	0.00052	0.0073	0.99	0	8	0.023	0	0.11
543	0.41	0.41	0.031	1.4e-05	0.058	0.084	0	0	0	0	0	0.16	0	0
544	0	0	0	0	0	0	0	0	0	1	9	0.023	0.14	0
545	0	0	0	0	0	0	0	0	1	0	8	0.023	0	0.11
546	0.47	0.47	0	1.7e-05	0.051	0.014	0	0	0	0	0	0.16	0	0
547	0	0	0	0	0	0	0.00034	0.99	0.014	0	7	0.088	0	0.2
548	0.47	0.47	0.031	0	0.013	0.014	0	0	0	0	0	0.16	0	0
549	0.5	0.5	0	0	0.01	0	0	0	0	0	0	0.16	0	0
550	0	0	0	1	0	0	0	0	0	0	3	0.21	0.14	0.012
551	0	0	0	3.9e-06	1	0	0	0	0	0	4	0.16	0.016	0
552	0	0	0	0	0	0	0	0	1	0	8	0.023	0	0.11
553	0	0	0	0	1	0	0	0	0	0	4	0.16	0.016	0
554	0.5	0.5	0	0	0.0033	0.00091	0	0	0	0	0	0.16	0	0
555	0.48	0.48	0	0	0.028	0.0074	0	0	0	0	0	0.16	0	0
556	0.49	0.49	0	0	0.019	0.007	0	0	0	0	0	0.16	0	0
557	0.45	0.45	0	0	0.043	0.064	0	0	0	0	0	0.16	0	0
558	0	0	0	0	0	0	0	1	0	0	7	0.088	0	0.2
559	0.44	0.44	0	0	0.0028	0.13	0	0	0	0	0	0.16	0	0
560	0	0	1	0	0	0	0	0	0	0.0014	2	0.21	0.14	0.11
561	0.42	0.42	0.00063	0.013	0.097	0.049	0	1.4e-06	0	0	0	0.16	0	0
562	0	0	0.029	0	0	0	0.97	0	0	0	6	0.088	0.096	0.2
563	0.5	0.5	0	0	0.0075	0.00024	0	0	0	0	0	0.16	0	0
564	0.43	0.43	0	0.00012	0.067	0.064	0	0	0	0	0	0.16	0	0
565	0	0	1	0	0	0	0	0	0	0	2	0.21	0.14	0.11
566	0.13	0.13	0	0	0.0014	0.74	0	0	0	0	5	0.12	0	0
567	0.46	0.46	0	0	0.011	0.069	0	0	0	0	0	0.16	0	0
568	0.07	0.07	0	0	0.002	0.86	0	0	0	0	5	0.12	0	0
569	0	0	0	0	0	0	1	0	0	0	6	0.088	0.096	0.2
570	0.35	0.35	0	2.2e-06	0.043	0.26	0	0	0	0	0	0.16	0	0
571	0	0	0	0	0	0	0	0	1	0	8	0.023	0	0.11
572	0.49	0.49	0	0	0.013	0.00029	0	0	0	0	0	0.16	0	0
573	0	0	0	0	0	0	0	0	1	0	8	0.023	0	0.11
574	0.32	0.32	0	0	0.0099	0.35	0	0	0	0	5	0.12	0	0
575	0.47	0.47	0	2.5e-05	0.053	0.0048	0	0	0	0	0	0.16	0	0
576	0	0	0	0	1	0	0	0	0	0	4	0.16	0.016	0
577	0	0	0	1.2e-05	1	0	0	0	0	0	4	0.16	0.016	0
578	0	0	1	0	0	0	0	0	0	0	2	0.21	0.14	0.11
579	0	0	0	0	0	0	1	0	0	0	6	0.088	0.096	0.2
580	0.43	0.43	0.12	0.0022	0.027	0	0	0	0	0	0	0.16	0	0
581	0	0	1	0	0	0	0	0	0	0	2	0.21	0.14	0.11
582	0.048	0.048	0	0	0.00096	0.9	0	0	0	0	5	0.12	0	0
583	0.31	0.31	0	0	0.033	0.35	0	0	2.2e-05	0	5	0.12	0	0
584	0	0	0.16	0	0	0	0.84	0	0	0	6	0.088	0.096	0.2
585	0	0	0	0	1	0	0	0	0	0	4	0.16	0.016	0
586	0	0	0	0.0038	0	0	0	1	0	0	7	0.088	0	0.2
587	0.25	0.25	0.00052	0	0.00096	0.49	0	0	0	0	5	0.12	0	0
588	0	0	1	0	0	0	0	0	0	0	2	0.21	0.14	0.11
589	0	0	0	0	1	0	0	0	0	0	4	0.16	0.016	0
590	0	0	0	0	0	0	0	1	0	0	7	0.088	0	0.2
591	0	0	0	0	1	0	0	0	0	0	4	0.16	0.016	0
592	0	0	0	0	1	0	0	0	0	0	4	0.16	0.016	0
593	0.4	0.4	0	8.5e-06	0.053	0.15	0	0	0	0	0	0.16	0	0
594	0	0	0	1	0	0	0	0	0	0	3	0.21	0.14	0.012
595	0	0	0	0	0	0	7.2e-05	0.029	0.97	0	8	0.023	0	0.11
596	0	0	0	4.6e-05	1	0	0	0	0	0	4	0.16	0.016	0
597	0	0	0	0	0	0	0.00013	0.66	0.34	0	7	0.088	0	0.2
598	0	0	0	0	1	0	0	0	0	0	4	0.16	0.016	0
599	0.45	0.45	0	0	0.037	0.068	0	0	0	0	0	0.16	0	0
600	0.35	0.35	0	0	0.025	0.27	0	0	0	0	0	0.16	0	0
601	0	0	0	0	1	0	0	0	0	0	4	0.16	0.016	0
602	0	0	0	0	0	0	0	0	1	0	8	0.023	0	0.11
603	0	0	0.95	0	0	0	0	0	0	0.048	2	0.21	0.14	0.11
604	0.00022	0.00022	0	0	0	1	0	0	0	0	5	0.12	0	0
605	0.42	0.42	0	2.5e-05	0.059	0.11	0	0	0	0	0	0.16	0	0
606	0	0	0.00021	1	0	0	0	0	0	0	3	0.21	0.14	0.012
607	0	0	0.99	0	0	0	0	0	0	0.011	2	0.21	0.14	0.11
608	0	0	1	0	0	0	0	0	0	0	2	0.21	0.14	0.11
609	0	0	0.00017	0	0	0	0.066	0.25	0.68	0	8	0.023	0	0.11
610	0	0	0	0	0	0	1	0	0	0	6	0.088	0.096	0.2
611	0	0	1	0	0	0	0	0	0	0.0019	2	0.21	0.14	0.11
612	0.28	0.28	0	0	0.0043	0.43	0	0	0	0	5	0.12	0	0
613	0.35	0.35	0	0	0.0079	0.3	0	0	0	0	0	0.16	0	0
614	0	0	0.96	0	0	0	0	0	0	0.036	2	0.21	0.14	0.11
615	0	0	1	0	0	0	0	0	0	0	2	0.21	0.14	0.11
616	0.093	0.093	0	0	0.00078	0.81	0	0	0	0	5	0.12	0	0
617	0.49	0.49	0	0	0.01	0.019	0	0	0	0	0	0.16	0	0
618	0.45	0.45	0	0.00041	0.074	0.033	0	0	0	0	0	0.16	0	0
619	0	0	0	0	0	0	1	0	0	0	6	0.088	0.096	0.2
620	0	0	0.89	0.018	0.094	0	0	0	0	0	2	0.21	0.14	0.11
621	0	0	0	0	0	0	3.3e-05	0.023	0.98	0	8	0.023	0	0.11
622	0.037	0.037	0	0	0.0013	0.92	0	0	7.8e-05	0	5	0.12	0	0
623	0	0	2.9e-05	0.29	0	0	0.00065	0.71	0	0	7	0.088	0	0.2
624	0	0	0	0	0	0	0.00022	0.98	0.024	0	7	0.088	0	0.2
625	0	0	0.00011	1	0	0	0	0	0	0	3	0.21	0.14	0.012
626	0	0	0.99	0	0	0	0.0064	0	0	0	2	0.21	0.14	0.11
627	0	0	0.00011	0	0	0	1	0	0	0	6	0.088	0.096	0.2
628	0	0	0.00024	0.93	0	0	0.00014	0.073	0	0	3	0.21	0.14	0.012
629	0	0	0	0.0074	0	0	6.7e-05	0.99	0	0	7	0.088	0	0.2
630	0.086	0.086	0	0	0.0027	0.82	0	0	0	0	5	0.12	0	0
631	0.4	0.4	0	0	0.019	0.17	0	0	0	0	0	0.16	0	0
632	0	0	0	0	0	0	0	0	0	1	9	0.023	0.14	0
633	0	0	1	0	0	0	0	0	0	0	2	0.21	0.14	0.11
634	0	0	0	0	0	0	1.7e-06	1	0	0	7	0.088	0	0.2
635	0.49	0.49	0	0	0.013	9.7e-06	0	0	0	0	0	0.16	0	0
636	0	0	0	0	0	0	1	0	0	0	6	0.088	0.096	0.2
637	0.42	0.42	1.6e-05	0.00063	0.074	0.082	0	0	0	0	0	0.16	0	0
638	0	0	1	0	0	0	0	0	0	0	2	0.21	0.14	0.11
639	0.39	0.39	0	0	0.035	0.18	0	0	0	0	0	0.16	0	0
640	0.32	0.32	0	0	0.0035	0.35	0	0	0	0	5	0.12	0	0
641	0.0029	0.0029	0.95	0.041	0.00036	0	0	0	0	0	2	0.21	0.14	0.11
642	0.054	0.054	0	0	0.0019	0.89	0	0	9e-05	0	5	0.12	0	0
643	0	0	0.95	0	0	0	0	0	0	0.053	2	0.21	0.14	0.11
644	0	0	0.95	0.046	0.0012	0	0	0	0	0	2	0.21	0.14	0.11
645	0	0	0	0	1	0	0	0	0	0	4	0.16	0.016	0
646	0	0	1	0	0	0	3.9e-06	0	0	0	2	0.21	0.14	0.11
647	0.4	0.4	0.1	0.011	0.076	0.013	0	0	0	0	0	0.16	0	0
648	0	0	0.00026	0	0	0	1	0	0	0	6	0.088	0.096	0.2
649	0	0	0	0.45	0	0	5.5e-06	0.55	0	0	7	0.088	0	0.2
650	0	0	0.55	0.022	0.43	0	0	0	0	0	2	0.21	0.14	0.11
651	0	0	1	0	0	0	0	0	0	0	2	0.21	0.14	0.11
652	0	0	0.001	0.00018	1	0	0	0	0	0	4	0.16	0.016	0
653	0	0	6.1e-06	1	0	0	0	0	0	0	3	0.21	0.14	0.012
654	0	0	0	0	0	0	0	0	1	0	8	0.023	0	0.11
655	0	0	0	0	1	0	0	0	0	0	4	0.16	0.016	0
656	0	0	1	0	0	0	0	0	0	0	2	0.21	0.14	0.11
657	0	0	0	0	1	0	0	0	0	0	4	0.16	0.016	0
658	0.41	0.41	0	0.00024	0.12	0.065	0	0	0	0	0	0.16	0	0
659	0	0	2.6e-06	0	0	0	0.0061	0.93	0.062	0	7	0.088	0	0.2
660	0.48	0.48	0	0	0.017	0.016	0	0	0	0	0	0.16	0	0
661	0	0	1	0	0	0	0.00014	0	0	0	2	0.21	0.14	0.11
662	0.058	0.058	0	0	0.0013	0.88	0	0	0	0	5	0.12	0	0
663	0	0	1	0	0	0	0	0	0	0	2	0.21	0.14	0.11
664	0	0	0.00095	0	0	0	0.027	0.66	0.31	0	7	0.088	0	0.2
665	0	0	0	0	1	0	0	0	0	0	4	0.16	0.016	0
666	0.49	0.49	0	0	0.019	0.011	0	0	0	0	0	0.16	0	0
667	0.26	0.26	0	0	0.01	0.48	0	0	0	0	5	0.12	0	0
668	0	0	0	0	1	0	0	0	0	0	4	0.16	0.016	0
669	0	0	1	0	0	0	0	0	0	0	2	0.21	0.14	0.11
670	0	0	1	0	0	0	1e-05	0	0	0	2	0.21	0.14	0.11
671	0.34	0.34	0	3.3e-05	0.1	0.22	0	0	0	0	0	0.16	0	0
672	0	0	0	0	0	0	0	0	1	0	8	0.023	0	0.11
673	0	0	0	0	0	0	1	0	0	0	6	0.088	0.096	0.2
674	0	0	6.3e-05	0	0	0	1	0	0	0	6	0.088	0.096	0.2
675	0	0	1	0	0	0	0	0	0	0	2	0.21	0.14	0.11
676	0.43	0.43	0	0	0.025	0.11	0	0	0	0	0	0.16	0	0
677	0	0	0	0	0	0	0	0.00012	1	0	8	0.023	0	0.11
678	0.33	0.33	0	0	0.036	0.3	0	0	0	0	0	0.16	0	0
679	0	0	0.00014	0	0	0	0	0	1	0	8	0.023	0	0.11
680	0	0	0	0	0	0	0	4.3e-05	1	0	8	0.023	0	0.11
681	0.49	0.49	0	0	0.024	0.0015	0	0	0	0	0	0.16	0	0
682	0	0	1	0	0	0	0	0	0	0	2	0.21	0.14	0.11
683	0.36	0.36	0	0	0.029	0.26	0	0	0	0	0	0.16	0	0
684	0	0	0.67	0.33	0	0	0.00016	0.00056	0	0	2	0.21	0.14	0.11
685	0	0	0	0	1	0	0	0	0	0	4	0.16	0.016	0
686	0	0	0	0	0	0	0	0	1	0	8	0.023	0	0.11
687	0.42	0.42	8.6e-06	0.0012	0.082	0.079	0	0	0	0	0	0.16	0	0
688	0	0	0	0	0	0	5.7e-05	0.002	1	0	8	0.023	0	0.11
