SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster	dcf0	dcf1	dcf2
305	0.0025	0	0	0	0	0	0	0	0	0	0	1	11	0.16	0.016	0
306	0	0	1	2.5e-06	0	0	7.5e-05	0	0	0	4.3e-05	0	2	0.088	0	0.2
307	0	0	0	0	0	0	0	0	1	2.6e-06	0	0.0027	8	0.14	0	0
308	0	0	6.5e-06	0.99	0	0	0	0.011	0	0	0	0	3	0.21	0.14	0.11
309	0	0	0	0	1	0	0	0	0	0	7.7e-06	0	4	0	0.22	0
310	3.4e-06	0	0	0	0	0	0	0	0	0	1	0	10	0.023	0.14	0.11
311	0.00025	0.0038	0	3.3e-06	0	0.0038	1.3e-05	0	0.75	0.075	0	0.17	8	0.14	0	0
312	0	0	0	0	0	0	0	0	1	1.2e-05	0	0.0018	8	0.14	0	0
313	0	0	0	0	0	0	0	0	0.97	0.0062	0	0.028	8	0.14	0	0
314	0	0	1	0.0015	0	0	0.0016	0	0	4e-05	0.0012	0	2	0.088	0	0.2
315	0	0	0	0	0	0	0	0	0	0	0	1	11	0.16	0.016	0
316	0	0	0	0	0	0	0	0	0.99	0.00027	0	0.0063	8	0.14	0	0
317	0.0001	0.039	0	0	0	0.039	3.2e-06	0	0.52	0.31	0	0.087	8	0.14	0	0
318	0	0	1	0	0	0	0	0	0	0	0	0	2	0.088	0	0.2
319	0	0	0	0	0	0	1.3e-06	0	0	1	0	0	9	0.21	0	0.012
320	0	1.9e-06	0	0	0	1.9e-06	0	0	0.97	0.0046	0	0.029	8	0.14	0	0
321	6.1e-06	0.25	0	0	0	0.25	0	0	0.12	0.35	0	0.03	9	0.21	0	0.012
322	0	0	0.1	0	0	0	0	0	0	0	0.9	0	10	0.023	0.14	0.11
323	4.5e-05	0.2	0	0	0	0.2	0	0	0	0.61	0	1.9e-06	9	0.21	0	0.012
324	0	0.0067	0	0	0	0.0067	0	0	0.93	0.015	0	0.044	8	0.14	0	0
325	6.3e-05	0.0093	0	0	0	0.0093	2.8e-06	0	0.88	0.037	0	0.069	8	0.14	0	0
326	0	0	0	0	0	0	0	0	0	1	0	0	9	0.21	0	0.012
327	1	0	0	0	0.00031	0	0	0	0	0	0	0	0	0.21	0.14	0
328	0	0.014	0	0	0	0.014	0	0	0.95	0.0017	0	0.025	8	0.14	0	0
329	1.4e-05	0.01	0	0	0	0.01	0	0	0.89	0.03	0	0.056	8	0.14	0	0
330	0	0	0	0	0	0	0	0	0	1	0	0	9	0.21	0	0.012
331	0	0.0034	0	0	0	0.0034	0	0	0.93	0.025	0	0.038	8	0.14	0	0
332	0	0.01	0	0	0	0.01	0	0	0.96	0.0017	0	0.023	8	0.14	0	0
333	0	0	0.12	0	0	0	0.88	0	0	0	3.7e-05	0	6	0.27	0	0.11
334	0	0.011	0	0	0	0.011	0	0	0.95	0.0017	0	0.025	8	0.14	0	0
335	0	0	0	0	0	0	0	0	0	0	0	1	11	0.16	0.016	0
336	0	0	0	0.93	0	0	0	0	0	0	0.071	0	3	0.21	0.14	0.11
337	0.94	0	0	6.7e-05	0.064	0	0	0	0	0	6.6e-06	0	0	0.21	0.14	0
338	0	0	0.02	0.2	0	0	0.095	0.53	0	0.11	0.038	0	7	0	0	0.2
339	0	0.011	0	0	0	0.011	0	0	0.92	0.013	0	0.043	8	0.14	0	0
340	0	0	0	0	0	0	0	0	0	1	0	0	9	0.21	0	0.012
341	0	0	0	1.7e-05	0	0	0	0	0	0	1	0	10	0.023	0.14	0.11
342	0	0	0	0	0	0	0.00015	0.0022	0	1	0	0	9	0.21	0	0.012
343	0	0	0	1	0	0	0	0	0	0	0	0	3	0.21	0.14	0.11
344	0	0	0	1	0	0	0	0	0	0	0	0	3	0.21	0.14	0.11
345	0	0.24	0	3e-06	0	0.24	0	0	0.13	0.36	0	0.039	9	0.21	0	0.012
346	0	0	0	0	0	0	0	0	0	1	0	0	9	0.21	0	0.012
347	0	0	0	0	0	0	0	0	0	0	0	1	11	0.16	0.016	0
348	4e-06	7.6e-05	0	0	0	7.6e-05	0	0	0.93	0.02	0	0.045	8	0.14	0	0
349	0	0	1	0	0	0	0	0	0	0	0	0	2	0.088	0	0.2
350	0	0	1	0	0	0	0	0	0	0	0.0021	0	2	0.088	0	0.2
351	0	0	0	0	0	0	0	0	0.97	0.0047	0	0.026	8	0.14	0	0
352	0	0	0	0	0	0	0	0	0.97	0.005	0	0.02	8	0.14	0	0
353	1.3e-06	0.00045	0	0	0	0.00045	0	0	0.86	0.073	0	0.066	8	0.14	0	0
354	0.00029	0	0	0	0	0	0	0	0	0	0	1	11	0.16	0.016	0
355	0	0	0	0	0	0	0	0	0	0	1	0	10	0.023	0.14	0.11
356	0	0	0	1	0	0	0	0	0	0	0	0	3	0.21	0.14	0.11
357	0.091	0	0	0.91	0	0	0	0	0	0	0	0.0023	3	0.21	0.14	0.11
358	0	0	0	0.0042	0	0	0	0	0	0	1	0	10	0.023	0.14	0.11
359	2e-06	0.0011	0	0	0	0.0011	1.2e-05	0	0.84	0.091	0	0.071	8	0.14	0	0
360	0	0	0	0	0	0	0	0	0	1	0	0	9	0.21	0	0.012
361	0	0	0	0	0	0	0	0	0.97	0.0054	0	0.027	8	0.14	0	0
362	0	0.0015	0	0	0	0.0015	0	0	0.57	0.34	0	0.089	8	0.14	0	0
363	0	0	0	0	0	0	0	0	1	5.8e-05	0	0.0034	8	0.14	0	0
364	0	0	0.0054	0.0021	0	0	0.0062	0.99	0	0	0.00023	0	7	0	0	0.2
365	0.00074	0.012	8.1e-05	0.00035	0	0.012	0.00025	0	0.79	0.099	0	0.09	8	0.14	0	0
366	0	0.0067	0	0	0	0.0067	0	0	0.92	0.023	0	0.042	8	0.14	0	0
367	0.99	0	0	0	0.0083	0	0	0	0	0	0	0	0	0.21	0.14	0
368	0	0	0.009	0	0	0	0.99	0	0	0	0	0	6	0.27	0	0.11
369	0	0	0	0	0	0	0.00041	1	0	0	0	0	7	0	0	0.2
370	0	0	0	1	0	0	0	0	0	0	0.0015	0	3	0.21	0.14	0.11
371	0	0	0	0	0	0	0	0	1	0.00036	0	0.0016	8	0.14	0	0
372	0	0	1	0	0	0	0	0	0	0	4.3e-05	0	2	0.088	0	0.2
373	0	0	0	0	0	0	0	0	1	3.1e-06	0	0.00078	8	0.14	0	0
374	0	0	0.00013	0	0	0	0	1	0	0	0	0	7	0	0	0.2
375	0.0033	7.7e-05	0	9.6e-06	0	7.7e-05	0	0	0.93	0.02	0	0.047	8	0.14	0	0
376	0	0	0	0	0	0	0	0	0	1	0	0	9	0.21	0	0.012
377	8.2e-05	0	0	0	0	0	0	0	1	3e-05	0	0.0026	8	0.14	0	0
378	0.031	0.00093	0	0	0	0.00093	0	0	0.83	0.073	0	0.067	8	0.14	0	0
379	0.22	0.089	0	0.00057	0	0.089	0	0	0	0.6	0	0	9	0.21	0	0.012
380	1	0	0	0	0	0	0	0	0	0	0	0	0	0.21	0.14	0
381	0.0026	6.3e-05	0	0	0	6.3e-05	0	0	0.96	0.011	0	0.031	8	0.14	0	0
382	1.2e-05	0	0	0	0	0	0	0	1	7e-06	0	0.0022	8	0.14	0	0
383	0.99	0	0	0	0	0	0	0	0	0	0.0013	0.006	0	0.21	0.14	0
384	1.4e-05	0	0	0	0	0	0	0	1	1.7e-05	0	0.0022	8	0.14	0	0
385	0	0	0	1	0	0	0	0	0	0	0	0	3	0.21	0.14	0.11
386	0.0011	0	0	0	0	0	0	0	0.97	0.0036	0	0.025	8	0.14	0	0
387	0	0	0.63	0.0015	0	0	0	0	0	1.7e-05	0.37	0	2	0.088	0	0.2
388	0.047	0	0	0	0	0	0	0	0.93	0.0047	0	0.017	8	0.14	0	0
389	0.17	0.28	0	0	0	0.28	0	0	0.054	0.21	0	0.018	1	0.34	0	0
390	0	0	0	1	0	0	0	0	0	0	0	0	3	0.21	0.14	0.11
391	0	0	0	0.0058	0	0	0	0	0.96	0.0041	1.1e-06	0.031	8	0.14	0	0
392	0	0	1	0	0	0	0	0	0	0	0.0021	0	2	0.088	0	0.2
393	0	0	0	0	0	0	0	0	0	1	0	0	9	0.21	0	0.012
394	0	0	3.7e-05	2.5e-05	0	0	0	1	0	0	0	0	7	0	0	0.2
395	0	0	0.97	0.00014	0	0	0.0003	0	0	3.9e-05	0.031	0	2	0.088	0	0.2
396	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0.22	0
397	0	0	0	0.0068	0	0	0	0	0.98	0.00066	0	0.012	8	0.14	0	0
398	0	0	0	0.0007	0	0	0	0	0.99	5.8e-05	0	0.0064	8	0.14	0	0
399	0	0	0	0.033	0	0	0	0	0	0	0.97	0	10	0.023	0.14	0.11
400	0	0	0	0	0	0	0	0	1	4.3e-05	0	0.0035	8	0.14	0	0
401	0	0	0	0	0	0	0	0	0.99	8.6e-05	0	0.0053	8	0.14	0	0
402	0	0	0	0	0	0	0	0	0.99	0.00011	0	0.0054	8	0.14	0	0
403	0	0	0	0	0	0	0	0	0.98	0.0021	0	0.015	8	0.14	0	0
404	0	0	0	1.2e-06	1	0	0	0	0	0	0	0	4	0	0.22	0
405	0	0	0	0	0	0	0	0	0.98	0.0027	0	0.02	8	0.14	0	0
406	0	0	0	0	0	0	0	0	0.97	0.0052	0	0.025	8	0.14	0	0
407	0	0.00012	0	0	0	0.00012	0	0	0.91	0.051	0	0.036	8	0.14	0	0
408	0	0.00043	0	0	0	0.00043	0	0	0.91	0.038	0	0.051	8	0.14	0	0
409	1.1e-05	0	0	0	0	0	0	0	0	0	0	1	11	0.16	0.016	0
410	0	0	1	0	0	0	0	0	0	0	0.00013	0	2	0.088	0	0.2
411	0	0	0	3.3e-05	0	0	0	0	0	0	1	0	10	0.023	0.14	0.11
412	0	0	0	0	0	0	0	0	1	0	0	0.00026	8	0.14	0	0
413	0	0	0	0	0	0	0	0	0.98	0.0013	0	0.018	8	0.14	0	0
414	0	0	0	5.1e-05	0	0	0	0	0	0	1	0	10	0.023	0.14	0.11
415	0.0017	0.11	0	0.00018	0	0.11	0.0005	0	0.5	0.18	0	0.099	8	0.14	0	0
416	0	0	0	0	0	0	0	0	0	0	1	0	10	0.023	0.14	0.11
417	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0.22	0
418	0	0	0.0018	0	0	0	0	1	0	0	0	0	7	0	0	0.2
419	0	0	0	0	0	0	0	0	0.98	0.00035	0	0.017	8	0.14	0	0
420	0	4.1e-06	0	0	0	4.1e-06	0	0	0.96	0.0056	0	0.033	8	0.14	0	0
421	0	0	0	0	0	0	0	0	1	6.1e-06	0	0.0024	8	0.14	0	0
422	0	0	0	0	0	0	0	0	0	0	0	1	11	0.16	0.016	0
423	0	0	1	0	0	0	0	0	0	0	0	0	2	0.088	0	0.2
424	0	0	0	0	0	0	0	0	0.96	0.012	0	0.026	8	0.14	0	0
425	0	0	0.99	0	0	0	0	0	0	0	0.01	0	2	0.088	0	0.2
426	0	0	0	0	0	0	0	0	0	0	0	1	11	0.16	0.016	0
427	0	0	0.95	2.6e-06	0	0	0	0	0	0	0.054	0	2	0.088	0	0.2
428	0	0	0	1	0	0	0	0	0	0	0	0	3	0.21	0.14	0.11
429	0.00086	0.033	1.3e-06	0.0002	0	0.033	0.00054	0	0.55	0.28	0	0.095	8	0.14	0	0
430	0	0	0	0	0	0	0	0	0	0	0	1	11	0.16	0.016	0
431	0.00036	0.0082	1.8e-06	5.2e-05	0	0.0082	0.00012	0	0.73	0.16	0	0.09	8	0.14	0	0
432	0	0	0	1	0	0	0	0	0	0	0.00094	0	3	0.21	0.14	0.11
433	0	0	0	0	0	0	0	0	0	1	0	0	9	0.21	0	0.012
434	0	0	1	0	0	0	0	0	0	0	0.0011	0	2	0.088	0	0.2
435	0	0	0	1	0	0	0	0	0	0	0	0	3	0.21	0.14	0.11
436	0	0	1	2.3e-05	0	0	0.00018	0	0	0	0	0	2	0.088	0	0.2
437	0	0	0	0.98	0	0	0	0	0	0	0.022	0	3	0.21	0.14	0.11
438	0.008	0.00017	0	0	0	0.00017	0	0	0.9	0.029	0	0.06	8	0.14	0	0
439	0	0	0.00056	0	0	0	0	1	0	0	0	0	7	0	0	0.2
440	0	0	0.99	0	0	0	0	0	0	0	0.014	0	2	0.088	0	0.2
441	1	0	0	4e-06	0	0	0	0	0	0	0	0	0	0.21	0.14	0
442	0	0	0	0.33	0	0	0	0	0	0	0.67	0	10	0.023	0.14	0.11
443	0.0071	0.0013	0	3.5e-05	0	0.0013	0	0	0.88	0.043	0	0.072	8	0.14	0	0
444	0.00022	0.0022	0	0	0	0.0022	2.3e-06	0	0.81	0.1	0	0.085	8	0.14	0	0
445	0	0	0	0	0	0	0	0	0	0	0	1	11	0.16	0.016	0
446	0	2.6e-05	0	0	0	2.6e-05	0	0	0.95	0.016	0	0.032	8	0.14	0	0
447	0	0	2.1e-05	1.8e-06	0	0	0	1	0	0	0	0	7	0	0	0.2
448	0	0	0	0.0015	0	0	0	0	0.98	0.00075	9e-05	0.015	8	0.14	0	0
449	0	0	0	1	0	0	0	0	0	0	0	0	3	0.21	0.14	0.11
450	0	0.12	0	0	0	0.12	0	0	0.26	0.45	0	0.039	9	0.21	0	0.012
451	0	4.7e-06	0	0	0	4.7e-06	0	0	0.95	0.02	0	0.033	8	0.14	0	0
452	0	0	0	0.03	0	0	0	0	0.95	0.0034	0	0.019	8	0.14	0	0
453	0	0	0	0	0	0	0	0	0	0	0	1	11	0.16	0.016	0
454	0.00019	0.0012	0	0	0	0.0012	0	0	0.86	0.061	0	0.074	8	0.14	0	0
455	0.00057	0.038	0	2.4e-05	0	0.038	7.9e-05	0	0.54	0.3	0	0.086	8	0.14	0	0
456	0	0.00012	0	0	0	0.00012	0	0	0.91	0.038	0	0.053	8	0.14	0	0
457	0.002	0.036	8.3e-06	0.00081	0	0.036	0.00063	0	0.52	0.32	0	0.087	8	0.14	0	0
458	0	0	0	0	0	0	0	0	0	1	0	0	9	0.21	0	0.012
459	0	0	1	3.4e-05	0	0	0.00038	0	0	0	1.8e-06	0	2	0.088	0	0.2
460	0	0	1	0	0	0	0	0	0	0	0	0	2	0.088	0	0.2
461	0	0	0.98	0.00021	0	0	0.00034	0	0	0	0.021	0	2	0.088	0	0.2
462	0	0	0	0	0	0	0	0	0	0	0	1	11	0.16	0.016	0
463	0	0	0	1	0	0	0	0	0	0	0	0	3	0.21	0.14	0.11
464	0.00015	0.0095	0	0	0	0.0095	0	0	0.97	0.00048	0	0.011	8	0.14	0	0
465	2.9e-05	0.0028	0	0	0	0.0028	0	0	0.78	0.13	0	0.08	8	0.14	0	0
466	0.36	0	0	0.0011	0.64	0	0	0	0	0	0.00016	0	4	0	0.22	0
467	0	0.00092	0	0	0	0.00092	0	0	0.82	0.11	0	0.068	8	0.14	0	0
468	0.99	0	0	0	0.01	0	0	0	0	0	0	0	0	0.21	0.14	0
469	0.78	0	0	0	0.22	0	0	0	0	0	0	0	0	0.21	0.14	0
470	0	0	0	0	0	0	0	0	0	0	1	0	10	0.023	0.14	0.11
471	0	0	0	0	0	0	0	0	0	0	0	1	11	0.16	0.016	0
472	0	0	0	0	0	0	0	0	0.99	0.00019	0	0.0072	8	0.14	0	0
473	0	0	0	0	0	0	0	0	0	0	0	1	11	0.16	0.016	0
474	0	0	0	0	0	0	0	0	0.98	0.0024	0	0.014	8	0.14	0	0
475	0.0015	0.0042	0	0	0	0.0042	0	0	0.98	0.00095	0	0.0092	8	0.14	0	0
476	0	0	0	0.00042	0	0	0	0	0.99	4.8e-05	0	0.0056	8	0.14	0	0
477	0	0	0	1	0	0	0	0	0	0	0	0	3	0.21	0.14	0.11
478	0	0	0.51	8.9e-06	0	0	0.49	0	0	0	0.0015	0	2	0.088	0	0.2
479	0	0	0.19	0.00011	0	0	0.77	0	0	0	0.037	0	6	0.27	0	0.11
480	0	0	0	0	0	0	0	0	0	0	0	1	11	0.16	0.016	0
481	0	0	0	0	0	0	0	0	0	0	1	0	10	0.023	0.14	0.11
482	0	0	0	1	0	0	0	0	0	0	0	0	3	0.21	0.14	0.11
483	0	0	0	0	0	0	0	0	0	0	0	1	11	0.16	0.016	0
484	0	0	0	0.0024	0	0	0	0	0.98	0.00095	0	0.013	8	0.14	0	0
485	0.01	0.00064	0	3.2e-05	0	0.00064	0	0	0.87	0.055	0	0.063	8	0.14	0	0
486	0	0	0.021	1e-05	0	0	0	0.77	0	0	0.21	0	7	0	0	0.2
487	0	0	1.5e-05	0	0	0	0	0	0	0	1	0	10	0.023	0.14	0.11
488	0.07	0	0	0	0	0	0	0	0.88	0.018	0	0.031	8	0.14	0	0
489	0.0052	0.00016	0	2.2e-06	0	0.00016	0	0	0.91	0.025	0	0.064	8	0.14	0	0
490	3.9e-05	0	0	0	0	0	0	0	1	1.1e-05	0	0.0023	8	0.14	0	0
491	0.016	3.9e-06	0	0	0	3.9e-06	0	0	0.94	0.015	0	0.027	8	0.14	0	0
492	0	0.00032	0	0.12	0	0.00032	0	0	0.79	0.042	0	0.047	8	0.14	0	0
493	0	0	0	0.018	0	0	0	0	0	0	0.98	0	10	0.023	0.14	0.11
494	0	0	0	1.3e-05	0	0	0	0	0	1	0	0	9	0.21	0	0.012
495	0.018	0.0003	0	0	0	0.0003	0	0	0.89	0.038	0	0.049	8	0.14	0	0
496	0	0	0	1	0	0	0	0	0	0	0	0	3	0.21	0.14	0.11
497	0.0041	0.00015	0	1.1e-06	0	0.00015	0	0	0.93	0.019	0	0.048	8	0.14	0	0
498	0	0	0.00062	0.017	0	0	0	0.98	0	0	0.0034	0	7	0	0	0.2
499	0	0	1	4.2e-05	0	0	0	0	0	0	0	0	2	0.088	0	0.2
500	0.00044	0	0	0	0	0	0	0	0.99	0.00014	0	0.0056	8	0.14	0	0
501	0	0	0	1	0	0	0	0	0	0	0	0	3	0.21	0.14	0.11
502	0	0	0	7.2e-06	0	0	0	0	0	0	1	0	10	0.023	0.14	0.11
503	0.00024	0	0	0	0	0	0	0	0.99	6.8e-05	0	0.0047	8	0.14	0	0
504	0.52	0	0	0	0	0	0	0	0	0	0.48	0	0	0.21	0.14	0
505	0	0	0	0.00089	0	0	0	0	0	0	1	0	10	0.023	0.14	0.11
506	0	0	0.98	9.6e-06	0	0	0	0	0	0	0.019	0	2	0.088	0	0.2
507	0	0	0	0	0	0	0	0	0	0	0	1	11	0.16	0.016	0
508	0.0029	2.7e-05	0	0	0	2.7e-05	0	0	0.95	0.009	0	0.039	8	0.14	0	0
509	0.00032	0	0	0	0	0	0	0	1	8.6e-05	0	0.0042	8	0.14	0	0
510	0.068	0.018	0	0	0	0.018	0	0	0.59	0.2	0	0.11	8	0.14	0	0
511	1	0	0	0	0	0	0	0	0	0	0	0	0	0.21	0.14	0
512	0.41	0	0	0.0009	0.59	0	0	0	0	0	0.00053	0	4	0	0.22	0
513	2.3e-06	0	0	0	0	0	0	0	1	0	0	0.0016	8	0.14	0	0
514	0.00065	0	0	0	0	0	0	0	0.98	0.0017	0	0.018	8	0.14	0	0
515	0	0	0	0	0	0	0	0	0	1	0	0	9	0.21	0	0.012
516	0	0	1	4.2e-05	0	0	0	0	0	0	4.5e-06	0	2	0.088	0	0.2
517	0	0	0	0	0	0	0	0	1	0	0	0.00047	8	0.14	0	0
518	0	0	0	0	0	0	0	0	0	0	0	1	11	0.16	0.016	0
519	0.0012	0	0	0	0	0	0	0	0.97	0.0021	0	0.031	8	0.14	0	0
520	0	0	0	1	0	0	0	0	0	0	0	0	3	0.21	0.14	0.11
521	0	0	0	0	0	0	0	0	0	0	0	1	11	0.16	0.016	0
522	0	0	0	0	0	0	0	0	0	1	0	0	9	0.21	0	0.012
523	0	0	0	0.012	0	0	0	0	0.98	0.00041	0	0.0084	8	0.14	0	0
524	0	0	0.016	4.4e-05	0	0	0	0	0	0	0.98	0	10	0.023	0.14	0.11
525	0	0	3.3e-05	0	0	0	0	0.068	0	0	0.93	0	10	0.023	0.14	0.11
526	0	0.00012	0	0.064	0	0.00012	0	0	0.85	0.029	0	0.056	8	0.14	0	0
527	0	0	0	0.0035	0	0	0	0	0.97	0.002	0.00072	0.021	8	0.14	0	0
528	3e-05	0	0	6.5e-05	0.67	0	0	0	0	0	0.33	0	4	0	0.22	0
529	0	1.8e-05	0	0.42	0	1.8e-05	0	0	0.55	0.016	0	0.023	8	0.14	0	0
530	0	0	0	0.12	0	0	0	0	0.86	0.0051	0	0.015	8	0.14	0	0
531	0	0	0	0.0062	0	0	0	0	0.98	0.00067	0	0.013	8	0.14	0	0
532	0	0	0	0	0	0	0	0	0.97	0.0054	0	0.02	8	0.14	0	0
533	0	0	0	0	0	0	0	0	0	0	0	1	11	0.16	0.016	0
534	0.00032	0.0056	0	4.7e-06	0	0.0056	6.7e-06	0	0.78	0.12	0	0.084	8	0.14	0	0
535	0	0	0	7.3e-05	0	0	0	0.16	0	0.84	0	0	9	0.21	0	0.012
536	0	0	0	1	0	0	0	0	0	0	0	0	3	0.21	0.14	0.11
537	0	0	0	0	0	0	0	0	0.98	0.0013	0	0.017	8	0.14	0	0
538	0	0	0	1	0	0	0	0	0	0	0	0	3	0.21	0.14	0.11
539	0	0	1.2e-06	0.0007	0	0	0	1	0	5.3e-06	9e-06	0	7	0	0	0.2
540	0	0	0.82	4.2e-06	0	0	0	0	0	0	0.18	0	2	0.088	0	0.2
541	7.2e-05	0.017	0	0	0	0.017	2.7e-05	0	0.62	0.26	0	0.08	8	0.14	0	0
542	0	0	0.054	0.00022	0	0	0	0.6	0	0	0.35	0	7	0	0	0.2
543	1.4e-05	0.00012	0	0.047	0	0.00012	0	0	0.85	0.024	0	0.075	8	0.14	0	0
544	0	0	0	0	0.92	0	0	0	0	0	0.085	0	4	0	0.22	0
545	0	0	4.5e-05	0	0	0	0	0.085	0	0	0.91	0	10	0.023	0.14	0.11
546	1.5e-05	0.037	0	0	0	0.037	0	0	0.48	0.36	0	0.083	8	0.14	0	0
547	0	0	1	0	0	0	0	0	0	0	0	0	2	0.088	0	0.2
548	0	0	0	0.082	0	0	0	0	0.87	0.015	0	0.029	8	0.14	0	0
549	0	0.5	0	0	0	0.5	0	0	0	2.1e-06	0	0	1	0.34	0	0
550	0	0	0	1	0	0	0	0	0	0	1.9e-05	0	3	0.21	0.14	0.11
551	5.1e-06	0	0	0	0	0	0	0	0	0	0	1	11	0.16	0.016	0
552	0	0	2.1e-06	0	0	0	0	1	0	0	0.0004	0	7	0	0	0.2
553	0	0	0	0	0	0	0	0	0	0	0	1	11	0.16	0.016	0
554	0	2.9e-06	0	0	0	2.9e-06	0	0	0.94	0.036	0	0.023	8	0.14	0	0
555	0	0.0033	0	0	0	0.0033	0	0	0.69	0.23	0	0.076	8	0.14	0	0
556	0	1.9e-05	0	0	0	1.9e-05	0	0	0.88	0.065	0	0.059	8	0.14	0	0
557	0	0.00034	0	0	0	0.00034	8.6e-06	0	0.88	0.053	0	0.062	8	0.14	0	0
558	0	0	1	0	0	0	0	0	0	0	0	0	2	0.088	0	0.2
559	0	0	0	0	0	0	0	0	1	3.1e-05	0	0.002	8	0.14	0	0
560	0	0	0	1	3.5e-05	0	0	0	0	0	0	0	3	0.21	0.14	0.11
561	0.0025	0.098	3.7e-06	0.00064	0	0.098	0.001	0	0.39	0.32	0	0.084	8	0.14	0	0
562	0	0	0	0.017	0	0	0	0	0	0	0.98	0	10	0.023	0.14	0.11
563	0	0.0023	0	0	0	0.0023	0	0	0.55	0.39	0	0.061	8	0.14	0	0
564	5.2e-05	0.0097	0	0	0	0.0097	3.6e-05	0	0.71	0.19	0	0.086	8	0.14	0	0
565	0	0	0	1	0	0	0	0	0	0	0	0	3	0.21	0.14	0.11
566	0	0	0	0	0	0	0.00015	0	1	5.9e-06	0	0.0011	8	0.14	0	0
567	0	0	0	0	0	0	0	0	0.98	0.0027	0	0.013	8	0.14	0	0
568	0	0	0	0	0	0	0.018	0	0.98	3.4e-05	0	0.0022	8	0.14	0	0
569	0	0	0	0	0	0	0	0	0	0	1	0	10	0.023	0.14	0.11
570	1.2e-06	0.00021	0	0	0	0.00021	0.0018	0	0.93	0.023	0	0.043	8	0.14	0	0
571	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0.2
572	0	0.00091	0	0	0	0.00091	0	0	0.54	0.36	0	0.093	8	0.14	0	0
573	0	0	0.99	0	0	0	0	0	0	0	0.006	0	2	0.088	0	0.2
574	0	0	0	0	0	0	7.3e-05	0	0.99	0.00057	0	0.0075	8	0.14	0	0
575	1.1e-05	0.18	0	0	0	0.18	1.4e-06	0	0.16	0.44	0	0.044	9	0.21	0	0.012
576	0	0	0	0	0	0	0	0	0	0	0	1	11	0.16	0.016	0
577	1e-05	0	0	0	0	0	0	0	0	0	0	1	11	0.16	0.016	0
578	0	0	0	1	0	0	0	0	0	0	0	0	3	0.21	0.14	0.11
579	0	0	0	2.9e-05	0	0	0	0	0	0	1	0	10	0.023	0.14	0.11
580	0	0.49	0	0	0	0.49	0.0099	0	0	0.00016	0	0	1	0.34	0	0
581	0	0	0	1	0	0	0	0	0	0	0	0	3	0.21	0.14	0.11
582	0	0	0	0	0	0	0	0	1	0	0	0.0012	8	0.14	0	0
583	0	5.8e-06	0	0	0	5.8e-06	2.9e-05	0	0.97	0.0042	0	0.03	8	0.14	0	0
584	0	0	0	0.84	0	0	0	0	0	0	0.16	0	3	0.21	0.14	0.11
585	0	0	0	0	0	0	0	0	0	0	0	1	11	0.16	0.016	0
586	0	0	0	0	0	0	0	0	0	1	0	0	9	0.21	0	0.012
587	6.7e-06	0	0	0.0003	0	0	0	0	1	0	0	0.00047	8	0.14	0	0
588	0	0	0	1	0	0	0	0	0	0	0	0	3	0.21	0.14	0.11
589	0	0	0	0	0	0	0	0	0	0	0	1	11	0.16	0.016	0
590	0	0	1	0	0	0	0	0	0	0	0	0	2	0.088	0	0.2
591	0	0	0	0	0	0	0	0	0	0	0	1	11	0.16	0.016	0
592	0	0	0	0	0	0	0	0	0	0	0	1	11	0.16	0.016	0
593	3.8e-06	0.0001	0	0	0	0.0001	0	0	0.9	0.042	0	0.058	8	0.14	0	0
594	0	0	0	0	0	0	0	0	0	1	0	0	9	0.21	0	0.012
595	0	0	0.00058	0	0	0	0	1	0	0	0	0	7	0	0	0.2
596	4.3e-05	0	0	0	0	0	0	0	0	0	0	1	11	0.16	0.016	0
597	0	0	1	0	0	0	0	0	0	0	0	0	2	0.088	0	0.2
598	0	0	0	0	0	0	0	0	0	0	0	1	11	0.16	0.016	0
599	0	0.00015	0	0	0	0.00015	0	0	0.9	0.046	0	0.053	8	0.14	0	0
600	0	0	0	0	0	0	0	0	0.98	0.0017	0	0.021	8	0.14	0	0
601	0	0	0	0	0	0	0	0	0	0	0	1	11	0.16	0.016	0
602	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0.2
603	0	0	0	0.94	0.06	0	0	0	0	0	0	0	3	0.21	0.14	0.11
604	0	0	0	0	0	0	0	0	1	0	0	1.7e-06	8	0.14	0	0
605	1.2e-05	0.0005	0	0	0	0.0005	0	0	0.85	0.075	0	0.07	8	0.14	0	0
606	0	0	0	0	0	0	8.2e-05	0	0	1	0	0	9	0.21	0	0.012
607	0	0	0	1	0.00069	0	0	0	0	0	0	0	3	0.21	0.14	0.11
608	0	0	0	1	0	0	0	0	0	0	0	0	3	0.21	0.14	0.11
609	0	0	0.19	4.9e-05	0	0	2.1e-06	0.8	0	0	0.0044	0	7	0	0	0.2
610	0	0	0	0.93	0	0	0	0	0	0	0.073	0	3	0.21	0.14	0.11
611	0	0	0	1	2.5e-05	0	0	0	0	0	0	0	3	0.21	0.14	0.11
612	0	0	0	0	0	0	0	0	1	4.3e-05	0	0.0027	8	0.14	0	0
