SNV	cluster0	cluster1	cluster2	cluster	dcf0	dcf1	dcf2
651	0	1	0	1	0.21	0.047	0.11
652	0	1	0	1	0.21	0.047	0.11
653	0	1	0	1	0.21	0.047	0.11
654	0	0	1	2	0.023	0.14	0.086
655	0	1	0	1	0.21	0.047	0.11
656	0	1	0	1	0.21	0.047	0.11
657	0	1	0	1	0.21	0.047	0.11
658	1	0.00014	0	0	0.16	0	0
659	0	0.5	0.5	2	0.023	0.14	0.086
660	1	0	0	0	0.16	0	0
661	0	1	0	1	0.21	0.047	0.11
662	1	0	0	0	0.16	0	0
663	0	1	0	1	0.21	0.047	0.11
664	0	0.98	0.017	1	0.21	0.047	0.11
665	0	1	0	1	0.21	0.047	0.11
666	1	0	0	0	0.16	0	0
667	1	0	0	0	0.16	0	0
668	0	1	0	1	0.21	0.047	0.11
669	0	1	0	1	0.21	0.047	0.11
670	0	1	0	1	0.21	0.047	0.11
671	1	1.7e-06	0	0	0.16	0	0
672	0	0	1	2	0.023	0.14	0.086
673	0	0	1	2	0.023	0.14	0.086
674	0	6.8e-06	1	2	0.023	0.14	0.086
675	0	1	0	1	0.21	0.047	0.11
676	1	0.00026	0	0	0.16	0	0
677	0	0.0094	0.99	2	0.023	0.14	0.086
678	1	0.0014	0	0	0.16	0	0
679	0	1	5.7e-05	1	0.21	0.047	0.11
680	0	0.00071	1	2	0.023	0.14	0.086
681	1	0	0	0	0.16	0	0
682	0	1	0	1	0.21	0.047	0.11
683	1	0	0	0	0.16	0	0
684	0	1	0	1	0.21	0.047	0.11
685	0	1	0	1	0.21	0.047	0.11
686	0	0	1	2	0.023	0.14	0.086
687	1	0.00038	0	0	0.16	0	0
688	0	0.0093	0.99	2	0.023	0.14	0.086
689	0	3.1e-05	1	2	0.023	0.14	0.086
690	0	1	0	1	0.21	0.047	0.11
691	1	0	0	0	0.16	0	0
692	0	0.11	0.89	2	0.023	0.14	0.086
693	1	0	0	0	0.16	0	0
694	0.99	0.014	0	0	0.16	0	0
695	0	1	0	1	0.21	0.047	0.11
696	1	7.5e-05	0	0	0.16	0	0
697	1	0	0	0	0.16	0	0
698	1	0	0	0	0.16	0	0
699	0	1	0	1	0.21	0.047	0.11
700	0	1	0	1	0.21	0.047	0.11
701	1	0	0	0	0.16	0	0
702	0	1	0	1	0.21	0.047	0.11
703	0	1	0	1	0.21	0.047	0.11
704	0	0.071	0.93	2	0.023	0.14	0.086
705	0	1	0	1	0.21	0.047	0.11
706	0	1	0	1	0.21	0.047	0.11
707	0	0.013	0.99	2	0.023	0.14	0.086
708	0	0	1	2	0.023	0.14	0.086
709	1	5.8e-05	0	0	0.16	0	0
710	1	0	0	0	0.16	0	0
711	1	0	0	0	0.16	0	0
712	0	0.0019	1	2	0.023	0.14	0.086
713	0	1	0	1	0.21	0.047	0.11
714	1	0	0	0	0.16	0	0
715	0	1	0	1	0.21	0.047	0.11
716	1	0	0	0	0.16	0	0
717	1	0	0	0	0.16	0	0
718	1	0	0	0	0.16	0	0
719	0	1	0	1	0.21	0.047	0.11
720	0	0.34	0.66	2	0.023	0.14	0.086
721	1	0	0	0	0.16	0	0
722	0	1	0	1	0.21	0.047	0.11
723	0	0	1	2	0.023	0.14	0.086
724	1	0	0	0	0.16	0	0
725	1	0	0	0	0.16	0	0
726	0	1	0	1	0.21	0.047	0.11
727	1	0	0	0	0.16	0	0
728	0	0.002	1	2	0.023	0.14	0.086
729	0.91	0.088	0	0	0.16	0	0
730	0	0	1	2	0.023	0.14	0.086
731	1	0	0	0	0.16	0	0
732	0	0.0091	0.99	2	0.023	0.14	0.086
733	1	0	0	0	0.16	0	0
734	1	0	0	0	0.16	0	0
735	0	1	0	1	0.21	0.047	0.11
736	1	0	0	0	0.16	0	0
737	0	0	1	2	0.023	0.14	0.086
738	0	0	1	2	0.023	0.14	0.086
739	0	0	1	2	0.023	0.14	0.086
740	0	1	0	1	0.21	0.047	0.11
741	0	1	0.0049	1	0.21	0.047	0.11
742	0	0	1	2	0.023	0.14	0.086
743	1	0	0	0	0.16	0	0
744	1	0	0	0	0.16	0	0
745	1	0	0	0	0.16	0	0
746	0	1	0	1	0.21	0.047	0.11
747	1	0	0	0	0.16	0	0
748	1	0	0	0	0.16	0	0
749	1	0.00014	0	0	0.16	0	0
750	1	0	0	0	0.16	0	0
751	1	0	0	0	0.16	0	0
752	1	0	0	0	0.16	0	0
753	0	1	1.4e-06	1	0.21	0.047	0.11
754	0	0	1	2	0.023	0.14	0.086
755	0	1	0	1	0.21	0.047	0.11
756	1	0	0	0	0.16	0	0
757	0	1	6.8e-06	1	0.21	0.047	0.11
758	0	0	1	2	0.023	0.14	0.086
759	0	1	0	1	0.21	0.047	0.11
760	1	0	0	0	0.16	0	0
761	0	0.00014	1	2	0.023	0.14	0.086
762	0	0	1	2	0.023	0.14	0.086
763	1	0	0	0	0.16	0	0
764	1	0	0	0	0.16	0	0
765	0	1	0	1	0.21	0.047	0.11
766	1	0	0	0	0.16	0	0
767	0	0.0028	1	2	0.023	0.14	0.086
768	0	0.00066	1	2	0.023	0.14	0.086
769	1	0	0	0	0.16	0	0
770	0	0	1	2	0.023	0.14	0.086
771	0	6.7e-05	1	2	0.023	0.14	0.086
772	0	0	1	2	0.023	0.14	0.086
773	1	0	0	0	0.16	0	0
774	1	0	0	0	0.16	0	0
775	0	0	1	2	0.023	0.14	0.086
776	1	0	0	0	0.16	0	0
777	1	0.00016	0	0	0.16	0	0
778	0	1	0	1	0.21	0.047	0.11
779	1	0	0	0	0.16	0	0
780	0	1	0	1	0.21	0.047	0.11
781	1	0	0	0	0.16	0	0
782	0	0	1	2	0.023	0.14	0.086
783	1	0	0	0	0.16	0	0
784	1	1.7e-05	0	0	0.16	0	0
785	1	1.5e-05	0	0	0.16	0	0
786	0	0.99	0.011	1	0.21	0.047	0.11
787	1	0	0	0	0.16	0	0
788	0	3.9e-05	1	2	0.023	0.14	0.086
789	0	0	1	2	0.023	0.14	0.086
790	1	0	0	0	0.16	0	0
791	0	3.7e-06	1	2	0.023	0.14	0.086
792	0	1	0	1	0.21	0.047	0.11
793	0	1	0	1	0.21	0.047	0.11
794	0	1	0	1	0.21	0.047	0.11
795	1	0	0	0	0.16	0	0
796	1	0	0	0	0.16	0	0
797	1	0	0	0	0.16	0	0
798	0	3.3e-05	1	2	0.023	0.14	0.086
799	0	1	0	1	0.21	0.047	0.11
800	1	0	0	0	0.16	0	0
801	1	0	0	0	0.16	0	0
802	0	1	0	1	0.21	0.047	0.11
803	0	1	0	1	0.21	0.047	0.11
804	0	1	0	1	0.21	0.047	0.11
805	1	0	0	0	0.16	0	0
806	0	0	1	2	0.023	0.14	0.086
807	0	0	1	2	0.023	0.14	0.086
808	1	0	0	0	0.16	0	0
809	0	0	1	2	0.023	0.14	0.086
810	0	1	0	1	0.21	0.047	0.11
811	1	0	0	0	0.16	0	0
812	1	0	0	0	0.16	0	0
813	0	0	1	2	0.023	0.14	0.086
814	1	0	0	0	0.16	0	0
815	0	0.00026	1	2	0.023	0.14	0.086
816	0	1.5e-05	1	2	0.023	0.14	0.086
817	1	0	0	0	0.16	0	0
818	1	0	0	0	0.16	0	0
819	1	0	0	0	0.16	0	0
820	1	1.2e-05	0	0	0.16	0	0
821	0	0.0046	1	2	0.023	0.14	0.086
822	1	0.00017	0	0	0.16	0	0
823	0	1	0	1	0.21	0.047	0.11
824	1	3e-06	0	0	0.16	0	0
825	1	0	0	0	0.16	0	0
826	1	0.0018	0	0	0.16	0	0
827	0	1	0	1	0.21	0.047	0.11
828	1	0.00057	0	0	0.16	0	0
829	1	0	0	0	0.16	0	0
830	0	0.0039	1	2	0.023	0.14	0.086
831	1	0.0011	0	0	0.16	0	0
832	0	1	0	1	0.21	0.047	0.11
833	0.94	0.059	0	0	0.16	0	0
834	1	0.00035	0	0	0.16	0	0
835	0.94	0.055	0	0	0.16	0	0
836	1	0.00015	0	0	0.16	0	0
837	0	0.73	0.27	1	0.21	0.047	0.11
838	0	1	0	1	0.21	0.047	0.11
839	0.99	0.011	0	0	0.16	0	0
840	1	0	0	0	0.16	0	0
841	0.98	0.022	0	0	0.16	0	0
842	0	1	0	1	0.21	0.047	0.11
843	0	0	1	2	0.023	0.14	0.086
844	1	0	0	0	0.16	0	0
845	0	0.046	0.95	2	0.023	0.14	0.086
846	1	0	0	0	0.16	0	0
847	0	1	0	1	0.21	0.047	0.11
848	1	0	0	0	0.16	0	0
849	1	0	0	0	0.16	0	0
850	1	0	0	0	0.16	0	0
851	1	0	0	0	0.16	0	0
852	1	0	0	0	0.16	0	0
853	1	0.0012	0	0	0.16	0	0
854	1	0	0	0	0.16	0	0
855	1	1e-06	0	0	0.16	0	0
856	0	1	0	1	0.21	0.047	0.11
857	0	1	0	1	0.21	0.047	0.11
858	0	1	0	1	0.21	0.047	0.11
859	0	4.1e-06	1	2	0.023	0.14	0.086
860	1	0	0	0	0.16	0	0
861	1	0	0	0	0.16	0	0
862	0	1	0	1	0.21	0.047	0.11
863	1	0	0	0	0.16	0	0
864	1	0	0	0	0.16	0	0
865	0	0	1	2	0.023	0.14	0.086
866	1	0	0	0	0.16	0	0
867	1	0	0	0	0.16	0	0
868	0	1	4.5e-05	1	0.21	0.047	0.11
869	0	1	0	1	0.21	0.047	0.11
870	1	0	0	0	0.16	0	0
871	0	0.99	0.0055	1	0.21	0.047	0.11
872	0	0	1	2	0.023	0.14	0.086
873	1	0	0	0	0.16	0	0
874	1	0	0	0	0.16	0	0
875	0	0	1	2	0.023	0.14	0.086
876	0	1	0.00084	1	0.21	0.047	0.11
877	0	1	0	1	0.21	0.047	0.11
878	0	1	0	1	0.21	0.047	0.11
879	0.98	0.021	0	0	0.16	0	0
880	0	1	0.0024	1	0.21	0.047	0.11
881	1	0	0	0	0.16	0	0
882	1	0	0	0	0.16	0	0
883	0	1	0	1	0.21	0.047	0.11
884	1	0	0	0	0.16	0	0
885	1	0	0	0	0.16	0	0
886	0	1	0	1	0.21	0.047	0.11
887	1	0	0	0	0.16	0	0
888	1	2.2e-05	0	0	0.16	0	0
889	1	0	0	0	0.16	0	0
890	0	0	1	2	0.023	0.14	0.086
891	0	0	1	2	0.023	0.14	0.086
892	1	9.4e-06	0	0	0.16	0	0
893	0.46	0.54	0	1	0.21	0.047	0.11
894	0	1	0	1	0.21	0.047	0.11
895	1	0	0	0	0.16	0	0
896	1	0	0	0	0.16	0	0
897	0	0	1	2	0.023	0.14	0.086
898	0	0	1	2	0.023	0.14	0.086
899	1	0	0	0	0.16	0	0
900	1	0	0	0	0.16	0	0
901	0	0.028	0.97	2	0.023	0.14	0.086
902	1	0	0	0	0.16	0	0
903	1	0	0	0	0.16	0	0
904	1	0	0	0	0.16	0	0
905	1	0	0	0	0.16	0	0
906	0	1	0	1	0.21	0.047	0.11
907	1	0	0	0	0.16	0	0
908	0	0	1	2	0.023	0.14	0.086
909	0	1	0.00059	1	0.21	0.047	0.11
910	0	0.11	0.89	2	0.023	0.14	0.086
911	0	1	0.00041	1	0.21	0.047	0.11
912	0	0.00014	1	2	0.023	0.14	0.086
913	1	0	0	0	0.16	0	0
914	0	1	0	1	0.21	0.047	0.11
915	1	0	0	0	0.16	0	0
916	1	0	0	0	0.16	0	0
917	1	0	0	0	0.16	0	0
918	1	0	0	0	0.16	0	0
919	1	0	0	0	0.16	0	0
920	1	0	0	0	0.16	0	0
921	0	0	1	2	0.023	0.14	0.086
922	1	0	0	0	0.16	0	0
923	0	1.9e-05	1	2	0.023	0.14	0.086
924	0	0	1	2	0.023	0.14	0.086
925	0	1	0	1	0.21	0.047	0.11
926	1	4.4e-06	0	0	0.16	0	0
927	0	0.62	0.38	1	0.21	0.047	0.11
928	1	0	0	0	0.16	0	0
929	0	1	0	1	0.21	0.047	0.11
930	0	1	0	1	0.21	0.047	0.11
931	1	0	0	0	0.16	0	0
932	0	0.0012	1	2	0.023	0.14	0.086
933	0	1	0	1	0.21	0.047	0.11
934	0	1	0	1	0.21	0.047	0.11
935	0	1	0	1	0.21	0.047	0.11
936	1	0.00014	0	0	0.16	0	0
937	0	1	0	1	0.21	0.047	0.11
938	1	0.0014	0	0	0.16	0	0
939	0.94	0.061	0	0	0.16	0	0
940	0	0.59	0.41	1	0.21	0.047	0.11
941	0.97	0.032	0	0	0.16	0	0
942	0	1	0	1	0.21	0.047	0.11
943	0	1	0	1	0.21	0.047	0.11
944	0	1	0	1	0.21	0.047	0.11
945	0	1	0	1	0.21	0.047	0.11
946	1	0.001	0	0	0.16	0	0
947	1	0.0038	0	0	0.16	0	0
948	0	1	0.00013	1	0.21	0.047	0.11
949	0	1	0	1	0.21	0.047	0.11
950	0	1	0	1	0.21	0.047	0.11
951	0	1	0	1	0.21	0.047	0.11
952	0	1	0	1	0.21	0.047	0.11
953	0	0.014	0.99	2	0.023	0.14	0.086
954	0	0	1	2	0.023	0.14	0.086
955	1	0.00011	0	0	0.16	0	0
956	1	7.4e-06	0	0	0.16	0	0
957	1	0.00044	0	0	0.16	0	0
958	1	0	0	0	0.16	0	0
959	1	0.0001	0	0	0.16	0	0
960	1	1.3e-05	0	0	0.16	0	0
961	1	0.00017	0	0	0.16	0	0
962	1	0.0027	0	0	0.16	0	0
963	0.98	0.016	0	0	0.16	0	0
964	1	0.00014	0	0	0.16	0	0
965	0	1	0	1	0.21	0.047	0.11
966	1	0	0	0	0.16	0	0
967	1	4.1e-06	0	0	0.16	0	0
968	1	0.0018	0	0	0.16	0	0
969	1	0	0	0	0.16	0	0
970	1	3.7e-05	0	0	0.16	0	0
971	1	0.0036	0	0	0.16	0	0
972	0	1	0	1	0.21	0.047	0.11
973	0.99	0.0094	0	0	0.16	0	0
974	1	2.7e-05	0	0	0.16	0	0
975	0	1	0	1	0.21	0.047	0.11
976	0	1	0	1	0.21	0.047	0.11
977	0	1	0	1	0.21	0.047	0.11
978	1	0.0042	0	0	0.16	0	0
979	1	0.0002	0	0	0.16	0	0
980	0	1	0	1	0.21	0.047	0.11
981	0.97	0.033	0	0	0.16	0	0
982	0	1	0	1	0.21	0.047	0.11
983	0.99	0.0056	0	0	0.16	0	0
984	0	1	0	1	0.21	0.047	0.11
985	1	0.0041	0	0	0.16	0	0
986	1	0.00017	0	0	0.16	0	0
987	0	0	1	2	0.023	0.14	0.086
988	0.99	0.006	0	0	0.16	0	0
989	1	1.2e-06	0	0	0.16	0	0
990	0.79	0.21	0	0	0.16	0	0
991	0	1	0	1	0.21	0.047	0.11
992	0	0	1	2	0.023	0.14	0.086
993	0	0	1	2	0.023	0.14	0.086
994	0	0	1	2	0.023	0.14	0.086
995	1	0.0012	0	0	0.16	0	0
996	0.94	0.057	0	0	0.16	0	0
997	0.99	0.0069	0	0	0.16	0	0
998	0	1	0	1	0.21	0.047	0.11
999	0	0	1	2	0.023	0.14	0.086
1000	0	1	0	1	0.21	0.047	0.11
1001	1	0.00073	0	0	0.16	0	0
1002	0	1	0	1	0.21	0.047	0.11
1003	1	0.00024	0	0	0.16	0	0
1004	0.98	0.018	0	0	0.16	0	0
1005	1	0.00016	0	0	0.16	0	0
1006	1	0	0	0	0.16	0	0
1007	0	1	0	1	0.21	0.047	0.11
1008	1	0.00092	0	0	0.16	0	0
1009	0	1	0	1	0.21	0.047	0.11
1010	1	0	0	0	0.16	0	0
1011	0	1	0	1	0.21	0.047	0.11
1012	0	1	0	1	0.21	0.047	0.11
1013	0	0.69	0.31	1	0.21	0.047	0.11
1014	1	0	0	0	0.16	0	0
1015	0	1	0	1	0.21	0.047	0.11
1016	0	0	1	2	0.023	0.14	0.086
1017	1	0.00077	0	0	0.16	0	0
1018	1	0	0	0	0.16	0	0
1019	0	0	1	2	0.023	0.14	0.086
1020	1	0	0	0	0.16	0	0
1021	1	2e-05	0	0	0.16	0	0
1022	0.98	0.017	0	0	0.16	0	0
1023	0	1	0	1	0.21	0.047	0.11
1024	1	0	0	0	0.16	0	0
1025	0	0.99	0.0092	1	0.21	0.047	0.11
1026	1	0	0	0	0.16	0	0
1027	1	0.00036	0	0	0.16	0	0
1028	1	0	0	0	0.16	0	0
1029	0	0	1	2	0.023	0.14	0.086
1030	0	1	0.00033	1	0.21	0.047	0.11
1031	1	0.0001	0	0	0.16	0	0
1032	0	1	0.00011	1	0.21	0.047	0.11
1033	1	0	0	0	0.16	0	0
1034	1	3.1e-05	0	0	0.16	0	0
1035	1	0	0	0	0.16	0	0
1036	0	0.019	0.98	2	0.023	0.14	0.086
1037	0	1	0	1	0.21	0.047	0.11
1038	1	0	0	0	0.16	0	0
1039	1	0	0	0	0.16	0	0
1040	1	0.00011	0	0	0.16	0	0
1041	0	1	0	1	0.21	0.047	0.11
1042	1	0	0	0	0.16	0	0
1043	0	0.00094	1	2	0.023	0.14	0.086
1044	1	6e-06	0	0	0.16	0	0
1045	0	1	0	1	0.21	0.047	0.11
1046	1	0.00071	0	0	0.16	0	0
1047	1	0	0	0	0.16	0	0
1048	1	0.0014	0	0	0.16	0	0
1049	0	1	0	1	0.21	0.047	0.11
1050	1	0.0042	0	0	0.16	0	0
1051	0	1	0	1	0.21	0.047	0.11
1052	0	0	1	2	0.023	0.14	0.086
1053	0	0	1	2	0.023	0.14	0.086
1054	0	1	0	1	0.21	0.047	0.11
1055	0	1	0	1	0.21	0.047	0.11
1056	0	1	0	1	0.21	0.047	0.11
1057	0.99	0.0053	0	0	0.16	0	0
1058	0	0	1	2	0.023	0.14	0.086
1059	1	0	0	0	0.16	0	0
1060	1	3.7e-06	0	0	0.16	0	0
1061	1	0	0	0	0.16	0	0
1062	1	2.3e-05	0	0	0.16	0	0
1063	1	0.00092	0	0	0.16	0	0
1064	0	0	1	2	0.023	0.14	0.086
1065	0	0.69	0.31	1	0.21	0.047	0.11
1066	0	0.6	0.4	1	0.21	0.047	0.11
1067	0	0.00051	1	2	0.023	0.14	0.086
1068	0	1	0	1	0.21	0.047	0.11
1069	1	0	0	0	0.16	0	0
1070	1	7.8e-06	0	0	0.16	0	0
1071	0	1	0	1	0.21	0.047	0.11
1072	1	0	0	0	0.16	0	0
1073	1	0	0	0	0.16	0	0
1074	0	1	0	1	0.21	0.047	0.11
1075	1	0	0	0	0.16	0	0
1076	0	0.99	0.014	1	0.21	0.047	0.11
1077	0	1	0	1	0.21	0.047	0.11
1078	0	1	0	1	0.21	0.047	0.11
1079	0	1	0	1	0.21	0.047	0.11
1080	1	0	0	0	0.16	0	0
1081	0	1	0	1	0.21	0.047	0.11
1082	0	0	1	2	0.023	0.14	0.086
1083	0	1	0	1	0.21	0.047	0.11
1084	1	0	0	0	0.16	0	0
1085	0	1	0	1	0.21	0.047	0.11
1086	1	0	0	0	0.16	0	0
1087	0	0.74	0.26	1	0.21	0.047	0.11
1088	1	0	0	0	0.16	0	0
1089	1	0	0	0	0.16	0	0
1090	1	0	0	0	0.16	0	0
1091	0	0.41	0.59	2	0.023	0.14	0.086
1092	1	0	0	0	0.16	0	0
1093	0	0.066	0.93	2	0.023	0.14	0.086
1094	1	0	0	0	0.16	0	0
1095	0	1	0	1	0.21	0.047	0.11
1096	1	0	0	0	0.16	0	0
1097	1	0	0	0	0.16	0	0
1098	1	0	0	0	0.16	0	0
1099	0	0	1	2	0.023	0.14	0.086
1100	0	0.0019	1	2	0.023	0.14	0.086
1101	0.98	0.02	0	0	0.16	0	0
1102	0	0.08	0.92	2	0.023	0.14	0.086
1103	1	0.00015	0	0	0.16	0	0
1104	0	1	0	1	0.21	0.047	0.11
1105	1	0.00016	0	0	0.16	0	0
1106	1	0.0028	0	0	0.16	0	0
1107	0	1	0.00079	1	0.21	0.047	0.11
1108	1	0.00038	0	0	0.16	0	0
1109	0	4.9e-05	1	2	0.023	0.14	0.086
1110	0	1	0.0004	1	0.21	0.047	0.11
1111	1	2.3e-05	0	0	0.16	0	0
1112	1	0.00026	0	0	0.16	0	0
1113	1	0.00029	0	0	0.16	0	0
1114	0	0	1	2	0.023	0.14	0.086
1115	1	0.0019	0	0	0.16	0	0
1116	1	2.3e-05	0	0	0.16	0	0
1117	1	0.0022	0	0	0.16	0	0
1118	0.53	0.47	0	0	0.16	0	0
1119	0	1	0.00034	1	0.21	0.047	0.11
1120	0.99	0.0084	0	0	0.16	0	0
1121	0	0	1	2	0.023	0.14	0.086
1122	1	0	0	0	0.16	0	0
1123	0	1	0	1	0.21	0.047	0.11
1124	0	1	0	1	0.21	0.047	0.11
1125	0	1	0	1	0.21	0.047	0.11
1126	0	1	0	1	0.21	0.047	0.11
1127	0	0.96	0.04	1	0.21	0.047	0.11
1128	0	0	1	2	0.023	0.14	0.086
1129	0	1	1.1e-05	1	0.21	0.047	0.11
1130	1	3.4e-05	0	0	0.16	0	0
1131	0.00035	1	0	1	0.21	0.047	0.11
