SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1	dcf2
206	0.17	0.19	0	0	0.00034	0	0	0.031	0.19	0	0	0.007	0.19	9.8e-06	0	0.048	0.17	0	0	0	1	0.16	0	0
207	0.25	0.16	0	0	0	0	0	0.0078	0.16	0	0	0	0.16	0	0	0.00081	0.25	0	0	0	0	0.12	0	0
208	0.024	0.29	0	0	0.00013	0	0	0.029	0.29	0	0	0	0.29	0	0	0.044	0.024	0	0	0	1	0.16	0	0
209	0.096	0.25	0	0	1.9e-05	0	0	0.03	0.25	0	0	0	0.25	0	0	0.017	0.096	0	0	0	1	0.16	0	0
210	0.43	0.044	0	0	0	0	0	0.0046	0.044	0	0	0	0.044	0	0	0.00016	0.43	0	0	0	0	0.12	0	0
211	0.067	0.24	0	0	0.0012	0	0	0.026	0.24	0	0	0.013	0.24	0	0	0.094	0.067	0	0	0	1	0.16	0	0
212	0.027	0.19	5.3e-05	0	0.087	0	0	0.069	0.19	0	0	0.0014	0.19	3.1e-05	0	0.21	0.027	0	0	0	15	0.21	0.016	0
213	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.47	0.22	0.2
214	0.096	0.21	2.8e-05	0	0.0049	0	0	0.036	0.21	0	0	0.018	0.21	5.1e-05	0	0.12	0.096	0	0	0	1	0.16	0	0
215	0.48	0.011	0	0	0	0	0	0.0001	0.011	0	0	0	0.011	0	0	0	0.48	0	0	0	0	0.12	0	0
216	0	0	0	2.3e-05	0	0	0	0	0	0	2.3e-05	0	0	0	2.3e-05	0	0	0	0	1	19	0.023	0	0.11
217	0.14	0.23	0	0	0	0	0	0.019	0.23	0	0	0	0.23	0	0	0.0063	0.14	0	0	0	1	0.16	0	0
218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.023	0	0.11
219	0.042	0.29	0	0	2.8e-05	0	0	0.022	0.29	0	0	0	0.29	0	0	0.023	0.042	0	0	0	1	0.16	0	0
220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.023	0	0.11
221	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.16	0	0.012
222	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.27	0.14	0.28
223	0.22	0.17	0	0	7e-05	0	0	0.019	0.17	0	0	0.0029	0.17	0	0	0.02	0.22	0	0	0	0	0.12	0	0
224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.023	0	0.11
225	0.07	0.25	0	0	0.00022	0	0	0.051	0.25	0	0	0	0.25	0	0	0.047	0.07	0	0	0	1	0.16	0	0
226	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.16	0	0.012
227	0.08	0.26	0	0	0.00013	0	0	0.04	0.26	0	0	0	0.26	0	0	0.034	0.08	0	0	0	1	0.16	0	0
228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.023	0	0.11
229	0.062	0.27	0	0	0.00014	0	0	0.03	0.27	0	0	0	0.27	0.0014	0	0.029	0.062	0	1.1e-05	0	1	0.16	0	0
230	0	0	0.0011	0	0	0	0.5	0	0	0.49	0	0.0012	0	0	0	0	0	0	0	0	6	0.47	0.22	0.2
231	0	0	0	0	0	0	0.56	0	0	0	0	0.44	0	0	0	0	0	0	0	0	6	0.47	0.22	0.2
232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.21	0.016	0
233	0.15	0.2	4.7e-05	0	0.00042	1.9e-05	0	0.052	0.2	0	0	5.4e-06	0.2	0.001	0	0.039	0.15	0	7.9e-06	0	1	0.16	0	0
234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.21	0.016	0
235	0.42	0.055	0	0	0	0	0	0.0019	0.055	0	0	0	0.055	0	0	6.3e-05	0.42	0	0	0	0	0.12	0	0
236	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.023	0.14	0
237	0.15	0.23	0	0	0	0	0	0.0058	0.23	0	0	0	0.23	0.0012	0	0.00042	0.15	0	9.1e-06	0	1	0.16	0	0
238	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.21	0.016	0.11
239	0.05	0.29	0	0	3.4e-06	0	0	0.022	0.29	0	0	0	0.29	0.0015	0	0.017	0.05	0	1.1e-05	0	1	0.16	0	0
240	0	0	2.2e-05	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.21	0.016	0.11
241	0.019	0.28	5.3e-06	0	0.0015	0	0	0.039	0.28	0	0	0	0.28	0.0014	0	0.089	0.019	0	1.1e-05	0	1	0.16	0	0
242	0.21	0.18	8.2e-06	0	1.7e-05	9.6e-06	0	0.039	0.18	0	0	0	0.18	0.00091	0	0.01	0.21	0	6.9e-06	0	0	0.12	0	0
243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.023	0	0.11
244	0.16	0.23	0	0	0	0	0	0.004	0.23	0	0	0	0.23	0.0012	0	0.00058	0.16	0	8.8e-06	0	1	0.16	0	0
245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.023	0	0.11
246	0.0082	0.31	0	0	4.9e-05	0	0	0.0056	0.31	0	0	0	0.31	0	0	0.061	0.0082	0	0	0	1	0.16	0	0
247	0.13	0.24	0	0	2.7e-05	0	0	0.011	0.24	0	0	0	0.24	0	0	0.023	0.13	0	0	0	1	0.16	0	0
248	0.24	0.16	0	0	5.9e-05	1e-06	0	0.017	0.16	0	0	0	0.16	0	0	0.03	0.24	0	0	0	0	0.12	0	0
249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.023	0	0.11
250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.023	0	0.11
251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.21	0.016	0
252	0.046	0.29	0	0	8.9e-06	0	0	0.01	0.29	0	0	0	0.29	0	0	0.039	0.046	0	0	0	1	0.16	0	0
253	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.21	0.14	0.073
254	0	0	0	0.00072	0	0	0	0	0	0	0.00072	6.9e-06	0	0	0.00072	0	0	0	0	1	19	0.023	0	0.11
255	0.19	0.2	0	0	0	0	0	0.0046	0.2	0	0	0	0.2	0	0	0.0038	0.19	0	0	0	1	0.16	0	0
256	0	0	1	0	0	0	1.8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.21	0.14	0.073
257	0.047	0.28	0	0	7.5e-06	0	0	0.012	0.28	0	0	0	0.28	0	0	0.038	0.047	0	0	0	1	0.16	0	0
258	0.3	0.14	0	0	0	0	0	0.00075	0.14	0	0	0	0.14	0	0	8.3e-05	0.3	0	0	0	0	0.12	0	0
259	0	0	0	0.00041	0	0	0	0	0	0	0.00041	1.4e-05	0	0	0.00041	0	0	0	0	1	19	0.023	0	0.11
260	0.0036	0.057	0.0002	0	0.16	0	0	0.011	0.057	0	0	0.0067	0.057	5e-06	0	0.65	0.0036	0	0	0	15	0.21	0.016	0
261	0.02	0.32	0	0	0	0	0	0.0023	0.32	0	0	0	0.32	0	0	0.0092	0.02	0	0	0	1	0.16	0	0
262	0.11	0.25	0	0	0	0	0	0.0076	0.25	0	0	0	0.25	0	0	0.013	0.11	0	0	0	1	0.16	0	0
263	0.066	0.26	0	0	9.2e-05	0	0	0.016	0.26	0	0	0	0.26	0	0	0.067	0.066	0	0	0	1	0.16	0	0
264	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.16	0	0.012
265	0.012	0.32	0	0	0	0	0	0.0022	0.32	0	0	0	0.32	0	0	0.0055	0.012	0	0	0	1	0.16	0	0
266	0	0	1	0	0	0	0.0007	0	0	1.2e-06	0	0	0	0	0	0	0	0	0	0	2	0.21	0.14	0.073
267	0	9.4e-06	0	0	0.53	0	0	0	9.4e-06	0	0	0	9.4e-06	0	0	0.47	0	0	0	0	4	0.34	0	0
268	0	0	0	0	0	0	1	0	0	0.00014	0	0	0	0	0	0	0	0	0	0	6	0.47	0.22	0.2
269	0	0	0.00025	0	0	0	0	0	0	0	0	0.61	0	0	0	0	0	0	0	0.39	11	0.21	0.016	0.11
270	0.011	0.32	0	0	1.6e-06	0	0	0.004	0.32	0	0	0	0.32	0	0	0.023	0.011	0	0	0	1	0.16	0	0
271	0.31	0.13	0	0	0	0	0	0.0062	0.13	0	0	0	0.13	0	0	0.0044	0.31	0	0	0	0	0.12	0	0
272	0.3	0.13	0	0	0	0	0	0.0015	0.13	0	0	0	0.13	0	0	0.00066	0.3	0	0	0	0	0.12	0	0
273	0.27	0.15	0	0	0	0	0	0.0081	0.15	0	0	0	0.15	0	0	0.0077	0.27	0	0	0	0	0.12	0	0
274	0.027	0.29	0	0	0.00016	0	0	0.009	0.29	0	0	0	0.29	0	0	0.064	0.027	0	0	0	1	0.16	0	0
275	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.21	0.016	0.11
276	0.22	0.17	0	0	7.1e-06	0	0	0.014	0.17	0	0	0	0.17	0	0	0.018	0.22	0	0	0	0	0.12	0	0
277	0.11	0.24	0	0	1.7e-05	0	0	0.016	0.24	0	0	0	0.24	0	0	0.032	0.11	0	0	0	1	0.16	0	0
278	0	0	0	0.33	0	0	0	0	0	0	0.33	0	0	0	0.33	0	0	0	0	0.0082	3	0.088	0	0.2
279	0.075	0.21	2.2e-05	0	0.0071	0	0	0.039	0.21	0	0	0.00094	0.21	1.1e-05	0	0.18	0.075	0	0	0	1	0.16	0	0
280	0	0.0069	0	0	0.79	0	0	0.00024	0.0069	0	0	0	0.0069	0	0	0.19	0	0	0	0	4	0.34	0	0
281	0.1	0.24	0	0	0.00021	0	0	0.019	0.24	0	0	0	0.24	0	0	0.072	0.1	0	0	0	1	0.16	0	0
282	0.001	0.19	0	0	0.033	0	0	0.0086	0.19	0	0	0	0.19	0	0	0.39	0.001	0	0	0	15	0.21	0.016	0
283	0.3	0.13	0	0	0	0	0	0.0021	0.13	0	0	0	0.13	0	0	0.00077	0.3	0	0	0	0	0.12	0	0
284	0	0	1	0	0	0	6.3e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.21	0.14	0.073
285	0	0	2.5e-05	0.017	0	0	0	0.0069	0	0	0.017	0.26	0	0	0.017	0	0	0	0	0.68	19	0.023	0	0.11
286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.21	0.016	0
287	0.091	0.24	0	0	0.00033	0	0	0.031	0.24	0	0	1.2e-05	0.24	0	0	0.075	0.091	0	0	0	1	0.16	0	0
288	9.8e-05	0.014	0	0	0.38	0	0	0.0014	0.014	0	0	5.2e-06	0.014	0	0	0.57	9.8e-05	0	0	0	15	0.21	0.016	0
289	0.33	0.11	0	0	0	0	0	0.0053	0.11	0	0	0	0.11	0	0	0.0027	0.33	0	0	0	0	0.12	0	0
290	0.051	0.29	0	0	0	0	0	0.0059	0.29	0	0	0	0.29	0	0	0.014	0.051	0	0	0	1	0.16	0	0
291	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.16	0	0.012
292	0.02	0.32	0	0	0	0	0	0.0042	0.32	0	0	0	0.32	0	0	0.0093	0.02	0	0	0	1	0.16	0	0
293	0.0046	0.088	1e-05	0	0.17	0	0	0.014	0.088	0	0	0.00046	0.088	2.1e-06	0	0.55	0.0046	0	0	0	15	0.21	0.016	0
294	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.21	0.14	0.073
295	0	0	0	0	0	0	0.99	0	0	0.013	0	0	0	0	0	0	0	0	0	0	6	0.47	0.22	0.2
296	0	0	0.99	0	0	0	0.0092	0	0	3.1e-06	0	0	0	0	0	0	0	0	0	0	2	0.21	0.14	0.073
297	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.16	0	0.012
298	0.15	0.21	0	0	2.8e-05	0	0	0.016	0.21	0	0	0	0.21	0	0	0.047	0.15	0	0	0	1	0.16	0	0
299	0.13	0.24	0	0	0	0	0	0.0046	0.24	0	0	0	0.24	0	0	0.0068	0.13	0	0	0	1	0.16	0	0
300	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.21	0.016	0.11
301	0	0	0	0.049	0	0	0	0	0	0	0.049	0.0013	0	0	0.049	0	0	0	0	0.85	19	0.023	0	0.11
302	0.11	0.26	0	0	0	0	0	0.00077	0.26	0	0	0	0.26	0	0	0.00024	0.11	0	0	0	1	0.16	0	0
303	5.5e-06	0.06	0	0	0.33	0	0	0.00085	0.06	0	0	0	0.06	0	0	0.48	5.5e-06	0	0	0	15	0.21	0.016	0
304	0.0013	0.33	0	0	0	0	0	0.00059	0.33	0	0	0	0.33	0	0	0.0021	0.0013	0	0	0	1	0.16	0	0
305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.21	0.016	0
306	0	0	0	0.0073	0	0	0	0	0	0	0.0073	0.0027	0	0	0.0073	0	0	0	0	0.98	19	0.023	0	0.11
307	0.29	0.14	0	0	0	0	0	0.00043	0.14	0	0	0	0.14	0	0	4.8e-05	0.29	0	0	0	0	0.12	0	0
308	0	0	0.42	3.4e-06	0	0	0	0	0	0	3.4e-06	0	0	0	3.4e-06	0	0	0	0	0.58	19	0.023	0	0.11
309	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.98	0	0	17	0	0.14	0
310	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.023	0.14	0
311	0.05	0.22	3.7e-06	0	0.0044	0	0	0.035	0.22	0	0	0.00011	0.22	8.6e-06	0	0.19	0.05	0	0	0	1	0.16	0	0
312	0.36	0.093	0	0	0	0	0	0.00061	0.093	0	0	0	0.093	0	0	6.3e-05	0.36	0	0	0	0	0.12	0	0
313	0.091	0.26	0	0	0	0	0	0.012	0.26	0	0	0	0.26	0	0	0.016	0.091	0	0	0	1	0.16	0	0
314	0	0	0.00012	0.073	0	0	0	4.9e-05	0	0	0.073	0.14	0	0	0.073	0	0	0	0	0.64	19	0.023	0	0.11
315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.21	0.016	0
316	0.38	0.08	0	0	0	0	0	0.0028	0.08	0	0	0	0.08	0	0	0.00059	0.38	0	0	0	0	0.12	0	0
317	0.012	0.19	0	0	0.032	0	0	0.022	0.19	0	0	1.5e-05	0.19	0	0	0.34	0.012	0	0	0	15	0.21	0.016	0
318	0	0	0	0.0045	0	0	0	0	0	0	0.0045	0	0	0	0.0045	0	0	0	0	0.99	19	0.023	0	0.11
319	0	0	0	0	0	0	0	1	0	0	0	7.3e-05	0	0	0	0	0	0	0	0	7	0.16	0	0.012
320	0.29	0.13	0	0	3.1e-06	0	0	0.011	0.13	0	0	0	0.13	0	0	0.012	0.29	0	0	0	0	0.12	0	0
321	0.0011	0.1	0	0	0.23	0	0	0.0082	0.1	0	0	0	0.1	0	0	0.44	0.0011	0	0	0	15	0.21	0.016	0
322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.023	0	0.11
323	0	5.8e-06	0	0	0.18	0	0	0	5.8e-06	0	0	3e-06	5.8e-06	0	0	0.82	0	0	0	0	15	0.21	0.016	0
324	0.041	0.29	0	0	0.0078	0	0	0.012	0.29	0	0	0	0.29	0	0	0.042	0.041	0	0	0	1	0.16	0	0
325	0.099	0.22	0	0	0.013	0	0	0.035	0.22	0	0	4.8e-05	0.22	4.8e-06	0	0.085	0.099	0	0	0	1	0.16	0	0
326	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.16	0	0.012
327	0	0	0	0	0	0.00021	0	0	0	0	0	0	0	0	0	5.4e-06	0	1	0	0	17	0	0.14	0
328	0.29	0.12	0	0	0.023	0	0	0.011	0.12	0	0	0	0.12	0	0	0.0066	0.29	0	0	0	0	0.12	0	0
329	0.12	0.22	0	0	0.015	0	0	0.03	0.22	0	0	1.2e-05	0.22	0	0	0.068	0.12	0	0	0	1	0.16	0	0
330	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.16	0	0.012
331	0.0033	0.32	0	0	0.0016	0	0	0.0043	0.32	0	0	0	0.32	0	0	0.03	0.0033	0	0	0	1	0.16	0	0
332	0.16	0.22	0	0	0.019	0	0	0.0079	0.22	0	0	0	0.22	0	0	0.0093	0.16	0	0	0	1	0.16	0	0
333	0	0	0	0.00098	0	0	0	0	0	0	0.00098	3e-05	0	0	0.00098	0	0	0	0	1	19	0.023	0	0.11
334	0.19	0.19	0	0	0.02	0	0	0.0084	0.19	0	0	0	0.19	0	0	0.0099	0.19	0	0	0	0	0.12	0	0
335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.21	0.016	0
336	0	0	1	0	0	0	0	0	0	0	0	1.2e-05	0	0	0	0	0	0	0	0	2	0.21	0.14	0.073
337	0	0	0.00013	0	0	0.028	0	0	0	0	0	0	0	0	0	0.0017	0	0.97	0	0	17	0	0.14	0
338	0	0	0.0014	5e-05	0	0	0	0	0	0	5e-05	0.31	0	0	5e-05	0	0	0	0	0.69	19	0.023	0	0.11
339	0.17	0.2	0	0	0.017	0	0	0.022	0.2	0	0	0	0.2	0	0	0.036	0.17	0	0	0	1	0.16	0	0
340	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.16	0	0.012
341	0	0	5.2e-06	0	0	0	6.1e-06	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.27	0.14	0.28
342	0	0	0	0	0	0	0	0	0	0	0	0.98	0	0	0	0	0	0	0	0.022	11	0.21	0.016	0.11
343	0	0	0	0	0	0	0.02	0	0	0.98	0	0	0	0	0	0	0	0	0	0	9	0.27	0.14	0.28
344	0	0	0	0	0	0	0.0039	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.27	0.14	0.28
345	0.00043	0.13	0	0	0.15	0	0	0.0065	0.13	0	0	0.1	0.13	0	0	0.35	0.00043	0	0	0	15	0.21	0.016	0
346	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.16	0	0.012
347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.21	0.016	0
348	0.18	0.19	0	0	0.00012	0	0	0.041	0.19	0	0	0	0.19	0	0	0.023	0.18	0	0	0	1	0.16	0	0
349	0	0	0	4.2e-06	0	0	0	0	0	0	4.2e-06	0	0	0	4.2e-06	0	0	0	0	1	19	0.023	0	0.11
350	0	0	0	0.00018	0	0	0	0	0	0	0.00018	0	0	0	0.00018	0	0	0	0	1	19	0.023	0	0.11
351	0.11	0.25	0	0	0	0	0	0.017	0.25	0	0	0	0.25	0	0	0.0082	0.11	0	0	0	1	0.16	0	0
352	0.11	0.25	0	0	0	0	0	0.018	0.25	0	0	0	0.25	0	0	0.0064	0.11	0	0	0	1	0.16	0	0
353	0.043	0.27	0	0	0.00052	0	0	0.042	0.27	0	0	0	0.27	0	0	0.061	0.043	0	0	0	1	0.16	0	0
354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.21	0.016	0
355	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.27	0.14	0.28
356	0	0	0.0013	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.21	0.016	0.11
357	0	0	0.00041	0	0	0	0	0	0	0	0	0.36	0	0.017	0	0.62	0	0	0.00013	0	15	0.21	0.016	0
358	0	0	0.00018	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.27	0.14	0.28
359	0.038	0.27	0	0	0.0012	0	0	0.041	0.27	0	0	0	0.27	0	0	0.076	0.038	0	0	0	1	0.16	0	0
360	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.16	0	0.012
361	0.21	0.19	0	0	1.2e-06	0	0	0.013	0.19	0	0	0	0.19	0	0	0.007	0.21	0	0	0	0	0.12	0	0
362	0.001	0.28	0	0	0.00061	0	0	0.0069	0.28	0	0	0	0.28	0	0	0.14	0.001	0	0	0	1	0.16	0	0
363	0.21	0.19	0	0	0	0	0	0.0012	0.19	0	0	0	0.19	0	0	0.00019	0.21	0	0	0	0	0.12	0	0
364	0	0	3.8e-06	0.00012	0	0	0	0	0	0	0.00012	0.55	0	0	0.00012	0	0	0	0	0.45	11	0.21	0.016	0.11
365	0.094	0.21	0.00012	7.7e-06	0.017	0	0	0.046	0.21	0	7.7e-06	0.0027	0.21	5.6e-05	7.7e-06	0.1	0.094	0	0	4.7e-06	1	0.16	0	0
366	0.042	0.29	0	0	0.0079	0	0	0.012	0.29	0	0	0	0.29	0	0	0.029	0.042	0	0	0	1	0.16	0	0
367	0	0	0	0	0	0.0061	0	0	0	0	0	0	0	0	0	0.009	0	0.98	0	0	17	0	0.14	0
368	0	0	0	5.2e-05	0	0	0	0	0	0	5.2e-05	0	0	0	5.2e-05	0	0	0	0	1	19	0.023	0	0.11
369	0	0	0	0	0	0	0	0	0	0	0	0.77	0	0	0	0	0	0	0	0.23	11	0.21	0.016	0.11
370	0	0	1.8e-05	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.21	0.016	0.11
371	0.00019	0.33	0	0	0	0	0	9.7e-05	0.33	0	0	0	0.33	0	0	0.0001	0.00019	0	0	0	1	0.16	0	0
372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.023	0	0.11
373	0.4	0.064	0	0	0	0	0	0.00063	0.064	0	0	0	0.064	0	0	5.7e-06	0.4	0	0	0	0	0.12	0	0
374	0	0	0	3.2e-05	0	0	0	0	0	0	3.2e-05	0	0	0	3.2e-05	0	0	0	0	1	19	0.023	0	0.11
375	0.17	0.2	2.2e-05	0	0.00012	3.7e-06	0	0.028	0.2	0	0	8.2e-06	0.2	0.00034	0	0.033	0.17	0	2.6e-06	0	1	0.16	0	0
376	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.16	0	0.012
377	0.27	0.15	0	0	0	0	0	0.0013	0.15	0	0	0	0.15	0.00026	0	0.00013	0.27	0	2e-06	0	0	0.12	0	0
378	0.019	0.28	0	0	0.00082	0	0	0.016	0.28	0	0	0	0.28	0.00048	0	0.095	0.019	0	3.7e-06	0	1	0.16	0	0
379	0	0	0.00052	0	0.044	0	0	0	0	0	0	0	0	0	0	0.96	0	0	0	0	15	0.21	0.016	0
380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.21	0.016	0
381	0.21	0.18	2.8e-06	0	0.0001	5.8e-05	0	0.019	0.18	0	0	0	0.18	0.00031	0	0.019	0.21	0	2.3e-06	0	0	0.12	0	0
382	0.45	0.036	0	0	0	0	0	0.00049	0.036	0	0	0	0.036	6.2e-05	0	2.1e-05	0.45	0	0	0	0	0.12	0	0
383	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0019	0	0	0	0	1.5e-05	0	5	0.023	0.14	0
384	0.47	0.017	0	0	0	0.0013	0	0.0005	0.017	0	0	0	0.017	2.9e-05	0	1.7e-05	0.47	0	0	0	0	0.12	0	0
385	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.21	0.14	0.073
386	0.23	0.17	0	0	0	0	0	0.014	0.17	0	0	0	0.17	0.0003	0	0.008	0.23	0	2.3e-06	0	0	0.12	0	0
387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.023	0	0.11
388	0.0011	0.33	0	0	0	0	0	0.00078	0.33	0	0	0	0.33	0.00056	0	0.0054	0.0011	0	4.3e-06	0	1	0.16	0	0
389	0.00015	0.12	0	0	0.26	0	0	0.0034	0.12	0	0	0	0.12	0.0002	0	0.39	0.00015	0	1.5e-06	0	15	0.21	0.016	0
390	0	0	0.008	0	0	0	0.98	0	0	0.004	0	0.0037	0	0	0	0	0	0	0	0	6	0.47	0.22	0.2
391	0.23	0.17	0	0	0	0	0	0.014	0.17	0	0	0	0.17	0	0	0.011	0.23	0	0	0	0	0.12	0	0
392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.023	0	0.11
393	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.16	0	0.012
394	0	0	0	0	0	0	0	0	0	0	0	0.47	0	0	0	0	0	0	0	0.53	19	0.023	0	0.11
395	0	0	0	0.00056	0	0	0	2e-06	0	0	0.00056	0.00034	0	0	0.00056	0	0	0	0	1	19	0.023	0	0.11
396	0	0	0	0	0	0.039	0	0	0	0	0	0	0	0	0	0	0	0.96	0	0	17	0	0.14	0
397	0.068	0.29	0	0	0	0	0	0.0033	0.29	0	0	0	0.29	0	0	0.0029	0.068	0	0	0	1	0.16	0	0
398	0.24	0.17	0	0	0	0	0	0.0017	0.17	0	0	0	0.17	0	0	0.00048	0.24	0	0	0	0	0.12	0	0
399	0	0	0.8	0	0	0	0	0	0	0.0058	0	0.2	0	0	0	0	0	0	0	0	2	0.21	0.14	0.073
400	0.44	0.041	0	0	0	0	0	0.0012	0.041	0	0	1.1e-05	0.041	0	0	7.6e-05	0.44	0	0	1.4e-05	0	0.12	0	0
401	0.39	0.072	0	0	0	0	0	0.002	0.072	0	0	3.2e-05	0.072	0	0	0.00022	0.39	0	0	0	0	0.12	0	0
402	0.28	0.14	0	0	0	0	0	0.0027	0.14	0	0	5.9e-05	0.14	0	0	0.00041	0.28	0	0	0	0	0.12	0	0
403	0.21	0.19	0	0	0	0	0	0.0096	0.19	0	0	0.00064	0.19	0	0	0.0045	0.21	0	0	0	0	0.12	0	0
404	0	0	0	0	0	0.0033	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0	0.14	0
405	0.23	0.17	0	0	0	0	0	0.01	0.17	0	0	0.00095	0.17	0	0	0.0066	0.23	0	0	2.5e-06	0	0.12	0	0
406	0.015	0.32	0	0	0	0	0	0.0044	0.32	0	0	0.0014	0.32	0	0	0.0099	0.015	0	0	0	1	0.16	0	0
407	0.0057	0.31	0	0	6.9e-05	0	0	0.006	0.31	0	0	0.0053	0.31	0	0	0.037	0.0057	0	0	0	1	0.16	0	0
408	0.066	0.26	0	0	0.00054	0	0	0.021	0.26	0	0	0.0082	0.26	0	0	0.057	0.066	0	0	0	1	0.16	0	0
409	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2e-05	0	1	0	0	0	0	15	0.21	0.016	0
410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.023	0	0.11
411	0	0	3.1e-06	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.21	0.016	0.11
412	0.21	0.19	0	0	0	0	0	6.4e-05	0.19	0	0	0	0.19	0	0	2.9e-06	0.21	0	0	0	0	0.12	0	0
413	0.037	0.31	0	0	0	0	0	0.0031	0.31	0	0	0	0.31	0	0	0.0049	0.037	0	0	0	1	0.16	0	0
414	0	0	2.2e-06	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.21	0.016	0.11
