SNV	cluster0	cluster	dcf0	dcf1	dcf2
774	1	0	0.21	0.031	0.11
775	1	0	0.21	0.031	0.11
776	1	0	0.21	0.031	0.11
777	1	0	0.21	0.031	0.11
778	1	0	0.21	0.031	0.11
779	1	0	0.21	0.031	0.11
780	1	0	0.21	0.031	0.11
781	1	0	0.21	0.031	0.11
782	1	0	0.21	0.031	0.11
783	1	0	0.21	0.031	0.11
784	1	0	0.21	0.031	0.11
785	1	0	0.21	0.031	0.11
786	1	0	0.21	0.031	0.11
787	1	0	0.21	0.031	0.11
788	1	0	0.21	0.031	0.11
789	1	0	0.21	0.031	0.11
790	1	0	0.21	0.031	0.11
791	1	0	0.21	0.031	0.11
792	1	0	0.21	0.031	0.11
793	1	0	0.21	0.031	0.11
794	1	0	0.21	0.031	0.11
795	1	0	0.21	0.031	0.11
796	1	0	0.21	0.031	0.11
797	1	0	0.21	0.031	0.11
798	1	0	0.21	0.031	0.11
799	1	0	0.21	0.031	0.11
800	1	0	0.21	0.031	0.11
801	1	0	0.21	0.031	0.11
802	1	0	0.21	0.031	0.11
803	1	0	0.21	0.031	0.11
804	1	0	0.21	0.031	0.11
805	1	0	0.21	0.031	0.11
806	1	0	0.21	0.031	0.11
807	1	0	0.21	0.031	0.11
808	1	0	0.21	0.031	0.11
809	1	0	0.21	0.031	0.11
810	1	0	0.21	0.031	0.11
811	1	0	0.21	0.031	0.11
812	1	0	0.21	0.031	0.11
813	1	0	0.21	0.031	0.11
814	1	0	0.21	0.031	0.11
815	1	0	0.21	0.031	0.11
816	1	0	0.21	0.031	0.11
817	1	0	0.21	0.031	0.11
818	1	0	0.21	0.031	0.11
819	1	0	0.21	0.031	0.11
820	1	0	0.21	0.031	0.11
821	1	0	0.21	0.031	0.11
822	1	0	0.21	0.031	0.11
823	1	0	0.21	0.031	0.11
824	1	0	0.21	0.031	0.11
825	1	0	0.21	0.031	0.11
826	1	0	0.21	0.031	0.11
827	1	0	0.21	0.031	0.11
828	1	0	0.21	0.031	0.11
829	1	0	0.21	0.031	0.11
830	1	0	0.21	0.031	0.11
831	1	0	0.21	0.031	0.11
832	1	0	0.21	0.031	0.11
833	1	0	0.21	0.031	0.11
834	1	0	0.21	0.031	0.11
835	1	0	0.21	0.031	0.11
836	1	0	0.21	0.031	0.11
837	1	0	0.21	0.031	0.11
838	1	0	0.21	0.031	0.11
839	1	0	0.21	0.031	0.11
840	1	0	0.21	0.031	0.11
841	1	0	0.21	0.031	0.11
842	1	0	0.21	0.031	0.11
843	1	0	0.21	0.031	0.11
844	1	0	0.21	0.031	0.11
845	1	0	0.21	0.031	0.11
846	1	0	0.21	0.031	0.11
847	1	0	0.21	0.031	0.11
848	1	0	0.21	0.031	0.11
849	1	0	0.21	0.031	0.11
850	1	0	0.21	0.031	0.11
851	1	0	0.21	0.031	0.11
852	1	0	0.21	0.031	0.11
853	1	0	0.21	0.031	0.11
854	1	0	0.21	0.031	0.11
855	1	0	0.21	0.031	0.11
856	1	0	0.21	0.031	0.11
857	1	0	0.21	0.031	0.11
858	1	0	0.21	0.031	0.11
859	1	0	0.21	0.031	0.11
860	1	0	0.21	0.031	0.11
861	1	0	0.21	0.031	0.11
862	1	0	0.21	0.031	0.11
863	1	0	0.21	0.031	0.11
864	1	0	0.21	0.031	0.11
865	1	0	0.21	0.031	0.11
866	1	0	0.21	0.031	0.11
867	1	0	0.21	0.031	0.11
868	1	0	0.21	0.031	0.11
869	1	0	0.21	0.031	0.11
870	1	0	0.21	0.031	0.11
871	1	0	0.21	0.031	0.11
872	1	0	0.21	0.031	0.11
873	1	0	0.21	0.031	0.11
874	1	0	0.21	0.031	0.11
875	1	0	0.21	0.031	0.11
876	1	0	0.21	0.031	0.11
877	1	0	0.21	0.031	0.11
878	1	0	0.21	0.031	0.11
879	1	0	0.21	0.031	0.11
880	1	0	0.21	0.031	0.11
881	1	0	0.21	0.031	0.11
882	1	0	0.21	0.031	0.11
883	1	0	0.21	0.031	0.11
884	1	0	0.21	0.031	0.11
885	1	0	0.21	0.031	0.11
886	1	0	0.21	0.031	0.11
887	1	0	0.21	0.031	0.11
888	1	0	0.21	0.031	0.11
889	1	0	0.21	0.031	0.11
890	1	0	0.21	0.031	0.11
891	1	0	0.21	0.031	0.11
892	1	0	0.21	0.031	0.11
893	1	0	0.21	0.031	0.11
894	1	0	0.21	0.031	0.11
895	1	0	0.21	0.031	0.11
896	1	0	0.21	0.031	0.11
897	1	0	0.21	0.031	0.11
898	1	0	0.21	0.031	0.11
899	1	0	0.21	0.031	0.11
900	1	0	0.21	0.031	0.11
901	1	0	0.21	0.031	0.11
902	1	0	0.21	0.031	0.11
903	1	0	0.21	0.031	0.11
904	1	0	0.21	0.031	0.11
905	1	0	0.21	0.031	0.11
906	1	0	0.21	0.031	0.11
907	1	0	0.21	0.031	0.11
908	1	0	0.21	0.031	0.11
909	1	0	0.21	0.031	0.11
910	1	0	0.21	0.031	0.11
911	1	0	0.21	0.031	0.11
912	1	0	0.21	0.031	0.11
913	1	0	0.21	0.031	0.11
914	1	0	0.21	0.031	0.11
915	1	0	0.21	0.031	0.11
916	1	0	0.21	0.031	0.11
917	1	0	0.21	0.031	0.11
918	1	0	0.21	0.031	0.11
919	1	0	0.21	0.031	0.11
920	1	0	0.21	0.031	0.11
921	1	0	0.21	0.031	0.11
922	1	0	0.21	0.031	0.11
923	1	0	0.21	0.031	0.11
924	1	0	0.21	0.031	0.11
925	1	0	0.21	0.031	0.11
926	1	0	0.21	0.031	0.11
927	1	0	0.21	0.031	0.11
928	1	0	0.21	0.031	0.11
929	1	0	0.21	0.031	0.11
930	1	0	0.21	0.031	0.11
931	1	0	0.21	0.031	0.11
932	1	0	0.21	0.031	0.11
933	1	0	0.21	0.031	0.11
934	1	0	0.21	0.031	0.11
935	1	0	0.21	0.031	0.11
936	1	0	0.21	0.031	0.11
937	1	0	0.21	0.031	0.11
938	1	0	0.21	0.031	0.11
939	1	0	0.21	0.031	0.11
940	1	0	0.21	0.031	0.11
941	1	0	0.21	0.031	0.11
942	1	0	0.21	0.031	0.11
943	1	0	0.21	0.031	0.11
944	1	0	0.21	0.031	0.11
945	1	0	0.21	0.031	0.11
946	1	0	0.21	0.031	0.11
947	1	0	0.21	0.031	0.11
948	1	0	0.21	0.031	0.11
949	1	0	0.21	0.031	0.11
950	1	0	0.21	0.031	0.11
951	1	0	0.21	0.031	0.11
952	1	0	0.21	0.031	0.11
953	1	0	0.21	0.031	0.11
954	1	0	0.21	0.031	0.11
955	1	0	0.21	0.031	0.11
956	1	0	0.21	0.031	0.11
957	1	0	0.21	0.031	0.11
958	1	0	0.21	0.031	0.11
959	1	0	0.21	0.031	0.11
960	1	0	0.21	0.031	0.11
961	1	0	0.21	0.031	0.11
962	1	0	0.21	0.031	0.11
963	1	0	0.21	0.031	0.11
964	1	0	0.21	0.031	0.11
965	1	0	0.21	0.031	0.11
966	1	0	0.21	0.031	0.11
967	1	0	0.21	0.031	0.11
968	1	0	0.21	0.031	0.11
969	1	0	0.21	0.031	0.11
970	1	0	0.21	0.031	0.11
971	1	0	0.21	0.031	0.11
972	1	0	0.21	0.031	0.11
973	1	0	0.21	0.031	0.11
974	1	0	0.21	0.031	0.11
975	1	0	0.21	0.031	0.11
976	1	0	0.21	0.031	0.11
977	1	0	0.21	0.031	0.11
978	1	0	0.21	0.031	0.11
979	1	0	0.21	0.031	0.11
980	1	0	0.21	0.031	0.11
981	1	0	0.21	0.031	0.11
982	1	0	0.21	0.031	0.11
983	1	0	0.21	0.031	0.11
984	1	0	0.21	0.031	0.11
985	1	0	0.21	0.031	0.11
986	1	0	0.21	0.031	0.11
987	1	0	0.21	0.031	0.11
988	1	0	0.21	0.031	0.11
989	1	0	0.21	0.031	0.11
990	1	0	0.21	0.031	0.11
991	1	0	0.21	0.031	0.11
992	1	0	0.21	0.031	0.11
993	1	0	0.21	0.031	0.11
994	1	0	0.21	0.031	0.11
995	1	0	0.21	0.031	0.11
996	1	0	0.21	0.031	0.11
997	1	0	0.21	0.031	0.11
998	1	0	0.21	0.031	0.11
999	1	0	0.21	0.031	0.11
1000	1	0	0.21	0.031	0.11
1001	1	0	0.21	0.031	0.11
1002	1	0	0.21	0.031	0.11
1003	1	0	0.21	0.031	0.11
1004	1	0	0.21	0.031	0.11
1005	1	0	0.21	0.031	0.11
1006	1	0	0.21	0.031	0.11
1007	1	0	0.21	0.031	0.11
1008	1	0	0.21	0.031	0.11
1009	1	0	0.21	0.031	0.11
1010	1	0	0.21	0.031	0.11
1011	1	0	0.21	0.031	0.11
1012	1	0	0.21	0.031	0.11
1013	1	0	0.21	0.031	0.11
1014	1	0	0.21	0.031	0.11
1015	1	0	0.21	0.031	0.11
1016	1	0	0.21	0.031	0.11
1017	1	0	0.21	0.031	0.11
1018	1	0	0.21	0.031	0.11
1019	1	0	0.21	0.031	0.11
1020	1	0	0.21	0.031	0.11
1021	1	0	0.21	0.031	0.11
1022	1	0	0.21	0.031	0.11
1023	1	0	0.21	0.031	0.11
1024	1	0	0.21	0.031	0.11
1025	1	0	0.21	0.031	0.11
1026	1	0	0.21	0.031	0.11
1027	1	0	0.21	0.031	0.11
1028	1	0	0.21	0.031	0.11
1029	1	0	0.21	0.031	0.11
1030	1	0	0.21	0.031	0.11
1031	1	0	0.21	0.031	0.11
1032	1	0	0.21	0.031	0.11
1033	1	0	0.21	0.031	0.11
1034	1	0	0.21	0.031	0.11
1035	1	0	0.21	0.031	0.11
1036	1	0	0.21	0.031	0.11
1037	1	0	0.21	0.031	0.11
1038	1	0	0.21	0.031	0.11
1039	1	0	0.21	0.031	0.11
1040	1	0	0.21	0.031	0.11
1041	1	0	0.21	0.031	0.11
1042	1	0	0.21	0.031	0.11
1043	1	0	0.21	0.031	0.11
1044	1	0	0.21	0.031	0.11
1045	1	0	0.21	0.031	0.11
1046	1	0	0.21	0.031	0.11
1047	1	0	0.21	0.031	0.11
1048	1	0	0.21	0.031	0.11
1049	1	0	0.21	0.031	0.11
1050	1	0	0.21	0.031	0.11
1051	1	0	0.21	0.031	0.11
1052	1	0	0.21	0.031	0.11
1053	1	0	0.21	0.031	0.11
1054	1	0	0.21	0.031	0.11
1055	1	0	0.21	0.031	0.11
1056	1	0	0.21	0.031	0.11
1057	1	0	0.21	0.031	0.11
1058	1	0	0.21	0.031	0.11
1059	1	0	0.21	0.031	0.11
1060	1	0	0.21	0.031	0.11
1061	1	0	0.21	0.031	0.11
1062	1	0	0.21	0.031	0.11
1063	1	0	0.21	0.031	0.11
1064	1	0	0.21	0.031	0.11
1065	1	0	0.21	0.031	0.11
1066	1	0	0.21	0.031	0.11
1067	1	0	0.21	0.031	0.11
1068	1	0	0.21	0.031	0.11
1069	1	0	0.21	0.031	0.11
1070	1	0	0.21	0.031	0.11
1071	1	0	0.21	0.031	0.11
1072	1	0	0.21	0.031	0.11
1073	1	0	0.21	0.031	0.11
1074	1	0	0.21	0.031	0.11
1075	1	0	0.21	0.031	0.11
1076	1	0	0.21	0.031	0.11
1077	1	0	0.21	0.031	0.11
1078	1	0	0.21	0.031	0.11
1079	1	0	0.21	0.031	0.11
1080	1	0	0.21	0.031	0.11
1081	1	0	0.21	0.031	0.11
1082	1	0	0.21	0.031	0.11
1083	1	0	0.21	0.031	0.11
1084	1	0	0.21	0.031	0.11
1085	1	0	0.21	0.031	0.11
1086	1	0	0.21	0.031	0.11
1087	1	0	0.21	0.031	0.11
1088	1	0	0.21	0.031	0.11
1089	1	0	0.21	0.031	0.11
1090	1	0	0.21	0.031	0.11
1091	1	0	0.21	0.031	0.11
1092	1	0	0.21	0.031	0.11
1093	1	0	0.21	0.031	0.11
1094	1	0	0.21	0.031	0.11
1095	1	0	0.21	0.031	0.11
1096	1	0	0.21	0.031	0.11
1097	1	0	0.21	0.031	0.11
1098	1	0	0.21	0.031	0.11
1099	1	0	0.21	0.031	0.11
1100	1	0	0.21	0.031	0.11
1101	1	0	0.21	0.031	0.11
1102	1	0	0.21	0.031	0.11
1103	1	0	0.21	0.031	0.11
1104	1	0	0.21	0.031	0.11
1105	1	0	0.21	0.031	0.11
1106	1	0	0.21	0.031	0.11
1107	1	0	0.21	0.031	0.11
1108	1	0	0.21	0.031	0.11
1109	1	0	0.21	0.031	0.11
1110	1	0	0.21	0.031	0.11
1111	1	0	0.21	0.031	0.11
1112	1	0	0.21	0.031	0.11
1113	1	0	0.21	0.031	0.11
1114	1	0	0.21	0.031	0.11
1115	1	0	0.21	0.031	0.11
1116	1	0	0.21	0.031	0.11
1117	1	0	0.21	0.031	0.11
1118	1	0	0.21	0.031	0.11
1119	1	0	0.21	0.031	0.11
1120	1	0	0.21	0.031	0.11
1121	1	0	0.21	0.031	0.11
1122	1	0	0.21	0.031	0.11
1123	1	0	0.21	0.031	0.11
1124	1	0	0.21	0.031	0.11
1125	1	0	0.21	0.031	0.11
1126	1	0	0.21	0.031	0.11
1127	1	0	0.21	0.031	0.11
1128	1	0	0.21	0.031	0.11
1129	1	0	0.21	0.031	0.11
1130	1	0	0.21	0.031	0.11
1131	1	0	0.21	0.031	0.11
