SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster	dcf0	dcf1	dcf2
510	0.93	0.073	0	9.4e-06	0	0	0.14	0	0
511	0	0	1	0.0028	0	2	0.21	0.14	0.11
512	0	0	0.27	0.73	0.00037	3	0.14	0.14	0.012
513	1	0	0	0	0	0	0.14	0	0
514	1	0	0	0	0	0	0.14	0	0
515	0	0	0.81	0.19	0	2	0.21	0.14	0.11
516	0	0	0.0016	0	1	4	0.023	0.016	0.11
517	1	0	0	0	0	0	0.14	0	0
518	0	0	0	1	0	3	0.14	0.14	0.012
519	1	0	0	0	0	0	0.14	0	0
520	0	0	0	1	0	3	0.14	0.14	0.012
521	0	0	0.99	0.012	0	2	0.21	0.14	0.11
522	0	0	0.0021	1	0	3	0.14	0.14	0.012
523	0.99	0	0.013	0	0	0	0.14	0	0
524	0	0	1.5e-05	0	1	4	0.023	0.016	0.11
525	0	0	0	0	1	4	0.023	0.016	0.11
526	0.92	0.00035	0.077	0	0	0	0.14	0	0
527	1	0	0.004	0	0	0	0.14	0	0
528	0	0	0.019	0.98	0.00031	3	0.14	0.14	0.012
529	0.54	4.7e-05	0.46	0	0	0	0.14	0	0
530	0.87	0	0.13	0	0	0	0.14	0	0
531	0.99	0	0.0069	0	0	0	0.14	0	0
532	1	1.6e-06	0	0	0	0	0.14	0	0
533	0	0	0	1	0	3	0.14	0.14	0.012
534	0.98	0.019	6.4e-06	0.00075	0	0	0.14	0	0
535	0	0	0	0	1	4	0.023	0.016	0.11
536	0	0	1	0	0	2	0.21	0.14	0.11
537	1	0	0	0	0	0	0.14	0	0
538	0	0	0	1	0	3	0.14	0.14	0.012
539	0	0	6e-06	0	1	4	0.023	0.016	0.11
540	0	0	8.6e-06	0	1	4	0.023	0.016	0.11
541	0.93	0.066	0	7.9e-05	0	0	0.14	0	0
542	0	0	0.00016	0	1	4	0.023	0.016	0.11
543	0.94	0.00035	0.057	3.5e-05	0	0	0.14	0	0
544	0	0	0.00052	1	0	3	0.14	0.14	0.012
545	0	0	0	0	1	4	0.023	0.016	0.11
546	0.83	0.17	0	3.1e-06	0	0	0.14	0	0
547	0	0	0	0	1	4	0.023	0.016	0.11
548	0.91	9.5e-06	0.094	0	0	0	0.14	0	0
549	0	1	0	0	0	1	0.34	0	0
550	0	0	0	1	0	3	0.14	0.14	0.012
551	0	0	7.8e-06	1	0	3	0.14	0.14	0.012
552	0	0	0	0	1	4	0.023	0.016	0.11
553	0	0	0	1	0	3	0.14	0.14	0.012
554	1	8e-06	0	0	0	0	0.14	0	0
555	0.99	0.012	0	0	0	0	0.14	0	0
556	1	5.7e-05	0	0	0	0	0.14	0	0
557	1	0.00099	0	0	0	0	0.14	0	0
558	0	0	0	0	1	4	0.023	0.016	0.11
559	1	0	0	0	0	0	0.14	0	0
560	0	0	1	0	0	2	0.21	0.14	0.11
561	0.6	0.39	0.0011	0.0054	0	0	0.14	0	0
562	0	0	8.6e-05	0	1	4	0.023	0.016	0.11
563	0.99	0.011	0	0	0	0	0.14	0	0
564	0.97	0.035	0	0.00013	0	0	0.14	0	0
565	0	0	1	0	0	2	0.21	0.14	0.11
566	1	0	0	0	0	0	0.14	0	0
567	1	0	0	0	0	0	0.14	0	0
568	1	0	0	0	0	0	0.14	0	0
569	0	0	0	0	1	4	0.023	0.016	0.11
570	1	0.00058	0	1e-05	0	0	0.14	0	0
571	0	0	0	0	1	4	0.023	0.016	0.11
572	1	0.0044	0	0	0	0	0.14	0	0
573	0	0	0	0	1	4	0.023	0.016	0.11
574	1	0	0	0	0	0	0.14	0	0
575	0.25	0.75	0	1.3e-06	0	1	0.34	0	0
576	0	0	0	1	0	3	0.14	0.14	0.012
577	0	0	0	1	0	3	0.14	0.14	0.012
578	0	0	1	0	0	2	0.21	0.14	0.11
579	0	0	0	0	1	4	0.023	0.016	0.11
580	0	1	0	0	0	1	0.34	0	0
581	0	0	1	0	0	2	0.21	0.14	0.11
582	1	0	0	0	0	0	0.14	0	0
583	1	1.6e-05	0	0	5.1e-06	0	0.14	0	0
584	0	0	0.96	0	0.044	2	0.21	0.14	0.11
585	0	0	0.031	0.29	0.68	4	0.023	0.016	0.11
586	0	0	0	1	0	3	0.14	0.14	0.012
587	1	0	0.00032	0.00022	0	0	0.14	0	0
588	0	0	1	0	0	2	0.21	0.14	0.11
589	0	0	0	1	0	3	0.14	0.14	0.012
590	0	0	0	0	1	4	0.023	0.016	0.11
591	0	0	0	1	0	3	0.14	0.14	0.012
592	0	0	0	1	0	3	0.14	0.14	0.012
593	1	0.0003	0	2.9e-05	0	0	0.14	0	0
594	0	0	0	1	0	3	0.14	0.14	0.012
595	0	0	0	0	1	4	0.023	0.016	0.11
596	0	0	0	1	0	3	0.14	0.14	0.012
597	0	0	0	0	1	4	0.023	0.016	0.11
598	0	0	0	1	0	3	0.14	0.14	0.012
599	1	0.00043	0	0	0	0	0.14	0	0
600	1	0	0	0	0	0	0.14	0	0
601	0	0	0	1	0	3	0.14	0.14	0.012
602	0	0	0	0	1	4	0.023	0.016	0.11
603	0	0	1	2.4e-06	0	2	0.21	0.14	0.11
604	1	0	0	0	0	0	0.14	0	0
605	1	0.0015	0	5.7e-05	0	0	0.14	0	0
606	0	0	0.17	0.83	0	3	0.14	0.14	0.012
607	0	0	1	0	0	2	0.21	0.14	0.11
608	0	0	1	0	0	2	0.21	0.14	0.11
609	0	0	0.00058	0	1	4	0.023	0.016	0.11
610	0	0	0.0015	0	1	4	0.023	0.016	0.11
611	0	0	1	0	0	2	0.21	0.14	0.11
612	1	0	0	0	0	0	0.14	0	0
613	1	0	0	0	0	0	0.14	0	0
614	0	0	1	0	0	2	0.21	0.14	0.11
615	0	0	1	0	0	2	0.21	0.14	0.11
616	1	0	0	0	0	0	0.14	0	0
617	1	0	0	0	0	0	0.14	0	0
618	0.88	0.12	2e-06	0.00024	0	0	0.14	0	0
619	0	0	0	0	1	4	0.023	0.016	0.11
620	0	0	1	0	0	2	0.21	0.14	0.11
621	0	0	0	0	1	4	0.023	0.016	0.11
622	1	0	0	0	9.5e-06	0	0.14	0	0
623	0	0	2.5e-05	1	0	3	0.14	0.14	0.012
624	0	0	4.4e-05	0	1	4	0.023	0.016	0.11
625	0	0	0.28	0.72	0	3	0.14	0.14	0.012
626	0	0	1	0	0	2	0.21	0.14	0.11
627	0	0	1	0	0	2	0.21	0.14	0.11
628	0	0	0.00032	1	0	3	0.14	0.14	0.012
629	0	0	0	1	0	3	0.14	0.14	0.012
630	1	0	0	0	0	0	0.14	0	0
631	1	0	0	0	0	0	0.14	0	0
632	0	0	0	1	3.1e-05	3	0.14	0.14	0.012
633	0	0	1	0	0	2	0.21	0.14	0.11
634	0	0	0	0	1	4	0.023	0.016	0.11
635	0.00054	1	0	0	0	1	0.34	0	0
636	0	0	0	0	1	4	0.023	0.016	0.11
637	0.89	0.11	3.1e-05	0.00058	0	0	0.14	0	0
638	0	0	1	0	0	2	0.21	0.14	0.11
639	1	6.1e-06	0	0	0	0	0.14	0	0
640	1	0	0	0	0	0	0.14	0	0
641	0	1	0.005	0	0	1	0.34	0	0
642	1	0	0	0	9.5e-06	0	0.14	0	0
643	0	0	1	0	4.6e-05	2	0.21	0.14	0.11
644	0	0	1	0	0	2	0.21	0.14	0.11
645	0	0	1	0.00023	0	2	0.21	0.14	0.11
646	0	0	4.2e-06	0	1	4	0.023	0.016	0.11
647	0.091	0.86	0.048	0.0001	0	1	0.34	0	0
648	0	0	4.7e-06	0	1	4	0.023	0.016	0.11
649	0	0	0	1	0	3	0.14	0.14	0.012
650	0	0	1	0	0	2	0.21	0.14	0.11
651	0	0	1	0	0	2	0.21	0.14	0.11
652	0	0	0.7	0.3	0.00078	2	0.21	0.14	0.11
653	0	0	0.0016	1	0	3	0.14	0.14	0.012
654	0	0	0	0	1	4	0.023	0.016	0.11
655	0	0	0	1	0	3	0.14	0.14	0.012
656	0	0	1	0	0	2	0.21	0.14	0.11
657	0	0	0	1	0	3	0.14	0.14	0.012
658	0.95	0.045	1.6e-06	0.00029	0	0	0.14	0	0
659	0	0	9e-05	0	1	4	0.023	0.016	0.11
660	1	1.3e-06	0	0	0	0	0.14	0	0
661	0	0	1	0	0	2	0.21	0.14	0.11
662	1	0	0	0	0	0	0.14	0	0
663	0	0	1	0	0	2	0.21	0.14	0.11
664	0	0	0.0048	0	1	4	0.023	0.016	0.11
665	0	0	0	1	0	3	0.14	0.14	0.012
666	1	1.9e-06	0	0	0	0	0.14	0	0
667	1	0	0	0	0	0	0.14	0	0
668	0	0	0	1	0	3	0.14	0.14	0.012
669	0	0	1	0	0	2	0.21	0.14	0.11
670	0	0	1	0	0	2	0.21	0.14	0.11
671	1	0.0003	0	0.00018	0	0	0.14	0	0
672	0	0	0	0	1	4	0.023	0.016	0.11
673	0	0	0	0	1	4	0.023	0.016	0.11
674	0	0	0	0	1	4	0.023	0.016	0.11
675	0	0	1	0	0	2	0.21	0.14	0.11
676	0.99	0.014	0	0	0	0	0.14	0	0
677	0	0	0	0	1	4	0.023	0.016	0.11
678	0.98	0.02	0	0	0	0	0.14	0	0
679	0	0	0.00043	0	1	4	0.023	0.016	0.11
680	0	0	0	0	1	4	0.023	0.016	0.11
681	0.11	0.89	0	0	0	1	0.34	0	0
682	0	0	1	0	0	2	0.21	0.14	0.11
683	1	2.6e-06	0	0	0	0	0.14	0	0
684	0	0	0.93	0.072	0	2	0.21	0.14	0.11
685	0	0	0	1	0	3	0.14	0.14	0.012
686	0	0	0	0	1	4	0.023	0.016	0.11
687	0.96	0.043	1.8e-05	0.0014	0	0	0.14	0	0
688	0	0	0	0	1	4	0.023	0.016	0.11
689	0	0	0	0	1	4	0.023	0.016	0.11
690	0	0	0.0044	1	0	3	0.14	0.14	0.012
691	1	0	0	0	0	0	0.14	0	0
692	0	0	0	0	1	4	0.023	0.016	0.11
693	1	1.2e-05	0	0	0	0	0.14	0	0
694	0.74	0.24	0.0024	0.012	0	0	0.14	0	0
695	0	0	0.071	0.93	5.1e-06	3	0.14	0.14	0.012
696	1	0.0033	0	0.00043	0	0	0.14	0	0
697	1	0	0	0	0	0	0.14	0	0
698	1	0	0	1.5e-06	0	0	0.14	0	0
699	0	0	2.2e-06	1	0	3	0.14	0.14	0.012
700	0	0	1	0	0	2	0.21	0.14	0.11
701	1	9e-06	0	0	0	0	0.14	0	0
702	0	0	1.9e-05	1	0	3	0.14	0.14	0.012
703	0	0	0	1	0	3	0.14	0.14	0.012
704	0	0	0	0	1	4	0.023	0.016	0.11
705	0	0	0	1	0	3	0.14	0.14	0.012
706	0	0	1	0	0	2	0.21	0.14	0.11
707	0	0	0	0	1	4	0.023	0.016	0.11
708	0	0	0	0	1	4	0.023	0.016	0.11
709	0.92	0.078	0	0.00021	0	0	0.14	0	0
710	1	8.8e-05	0	0	0	0	0.14	0	0
711	1	0	0	0	0	0	0.14	0	0
712	0	0	0	0	1	4	0.023	0.016	0.11
713	0	0	0	1	0	3	0.14	0.14	0.012
714	0.19	0.81	0	0	0	1	0.34	0	0
715	0	0	0	1	0	3	0.14	0.14	0.012
716	1	0	0	0	0	0	0.14	0	0
717	1	0	0	0	0	0	0.14	0	0
718	0.99	1.8e-05	0	0.0098	0	0	0.14	0	0
719	0	0	0	1	0	3	0.14	0.14	0.012
720	0	0	0	0	1	4	0.023	0.016	0.11
721	1	0	0	0.0017	0	0	0.14	0	0
722	0	0	1	0	0	2	0.21	0.14	0.11
723	0	0	0	0	1	4	0.023	0.016	0.11
724	1	0	0	0.00057	0	0	0.14	0	0
725	1	1.1e-05	0	0.0049	0	0	0.14	0	0
726	0	0	1	0	0	2	0.21	0.14	0.11
727	0.99	7.8e-06	0	0.015	0	0	0.14	0	0
728	0	0	0	0	1	4	0.023	0.016	0.11
729	0.027	0.97	0.0012	0.00026	0	1	0.34	0	0
730	0	0	2e-06	0	1	4	0.023	0.016	0.11
731	0.83	0.16	0	0.0079	0	0	0.14	0	0
732	0	0	0	0	1	4	0.023	0.016	0.11
733	0.99	0	0	0.0054	0	0	0.14	0	0
734	1	0	0	0.0021	0	0	0.14	0	0
735	0	0	0.059	0.94	0	3	0.14	0.14	0.012
736	1	0	0	0	0	0	0.14	0	0
737	0	0	0	0	1	4	0.023	0.016	0.11
738	0	0	0	0	1	4	0.023	0.016	0.11
739	0	0	0	0	1	4	0.023	0.016	0.11
740	0	0	0	1	0	3	0.14	0.14	0.012
741	0	0	0	0	1	4	0.023	0.016	0.11
742	0	0	0	1	0.0016	3	0.14	0.14	0.012
743	0.99	5.7e-05	0	0.012	0	0	0.14	0	0
744	1	0	0	0.0011	0	0	0.14	0	0
745	1	0	0	0	0	0	0.14	0	0
746	0	0	0	1	0	3	0.14	0.14	0.012
747	1	0	0	0	0	0	0.14	0	0
748	0.96	0.028	0	0.015	0	0	0.14	0	0
749	0.99	0.0045	3.3e-06	0.00067	0	0	0.14	0	0
750	1	1.8e-05	0	0	0	0	0.14	0	0
751	1	0	0	0.002	0	0	0.14	0	0
752	1	9.4e-05	0	0.0012	0	0	0.14	0	0
753	0	0	1.1e-05	1	0	3	0.14	0.14	0.012
754	0	0	1	0	0.00017	2	0.21	0.14	0.11
755	0	0	0	1	0	3	0.14	0.14	0.012
756	0.98	2.7e-05	0	0.018	0	0	0.14	0	0
757	0	0	0	1	0	3	0.14	0.14	0.012
758	0	0	0	0	1	4	0.023	0.016	0.11
759	0	0	0	1	0	3	0.14	0.14	0.012
760	1	9.1e-06	0	0	0	0	0.14	0	0
761	0	0	4.2e-06	0	1	4	0.023	0.016	0.11
762	0	0	0	1	0.00013	3	0.14	0.14	0.012
763	0	1	0	0	0	1	0.34	0	0
764	0.99	3.6e-05	0	0.014	0	0	0.14	0	0
765	0	0	3.8e-05	1	0	3	0.14	0.14	0.012
766	4.4e-05	1	0	0	0	1	0.34	0	0
767	0	0	0	1	0	3	0.14	0.14	0.012
768	0	0	1.8e-05	0	1	4	0.023	0.016	0.11
769	1	0	0	0	0	0	0.14	0	0
770	0	0	0	1	0	3	0.14	0.14	0.012
771	0	0	0	0	1	4	0.023	0.016	0.11
772	0	0	0	1	0	3	0.14	0.14	0.012
773	1	6.8e-06	0	5.5e-06	0	0	0.14	0	0
774	0.99	0	0	0.014	0	0	0.14	0	0
775	0	0	0	0	1	4	0.023	0.016	0.11
776	0.00011	1	0	0	0	1	0.34	0	0
777	1	0	0	0	0	0	0.14	0	0
778	0	0	1.8e-05	1	0	3	0.14	0.14	0.012
779	0.99	0	0	0.0084	0	0	0.14	0	0
780	0	0	0	1	0	3	0.14	0.14	0.012
781	0.97	3.6e-05	0	0.032	0	0	0.14	0	0
782	0	0	0	0	1	4	0.023	0.016	0.11
783	0.98	0.00015	0	0.016	0	0	0.14	0	0
784	0.00061	1	0	2.5e-05	0	1	0.34	0	0
785	0.15	0.84	6.6e-05	0.0073	0	1	0.34	0	0
786	0	0	0	1	0	3	0.14	0.14	0.012
787	1	0	0	0.00093	0	0	0.14	0	0
788	0	0	0.0034	0	1	4	0.023	0.016	0.11
789	0	0	0	1	0	3	0.14	0.14	0.012
790	0.98	0	0	0.019	0	0	0.14	0	0
791	0	0	0	0	1	4	0.023	0.016	0.11
792	0	0	0	1	0	3	0.14	0.14	0.012
793	0	0	1	0	0	2	0.21	0.14	0.11
794	0	0	1	0	0	2	0.21	0.14	0.11
795	0.98	0	0	0.019	0	0	0.14	0	0
796	1	0	0	0.003	0	0	0.14	0	0
797	0.98	3.5e-06	0	0.017	0	0	0.14	0	0
798	0	0	1.6e-05	0	1	4	0.023	0.016	0.11
799	0	0	0.0032	1	0	3	0.14	0.14	0.012
800	0.99	0	0	0.0079	0	0	0.14	0	0
801	0.99	0	0	0.013	0	0	0.14	0	0
802	0	0	1	0	0	2	0.21	0.14	0.11
803	0	0	0	1	0	3	0.14	0.14	0.012
804	0	0	0.0038	1	0	3	0.14	0.14	0.012
805	0.97	0.0076	0	0.025	0	0	0.14	0	0
806	0	0	0	1	0	3	0.14	0.14	0.012
807	0	0	0	0	1	4	0.023	0.016	0.11
808	1	0	0	0	0	0	0.14	0	0
809	0	0	0	0	1	4	0.023	0.016	0.11
810	0	0	0	1	0	3	0.14	0.14	0.012
811	1	0	0	0	0	0	0.14	0	0
812	0.85	0.13	0	0.024	0	0	0.14	0	0
813	0	0	0	0	1	4	0.023	0.016	0.11
814	1	2e-05	0	0	0	0	0.14	0	0
815	0	0	2.1e-05	0	1	4	0.023	0.016	0.11
816	0	0	0.97	0	0.027	2	0.21	0.14	0.11
817	0.13	0.87	0	0.0009	0	1	0.34	0	0
818	0.0024	1	0	4.5e-05	0	1	0.34	0	0
819	0.99	2.3e-05	0	0.011	0	0	0.14	0	0
820	0.93	0.0022	0.025	0.04	0	0	0.14	0	0
821	0	0	0	0	1	4	0.023	0.016	0.11
822	1	0	0	0	0	0	0.14	0	0
823	0	0	1	0	0	2	0.21	0.14	0.11
824	1	0	0	0	0	0	0.14	0	0
825	1	0	0	0	0	0	0.14	0	0
826	1	3.9e-06	3.8e-06	4.6e-05	0	0	0.14	0	0
827	0	0	1	0	0	2	0.21	0.14	0.11
828	1	0.0016	0	0	0	0	0.14	0	0
829	1	0	0	0	0	0	0.14	0	0
830	0	0	0	0	1	4	0.023	0.016	0.11
831	1	0	1.1e-06	1.7e-05	0	0	0.14	0	0
832	0	0	1	0	0	2	0.21	0.14	0.11
833	0.56	0.44	0.00097	0.00011	0	0	0.14	0	0
834	1	0	0	0	0	0	0.14	0	0
835	0.012	0.99	1.5e-06	0	0	1	0.34	0	0
836	1	0	0	0	0	0	0.14	0	0
837	0	0	0	0	1	4	0.023	0.016	0.11
838	0	0	0.06	0.94	0	3	0.14	0.14	0.012
839	1	0.00051	3e-05	8.5e-06	0	0	0.14	0	0
840	0.99	0	0	0.011	0	0	0.14	0	0
841	0.74	0.26	4.8e-05	0	0	0	0.14	0	0
842	0	0	1	0	0	2	0.21	0.14	0.11
843	0	0	0	0	1	4	0.023	0.016	0.11
844	1	9.8e-06	0	4.8e-06	0	0	0.14	0	0
845	0	0	0	0	1	4	0.023	0.016	0.11
846	1	6.9e-06	0	9.3e-06	0	0	0.14	0	0
847	0	0	0	1	0	3	0.14	0.14	0.012
848	1	0.00083	0	0	0	0	0.14	0	0
849	1	0.00084	0	1.3e-06	0	0	0.14	0	0
850	0.034	0.97	0	0	0	1	0.34	0	0
851	1	0	0	0.00061	0	0	0.14	0	0
852	0.99	0	0	0.009	0	0	0.14	0	0
853	0.77	0.13	0.0038	0.089	0	0	0.14	0	0
854	0.31	0.68	2.6e-06	0.014	0	1	0.34	0	0
855	1	0	0	0	0	0	0.14	0	0
856	0	0	0	1	0	3	0.14	0.14	0.012
857	0	0	0	1	0	3	0.14	0.14	0.012
858	0	0	1	0	0	2	0.21	0.14	0.11
859	0	0	6.5e-05	0	1	4	0.023	0.016	0.11
860	1	0	0	0.0022	0	0	0.14	0	0
861	1	0	0	0.0018	0	0	0.14	0	0
862	0	0	0	1	0	3	0.14	0.14	0.012
863	1	0	0	0.002	0	0	0.14	0	0
864	0.99	0	0	0.0096	0	0	0.14	0	0
865	0	0	0	0	1	4	0.023	0.016	0.11
866	1	0	0	0.0021	0	0	0.14	0	0
867	1	0	0	0.0042	0	0	0.14	0	0
868	0	0	0	1	0	3	0.14	0.14	0.012
869	0	0	0	1	0	3	0.14	0.14	0.012
870	1	0	0	0.0022	0	0	0.14	0	0
871	0	0	0	0	1	4	0.023	0.016	0.11
872	0	0	0	0	1	4	0.023	0.016	0.11
873	1	0	0	0.0047	0	0	0.14	0	0
874	0.99	5.9e-05	0	0.013	0	0	0.14	0	0
875	0	0	0	0	1	4	0.023	0.016	0.11
876	0	0	0	1	0	3	0.14	0.14	0.012
877	0	0	0	1	0	3	0.14	0.14	0.012
878	0	0	0	1	0	3	0.14	0.14	0.012
879	3.3e-05	1	4e-06	1.1e-06	0	1	0.34	0	0
880	0	0	0	1	9.1e-06	3	0.14	0.14	0.012
881	0.98	3.8e-05	0	0.018	0	0	0.14	0	0
882	1	0	0	5.3e-05	0	0	0.14	0	0
883	0	0	0	1	0	3	0.14	0.14	0.012
884	1	0.00021	0	0.002	0	0	0.14	0	0
885	1	0	0	0.00046	0	0	0.14	0	0
886	0	0	1	0	0	2	0.21	0.14	0.11
887	0.99	0	0	0.0063	0	0	0.14	0	0
888	0.0056	0.99	2.7e-06	0.00012	0	1	0.34	0	0
889	0.98	8.4e-05	0	0.015	0	0	0.14	0	0
890	0	0	1.1e-06	0	1	4	0.023	0.016	0.11
891	0	0	0	0	1	4	0.023	0.016	0.11
892	0	1	0	0	0	1	0.34	0	0
893	0	1	0	0	0	1	0.34	0	0
894	0	0	1	0	0	2	0.21	0.14	0.11
895	1	0	0	0.00022	0	0	0.14	0	0
896	0.99	0	0	0.0051	0	0	0.14	0	0
897	0	0	0	0	1	4	0.023	0.016	0.11
898	0	0	0	0	1	4	0.023	0.016	0.11
899	0.99	0	0	0.0071	0	0	0.14	0	0
900	0.99	0	0	0.0066	0	0	0.14	0	0
901	0	0	0	0	1	4	0.023	0.016	0.11
902	0.98	0.0023	0	0.019	0	0	0.14	0	0
903	1	0	0	0.0039	0	0	0.14	0	0
904	0.99	0	0	0.0069	0	0	0.14	0	0
905	0.98	5.5e-05	0	0.018	0	0	0.14	0	0
906	0	0	0	1	0	3	0.14	0.14	0.012
907	0.98	0.00049	0	0.016	0	0	0.14	0	0
908	0	0	0	0	1	4	0.023	0.016	0.11
909	0	0	0	0	1	4	0.023	0.016	0.11
910	0	0	0.049	0	0.95	4	0.023	0.016	0.11
911	0	0	1.5e-05	1	0	3	0.14	0.14	0.012
912	0	0	3.8e-05	0	1	4	0.023	0.016	0.11
913	0.98	0	0	0.024	0	0	0.14	0	0
914	0	0	1	0	0	2	0.21	0.14	0.11
915	0.99	7.2e-05	0	0.0065	0	0	0.14	0	0
916	0.97	4e-06	0	0.031	0	0	0.14	0	0
917	1	0	0	0	0	0	0.14	0	0
918	1	0.00013	0	3.9e-06	0	0	0.14	0	0
919	1	6.3e-05	0	0	0	0	0.14	0	0
920	1	0	0	0	0	0	0.14	0	0
921	0	0	0	0	1	4	0.023	0.016	0.11
922	1	0	0	0	0	0	0.14	0	0
923	0	0	0	0	1	4	0.023	0.016	0.11
924	0	0	0	0	1	4	0.023	0.016	0.11
925	0	0	0	1	0	3	0.14	0.14	0.012
926	0.62	0.38	0	1.4e-05	0	0	0.14	0	0
927	0	0	0	0	1	4	0.023	0.016	0.11
928	1	0	0	0	0	0	0.14	0	0
929	0	0	1	0	0	2	0.21	0.14	0.11
930	0	0	1	0	0	2	0.21	0.14	0.11
931	1	0	0	0	0	0	0.14	0	0
932	0	0	0	0	1	4	0.023	0.016	0.11
933	0	0	1	0	0	2	0.21	0.14	0.11
934	0	0	0.96	0.044	0	2	0.21	0.14	0.11
935	0	0	1	0	0	2	0.21	0.14	0.11
936	1	3.4e-06	0	0	0	0	0.14	0	0
937	0	0	0.88	0.12	0	2	0.21	0.14	0.11
938	1	0.00047	0	0	0	0	0.14	0	0
939	0.0046	1	0	0	0	1	0.34	0	0
940	0	0	0	0	1	4	0.023	0.016	0.11
941	0.62	0.38	0.00015	1.1e-05	0	0	0.14	0	0
942	0	0	1	0	0	2	0.21	0.14	0.11
943	0	0	1	0	0	2	0.21	0.14	0.11
944	0	0	0.74	0.26	0	2	0.21	0.14	0.11
945	0	0	0.58	0.42	0	2	0.21	0.14	0.11
946	1	8.9e-05	0	0	0	0	0.14	0	0
947	0.98	0.024	0	0	0	0	0.14	0	0
948	0	0	0.0041	0	1	4	0.023	0.016	0.11
949	0	0	1	0	0	2	0.21	0.14	0.11
950	0	0	1	0	0	2	0.21	0.14	0.11
951	0	0	0	0	1	4	0.023	0.016	0.11
952	0	0	0	1	0	3	0.14	0.14	0.012
953	0	0	0	0	1	4	0.023	0.016	0.11
954	0	0	0	0	1	4	0.023	0.016	0.11
955	1	0	0	0	0	0	0.14	0	0
956	1	0	0	0	0	0	0.14	0	0
957	1	0.00022	0	0	0	0	0.14	0	0
958	1	0	0	0	0	0	0.14	0	0
959	1	0	0	0	0	0	0.14	0	0
960	1	0	0	0	0	0	0.14	0	0
961	1	0	0	0	0	0	0.14	0	0
962	1	2e-05	0	3.5e-06	0	0	0.14	0	0
963	0.018	0.98	0	0	0	1	0.34	0	0
964	1	0	0	0	0	0	0.14	0	0
965	0	0	0.89	0.11	0	2	0.21	0.14	0.11
966	1	0	0	0	0	0	0.14	0	0
967	1	0	0	0	0	0	0.14	0	0
968	1	1.3e-05	0	0	0	0	0.14	0	0
969	1	0	0	0	0	0	0.14	0	0
970	1	0	0	0	0	0	0.14	0	0
971	1	2e-05	2.9e-06	3.2e-06	0	0	0.14	0	0
972	0	0	1	0	0	2	0.21	0.14	0.11
973	1	0.00025	2.7e-05	2.9e-05	0	0	0.14	0	0
974	1	3.4e-05	0	0	0	0	0.14	0	0
975	0	0	0.00059	0	1	4	0.023	0.016	0.11
976	0	0	1	0	0	2	0.21	0.14	0.11
977	0	0	0.13	0.87	0	3	0.14	0.14	0.012
978	1	0.00014	2.6e-06	0	0	0	0.14	0	0
979	1	0	0	0	0	0	0.14	0	0
980	0	0	0.93	0.067	0	2	0.21	0.14	0.11
981	1	0.0039	0.00053	0.0003	0	0	0.14	0	0
982	0	0	0	0	1	4	0.023	0.016	0.11
983	1	0.00021	5.8e-06	7.2e-06	0	0	0.14	0	0
984	0	0	0.055	0.94	0	3	0.14	0.14	0.012
985	1	6.3e-05	3.7e-06	5.3e-06	0	0	0.14	0	0
986	1	0	0	0	0	0	0.14	0	0
987	0	0	0	0	1	4	0.023	0.016	0.11
988	1	3.7e-05	1.5e-05	3.3e-05	0	0	0.14	0	0
989	1	0	0	0	0	0	0.14	0	0
990	0.048	0.95	0.00018	0	0	1	0.34	0	0
991	0	0	1	0	0	2	0.21	0.14	0.11
992	0	0	0	0	1	4	0.023	0.016	0.11
993	0	0	3.1e-06	1	8.9e-06	3	0.14	0.14	0.012
994	0	0	0	1	6.5e-06	3	0.14	0.14	0.012
995	1	8.7e-06	0	0	0	0	0.14	0	0
996	0.55	0.45	0.00016	5.2e-06	0	0	0.14	0	0
997	0.98	0.015	0	0	0	0	0.14	0	0
998	0	0	0	1	0	3	0.14	0.14	0.012
999	0	0	0	1	0	3	0.14	0.14	0.012
1000	0	0	0	0	1	4	0.023	0.016	0.11
1001	1	9e-06	0	0	0	0	0.14	0	0
1002	0	0	0.99	0.0058	0	2	0.21	0.14	0.11
1003	1	0	0	0	0	0	0.14	0	0
1004	6.9e-05	1	0	0	0	1	0.34	0	0
1005	1	0	0	0	0	0	0.14	0	0
1006	1	0	0	0	0	0	0.14	0	0
1007	0	0	0	1	0	3	0.14	0.14	0.012
1008	1	2.6e-05	0	0	0	0	0.14	0	0
1009	0	0	1	0	0	2	0.21	0.14	0.11
1010	1	0	0	0	0	0	0.14	0	0
1011	0	0	1	3.4e-05	0	2	0.21	0.14	0.11
1012	0	0	1	0	0	2	0.21	0.14	0.11
1013	0	0	0	0	1	4	0.023	0.016	0.11
1014	1	0	0	0	0	0	0.14	0	0
1015	0	0	1	0	0	2	0.21	0.14	0.11
1016	0	0	0	1	0	3	0.14	0.14	0.012
1017	1	3.7e-06	0	0	0	0	0.14	0	0
1018	0.74	0.26	0	6.3e-06	0	0	0.14	0	0
1019	0	0	0	0	1	4	0.023	0.016	0.11
1020	1	0	0	0	0	0	0.14	0	0
1021	1	0	0	0	0	0	0.14	0	0
1022	0.99	0.0048	0.00026	0.00029	0	0	0.14	0	0
1023	0	0	0	0	1	4	0.023	0.016	0.11
1024	1	0	0	0	0	0	0.14	0	0
1025	0	0	0	0	1	4	0.023	0.016	0.11
