SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster	dcf0	dcf1	dcf2
268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.21	0.14	0.11
269	0	0	0	0.61	0.0015	0.0019	1.9e-06	0	0	0	0.39	0	0	0	0.00051	3	0.21	0.016	0.11
270	0.98	0	0	0	0	0.014	0	0	0	0	0	0	0.002	0	0	0	0.14	0	0
271	1	0	0	0	0	0.0013	0	0	0	0	0	0	2.4e-05	0	0	0	0.14	0	0
272	1	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	0.14	0	0
273	1	0	0	0	0	0.0025	0	0	0	0	0	0	8.6e-05	0	0	0	0.14	0	0
274	0.95	0	0	0	0	0.035	0	0	0	0	0	0	0.011	0	0	0	0.14	0	0
275	0	0	0	0.98	0	0	0	0	0	0	0	0	0	0.018	0	3	0.21	0.016	0.11
276	0.99	0	0	0	0	0.0071	0	0	0	0	0	0	0.00033	0	0	0	0.14	0	0
277	0.98	0	0	0	0	0.015	0	0	0	0	0	0	0.001	0	0	0	0.14	0	0
278	0	0	0	0	0	0	0.99	0	0	0	0.0076	0	0	0	0	6	0.088	0	0.2
279	0.84	0	2.5e-06	0.001	0	0.13	1.2e-06	0.00081	0	0.0024	0	2.5e-06	0.03	0	2.3e-05	0	0.14	0	0
280	0.00058	0	0	0	0	0.044	0	0.021	0	0	0	0	0.93	0	0	12	0.27	0	0
281	0.97	0	0	0	0	0.028	0	2.9e-06	0	2.6e-05	0	0	0.0042	0	0	0	0.14	0	0
282	0.19	0	0	0	0	0.29	0	0.00068	0	0	0	0	0.52	0	0	12	0.27	0	0
283	1	0	0	0	0	0.00013	0	0	0	0	0	0	0	0	0	0	0.14	0	0
284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.21	0.14	0.11
285	0	0	2.9e-05	0.26	0	0.0016	0.057	0	0	0	0.68	0	0	8.4e-05	4.3e-05	10	0.023	0	0.11
286	0	0	0	0.00022	0	0	0	0	0	1	0	0	0	0	0	9	0.21	0.14	0
287	0.94	0	0	1.1e-05	0	0.052	0	5.5e-06	0	1.4e-05	0	0	0.0057	0	0	0	0.14	0	0
288	0.013	0	0	7.2e-06	0	0.39	0	0.15	0	0.00048	0	0	0.45	0	0	12	0.27	0	0
289	1	0	0	0	0	0.00083	0	0	0	0	0	0	1e-05	0	0	0	0.14	0	0
290	1	0	0	0	0	0.0042	0	0	0	0	0	0	0.00018	0	0	0	0.14	0	0
291	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0.21	0	0.012
292	0.99	0	0	0	0	0.0067	0	0	0	0	0	0	0.00049	0	0	0	0.14	0	0
293	0.19	0	4e-06	0.00063	0	0.45	0	0.061	0	0.0048	0	0	0.3	0	1.1e-05	5	0.21	0	0.012
294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.21	0.14	0.11
295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.21	0.14	0.11
296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.21	0.14	0.11
297	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0.21	0	0.012
298	0.99	0	0	0	0	0.013	0	0	0	5.3e-05	0	0	0.001	0	0	0	0.14	0	0
299	1	0	0	0	0	0.0014	0	0	0	0	0	0	4.7e-05	0	0	0	0.14	0	0
300	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0.088	0.096	0.2
301	0	0	0	0.0013	0	0	0.16	0	0	0	0.84	0	0	0.00012	0	10	0.023	0	0.11
302	1	0	0	0	0	2.7e-05	0	0	0	0	0	0	0	0	0	0	0.14	0	0
303	0.0018	0	0	0	0	0.045	0	0.00042	0	0	0	0	0.95	0	0	12	0.27	0	0
304	1	0	0	0	0	0.00096	0	0	0	0	0	0	4.5e-05	0	0	0	0.14	0	0
305	0	0	0	6.7e-05	0	0	0	0	0	1	0	0	0	0	0	9	0.21	0.14	0
306	0	0	0	0.0026	0	0	0.024	0	0	0	0.97	0	0	9.4e-06	0	10	0.023	0	0.11
307	1	0	0	0	0	2.3e-06	0	0	0	0	0	0	0	0	0	0	0.14	0	0
308	0	0	0	0	0.0057	0	2.3e-06	0	0	0	0.12	0	0	0	0.87	14	0.21	0.14	0.11
309	0	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0	1	0	0.14	0
310	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0.088	0.22	0
311	0.89	0	0	0.00014	0	0.077	0	0.00031	0	0.0019	0	0	0.035	0	2.7e-06	0	0.14	0	0
312	1	0	0	0	0	1.1e-05	0	0	0	0	0	0	0	0	0	0	0.14	0	0
313	0.99	0	0	0	0	0.0055	0	0	0	0	0	0	0.00012	0	0	0	0.14	0	0
314	0	0	5.7e-05	0.14	0	2.9e-05	0.23	0	0	0	0.62	0	0	0.0056	0.00091	10	0.023	0	0.11
315	0	0	0	0.0003	0	0	0	0	0	1	0	1.5e-06	0	0	0	9	0.21	0.14	0
316	1	0	0	0	0	0.00023	0	0	0	0	0	0	1.2e-06	0	0	0	0.14	0	0
317	0.53	0	0	2.3e-05	0	0.28	0	0.0035	0	0.00065	0	0	0.19	0	0	0	0.14	0	0
318	0	0	0	0	0	0	0.015	0	0	0	0.99	0	0	0	0	10	0.023	0	0.11
319	0	0	0	4.3e-06	0	1	0	0	0	0	0	0	0	0	0	5	0.21	0	0.012
320	1	0	0	0	0	0.0041	0	0	0	8.1e-06	0	0	0.00016	0	0	0	0.14	0	0
321	0.1	0	0	0	0	0.26	0	0.024	0	3.7e-05	0	0	0.62	0	0	12	0.27	0	0
322	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0.023	0	0.11
323	0	0	0	5.2e-06	0	0.67	0	0.29	0	0.00036	0	0	0.045	0	0	5	0.21	0	0.012
324	0.97	0	0	0	0	0.014	0	0.0082	0	0	0	0	0.0039	0	0	0	0.14	0	0
325	0.95	0	0	4.7e-05	0	0.035	0	0.0052	0	0.00043	0	0	0.01	0	0	0	0.14	0	0
326	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0.21	0	0.012
327	0	0.17	0	0	0	0	0	0	0.17	0.66	0	0	0	0	0	9	0.21	0.14	0
328	0.98	0	0	0	0	0.0016	0	0.00077	0	0	0	0	0.015	0	0	0	0.14	0	0
329	0.96	0	0	1.2e-05	0	0.027	0	0.0046	0	9.3e-05	0	0	0.012	0	0	0	0.14	0	0
330	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0.21	0	0.012
331	0.93	0	0	0	0	0.021	0	0.038	0	0	0	0	0.007	0	0	0	0.14	0	0
332	1	0	0	0	0	0.0015	0	0.0016	0	0	0	0	0.0004	0	0	0	0.14	0	0
333	0	0	0.0036	2.9e-05	0	0	0.0032	0	0	0	0.99	0	0	0	0	10	0.023	0	0.11
334	1	0	0	0	0	0.0016	0	0.0014	0	0	0	0	0.0011	0	0	0	0.14	0	0
335	0	0	0	2e-05	0	0	0	0	0	1	0	0	0	0	0	9	0.21	0.14	0
336	0	0	0	0.00012	0	0	0	0	0	0	0	0	0	0	1	14	0.21	0.14	0.11
337	0	0.17	0	0	0	0	0	0	0.17	0.66	0	5.1e-06	0	0	5.2e-06	9	0.21	0.14	0
338	0	0	0.00012	0.3	0.0066	0.0029	0.00016	0	0	0	0.69	0	0	2.9e-06	0.0041	10	0.023	0	0.11
339	0.98	0	0	0	0	0.012	0	0.0028	0	2.6e-05	0	0	0.0076	0	0	0	0.14	0	0
340	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0.21	0	0.012
341	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.00038	13	0.088	0.096	0.2
342	0	0	0	0.98	0	0	0	0	0	0	0.022	0	0	0	0	3	0.21	0.016	0.11
343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.21	0.14	0.11
344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.21	0.14	0.11
345	0.06	0	0	0.09	0	0.14	0	0.0039	0	0	0	0	0.7	0	0	12	0.27	0	0
346	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0.21	0	0.012
347	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0.21	0.14	0
348	0.98	0	0	0	0	0.019	0	2.2e-06	0	2.6e-05	0	0	0.0018	0	0	0	0.14	0	0
349	0	0	0	0	0	0	1.4e-05	0	0	0	1	0	0	0	0	10	0.023	0	0.11
350	0	0	0	0	0	0	0.00058	0	0	0	1	0	0	0	0	10	0.023	0	0.11
351	1	0	0	0	0	0.0042	0	0	0	0	0	0	0.00017	0	0	0	0.14	0	0
352	1	0	0	0	0	0.0045	0	0	0	0	0	0	0.00017	0	0	0	0.14	0	0
353	0.92	0	0	0	0	0.068	0	6.7e-06	0	8.4e-06	0	0	0.014	0	0	0	0.14	0	0
354	0	0	0	0.00023	0	0	0	0	0	1	0	0	0	0	0	9	0.21	0.14	0
355	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0.088	0.096	0.2
356	0	0	0	0.94	0	0	0	0	0	0	0	0	0	0	0.056	3	0.21	0.016	0.11
357	0	0	0	0.011	0	0	0	0	0	0.47	0	0	0	0	0.52	14	0.21	0.14	0.11
358	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86	0.14	13	0.088	0.096	0.2
359	0.89	0	0	0	0	0.084	0	2.4e-05	0	1.3e-05	0	0	0.024	0	0	0	0.14	0	0
360	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0.21	0	0.012
361	1	0	0	0	0	0.0048	0	0	0	0	0	0	0.00013	0	0	0	0.14	0	0
362	0.53	0	0	0	0	0.28	0	1.4e-06	0	0	0	0	0.19	0	0	0	0.14	0	0
363	1	0	0	0	0	5.1e-05	0	0	0	0	0	0	0	0	0	0	0.14	0	0
364	0	0	6.1e-05	0.5	0.095	0	0.00034	0	0	0	0.41	0	0	0	0.00033	3	0.21	0.016	0.11
365	0.87	0	9.9e-06	0.0027	0	0.094	2.5e-05	0.0063	0	0.0051	4.7e-06	4.8e-05	0.026	4.6e-06	0.00026	0	0.14	0	0
366	0.97	0	0	0	0	0.021	0	0.0085	0	0	0	0	0.0049	0	0	0	0.14	0	0
367	0	0.22	0	0	0	0	0	0	0.22	0.55	0	0	0	0	0	9	0.21	0.14	0
368	0	0	0.0029	0	0	0	0.00017	0	0	0	1	0	0	0	0	10	0.023	0	0.11
369	0	0	0	0.76	0.0091	0	0	0	0	0	0.23	0	0	0	0	3	0.21	0.016	0.11
370	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0.21	0.016	0.11
371	1	0	0	0	0	0.00031	0	0	0	0	0	0	1.5e-05	0	0	0	0.14	0	0
372	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0.023	0	0.11
373	1	0	0	0	0	2.7e-06	0	0	0	0	0	0	0	0	0	0	0.14	0	0
374	0	0	0	0	0.55	0	4.7e-05	0	0	0	0.45	0	0	0	0	4	0	0	0.2
375	0.96	0	0	6.7e-06	0	0.017	0	0	0	0.022	0	0	0.0019	0	6.8e-06	0	0.14	0	0
376	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0.21	0	0.012
377	1	0	0	0	0	2.6e-05	0	0	0	0.00052	0	0	0	0	0	0	0.14	0	0
378	0.74	0	0	0	0	0.057	0	8.1e-06	0	0.17	0	0	0.028	0	0	0	0.14	0	0
379	0	0	0	0	0	0.23	0	0.14	0	0.62	0	0	0.0029	0	0.00018	9	0.21	0.14	0
380	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0.21	0.14	0
381	0.97	0	0	0	0	0.0099	0	0	0	0.017	0	0	0.0014	0	0	0	0.14	0	0
382	1	0	0	0	0	6.1e-06	0	0	0	7.7e-05	0	0	0	0	0	0	0.14	0	0
383	0	0	0	0	0	0	0	0	0	0.039	0	0.96	0	0	0	11	0.088	0.22	0
384	1	0	0	0	0	1.5e-05	0	0	0	9e-05	0	0	0	0	0	0	0.14	0	0
385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.21	0.14	0.11
386	0.99	0	0	0	0	0.0032	0	0	0	0.0068	0	0	0.00011	0	0	0	0.14	0	0
387	0	0	0	0	0	0	5e-06	0	0	0	1	0	0	0	0	10	0.023	0	0.11
388	0.75	0	0	0	0	0.0033	0	0	0	0.24	0	0	0.00048	0	0	0	0.14	0	0
389	0.017	0	0	0	0	0.056	0	0.0021	0	0.33	0	0	0.6	0	0	12	0.27	0	0
390	0	0	0	0.0027	0	0	0	0	0	0	0	0	0	0	1	14	0.21	0.14	0.11
391	0.99	0	0	0	0	0.0036	0	0	0	0	0	0	0.00016	0	0.0042	0	0.14	0	0
392	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0.023	0	0.11
393	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0.21	0	0.012
394	0	0	0	0.41	0.11	0	0	0	0	0	0.47	0	0	0	4.8e-06	10	0.023	0	0.11
395	0	0	0	0.00034	0	0	0.0018	0	0	0	1	0	0	1.7e-05	0	10	0.023	0	0.11
396	0	0.5	0	0	0	0	0	0	0.5	0	0	0.00032	0	0	0	1	0	0.14	0
397	0.99	0	0	0	0	0.00058	0	0	0	0	0	0	1.4e-05	0	0.0047	0	0.14	0	0
398	1	0	0	0	0	5e-05	0	0	0	0	0	0	0	0	0.00049	0	0.14	0	0
399	0	0	0	0.00048	0	0	0	0	0	0	0	0	0	0.94	0.061	13	0.088	0.096	0.2
400	1	0	0	1.1e-05	0	3.8e-05	0	0	0	0	1.5e-05	0	0	0	0	0	0.14	0	0
401	1	0	0	2.5e-05	0	7.5e-05	0	0	0	0	0	0	0	0	0	0	0.14	0	0
402	1	0	0	3.5e-05	0	9.8e-05	0	0	0	0	0	0	0	0	0	0	0.14	0	0
403	1	0	0	0.00045	0	0.0018	0	0	0	0	0	0	6.5e-05	0	0	0	0.14	0	0
404	0	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0	1	0	0.14	0
405	1	0	0	0.00069	0	0.0024	0	0	0	0	1.9e-06	0	0.00013	0	0	0	0.14	0	0
406	0.99	0	0	0.0019	0	0.0046	0	0	0	0	0	0	0.00029	0	0	0	0.14	0	0
407	0.92	0	0	0.012	0	0.044	0	0	0	0	0	0	0.025	0	0	0	0.14	0	0
408	0.95	0	0	0.0085	0	0.034	0	9.2e-06	0	0	0	0	0.01	0	0	0	0.14	0	0
409	0	0	0	0.0029	0	0	0	0	0	1	0	0.00033	0	0	1.5e-06	9	0.21	0.14	0
410	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0.023	0	0.11
411	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0.95	7.4e-06	13	0.088	0.096	0.2
412	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0
413	1	0	0	0	0	0.0012	0	0	0	0	0	0	0.00012	0	0	0	0.14	0	0
414	0	0	0	0.42	0	0	0	0	0	0	0	0	0	0.58	1.4e-05	13	0.088	0.096	0.2
415	0.54	0	2.3e-05	0.0018	0	0.17	0	0.04	0	0.012	0	3.5e-06	0.23	0	0.00014	0	0.14	0	0
416	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0.088	0.22	0
417	0	0.5	0	0	0	0	0	0	0.5	0	0	1.1e-06	0	0	0	1	0	0.14	0
418	0	0	0	0	0.43	0	0.0005	0	0	0	0.57	0	0	1.7e-06	0	10	0.023	0	0.11
419	1	0	0	0.00053	0	0.00031	0	0	0	0	0	0	6.9e-06	0	0	0	0.14	0	0
420	0.99	0	0	0	0	0.0051	0	0	0	0	0	0	0.0011	0	0	0	0.14	0	0
421	1	0	0	0	0	5.3e-06	0	0	0	0	2e-06	0	0	0	0	0	0.14	0	0
422	0	0	0	2.3e-06	0	0	0	0	0	1	0	0	0	0	0	9	0.21	0.14	0
423	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0.023	0	0.11
424	0.98	0	0	0	0	0.011	0	0	0	0	0	0	0.0041	0	0	0	0.14	0	0
425	0	0	0	0	0	0	0.0019	0	0	0	1	0	0	1e-05	0	10	0.023	0	0.11
426	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0.21	0.14	0
427	0	0	0	3.9e-06	0	0	0.0022	0	0	0	1	0	0	3.5e-05	0	10	0.023	0	0.11
428	0	0	0	0.0021	0	0	0	0	0	0	0	0	0	1.7e-05	1	14	0.21	0.14	0.11
429	0.6	0	2.5e-05	0.0029	0	0.27	0	0.0064	0	0.0059	0	2.1e-06	0.12	0	0.00015	0	0.14	0	0
430	0	0	0	3.8e-06	0	0	0	0	0	1	0	0	0	0	0	9	0.21	0.14	0
431	0.8	0	5.7e-06	0.001	0	0.15	0	0.0012	0	0.0025	0	3.9e-06	0.043	0	3.9e-05	0	0.14	0	0
432	0	0	0	0.0015	0	0	0	0	0	0	0	0	0	0.24	0.76	14	0.21	0.14	0.11
433	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0.21	0	0.012
434	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0.023	0	0.11
435	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0034	3	0.21	0.016	0.11
436	0	0	2.6e-05	0.059	0	0	0.94	0	0	0	1.7e-05	0	0	0.0052	5.5e-05	6	0.088	0	0.2
437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.21	0.14	0.11
438	0.92	0	0	0	0	0.026	0	0	0	0.051	0	0	0.0053	0	0	0	0.14	0	0
439	0	0	0	0	0.97	0	0.00036	0	0	0	0.034	0	0	0	0	4	0	0	0.2
440	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0.023	0	0.11
441	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0.21	0.14	0
442	0	0	0	0.0092	0	0	0	0	0	0	0	0	0	0.99	0.0013	13	0.088	0.096	0.2
443	0.9	0	0	3.3e-05	0	0.038	0	0.00012	0	0.046	0	5.5e-06	0.01	0	2.5e-05	0	0.14	0	0
444	0.88	0	0	5.7e-05	0	0.097	0	0.00015	0	0.0015	0	0	0.022	0	0	0	0.14	0	0
445	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0.21	0.14	0
446	0.98	0	0	0	0	0.014	0	0	0	0	0	0	0.0013	0	0	0	0.14	0	0
447	0	0	0	0.27	0.23	0	0	0	0	0	0.5	0	0	0	0	10	0.023	0	0.11
448	1	0	0	0	0	0.00066	0	0	0	0	0.00013	0	1.4e-05	0	0.0011	0	0.14	0	0
449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.21	0.14	0.11
450	0.12	0	0	0	0	0.18	0	0.00094	0	0	0	0	0.7	0	0	12	0.27	0	0
451	0.98	0	0	0	0	0.018	0	0	0	0	0	0	0.0025	0	0	0	0.14	0	0
452	0.98	0	0	0	0	0.003	0	0	0	0	0	0	0.00035	0	0.021	0	0.14	0	0
453	0	0	0	0.00021	0	0	0	0	0	1	0	9.5e-05	0	0	0	9	0.21	0.14	0
454	0.93	0	0	2.1e-05	0	0.057	0	0.0001	0	0.0013	0	3.4e-06	0.012	0	0	0	0.14	0	0
455	0.58	0	3.6e-06	0.00076	0	0.28	0	0.007	0	0.0039	0	0	0.13	0	1.7e-05	0	0.14	0	0
456	0.96	0	0	0	0	0.034	0	0	0	0	0	0	0.0078	0	0	0	0.14	0	0
457	0.56	0	2.9e-05	0.0073	0	0.3	2.5e-06	0.0085	0	0.013	0	3e-06	0.11	0	0.0006	0	0.14	0	0
458	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0.21	0	0.012
459	0	0	4.4e-05	0.16	0	0	0.74	0	0	0	0.1	0	0	0.0016	6.2e-05	6	0.088	0	0.2
460	0	0	0	0	0	0	1	0	0	0	9.7e-06	0	0	0	0	6	0.088	0	0.2
461	0	0	0	0.00097	0	0	0.0061	0	0	0	0.99	0	0	6.4e-05	3.2e-06	10	0.023	0	0.11
462	0	0	0	5.7e-06	0	0	0	0	0	1	0	0	0	0	0	9	0.21	0.14	0
463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.21	0.14	0.11
464	1	0	0	0	0	0.00042	0	0.00098	0	0.00094	0	0	1e-05	0	0	0	0.14	0	0
465	0.84	0	0	9.4e-06	0	0.12	0	0.00012	0	0.00019	0	0	0.034	0	0	0	0.14	0	0
466	0	0.22	0	0	0	0	0	0	0.22	0.55	0	0.00061	0	0	0.00018	9	0.21	0.14	0
467	0.87	0	0	0	0	0.1	0	1.4e-05	0	8.3e-06	0	0	0.025	0	0	0	0.14	0	0
468	0	0.22	0	0	0	0	0	0	0.22	0.55	0	0	0	0	0	9	0.21	0.14	0
469	0	0.22	0	0	0	0	0	0	0.22	0.55	0	2.6e-06	0	0	0	9	0.21	0.14	0
470	0	0	0	1.4e-05	0	0	0	0	0	0	0	0	0	1	0	13	0.088	0.096	0.2
471	0	0	0	5e-06	0	0	0	0	0	1	0	7.3e-05	0	0	0	9	0.21	0.14	0
472	1	0	0	0	0	0.00016	0	0	0	0	0	0	0	0	0	0	0.14	0	0
473	0	0	0	5.9e-06	0	0	0	0	0	1	0	0	0	0	0	9	0.21	0.14	0
474	1	0	0	0	0	0.0021	0	0	0	0	0	0	4.4e-05	0	0	0	0.14	0	0
475	0.98	0	0	0	0	0.00083	0	0.0079	0	0.0092	0	0	2.1e-05	0	0	0	0.14	0	0
476	1	0	0	0	0	4.1e-05	0	0	0	0	0	0	0	0	0.0003	0	0.14	0	0
477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.21	0.14	0.11
478	0	0	0.00038	0	0	0	0.0026	0	0	0	1	0	0	0	0	10	0.023	0	0.11
479	0	0	0.00016	0	0	0	0.00025	0	0	0	1	0	0	0	0	10	0.023	0	0.11
480	0	0	0	0.00015	0	0	0	0	0	1	0	0	0	0	0	9	0.21	0.14	0
481	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0.088	0.22	0
482	0	0	0	5.8e-06	0	0	0	0	0	0	0	0	0	0	1	14	0.21	0.14	0.11
483	0	0	0	9.2e-06	0	0	0	0	0	1	0	0.00041	0	0	0	9	0.21	0.14	0
484	1	0	0	0	0	0.00083	0	0	0	0	0	0	1.8e-05	0	0.0017	0	0.14	0	0
485	0.88	0	0	8.1e-06	0	0.048	0	3.3e-05	0	0.064	0	0	0.0077	0	2.2e-05	0	0.14	0	0
486	0	0	0	2.4e-06	0.34	0	0.0062	0	0	0	0.66	0	0	5.8e-05	7.4e-06	10	0.023	0	0.11
487	0	0	0	0	0	0	1.4e-06	0	0	0	1	0	0	0	0	10	0.023	0	0.11
488	0.66	0	0	0	0	0.012	0	0	0	0.33	0	0	0.0011	0	0	0	0.14	0	0
489	0.94	0	0	0	0	0.022	0	4.1e-06	0	0.034	0	0	0.0037	0	1.6e-06	0	0.14	0	0
490	1	0	0	0	0	9.3e-06	0	0	0	0.00024	0	0	0	0	0	0	0.14	0	0
491	0.89	0	0	0	0	0.012	0	0	0	0.095	0	0	0.002	0	0	0	0.14	0	0
492	0.85	0	0	0	0	0.039	0	0	0	0	0	0	0.022	0	0.086	0	0.14	0	0
493	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0.088	0.096	0.2
494	0	0	0	5.3e-06	0	1	0	0	0	0	0	0	0	0	1e-05	5	0.21	0	0.012
495	0.85	0	0	0	0	0.031	0	0	0	0.11	0	0	0.012	0	0	0	0.14	0	0
496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.21	0.14	0.11
497	0.95	0	0	0	0	0.017	0	4.6e-06	0	0.027	0	0	0.0029	0	0	0	0.14	0	0
498	0	0	0	0	0.0037	0	0	0	0	0	1	0	0	0	0.00011	10	0.023	0	0.11
499	0	0	0	1.8e-05	0	0	0.29	0	0	0	0.71	0	0	0.00011	3.1e-05	10	0.023	0	0.11
500	1	0	0	0	0	0.00013	0	0	0	0.0028	0	0	0	0	0	0	0.14	0	0
501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.21	0.14	0.11
502	0	0	0	1.5e-05	0	0	0	0	0	0	0	0	0	1	0	13	0.088	0.096	0.2
503	1	0	0	0	0	5.9e-05	0	0	0	0.0015	0	0	0	0	0	0	0.14	0	0
504	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0.088	0.22	0
505	0	0	0	0.0011	0	0	0	0	0	0	0	0	0	1	0	13	0.088	0.096	0.2
506	0	0	0	0	0	0	3.7e-05	0	0	0	1	0	0	0	0	10	0.023	0	0.11
507	0	0	0	0	0	0	0	0	0	1	0	0.0024	0	0	0	9	0.21	0.14	0
508	0.97	0	0	0	0	0.008	0	0	0	0.019	0	0	0.0011	0	0	0	0.14	0	0
509	1	0	0	0	0	7.5e-05	0	0	0	0.002	0	0	0	0	0	0	0.14	0	0
510	0.43	0	0	0	0	0.12	0	0.00039	0	0.31	0	0	0.14	0	0	0	0.14	0	0
511	0	0.31	0	0	0	0	0	0	0.31	0.38	0	0	0	0	0	9	0.21	0.14	0
512	0	0.32	0	0	0	0	0	0	0.32	0.37	0	0.00082	0	0	8.9e-05	9	0.21	0.14	0
513	1	0	0	0	0	0	0	0	0	1.5e-05	0	0	0	0	0	0	0.14	0	0
514	0.99	0	0	0	0	0.0015	0	0	0	0.0041	0	0	4.7e-05	0	0	0	0.14	0	0
515	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0.21	0	0.012
516	0	0	0	7.4e-05	0	0	0.86	0	0	0	0.14	0	0	0.0031	9e-05	6	0.088	0	0.2
517	1	0	0	0	0	0	0	0	0	2.7e-06	0	0	0	0	0	0	0.14	0	0
518	0	0	0	0.00034	0	0	0	0	0	1	0	9.2e-05	0	0	0	9	0.21	0.14	0
519	0.99	0	0	0	0	0.0019	0	0	0	0.0075	0	0	6.6e-05	0	0	0	0.14	0	0
520	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0.21	0.016	0.11
521	0	0	0	0	0	0	0	0	0	0.79	0	0	0	0	0.21	9	0.21	0.14	0
522	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0.21	0	0.012
523	0.99	0	0	0	0	0.00036	0	0	0	0	0	0	2.5e-05	0	0.0083	0	0.14	0	0
524	0	0	0	4.8e-06	0	0	0.00076	0	0	0	1	0	0	5.8e-06	5.2e-06	10	0.023	0	0.11
525	0	0	0	0	0.0052	0	0	0	0	0	0.99	0	0	0	0	10	0.023	0	0.11
526	0.92	0	0	0	0	0.027	0	0	0	0	0	0	0.0076	0	0.048	0	0.14	0	0
527	0.99	0	0	0	0	0.0018	0	0	0	0	0.0011	0	0.0001	0	0.0025	0	0.14	0	0
528	0	0.5	0	0	0	0	0	0	0.5	5.4e-05	0	0.0026	0	0	1.3e-05	1	0	0.14	0
529	0.63	0	0	0	0	0.016	0	0	0	0	0	0	0.02	0	0.33	0	0.14	0	0
530	0.91	0	0	0	0	0.0046	0	0	0	0	0	0	0.00098	0	0.086	0	0.14	0	0
531	1	0	0	0	0	0.00059	0	0	0	0	0	0	3.2e-05	0	0.0043	0	0.14	0	0
532	0.99	0	0	0	0	0.0048	0	0	0	0	0	0	0.00029	0	0	0	0.14	0	0
533	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0.21	0.14	0
534	0.85	0	0	0.00012	0	0.11	0	0.00071	0	0.0022	0	1.4e-06	0.034	0	3.5e-06	0	0.14	0	0
535	0	0	0	0.87	1.9e-06	2.2e-05	0	0	0	0	0.13	0	0	0	0	3	0.21	0.016	0.11
