SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1
413	0.28	0.63	0	0.092	0	0	0	0	1	0.47	0.65
414	0	0	1	0	0	0	0	0	2	0.49	0.22
415	0	0	1	0	0	0	0	0	2	0.49	0.22
416	0.79	0.051	0	0.16	0	0	0	0	0	0.27	0.35
417	0.77	0.15	0	0.081	0	0	0	0	0	0.27	0.35
418	0.77	0.091	0	0.14	0	0	0	0	0	0.27	0.35
419	0.4	0.54	0	0.063	0	0	0	0	1	0.47	0.65
420	0.69	0.099	0	0.21	0	0	0	0	0	0.27	0.35
421	0.45	0.47	0	0.085	0	0	0	0	1	0.47	0.65
422	0.45	0.34	0	0.21	0	0	0	0	0	0.27	0.35
423	0.00045	0	1	0.0032	0	0	0	0	2	0.49	0.22
424	0.4	0.025	0	0.58	0	0	0	0	3	0.32	0.35
425	1	0	0	0.00044	0	0	0	0	0	0.27	0.35
426	0	0	0	0	0	0	1	0	6	0	0.12
427	0.39	0.52	0	0.093	0	0	0	0	1	0.47	0.65
428	0	0	0	0	0.99	0.0062	0	0	4	0	0.42
429	0.45	0.5	0	0.056	0	0	0	0	1	0.47	0.65
430	0.99	0	0	0.0073	0	0	0	0	0	0.27	0.35
431	0.62	0.0027	0	0.38	0	0	0	0	0	0.27	0.35
432	0.41	0.46	0	0.13	0	0	0	0	1	0.47	0.65
433	0.21	0.26	0	0.53	0	0	0	0	3	0.32	0.35
434	0.45	0.28	0	0.27	0	0	0	0	0	0.27	0.35
435	0.78	0.044	0	0.18	0	0	0	0	0	0.27	0.35
436	0.65	0.31	0	0.043	0	0	0	0	0	0.27	0.35
437	0.46	2.1e-05	0	0.54	0	0	0	0	3	0.32	0.35
438	0.19	0.8	0	0.014	0	0	0	0	1	0.47	0.65
439	0.57	0.013	0	0.42	0	0	0	0	0	0.27	0.35
440	0.011	0	0	0	0.00018	0.00097	0.99	0	6	0	0.12
441	0	0	0	0	0	0	1	0	6	0	0.12
442	0	0	1	0	0	0	0	0	2	0.49	0.22
443	0.6	0.15	0	0.24	0	0	0	0	0	0.27	0.35
444	8.5e-05	0	0	2.9e-06	0.91	0.094	0	0	4	0	0.42
445	0.26	0.73	0	0.019	0	0	0	0	1	0.47	0.65
446	0.71	0	0	0.29	0	0	0	0	0	0.27	0.35
447	0.11	0.87	0	0.023	0	0	0	0	1	0.47	0.65
448	0	0	1	0	0	0	0	0	2	0.49	0.22
449	0.71	0.081	0	0.21	0	0	0	0	0	0.27	0.35
450	0.24	0.71	0	0.046	0	0	0	0	1	0.47	0.65
451	0.6	0.016	0	0.39	0	0	0	0	0	0.27	0.35
452	0.44	0.0027	0	0.56	0	0	0	0	3	0.32	0.35
453	0.63	0.051	0	0.31	0	0	0	0	0	0.27	0.35
454	0.58	0.18	0	0.24	0	0	0	0	0	0.27	0.35
455	0.51	0.067	0	0.42	0	0	0	0	0	0.27	0.35
456	0.7	0.11	0	0.19	0	0	0	0	0	0.27	0.35
457	0.074	7.6e-05	0	0.93	0	0	0	0	3	0.32	0.35
458	0.49	0.034	0	0.47	0	0	0	0	0	0.27	0.35
459	0	0	0	0	1	0.0005	0	0	4	0	0.42
460	0.6	0.049	0	0.35	0	0	0	0	0	0.27	0.35
461	0	0	1	0	0	0	0	0	2	0.49	0.22
462	0	0	0	0	0.93	0.072	0	0	4	0	0.42
463	0	0	0	0	0	1	0	0	5	0.03	0.35
464	0	0	0	0	1	0.0044	0	0	4	0	0.42
465	0	0	1	0	0	0	0	0	2	0.49	0.22
466	2.3e-05	0	0	0	0.79	0.21	0	0	4	0	0.42
467	0.32	0.043	0	0.64	0	0	0	0	3	0.32	0.35
468	0	0	0	0	0	0	0	1	7	0.09	0.039
469	0.61	0.16	0	0.23	0	0	0	0	0	0.27	0.35
470	0.079	0.92	0	0.0013	0	0	0	0	1	0.47	0.65
471	0.29	0.00034	0	0.71	0	0	0	0	3	0.32	0.35
472	0.31	0.65	0	0.038	0	0	0	0	1	0.47	0.65
473	0	0	1	0	0	0	0	0	2	0.49	0.22
474	0.63	0.31	0	0.052	0	0	0	0	0	0.27	0.35
475	0.57	0.26	0	0.17	0	0	0	0	0	0.27	0.35
476	0.046	4.1e-05	0.77	0.18	0	0	0	0	2	0.49	0.22
477	0.37	0.61	0	0.021	0	0	0	0	1	0.47	0.65
478	0	0	1	0	0	0	0	0	2	0.49	0.22
479	0.64	0.073	0	0.29	0	0	0	0	0	0.27	0.35
480	0.14	0	0	0	0.86	2.5e-05	0	0	4	0	0.42
481	0	0	0	0	0	1	0	0	5	0.03	0.35
482	0.52	0.097	0	0.38	0	0	0	0	0	0.27	0.35
483	0.5	0.074	0	0.43	0	0	0	0	0	0.27	0.35
484	0.081	0.0001	0	0.92	0	0	0	0	3	0.32	0.35
485	0.49	0.089	0	0.42	0	0	0	0	0	0.27	0.35
486	0.51	0.00042	0	0.49	0	0	0	0	0	0.27	0.35
487	0	0	0	0	0	0	0	1	7	0.09	0.039
488	0	0	0	0	0.89	0.11	0	0	4	0	0.42
489	0	0	0	0	0	1	0	0	5	0.03	0.35
490	0	1	0	0	0	0	0	0	1	0.47	0.65
491	0	0	0	0	0	0	1	0	6	0	0.12
492	0.45	0.0021	0	0.55	0	0	0	0	3	0.32	0.35
493	0.61	0.039	0	0.35	0	0	0	0	0	0.27	0.35
494	0.42	0.44	0	0.14	0	0	0	0	1	0.47	0.65
495	2.8e-05	0	1	9.6e-05	0	0	0	0	2	0.49	0.22
496	9.9e-06	0	0	0	0.73	0.27	0	0	4	0	0.42
497	0.36	0.62	0	0.024	0	0	0	0	1	0.47	0.65
498	0.48	0.14	0	0.38	0	0	0	0	0	0.27	0.35
499	0.31	0.61	0	0.076	0	0	0	0	1	0.47	0.65
500	0.57	0.25	0	0.18	0	0	0	0	0	0.27	0.35
501	0.071	0.93	0	0.0015	0	0	0	0	1	0.47	0.65
502	0.095	0.9	0	0.0039	0	0	0	0	1	0.47	0.65
