SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0	dcf1
250	0.014	0	0	0.033	0	0	0	0	0	1.1e-05	0.95	0	0	0.00013	0	0	10	0.37	0.26
251	3.2e-05	0	0	3.8e-05	0	0	0	0	0	0	0.71	0	0	0.29	0	0	10	0.37	0.26
252	0.16	0	0	0.078	7.7e-06	0	0	0	0	0.00055	0.76	0	0	0.0044	0.00084	0	10	0.37	0.26
253	0.0021	0	0	0.16	1.5e-06	0	0	0	0	0.01	0.82	0	0	0.0031	0.0055	0	10	0.37	0.26
254	0.008	0	0.015	0.079	0.45	7.9e-05	0	0	0	0.013	0.023	4.6e-06	0.077	0.0001	0.33	0	4	0.12	0.14
255	1.9e-06	0	0	0.0003	0	0	0	0	0	0	1	0	0	3.8e-05	0	0	10	0.37	0.26
256	0	0	0	0	0	0.99	0	0	0.008	0	0	0	0	0	0	0	5	0.082	0.029
257	0.74	0	0	0.0065	0.074	4.4e-06	0	0	0	1.6e-05	0.0029	0.0041	0.17	4.1e-06	0.0016	0	0	0.33	0.14
258	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33	0.14
259	0	0	0	0	1	0	0	0	0	0	0	0	1.2e-06	0	0	0	4	0.12	0.14
260	0.00019	0	0	0.52	0.00025	0	0	0	0	0.1	0.03	0	0	1.4e-06	0.35	0	3	0.25	0.26
261	0.0003	0	0	0.027	0	0	0	0	0	0.0011	0.96	0	0	0.0089	9.2e-05	0	10	0.37	0.26
262	0	0	0	0.0027	0	0	0	0	0	4.2e-05	1	0	0	0.00025	0	0	10	0.37	0.26
263	0	1	0	0	0	2.2e-06	0	0	0	0	0	0.0014	0	0	0	0	1	0.21	0
264	0.99	0	0	7.2e-05	0	0	0	0	0	0	0.0065	0	0	5.9e-06	0	0	0	0.33	0.14
265	0.00027	0	0	0.21	0.012	0	0	0	0	0.072	0.013	0	4e-05	3e-06	0.69	0	14	0.16	0.26
266	1	0	0	0	0	0	0	0	0	0	2.6e-06	0	0	0	0	0	0	0.33	0.14
267	0.0077	0	3.8e-06	0.27	0.014	0	5e-05	0	0	0.068	0.36	0	0.00064	0.0037	0.28	0	10	0.37	0.26
268	0	0	0	0.0023	0	0	0.00012	0	0	0.00019	0.98	0	0	0.016	0	0	10	0.37	0.26
269	4.3e-06	0	0	0.027	0	0	0.00012	0	0	0.0045	0.96	0	0	0.0061	9.2e-05	0	10	0.37	0.26
270	0	0	4e-06	0	0.00053	0.019	0	0	0	0	0	5.1e-06	0.98	0	0	0	12	0.12	0.087
271	0	0	0.17	2.8e-05	0.63	0.0002	0	0	2.8e-06	5.5e-06	0	0	0.2	0	0.0059	0	4	0.12	0.14
272	0	0	0	0.00015	0	0	0	0	0	0	1	0	0	1.3e-05	0	0	10	0.37	0.26
273	0.0033	0	0	0.00055	0	0	0	0	0	0	0.86	0	0	0.14	0	0	10	0.37	0.26
274	0.7	0	0	0.00068	1.7e-06	0	0	0	0	1.2e-06	0.19	0.00053	5.8e-06	0.11	2.5e-06	0	0	0.33	0.14
275	0	0	0.99	0	3.6e-05	0.003	0	0	0.0013	0	0	0	0.0011	0	0	0	2	0.041	0.087
276	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.21	0
277	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0.21	0.029
278	0.00011	0	0	1.3e-05	0	0	0	0	0	0	1	0	0	6.2e-05	0	0	10	0.37	0.26
279	0.001	0	0	0	0	0	0	0	0	0	0.99	0	0	0.0052	0	0	10	0.37	0.26
280	0	0	0	0	0	0	0	0	0	0	0.073	0	0	0.93	0	0	13	0.49	0.25
281	0	0	0	0	0	1	0	0	3.6e-06	0	0	1.2e-05	0.00027	0	0	0	5	0.082	0.029
282	0	0	3.9e-06	0	0	1	0	0	4.5e-05	0	0	0	0.0012	0	0	0	5	0.082	0.029
283	0	0	0	0	0	0	0	0	0	0	0.62	0	0	0.38	0	0	10	0.37	0.26
284	0	0	0	0	0	0	0	0	0	0	0.00045	0	0	1	0	0	13	0.49	0.25
285	0	0	0	0.002	0.014	0	0	0	0	0.0011	0	0	0	0	0.98	0	14	0.16	0.26
286	0	0	0	0	0	0	0	0	0	0	0.16	0	0	0.84	0	0	13	0.49	0.25
287	0	0	0	0	0	0	0	0	0	0	0.36	0	0	0.64	0	0	13	0.49	0.25
288	0	1	0	0	0	0	0	0	0	0	0	0.003	0	0	0	0	1	0.21	0
289	6.5e-06	0	0	2e-05	0	0	0	0	0	0	1	0	0	0.00036	0	0	10	0.37	0.26
290	0	0	0	0	0	0	0.023	0	0	0	0.77	0	0	0.21	0	7.8e-05	10	0.37	0.26
291	0	0	0	0	0	0	0	0	0	0	0.87	0	0	0.13	0	0	10	0.37	0.26
292	0.0035	0	0	0.035	0	0	0	0	0	0.00012	0.96	0	0	0.00021	3.1e-05	0	10	0.37	0.26
293	0	0	0.00012	0	0.71	0	0	0	0	0	0	0	0.29	0	2.5e-05	0	4	0.12	0.14
294	0	1	0	0	0	0	0	0	0	0	0	0.0033	0	0	0	0	1	0.21	0
295	0	0	0	0	0	0	0	0	0	0	0.26	0	0	0.74	0	0	13	0.49	0.25
296	0.45	0	0	0.0048	0	0	0	0	0	0	0.55	0	0	0	0	0	10	0.37	0.26
297	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	10	0.37	0.26
298	0	0	0	0.99	0	0	0	0	0	0.007	0.00054	0	0	0	0.00034	0	3	0.25	0.26
299	1.3e-05	0	0	1.2e-06	0	0	0.00078	0	0	0	0.99	0	0	0.0052	0	0.0033	10	0.37	0.26
300	0	0	2.7e-06	0	0	1	0	0	0.0023	0	0	8.9e-06	1.1e-05	0	0	0	5	0.082	0.029
301	0	0.99	0	0	0	0.0035	0	0	0	0	0	0.0057	0.00011	0	0	0	1	0.21	0
302	0	0	0	0	0	0	0	0	0	0	0.0094	0	0	0	0	0.99	15	0.79	0.58
303	0	0	0	0	0	0	0.013	0	0	0	0.63	0	0	0.36	0	3.7e-05	10	0.37	0.26
304	0	0	0	0	0	0	0.0051	0	0	0	0.99	0	0	0	0	5.9e-05	10	0.37	0.26
305	0.011	0	0	0	0	0	0	0	0	0	0.61	0	0	0.38	0	0	10	0.37	0.26
306	0	0	0	0	0	0	0.025	0	0	0	0.97	0	0	0	0	0.0065	10	0.37	0.26
307	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0.047	0	0	10	0.37	0.26
308	0	0	0	0	0	0	0	0	0	0	0.005	0	0	1	0	0	13	0.49	0.25
309	0	0	0	0	0.85	0	0	0	0	0	0	0	0	0	0.15	0	4	0.12	0.14
310	0	0	0	0	0	0	0	0	0	0	0.98	0	0	0	0	0.019	10	0.37	0.26
311	1.1e-05	0	0	0	0.13	0	0	0	0	0	0	1.3e-05	0.87	0	0	0	12	0.12	0.087
312	0.00051	0	0	0.016	0	0	0	0	0	0.00013	0.98	0	0	0.0018	2e-05	0	10	0.37	0.26
313	0	0	0	3.5e-05	0	0	0	0	0	0	0.99	0	0	0.0085	0	0	10	0.37	0.26
314	0.8	0	0	0.14	0.005	0	0	0	0	0.00019	0.046	0	0.0004	2.3e-06	0.0094	0	0	0.33	0.14
315	0	0	0	0.00011	0	0	0	0	0	0	1	0	0	0.00079	0	0	10	0.37	0.26
316	0.0077	0	0.00079	0.087	0.46	1.7e-05	0	0	0	0.0058	0.017	3.7e-06	0.074	7.3e-06	0.35	0	4	0.12	0.14
317	0	0	1	0	0	0	0	0	2.8e-06	0	0	0	0	0	0	0	2	0.041	0.087
318	0.00082	0	0	0	0	0	0	0	0	0	0.57	0	0	0.43	0	0	10	0.37	0.26
319	0.71	0	0	0.025	0	0	0	0	0	0	0.26	0	0	0	0	0	0	0.33	0.14
320	0	0	0	0.083	0	0	0	0	0	1.2e-05	0.92	0	0	0	0	0	10	0.37	0.26
321	0	0	0	0	0	1	0	0	2.1e-06	0	0	0	0	0	0	0	5	0.082	0.029
322	0	0	0	0.26	0	0	0	0	0	0.0038	0	0	0	0	0.74	0	14	0.16	0.26
323	0	1	0	0	0	0	0	0	0	0	0	6.1e-06	0	0	0	0	1	0.21	0
324	5.8e-05	0	0	0.00024	0	0	0	0	0	0	1	0	0	0.002	0	0	10	0.37	0.26
325	0.00024	0	0	0.94	5.6e-06	0	0	0	0	0.00038	6.8e-05	0	0	0	0.058	0	3	0.25	0.26
326	0.0016	0	0	0	0	0	0	0	0	0	0.99	0	0	0.013	0	0	10	0.37	0.26
327	0	0	0	0	0	0	0	0	0	0	0.85	0	0	0.15	0	0	10	0.37	0.26
328	0	0	1	0	5.5e-06	1.3e-05	0	0	9.2e-05	0	0	0	1.8e-05	0	0	0	2	0.041	0.087
329	0	0	0.34	0	0.015	0.024	0	0	5.9e-05	0	0	0	0.62	0	0	0	12	0.12	0.087
330	0	0	0	0	0	0	0	0	0	0	0.0018	0	0	1	0	0	13	0.49	0.25
331	0.1	0	0	0.27	0.024	0	0	0	0	0.0088	0.47	9.1e-06	0.0046	0.0008	0.11	0	10	0.37	0.26
332	0	0	0	0	0	0	0	0	0	0	0.96	0	0	0.04	0	0	10	0.37	0.26
333	0	0	0	0	0.94	0	0	0	0	0	0	0	0.064	0	0	0	4	0.12	0.14
334	0	4.9e-06	0	0	0	0.97	0	0	0.032	0	0	0	0	0	0	0	5	0.082	0.029
335	0	0	0.00012	0	0.014	0	0	0	0	0	0	0	0.99	0	0	0	12	0.12	0.087
336	0	0	0	0	0	0	0	0	0	0	1	0	0	4.9e-05	0	0	10	0.37	0.26
337	0	0	0	0.0019	0.089	0	0	0	0	0.0004	0	0	5.5e-06	0	0.91	0	14	0.16	0.26
338	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0.087
339	0	0	0	0.97	0	0	0	0	0	0.028	0.0011	0	0	0	0.0013	0	3	0.25	0.26
340	0	0	0	4.3e-06	0	0	0	0	0	0	1	0	0	1.1e-05	0	0	10	0.37	0.26
341	0	0	0	0	0	0	0.055	0	0	0	0.0017	0	0	0.21	0	0.73	15	0.79	0.58
342	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0.1	0	0	10	0.37	0.26
343	0	0	0	0	0	0	0	0	0	0	6e-05	0	0	1	0	0	13	0.49	0.25
344	0	0	0	0	0	0	2.5e-06	0	0	0	0.015	0	0	0.98	0	0	13	0.49	0.25
345	0	0	0	0	0.037	0	0	0	0	0	0	0	0.96	0	0	0	12	0.12	0.087
346	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.37	0.26
347	0	0	6.1e-06	0	0	0.97	0	0	0	0	0	0	0.031	0	0	0	5	0.082	0.029
348	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.54	0.63
349	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0.087
350	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.37	0.26
351	0	0	0	0	0	0	0	0	0	0	0.061	0	0	0.94	0	0	13	0.49	0.25
352	0.33	0	0	0.15	0.073	3.8e-06	0	0	0	0.0021	0.35	0.00012	0.031	0.0012	0.059	0	10	0.37	0.26
353	0	0	0	0	0	0	0	0	0	0	0.0015	0	0	1	0	0	13	0.49	0.25
354	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.37	0.26
355	0.025	0	0	0.007	0	0	0	0	0	1.4e-05	0.96	0	0	0.012	1.1e-05	0	10	0.37	0.26
356	0.2	0	0	0.0042	0	0	0	0	0	4.2e-06	0.77	0	0	0.028	1e-05	0	10	0.37	0.26
357	0.0065	0	0	0.033	0	0	0	0	0	4.2e-06	0.96	0	0	3.3e-05	0	0	10	0.37	0.26
358	7.2e-06	0	0	0	0	0	0	0	0	0	0.98	0	0	0.021	0	4.3e-06	10	0.37	0.26
359	0	0	0	0	0	0	0	0	0	0	0.094	0	0	0.91	0	0	13	0.49	0.25
360	0	0	0.0044	0	0.00082	0.52	0	0	0.0002	0	0	0.00031	0.47	0	0	0	5	0.082	0.029
361	0	0	0	0	0	0	0	0	0	0	0.98	0	0	0.021	0	0	10	0.37	0.26
362	0.0097	0	0	0.0044	0	0	0	0	0	3.5e-05	0.97	0	0	0.02	1.9e-05	0	10	0.37	0.26
363	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.21	0
364	0	0	0	0.00022	0	0	0.00046	0	0	1.6e-05	0.99	0	0	0.0088	0	0	10	0.37	0.26
365	0	1	0	0	0	0	0	0	0	0	0	0.00091	0	0	0	0	1	0.21	0
366	0	0	0	0	0	0	0	0	0	0	1	0	0	3.7e-05	0	0.00056	10	0.37	0.26
367	0.012	0	0	0.00073	0	0	0	0	0	0	0.96	0	0	0.023	0	0	10	0.37	0.26
368	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0002	0	0	10	0.37	0.26
369	0.00077	0	0	0.46	0	0	0	0	0	0.0089	0.51	0	0	3.7e-05	0.015	0	10	0.37	0.26
370	0	0	0	0	0	0	0	0	0	0	0.98	0	0	0	0	0.017	10	0.37	0.26
371	0.086	0	0	0.1	0	0	0	0	0	8.8e-05	0.81	0	0	0.00038	0.00045	0	10	0.37	0.26
372	2e-05	0	0	0.00027	0	0	0	0	0	0	1	0	0	2.2e-05	0	0	10	0.37	0.26
373	0	1	0	0	0	0	0	0	0	0	0	0.00018	0	0	0	0	1	0.21	0
374	4.3e-05	0	0	0.00022	0	0	0	0	0	0	1	0	0	0	0	0	10	0.37	0.26
375	0	0	0.95	0	0	0.0014	0	0	0.044	0	0	0	0	0	0	0	2	0.041	0.087
376	0	0	0	0	0	0	0	0	0	0	0.98	0	0	0	0	0.017	10	0.37	0.26
377	0.09	0	0	1.7e-05	0	0	0	0	0	0	0.91	0	0	0.00028	0	0	10	0.37	0.26
378	0.00023	0	0	5.7e-05	0	0	0	0	0	0	1	0	0	0.002	0	0	10	0.37	0.26
379	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.21	0
380	0	0	0	0.78	0	0	0	0	0	0.13	0.08	0	0	0	0.0092	0	3	0.25	0.26
381	0	0	0	0	0	1	0	0	0	0	0	2.1e-05	0.00042	0	0	0	5	0.082	0.029
382	0.0005	0	0	0.0054	0	0	0	0	0	3.9e-05	0.98	0	0	0.01	7e-06	0	10	0.37	0.26
383	0	0	0.0002	0	0	0.98	0	0	5.8e-05	0	0	0	0.019	0	0	0	5	0.082	0.029
384	2.9e-06	0	0	0.032	0.3	0	0	0	0	7.7e-06	0	0	0	0	0.67	0	14	0.16	0.26
385	0	0	0.0076	2.2e-05	0.89	0	0	0	0	1.5e-05	0	0	0.0019	0	0.098	0	4	0.12	0.14
386	8.4e-05	0	0	0.64	0	0	0	0	0	7.7e-05	0.36	0	0	0	3.9e-06	0	3	0.25	0.26
387	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.21	0
388	0	0	0	0	0	0	0	0	0	0	0.012	0	0	0.99	0	0	13	0.49	0.25
389	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0.053	0	4	0.12	0.14
390	0.58	0	0	0.16	0.22	0	0	0	0	2.2e-05	3.7e-05	0	0.0029	0	0.039	0	0	0.33	0.14
391	0	0	0	0.097	0.00028	0	0	0	0	0.13	0.0064	0	0	0	0.77	0	14	0.16	0.26
392	0	0	0	0.00051	0.57	0	0	0	0	5.9e-05	0	0	9.6e-05	0	0.43	0	4	0.12	0.14
393	0	0.0025	0	0	0	0.99	0	0	0.0049	0	0	2.3e-06	2.1e-06	0	0	0	5	0.082	0.029
394	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0003	0	0	10	0.37	0.26
395	0.015	0	0	0.0096	0	0	0	0	0	7.6e-06	0.97	0	0	0.0018	3e-06	0	10	0.37	0.26
396	3.2e-06	0	0	0.049	0.013	0	0	0	0	0.011	0.00013	0	3.1e-06	0	0.93	0	14	0.16	0.26
397	0	0.99	0	0	0	0.00038	0	0	0	0	0	0.0063	1.9e-05	0	0	0	1	0.21	0
398	0	0	0.0015	0	0	0.99	0	0	0.0099	0	0	0	0.00017	0	0	0	5	0.082	0.029
399	0.0019	0	0	0.11	0	0	0	0	0	0.00027	0.89	0	0	3.6e-05	0.00012	0	10	0.37	0.26
400	0	0	0	0	0	0	0	0	0	0	0.00018	0	0	1	0	0	13	0.49	0.25
401	0	0	0.0035	0	0.016	0.15	0	0	5.2e-05	0	0	0.0014	0.83	0	0	0	12	0.12	0.087
402	8.3e-05	0	0	0.49	0	0	0	0	0	0.012	0.5	0	0	1.5e-05	0.0014	0	10	0.37	0.26
403	0.0054	0	0	0.0041	0	0	2.2e-06	0	0	5.2e-05	0.9	0	0	0.088	6e-06	0	10	0.37	0.26
404	0.0028	0	0	0.00018	0	0	0	0	0	0	0.99	0	0	0.0098	0	0	10	0.37	0.26
405	0.12	0	0	0.00084	0	0	0	0	0	0	0.88	0	0	0.0017	0	0	10	0.37	0.26
406	0	1	0	0	0	0	0	0	0	0	0	2.2e-06	0	0	0	0	1	0.21	0
407	0	0	0	6.9e-06	0.8	0	0	0	0	7.9e-06	0	0	4.3e-05	0	0.2	0	4	0.12	0.14
408	0.00011	0	0.00065	3.9e-05	0.49	4.5e-05	0	0	0	0	0	5.1e-06	0.51	0	0.00078	0	12	0.12	0.087
409	0.00052	0	0	1.3e-06	0	0	0	0	0	0	0.74	0	0	0.25	0	0	10	0.37	0.26
410	0	0	0.29	0	0.3	0.0014	0	0	1.1e-05	0	0	0	0.41	0	3.7e-05	0	12	0.12	0.087
411	0	1	0	0	0	0	0	0	0	0	0	0.0017	0	0	0	0	1	0.21	0
412	0.0018	0	0	5.8e-06	0	0	0	0	0	0	0.8	0	0	0.2	0	0	10	0.37	0.26
413	5.6e-05	0	0.026	0.0041	0.74	1.5e-05	0	0	0	0.001	2.6e-05	0	0.08	0	0.14	0	4	0.12	0.14
414	0.17	0	0	0.036	0	0	0	0	0	0	0.79	0	0	0	0	0	10	0.37	0.26
415	8.2e-05	0	0	0.22	0	0	0	0	0	0.0023	0.78	0	0	3.8e-05	0.00012	0	10	0.37	0.26
416	0	0	0.00025	0	1.2e-06	1	0	0	0.0035	0	0	7.2e-05	0.001	0	0	0	5	0.082	0.029
417	0	0	6.3e-05	0	0	0.99	0	0	0.006	0	0	5.3e-05	0.00012	0	0	0	5	0.082	0.029
418	0.00031	0	0	3.7e-05	0	0	0	0	0	0	0.57	0	0	0.43	0	0	10	0.37	0.26
419	0.00032	0	0	0.00044	0	0	0	0	0	0	0.94	0	0	0.057	0	0	10	0.37	0.26
420	0.018	0	0	0.29	0.16	0	0	0	0	0.02	0.027	0	0.0072	9.1e-06	0.48	0	14	0.16	0.26
421	0.034	0	0	0.18	0.0011	0	0	0	0	0.014	0.72	0	6.3e-05	0.0099	0.033	0	10	0.37	0.26
422	0	0	0.0022	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0.087
423	0.41	0	0	0.0084	0	0	0	0	0	0	0.58	0	0	0.00014	0	0	10	0.37	0.26
424	0.0095	0	0	0.072	4.5e-06	0	1.7e-06	0	0	0.0038	0.9	0	0	0.014	0.0022	0	10	0.37	0.26
425	0	0	1.8e-05	0	0	1	0	0	0.0028	0	0	0	2.3e-06	0	0	0	5	0.082	0.029
426	0	0	0	0.00032	0	0	4.9e-06	0	0	1e-05	0.99	0	0	0.013	0	0	10	0.37	0.26
427	0	0	0	0	0	0	0.00039	0	0	0	0.98	0	0	0.0034	0	0.018	10	0.37	0.26
428	0	1	0	0	0	0	0	0	0	0	0	0.0015	0	0	0	0	1	0.21	0
429	0	0	0	0	0	0	0	0	0	0	0.98	0	0	0.016	0	0	10	0.37	0.26
430	0	0	0	0	0	0	2.7e-05	0	0	0	0.35	0	0	0.65	0	0	13	0.49	0.25
431	0	0.28	0	0	0	0.72	0	0	2e-06	0	0	1.3e-06	0	0	0	0	5	0.082	0.029
432	0	0.97	0	0	0	0.033	0	0	0	0	0	0.00062	4.9e-06	0	0	0	1	0.21	0
433	0	0	0	0	0	0	0	0	0	0	0.0021	0	0	1	0	0	13	0.49	0.25
434	3.8e-06	0	0	1.2e-05	0	0	0.014	0	0	0	0.57	0	0	0.42	0	0.00054	10	0.37	0.26
435	0	0	0.0002	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0.087
436	0	0	0	0.84	0	0	0	0	0	0.024	0.13	0	0	0	0.007	0	3	0.25	0.26
437	0	0	1	0	0	1.8e-05	0	0	0.0018	0	0	0	0	0	0	0	2	0.041	0.087
438	0	0	0	0.029	0	0	0	0	0	0.0011	0.97	0	0	0.00022	8e-06	0	10	0.37	0.26
439	0	0	0	0	0	0	0	0	0	0	0.93	0	0	0.07	0	0	10	0.37	0.26
440	0.00021	0	0	2.9e-05	0	0	3e-06	0	0	0	0.58	0	0	0.42	0	0	10	0.37	0.26
441	0	0	1	0	0	6.6e-05	0	0	0.0019	0	0	0	1e-06	0	0	0	2	0.041	0.087
442	1.9e-05	0	0	1.7e-05	0	0	0	0	0	0	0.77	0	0	0.23	0	0	10	0.37	0.26
443	0	0	0.99	0	0	0	0	0	0.011	0	0	0	0	0	0	0	2	0.041	0.087
444	0	0	0.00023	0	1	0	0	0	0	0	0	0	0.0037	0	0	0	4	0.12	0.14
445	3.9e-05	0	0	0	0	0	0	0	0	0	0.43	0	0	0.57	0	0	13	0.49	0.25
446	1.2e-05	0	0	0.00025	0	0	8.2e-05	0	0	4.5e-06	0.78	0	0	0.22	0	0	10	0.37	0.26
447	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.21	0
448	6.3e-06	0	0	2.2e-06	0	0	0.0041	0	0	0	0.89	0	0	0.1	0	0.0029	10	0.37	0.26
449	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0.3	0	0	10	0.37	0.26
450	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0.21	0.029
451	0	0	0	0	0	0	0	0	0	0	0.64	0	0	0.36	0	0	10	0.37	0.26
452	0	0	0	0	0	0	0	0	0	0	0.027	0	0	0.97	0	0	13	0.49	0.25
453	0	0	5.9e-05	0	0.00051	0.67	0	0	4.3e-05	0	0	0.097	0.24	0	0	0	5	0.082	0.029
454	4.1e-06	0	0	0.42	0	0	0	0	0	0.2	0.34	0	0	4.7e-05	0.041	0	3	0.25	0.26
455	0	1	0	0	0	0	0	0	0	0	0	0.00012	0	0	0	0	1	0.21	0
456	0	1	0	0	0	0	0	0	0	0	0	0.00076	0	0	0	0	1	0.21	0
457	0	0.14	0	0	0	0.86	0	0	0.00088	0	0	8e-05	1e-05	0	0	0	5	0.082	0.029
458	0	0	0	0	0.89	0	0	0	0	0	0	0	0.11	0	0	0	4	0.12	0.14
459	0	0	0	0	0	0.99	0	0	0.013	0	0	0	0	0	0	0	5	0.082	0.029
460	0	0	0	0	0	0	0	0	0	0	0.87	0	0	0.13	0	0	10	0.37	0.26
461	0.00043	0	0	0.96	0	0	0	0	0	0.0042	0.023	0	0	0	0.016	0	3	0.25	0.26
462	0	0	0	0	0	0	0	0	0	0	0.027	0	0	0.97	0	0	13	0.49	0.25
463	0	1	0	0	0	0	0	0	0	0	0	2e-06	0	0	0	0	1	0.21	0
464	0	0	0	0	0	0	0	0	0	0	0.96	0	0	0.037	0	0	10	0.37	0.26
465	0	0	0	0	0	0	0	0	0	0	0.98	0	0	0.021	0	0	10	0.37	0.26
466	4.3e-06	0	0	0	0	0	0	0	0	0	0.49	0	0	0.51	0	0	13	0.49	0.25
467	7.3e-06	0	0	0.66	3e-06	0	0	0	0	0.094	0.015	0	0	0	0.23	0	3	0.25	0.26
468	0	1	0	0	0	0	0	0	0	0	0	1.2e-05	0	0	0	0	1	0.21	0
469	0	0	0	0	0	0	0	0	0	0	0.0095	0	0	0.99	0	0	13	0.49	0.25
470	3e-06	0	0	0	0	0	0	0	0	0	0.31	0	0	0.69	0	0	13	0.49	0.25
471	0	0	0	0	0	0	0	0	0	0	0.00025	0	0	1	0	0	13	0.49	0.25
472	2.4e-06	0	0	0.00014	0	0	0	0	0	0	1	0	0	0.0015	0	0	10	0.37	0.26
473	2.9e-06	0	0	0	0	0	0	0	0	0	1	0	0	0.00018	0	0	10	0.37	0.26
474	0	0.88	0	0	0	0.11	0	0	6.7e-06	0	0	0.0067	0.00068	0	0	0	1	0.21	0
475	0	0	0	0	0	0	0	0	0	0	0.24	0	0	0.76	0	0	13	0.49	0.25
476	0	0	0	0	0	0	0.00068	0	0	0	0.89	0	0	0	0	0.11	10	0.37	0.26
477	0	0	0	0	0	0	0	0	0	0	0.77	0	0	0	0	0.23	10	0.37	0.26
478	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0.087
479	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0	0	0.0089	10	0.37	0.26
480	0	1	0	0	0	0	0	0	0	0	0	0.0024	0	0	0	0	1	0.21	0
481	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0.97	0	0	13	0.49	0.25
482	0.11	0	0	0.00039	0	0	0	0	0	0	0.88	0	0	0.0057	0	0.00012	10	0.37	0.26
483	2.5e-05	0	0	0	0	0	0	0	0	0	0.81	0	0	0.19	0	0	10	0.37	0.26
484	0	0	0	0	0	0	0	0	0	0	0.89	0	0	0.11	0	0	10	0.37	0.26
485	0	1	0	0	0	2.2e-06	0	0	0	0	0	0.0026	0	0	0	0	1	0.21	0
486	0	0	0	0.003	0.00067	0	0	0	0	0.0019	0	0	0	0	0.99	0	14	0.16	0.26
487	0	1	0	0	0	5.2e-05	0	0	0	0	0	0.0027	0	0	0	0	1	0.21	0
488	0	0	0	0	0	0	6.3e-05	0	0	0	0.98	0	0	0	0	0.024	10	0.37	0.26
489	0	0	0.00099	0	0.99	0	0	0	0	0	0	0	0.00046	0	0.011	0	4	0.12	0.14
490	0	0	0	0	0	0	0.021	0	0	0	0.97	0	0	0	0	0.01	10	0.37	0.26
491	0.0094	0	0	0.12	0.002	0	0.00083	0	0	0.01	0.8	0	0.00012	0.0085	0.052	2.3e-06	10	0.37	0.26
492	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0.21	0.029
493	0.011	0	0	4.8e-05	0	0	0	0	0	0	0.79	0	0	0.2	0	0	10	0.37	0.26
494	0	0.98	0	0	2.4e-06	0.00064	0	0	0	0	0	0.02	0.00032	0	0	0	1	0.21	0
495	0	0.00017	0	0	0	1	0	0	0.0029	0	0	0	0	0	0	0	5	0.082	0.029
496	0	0	0	0	0	0	9.1e-06	0	0	0	1	0	0	5.1e-05	0	0	10	0.37	0.26
497	0.0019	0	0	2.7e-06	0	0	0	0	0	0	1	0	0	0.0011	0	5.7e-05	10	0.37	0.26
498	0	0	0	0	0	3.2e-06	0	0	0	0	0	1	0	0	0	0	11	0.21	0.029
499	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0.087
500	0	0	0	0	0	0	0	0	0	0	0.87	0	0	0.13	0	0	10	0.37	0.26
501	0	0	0	0.61	0	0	0	0	0	0.29	0.019	0	0	0	0.073	0	3	0.25	0.26
502	0	0	0	0	0	0	0.00014	0	0	0	1	0	0	0	0	0	10	0.37	0.26
503	0	0	0	4.3e-06	0	0	0.071	0	0	0	0.93	0	0	0.00027	0	0.0024	10	0.37	0.26
504	0	0	0.00047	0	0.0063	0.16	0	0	9.8e-06	0	0	0.00068	0.84	0	0	0	12	0.12	0.087
505	0	0	0	0.00037	0.93	0	0	0	0	1.3e-05	0	0	0.0035	0	0.069	0	4	0.12	0.14
506	0	1	0	0	0	5.1e-05	0	0	0	0	0	1.7e-05	0	0	0	0	1	0.21	0
