SNV	cluster0	cluster1	cluster	dcf0	dcf1
853	0	1	1	0.37	0.26
854	0	1	1	0.37	0.26
855	0	1	1	0.37	0.26
856	0	1	1	0.37	0.26
857	0	1	1	0.37	0.26
858	0	1	1	0.37	0.26
859	0	1	1	0.37	0.26
860	0	1	1	0.37	0.26
861	0	1	1	0.37	0.26
862	0	1	1	0.37	0.26
863	0	1	1	0.37	0.26
864	1	0	0	0.082	0.058
865	0	1	1	0.37	0.26
866	0.00098	1	1	0.37	0.26
867	0	1	1	0.37	0.26
868	1	0	0	0.082	0.058
869	0	1	1	0.37	0.26
870	0	1	1	0.37	0.26
871	1	0	0	0.082	0.058
872	1	0	0	0.082	0.058
873	0	1	1	0.37	0.26
874	1	0	0	0.082	0.058
875	0	1	1	0.37	0.26
876	0.0059	0.99	1	0.37	0.26
877	1	0	0	0.082	0.058
878	0.11	0.89	1	0.37	0.26
879	1	0	0	0.082	0.058
880	1	0	0	0.082	0.058
881	0	1	1	0.37	0.26
882	0	1	1	0.37	0.26
883	0	1	1	0.37	0.26
884	1	0	0	0.082	0.058
885	5.2e-06	1	1	0.37	0.26
886	0	1	1	0.37	0.26
887	1	1e-05	0	0.082	0.058
888	1	0	0	0.082	0.058
889	0	1	1	0.37	0.26
890	0	1	1	0.37	0.26
891	0	1	1	0.37	0.26
892	0	1	1	0.37	0.26
893	0	1	1	0.37	0.26
894	1	0	0	0.082	0.058
895	1	0	0	0.082	0.058
896	1	0	0	0.082	0.058
897	0	1	1	0.37	0.26
898	0	1	1	0.37	0.26
899	1	0	0	0.082	0.058
900	1	0	0	0.082	0.058
901	1	0	0	0.082	0.058
902	1	0	0	0.082	0.058
903	0	1	1	0.37	0.26
904	1	0	0	0.082	0.058
905	1	0	0	0.082	0.058
906	1	0	0	0.082	0.058
907	1	0	0	0.082	0.058
908	0	1	1	0.37	0.26
909	0	1	1	0.37	0.26
910	0	1	1	0.37	0.26
911	0	1	1	0.37	0.26
912	0	1	1	0.37	0.26
913	0	1	1	0.37	0.26
914	1	0	0	0.082	0.058
915	0	1	1	0.37	0.26
916	0	1	1	0.37	0.26
917	1	0	0	0.082	0.058
918	1	0	0	0.082	0.058
919	1	0	0	0.082	0.058
920	0	1	1	0.37	0.26
921	0.00054	1	1	0.37	0.26
922	0	1	1	0.37	0.26
923	0	1	1	0.37	0.26
924	0	1	1	0.37	0.26
925	1	0	0	0.082	0.058
926	1	0	0	0.082	0.058
927	1	0	0	0.082	0.058
928	0	1	1	0.37	0.26
929	0	1	1	0.37	0.26
930	0	1	1	0.37	0.26
931	1.7e-05	1	1	0.37	0.26
932	0	1	1	0.37	0.26
933	1	0	0	0.082	0.058
934	0	1	1	0.37	0.26
935	1	0	0	0.082	0.058
936	0	1	1	0.37	0.26
937	1	0	0	0.082	0.058
938	1	0	0	0.082	0.058
939	0	1	1	0.37	0.26
940	0	1	1	0.37	0.26
941	0	1	1	0.37	0.26
942	0	1	1	0.37	0.26
943	0	1	1	0.37	0.26
944	0	1	1	0.37	0.26
945	1	0	0	0.082	0.058
946	1	0	0	0.082	0.058
947	1	0	0	0.082	0.058
948	1	0	0	0.082	0.058
949	0	1	1	0.37	0.26
950	0	1	1	0.37	0.26
951	1	0	0	0.082	0.058
952	0	1	1	0.37	0.26
953	0	1	1	0.37	0.26
954	0	1	1	0.37	0.26
955	0	1	1	0.37	0.26
956	0	1	1	0.37	0.26
957	1	0	0	0.082	0.058
958	0	1	1	0.37	0.26
959	0	1	1	0.37	0.26
960	0	1	1	0.37	0.26
961	1	0	0	0.082	0.058
962	0	1	1	0.37	0.26
963	1	0	0	0.082	0.058
964	0	1	1	0.37	0.26
965	0	1	1	0.37	0.26
966	0	1	1	0.37	0.26
967	0	1	1	0.37	0.26
968	0	1	1	0.37	0.26
969	1	0	0	0.082	0.058
970	0	1	1	0.37	0.26
971	0	1	1	0.37	0.26
972	1	0	0	0.082	0.058
973	1	0	0	0.082	0.058
974	0	1	1	0.37	0.26
975	1	0	0	0.082	0.058
976	0	1	1	0.37	0.26
977	0	1	1	0.37	0.26
978	0	1	1	0.37	0.26
979	0	1	1	0.37	0.26
980	1	0	0	0.082	0.058
981	0	1	1	0.37	0.26
982	1	0	0	0.082	0.058
983	1	0	0	0.082	0.058
984	0	1	1	0.37	0.26
985	1	0	0	0.082	0.058
986	0	1	1	0.37	0.26
987	0	1	1	0.37	0.26
988	0	1	1	0.37	0.26
989	1	0	0	0.082	0.058
990	0	1	1	0.37	0.26
991	0	1	1	0.37	0.26
992	0	1	1	0.37	0.26
993	1	0	0	0.082	0.058
994	0	1	1	0.37	0.26
995	0	1	1	0.37	0.26
996	1	0	0	0.082	0.058
997	0	1	1	0.37	0.26
998	1	0	0	0.082	0.058
999	1	0	0	0.082	0.058
1000	0.99	0.0056	0	0.082	0.058
1001	0	1	1	0.37	0.26
1002	0	1	1	0.37	0.26
1003	1	0	0	0.082	0.058
1004	1	0	0	0.082	0.058
1005	1	1.3e-05	0	0.082	0.058
1006	0.99	0.0077	0	0.082	0.058
1007	0	1	1	0.37	0.26
1008	1	0	0	0.082	0.058
1009	0	1	1	0.37	0.26
1010	1	0	0	0.082	0.058
1011	0	1	1	0.37	0.26
1012	0	1	1	0.37	0.26
1013	0	1	1	0.37	0.26
1014	0	1	1	0.37	0.26
1015	1	0	0	0.082	0.058
1016	1	0	0	0.082	0.058
1017	1	0	0	0.082	0.058
1018	0	1	1	0.37	0.26
1019	0	1	1	0.37	0.26
1020	1	0	0	0.082	0.058
1021	0	1	1	0.37	0.26
1022	3e-05	1	1	0.37	0.26
1023	1	0	0	0.082	0.058
1024	0	1	1	0.37	0.26
1025	1	0	0	0.082	0.058
1026	0.00012	1	1	0.37	0.26
1027	1	0	0	0.082	0.058
1028	0	1	1	0.37	0.26
1029	0	1	1	0.37	0.26
1030	0	1	1	0.37	0.26
1031	0.0093	0.99	1	0.37	0.26
1032	1	0	0	0.082	0.058
1033	0.012	0.99	1	0.37	0.26
1034	1	0	0	0.082	0.058
1035	0	1	1	0.37	0.26
1036	1	0	0	0.082	0.058
1037	1	0	0	0.082	0.058
1038	0	1	1	0.37	0.26
1039	1	0	0	0.082	0.058
1040	0	1	1	0.37	0.26
1041	0	1	1	0.37	0.26
1042	1	0.00076	0	0.082	0.058
1043	0	1	1	0.37	0.26
1044	0	1	1	0.37	0.26
1045	0	1	1	0.37	0.26
1046	0.0063	0.99	1	0.37	0.26
1047	1	0	0	0.082	0.058
1048	1	0	0	0.082	0.058
1049	0	1	1	0.37	0.26
1050	1	0	0	0.082	0.058
1051	1	0	0	0.082	0.058
1052	1	0	0	0.082	0.058
1053	0	1	1	0.37	0.26
1054	0	1	1	0.37	0.26
1055	0	1	1	0.37	0.26
1056	0	1	1	0.37	0.26
1057	0	1	1	0.37	0.26
1058	0	1	1	0.37	0.26
1059	1	0	0	0.082	0.058
1060	0	1	1	0.37	0.26
1061	0	1	1	0.37	0.26
1062	0	1	1	0.37	0.26
1063	0	1	1	0.37	0.26
1064	0	1	1	0.37	0.26
1065	0	1	1	0.37	0.26
1066	0	1	1	0.37	0.26
1067	0	1	1	0.37	0.26
1068	0.0036	1	1	0.37	0.26
1069	0.0021	1	1	0.37	0.26
1070	0	1	1	0.37	0.26
1071	0.00052	1	1	0.37	0.26
1072	0	1	1	0.37	0.26
1073	0	1	1	0.37	0.26
1074	1	0	0	0.082	0.058
1075	1	0	0	0.082	0.058
1076	1.8e-05	1	1	0.37	0.26
1077	0.11	0.89	1	0.37	0.26
1078	1	0	0	0.082	0.058
1079	0	1	1	0.37	0.26
1080	0	1	1	0.37	0.26
1081	1	0	0	0.082	0.058
1082	0	1	1	0.37	0.26
1083	1	0	0	0.082	0.058
1084	0	1	1	0.37	0.26
1085	0	1	1	0.37	0.26
1086	0	1	1	0.37	0.26
1087	0	1	1	0.37	0.26
1088	1	0	0	0.082	0.058
1089	1	0	0	0.082	0.058
1090	1	0	0	0.082	0.058
1091	1	0	0	0.082	0.058
1092	1	0	0	0.082	0.058
1093	0	1	1	0.37	0.26
1094	1	0	0	0.082	0.058
1095	0	1	1	0.37	0.26
1096	1	0	0	0.082	0.058
1097	0	1	1	0.37	0.26
1098	0	1	1	0.37	0.26
1099	1	0	0	0.082	0.058
1100	0	1	1	0.37	0.26
1101	0	1	1	0.37	0.26
1102	0	1	1	0.37	0.26
1103	0	1	1	0.37	0.26
1104	0	1	1	0.37	0.26
1105	0	1	1	0.37	0.26
1106	0	1	1	0.37	0.26
1107	0	1	1	0.37	0.26
1108	1	0	0	0.082	0.058
1109	0	1	1	0.37	0.26
1110	0	1	1	0.37	0.26
1111	0	1	1	0.37	0.26
1112	1	0	0	0.082	0.058
1113	0	1	1	0.37	0.26
1114	1	0	0	0.082	0.058
1115	1	0	0	0.082	0.058
1116	0	1	1	0.37	0.26
1117	1	0	0	0.082	0.058
1118	0	1	1	0.37	0.26
1119	0	1	1	0.37	0.26
1120	0	1	1	0.37	0.26
1121	0	1	1	0.37	0.26
1122	0	1	1	0.37	0.26
1123	0	1	1	0.37	0.26
1124	0	1	1	0.37	0.26
1125	1	0	0	0.082	0.058
1126	1	0	0	0.082	0.058
1127	0	1	1	0.37	0.26
1128	0	1	1	0.37	0.26
1129	1	0	0	0.082	0.058
1130	1	0	0	0.082	0.058
1131	1	0	0	0.082	0.058
1132	0	1	1	0.37	0.26
1133	0	1	1	0.37	0.26
1134	0	1	1	0.37	0.26
1135	0	1	1	0.37	0.26
1136	0	1	1	0.37	0.26
1137	0	1	1	0.37	0.26
1138	0	1	1	0.37	0.26
1139	1	0	0	0.082	0.058
1140	1	0	0	0.082	0.058
1141	0	1	1	0.37	0.26
1142	0	1	1	0.37	0.26
1143	1	0	0	0.082	0.058
1144	0	1	1	0.37	0.26
1145	0	1	1	0.37	0.26
1146	1	0	0	0.082	0.058
1147	0	1	1	0.37	0.26
1148	1	0	0	0.082	0.058
1149	0	1	1	0.37	0.26
1150	0	1	1	0.37	0.26
1151	1	0	0	0.082	0.058
1152	0	1	1	0.37	0.26
1153	0	1	1	0.37	0.26
1154	0	1	1	0.37	0.26
1155	0	1	1	0.37	0.26
1156	0	1	1	0.37	0.26
1157	0	1	1	0.37	0.26
1158	0	1	1	0.37	0.26
1159	1	0	0	0.082	0.058
1160	1	0	0	0.082	0.058
1161	0	1	1	0.37	0.26
1162	0	1	1	0.37	0.26
1163	0	1	1	0.37	0.26
1164	0	1	1	0.37	0.26
1165	0	1	1	0.37	0.26
1166	0	1	1	0.37	0.26
1167	1	0	0	0.082	0.058
1168	0	1	1	0.37	0.26
1169	0	1	1	0.37	0.26
1170	0	1	1	0.37	0.26
1171	0	1	1	0.37	0.26
1172	0	1	1	0.37	0.26
1173	1	0	0	0.082	0.058
1174	0	1	1	0.37	0.26
1175	0	1	1	0.37	0.26
1176	0	1	1	0.37	0.26
1177	0	1	1	0.37	0.26
1178	1	0	0	0.082	0.058
1179	1	0	0	0.082	0.058
1180	0	1	1	0.37	0.26
1181	1	5.6e-05	0	0.082	0.058
1182	0	1	1	0.37	0.26
1183	0	1	1	0.37	0.26
1184	1	0	0	0.082	0.058
1185	0	1	1	0.37	0.26
1186	1	0	0	0.082	0.058
1187	1	0	0	0.082	0.058
1188	1	0	0	0.082	0.058
1189	0	1	1	0.37	0.26
1190	0	1	1	0.37	0.26
1191	0.29	0.71	1	0.37	0.26
1192	0	1	1	0.37	0.26
1193	0	1	1	0.37	0.26
1194	1	0	0	0.082	0.058
1195	0	1	1	0.37	0.26
1196	0	1	1	0.37	0.26
1197	0	1	1	0.37	0.26
1198	1	0	0	0.082	0.058
1199	0	1	1	0.37	0.26
1200	0	1	1	0.37	0.26
1201	0	1	1	0.37	0.26
1202	0	1	1	0.37	0.26
1203	0	1	1	0.37	0.26
1204	0	1	1	0.37	0.26
1205	1	0.0011	0	0.082	0.058
1206	0	1	1	0.37	0.26
1207	1	0	0	0.082	0.058
1208	0	1	1	0.37	0.26
1209	0	1	1	0.37	0.26
1210	0	1	1	0.37	0.26
1211	0	1	1	0.37	0.26
1212	0	1	1	0.37	0.26
1213	0	1	1	0.37	0.26
1214	0	1	1	0.37	0.26
1215	0	1	1	0.37	0.26
1216	1	0	0	0.082	0.058
1217	1	0	0	0.082	0.058
1218	0.00057	1	1	0.37	0.26
1219	0	1	1	0.37	0.26
1220	1	0	0	0.082	0.058
1221	1	0	0	0.082	0.058
1222	0	1	1	0.37	0.26
1223	0	1	1	0.37	0.26
1224	8.6e-06	1	1	0.37	0.26
1225	1	0	0	0.082	0.058
1226	1	0	0	0.082	0.058
1227	0	1	1	0.37	0.26
1228	1	0	0	0.082	0.058
1229	1	0	0	0.082	0.058
1230	1	0	0	0.082	0.058
1231	0	1	1	0.37	0.26
1232	0	1	1	0.37	0.26
1233	0	1	1	0.37	0.26
1234	1	0	0	0.082	0.058
1235	0	1	1	0.37	0.26
1236	0	1	1	0.37	0.26
1237	1	0	0	0.082	0.058
1238	0	1	1	0.37	0.26
1239	1	0	0	0.082	0.058
1240	0	1	1	0.37	0.26
1241	0	1	1	0.37	0.26
1242	0	1	1	0.37	0.26
1243	0	1	1	0.37	0.26
1244	0	1	1	0.37	0.26
1245	2.5e-06	1	1	0.37	0.26
1246	0	1	1	0.37	0.26
1247	0	1	1	0.37	0.26
1248	1	0	0	0.082	0.058
1249	1	0	0	0.082	0.058
1250	1	0	0	0.082	0.058
1251	0	1	1	0.37	0.26
1252	0.66	0.34	0	0.082	0.058
1253	0	1	1	0.37	0.26
1254	1	2.2e-05	0	0.082	0.058
1255	0	1	1	0.37	0.26
1256	1	0	0	0.082	0.058
1257	0	1	1	0.37	0.26
1258	0	1	1	0.37	0.26
1259	0.011	0.99	1	0.37	0.26
1260	0	1	1	0.37	0.26
1261	0	1	1	0.37	0.26
1262	0	1	1	0.37	0.26
1263	0	1	1	0.37	0.26
1264	0	1	1	0.37	0.26
1265	0	1	1	0.37	0.26
1266	0	1	1	0.37	0.26
1267	1	0	0	0.082	0.058
1268	0	1	1	0.37	0.26
1269	0	1	1	0.37	0.26
1270	0.34	0.66	1	0.37	0.26
1271	1	0	0	0.082	0.058
1272	0	1	1	0.37	0.26
1273	0.04	0.96	1	0.37	0.26
1274	1	0	0	0.082	0.058
1275	0.078	0.92	1	0.37	0.26
1276	0	1	1	0.37	0.26
1277	1	0	0	0.082	0.058
1278	1	0	0	0.082	0.058
1279	0	1	1	0.37	0.26
1280	1	0	0	0.082	0.058
1281	0	1	1	0.37	0.26
1282	0	1	1	0.37	0.26
1283	1	0	0	0.082	0.058
1284	0	1	1	0.37	0.26
1285	0	1	1	0.37	0.26
1286	1	3.3e-06	0	0.082	0.058
1287	0	1	1	0.37	0.26
1288	0	1	1	0.37	0.26
1289	0	1	1	0.37	0.26
1290	0	1	1	0.37	0.26
1291	0	1	1	0.37	0.26
1292	1	0	0	0.082	0.058
1293	0	1	1	0.37	0.26
1294	0	1	1	0.37	0.26
1295	0	1	1	0.37	0.26
1296	0	1	1	0.37	0.26
1297	1	0	0	0.082	0.058
1298	1	0	0	0.082	0.058
1299	1	0	0	0.082	0.058
1300	0	1	1	0.37	0.26
1301	1	0	0	0.082	0.058
1302	1	0	0	0.082	0.058
1303	1	0	0	0.082	0.058
1304	0	1	1	0.37	0.26
1305	1	0	0	0.082	0.058
1306	0	1	1	0.37	0.26
1307	1	0	0	0.082	0.058
1308	0	1	1	0.37	0.26
1309	1	0	0	0.082	0.058
1310	0	1	1	0.37	0.26
1311	0	1	1	0.37	0.26
1312	1	0	0	0.082	0.058
1313	1	0	0	0.082	0.058
1314	1	0	0	0.082	0.058
1315	0	1	1	0.37	0.26
1316	0	1	1	0.37	0.26
1317	1	0	0	0.082	0.058
1318	1	0	0	0.082	0.058
1319	0	1	1	0.37	0.26
1320	1	0	0	0.082	0.058
1321	0	1	1	0.37	0.26
1322	1	0	0	0.082	0.058
1323	0	1	1	0.37	0.26
1324	1	0	0	0.082	0.058
1325	0	1	1	0.37	0.26
1326	0	1	1	0.37	0.26
1327	0	1	1	0.37	0.26
1328	0	1	1	0.37	0.26
1329	0	1	1	0.37	0.26
1330	0	1	1	0.37	0.26
1331	1	0	0	0.082	0.058
1332	0.35	0.65	1	0.37	0.26
1333	1	0.00014	0	0.082	0.058
1334	1	0	0	0.082	0.058
1335	0	1	1	0.37	0.26
1336	0	1	1	0.37	0.26
1337	1	0	0	0.082	0.058
1338	0	1	1	0.37	0.26
1339	1	0.00022	0	0.082	0.058
1340	0	1	1	0.37	0.26
1341	0	1	1	0.37	0.26
1342	0	1	1	0.37	0.26
1343	0	1	1	0.37	0.26
1344	0	1	1	0.37	0.26
1345	0	1	1	0.37	0.26
1346	0	1	1	0.37	0.26
1347	1	0	0	0.082	0.058
1348	1	0	0	0.082	0.058
1349	1	0	0	0.082	0.058
1350	0	1	1	0.37	0.26
1351	0	1	1	0.37	0.26
1352	0	1	1	0.37	0.26
1353	0	1	1	0.37	0.26
1354	0	1	1	0.37	0.26
1355	0	1	1	0.37	0.26
1356	0	1	1	0.37	0.26
1357	1	0	0	0.082	0.058
1358	1	0	0	0.082	0.058
1359	1	0	0	0.082	0.058
1360	0	1	1	0.37	0.26
1361	0	1	1	0.37	0.26
1362	0.99	0.011	0	0.082	0.058
1363	0	1	1	0.37	0.26
1364	1	0	0	0.082	0.058
1365	0	1	1	0.37	0.26
1366	1	0	0	0.082	0.058
1367	0	1	1	0.37	0.26
1368	1	0	0	0.082	0.058
1369	0	1	1	0.37	0.26
1370	1	0	0	0.082	0.058
1371	1	0	0	0.082	0.058
1372	1	0	0	0.082	0.058
1373	0	1	1	0.37	0.26
1374	0	1	1	0.37	0.26
1375	1	0	0	0.082	0.058
1376	0	1	1	0.37	0.26
1377	0	1	1	0.37	0.26
1378	0	1	1	0.37	0.26
1379	0	1	1	0.37	0.26
1380	1	0	0	0.082	0.058
1381	1	0	0	0.082	0.058
1382	1	0	0	0.082	0.058
1383	0	1	1	0.37	0.26
1384	0	1	1	0.37	0.26
1385	0	1	1	0.37	0.26
1386	1	0	0	0.082	0.058
1387	0	1	1	0.37	0.26
1388	1	0	0	0.082	0.058
1389	0	1	1	0.37	0.26
1390	0	1	1	0.37	0.26
1391	0	1	1	0.37	0.26
1392	0	1	1	0.37	0.26
1393	0	1	1	0.37	0.26
1394	0.47	0.53	1	0.37	0.26
1395	1	0	0	0.082	0.058
1396	0	1	1	0.37	0.26
1397	1	0	0	0.082	0.058
1398	0	1	1	0.37	0.26
1399	1	0	0	0.082	0.058
1400	0	1	1	0.37	0.26
1401	0	1	1	0.37	0.26
1402	1	0	0	0.082	0.058
1403	1	0	0	0.082	0.058
1404	0	1	1	0.37	0.26
1405	1	0	0	0.082	0.058
1406	0	1	1	0.37	0.26
1407	0	1	1	0.37	0.26
1408	0	1	1	0.37	0.26
1409	1	0	0	0.082	0.058
1410	1	0	0	0.082	0.058
1411	1	0	0	0.082	0.058
1412	0	1	1	0.37	0.26
1413	0	1	1	0.37	0.26
1414	0	1	1	0.37	0.26
1415	1	0	0	0.082	0.058
1416	0	1	1	0.37	0.26
1417	1	0	0	0.082	0.058
1418	0	1	1	0.37	0.26
1419	0	1	1	0.37	0.26
1420	0	1	1	0.37	0.26
1421	0.017	0.98	1	0.37	0.26
1422	0	1	1	0.37	0.26
1423	1	0	0	0.082	0.058
1424	4.7e-06	1	1	0.37	0.26
1425	0	1	1	0.37	0.26
1426	0	1	1	0.37	0.26
1427	1	0	0	0.082	0.058
1428	0	1	1	0.37	0.26
1429	1	0	0	0.082	0.058
1430	1	3.7e-06	0	0.082	0.058
1431	1	0	0	0.082	0.058
1432	0	1	1	0.37	0.26
1433	0	1	1	0.37	0.26
1434	0	1	1	0.37	0.26
1435	1	0	0	0.082	0.058
1436	0	1	1	0.37	0.26
1437	0	1	1	0.37	0.26
1438	0	1	1	0.37	0.26
1439	0	1	1	0.37	0.26
1440	0	1	1	0.37	0.26
1441	1	0	0	0.082	0.058
1442	1	0	0	0.082	0.058
1443	1	0	0	0.082	0.058
1444	0	1	1	0.37	0.26
1445	0	1	1	0.37	0.26
1446	0	1	1	0.37	0.26
1447	0	1	1	0.37	0.26
1448	1	0	0	0.082	0.058
1449	0	1	1	0.37	0.26
1450	0	1	1	0.37	0.26
1451	0.95	0.053	0	0.082	0.058
1452	0	1	1	0.37	0.26
1453	0	1	1	0.37	0.26
1454	0	1	1	0.37	0.26
1455	0	1	1	0.37	0.26
1456	1	0	0	0.082	0.058
1457	1	0	0	0.082	0.058
1458	0	1	1	0.37	0.26
1459	0	1	1	0.37	0.26
1460	1	0	0	0.082	0.058
1461	0	1	1	0.37	0.26
1462	0	1	1	0.37	0.26
1463	1	0	0	0.082	0.058
1464	0	1	1	0.37	0.26
1465	1	0	0	0.082	0.058
1466	1	0	0	0.082	0.058
1467	0	1	1	0.37	0.26
1468	0	1	1	0.37	0.26
1469	1	0	0	0.082	0.058
1470	1	0	0	0.082	0.058
1471	0	1	1	0.37	0.26
1472	0	1	1	0.37	0.26
1473	1	0.0006	0	0.082	0.058
1474	0	1	1	0.37	0.26
1475	0	1	1	0.37	0.26
1476	1	0	0	0.082	0.058
1477	1	0	0	0.082	0.058
1478	0	1	1	0.37	0.26
1479	1	0	0	0.082	0.058
1480	0	1	1	0.37	0.26
1481	0	1	1	0.37	0.26
1482	0	1	1	0.37	0.26
1483	0	1	1	0.37	0.26
1484	0	1	1	0.37	0.26
1485	1	0	0	0.082	0.058
1486	1	0	0	0.082	0.058
1487	0	1	1	0.37	0.26
1488	1	0	0	0.082	0.058
1489	1	0	0	0.082	0.058
1490	0	1	1	0.37	0.26
1491	0	1	1	0.37	0.26
1492	1	0	0	0.082	0.058
1493	0	1	1	0.37	0.26
1494	0	1	1	0.37	0.26
1495	1	0	0	0.082	0.058
1496	1	0	0	0.082	0.058
1497	0	1	1	0.37	0.26
1498	0	1	1	0.37	0.26
1499	0	1	1	0.37	0.26
1500	1	0	0	0.082	0.058
1501	0	1	1	0.37	0.26
1502	0	1	1	0.37	0.26
1503	0	1	1	0.37	0.26
1504	0	1	1	0.37	0.26
1505	0	1	1	0.37	0.26
1506	0	1	1	0.37	0.26
1507	0	1	1	0.37	0.26
1508	1	0	0	0.082	0.058
1509	1	0	0	0.082	0.058
1510	0	1	1	0.37	0.26
1511	0	1	1	0.37	0.26
1512	1	0	0	0.082	0.058
1513	1	0	0	0.082	0.058
1514	1	0	0	0.082	0.058
1515	1	0	0	0.082	0.058
1516	0	1	1	0.37	0.26
1517	0	1	1	0.37	0.26
1518	1	0	0	0.082	0.058
1519	0	1	1	0.37	0.26
1520	0	1	1	0.37	0.26
1521	0	1	1	0.37	0.26
1522	1	0	0	0.082	0.058
1523	0	1	1	0.37	0.26
1524	0	1	1	0.37	0.26
1525	0	1	1	0.37	0.26
1526	0	1	1	0.37	0.26
1527	1	0	0	0.082	0.058
1528	1	0	0	0.082	0.058
1529	0	1	1	0.37	0.26
1530	0	1	1	0.37	0.26
1531	1	0	0	0.082	0.058
1532	0	1	1	0.37	0.26
1533	0	1	1	0.37	0.26
1534	0	1	1	0.37	0.26
1535	1	0	0	0.082	0.058
1536	0	1	1	0.37	0.26
1537	1	0	0	0.082	0.058
1538	1	0	0	0.082	0.058
1539	0	1	1	0.37	0.26
1540	0	1	1	0.37	0.26
1541	0	1	1	0.37	0.26
1542	0	1	1	0.37	0.26
1543	0	1	1	0.37	0.26
1544	0	1	1	0.37	0.26
1545	0	1	1	0.37	0.26
1546	0	1	1	0.37	0.26
1547	1	0	0	0.082	0.058
1548	1	0	0	0.082	0.058
1549	0	1	1	0.37	0.26
1550	1	0	0	0.082	0.058
1551	0.00019	1	1	0.37	0.26
1552	0	1	1	0.37	0.26
1553	1	0	0	0.082	0.058
1554	1	0	0	0.082	0.058
1555	1	4.9e-05	0	0.082	0.058
1556	0	1	1	0.37	0.26
1557	1	0	0	0.082	0.058
1558	0	1	1	0.37	0.26
1559	1	0	0	0.082	0.058
1560	0	1	1	0.37	0.26
1561	0	1	1	0.37	0.26
1562	0	1	1	0.37	0.26
1563	1	0	0	0.082	0.058
1564	0	1	1	0.37	0.26
1565	1	0	0	0.082	0.058
1566	0.11	0.89	1	0.37	0.26
1567	0	1	1	0.37	0.26
1568	1	0	0	0.082	0.058
1569	0	1	1	0.37	0.26
1570	0	1	1	0.37	0.26
1571	0	1	1	0.37	0.26
1572	0	1	1	0.37	0.26
1573	0	1	1	0.37	0.26
1574	0	1	1	0.37	0.26
1575	0	1	1	0.37	0.26
1576	0	1	1	0.37	0.26
1577	1	0	0	0.082	0.058
1578	1	0	0	0.082	0.058
1579	0	1	1	0.37	0.26
1580	2.5e-05	1	1	0.37	0.26
1581	1	0	0	0.082	0.058
1582	0	1	1	0.37	0.26
1583	0	1	1	0.37	0.26
1584	0	1	1	0.37	0.26
1585	0	1	1	0.37	0.26
1586	0	1	1	0.37	0.26
1587	1	0	0	0.082	0.058
1588	0.98	0.017	0	0.082	0.058
1589	0	1	1	0.37	0.26
1590	1	0	0	0.082	0.058
1591	0	1	1	0.37	0.26
1592	1	0	0	0.082	0.058
1593	1	0	0	0.082	0.058
1594	1	0	0	0.082	0.058
1595	0	1	1	0.37	0.26
1596	0	1	1	0.37	0.26
1597	1	0	0	0.082	0.058
1598	1	0	0	0.082	0.058
1599	1	0	0	0.082	0.058
1600	0	1	1	0.37	0.26
1601	0	1	1	0.37	0.26
1602	0	1	1	0.37	0.26
1603	0.41	0.59	1	0.37	0.26
1604	1	0	0	0.082	0.058
1605	0	1	1	0.37	0.26
1606	1	0	0	0.082	0.058
1607	1	0	0	0.082	0.058
1608	0	1	1	0.37	0.26
1609	0	1	1	0.37	0.26
1610	1	0	0	0.082	0.058
1611	0	1	1	0.37	0.26
1612	1	0	0	0.082	0.058
1613	0	1	1	0.37	0.26
1614	1	0	0	0.082	0.058
1615	0	1	1	0.37	0.26
1616	0	1	1	0.37	0.26
1617	0	1	1	0.37	0.26
1618	0	1	1	0.37	0.26
1619	1	0	0	0.082	0.058
1620	1	0	0	0.082	0.058
1621	0	1	1	0.37	0.26
1622	0	1	1	0.37	0.26
1623	0	1	1	0.37	0.26
1624	1	0	0	0.082	0.058
1625	0	1	1	0.37	0.26
1626	0.94	0.056	0	0.082	0.058
1627	0	1	1	0.37	0.26
1628	0	1	1	0.37	0.26
1629	0	1	1	0.37	0.26
1630	1	0	0	0.082	0.058
1631	1	0	0	0.082	0.058
1632	1	0	0	0.082	0.058
1633	1	0	0	0.082	0.058
1634	1	0	0	0.082	0.058
1635	0	1	1	0.37	0.26
1636	1	0	0	0.082	0.058
1637	0	1	1	0.37	0.26
1638	0	1	1	0.37	0.26
1639	0	1	1	0.37	0.26
1640	0	1	1	0.37	0.26
1641	1	0	0	0.082	0.058
1642	0	1	1	0.37	0.26
1643	1	0	0	0.082	0.058
1644	1	0	0	0.082	0.058
1645	1	0	0	0.082	0.058
1646	0	1	1	0.37	0.26
1647	1	0	0	0.082	0.058
1648	1	0	0	0.082	0.058
1649	0	1	1	0.37	0.26
1650	1	0	0	0.082	0.058
1651	0	1	1	0.37	0.26
1652	1	0	0	0.082	0.058
1653	1	0	0	0.082	0.058
1654	0	1	1	0.37	0.26
1655	0	1	1	0.37	0.26
1656	0	1	1	0.37	0.26
1657	0	1	1	0.37	0.26
1658	0	1	1	0.37	0.26
1659	0	1	1	0.37	0.26
1660	0	1	1	0.37	0.26
1661	0	1	1	0.37	0.26
1662	1	0	0	0.082	0.058
1663	0	1	1	0.37	0.26
1664	1	0	0	0.082	0.058
1665	0	1	1	0.37	0.26
1666	0	1	1	0.37	0.26
1667	1	0	0	0.082	0.058
1668	0	1	1	0.37	0.26
1669	1	0	0	0.082	0.058
1670	1	0	0	0.082	0.058
