SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1	dcf2	dcf3	dcf4
323	0	0	0	0	1	0	0	0	4	0.022	0.26	0.25	0.13	0.12
324	0	0	0	0.5	0	0.5	0	0	3	0	0.47	0.42	0.21	0.2
325	0	0	0	0	3.6e-06	0	0.00012	1	7	0.2	0.029	0.056	0.029	0.027
326	0	0	0	1e-06	0.11	1e-06	0.89	0	6	0	0.26	0.25	0.13	0.12
327	0	0	0	0	0	0	1	0	6	0	0.26	0.25	0.13	0.12
328	1	0	0.0017	0	0.00022	0	0	0	0	0.2	0.53	0.47	0.29	0.2
329	0	0	0.0012	2.4e-05	0.022	2.4e-05	0.98	0	6	0	0.26	0.25	0.13	0.12
330	0.73	0	0.041	0.015	0.03	0.015	0.17	0	0	0.2	0.53	0.47	0.29	0.2
331	1	0	0.00095	0	0.001	0	0	0	0	0.2	0.53	0.47	0.29	0.2
332	0	0	0	0	0	0	0	1	7	0.2	0.029	0.056	0.029	0.027
333	0	0	0	0.5	0	0.5	4.6e-06	0	3	0	0.47	0.42	0.21	0.2
334	0	0	0	0	1	0	0	0	4	0.022	0.26	0.25	0.13	0.12
335	0	0	0	0	1	0	0	0	4	0.022	0.26	0.25	0.13	0.12
336	0	0	0	0	1.7e-06	0	1	0	6	0	0.26	0.25	0.13	0.12
337	0	0	1	0	0	0	0	0	2	0.2	0.31	0.31	0.21	0.2
338	0	1	0	0	0	0	0	0	1	0.13	0	0	0	0
339	0.013	0	0.0059	0	0.98	0	0	0	4	0.022	0.26	0.25	0.13	0.12
340	0	0	0	0	0	0	0	1	7	0.2	0.029	0.056	0.029	0.027
341	5.4e-05	0	1	0	0	0	0	0	2	0.2	0.31	0.31	0.21	0.2
342	0	1	0	0	0	0	0	0	1	0.13	0	0	0	0
343	0	0	0	0	0.004	0	1	0	6	0	0.26	0.25	0.13	0.12
344	0.013	0	0.99	0	0	0	0	2.4e-06	2	0.2	0.31	0.31	0.21	0.2
345	0.036	0	0.7	0	0.26	0	0	0	2	0.2	0.31	0.31	0.21	0.2
346	0	0	0	0	0	0	0	1	7	0.2	0.029	0.056	0.029	0.027
347	0.00084	0	1	0	2.4e-06	0	0	0	2	0.2	0.31	0.31	0.21	0.2
348	0.0012	0	0.00022	0.15	0.13	0.15	0.57	0	6	0	0.26	0.25	0.13	0.12
349	0	0	0	0	0.00055	0	1	0	6	0	0.26	0.25	0.13	0.12
350	0	0	0	0.024	0.00013	0.024	0.95	0	6	0	0.26	0.25	0.13	0.12
351	0	1	0	0	0	0	0	0	1	0.13	0	0	0	0
352	0	0	0	0	0	0	0	1	7	0.2	0.029	0.056	0.029	0.027
353	0	0	0	0	2.8e-05	0	1	0.0001	6	0	0.26	0.25	0.13	0.12
354	0	0	1	0	0	0	0	0	2	0.2	0.31	0.31	0.21	0.2
355	0	0	0	0	0.02	0	0.98	1.3e-05	6	0	0.26	0.25	0.13	0.12
356	0	0	0	0.49	4.6e-05	0.49	0.03	0	3	0	0.47	0.42	0.21	0.2
357	0	0	0	0.0024	0.00011	0.0024	1	0	6	0	0.26	0.25	0.13	0.12
358	0	0	0	0	0.0011	0	1	0	6	0	0.26	0.25	0.13	0.12
359	1	0	2.7e-05	0	0	0	0	0	0	0.2	0.53	0.47	0.29	0.2
360	0	0	0	0	0.00042	0	0.94	0.056	6	0	0.26	0.25	0.13	0.12
361	0	1	0	0	0	0	0	0	1	0.13	0	0	0	0
362	0.92	0	0.075	0	0.0016	0	0	0	0	0.2	0.53	0.47	0.29	0.2
363	0	0	0	0	0	0	0	1	7	0.2	0.029	0.056	0.029	0.027
364	0	0	0	0	1	0	0	0	4	0.022	0.26	0.25	0.13	0.12
365	0	0	0	0.34	0.033	0.34	0.29	0	3	0	0.47	0.42	0.21	0.2
366	9.8e-05	0	0.00048	0	1	0	0	0	4	0.022	0.26	0.25	0.13	0.12
367	0	1	0	0	0	0	0	0	1	0.13	0	0	0	0
368	0	0	0	0	0	0	0	1	7	0.2	0.029	0.056	0.029	0.027
369	0	0	0	0	0.0085	0	0.99	0.00024	6	0	0.26	0.25	0.13	0.12
370	0	0	0	0	0.022	0	0.98	0	6	0	0.26	0.25	0.13	0.12
371	0	0	0	0	7.1e-05	0	1	0	6	0	0.26	0.25	0.13	0.12
372	0	0	0	0	3.5e-06	0	0.4	0.6	7	0.2	0.029	0.056	0.029	0.027
373	1	0	0.0022	0	0	0	0	0	0	0.2	0.53	0.47	0.29	0.2
374	0	0	0	0	0	0	0	1	7	0.2	0.029	0.056	0.029	0.027
375	0.69	0	2e-05	0.0021	0.00014	0.0021	0.31	0	0	0.2	0.53	0.47	0.29	0.2
376	0.97	0	0.026	0	0	0	0	0	0	0.2	0.53	0.47	0.29	0.2
377	0.37	0	1.4e-06	0.19	0.0012	0.19	0.25	0	0	0.2	0.53	0.47	0.29	0.2
378	0	0	6.5e-05	0	0.0023	0	1	0	6	0	0.26	0.25	0.13	0.12
379	0.97	0	0.035	0	0	0	0	0	0	0.2	0.53	0.47	0.29	0.2
380	0.96	0	0.042	0	0	0	0	0	0	0.2	0.53	0.47	0.29	0.2
381	0	0	0	0	1	0	0	0	4	0.022	0.26	0.25	0.13	0.12
382	0	0	0	0	0	0	0	1	7	0.2	0.029	0.056	0.029	0.027
383	0.33	0	0.004	0.065	0.034	0.065	0.51	0	6	0	0.26	0.25	0.13	0.12
384	0	0	0.99	0	0	0	0	0.0091	2	0.2	0.31	0.31	0.21	0.2
385	0.61	0	0.39	0	0	0	0	0	0	0.2	0.53	0.47	0.29	0.2
386	3.8e-05	0	0	0	1	0	0	0	4	0.022	0.26	0.25	0.13	0.12
387	1	0	0	0	0	0	0	0	0	0.2	0.53	0.47	0.29	0.2
388	0	0	0	0	0	0	0	1	7	0.2	0.029	0.056	0.029	0.027
389	0	1	0	0	0	0	0	0	1	0.13	0	0	0	0
390	0	0	0	0.5	0	0.5	0	0	3	0	0.47	0.42	0.21	0.2
391	0	0	1	0	0	0	0	0	2	0.2	0.31	0.31	0.21	0.2
392	0	0	0	0.5	0	0.5	0	0	3	0	0.47	0.42	0.21	0.2
393	0	0	0	0.023	0.012	0.023	0.94	0	6	0	0.26	0.25	0.13	0.12
394	0	0	0	0	1	0	0	0	4	0.022	0.26	0.25	0.13	0.12
395	0	0	0	0.19	0.027	0.19	0.59	0	6	0	0.26	0.25	0.13	0.12
396	1	0	0.00027	0	0	0	0	0	0	0.2	0.53	0.47	0.29	0.2
397	0.92	0	0.077	0	0	0	0	0	0	0.2	0.53	0.47	0.29	0.2
398	0	0	0	0.48	0.0002	0.48	0.034	0	3	0	0.47	0.42	0.21	0.2
399	1	0	2.9e-06	0	0	0	0	0	0	0.2	0.53	0.47	0.29	0.2
400	0	0	0	0.11	0.026	0.11	0.76	0	6	0	0.26	0.25	0.13	0.12
401	0	1	0	0	0	0	0	0	1	0.13	0	0	0	0
402	0	0	0	0	0.00023	0	1	0	6	0	0.26	0.25	0.13	0.12
403	0	0	0	0	1	0	0	0	4	0.022	0.26	0.25	0.13	0.12
404	0	0	0	0	1	0	0	4.5e-06	4	0.022	0.26	0.25	0.13	0.12
405	0	0	0	0.00014	0	0.00014	1	0	6	0	0.26	0.25	0.13	0.12
406	0	0	0	0	0	0	0	1	7	0.2	0.029	0.056	0.029	0.027
407	0	0	0	0	1	0	0	0	4	0.022	0.26	0.25	0.13	0.12
408	0	0	0	0	1	0	0	0	4	0.022	0.26	0.25	0.13	0.12
409	0	0	0	0.14	0.085	0.14	0.63	0	6	0	0.26	0.25	0.13	0.12
410	0	1	0	0	0	0	0	0	1	0.13	0	0	0	0
411	0	0	0	0	0	0	0	1	7	0.2	0.029	0.056	0.029	0.027
412	0.0015	0	1	0	0	0	0	0	2	0.2	0.31	0.31	0.21	0.2
413	0	0	1	0	0	0	0	0	2	0.2	0.31	0.31	0.21	0.2
414	0	1	0	0	0	0	0	0	1	0.13	0	0	0	0
415	0	0	0	0.016	0.0072	0.016	0.96	0	6	0	0.26	0.25	0.13	0.12
416	0	1	0	0	0	0	0	0	1	0.13	0	0	0	0
417	0	0	0	0	9.9e-05	0	1	0	6	0	0.26	0.25	0.13	0.12
418	0	0	0	0	0.0075	0	0.99	0	6	0	0.26	0.25	0.13	0.12
419	0	0	0	0.031	0.034	0.031	0.9	0	6	0	0.26	0.25	0.13	0.12
420	0	0	0	0.45	0.00034	0.45	0.1	0	3	0	0.47	0.42	0.21	0.2
421	0	0	0	0.0029	0.0017	0.0029	0.99	0	6	0	0.26	0.25	0.13	0.12
422	1	0	0	0	0	0	0	0	0	0.2	0.53	0.47	0.29	0.2
423	1	0	0	0	0	0	0	0	0	0.2	0.53	0.47	0.29	0.2
424	0	0	0	0	1	0	0	0	4	0.022	0.26	0.25	0.13	0.12
425	0	0	0	0.0021	0.00062	0.0021	1	0	6	0	0.26	0.25	0.13	0.12
426	0.0082	0	0.99	0	0	0	0	0	2	0.2	0.31	0.31	0.21	0.2
427	0	1	0	0	0	0	0	0	1	0.13	0	0	0	0
428	0	1	0	0	0	0	0	0	1	0.13	0	0	0	0
429	0	0	0	0	0	0	0	1	7	0.2	0.029	0.056	0.029	0.027
430	0	0	0	0.02	0.029	0.02	0.93	0	6	0	0.26	0.25	0.13	0.12
431	0	0	0	0	0.00015	0	1	0	6	0	0.26	0.25	0.13	0.12
432	0	0	0	0	0	0	0	1	7	0.2	0.029	0.056	0.029	0.027
433	0	0	0	0	1	0	0	0	4	0.022	0.26	0.25	0.13	0.12
434	1	0	6.6e-05	0	0	0	0	0	0	0.2	0.53	0.47	0.29	0.2
435	0	0	0	0.5	0	0.5	0.0013	0	3	0	0.47	0.42	0.21	0.2
436	0	0	0	3.8e-06	0.00023	3.8e-06	1	0	6	0	0.26	0.25	0.13	0.12
437	0	1	0	0	0	0	0	0	1	0.13	0	0	0	0
438	0	1	0	0	0	0	0	0.0012	1	0.13	0	0	0	0
439	0	0	0	0	1	0	0	0	4	0.022	0.26	0.25	0.13	0.12
440	0	0	0	0.067	0.059	0.067	0.81	0	6	0	0.26	0.25	0.13	0.12
441	0.00051	0	0.00011	0.16	0.12	0.16	0.55	0	6	0	0.26	0.25	0.13	0.12
442	0.0013	0	1	0	0	0	0	0	2	0.2	0.31	0.31	0.21	0.2
443	0	0	0	0.00018	0.0062	0.00018	0.99	0	6	0	0.26	0.25	0.13	0.12
444	0	0	0	0	0	0	0	1	7	0.2	0.029	0.056	0.029	0.027
445	0.73	0	0.16	0	0.11	0	0	0	0	0.2	0.53	0.47	0.29	0.2
446	0.99	0	0.0066	0	0	0	0	0	0	0.2	0.53	0.47	0.29	0.2
447	0	1	0	0	0	0	0	0	1	0.13	0	0	0	0
448	0	0	0	0.0048	0.0024	0.0048	0.99	0	6	0	0.26	0.25	0.13	0.12
449	0	0	0	0	0.0036	0	1	0	6	0	0.26	0.25	0.13	0.12
450	1	0	9.7e-06	0	0	0	0	0	0	0.2	0.53	0.47	0.29	0.2
451	0	0	0	0.36	0.0041	0.36	0.29	0	3	0	0.47	0.42	0.21	0.2
452	0	1	0	0	0	0	0	1.3e-05	1	0.13	0	0	0	0
453	0	0	0	0.043	0.015	0.043	0.9	0	6	0	0.26	0.25	0.13	0.12
454	0.93	0	0.067	0	0	0	0	0	0	0.2	0.53	0.47	0.29	0.2
455	1	0	4e-06	0	0	0	0	0	0	0.2	0.53	0.47	0.29	0.2
456	0	0	0	0.052	0.051	0.052	0.85	0	6	0	0.26	0.25	0.13	0.12
457	0	0	0	0	0	0	1	0	6	0	0.26	0.25	0.13	0.12
458	0	0	0	0.29	0.00025	0.29	0.41	0	6	0	0.26	0.25	0.13	0.12
459	0	0	0	0	0	0	0	1	7	0.2	0.029	0.056	0.029	0.027
460	0	1	0	0	0	0	0	0	1	0.13	0	0	0	0
461	0	0	0	0.0066	0.046	0.0066	0.94	0	6	0	0.26	0.25	0.13	0.12
462	0	0	0	0	0.0015	0	1	0	6	0	0.26	0.25	0.13	0.12
463	0	1	0	0	0	0	0	1.1e-05	1	0.13	0	0	0	0
464	0	0	0	0	0.00092	0	1	0	6	0	0.26	0.25	0.13	0.12
465	0	1	0	0	0	0	0	0	1	0.13	0	0	0	0
466	0.98	0	0.021	0.0011	0	0.0011	0	0	0	0.2	0.53	0.47	0.29	0.2
467	0.83	0	0.17	0	0	0	0	0	0	0.2	0.53	0.47	0.29	0.2
468	1.6e-05	0	7.2e-06	0.12	0.1	0.12	0.66	0	6	0	0.26	0.25	0.13	0.12
469	0	1	0	0	0	0	0	0	1	0.13	0	0	0	0
470	0	0	0	0.43	3.9e-06	0.43	0.15	0	3	0	0.47	0.42	0.21	0.2
471	0	1	0	0	0	0	0	0	1	0.13	0	0	0	0
472	0	0	0	0	0	0	0	1	7	0.2	0.029	0.056	0.029	0.027
473	0	0	0	0	1	0	0	0	4	0.022	0.26	0.25	0.13	0.12
474	0.26	0	0.074	0.0002	0.0032	0.0002	0.66	0	6	0	0.26	0.25	0.13	0.12
475	0	0	0	0	1	0	0	0	4	0.022	0.26	0.25	0.13	0.12
476	0	0	0	0	1	0	0	0	4	0.022	0.26	0.25	0.13	0.12
477	1.9e-05	0	0.0016	0.00034	0.098	0.00034	0.9	2.1e-06	6	0	0.26	0.25	0.13	0.12
