SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster	dcf0	dcf1	dcf2	dcf3	dcf4
281	1	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0
282	1	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0
283	0	0.14	0	9.8e-06	0	6.4e-05	0	0.14	0	0.72	0	9	0.2	0.47	0.47	0.21	0.2
284	0	0	0	0.74	0	0	0	0	0.26	0.00017	0	3	0.2	0.31	0.31	0.21	0.2
285	0	0	0	0	0	0	0	0	1	0	0	8	0.27	0.42	0.42	0.21	0.2
286	0	0.074	0	0	0	3.5e-05	0	0.074	0	0.85	0	9	0.2	0.47	0.47	0.21	0.2
287	0	0	0	0	0.5	0	0.5	0	0	0	0	4	0	0.058	0.083	0.058	0.053
288	0	0	0	0.13	0	0	0	0	0.79	0.081	0	8	0.27	0.42	0.42	0.21	0.2
289	0	0	1	0	0	0	0	0	0	0	0	2	0.2	0.029	0.028	0.014	0.013
290	0	0	0	0	0.5	0	0.5	0	0	0	0	4	0	0.058	0.083	0.058	0.053
291	0	0.23	0	0.37	0	0.067	0	0.23	0.0018	0.093	0	3	0.2	0.31	0.31	0.21	0.2
292	0	0	0	0	0	0	0	0	1	0	0	8	0.27	0.42	0.42	0.21	0.2
293	0	0.5	0	0	0	0	0	0.5	0	8.2e-05	0	1	0	0.26	0.25	0.13	0.12
294	0	0	0	0.00066	0	0	0	0	0.76	0.24	0	8	0.27	0.42	0.42	0.21	0.2
295	0	0	0	0.91	0	0	0	0	0.001	0.089	0	3	0.2	0.31	0.31	0.21	0.2
296	1	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0
297	0	0	0	0.36	0	0	0	0	0.14	0.5	0	9	0.2	0.47	0.47	0.21	0.2
298	0	0	0	0	0.5	0	0.5	0	0	0	0	4	0	0.058	0.083	0.058	0.053
299	0	0	0	0	0.5	0	0.5	0	0	0	0	4	0	0.058	0.083	0.058	0.053
300	0	0	0	0.0038	0	0	0	0	0.00023	1	0	9	0.2	0.47	0.47	0.21	0.2
301	0	0	0	0	0.5	0	0.5	0	0	0	0	4	0	0.058	0.083	0.058	0.053
302	0	0	0	1.4e-05	0	0	0	0	0.00074	1	0	9	0.2	0.47	0.47	0.21	0.2
303	0	0.5	0	0	0	0.002	0	0.5	0	0	0	1	0	0.26	0.25	0.13	0.12
304	0	0.5	0	0	0	0.00021	0	0.5	0	0	0	1	0	0.26	0.25	0.13	0.12
305	0	0	0	0.036	0	0	0	0	0.0098	0.95	0	9	0.2	0.47	0.47	0.21	0.2
306	0	0	0	0.14	0	0	0	0	0.24	0.62	0	9	0.2	0.47	0.47	0.21	0.2
307	0	0	0	0.0016	0	0	0	0	0.00014	1	0	9	0.2	0.47	0.47	0.21	0.2
308	0	0.5	0	0	0	0	0	0.5	0	0	0	1	0	0.26	0.25	0.13	0.12
309	0	0.5	0	0	0	0	0	0.5	0	0	0	1	0	0.26	0.25	0.13	0.12
310	0	0	0	0	0.5	0	0.5	0	0	0	0	4	0	0.058	0.083	0.058	0.053
311	0	0	1	0	0	0	0	0	0	0	0	2	0.2	0.029	0.028	0.014	0.013
312	0	0	0	0	0.5	0	0.5	0	0	0	0	4	0	0.058	0.083	0.058	0.053
313	0	0.5	0	0	0	0	0	0.5	0	0	0	1	0	0.26	0.25	0.13	0.12
314	0	0.5	0	9.1e-05	0	0	0	0.5	0	2e-06	0	1	0	0.26	0.25	0.13	0.12
315	0	0	0	0.2	0	0	0	0	0.19	0.61	0	9	0.2	0.47	0.47	0.21	0.2
316	0	0	0	0	0.5	0	0.5	0	0	0	0	4	0	0.058	0.083	0.058	0.053
317	0	0	0	0.0045	0	0	0	0	2.8e-05	1	0	9	0.2	0.47	0.47	0.21	0.2
318	0	0.5	0	1e-05	0	0	0	0.5	0	3.2e-06	0	1	0	0.26	0.25	0.13	0.12
319	0	0.35	0	0	0	0	0	0.35	0	0.3	0	1	0	0.26	0.25	0.13	0.12
320	0	0	0	1	0.0015	1e-05	0.0015	0	0	0	0	3	0.2	0.31	0.31	0.21	0.2
321	0	0.5	0	0	0	0	0	0.5	0	4.9e-06	0	1	0	0.26	0.25	0.13	0.12
322	0	0.2	0	0.00023	0	9.4e-05	0	0.2	4.8e-06	0.59	0	9	0.2	0.47	0.47	0.21	0.2
323	0	0	0	0	0	0	0	0	1	0	0	8	0.27	0.42	0.42	0.21	0.2
324	0	0	0	0	0	1	0	0	0	0	0	5	0	0.31	0.42	0.21	0.2
325	0	0	0	0	0.5	0	0.5	0	0	0	0	4	0	0.058	0.083	0.058	0.053
326	0	0.5	0	0	0	5.6e-05	0	0.5	0	0	0	1	0	0.26	0.25	0.13	0.12
327	0	0.5	0	0	0	0	0	0.5	0	0	0	1	0	0.26	0.25	0.13	0.12
328	0	0	0	0	0	0	0	0	1	2.1e-05	0	8	0.27	0.42	0.42	0.21	0.2
329	0	0.5	0	0.0018	0	7.5e-05	0	0.5	0	2.3e-05	0	1	0	0.26	0.25	0.13	0.12
330	0	0.19	0	0.14	0	0.043	0	0.19	0.0049	0.43	0	9	0.2	0.47	0.47	0.21	0.2
331	0	0	0	0.55	0	0	0	0	0	0.45	0	3	0.2	0.31	0.31	0.21	0.2
332	0	0	0	0	0.5	0	0.5	0	0	0	0	4	0	0.058	0.083	0.058	0.053
333	0	0	0	0	0	1	0	0	0	0	0	5	0	0.31	0.42	0.21	0.2
334	0	0	0	0.0012	0	0	0	0	0	1	0	9	0.2	0.47	0.47	0.21	0.2
335	0	0	0	0	0	0	0	0	0	1	0	9	0.2	0.47	0.47	0.21	0.2
336	0	0.5	0	0	0	0	0	0.5	0	0	0	1	0	0.26	0.25	0.13	0.12
337	0	0	0	1	0	0	0	0	0	0	0	3	0.2	0.31	0.31	0.21	0.2
338	1	0	8.2e-05	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0
339	0	0	0	0.93	0	0	0	0	8.1e-06	0.068	0	3	0.2	0.31	0.31	0.21	0.2
340	0	0	0	0	0.5	0	0.5	0	0	0	0	4	0	0.058	0.083	0.058	0.053
341	0	0	0	0.87	0	0	0	0	0.12	0.0095	0	3	0.2	0.31	0.31	0.21	0.2
342	1	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0
343	0	0.5	0	0	0	0	0	0.5	0	0	0	1	0	0.26	0.25	0.13	0.12
344	0	0	0	0.86	0	0	0	0	0.089	0.052	0	3	0.2	0.31	0.31	0.21	0.2
345	0	0	0	0.0047	0	0	0	0	0.99	0.00028	0	8	0.27	0.42	0.42	0.21	0.2
346	0	0	0	0	0.5	0	0.5	0	0	0	0	4	0	0.058	0.083	0.058	0.053
347	0	0	0	0.96	0	0	0	0	0.027	0.018	0	3	0.2	0.31	0.31	0.21	0.2
348	0	0.4	0	0.00047	0	0.2	0	0.4	4.2e-05	0.0013	0	1	0	0.26	0.25	0.13	0.12
349	0	0.5	0	0	0	0	0	0.5	0	0	0	1	0	0.26	0.25	0.13	0.12
350	0	0.5	0	0	0	0	0	0.5	0	0	0	1	0	0.26	0.25	0.13	0.12
351	1	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0
352	0	0	0	0	0.5	0	0.5	0	0	0	0	4	0	0.058	0.083	0.058	0.053
353	0	0	0	0	0.5	0	0.5	0	0	0	0	4	0	0.058	0.083	0.058	0.053
354	0	0	0	1	0	0	0	0	0.00014	1.1e-05	0	3	0.2	0.31	0.31	0.21	0.2
355	0	0	0	0	0.5	0	0.5	0	0	0	0	4	0	0.058	0.083	0.058	0.053
356	0	0.48	0	0	0	0.034	0	0.48	0	0	0	1	0	0.26	0.25	0.13	0.12
357	0	0.5	0	0	0	0	0	0.5	0	0	0	1	0	0.26	0.25	0.13	0.12
358	0	0	0	0	0.5	0	0.5	0	0	0	0	4	0	0.058	0.083	0.058	0.053
359	0	0	0	4.4e-06	0	0	0	0	0.00014	1	0	9	0.2	0.47	0.47	0.21	0.2
360	0	0	0	0	0.5	0	0.5	0	0	0	0	4	0	0.058	0.083	0.058	0.053
361	1	0	1.1e-05	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0
362	0	0	0	0.017	0	0	0	0	0.83	0.15	0	8	0.27	0.42	0.42	0.21	0.2
363	0	0	0	0	0.5	0	0.5	0	0	0	0	4	0	0.058	0.083	0.058	0.053
364	0	0	0	0	0	0	0	0	1	0	0	8	0.27	0.42	0.42	0.21	0.2
365	0	0.43	0	1.9e-06	0	0.15	0	0.43	0	5.8e-06	0	1	0	0.26	0.25	0.13	0.12
366	0	0	0	0.34	0	0	0	0	0.011	0.65	0	9	0.2	0.47	0.47	0.21	0.2
367	1	0	0.00012	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0
368	0	0	0	0	0.5	0	0.5	0	0	0	0	4	0	0.058	0.083	0.058	0.053
369	0	0	0	0	0.5	0	0.5	0	0	0	0	4	0	0.058	0.083	0.058	0.053
370	0	0	0	0	0.5	0	0.5	0	0	0	0	4	0	0.058	0.083	0.058	0.053
371	0	0	0	0	0.5	0	0.5	0	0	0	0	4	0	0.058	0.083	0.058	0.053
372	0	0	0	0	0.5	0	0.5	0	0	0	0	4	0	0.058	0.083	0.058	0.053
373	0	0	0	0.1	0	0	0	0	0.00065	0.9	0	9	0.2	0.47	0.47	0.21	0.2
374	0	0	7.5e-06	0	0.5	0	0.5	0	0	0	0	4	0	0.058	0.083	0.058	0.053
375	0	0.49	0	9.8e-05	0	0	0	0.49	0	0.03	0	1	0	0.26	0.25	0.13	0.12
376	0	0	0	0.082	0	0	0	0	0.044	0.87	0	9	0.2	0.47	0.47	0.21	0.2
377	0	0.021	0	0	0	0.0049	0	0.021	0	0.95	0	9	0.2	0.47	0.47	0.21	0.2
378	0	0.5	0	9.9e-05	0	0	0	0.5	0	0	0	1	0	0.26	0.25	0.13	0.12
379	0	0	0	0.92	0	0	0	0	3.8e-05	0.08	0	3	0.2	0.31	0.31	0.21	0.2
380	0	0	0	0.83	0	0	0	0	0	0.17	0	3	0.2	0.31	0.31	0.21	0.2
381	0	0	0	0	0	0	0	0	1	0	0	8	0.27	0.42	0.42	0.21	0.2
382	0	0	1	0	0.00036	0	0.00036	0	0	0	0	2	0.2	0.029	0.028	0.014	0.013
383	0	0.39	0	0.0095	0	0.003	0	0.39	0.00011	0.2	0	1	0	0.26	0.25	0.13	0.12
384	0	0	1.3e-05	0.58	0.21	5.7e-06	0.21	0	0	0	0	3	0.2	0.31	0.31	0.21	0.2
385	0	0	0	0.69	0	0	0	0	0.055	0.25	0	3	0.2	0.31	0.31	0.21	0.2
386	0	0	0	0	0	0	0	0	0	1	0	9	0.2	0.47	0.47	0.21	0.2
387	0	0	0	0	0	0	0	0	0	1	0	9	0.2	0.47	0.47	0.21	0.2
388	0	0	1	0	0	0	0	0	0	0	0	2	0.2	0.029	0.028	0.014	0.013
389	1	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0
390	0	0	0	0	0	1	0	0	0	0	0	5	0	0.31	0.42	0.21	0.2
391	0	0	0	0.0029	0.5	0	0.5	0	0	0	0	4	0	0.058	0.083	0.058	0.053
392	0	0	0	0	0	1	0	0	0	0	0	5	0	0.31	0.42	0.21	0.2
393	0	0.5	0	0	0	0.00047	0	0.5	0	0	0	1	0	0.26	0.25	0.13	0.12
394	0	0	0	0.0021	0	0	0	0	3.8e-05	1	0	9	0.2	0.47	0.47	0.21	0.2
395	0	0.4	0	0	0	0.2	0	0.4	0	0	0	1	0	0.26	0.25	0.13	0.12
396	0	0	0	4.3e-05	0	0	0	0	0.0017	1	0	9	0.2	0.47	0.47	0.21	0.2
397	0	0	0	2.1e-05	0	0	0	0	0.013	0.99	0	9	0.2	0.47	0.47	0.21	0.2
398	0	0.00043	0	0	0	1	0	0.00043	0	0	0	5	0	0.31	0.42	0.21	0.2
399	0	0	0	2.8e-06	0	0	0	0	0.0025	1	0	9	0.2	0.47	0.47	0.21	0.2
400	0	0.46	0	0	0	0.072	0	0.46	0	0	0	1	0	0.26	0.25	0.13	0.12
401	1	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0
402	0	0	0	0	0.5	0	0.5	0	0	0	0	4	0	0.058	0.083	0.058	0.053
403	0	0	0	0	0	0	0	0	0	1	0	9	0.2	0.47	0.47	0.21	0.2
404	0	0	1	5.6e-05	0	0	0	0	0	0	0	2	0.2	0.029	0.028	0.014	0.013
405	0	0.5	0	0	0	0	0	0.5	0	0	0	1	0	0.26	0.25	0.13	0.12
406	0	0	1	0	0	0	0	0	0	0	0	2	0.2	0.029	0.028	0.014	0.013
407	0	0	0	1	0	0	0	0	0	0.00056	0	3	0.2	0.31	0.31	0.21	0.2
408	0	0	0	0.99	0	0	0	0	0	0.0092	0	3	0.2	0.31	0.31	0.21	0.2
409	0	0.36	0	4.5e-06	0	0.29	0	0.36	0	7.5e-06	0	1	0	0.26	0.25	0.13	0.12
410	1	0	7.5e-05	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0
411	0	0	1	0	0	0	0	0	0	0	0	2	0.2	0.029	0.028	0.014	0.013
412	0	0	0	0.87	0	0	0	0	0.13	1.9e-05	0	3	0.2	0.31	0.31	0.21	0.2
413	0	0	0	0.84	0.081	0	0.081	0	0	0	0	3	0.2	0.31	0.31	0.21	0.2
414	1	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0
415	0	0.47	0	0	0	0.069	0	0.47	0	0	0	1	0	0.26	0.25	0.13	0.12
416	1	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0
417	0	0	0	0	0.5	0	0.5	0	0	0	0	4	0	0.058	0.083	0.058	0.053
418	0	0.5	0	0	0	0	0	0.5	0	0	0	1	0	0.26	0.25	0.13	0.12
419	0	0.5	0	0	0	0.00034	0	0.5	0	0	0	1	0	0.26	0.25	0.13	0.12
420	0	0.5	0	0	0	0.00054	0	0.5	0	0	0	1	0	0.26	0.25	0.13	0.12
421	0	0.5	0	0	0	0	0	0.5	0	0	0	1	0	0.26	0.25	0.13	0.12
422	0	0	0	0	0	0	0	0	0.0013	1	0	9	0.2	0.47	0.47	0.21	0.2
423	0	0	0	0	0	0	0	0	0.014	0.99	0	9	0.2	0.47	0.47	0.21	0.2
424	0	0	0	0.92	0	0	0	0	0	0.08	0	3	0.2	0.31	0.31	0.21	0.2
425	0	0.11	0	0	0	0.78	0	0.11	0	0	0	5	0	0.31	0.42	0.21	0.2
426	0	0	0	0.8	0	0	0	0	0.17	0.023	0	3	0.2	0.31	0.31	0.21	0.2
427	1	0	0.00011	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0
428	1	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0
429	0	0	1	0	0	0	0	0	0	0	0	2	0.2	0.029	0.028	0.014	0.013
430	0	0.5	0	0	0	0.00036	0	0.5	0	0	0	1	0	0.26	0.25	0.13	0.12
431	0	0	0	0	0.5	0	0.5	0	0	0	0	4	0	0.058	0.083	0.058	0.053
432	0	0	1	0	0	0	0	0	0	0	0	2	0.2	0.029	0.028	0.014	0.013
433	0	0	0	0	0	0	0	0	0	1	0	9	0.2	0.47	0.47	0.21	0.2
434	0	0	0	0.00057	0	0	0	0	0.00046	1	0	9	0.2	0.47	0.47	0.21	0.2
435	0	0.00084	0	0	0	1	0	0.00084	0	0	0	5	0	0.31	0.42	0.21	0.2
436	0	0.5	0	0	0	5.4e-05	0	0.5	0	0	0	1	0	0.26	0.25	0.13	0.12
437	1	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0
438	0.98	0	0.02	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0
439	0	0	0	0.0027	0	0	0	0	0	1	0	9	0.2	0.47	0.47	0.21	0.2
440	0	0.38	0	0	0	0.25	0	0.38	0	0	0	1	0	0.26	0.25	0.13	0.12
441	0	0.42	0	0.00025	0	0.16	0	0.42	5.9e-05	0.0025	0	1	0	0.26	0.25	0.13	0.12
442	0	0	0	0.99	0	0	0	0	0.0088	0.0025	0	3	0.2	0.31	0.31	0.21	0.2
443	0	0.5	0	0	0	0.0046	0	0.5	0	0	0	1	0	0.26	0.25	0.13	0.12
444	0	0	0	0	0.5	0	0.5	0	0	0	0	4	0	0.058	0.083	0.058	0.053
445	0	0	0	0.36	0	0	0	0	0.065	0.57	0	9	0.2	0.47	0.47	0.21	0.2
446	0	0	0	0.00022	0	0	0	0	0.035	0.96	0	9	0.2	0.47	0.47	0.21	0.2
447	1	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0
448	0	0.5	0	0	0	3.6e-06	0	0.5	0	0	0	1	0	0.26	0.25	0.13	0.12
449	0	0	0	0	0.5	0	0.5	0	0	0	0	4	0	0.058	0.083	0.058	0.053
450	0	0	0	0.0016	0	0	0	0	0.0061	0.99	0	9	0.2	0.47	0.47	0.21	0.2
451	0	0.032	0	0	0	0.94	0	0.032	0	0	0	5	0	0.31	0.42	0.21	0.2
452	1	0	0.0038	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0
453	0	0.5	0	0	0	0.0046	0	0.5	0	0	0	1	0	0.26	0.25	0.13	0.12
454	0	0	0	0.019	0	0	0	0	0.39	0.59	0	9	0.2	0.47	0.47	0.21	0.2
455	0	0	0	1.7e-06	0	0	0	0	0.017	0.98	0	9	0.2	0.47	0.47	0.21	0.2
456	0	0.49	0	0	0	0.021	0	0.49	0	0	0	1	0	0.26	0.25	0.13	0.12
457	0	0	0	0	0.5	0	0.5	0	0	0	0	4	0	0.058	0.083	0.058	0.053
458	0	0.5	0	0	0	2.3e-05	0	0.5	0	0	0	1	0	0.26	0.25	0.13	0.12
459	0	0	0	0	0.5	0	0.5	0	0	0	0	4	0	0.058	0.083	0.058	0.053
460	1	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0
461	0	0.49	0	0	0	0.011	0	0.49	0	0	0	1	0	0.26	0.25	0.13	0.12
462	0	0	0	0	0.5	0	0.5	0	0	0	0	4	0	0.058	0.083	0.058	0.053
463	1	0	0.00058	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0
464	0	0.5	0	0	0	0	0	0.5	0	0	0	1	0	0.26	0.25	0.13	0.12
465	1	0	0.0016	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0
466	0	0	0	0.67	0	8.2e-05	0	0	0	0.33	0	3	0.2	0.31	0.31	0.21	0.2
467	0	0	0	0.32	0	0	0	0	0.00024	0.68	0	9	0.2	0.47	0.47	0.21	0.2
468	0	0.4	0	1.3e-05	0	0.21	0	0.4	0	5.3e-05	0	1	0	0.26	0.25	0.13	0.12
469	1	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0
470	0	0.5	0	0	0	0.0096	0	0.5	0	0	0	1	0	0.26	0.25	0.13	0.12
471	1	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0
472	0	0	1	0	0	0	0	0	0	0	0	2	0.2	0.029	0.028	0.014	0.013
473	0	0	0	0	0	0	0	0	1	1.1e-05	0	8	0.27	0.42	0.42	0.21	0.2
474	0	0.42	0	0.14	0	0.0074	0	0.42	0	0.015	0	1	0	0.26	0.25	0.13	0.12
475	0	0	0	0	0	0	0	0	1	0	0	8	0.27	0.42	0.42	0.21	0.2
476	0	0	0	0	0	0	0	0	1	0	0	8	0.27	0.42	0.42	0.21	0.2
477	0	0.5	4.7e-06	0.0026	0.00062	0.00013	0.00062	0.5	3.5e-05	0.00028	0	1	0	0.26	0.25	0.13	0.12
