SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1	dcf2	dcf3	dcf4
194	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.2	0.029	0.028	0.014	0.013
195	0	0	4e-06	0.81	0	0	1.9e-05	0	0	0	0	0.00034	0	0	0	0.00012	0	0.19	0	0	3	0.27	0.26	0.25	0.13	0.12
196	0	0	0	0.0053	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0.092	0	0	5	0.2	0	0	0	0
197	0	0	0	0.0089	0.011	0.88	0	0	0	0	0	0	0.011	0	0	0	0	0.09	0	0	5	0.2	0	0	0	0
198	0.00018	0.074	0.00025	4.3e-05	0	0	0.2	0	0.3	0	0.0094	0.42	0	0	0	0	0	0	0	0	11	0.2	0.47	0.53	0.29	0.29
199	0.00016	0	0	0	0	0	0	4e-05	0	0	9.3e-06	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
200	0.00059	0.00031	0.00014	1.5e-05	0	0	0.0015	0	0.014	0	0.98	0.0064	0	0	0	0	0	0	0	0	10	0	0.26	0.31	0.13	0.12
201	0	0	0	0.97	0	0	0	0	0	0	0	0	0	0.015	0	0	0.017	0	0	0	3	0.27	0.26	0.25	0.13	0.12
202	0	0	0.0034	0.77	0	0	1.2e-05	0	0	3.1e-05	0	0.0004	0	0.0074	0	4.9e-05	0	0.22	0	0	3	0.27	0.26	0.25	0.13	0.12
203	0.083	0	1e-05	0	0	0	0	0	0	0	0.92	0	0	0	0	0	0	0	0	0	10	0	0.26	0.31	0.13	0.12
204	0.03	0	0	0	0	0	0	0	0	0	0.97	0.00016	0	0	0	0	0	0	0	0	10	0	0.26	0.31	0.13	0.12
205	0	0	0	0	0.49	0.013	0	0	0	0	0	0	0.49	0	0	0	0	0	0	0	4	0.089	0	0	0	0
206	0.002	0.00019	1.2e-05	0	0	0	0.015	0	4.3e-05	0	0.88	0.11	0	0	0	0	0	0	0	0	10	0	0.26	0.31	0.13	0.12
207	0	0	0.057	0.79	0	0	0.038	0	0	0.00027	0	0.045	0	0.029	0	0.0029	0.00038	0.036	0	0	3	0.27	0.26	0.25	0.13	0.12
208	0.56	0	0.34	0	0	0	0	0	0.0053	0	0.092	0	0	0	0	0	0	0	0	0	0	0	0.31	0.42	0.21	0.2
209	0	0	0	0	0	0	0	0.015	0	0	0	0	0	0	0	0	0	0	0.99	0	18	0	0.058	0.083	0.058	0.053
210	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.2	0	0	0	0
211	0	0	0.017	0.15	0	0	0.67	0	0	0.00055	0	0.16	0	1.9e-06	0	0	4.3e-05	0	0	0	6	0.2	0.53	0.47	0.29	0.29
212	0	0	0.17	0.4	0	0	0.12	0	0	0.062	0	0.13	0	0.017	0	0.001	0.1	0.0027	0	0	3	0.27	0.26	0.25	0.13	0.12
213	0.17	0.045	0	0	0	0	0	0	0.75	0	0.035	0	0	0	0	0	8.4e-06	0	0	0	8	0	0.47	0.47	0.29	0.2
214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
215	0	0	0.028	0.4	0	0	0.36	0	0	0.0011	0	0.21	0	0.0004	0	9e-05	0.0003	6.5e-05	0	0	3	0.27	0.26	0.25	0.13	0.12
216	0	0	0	0	0.028	0.94	0	1.9e-05	0	0	0	0	0.028	0	0	0	0	0	0	0	5	0.2	0	0	0	0
217	0	0	0.41	0.4	0	0	0.017	0	0	5.1e-05	0	0.037	0	0.12	0	0.0014	0.014	0.00068	0	0	2	0.2	0.47	0.42	0.21	0.2
218	0	0	0	0	0.5	0.0074	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	4	0.089	0	0	0	0
219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
220	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.2	0.029	0.028	0.014	0.013
221	0.0023	0.029	0.0048	0.0012	0	0	0.051	0	0.47	0.00012	0.42	0.02	0	0	0	0	2.2e-05	0	0	0	8	0	0.47	0.47	0.29	0.2
222	0	0	0.084	0.24	0	0	0.31	0	0	0.029	0	0.2	0	0.0019	0	0.00046	0.048	0.085	0	0	6	0.2	0.53	0.47	0.29	0.29
223	0	0	0	1	0	0	0	0	0	8.9e-05	0	0	0	0	0	0	0	0	0	0	3	0.27	0.26	0.25	0.13	0.12
224	0	0	9.8e-05	3.1e-06	0	0	0.01	0	0	0.83	0	0.0012	0	0	0	0	0.16	0	0	0	9	0.089	0.31	0.31	0.21	0.12
225	4.3e-06	0.64	0	0	0	0	0	0	0.21	0	0.14	0	0	0	0	0	0	0	0	0	1	0	0.53	0.42	0.29	0.29
226	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.2	0.029	0.028	0.014	0.013
227	0	0	0.0038	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.089	0.47	0.47	0.21	0.2
228	1.3e-05	0.00076	0.074	0	0	0	0.0036	0	0.63	0	0.29	0.003	0	0	0	0	0	0	0	0	8	0	0.47	0.47	0.29	0.2
229	0	0.18	0.49	0	0	0	0.0069	0	0.33	0	0.00011	1.7e-05	0	0	0	0	0	0	0	0	2	0.2	0.47	0.42	0.21	0.2
230	0	0	0	0	0	0	0	0	0	0.00013	0	0	0	0	0	0	1	0	0	0	16	0.089	0.47	0.47	0.21	0.2
231	0	0	0.79	0.18	0	0	0.023	0	0	0	0	0.0052	0	0.0006	0	0	0	0	0	0	2	0.2	0.47	0.42	0.21	0.2
232	0	0	6.8e-05	0	0	0	6.4e-05	0	0	0.042	0	8.7e-05	0	0	0	0	0.96	0	0	0	16	0.089	0.47	0.47	0.21	0.2
233	0	0	1.2e-05	0.12	0	0	0.00022	0	0	6.1e-06	0	0.079	0	0	0	0	0	0.8	0	0	17	0.4	0.26	0.25	0.13	0.12
234	0.21	0.0031	0.00032	0	0	0	0.075	0	0.0098	0	0.37	0.34	0	0	0	0	0	0	0	0	10	0	0.26	0.31	0.13	0.12
235	0	0	6.9e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
236	0	0	0	0.2	0	0	4.2e-05	0	0	0.0016	0	0.0054	0	0	0	0	0	0.79	0	0	17	0.4	0.26	0.25	0.13	0.12
237	0	0	0.00039	0.019	0	0	0	0	0	1.8e-05	0	0	0	0.89	0	0	0.089	3.3e-06	0	0	13	0.27	0.37	0.47	0.21	0.2
238	0	0	0.0011	0.0017	0	0	3.4e-05	0	0	0.011	0	0.00016	0	0.49	0	0.0015	0.5	0	0	0	16	0.089	0.47	0.47	0.21	0.2
239	0	0	0.0013	0.16	0	0	6.3e-05	0	0	0.0027	0	0.0003	0	0.59	0	0	0.24	0.00013	0	0	13	0.27	0.37	0.47	0.21	0.2
240	0	0	2.8e-05	0.52	0	0	0.023	0	0	0.0013	0	0.18	0	0	0	0.00051	0	0.28	0	0	3	0.27	0.26	0.25	0.13	0.12
241	0	0	0	0.99	0	0	0	0	0	0.011	0	0	0	0.00014	0	0.00098	5.1e-06	0	0	0	3	0.27	0.26	0.25	0.13	0.12
242	0	1.2e-05	0	0	0	0	0.00053	0	0.0021	0	0.89	0.1	0	0	0	0	0	0	0	0	10	0	0.26	0.31	0.13	0.12
243	0	0	0.044	0.29	0	0	0.028	0	0	0.46	0	0.078	0	0.001	0	0.00036	0.0017	0.1	0	0	9	0.089	0.31	0.31	0.21	0.12
244	0	0	0	0.0074	2.4e-05	0.9	0	0	0	0	0	0	2.4e-05	0	0	0	0	0.092	0	0	5	0.2	0	0	0	0
245	0	0	0.00086	0.25	0	0	6.2e-06	0	0	0.3	0	9.4e-06	0	0.31	0	0	0.13	4.5e-05	0	0	13	0.27	0.37	0.47	0.21	0.2
246	0.031	0.0029	0.9	2.9e-05	0	0	0.0018	0	0.057	0	0.0046	0.00034	0	1.9e-05	0	0	3.3e-05	0	0	0	2	0.2	0.47	0.42	0.21	0.2
247	0.036	0.0076	0.00049	3.6e-06	0	0	0.077	0	0.024	0	0.75	0.1	0	0	0	0	0	0	0	0	10	0	0.26	0.31	0.13	0.12
248	0	0	0	0	0	0	0	0.00036	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
249	0	0	0	0.13	0.047	0.7	0	0.01	0	0	0	0	0.047	0	0	0	0	0.071	0	0	5	0.2	0	0	0	0
250	0	0	0	0	0	0	0	1	0	0.00026	0	0	0	0	0	0	0	0	0	0	7	0.2	0.029	0.028	0.014	0.013
251	0	0	0.0002	0.94	0	0	0	0	0	0	0	0	0	0.00022	0	0	0	0.063	0	0	3	0.27	0.26	0.25	0.13	0.12
252	0	0	0	0.55	0.22	0	0	0	0	0	0	0	0.22	0	0	0	0	0	0	0	3	0.27	0.26	0.25	0.13	0.12
253	0.74	0.00085	0.027	0	0	0	0.098	0	0.12	0	0	0.0097	0	4.1e-06	0	0	0	0	0	0	0	0	0.31	0.42	0.21	0.2
254	0.00022	0	1	0	0	0	1.2e-05	0	0.00031	0	0.00092	0	0	0	0	0	0	0	0	0	2	0.2	0.47	0.42	0.21	0.2
255	0	0	0	0.35	0.32	9.5e-05	0	0	0	0	0	0	0.32	0	0	0	0	9.6e-06	0	0	3	0.27	0.26	0.25	0.13	0.12
256	1	0	0.00018	0	0	0	0	0	0.0004	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31	0.42	0.21	0.2
257	0	0	0	0.054	0	0.039	0	6.2e-06	0	0	0	0	0	0	0	0	0	0.91	0	0	17	0.4	0.26	0.25	0.13	0.12
258	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.098	0	0	0	0.31	0.42	0.21	0.2
259	0	0.00068	0	0	0	0	0.48	0	0.00078	0	0.055	0.46	0	0	0	0	0	0	0	0	6	0.2	0.53	0.47	0.29	0.29
260	1.2e-05	3.9e-05	0.025	5.4e-05	0	0	0.0033	0	0.011	0	0.95	0.011	0	0	0	0	3.6e-06	0	0	0	10	0	0.26	0.31	0.13	0.12
261	0	0	0	0.0032	0.022	0.87	0	0	0	0	0	0	0.022	0	0	0	0	0.088	0	0	5	0.2	0	0	0	0
262	0.17	0.12	0.025	0.0061	0	0	0.36	0	0.06	0.0069	0.069	0.18	0	0.0013	0	0.00053	0.0033	2.6e-05	0	0	6	0.2	0.53	0.47	0.29	0.29
263	0	0	1	0.0018	0	0	0	0	0	0	0	0	0	0.00058	0	0	0	0.00033	0	0	2	0.2	0.47	0.42	0.21	0.2
264	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.2	0.029	0.028	0.014	0.013
265	0.1	0.066	0.4	0	0	0	0.094	0	0.25	0	1.9e-05	0.083	0	5e-05	0	0	2e-05	0	0	0	2	0.2	0.47	0.42	0.21	0.2
266	0	0	0.021	0.39	0	0	0	0	0	0	0	0	0	0.00045	0	0.0016	0	0.59	0	0	17	0.4	0.26	0.25	0.13	0.12
267	0.0024	0.57	0	0	0	0	0	0	0.43	0	0	0	0	0	0	0	0.00017	0	0	0	1	0	0.53	0.42	0.29	0.29
268	0.00013	0.0054	0	0	0	0	0	0	0.46	0	0.53	0	0	0	0	0	0	0	0	0	10	0	0.26	0.31	0.13	0.12
269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
273	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.089	0.31	0.31	0.21	0.12
274	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.2	0.029	0.028	0.014	0.013
275	0	0	0.014	0.0011	0	0	0.044	0	0	2.3e-05	0	0.13	0	0	0	0	0.2	0.61	0	0	17	0.4	0.26	0.25	0.13	0.12
276	0	0.28	0.0004	0	0	0	0.68	0	0.02	0	0.0025	0.021	0	0	0	0	0	0	0	0	6	0.2	0.53	0.47	0.29	0.29
277	0.00016	0.007	0.91	0	0	0	0.0005	0	0.085	0	0.00091	1.4e-05	0	0	0	0	0	0	0	0	2	0.2	0.47	0.42	0.21	0.2
278	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.2	0.029	0.028	0.014	0.013
279	7.9e-05	0	0	0	0	0	0	0.0002	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
280	0.5	0	0.43	0	0	0	0.0067	0	8.3e-05	0	0.027	0.043	0	0	0	0	0	0	0	0	0	0	0.31	0.42	0.21	0.2
281	0	0	0	0.00014	0	0.91	0	0	0	0	0	0	0	0	0	0	0	0.092	0	0	5	0.2	0	0	0	0
282	0	0	0	0.26	0.37	0	0	0	0	0	0	0	0.37	0	0	0	0	0	0	0	4	0.089	0	0	0	0
283	6.7e-06	0.0076	0.23	0	0	0	0.00059	0	0.72	0	0.036	9.9e-06	0	0	0	0	0	0	0	0	8	0	0.47	0.47	0.29	0.2
284	0	0	6.5e-05	0.00048	0	0	0	0	0	1	0	0	0	0	0	0	0.0002	0	0	0	9	0.089	0.31	0.31	0.21	0.12
285	0	0	0	1	0	0	0	0	0	0	0	0	0	0.00017	0	0	5.4e-06	0	0	0	3	0.27	0.26	0.25	0.13	0.12
286	0.00017	0.0019	0.69	0	0	0	0.0028	0	0.19	0	0.11	0.0011	0	0	0	0	0	0	0	0	2	0.2	0.47	0.42	0.21	0.2
287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
288	0	0	0.0032	0.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056	0	0	3	0.27	0.26	0.25	0.13	0.12
289	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.2	0.029	0.028	0.014	0.013
290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
291	0.1	0.22	0.11	0.012	0	0	0.072	0	0.074	0.00011	0.39	0.028	0	0.00045	0	4.2e-05	0.00068	0	0	0	10	0	0.26	0.31	0.13	0.12
292	0	0	0	0.76	0	0	0	0	0	0	0	0	0	0.24	0	0	0.0017	0	0	0	3	0.27	0.26	0.25	0.13	0.12
293	0	0	0.051	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	10	0	0.26	0.31	0.13	0.12
294	0	0	0.79	0.13	0	0	0.0074	0	0	0	0	0.002	0	0.058	0	0	0	0.011	0	0	2	0.2	0.47	0.42	0.21	0.2
295	0	0	0.023	0.17	0	0	1.5e-05	0	0	1.5e-06	0	0	0	0	0	0	0	0.81	0	0	17	0.4	0.26	0.25	0.13	0.12
296	0	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	4	0.089	0	0	0	0
297	0	0	0.38	0.41	0	0	0.021	0	0	0	0	0.00036	0	4.7e-05	0	0	0	0.19	0	0	3	0.27	0.26	0.25	0.13	0.12
298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
300	0	0	9.6e-05	0	0	0	0.0001	0	0	0.015	0	0.00094	0	0	0	0	0.98	0	0	0	16	0.089	0.47	0.47	0.21	0.2
301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
302	0	0	0.75	0.0018	0	0	0.051	0	0	1.2e-05	0	0.017	0	3.9e-05	0	0	0.18	0	0	0	2	0.2	0.47	0.42	0.21	0.2
303	0.0029	0.014	0	0	0	0	0	0	0.012	1.4e-05	0.97	0	0	0	0	0	6.8e-06	0	0	0	10	0	0.26	0.31	0.13	0.12
304	3.1e-05	0.00044	0	0	0	0	0	0	0.0027	0	1	0	0	0	0	0	0	0	0	0	10	0	0.26	0.31	0.13	0.12
305	0	0	0.44	0.54	0	0	4.3e-06	0	0	0.019	0	0	0	0	0	0	2.3e-05	0	0	0	3	0.27	0.26	0.25	0.13	0.12
306	0	0	0.07	0.93	0	0	5.6e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.27	0.26	0.25	0.13	0.12
307	0	0	0.0017	8.3e-06	0	0	0.00023	0	0	0.045	0	6.2e-05	0	0	0	0	0.95	0	0	0	16	0.089	0.47	0.47	0.21	0.2
308	1.3e-06	9.2e-05	0	0	0	0	0	0	4.8e-05	0	1	0	0	0	0	0	0	0	0	0	10	0	0.26	0.31	0.13	0.12
309	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0.26	0.31	0.13	0.12
310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
311	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.2	0.029	0.028	0.014	0.013
312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
313	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0.26	0.31	0.13	0.12
314	0	2.8e-05	0.00092	0	0	0	0	0	3.9e-06	0	1	0	0	0	0	0	0	0	0	0	10	0	0.26	0.31	0.13	0.12
315	0	0	0.33	0.44	0	0	0.13	0	0	2.7e-05	0	0.031	0	0.012	0	0.025	0.00071	0.021	0	0	3	0.27	0.26	0.25	0.13	0.12
316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
317	0	0	0	0.036	0	0	0	0	0	0.94	0	0.01	0	2.1e-05	0	0	0.002	0.0081	0	0	9	0.089	0.31	0.31	0.21	0.12
318	0	0	0	0	0	0	8.4e-05	0	0.00013	0	0.97	0.027	0	0	0	0	0	0	0	0	10	0	0.26	0.31	0.13	0.12
319	0	0.00025	4.5e-06	0	0	0	0.022	0	0.13	0	6.5e-05	0.85	0	0	0	0	0	0	0	0	11	0.2	0.47	0.53	0.29	0.29
320	0.0023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
321	0	0	0	0	0	0	0.0005	0	0.0017	0	0.42	0.58	0	0	0	0	0	0	0	0	11	0.2	0.47	0.53	0.29	0.29
322	6.9e-05	0.094	0.037	5.9e-05	0	0	0.3	0	0.26	0	0.027	0.28	0	0	0	1.7e-05	1.4e-05	0	0	0	6	0.2	0.53	0.47	0.29	0.29
323	0	0	0	0.97	0	0	0	0	0	0.026	0	0	0	0.00061	0	6e-05	2e-05	0	0	0	3	0.27	0.26	0.25	0.13	0.12
324	0.0024	0.02	0	0	0	0	0	0	0.98	0	0	0	0	0	0	0	0	0	0	0	8	0	0.47	0.47	0.29	0.2
325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
326	0.00011	0	0	0	0	0	0	0	0	4.3e-05	1	0	0	0	0	0	0	0	0	0	10	0	0.26	0.31	0.13	0.12
327	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0.26	0.31	0.13	0.12
328	0	0	9.1e-06	0.11	0	0	0	0	0	4.4e-06	0	0	0	0.067	0	0	0.82	0	0	0	16	0.089	0.47	0.47	0.21	0.2
329	0.00014	0	0.00012	0.00042	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0.26	0.31	0.13	0.12
330	0.017	0.011	0.035	0.012	0	0	0.042	0	0.62	0.002	0.2	0.061	0	0.00071	0	3.1e-06	0.0016	3.9e-06	0	0	8	0	0.47	0.47	0.29	0.2
331	0	0	0	0	0	0	0	0	0	0.99	0	0	0	0	0	0	0.013	0	0	0	9	0.089	0.31	0.31	0.21	0.12
332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
333	1	0	0	0	0	0	0	0	1.1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31	0.42	0.21	0.2
334	0	0	0	0	0	0	0	0	0	0.73	0	0	0	0	0	0	0.27	0	0	0	9	0.089	0.31	0.31	0.21	0.12
335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.089	0.47	0.47	0.21	0.2
336	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0.26	0.31	0.13	0.12
337	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.27	0.26	0.25	0.13	0.12
338	0	0	0	0	0.5	0.00029	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	4	0.089	0	0	0	0
339	0	0	3.8e-05	2e-06	0	0	0.011	0	0	0.82	0	0.0039	0	0	0	0	0.17	0	0	0	9	0.089	0.31	0.31	0.21	0.12
340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
341	0	0	0.00094	1	0	0	0	0	0	0	0	0	0	0.0013	0	0	0	0.0027	0	0	3	0.27	0.26	0.25	0.13	0.12
342	0	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	4	0.089	0	0	0	0
343	0	0	0	8.3e-06	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0.26	0.31	0.13	0.12
344	0	0	0.016	0.82	0	0	0.00086	0	0	9.3e-05	0	0.0012	0	0.02	0	0	6.7e-06	0.14	0	0	3	0.27	0.26	0.25	0.13	0.12
345	0	0	0	0.8	0	0	2.1e-05	0	0	0.015	0	5.2e-05	0	0.00074	0	0.17	0.01	8.5e-06	0	0	3	0.27	0.26	0.25	0.13	0.12
346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
347	0	0	0.025	0.94	0	0	0.00011	0	0	0.02	0	6.8e-05	0	0.0056	0	0	0.00076	0.0052	0	0	3	0.27	0.26	0.25	0.13	0.12
348	0.085	0.02	0.00024	2.2e-05	0	0	8.1e-05	0	0.33	0.017	0.53	5.5e-05	0	2.8e-06	0	0	0.013	0	0	0	10	0	0.26	0.31	0.13	0.12
349	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0.26	0.31	0.13	0.12
350	0	0.0019	0	0	0	0	0	0	0.82	0	0.18	0	0	0	0	0	0	0	0	0	8	0	0.47	0.47	0.29	0.2
351	0	0	0	0	0.044	0.91	0	0	0	0	0	0	0.044	0	0	0	0	0	0	0	5	0.2	0	0	0	0
352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
354	0	0	2.3e-05	1	0	0	0	0	0	0.0029	0	0	0	2.2e-06	0	0	0	0.00012	0	0	3	0.27	0.26	0.25	0.13	0.12
355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
356	0.047	0.0067	0	0	0	0	0	0	0.87	0	0.081	0	0	0	0	0	0	0	0	0	8	0	0.47	0.47	0.29	0.2
357	0	7.5e-06	0	0	0	0	0	0	0.33	0	0.67	0	0	0	0	0	0	0	0	0	10	0	0.26	0.31	0.13	0.12
358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
359	0	0	0.3	1.8e-05	0	0	0.00079	0	0	7.3e-06	0	0.00013	0	0	0	0	0.69	0	0	0	16	0.089	0.47	0.47	0.21	0.2
360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
361	0	0	0	0	0.49	0.02	0	0	0	0	0	0	0.49	0	0	0	0	0	0	0	4	0.089	0	0	0	0
362	0	0	0.0028	0.66	0	0	0.02	0	0	0.01	0	0.04	0	0.023	0	1.8e-06	0.24	0.0038	0	0	3	0.27	0.26	0.25	0.13	0.12
363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
364	0	0	0	1	0	0	0	0	0	0	0	0	0	0.004	0	0	4.1e-05	0	0	0	3	0.27	0.26	0.25	0.13	0.12
365	0.12	0.11	5.3e-06	0	0	0	0	0	0.63	0.00054	0.14	0	0	0	0	0	0.0033	0	0	0	8	0	0.47	0.47	0.29	0.2
366	0	0	0.0011	3.2e-05	0	0	7.7e-06	0	0	0.66	0	1e-05	0	1.7e-05	0	0	0.34	0	0	0	9	0.089	0.31	0.31	0.21	0.12
367	0	0	0	0	0.5	0.0064	0	1.7e-06	0	0	0	0	0.5	0	0	0	0	0	0	0	4	0.089	0	0	0	0
368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
373	0	0	0.0036	0.77	0	0	0.16	0	0	0	0	0.068	0	1.3e-06	0	0	0	0	0	0	3	0.27	0.26	0.25	0.13	0.12
374	0	0	0	0	0	0	0	6.5e-06	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.058	0.083	0.058	0.053
375	0	0.015	0.0022	0	0	0	0.019	0	0.94	0	0.021	0.0031	0	0	0	0	0	0	0	0	8	0	0.47	0.47	0.29	0.2
376	0	0	0.35	0.12	0	0	0.32	0	0	0.0024	0	0.09	0	0.0014	0	5.7e-06	0.023	0.094	0	0	2	0.2	0.47	0.42	0.21	0.2
377	0.012	3e-06	0.096	0	0	0	2.6e-05	0	0.75	0	0.14	0.00017	0	0	0	0	0	0	0	0	8	0	0.47	0.47	0.29	0.2
378	0	0	0	1e-06	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0.26	0.31	0.13	0.12
379	0	0	0.00098	0.032	0	0	0.4	0	0	0.00018	0	0.026	0	0	0	0	0	0.54	0	0	17	0.4	0.26	0.25	0.13	0.12
380	0	0	0.00071	0.023	0	0	0.72	0	0	0	0	0.0071	0	0	0	0	0	0.25	0	0	6	0.2	0.53	0.47	0.29	0.29
381	0	0	0	0.16	0	0	0	0	0	6.5e-06	0	0	0	0.84	0	0	0.0036	0	0	0	13	0.27	0.37	0.47	0.21	0.2
382	0	0	0	0	0	0	0	1.4e-05	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0.26	0.31	0.13	0.12
