SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0	dcf1
658	0	0	1	0	2	0.083	0.014
659	0	0.75	0.00014	0.25	1	0.15	0.13
660	0	1	0	0	1	0.15	0.13
661	0	1	0	0	1	0.15	0.13
662	0	0	1	0	2	0.083	0.014
663	0.8	0	0.2	0	0	0.083	0
664	0	1	0	0	1	0.15	0.13
665	1	0	0.0044	0	0	0.083	0
666	0	0.0061	0	0.99	3	0.017	0.13
667	0	1	0	2.3e-05	1	0.15	0.13
668	0	1	0	0	1	0.15	0.13
669	0	1	0	0	1	0.15	0.13
670	0	0	1	0	2	0.083	0.014
671	0	5.5e-06	0	1	3	0.017	0.13
672	0	1	0	0	1	0.15	0.13
673	0	0	0	1	3	0.017	0.13
674	0	9.4e-06	0	1	3	0.017	0.13
675	0	0	1	0	2	0.083	0.014
676	0.92	0	0.081	0	0	0.083	0
677	0	3.7e-06	1	0	2	0.083	0.014
678	0	1	0	0	1	0.15	0.13
679	0	1	0	0	1	0.15	0.13
680	0.82	0	0.18	0	0	0.083	0
681	0	1	0	0	1	0.15	0.13
682	0	0	1	0	2	0.083	0.014
683	0	1	0	0	1	0.15	0.13
684	0	0	0	1	3	0.017	0.13
685	0	0	1	0	2	0.083	0.014
686	0	0	1	0	2	0.083	0.014
687	0	0	1	0	2	0.083	0.014
688	0	0	0	1	3	0.017	0.13
689	0	1	0	0	1	0.15	0.13
690	0	0	1	0	2	0.083	0.014
691	0	0	1	0	2	0.083	0.014
692	0	0.00048	0	1	3	0.017	0.13
693	0	1	0	0	1	0.15	0.13
694	0	4.4e-06	1	0	2	0.083	0.014
695	0	0	1	0	2	0.083	0.014
696	0	0	1	0	2	0.083	0.014
697	0	0.061	0.94	0	2	0.083	0.014
698	0	1	0	0	1	0.15	0.13
699	0	0	1	0	2	0.083	0.014
700	0	4.7e-05	1	0	2	0.083	0.014
701	0	0.00039	3.6e-05	1	3	0.017	0.13
702	0	0	0	1	3	0.017	0.13
703	0	0	1	0	2	0.083	0.014
704	0	0	1	0	2	0.083	0.014
705	0	0	1	0	2	0.083	0.014
706	0.79	0	0.21	0	0	0.083	0
707	0	0	1	0	2	0.083	0.014
708	0	0.0014	1	0	2	0.083	0.014
709	0.91	0	0.087	0	0	0.083	0
710	0	0	1	0	2	0.083	0.014
711	0	1	0	0	1	0.15	0.13
712	0	0	3e-06	1	3	0.017	0.13
713	0	0	1	0	2	0.083	0.014
714	0	3.6e-05	1	0	2	0.083	0.014
715	0	0.0008	1	0	2	0.083	0.014
716	0	0.99	0.0065	0	1	0.15	0.13
717	0	1	0	0	1	0.15	0.13
718	0	0.00025	1	0	2	0.083	0.014
719	0	0	1	0	2	0.083	0.014
720	0	0	1	0	2	0.083	0.014
721	0	1	0	0	1	0.15	0.13
722	0	0	0	1	3	0.017	0.13
723	0	0	0	1	3	0.017	0.13
724	0.96	0	0.038	0	0	0.083	0
725	0	1	0	0	1	0.15	0.13
726	0	0	1	0	2	0.083	0.014
727	0	1	0	0	1	0.15	0.13
728	0	0.028	0.97	0	2	0.083	0.014
729	0	1	0	0	1	0.15	0.13
730	0	0	1	0	2	0.083	0.014
731	0.8	0.024	0.17	7.8e-06	0	0.083	0
