SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster	dcf0	dcf1	dcf2	dcf3	dcf4
311	0	1	0	0.00021	0.00021	0	0	0	0	0	0	1	0.46	0.44	0.04	0.42	0.15
312	0	0	0	0.5	0.5	0	0	0	0	0	0	3	0.54	0.51	0.36	0.53	0.33
313	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0.12	0	0.037
314	0	0	0	0.5	0.5	0	0	0	0	0	1.7e-06	3	0.54	0.51	0.36	0.53	0.33
315	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0.12	0	0.037
316	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0.12	0	0.037
317	0	0	0	0.5	0.5	0	0	0	0	0	1.3e-05	3	0.54	0.51	0.36	0.53	0.33
318	0	0	0	0.5	0.5	0	0	0	0	0	0	3	0.54	0.51	0.36	0.53	0.33
319	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0.12	0	0.037
320	0	0	0	0	0	0	0	0	0	1	0	9	0	0	0	0	0.18
321	0	0	0	0.5	0.5	0	0	0	0	0	0	3	0.54	0.51	0.36	0.53	0.33
322	0	0	0	0.5	0.5	0	0	0	0	0	0	3	0.54	0.51	0.36	0.53	0.33
323	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0.12	0	0.037
324	1	0	0	0	0	0	0	0	0	0	0	0	0.2	0.27	0	0.21	0.037
325	0	0	0	0.5	0.5	0	0	0	0	0	0	3	0.54	0.51	0.36	0.53	0.33
326	0	0	0	0.5	0.5	0	0	0	0	0	0	3	0.54	0.51	0.36	0.53	0.33
327	0	1	0	0	0	0	0	0	0	0	0	1	0.46	0.44	0.04	0.42	0.15
328	0	1	0	0	0	0	0	0	0	0	0	1	0.46	0.44	0.04	0.42	0.15
329	0	0	3.2e-06	0	0	0	0	0	0	1	0	9	0	0	0	0	0.18
330	0	1	0	0	0	0	0	0	0	0	0	1	0.46	0.44	0.04	0.42	0.15
