SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0	dcf1	dcf2
368	0.00084	0	0	0.49	0	0	0.51	6	0.14	0.42	0.22
369	0	1	0	0	0	0	0	1	0.14	0.26	0.14
370	0.045	0.77	0	0.08	0	0	0.1	1	0.14	0.26	0.14
371	0.011	0.77	0	0.0087	0	0	0.21	1	0.14	0.26	0.14
372	0.00072	0.14	0	0.14	0	0	0.72	6	0.14	0.42	0.22
373	0	1	8.4e-06	0	0	0	0	1	0.14	0.26	0.14
374	0.11	0	0	0.89	0	0	0	3	0.22	0.42	0.22
375	0.95	0	0	0.051	0	0	0	0	0.22	0.58	0.22
376	0.74	0.034	0	0.22	0	0	0.0018	0	0.22	0.58	0.22
377	0	0	1	0	0	0	0	2	0.062	0.12	0.062
378	0.76	0.00075	0	0.24	0	0	0.0011	0	0.22	0.58	0.22
379	0	1	0	0	0	0	0	1	0.14	0.26	0.14
380	0.0063	0.99	0	0.0078	0	0	0.00067	1	0.14	0.26	0.14
381	0	0	1	0	0	0	0	2	0.062	0.12	0.062
382	0.11	0.0031	0	0.24	0	0	0.65	6	0.14	0.42	0.22
383	0.098	0.9	0	0.00015	0	0	0	1	0.14	0.26	0.14
384	0.79	0.051	0	0.14	0	0	0.016	0	0.22	0.58	0.22
385	0	0	0.086	0.91	0	0	0	3	0.22	0.42	0.22
386	0.13	0.62	0	0.15	0	0	0.1	1	0.14	0.26	0.14
387	0	0	0.0019	0	0	0	1	6	0.14	0.42	0.22
388	8.2e-06	0.0008	0.46	0.54	0	0	0	3	0.22	0.42	0.22
389	0	3.4e-06	0.75	0.25	0	0	0	2	0.062	0.12	0.062
390	0	0	1	0	0	0	0	2	0.062	0.12	0.062
391	0.31	0.5	0	0.13	0	0	0.069	1	0.14	0.26	0.14
392	0.39	0.44	0	0.083	0	0	0.086	1	0.14	0.26	0.14
393	0.99	0.0057	0	0	0	0	0	0	0.22	0.58	0.22
394	0.34	0.65	0	0.0014	0	0	0.0097	1	0.14	0.26	0.14
395	0.00044	0.99	0	0.0017	0	0	0.0049	1	0.14	0.26	0.14
396	0.39	0.011	0	0.5	0	0	0.096	3	0.22	0.42	0.22
397	1.1e-06	0.00035	0	0.11	0	0	0.89	6	0.14	0.42	0.22
398	0.019	0.057	0	0.92	0	0	8.4e-05	3	0.22	0.42	0.22
399	0.069	0.83	0	0.1	0	0	1.3e-06	1	0.14	0.26	0.14
400	0.00032	0.74	0	0.26	0	0	0	1	0.14	0.26	0.14
401	0.0021	0.1	0	0.52	0	0	0.38	3	0.22	0.42	0.22
402	0.00019	0.95	0	0.00022	0	0	0.05	1	0.14	0.26	0.14
403	0.54	0.19	0	0.26	0	0	0.0015	0	0.22	0.58	0.22
404	0	0.0016	0	0.86	0	0	0.14	3	0.22	0.42	0.22
405	0.011	0.014	0	0.54	0	0	0.44	3	0.22	0.42	0.22
406	0.044	0.9	0	0.061	0	0	0.00029	1	0.14	0.26	0.14
407	0	1	0	0	0	0	0	1	0.14	0.26	0.14
408	0	0.00081	0	0.01	0	0	0.99	6	0.14	0.42	0.22
409	0.31	0.0099	0	0.64	0	0	0.041	3	0.22	0.42	0.22
410	0.0042	0.046	0	0.68	0	0	0.27	3	0.22	0.42	0.22
411	0.009	0.00028	0	0.99	0	0	0.00024	3	0.22	0.42	0.22
412	0.013	0.64	0	0.19	0	0	0.15	1	0.14	0.26	0.14
413	0.09	2.3e-05	0	0.17	0	0	0.74	6	0.14	0.42	0.22
414	0.17	0.047	0	0.76	0	0	0.021	3	0.22	0.42	0.22
415	0.3	3.7e-06	0	0.69	0	0	0.013	3	0.22	0.42	0.22
416	0.09	0.56	0	0.31	0	0	0.042	1	0.14	0.26	0.14
417	0.00022	0.015	0	0.98	0	0	0.0049	3	0.22	0.42	0.22
418	0.31	6.9e-05	0	0.69	0	0	1.9e-05	3	0.22	0.42	0.22
419	0.092	0.25	0	0.48	0	0	0.18	3	0.22	0.42	0.22
420	0.057	0.87	0	0.048	0	0	0.03	1	0.14	0.26	0.14
421	0.25	0.53	0	0.21	0	0	0.0091	1	0.14	0.26	0.14
422	0.066	0.47	0	0.2	0	0	0.26	1	0.14	0.26	0.14
423	1.3e-05	1	0	0	0	0	0	1	0.14	0.26	0.14
424	0.0032	0.97	0	0.0041	0	0	0.018	1	0.14	0.26	0.14
425	0.8	0.19	0	0.0038	0	0	0.0013	0	0.22	0.58	0.22
426	0	0.99	0	0.0062	0	0	0.00014	1	0.14	0.26	0.14
427	0	0	0	0	0	1	0	5	0	0.26	0.047
428	0	0.06	0	0.054	0	0	0.89	6	0.14	0.42	0.22
429	0.0039	0.087	0	0.88	0	0	0.027	3	0.22	0.42	0.22
430	0	1	0	2.4e-06	0	0	0	1	0.14	0.26	0.14
431	0.17	0.34	0	0.3	0	0	0.18	1	0.14	0.26	0.14
432	0.08	4.3e-05	0	0.88	0	0	0.036	3	0.22	0.42	0.22
433	0.00031	0.93	0	0.043	0	0	0.031	1	0.14	0.26	0.14
434	0	1	0	0.0016	0	0	6.6e-06	1	0.14	0.26	0.14
435	0.0059	0.99	0	1.2e-05	0	0	2.6e-05	1	0.14	0.26	0.14
436	0.45	0.21	0	0.29	0	0	0.054	0	0.22	0.58	0.22
437	0.93	0.067	0	1.1e-05	0	0	0	0	0.22	0.58	0.22
438	0.16	0.84	0	0.0033	0	0	0.0014	1	0.14	0.26	0.14
439	0	1	0	0	0	0	0	1	0.14	0.26	0.14
440	0.45	0.18	0	0.052	0	0	0.32	0	0.22	0.58	0.22
441	0	0.061	0.94	0	0	0	0	2	0.062	0.12	0.062
442	0.00015	0.98	4.1e-06	0.011	0	0	0.011	1	0.14	0.26	0.14
443	0	1	0	0.0011	0	0	0.0012	1	0.14	0.26	0.14
444	4.1e-06	0.98	0	0.0051	0	0	0.012	1	0.14	0.26	0.14
445	3.2e-05	0.11	0	0.89	0	0	7.1e-05	3	0.22	0.42	0.22
446	0	0.2	0.8	0	0	0	0	2	0.062	0.12	0.062
447	0	1	0	0	0	0	0	1	0.14	0.26	0.14
448	0	1	0	0	0	0	0.0002	1	0.14	0.26	0.14
449	0	1	0	0	0	0	0	1	0.14	0.26	0.14
450	0	1	0	0.0019	0	0	4.5e-06	1	0.14	0.26	0.14
451	0	0.2	0.12	3.9e-06	0	0.68	0.00018	5	0	0.26	0.047
452	0	1	0	1.1e-05	0	0	0.00025	1	0.14	0.26	0.14
453	0.22	0	0	0.78	0	0	0.0024	3	0.22	0.42	0.22
454	0.0022	1	0	0	0	0	0	1	0.14	0.26	0.14
455	0	0.97	0.03	2.2e-05	0	0	0.00017	1	0.14	0.26	0.14
456	0.36	0.0031	0	0.63	0	0	0.0086	3	0.22	0.42	0.22
457	0	0.0016	1	0	0	0	0	2	0.062	0.12	0.062
458	0.92	0.002	0	0.071	0	0	0.0019	0	0.22	0.58	0.22
459	0	0	1	0	0	0	0	2	0.062	0.12	0.062
460	0	0.0031	0	0.0015	0	0	1	6	0.14	0.42	0.22
461	0.19	0.19	0.011	0.53	0	0	0.077	3	0.22	0.42	0.22
462	0.85	0.14	0	0.0061	0	0	0.00011	0	0.22	0.58	0.22
463	0.067	0.25	0	0.57	0	0	0.11	3	0.22	0.42	0.22
464	0.0029	0.00086	0.073	0.92	0	0	0.006	3	0.22	0.42	0.22
465	0	0	0.99	0.0067	0	0	0	2	0.062	0.12	0.062
466	0.014	0.1	0	0.82	0	0	0.064	3	0.22	0.42	0.22
467	0.67	0.13	0	0.19	0	0	0.0028	0	0.22	0.58	0.22
468	0.73	0.27	0	0	0	0	0	0	0.22	0.58	0.22
469	0.018	0.39	0	0.33	0	0	0.26	1	0.14	0.26	0.14
470	0.32	0.4	0	0.17	0	0	0.11	1	0.14	0.26	0.14
471	1.5e-05	0	0.55	0.45	0	0	0.0014	2	0.062	0.12	0.062
472	0.23	0.73	0	0.045	0	0	0.0019	1	0.14	0.26	0.14
473	0.3	0.46	0	0.22	0	0	0.023	1	0.14	0.26	0.14
474	0.27	0.35	0	0.35	0	0	0.036	3	0.22	0.42	0.22
475	0.036	0.8	1.1e-06	0.099	0	0	0.065	1	0.14	0.26	0.14
476	0.2	0.54	0	0.19	0	0	0.063	1	0.14	0.26	0.14
477	0.57	2.3e-05	0	0.42	0	0	0.012	0	0.22	0.58	0.22
478	0.075	0.67	0	0.17	0	0	0.083	1	0.14	0.26	0.14
479	0.1	0.51	0	0.39	0	0	0.0039	1	0.14	0.26	0.14
480	0	1	0	0.0001	0	0	0.0023	1	0.14	0.26	0.14
481	0.075	0.57	0	0.19	0	0	0.16	1	0.14	0.26	0.14
482	0.015	0.031	0	0.95	0	0	0.00023	3	0.22	0.42	0.22
483	0.077	0.75	0	0.091	0	0	0.079	1	0.14	0.26	0.14
484	0.32	0.43	0	0.19	0	0	0.06	1	0.14	0.26	0.14
485	0.95	0.046	0	0.0016	0	0	0.007	0	0.22	0.58	0.22
486	7.4e-06	0	0.02	0.0019	0	0.12	0.86	6	0.14	0.42	0.22
487	0	0.00044	0	4.8e-05	0	0	1	6	0.14	0.42	0.22
488	0.25	0.44	0	0.27	0	0	0.035	1	0.14	0.26	0.14
489	0.0017	0.79	5.9e-05	0.19	0	0	0.016	1	0.14	0.26	0.14
490	0	0.63	0	0.0089	0	0	0.36	1	0.14	0.26	0.14
491	0	0.00025	1	0	0	0	0	2	0.062	0.12	0.062
492	0	0	1	0	0	0	0	2	0.062	0.12	0.062
493	0	0	1	0	0	0	0	2	0.062	0.12	0.062
494	0	0.99	0	0.0045	0	0	0.0067	1	0.14	0.26	0.14
495	0	0	1	0	0	0	0	2	0.062	0.12	0.062
496	0.011	0.61	0	0.36	0	0	0.018	1	0.14	0.26	0.14
497	0.66	0	0	0.34	0	0	0	0	0.22	0.58	0.22
498	0	0	1	0	0	0	0	2	0.062	0.12	0.062
499	1.7e-05	0.13	4.8e-05	0.018	0	0	0.85	6	0.14	0.42	0.22
500	0.18	0.012	0	0.8	0	0	0.00029	3	0.22	0.42	0.22
501	0.11	0.4	0	0.21	0	0	0.28	1	0.14	0.26	0.14
502	0	0.011	0.99	0	0	0	0	2	0.062	0.12	0.062
503	0	0	0	0	0	0	1	6	0.14	0.42	0.22
504	0.0011	0.33	0	0.068	0	0	0.6	6	0.14	0.42	0.22
505	0	0	0	1	0	0	0	3	0.22	0.42	0.22
506	0.52	0.48	0	0	0	0	0	0	0.22	0.58	0.22
507	0	0	1	0	0	0	0	2	0.062	0.12	0.062
508	0	0.89	0	0.11	0	0	0.00019	1	0.14	0.26	0.14
509	0.11	0.82	0	0.051	0	0	0.023	1	0.14	0.26	0.14
