SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster	dcf0	dcf1	dcf2
454	1	0	0	0	0	0	0.14	0.26	0.14
455	0.97	3.4e-05	0.026	0	0	0	0.14	0.26	0.14
456	0.0033	1	0	0	0.00047	1	0.22	0.42	0.22
457	0.0018	0	1	0	0	2	0.062	0.12	0.062
458	0.019	0.98	0	0	0	1	0.22	0.42	0.22
459	0	0	1	0	0	2	0.062	0.12	0.062
460	0.57	0.43	0	0	0	0	0.14	0.26	0.14
461	0.19	0.8	0.0099	0	6.7e-05	1	0.22	0.42	0.22
462	0.94	0.062	0	0	0	0	0.14	0.26	0.14
463	0.22	0.78	0	0	0	1	0.22	0.42	0.22
464	0.0006	0.96	0.044	0	0	1	0.22	0.42	0.22
465	0	0.012	0.99	0	0	2	0.062	0.12	0.062
466	0.076	0.92	0	0	0	1	0.22	0.42	0.22
467	0.31	0.69	0	0	0	1	0.22	0.42	0.22
468	1	3.7e-06	0	0	0	0	0.14	0.26	0.14
469	0.44	0.56	0	0	0	1	0.22	0.42	0.22
470	0.56	0.35	0	0	0.084	0	0.14	0.26	0.14
471	0	0.58	0.42	0	0	1	0.22	0.42	0.22
472	0.91	0.086	0	0	0	0	0.14	0.26	0.14
473	0.58	0.42	0	0	0	0	0.14	0.26	0.14
474	0.4	0.6	0	0	5.5e-06	1	0.22	0.42	0.22
475	0.84	0.16	0	0	0.0066	0	0.14	0.26	0.14
476	0.65	0.35	0	0	0	0	0.14	0.26	0.14
477	3.7e-05	1	0	0	0	1	0.22	0.42	0.22
478	0.73	0.27	0	0	0	0	0.14	0.26	0.14
479	0.47	0.53	0	0	0	1	0.22	0.42	0.22
480	0.88	0.00014	0	0	0.12	0	0.14	0.26	0.14
481	0.66	0.34	0	0	0	0	0.14	0.26	0.14
482	0.021	0.98	0	0	0	1	0.22	0.42	0.22
483	0.85	0.15	0	0	0.00069	0	0.14	0.26	0.14
484	0.6	0.4	0	0	0.0001	0	0.14	0.26	0.14
485	0.95	0.051	0	0	0	0	0.14	0.26	0.14
486	4.2e-06	0.14	0.86	0	0	2	0.062	0.12	0.062
487	0.86	0.14	0.0017	0	0	0	0.14	0.26	0.14
488	0.52	0.48	0	0	0	0	0.14	0.26	0.14
489	0.73	0.27	4.8e-05	0	5.7e-05	0	0.14	0.26	0.14
490	0.98	0.021	0	0	0.00011	0	0.14	0.26	0.14
491	0.00028	0	1	0	0	2	0.062	0.12	0.062
492	0	0	1	0	0	2	0.062	0.12	0.062
493	0	0	1	0	0	2	0.062	0.12	0.062
494	0.99	0.0068	0	0	0	0	0.14	0.26	0.14
495	0	0	1	0	0	2	0.062	0.12	0.062
496	0.49	0.44	0	0	0.06	0	0.14	0.26	0.14
497	0	1	0	0	0	1	0.22	0.42	0.22
498	0	0	1	0	0	2	0.062	0.12	0.062
499	0.83	0.17	0.00026	0	0.002	0	0.14	0.26	0.14
500	0.0097	0.99	0	0	0.0024	1	0.22	0.42	0.22
501	0.55	0.44	2.1e-06	0	0.012	0	0.14	0.26	0.14
502	0.012	0	0.99	0	0	2	0.062	0.12	0.062
503	0.026	0.97	0	0	0.00039	1	0.22	0.42	0.22
504	0.76	0.23	0	0	0.0092	0	0.14	0.26	0.14
505	0	1	0	0	0	1	0.22	0.42	0.22
506	1	0	0	0	0	0	0.14	0.26	0.14
507	0	0	1	0	0	2	0.062	0.12	0.062
508	0.84	0.16	0	0	0.0016	0	0.14	0.26	0.14
509	0.9	0.085	0	0	0.012	0	0.14	0.26	0.14
