SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1
404	0	0	0	0	0.0002	0	0	1	7	0.091	0
405	0.0039	0	0	0	0.22	0	0	0.78	7	0.091	0
406	0	0.0047	1.1e-05	1	0	0	0	0	3	0.41	0.74
407	0	0.023	0.42	0.56	0.0016	0	0	0	3	0.41	0.74
408	0	0.7	0.031	0.26	9.5e-05	0	0	0	1	0.27	0.74
409	0	0.0051	0.19	0.49	0.32	0	0	0	3	0.41	0.74
410	0	0.021	0.15	0.74	0.09	0	0	0	3	0.41	0.74
411	0	7.4e-06	0.15	0.85	4.1e-06	0	0	0	3	0.41	0.74
412	0	0	0	0	0	1	0	0	5	0	0.58
413	0	0	0	0	0	0	0	1	7	0.091	0
414	0	0	0	0	0	1	0	0	5	0	0.58
415	3.9e-06	0	0	0	0.0004	0	0	1	7	0.091	0
416	0	0.95	0.004	0.05	0	0	0	0	1	0.27	0.74
417	0	1	0	7.5e-05	0	0	0	0	1	0.27	0.74
418	0	0	0	0	0	1	3.8e-06	0	5	0	0.58
419	1	0	0	0	0	0	0	0	0	0.14	0.058
420	0	0	0.41	0.58	0.0088	0	0	0	3	0.41	0.74
421	8.3e-06	0	0	0	0	0	0	1	7	0.091	0
422	0	0.57	0.11	0.32	0.002	0	0	0	1	0.27	0.74
423	0	1	1.4e-05	0.00028	0	0	0	0	1	0.27	0.74
424	0	0.024	0.094	0.88	0.0053	0	0	0	3	0.41	0.74
425	2.1e-06	0	0	0	0	0	0	1	7	0.091	0
426	0	0	0	0	0	0	0	1	7	0.091	0
427	0	0.027	0.26	0.71	1.9e-05	0	0	0	3	0.41	0.74
428	0	0	0	0	0	0	0	1	7	0.091	0
429	0.0028	0	0	0	0	0	0	1	7	0.091	0
430	0	0	0	0	0	0	0	1	7	0.091	0
431	0	0.011	0.12	0.63	0.25	0	0	0	3	0.41	0.74
432	0	0	0	0	0	0	0	1	7	0.091	0
433	0	0.17	0.078	0.61	0.14	0	0	0	3	0.41	0.74
434	0	0	0.27	0.73	3.8e-05	0	0	0	3	0.41	0.74
435	0.0039	0.0035	0	2.9e-06	0.12	0	0.0037	0.87	7	0.091	0
