SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster	dcf0	dcf1
262	0.55	0	0.24	0.16	0.045	0	0	0	4e-05	0	0	0	0	0	0	0	0.32	0.74
263	0.34	0.00014	0.34	0.28	0.037	0	4.3e-05	0	0.00075	0	0	0	1.4e-06	0	0	0	0.32	0.74
264	0.12	0.003	0.74	0.0072	0.12	0	0	0	0.011	0	0	0	0	0	0	2	0.41	0.74
265	0	0	0	0	0	0	0	0	0	0.35	0	0	4.4e-06	0.65	0	13	0	0.74
266	0	0	0	0	0	0	2.1e-06	0	0	1	0	4.4e-05	4.8e-06	0.0021	0	9	0	0.49
267	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0	0.49
268	0.021	0.0054	0.86	2.5e-05	0.089	0	0	0	0.021	0	0	0	0	0	0	2	0.41	0.74
269	6.6e-05	0.031	0.59	0	0.13	0	0	0	0.24	0	0	0	0	0	0	2	0.41	0.74
270	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2.2e-05	7	0.091	0
271	0.35	1e-05	0.33	0.075	0.24	0	0	0	0.00047	0	0	0	0	0	0	0	0.32	0.74
272	0	0.58	0.015	0	0.0007	0	0	0	0.41	0	0	0	0	0	0	1	0.59	0.74
273	0.094	0.00037	0.83	0.00074	0.068	0	0	0	0.0029	0	0	0	0	0	0	2	0.41	0.74
274	0.14	0.00056	0.12	0.66	0.028	0	0.0011	0	0.0014	0	0	0	0.045	0	0	3	0.23	0.74
275	0.024	0.0015	0.91	1.8e-05	0.058	0	0	0	0.0083	0	0	0	0	0	0	2	0.41	0.74
276	0.0069	0.0063	0.85	0	0.11	0	0	0	0.031	0	0	0	0	0	0	2	0.41	0.74
277	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.00056	7	0.091	0
278	0	0	0.4	0	0.6	0	0	0	9.1e-06	0	0	0	0	0	0	4	0.41	0.8
279	0	0	0	0	0	0	0	0	0	0.96	0	0	0	0.044	0	9	0	0.49
280	0.11	0	0	0.89	0	0	0	0	0	0	0	0	0	0	0	3	0.23	0.74
281	1.2e-05	0	9.4e-06	1.8e-05	0	0	1	0	0	0	0	0	0	0	0	6	0.23	0.33
282	0	0	0	0	0	0	0	0	0	0.0025	0	0	1e-06	1	0	13	0	0.74
283	0	0	0.88	0	0.12	0	0	0	0	0	0	0	0	0	0	2	0.41	0.74
284	0	0.011	0.81	0	0.14	0	0	0	0.04	0	0	0	0	0	0	2	0.41	0.74
285	0	0	0	0	0	0	0	0	0	0.6	0	0	0	0.4	0	9	0	0.49
286	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5.6e-06	1	0.59	0.74
287	0	0.00074	0.65	0	0.35	0	0	0	0.0077	0	0	0	0	0	0	2	0.41	0.74
288	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0	0.49
289	0.022	0	0.00014	0.98	0	0	0	0	0	0	0	0	1.2e-06	0	0	3	0.23	0.74
290	0	0.066	0.71	0	0.14	0	0	0	0.081	0	0	0	0	0	0	2	0.41	0.74
291	0	0	0.72	0	0	0	0	0	0	0.0072	0	0	0	0.27	0	2	0.41	0.74
292	0.12	0	0.88	0.0083	0	0	0	0	0	0	0	0	0	0	0	2	0.41	0.74
293	0	0	0.77	0	0.23	0	0	0	8.2e-05	0	0	0	0	0	0	2	0.41	0.74
294	0.11	0	0.0082	0.88	0	0	0	0	0	0	0	0	1.1e-06	0	0	3	0.23	0.74
295	0	0.46	0.063	0	0.0095	0	0	0	0.46	0	0	0	0	0	0	8	0.53	0.77
296	0.00034	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0.23	0.74
297	0	0	0.73	0	0	0	0	0	0	0	0	0	0	0.27	0	2	0.41	0.74
298	0	0.025	0	6.4e-05	0	0	0	0.95	0.0096	0	0	0	0.0093	0	0.0064	7	0.091	0
299	0	0.063	0.52	0	0.29	0	0	0	0.13	0	0	0	0	0	0	2	0.41	0.74
300	0	0.022	0	0	0	0	0	0.97	0.0049	0	0	0	0	0	0.006	7	0.091	0
301	0	0	0	0	0.9	0	0	0	0	0	0	0.1	0	0	0	4	0.41	0.8
302	0	0.075	0.7	0	0.14	0	0	0	0.084	0	0	0	0	0	0	2	0.41	0.74
303	0	0	0	8.8e-05	0	0	0	0	0	0.25	0	0	0.0036	0.75	0	13	0	0.74
304	0	0.019	0.83	0	0.1	0	0	0	0.052	0	0	0	0	0	0	2	0.41	0.74
305	0	0.0046	0	0	0	0	0	0.98	0.0065	0	0	0	0	0	0.0058	7	0.091	0
306	0.15	0	0.85	0.00035	0	0	0	0	0	0	0	0	0	0	0	2	0.41	0.74
307	0	0.015	0	0	0	0	0	0.95	0.015	0	0	0	0	0	0.017	7	0.091	0
308	0	0.0002	0.96	0	0.04	0	0	0	0.00088	0	0	0	0	0	0	2	0.41	0.74
309	0	0	0	0	0	0	1	0	0.0011	0	0	0	0	0	0.0018	6	0.23	0.33
310	0	0.0005	0.81	0	0.19	0	0	0	0.0007	0	0	0	0	0	0	2	0.41	0.74
311	0.3	7.6e-05	0.67	0.021	0.017	0	9.3e-05	0	0.00044	0	0	0	0	0	0	2	0.41	0.74
312	0.039	0.0051	0.53	0.00065	0.39	0	0	0	0.032	0	0	0	0	0	0	2	0.41	0.74
313	0.007	0.0098	0.83	1.3e-06	0.11	0	0	0	0.041	0	0	0	0	0	0	2	0.41	0.74
314	0.034	1.3e-05	0.63	1e-05	0.34	0	0	0	0.0013	0	0	0	0	0	0	2	0.41	0.74
315	0.012	0.0006	0.88	1.3e-06	0.1	0	0	0	0.0077	0	0	0	0	0	0	2	0.41	0.74
316	0.26	0	0.023	0.71	0.002	0	0	0	0	0	0	0	0	0	0	3	0.23	0.74
317	0	0	0	0	0	0	0	0.99	0	0	0	0	0	0	0.0061	7	0.091	0
318	0.0047	0.013	0.78	0	0.14	0	0	0	0.06	0	0	0	0	0	0	2	0.41	0.74
319	0.4	0	0.56	0.0023	0.035	0	0	0	1.7e-05	0	0	0	0	0	0	2	0.41	0.74
320	0.021	0.011	0.78	5e-05	0.15	0	0	0	0.038	0	0	0	0	0	0	2	0.41	0.74
321	0.0026	0.23	0.32	4.6e-06	0.17	0	0	0	0.28	0	0	0	0	0	0	2	0.41	0.74
322	0.35	0	0.079	0.57	0.0034	0	0	0	7.3e-06	0	0	0	0	0	0	3	0.23	0.74
323	0.007	1.1e-06	0.6	0	0.4	0	0	0	0.00055	0	0	0	0	0	0	2	0.41	0.74
324	0.064	1.5e-05	0.51	0.00014	0.42	0	0	0	0.0013	0	0	0	0	0	0	2	0.41	0.74
325	2.4e-05	0.083	0.48	0	0.069	0	0	0	0.37	0	0	0	0	0	0	2	0.41	0.74
326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.14	0.029
327	0.011	0	0.00034	0.94	1.9e-05	0	0	0	0	0	0	0	0.052	0	0	3	0.23	0.74
328	0.00012	0.29	0.25	0	0.063	0	0	0	0.4	0	0	0	0	0	0	8	0.53	0.77
329	0.021	0.0015	0.87	1.3e-05	0.095	0	0	0	0.011	0	0	0	0	0	0	2	0.41	0.74
330	1.7e-05	0.007	0.57	0	0.22	0	0	0	0.2	0	0	0	0	0	0	2	0.41	0.74
331	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0011	7	0.091	0
332	0.18	0.0022	0.7	0.024	0.087	0	0	0	0.007	0	0	0	0	0	0	2	0.41	0.74
333	0.0019	0.091	0.32	1e-06	0.33	0	0	0	0.26	0	0	0	0	0	0	4	0.41	0.8
334	0.024	0.0017	0.5	9e-05	0.46	0	0	0	0.021	0	0	0	0	0	0	2	0.41	0.74
335	0.29	2.6e-05	0.52	0.02	0.17	0	0	0	0.00076	0	0	0	0	0	0	2	0.41	0.74
336	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.00063	7	0.091	0
337	0.13	0.0027	0.75	0.0082	0.095	0	0	0	0.009	0	0	0	0	0	0	2	0.41	0.74
338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.14	0.029
339	0.93	0	0.037	0.026	0.0057	0	0	0	0	0	0	0	0	0	0	0	0.32	0.74
340	0.32	4.5e-06	0.6	0.0075	0.068	0	0	0	0.00019	0	0	0	0	0	0	2	0.41	0.74
341	0	0	0	0	0	0	0	0.99	0	0	0	0	0	0	0.013	7	0.091	0
342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.14	0.029
343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.14	0.029
344	0.32	9.7e-05	0.48	0.071	0.13	0	0	0	0.0013	0	0	0	0	0	0	2	0.41	0.74
345	0.024	0.041	0.63	0.0003	0.22	0	0	0	0.086	0	0	0	0	0	0	2	0.41	0.74
346	0	0	0	0	0	0	0	0	0.28	0	0	0	0	0	0.72	14	0.14	0.029
347	0	0	0	0.00031	0	0	0	0	0	0	0	0	1	0	0	12	0.091	0.74
348	0.00044	0.0072	0.87	0	0.072	0	0	0	0.053	0	0	0	0	0	0	2	0.41	0.74
349	8.5e-05	0.61	0.065	0	0.025	0	0	0	0.3	0	0	0	0	0	0	1	0.59	0.74
350	0.46	0	0.059	0.44	0.041	0	0	0	3.2e-06	0	0	0	0	0	0	0	0.32	0.74
351	0.007	0	5.3e-05	0.94	1e-05	0	0	0	0	0	0	0	0.057	0	0	3	0.23	0.74
352	0	0.71	0.013	0	0.0034	0	0	0	0.27	0	0	0	0	0	0	1	0.59	0.74
353	0.17	0	5.6e-05	0.83	0	0	0	0	0	0	0	0	0	0	0	3	0.23	0.74
354	0.029	0	4.5e-05	0.97	6.4e-06	0	0	0	0	0	0	0	0	0	0	3	0.23	0.74
355	0.00012	0.43	0.13	0	0.054	0	0	0	0.39	0	0	0	0	0	0	1	0.59	0.74
356	0.01	0.24	0.54	7.6e-05	0.067	0	0	0	0.14	0	0	0	0	0	0	2	0.41	0.74
357	0	0	0	0	0	0	0	0	0	0.11	0	0	0	0.89	0	13	0	0.74
358	0.006	0	0	0.99	0	0	0	0	0	0	0	0	0	0	0	3	0.23	0.74
359	0.0018	0.6	0.14	2.1e-05	0.041	0	0	0	0.22	0	0	0	0	0	0	1	0.59	0.74
360	0.061	0.094	0.66	0.0075	0.11	0	0	0	0.074	0	0	0	0	0	0	2	0.41	0.74
361	0	0	0	0	0	0	0	0	0	4.1e-06	0	1	0	0	0	11	0	0.087
362	0.096	0.00018	0.85	0.0005	0.051	0	0	0	0.0017	0	0	0	0	0	0	2	0.41	0.74
363	0.006	0	0	0.99	0	0	0	0	0	0	0	0	0	0	0	3	0.23	0.74
364	0	0.89	0	0	0	0	0	0	0.11	0	0	0	0	0	0	1	0.59	0.74
365	0.27	0.00088	0.37	0.28	0.073	0	0	0	0.0031	0	0	0	3e-05	0	0	2	0.41	0.74
366	0.44	0	0.48	0.0013	0.075	0	0	0	6.8e-06	0	0	0	0	0	0	2	0.41	0.74
367	0	0	0	0	0	0	0	0	0	0.92	0	0	3.5e-05	0.084	0	9	0	0.49
368	0	0	0	0	0	0	0	0	0	1	0	0	0	4.3e-05	0	9	0	0.49
369	0.11	4.1e-05	0.79	0.00046	0.094	0	0	0	0.00098	0	0	0	0	0	0	2	0.41	0.74
370	0.00045	0.039	0.81	0	0.047	0	0	0	0.1	0	0	0	0	0	0	2	0.41	0.74
371	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.5e-06	7	0.091	0
372	0	0	0	0	0	0	0	0	0	0	0	0	1.4e-06	1	0	13	0	0.74
373	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0	0.74
374	0.16	3.2e-06	0.044	0.78	0.011	0	0	0	4.3e-05	0	0	0	0.00071	0	0	3	0.23	0.74
375	0	0	0	0	0	0	0	0.99	0	0	0	0	0	0	0.0075	7	0.091	0
376	0.088	0	0.0017	0.91	7.7e-05	0	0	0	0	0	0	0	0	0	0	3	0.23	0.74
377	0.75	0	0.19	0.043	0.021	0	0	0	1.3e-06	0	0	0	0	0	0	0	0.32	0.74
378	0	0	0	0	0	0	0	0.99	0	0	0	0	0	0	0.0065	7	0.091	0
379	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0013	7	0.091	0
380	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.00047	7	0.091	0
381	0.43	0	0.14	0.42	0.011	0	0	0	2.3e-05	0	0	0	0	0	0	0	0.32	0.74
382	0	0.32	0.3	0	0.023	0	0	0	0.36	0	0	0	0	0	0	8	0.53	0.77
383	0.46	8.4e-06	0.32	0.18	0.045	0	0	0	0.00017	0	0	0	0	0	0	0	0.32	0.74
384	0	0.0061	0.79	0	0.17	0	0	0	0.033	0	0	0	0	0	0	2	0.41	0.74
385	0.27	1.1e-06	0.071	0.63	0.024	0	0	0	3.5e-05	0	0	0	5.9e-06	0	0	3	0.23	0.74
386	0.054	0.019	0.78	0.0082	0.11	0	0	0	0.029	0	0	0	0	0	0	2	0.41	0.74
387	0.19	0.006	0.59	0.073	0.13	0	0	0	0.014	0	0	0	0	0	0	2	0.41	0.74
388	0	0.00069	0.65	0	0.34	0	0	0	0.011	0	0	0	0	0	0	2	0.41	0.74
389	0	9.6e-06	0.87	0	0.13	0	0	0	0.00049	0	0	0	0	0	0	2	0.41	0.74
390	0.77	0	0.18	0.048	0	0	0	0	0	0	0	0	0	0	0	0	0.32	0.74
391	0	0.93	0.0019	0	0.00036	0	0	0	0.069	0	0	0	0	0	0	1	0.59	0.74
392	0.031	0	0.0006	0.97	0	0	0	0	0	0	0	0	0.0004	0	0	3	0.23	0.74
393	0	0.85	4.7e-05	0	2.1e-05	0	0	0	0.15	0	0	0	0	0	0	1	0.59	0.74
394	1.4e-05	1.2e-05	1	0.0001	0	0	0	0	0	0	0	0	0	0	0	2	0.41	0.74
395	0.00094	0.49	8.7e-06	0.14	0	0	0	0.31	0.025	0	0	0	0.0031	0	0.034	1	0.59	0.74
396	0	0.0019	0	3.6e-06	0	0	0	0.99	0.0012	0	0	0	0.0096	0	0.00049	7	0.091	0
397	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.41	0.74
398	0.0073	0.23	0.55	0.00022	0.077	0	0	0	0.14	0	0	0	0	0	0	2	0.41	0.74
399	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.41	0.74
400	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.41	0.74
401	1e-05	0.76	0	0.071	0	0	0	0.15	0.0081	0	0	0	0.0014	0	0.014	1	0.59	0.74
402	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.41	0.74
403	0	0.00022	0.17	0	0.82	0	0	0	0.012	0	0	0	0	0	0	4	0.41	0.8
404	0	5.6e-06	0	0	0	0	0	1	1.3e-05	0	0	0	0	0	3.3e-06	7	0.091	0
405	0	0.088	0	0	0	0	0	0.87	0.017	0	0	0	0	0	0.028	7	0.091	0
406	0.018	0	0.98	0.00012	9.8e-06	0	0	0	0	0	0	0	0	0	0	2	0.41	0.74
407	0.059	0.00039	0.55	0.00053	0.38	0	0	0	0.0072	0	0	0	0	0	0	2	0.41	0.74
408	0.42	2.6e-05	0.34	0.2	0.037	0	2.4e-06	0	0.0003	0	0	0	0	0	0	0	0.32	0.74
409	0.013	0.18	0.46	0.00021	0.17	0	0	0	0.18	0	0	0	0	0	0	2	0.41	0.74
410	0.041	0.041	0.72	0.0011	0.14	0	0	0	0.062	0	0	0	0	0	0	2	0.41	0.74
411	0.0023	0	0.86	0	0.14	0	0	0	0.00018	0	0	0	0	0	0	2	0.41	0.74
412	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0	0.49
413	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7e-05	7	0.091	0
414	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0	0.49
415	0	2.2e-05	0	0	0	0	0	1	0.00031	0	0	0	0	0	0.0001	7	0.091	0
416	0.5	0	0.095	0.4	0.0071	0	0	0	0	0	0	0	0	0	0	0	0.32	0.74
417	0.076	0	0.0001	0.92	0	0	0	0	0	0	0	0	0	0	0	3	0.23	0.74
418	0	0	0	0	0	0	0	0	0	1	0	0	0	0.00019	0	9	0	0.49
419	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0.23	0.33
420	0	0.0061	0.59	0	0.39	0	0	0	0.017	0	0	0	0	0	0	2	0.41	0.74
421	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.00017	7	0.091	0
422	0.26	0.00079	0.37	0.25	0.11	0	0	0	0.0034	0	0	0	1.4e-05	0	0	2	0.41	0.74
423	0.029	0	0.00016	0.97	7.7e-06	0	0	0	0	0	0	0	4.5e-06	0	0	3	0.23	0.74
424	0.066	0.0014	0.84	0.0005	0.083	0	0	0	0.0071	0	0	0	0	0	0	2	0.41	0.74
425	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6.7e-05	7	0.091	0
426	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6.4e-06	7	0.091	0
427	0.12	1.8e-06	0.66	0.00015	0.22	0	0	0	0.00027	0	0	0	0	0	0	2	0.41	0.74
428	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0.091	0
429	0	0	0	0	0	0	0	0.99	0	0	0	0	0	0	0.014	7	0.091	0
430	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9.3e-06	7	0.091	0
431	0.017	0.14	0.63	0.0009	0.11	0	4e-06	0	0.1	0	0	0	0	0	0	2	0.41	0.74
432	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2.9e-06	7	0.091	0
433	0.11	0.086	0.63	0.051	0.074	0	0	0	0.05	0	0	0	1.6e-05	0	0	2	0.41	0.74
434	0	6.1e-06	0.74	0	0.26	0	0	0	0.00031	0	0	0	0	0	0	2	0.41	0.74
435	0.00014	0.046	3e-06	0.015	0	0	0	0.89	0.02	0	0	0	0.017	0	0.014	7	0.091	0
