SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0
186	0	0	0.16	0	0.16	0.00024	0	0.014	0.16	0	0	0.16	0.16	0.16	0.00028	0.00024	0.014	6e-06	0	2	0.19
187	3.2e-05	3.2e-05	0.14	0	0.14	0.051	0	0.0078	0.14	0	0	0.14	0.14	0.14	0	0.051	0.0078	0.024	0	2	0.19
188	0.00012	0.00012	0.13	0	0.13	0.021	0	0.078	0.13	0	0	0.13	0.13	0.13	0	0.021	0.078	0.039	0	2	0.19
189	0.00024	0.00024	0.14	0	0.14	0.0073	0	0.054	0.14	0	0	0.14	0.14	0.14	0	0.0073	0.054	0.02	0	2	0.19
190	0.00069	0.00069	0.037	0	0.037	0.049	0	0.33	0.037	0	0	0.037	0.037	0.037	0	0.049	0.33	0.021	0	7	0.26
191	0.00065	0.00065	0.039	0	0.039	0.05	0	0.32	0.039	0	0	0.039	0.039	0.039	0	0.05	0.32	0.029	0	7	0.26
192	0.00021	0.00021	0.11	0	0.11	0.013	0	0.14	0.11	0	0	0.11	0.11	0.11	0	0.013	0.14	0.044	0	7	0.26
193	0.0011	0.0011	0.016	0	0.016	0.17	0	0.16	0.016	0	0	0.016	0.016	0.016	0	0.17	0.16	0.25	0	17	0.4
194	0.00019	0.00019	0.11	0	0.11	0.022	0	0.12	0.11	0	0	0.11	0.11	0.11	0	0.022	0.12	0.041	0	7	0.26
195	0	0	0.13	0	0.13	0.0088	0	0.099	0.13	0	0	0.13	0.13	0.13	0	0.0088	0.099	0.00075	0	2	0.19
196	5.4e-05	5.4e-05	0.13	0	0.13	0.033	0	0.061	0.13	0	0	0.13	0.13	0.13	0	0.033	0.061	0.034	0	2	0.19
197	0	0	0.16	0	0.16	1.1e-05	0	0.017	0.16	0	0	0.16	0.16	0.16	0	1.1e-05	0.017	0	0	2	0.19
198	4.9e-06	4.9e-06	0.14	0	0.14	0.045	0	0.013	0.14	0	0	0.14	0.14	0.14	0	0.045	0.013	0.027	0	2	0.19
199	5.9e-05	5.9e-05	0.14	0	0.14	0.017	0	0.052	0.14	0	0	0.14	0.14	0.14	0	0.017	0.052	0.04	0	2	0.19
200	2.8e-05	2.8e-05	0.15	0	0.15	0.011	0	0.032	0.15	0	0	0.15	0.15	0.15	0	0.011	0.032	0.041	0	2	0.19
201	0	0	0.17	0	0.17	0	0	9.9e-06	0.17	0	0	0.17	0.17	0.17	4.3e-06	0	9.9e-06	0	0	2	0.19
202	2e-05	2e-05	0.12	0	0.12	0.047	0	0.067	0.12	0	0	0.12	0.12	0.12	0	0.047	0.067	0.027	0	2	0.19
203	0.00061	0.00061	0.047	0	0.047	0.11	0	0.2	0.047	0	0	0.047	0.047	0.047	0	0.11	0.2	0.11	0	7	0.26
204	0	0	0.16	0	0.16	2e-05	0	0.014	0.16	0	0	0.16	0.16	0.16	0	2e-05	0.014	0	0	2	0.19
205	0	0	0.17	0	0.17	0	0	0.0011	0.17	0	0	0.17	0.17	0.17	0	0	0.0011	0	0	2	0.19
206	0.0002	0.0002	0.11	0	0.11	0.04	0	0.08	0.11	0	0	0.11	0.11	0.11	0	0.04	0.08	0.069	0	2	0.19
207	0	0	0.16	0	0.16	2.4e-05	0	0.0047	0.16	0	0	0.16	0.16	0.16	0.0041	2.4e-05	0.0047	0	0	2	0.19
208	0	0	0.16	0	0.16	8.9e-05	0	0.025	0.16	0	0	0.16	0.16	0.16	0	8.9e-05	0.025	0	0	2	0.19
209	0	0	0.16	0	0.16	3.6e-06	0	0.0056	0.16	0	0	0.16	0.16	0.16	0	3.6e-06	0.0056	0	0	2	0.19
210	0.00027	0.00027	0.11	0	0.11	0.0045	0	0.12	0.11	0	0	0.11	0.11	0.11	0	0.0045	0.12	0.097	0	7	0.26
211	0	0	0.16	0	0.16	2.8e-06	0	0.0061	0.16	0	0	0.16	0.16	0.16	0	2.8e-06	0.0061	0	0	2	0.19
212	0	0	0.081	0	0.081	0.0096	0	0.25	0.081	0	0	0.081	0.081	0.081	0	0.0096	0.25	9.7e-05	0	7	0.26
213	9.6e-06	9.6e-06	0.14	0	0.14	0.052	0	0.0092	0.14	0	0	0.14	0.14	0.14	0	0.052	0.0092	0.056	0	2	0.19
214	1.7e-05	1.7e-05	0.086	0	0.086	0.075	0	0.15	0.086	0	0	0.086	0.086	0.086	0	0.075	0.15	0.028	0	7	0.26
215	0	0	0.17	0	0.17	3.6e-06	0	0.0033	0.17	0	0	0.17	0.17	0.17	4.8e-05	3.6e-06	0.0033	0	0	2	0.19
216	0.00041	0.00041	0.098	0	0.098	0.049	0	0.12	0.098	0	0	0.098	0.098	0.098	0	0.049	0.12	0.076	0	7	0.26
217	2.2e-06	2.2e-06	0.063	0	0.063	0.061	0	0.24	0.063	0	0	0.063	0.063	0.063	0	0.061	0.24	0.011	0	7	0.26
218	0.00034	0.00034	0.078	0	0.078	0.073	0	0.15	0.078	0	0	0.078	0.078	0.078	0	0.073	0.15	0.083	0	7	0.26
219	0.00029	0.00029	0.014	0	0.014	0.19	0	0.17	0.014	0	0	0.014	0.014	0.014	0	0.19	0.17	0.19	0	17	0.4
220	2.1e-06	2.1e-06	0.16	0	0.16	0.013	0	0.0035	0.16	0	0	0.16	0.16	0.16	1.8e-05	0.013	0.0035	0.015	0	2	0.19
221	0.00062	0.00062	0.00065	0	0.00065	0.21	0	0.0083	0.00065	0	0	0.00065	0.00065	0.00065	0	0.21	0.0083	0.55	0	17	0.4
222	0.00028	0.00028	0.1	0	0.1	0.044	0	0.12	0.1	0	0	0.1	0.1	0.1	0	0.044	0.12	0.052	0	7	0.26
223	0.00082	0.00082	0.012	0	0.012	0.14	0	0.31	0.012	0	0	0.012	0.012	0.012	0	0.14	0.31	0.029	0	7	0.26
224	0.00016	0.00016	0.12	0	0.12	0.026	0	0.087	0.12	0	0	0.12	0.12	0.12	2.4e-05	0.026	0.087	0.029	0	2	0.19
225	0.00024	0.00024	0.1	0	0.1	0.029	0	0.14	0.1	0	0	0.1	0.1	0.1	0	0.029	0.14	0.043	0	7	0.26
226	0.0002	0.0002	0.11	0	0.11	0.014	0	0.13	0.11	0	0	0.11	0.11	0.11	0	0.014	0.13	0.043	0	7	0.26
227	0.00022	0.00022	0.11	0	0.11	0.046	0	0.098	0.11	0	0	0.11	0.11	0.11	0	0.046	0.098	0.026	0	2	0.19
228	0.0001	0.0001	0.12	0	0.12	0.00084	0	0.11	0.12	0	0	0.12	0.12	0.12	0	0.00084	0.11	0.059	0	2	0.19
229	3.3e-06	3.3e-06	0.15	0	0.15	0.032	0	0.0063	0.15	0	0	0.15	0.15	0.15	0.00085	0.032	0.0063	0.014	0	2	0.19
230	0	0	0.17	0	0.17	0	0	0.002	0.17	0	0	0.17	0.17	0.17	0	0	0.002	0	0	2	0.19
231	0.00036	0.00036	0.082	0	0.082	0.052	0	0.18	0.082	0	0	0.082	0.082	0.082	0	0.052	0.18	0.052	0	7	0.26
232	0.00021	0.00021	0.11	0	0.11	0.036	0	0.12	0.11	0	0	0.11	0.11	0.11	0	0.036	0.12	0.045	0	7	0.26
233	0	0	0.16	0	0.16	0.00021	0	0.027	0.16	0	0	0.16	0.16	0.16	0	0.00021	0.027	0	0	2	0.19
234	0.00029	0.00029	0.095	0	0.095	0.018	0	0.18	0.095	0	0	0.095	0.095	0.095	0	0.018	0.18	0.043	0	7	0.26
235	0.00057	0.00057	0.07	0	0.07	0.08	0	0.16	0.07	0	0	0.07	0.07	0.07	0	0.08	0.16	0.1	0	7	0.26
236	0	0	0.17	0	0.17	0	0	0.0013	0.17	0	0	0.17	0.17	0.17	0	0	0.0013	0	0	2	0.19
237	0	0	0.17	0	0.17	0	0	0.0033	0.17	0	0	0.17	0.17	0.17	0	0	0.0033	0	0	2	0.19
238	4.4e-06	4.4e-06	0.13	0	0.13	0.065	0	0.037	0.13	0	0	0.13	0.13	0.13	0	0.065	0.037	0.023	0	2	0.19
239	0	0	0.15	0	0.15	0.05	0	0.0014	0.15	0	0	0.15	0.15	0.15	0	0.05	0.0014	0.02	0	2	0.19
240	0.00012	0.00012	0.12	0	0.12	0.0092	0	0.095	0.12	0	0	0.12	0.12	0.12	0	0.0092	0.095	0.045	0	2	0.19
241	0	0	0.17	0	0.17	0	0	0.00073	0.17	0	0	0.17	0.17	0.17	0	0	0.00073	0	0	2	0.19
242	0	0	0.12	0	0.12	0.013	0	0.12	0.12	0	0	0.12	0.12	0.12	0	0.013	0.12	0.0014	0	2	0.19
243	0.00085	0.00085	0.02	0	0.02	0.057	0	0.37	0.02	0	0	0.02	0.02	0.02	0	0.057	0.37	0.013	0	7	0.26
244	0.00014	0.00014	0.12	0	0.12	0.03	0	0.093	0.12	0	0	0.12	0.12	0.12	0	0.03	0.093	0.035	0	2	0.19
245	0.00036	0.00036	0.089	0	0.089	0.042	0	0.18	0.089	0	0	0.089	0.089	0.089	0	0.042	0.18	0.03	0	7	0.26
246	0.00011	0.00011	0.13	0	0.13	0.011	0	0.084	0.13	0	0	0.13	0.13	0.13	0	0.011	0.084	0.043	0	2	0.19
247	5e-05	5e-05	0.12	0	0.12	0.027	0	0.09	0.12	0	0	0.12	0.12	0.12	1.1e-05	0.027	0.09	0.019	0	2	0.19
248	4.2e-06	4.2e-06	0.096	0	0.096	0.052	0	0.16	0.096	0	0	0.096	0.096	0.096	0	0.052	0.16	0.012	0	7	0.26
249	0	0	0.042	0	0.042	0.023	0	0.35	0.042	0	0	0.042	0.042	0.042	0	0.023	0.35	0.00026	0	7	0.26
