SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster	dcf0
202	2e-05	0.17	0.17	0.047	0.069	0	0.027	0.074	0.047	0.17	0.066	0	0	0.17	2e-05	0	0	9	0.19
203	0.00058	0.064	0.064	0.11	0.2	0	0.11	0.028	0.11	0.064	0.19	0	0	0.064	0.00058	0	0	4	0.26
204	0	0.22	0.22	2e-05	0.015	0	0	0.097	2e-05	0.22	0.014	0	0	0.22	0	0	0	9	0.19
205	0	0.22	0.22	0	0.0011	0	0	0.099	0	0.22	0.0011	0	0	0.22	0	0	0	9	0.19
206	0.0002	0.16	0.16	0.04	0.082	0	0.07	0.069	0.04	0.16	0.079	0	0	0.16	0.0002	0	0	9	0.19
207	0	0.22	0.22	2.4e-05	0.0048	0	0	0.098	2.4e-05	0.22	0.0046	0	0.0041	0.22	0	0	0	9	0.19
208	0	0.21	0.21	8.9e-05	0.026	0	0	0.094	8.9e-05	0.21	0.025	0	0	0.21	0	0	0	9	0.19
209	0	0.22	0.22	3.6e-06	0.0057	0	0	0.098	3.6e-06	0.22	0.0055	0	0	0.22	0	0	0	9	0.19
210	0.00025	0.15	0.15	0.0044	0.12	0	0.098	0.066	0.0044	0.15	0.11	0	0	0.15	0.00025	0	0	9	0.19
211	0	0.22	0.22	2.8e-06	0.0062	0	0	0.098	2.8e-06	0.22	0.0059	0	0	0.22	0	0	0	9	0.19
212	0	0.11	0.11	0.0096	0.25	0	9.8e-05	0.048	0.0096	0.11	0.24	0	0	0.11	0	0	0	4	0.26
213	9.2e-06	0.18	0.18	0.052	0.0094	0	0.057	0.082	0.052	0.18	0.009	0	0	0.18	9.2e-06	0	0	9	0.19
214	1.6e-05	0.12	0.12	0.075	0.16	0	0.029	0.051	0.075	0.12	0.15	0	0	0.12	1.6e-05	0	0	4	0.26
215	0	0.22	0.22	3.6e-06	0.0033	0	0	0.099	3.6e-06	0.22	0.0032	0	4.8e-05	0.22	0	0	0	9	0.19
216	0.00039	0.13	0.13	0.049	0.12	0	0.077	0.058	0.049	0.13	0.12	0	0	0.13	0.00039	0	0	9	0.19
217	2.1e-06	0.085	0.085	0.061	0.25	0	0.011	0.038	0.061	0.085	0.24	0	0	0.085	2.1e-06	0	0	4	0.26
218	0.00032	0.1	0.1	0.073	0.16	0	0.084	0.046	0.073	0.1	0.15	0	0	0.1	0.00032	0	0	4	0.26
219	0.00028	0.018	0.018	0.19	0.18	0	0.19	0.0082	0.19	0.018	0.17	0	0	0.018	0.00028	0	0	6	0.4
220	2.1e-06	0.21	0.21	0.013	0.0036	0	0.015	0.095	0.013	0.21	0.0034	0	1.8e-05	0.21	2.1e-06	0	0	9	0.19
221	0.00059	0.00088	0.00088	0.21	0.0085	0	0.56	0.00039	0.21	0.00088	0.0081	0	0	0.00088	0.00059	0	0	6	0.4
222	0.00027	0.14	0.14	0.044	0.12	0	0.052	0.062	0.044	0.14	0.12	0	0	0.14	0.00027	0	0	9	0.19
223	0.00078	0.016	0.016	0.14	0.32	0	0.029	0.0071	0.14	0.016	0.3	0	0	0.016	0.00078	0	0	4	0.26
224	0.00016	0.17	0.17	0.026	0.089	0	0.029	0.074	0.026	0.17	0.085	0	2.4e-05	0.17	0.00016	0	0	9	0.19
225	0.00023	0.14	0.14	0.029	0.14	0	0.043	0.063	0.029	0.14	0.13	0	0	0.14	0.00023	0	0	9	0.19
226	0.00019	0.15	0.15	0.014	0.13	0	0.044	0.066	0.014	0.15	0.13	0	0	0.15	0.00019	0	0	9	0.19
227	0.00021	0.15	0.15	0.046	0.1	0	0.027	0.068	0.046	0.15	0.096	0	0	0.15	0.00021	0	0	9	0.19
228	9.6e-05	0.16	0.16	0.00084	0.11	0	0.06	0.071	0.00084	0.16	0.11	0	0	0.16	9.6e-05	0	0	9	0.19
229	3.1e-06	0.2	0.2	0.032	0.0064	0	0.014	0.09	0.032	0.2	0.0061	0	0.00085	0.2	3.1e-06	0	0	9	0.19
230	0	0.22	0.22	0	0.002	0	0	0.099	0	0.22	0.0019	0	0	0.22	0	0	0	9	0.19
231	0.00035	0.11	0.11	0.051	0.18	0	0.052	0.049	0.051	0.11	0.17	0	0	0.11	0.00035	0	0	4	0.26
232	0.0002	0.15	0.15	0.036	0.12	0	0.045	0.064	0.036	0.15	0.12	0	0	0.15	0.0002	0	0	9	0.19
233	0	0.21	0.21	0.00021	0.027	0	0	0.094	0.00021	0.21	0.026	0	0	0.21	0	0	0	9	0.19
234	0.00027	0.13	0.13	0.017	0.18	0	0.043	0.057	0.017	0.13	0.17	0	0	0.13	0.00027	0	0	4	0.26
235	0.00055	0.094	0.094	0.079	0.16	0	0.1	0.042	0.079	0.094	0.16	0	0	0.094	0.00055	0	0	4	0.26
236	0	0.22	0.22	0	0.0013	0	0	0.099	0	0.22	0.0012	0	0	0.22	0	0	0	9	0.19
237	0	0.22	0.22	0	0.0034	0	0	0.099	0	0.22	0.0033	0	0	0.22	0	0	0	9	0.19
238	4.2e-06	0.17	0.17	0.064	0.037	0	0.023	0.077	0.064	0.17	0.036	0	0	0.17	4.2e-06	0	0	9	0.19
239	0	0.2	0.2	0.05	0.0015	0	0.02	0.087	0.05	0.2	0.0014	0	0	0.2	0	0	0	9	0.19
240	0.00012	0.17	0.17	0.0092	0.097	0	0.045	0.074	0.0092	0.17	0.093	0	0	0.17	0.00012	0	0	9	0.19
241	0	0.22	0.22	0	0.00075	0	0	0.099	0	0.22	0.00071	0	0	0.22	0	0	0	9	0.19
242	0	0.17	0.17	0.013	0.12	0	0.0014	0.073	0.013	0.17	0.12	0	0	0.17	0	0	0	9	0.19
243	0.00082	0.028	0.028	0.057	0.38	0	0.013	0.012	0.057	0.028	0.37	0	0	0.028	0.00082	0	0	4	0.26
244	0.00013	0.16	0.16	0.03	0.095	0	0.035	0.072	0.03	0.16	0.091	0	0	0.16	0.00013	0	0	9	0.19
245	0.00034	0.12	0.12	0.042	0.18	0	0.03	0.053	0.042	0.12	0.17	0	0	0.12	0.00034	0	0	4	0.26
246	0.00011	0.17	0.17	0.011	0.086	0	0.043	0.076	0.011	0.17	0.082	0	0	0.17	0.00011	0	0	9	0.19
247	4.8e-05	0.17	0.17	0.026	0.092	0	0.02	0.074	0.026	0.17	0.088	0	1.1e-05	0.17	4.8e-05	0	0	9	0.19
248	4.1e-06	0.13	0.13	0.052	0.16	0	0.012	0.057	0.052	0.13	0.15	0	0	0.13	4.1e-06	0	0	4	0.26
249	0	0.057	0.057	0.023	0.36	0	0.00026	0.025	0.023	0.057	0.34	0	0	0.057	0	0	0	4	0.26
