SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster	dcf0	dcf1	dcf2	dcf3	dcf4
276	0.068	0	0	0.19	0	0	0	0.74	0	0	0	7	0.55	0.54	0.5	0.59	0.65
277	0.54	0	0	0.039	0	0	0	0.42	0	0	0	0	0.6	0.54	0.5	0.68	0.69
278	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0.22	0	0
279	0.00014	0	0	0.043	0	0	0	0.96	0	0	0	7	0.55	0.54	0.5	0.59	0.65
280	0.82	0	0	0.0049	0	0	0	0.17	0	0	0	0	0.6	0.54	0.5	0.68	0.69
281	0.11	0	0	0.2	0	0	0	0.68	0	0	0	7	0.55	0.54	0.5	0.59	0.65
282	0.15	0	0	0.11	0	0	0	0.73	0	0	0	7	0.55	0.54	0.5	0.59	0.65
283	0.99	0	0	0.00014	0	0	0	0.013	0	0	0	0	0.6	0.54	0.5	0.68	0.69
284	0.13	0	0	0.24	0	0	0	0.64	0	0	0	7	0.55	0.54	0.5	0.59	0.65
285	0.00056	0	0	0.59	0	0	0	0.41	0	0	0	3	0.49	0.54	0.5	0.59	0.65
286	0.49	0	0	0.025	0	0	0	0.48	0	0	0	0	0.6	0.54	0.5	0.68	0.69
287	5.5e-05	0	0	0.067	0	0	0	0.93	0	0	0	7	0.55	0.54	0.5	0.59	0.65
288	0	0	0	0	0	0	0	0	0	1	0	9	0	0.15	0	0	0
289	0	0	0	0.061	0	0	0	0.94	0	0	0	7	0.55	0.54	0.5	0.59	0.65
290	0	1	0	0	0	0	0	0	0	0	0	1	0.16	0.051	0.056	0.046	0.039
291	0.71	0	0	0.00088	0	0	0	0.29	0	0	0	0	0.6	0.54	0.5	0.68	0.69
292	0	0	0	0.92	0	0	0	0.079	0	0	0	3	0.49	0.54	0.5	0.59	0.65
293	0.015	0	0	0.61	0	0	0	0.38	0	0	0	3	0.49	0.54	0.5	0.59	0.65
294	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0.12
295	0.26	0	0	0.0075	0	0	0	0.73	0	0	0	7	0.55	0.54	0.5	0.59	0.65
296	0	0	0	0	0	0	1	0	0	0	0	6	0.16	0	0	0	0
297	0	0	0	0	0	0	0	1	0	0	0	7	0.55	0.54	0.5	0.59	0.65
298	0.87	0	0	0.00022	0	0	0	0.13	0	0	0	0	0.6	0.54	0.5	0.68	0.69
299	0.58	0	0	0.028	0	0	0	0.39	0	0	0	0	0.6	0.54	0.5	0.68	0.69
300	0.85	0	0	0.0022	0	0	0	0.15	0	0	0	0	0.6	0.54	0.5	0.68	0.69
301	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0.22	0	0
302	0	0	0	0	0	0	0	0	0	1	0	9	0	0.15	0	0	0
303	0.0054	0	0	0.045	0	0	0	0.95	0	0	0	7	0.55	0.54	0.5	0.59	0.65
304	0.7	0	0	0.017	0	0	0	0.28	0	0	0	0	0.6	0.54	0.5	0.68	0.69
305	0.19	0	0	0.26	0	0	0	0.55	0	0	0	7	0.55	0.54	0.5	0.59	0.65
306	0.00034	0	0	0.61	0	0	0	0.39	0	0	0	3	0.49	0.54	0.5	0.59	0.65
307	2e-05	0	0	0.0003	0	0	0	1	0	0	0	7	0.55	0.54	0.5	0.59	0.65
308	0.012	0	0	0.29	0	0	0	0.7	0	0	0	7	0.55	0.54	0.5	0.59	0.65
309	0.1	0	0	0.054	0	0	0	0.85	0	0	0	7	0.55	0.54	0.5	0.59	0.65
310	0	0	0	0	0	0	0	0	0	0	1	10	0	0.051	0.056	0.046	0.039
311	0.28	0	0	0.036	0	0	0	0.68	0	0	0	7	0.55	0.54	0.5	0.59	0.65
312	0.99	0	0	2e-05	0	0	0	0.0079	0	0	0	0	0.6	0.54	0.5	0.68	0.69
313	0.0019	0	0	0.21	0	0	0	0.79	0	0	0	7	0.55	0.54	0.5	0.59	0.65
314	0	0	0	0	0	0	1	0	0	0	0	6	0.16	0	0	0	0
315	0	0	0	0	0	0	0	0	0	1	0	9	0	0.15	0	0	0
316	0.00041	0	0	0.03	0	0	0	0.97	0	0	0	7	0.55	0.54	0.5	0.59	0.65
317	0.01	0	0	0.34	0	0	0	0.65	0	0	0	7	0.55	0.54	0.5	0.59	0.65
318	0.16	0	0	0.094	0	0	0	0.75	0	0	0	7	0.55	0.54	0.5	0.59	0.65
319	0.0092	0	0	0.12	0	0	0	0.87	0	0	0	7	0.55	0.54	0.5	0.59	0.65
320	0.25	0.25	0	0.25	0	0	0	0.25	0	0	0	0	0.6	0.54	0.5	0.68	0.69
321	0.68	0	0	0.043	0	0	0	0.27	0	0	0	0	0.6	0.54	0.5	0.68	0.69
322	0.047	0	0	0.11	0	0	0	0.85	0	0	0	7	0.55	0.54	0.5	0.59	0.65
323	0.68	0	0	0.045	0	0	0	0.28	0	0	0	0	0.6	0.54	0.5	0.68	0.69
324	0.049	0	0	0.15	0	0	0	0.8	0	0	0	7	0.55	0.54	0.5	0.59	0.65
325	0.99	0	0	0.00013	0	0	0	0.0093	0	0	0	0	0.6	0.54	0.5	0.68	0.69
326	0.97	0	0	0.00014	0	0	0	0.033	0	0	0	0	0.6	0.54	0.5	0.68	0.69
327	0	0	0	0.49	0	0	0	0.51	0	0	0	7	0.55	0.54	0.5	0.59	0.65
328	0.21	0	0	0.053	0	0	0	0.73	0	0	0	7	0.55	0.54	0.5	0.59	0.65
329	0.74	0	0	0.023	0	0	0	0.23	0	0	0	0	0.6	0.54	0.5	0.68	0.69
330	0.99	0	0	0	0	0	0	0.014	0	0	0	0	0.6	0.54	0.5	0.68	0.69
331	0.37	0	0	0.0025	0	0	0	0.63	0	0	0	7	0.55	0.54	0.5	0.59	0.65
332	0.36	0	0	0.13	0	0	0	0.52	0	0	0	7	0.55	0.54	0.5	0.59	0.65
333	0	0	0	0	0	0	0	0	1	0	0.00011	8	0	0	0	0.14	0.039
334	0.081	0	0	0.019	0	0	0	0.9	0	0	0	7	0.55	0.54	0.5	0.59	0.65
335	0	0	0	0.97	0	0	0	0.031	0	0	0	3	0.49	0.54	0.5	0.59	0.65
336	0.015	0	0	0.51	0	0	0	0.48	0	0	0	3	0.49	0.54	0.5	0.59	0.65
337	0	0	0	0	0	0	0	0	0	1	0	9	0	0.15	0	0	0
338	0.01	0	0	0.001	0	0	0	0.99	0	0	0	7	0.55	0.54	0.5	0.59	0.65
339	0	0	0	0	0	0	0	0	0	0	1	10	0	0.051	0.056	0.046	0.039
340	0	0	0	1	0	0	0	5.7e-05	0	0	0	3	0.49	0.54	0.5	0.59	0.65
341	0.046	0	0	0.32	0	0	0	0.64	0	0	0	7	0.55	0.54	0.5	0.59	0.65
342	0	0	0	0	0	0	0	0	0	0	1	10	0	0.051	0.056	0.046	0.039
343	0.36	0	0	0.035	0	0	0	0.6	0	0	0	7	0.55	0.54	0.5	0.59	0.65
344	0	0	0	0	1	0	0	0	0	0	0	4	0	0.06	0.056	0.46	0.36
345	0	0	0	0	0	0	0	0	0	0	1	10	0	0.051	0.056	0.046	0.039
346	0.006	0	0	0.2	0	0	0	0.79	0	0	0	7	0.55	0.54	0.5	0.59	0.65
347	0.014	0	0	0.022	0	0	0	0.96	0	0	0	7	0.55	0.54	0.5	0.59	0.65
348	0	0	0	0.22	0	0	0	0.78	0	0	0	7	0.55	0.54	0.5	0.59	0.65
349	0	0	0	0	0	0	0	0	0	1	0	9	0	0.15	0	0	0
350	0.35	0	0	0.15	0	0	0	0.51	0	0	0	7	0.55	0.54	0.5	0.59	0.65
351	0.19	0	0	0.0043	0	0	0	0.81	0	0	0	7	0.55	0.54	0.5	0.59	0.65
352	0.1	0	0	0.26	0	0	0	0.63	0	0	0	7	0.55	0.54	0.5	0.59	0.65
353	0.022	0	0	0.014	0	0	0	0.96	0	0	0	7	0.55	0.54	0.5	0.59	0.65
354	4.2e-05	0	0	0.42	0	0	0	0.58	0	0	0	7	0.55	0.54	0.5	0.59	0.65
355	0.73	0	0	0.0063	0	0	0	0.27	0	0	0	0	0.6	0.54	0.5	0.68	0.69
356	0	0	0	0	0	0	0	0	0	1	0	9	0	0.15	0	0	0
357	0.95	0	0	0.0021	0	0	0	0.05	0	0	0	0	0.6	0.54	0.5	0.68	0.69
358	0.28	0	0	0.25	0	0	0	0.47	0	0	0	7	0.55	0.54	0.5	0.59	0.65
359	0.17	0	0	0.18	0	0	0	0.65	0	0	0	7	0.55	0.54	0.5	0.59	0.65
360	0.044	0	0	0.031	0	0	0	0.93	0	0	0	7	0.55	0.54	0.5	0.59	0.65
361	0	0	0	0	0	0	0	0	0	0	1	10	0	0.051	0.056	0.046	0.039
362	0.53	0	0	0.031	0	0	0	0.43	0	0	0	0	0.6	0.54	0.5	0.68	0.69
363	0.038	0	0	0.26	0	0	0	0.7	0	0	0	7	0.55	0.54	0.5	0.59	0.65
364	0	0	0	0.97	0	0	0	0.027	0	0	0	3	0.49	0.54	0.5	0.59	0.65
365	0.68	0	0	0.023	0	0	0	0.3	0	0	0	0	0.6	0.54	0.5	0.68	0.69
366	4.6e-05	0	0	0.79	0	0	0	0.21	0	0	0	3	0.49	0.54	0.5	0.59	0.65
367	0	0	0	0	0	0	0	0	1	0	0	8	0	0	0	0.14	0.039
368	0.0001	0	0	0.77	0	0	0	0.23	0	0	0	3	0.49	0.54	0.5	0.59	0.65
369	0	0	0	0.29	0	0	0	0.71	0	0	0	7	0.55	0.54	0.5	0.59	0.65
370	0.85	0	0	0.0025	0	0	0	0.15	0	0	0	0	0.6	0.54	0.5	0.68	0.69
371	0.081	0	0	0.0063	0	0	0	0.91	0	0	0	7	0.55	0.54	0.5	0.59	0.65
372	0.16	0	0	0.11	0	0	0	0.73	0	0	0	7	0.55	0.54	0.5	0.59	0.65
373	4.5e-06	0	0	0.08	0	0	0	0.92	0	0	0	7	0.55	0.54	0.5	0.59	0.65
374	0.7	0	0	0.062	0	0	0	0.24	0	0	0	0	0.6	0.54	0.5	0.68	0.69
375	0	0	0	0	1	0	0	0	0	0	0	4	0	0.06	0.056	0.46	0.36
376	0.00095	0	0	0.24	0	0	0	0.76	0	0	0	7	0.55	0.54	0.5	0.59	0.65
377	0	0	0	0	0	0	0	0	0	0	1	10	0	0.051	0.056	0.046	0.039
378	0.003	0	0	0.13	0	0	0	0.87	0	0	0	7	0.55	0.54	0.5	0.59	0.65
379	0	0	0	0	0	0	0	0	0	1	0	9	0	0.15	0	0	0
380	0	0	0	0	0	0	0	0	0	0	1	10	0	0.051	0.056	0.046	0.039
381	0.19	0	0	0.23	0	0	0	0.58	0	0	0	7	0.55	0.54	0.5	0.59	0.65
382	0	0	0	0.068	0	0	0	0.93	0	0	0	7	0.55	0.54	0.5	0.59	0.65
383	0	0	0	0	0	0	0	0	1	0	0	8	0	0	0	0.14	0.039
384	0.45	0	0	0.018	0	0	0	0.53	0	0	0	7	0.55	0.54	0.5	0.59	0.65
385	0.0064	0	0	0.4	0	0	0	0.59	0	0	0	7	0.55	0.54	0.5	0.59	0.65
386	0	0	0	0.12	0	0	0	0.88	0	0	0	7	0.55	0.54	0.5	0.59	0.65
387	0.032	0	0	0.29	0	0	0	0.68	0	0	0	7	0.55	0.54	0.5	0.59	0.65
388	0.00071	0	0	0.059	0	0	0	0.94	0	0	0	7	0.55	0.54	0.5	0.59	0.65
389	0.023	0	0	0.14	0	0	0	0.84	0	0	0	7	0.55	0.54	0.5	0.59	0.65
390	0.97	0	0	0.00016	0	0	0	0.033	0	0	0	0	0.6	0.54	0.5	0.68	0.69
391	1.4e-05	0	0	0.31	0	0	0	0.69	0	0	0	7	0.55	0.54	0.5	0.59	0.65
392	0.069	0	0	0.15	0	0	0	0.78	0	0	0	7	0.55	0.54	0.5	0.59	0.65
393	0	0	0	0	0	0	1	0	0	0	0	6	0.16	0	0	0	0
394	0.99	0	0	0	0	0	0	0.014	0	0	0	0	0.6	0.54	0.5	0.68	0.69
395	0.00035	0	0	0.83	0	0	0	0.17	0	0	0	3	0.49	0.54	0.5	0.59	0.65
396	0.75	0	0	0.0015	0	0	0	0.25	0	0	0	0	0.6	0.54	0.5	0.68	0.69
397	0.97	0	0	0.00063	0	0	0	0.025	0	0	0	0	0.6	0.54	0.5	0.68	0.69
398	0	0	0	1	0	0	0	0.00061	0	0	0	3	0.49	0.54	0.5	0.59	0.65
399	0.22	0	0	0.002	0	0	0	0.78	0	0	0	7	0.55	0.54	0.5	0.59	0.65
400	0.0015	0	0	0.058	0	0	0	0.94	0	0	0	7	0.55	0.54	0.5	0.59	0.65
401	0	0	0	0.99	0	0	0	0.013	0	0	0	3	0.49	0.54	0.5	0.59	0.65
402	1.2e-06	0	0	0.075	0	0	0	0.92	0	0	0	7	0.55	0.54	0.5	0.59	0.65
403	0.00058	0	0	0.014	0	0	0	0.99	0	0	0	7	0.55	0.54	0.5	0.59	0.65
404	2.7e-05	0	0	0.77	0	0	0	0.23	0	0	0	3	0.49	0.54	0.5	0.59	0.65
405	0.12	0	0	0.3	0	0	0	0.58	0	0	0	7	0.55	0.54	0.5	0.59	0.65
406	0.98	0	0	0.00013	0	0	0	0.016	0	0	0	0	0.6	0.54	0.5	0.68	0.69
407	0.007	0	0	0.33	0	0	0	0.67	0	0	0	7	0.55	0.54	0.5	0.59	0.65
408	0.27	0	0	0.14	0	0	0	0.59	0	0	0	7	0.55	0.54	0.5	0.59	0.65
409	0.0017	0	0	0.13	0	0	0	0.87	0	0	0	7	0.55	0.54	0.5	0.59	0.65
410	0.0054	0	0	0.15	0	0	0	0.84	0	0	0	7	0.55	0.54	0.5	0.59	0.65
411	2e-06	0	0	0.99	0	0	0	0.0055	0	0	0	3	0.49	0.54	0.5	0.59	0.65
412	0.085	0	0	0.39	0	0	0	0.52	0	0	0	7	0.55	0.54	0.5	0.59	0.65
413	0.045	0	0	0.44	0	0	0	0.51	0	0	0	7	0.55	0.54	0.5	0.59	0.65
414	0.97	0	0	0	0	0	0	0.03	0	0	0	0	0.6	0.54	0.5	0.68	0.69
415	0.46	0	0	0.13	0	0	0	0.41	0	0	0	0	0.6	0.54	0.5	0.68	0.69
416	0.0029	0	0	0.093	0	0	0	0.9	0	0	0	7	0.55	0.54	0.5	0.59	0.65
417	0.11	0	0	0.24	0	0	0	0.65	0	0	0	7	0.55	0.54	0.5	0.59	0.65
418	0	0	0	0	0	0	1	0	0	0	0	6	0.16	0	0	0	0
419	0.52	0	0	0.062	0	0	0	0.42	0	0	0	0	0.6	0.54	0.5	0.68	0.69
420	0.0027	0	0	0.017	0	0	0	0.98	0	0	0	7	0.55	0.54	0.5	0.59	0.65
421	0	0	0	0.28	0	0	0	0.72	0	0	0	7	0.55	0.54	0.5	0.59	0.65
422	0.34	0	0	0.037	0	0	0	0.63	0	0	0	7	0.55	0.54	0.5	0.59	0.65
423	0	0	0	0	0	0	1	0	0	0	0	6	0.16	0	0	0	0
424	4.1e-06	0	0	0.87	0	0	0	0.13	0	0	0	3	0.49	0.54	0.5	0.59	0.65
425	0	0	0	0	0	0	0	0	0	1	0	9	0	0.15	0	0	0
426	0.99	0	0	1.3e-05	0	0	0	0.0054	0	0	0	0	0.6	0.54	0.5	0.68	0.69
427	0.3	0	0	0.11	0	0	0	0.59	0	0	0	7	0.55	0.54	0.5	0.59	0.65
428	0.47	0	0	0.13	0	0	0	0.39	0	0	0	0	0.6	0.54	0.5	0.68	0.69
429	0.61	0	0	0.0059	0	0	0	0.39	0	0	0	0	0.6	0.54	0.5	0.68	0.69
430	0.72	0	0	0.041	0	0	0	0.24	0	0	0	0	0.6	0.54	0.5	0.68	0.69
431	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0.22	0	0
432	0.0082	0	0	0.65	0	0	0	0.35	0	0	0	3	0.49	0.54	0.5	0.59	0.65
433	0.0031	0	0	0.0061	0	0	0	0.99	0	0	0	7	0.55	0.54	0.5	0.59	0.65
434	0.015	0	0	0.035	0	0	0	0.95	0	0	0	7	0.55	0.54	0.5	0.59	0.65
435	0	0	1	0	0	0	0	0	0	0	2.3e-06	2	0	0	0.22	0	0
436	0.95	0	0	0.0072	0	0	0	0.044	0	0	0	0	0.6	0.54	0.5	0.68	0.69
437	0.011	0	0	0.037	0	0	0	0.95	0	0	0	7	0.55	0.54	0.5	0.59	0.65
438	0.00033	0	0	0.4	0	0	0	0.6	0	0	0	7	0.55	0.54	0.5	0.59	0.65
439	0	0	0	1	0	0	0	1.2e-06	0	0	0	3	0.49	0.54	0.5	0.59	0.65
440	0.13	0	0	0.19	0	0	0	0.68	0	0	0	7	0.55	0.54	0.5	0.59	0.65
441	0.88	0	0	0.0091	0	0	0	0.11	0	0	0	0	0.6	0.54	0.5	0.68	0.69
442	0.028	0	0	0.05	0	0	0	0.92	0	0	0	7	0.55	0.54	0.5	0.59	0.65
443	0.12	0	0	0.061	0	0	0	0.82	0	0	0	7	0.55	0.54	0.5	0.59	0.65
444	0.0002	0	0	0.16	0	0	0	0.84	0	0	0	7	0.55	0.54	0.5	0.59	0.65
445	0.00023	0	0	0.0053	0	0	0	0.99	0	0	0	7	0.55	0.54	0.5	0.59	0.65
446	0.047	0	0	0.089	0	0	0	0.86	0	0	0	7	0.55	0.54	0.5	0.59	0.65
447	0.14	0	0	0.041	0	0	0	0.81	0	0	0	7	0.55	0.54	0.5	0.59	0.65
448	0.0006	0	0	0.32	0	0	0	0.68	0	0	0	7	0.55	0.54	0.5	0.59	0.65
449	0	0	0	0	1	0	0	0	0	0	0	4	0	0.06	0.056	0.46	0.36
450	0.37	0	0	0.0081	0	0	0	0.62	0	0	0	7	0.55	0.54	0.5	0.59	0.65
451	0.0011	0	0	0.74	0	0	0	0.26	0	0	0	3	0.49	0.54	0.5	0.59	0.65
452	0	0	0	0.96	0	0	0	0.036	0	0	0	3	0.49	0.54	0.5	0.59	0.65
453	0	0	0	0	0	0	0	0	0	1	0	9	0	0.15	0	0	0
454	0	0	0	0.99	0	0	0	0.0076	0	0	0	3	0.49	0.54	0.5	0.59	0.65
455	0.0087	0	0	0.046	0	0	0	0.94	0	0	0	7	0.55	0.54	0.5	0.59	0.65
456	0	1	0	0	0	0	0	0	0	0	0	1	0.16	0.051	0.056	0.046	0.039
457	0.031	0	0	0.037	0	0	0	0.93	0	0	0	7	0.55	0.54	0.5	0.59	0.65
458	0.57	0	0	0.055	0	0	0	0.38	0	0	0	0	0.6	0.54	0.5	0.68	0.69
459	0	0	0	0	0	0	0	0	0	0	1	10	0	0.051	0.056	0.046	0.039
460	0.5	0	0	0.017	0	0	0	0.48	0	0	0	0	0.6	0.54	0.5	0.68	0.69
461	0	1	0	0	0	0	0	0	0	0	0	1	0.16	0.051	0.056	0.046	0.039
462	0.34	0	0	0.012	0	0	0	0.64	0	0	0	7	0.55	0.54	0.5	0.59	0.65
463	0.0015	0	0	0.00077	0	0	0	1	0	0	0	7	0.55	0.54	0.5	0.59	0.65
464	0	0	0	0	0	0	0	0	0	0	1	10	0	0.051	0.056	0.046	0.039
465	0	1	0	0	0	0	0	0	0	0	0	1	0.16	0.051	0.056	0.046	0.039
466	0.0024	0	0	0.66	0	0	0	0.34	0	0	0	3	0.49	0.54	0.5	0.59	0.65
467	0.0052	0	0	0.07	0	0	0	0.93	0	0	0	7	0.55	0.54	0.5	0.59	0.65
468	0	0	0	0.62	0	0	0	0.38	0	0	0	3	0.49	0.54	0.5	0.59	0.65
469	0.0006	0	0	0.5	0	0	0	0.5	0	0	0	7	0.55	0.54	0.5	0.59	0.65
470	0	0	0	0	0	0	0	0	0	1	0	9	0	0.15	0	0	0
471	0	0	0	0	1	0	0	0	0	0	0	4	0	0.06	0.056	0.46	0.36
472	0.33	0	0	0.12	0	0	0	0.55	0	0	0	7	0.55	0.54	0.5	0.59	0.65
473	0.0022	0	0	0.3	0	0	0	0.69	0	0	0	7	0.55	0.54	0.5	0.59	0.65
474	2.5e-05	0	0	0.051	0	0	0	0.95	0	0	0	7	0.55	0.54	0.5	0.59	0.65
475	0.086	0	0	0.097	0	0	0	0.82	0	0	0	7	0.55	0.54	0.5	0.59	0.65
476	0.0017	0	0	0.1	0	0	0	0.9	0	0	0	7	0.55	0.54	0.5	0.59	0.65
477	0	0	0	0	0	0	0	0	1	0	0	8	0	0	0	0.14	0.039
478	1	0	0	3.2e-06	0	0	0	0.00083	0	0	0	0	0.6	0.54	0.5	0.68	0.69
479	0.24	0	0	0.026	0	0	0	0.73	0	0	0	7	0.55	0.54	0.5	0.59	0.65
480	0	0	0	0	0	0	0	0	0	1	0	9	0	0.15	0	0	0
481	0.65	0	0	0.033	0	0	0	0.32	0	0	0	0	0.6	0.54	0.5	0.68	0.69
482	0	0	0	0.83	0	0	0	0.17	0	0	0	3	0.49	0.54	0.5	0.59	0.65
483	0.00011	0	0	0.1	0	0	0	0.9	0	0	0	7	0.55	0.54	0.5	0.59	0.65
484	0.048	0	0	0.1	0	0	0	0.85	0	0	0	7	0.55	0.54	0.5	0.59	0.65
485	1	0	0	0	0	0	0	0.00065	0	0	0	0	0.6	0.54	0.5	0.68	0.69
486	0.00053	0	0	0.5	0	0	0	0.5	0	0	0	7	0.55	0.54	0.5	0.59	0.65
487	0.39	0	0	0.072	0	0	0	0.53	0	0	0	7	0.55	0.54	0.5	0.59	0.65
488	0	0	0	1	0	0	0	0.0025	0	0	0	3	0.49	0.54	0.5	0.59	0.65
489	0	0	0	0	1	0	0	0	0	0	0	4	0	0.06	0.056	0.46	0.36
490	0	0	0	0.86	0	0	0	0.14	0	0	0	3	0.49	0.54	0.5	0.59	0.65
491	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0.12
492	0	0	0	0	0	0	0	0	1	0	0	8	0	0	0	0.14	0.039
493	0	0	0	0.56	0	0	0	0.44	0	0	0	3	0.49	0.54	0.5	0.59	0.65
494	0.88	0	0	2.7e-06	0	0	0	0.12	0	0	0	0	0.6	0.54	0.5	0.68	0.69
495	0	0	0	0	1	0	0	0	0	0	0	4	0	0.06	0.056	0.46	0.36
496	0.27	0	0	0.078	0	0	0	0.65	0	0	0	7	0.55	0.54	0.5	0.59	0.65
497	0.047	0	0	0.1	0	0	0	0.85	0	0	0	7	0.55	0.54	0.5	0.59	0.65
498	0	0	0	0	0	0	1	0	0	0	0	6	0.16	0	0	0	0
499	0.14	0	0	0.19	0	0	0	0.66	0	0	0	7	0.55	0.54	0.5	0.59	0.65
500	0.89	0	0	0.00039	0	0	0	0.11	0	0	0	0	0.6	0.54	0.5	0.68	0.69
501	0.048	0	0	0.027	0	0	0	0.93	0	0	0	7	0.55	0.54	0.5	0.59	0.65
502	0	0	0	0	0	0	0	0	0	0	1	10	0	0.051	0.056	0.046	0.039
503	0.29	0	0	0.014	0	0	0	0.7	0	0	0	7	0.55	0.54	0.5	0.59	0.65
504	0.00083	0	0	0.12	0	0	0	0.88	0	0	0	7	0.55	0.54	0.5	0.59	0.65
505	0	1	0	0	0	0	0	0	0	0	0	1	0.16	0.051	0.056	0.046	0.039
506	0.00022	0	0	0.32	0	0	0	0.68	0	0	0	7	0.55	0.54	0.5	0.59	0.65
507	1.7e-05	0	0	0.23	0	0	0	0.77	0	0	0	7	0.55	0.54	0.5	0.59	0.65
508	0	0	0	0	0	0	1	0	0	0	0	6	0.16	0	0	0	0
509	0	0	0	0	1	0	0	0	0	0	0	4	0	0.06	0.056	0.46	0.36
510	0	0	0	0	0	0	0	0	1	0	7.2e-06	8	0	0	0	0.14	0.039
511	0	0	0	0	0	0	0	0	0	1	0	9	0	0.15	0	0	0
512	0.99	0	0	5.3e-05	0	0	0	0.0062	0	0	0	0	0.6	0.54	0.5	0.68	0.69
513	0	0	0	0	0	0	0.0036	1	0	0	0	7	0.55	0.54	0.5	0.59	0.65
514	0.79	0	0	0.016	0	0	0	0.2	0	0	0	0	0.6	0.54	0.5	0.68	0.69
515	0.37	0	0	0.0072	0	0	0	0.62	0	0	0	7	0.55	0.54	0.5	0.59	0.65
516	0	0	0	0	0	0	0	0	0	0	1	10	0	0.051	0.056	0.046	0.039
517	1	0	0	0	0	0	0	0	0	0	0	0	0.6	0.54	0.5	0.68	0.69
518	0	0	0	0	0	0	0	0	0	1	0	9	0	0.15	0	0	0
519	0.26	0	0	0.004	0	0	0	0.73	0	0	0	7	0.55	0.54	0.5	0.59	0.65
520	0.056	0	0	0.052	0	0	0	0.89	0	0	0	7	0.55	0.54	0.5	0.59	0.65
521	0.0061	0	0	0.46	0	0	0	0.53	0	0	0	7	0.55	0.54	0.5	0.59	0.65
522	0.38	0	0	0.15	0	0	0	0.47	0	0	0	7	0.55	0.54	0.5	0.59	0.65
523	1	0	0	0	0	0	0	0	0	0	0	0	0.6	0.54	0.5	0.68	0.69
524	7.1e-06	0	0	0.92	0	0	0	0.079	0	0	0	3	0.49	0.54	0.5	0.59	0.65
525	0	0	0	1	0	0	0	0.00049	0	0	0	3	0.49	0.54	0.5	0.59	0.65
526	0.98	0	0	0.02	0	0	0	0	0	0	0	0	0.6	0.54	0.5	0.68	0.69
527	0	0	0	0	0	0	0	0	0	0	1	10	0	0.051	0.056	0.046	0.039
528	1	0	0	0	0	0	0	0	0	0	0	0	0.6	0.54	0.5	0.68	0.69
529	0	0	0	1	0	0	0	0.0003	0	0	0	3	0.49	0.54	0.5	0.59	0.65
530	0.13	0	0	0.41	0	0	0	0.46	0	0	0	7	0.55	0.54	0.5	0.59	0.65
531	0.0011	0	0	0.043	0	0	0	0.96	0	0	0	7	0.55	0.54	0.5	0.59	0.65
532	0.58	0	0	0.0022	0	0	0	0.42	0	0	0	0	0.6	0.54	0.5	0.68	0.69
533	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0.22	0	0
534	0.0016	0	0	0.45	0	0	0	0.55	0	0	0	7	0.55	0.54	0.5	0.59	0.65
535	0	0	0	0.98	0	0	0	0.02	0	0	0	3	0.49	0.54	0.5	0.59	0.65
536	0	0	0	0.87	0	0	0	0.13	0	0	0	3	0.49	0.54	0.5	0.59	0.65
537	1.3e-05	0	0	0.00055	0	0	0	1	0	0	0	7	0.55	0.54	0.5	0.59	0.65
538	0.00019	0	0	0.45	0	0	0	0.55	0	0	0	7	0.55	0.54	0.5	0.59	0.65
539	0	0	0	0	0	0	0	0	0	0	1	10	0	0.051	0.056	0.046	0.039
540	0.0024	0	0	0.44	0	0	0	0.56	0	0	0	7	0.55	0.54	0.5	0.59	0.65
541	0	0	0	0	0	0	0	0	0	0	1	10	0	0.051	0.056	0.046	0.039
542	0.065	0	0	0.51	0	0	0	0.43	0	0	0	3	0.49	0.54	0.5	0.59	0.65
543	0	0	0	0.0085	0	0	0	0.99	0	0	0	7	0.55	0.54	0.5	0.59	0.65
544	0	0	0	1	0	0	0	0.00053	0	0	0	3	0.49	0.54	0.5	0.59	0.65
545	5.8e-06	0	0	0.55	0	0	0	0.45	0	0	0	3	0.49	0.54	0.5	0.59	0.65
546	0.1	0	0	0.016	0	0	0	0.88	0	0	0	7	0.55	0.54	0.5	0.59	0.65
547	0.72	0	0	0.0021	0	0	0	0.28	0	0	0	0	0.6	0.54	0.5	0.68	0.69
548	0	0	0	0	1	0	0	0	0	0	0	4	0	0.06	0.056	0.46	0.36
549	1.1e-05	0	0	0.83	0	0	0	0.17	0	0	0	3	0.49	0.54	0.5	0.59	0.65
550	1.3e-06	0	0	0	0	0	0	0	1	0	0.00046	8	0	0	0	0.14	0.039
551	2.5e-05	0	0	0.74	0	0	0	0.26	0	0	0	3	0.49	0.54	0.5	0.59	0.65
552	0.00045	0	0	0.51	0	0	0	0.48	0	0	0	3	0.49	0.54	0.5	0.59	0.65
553	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0.12
554	0.0015	0	0	0.49	0	0	0	0.51	0	0	0	7	0.55	0.54	0.5	0.59	0.65
