SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1	dcf2	dcf3	dcf4
182	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.054	0.051	0.056	0.14	0.078
183	0.7	0.22	1.2e-05	0.00025	0	0	0	0	0	0	0	0	0	0.00086	0	0	0	0	8.9e-05	0.082	0	0.6	0.54	0.5	0.68	0.69
184	7.7e-05	0.52	8.6e-05	0.17	0	0	0	0	0	0	0	0	0	3e-05	0	0.062	0	0	0.054	0.2	1	0.55	0.54	0.5	0.59	0.65
185	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.16	0	0	0	0
186	4.1e-05	0.24	0.023	0.63	0	0	0	0	0	0	0	0	0	0.00046	0	0.0087	0	0	0.011	0.09	3	0.49	0.48	0.5	0.59	0.58
187	9e-06	0.16	0.012	0.63	0	0	0	0	0	0	0	0	0	0.0036	3.1e-06	0.088	0	0	0.045	0.061	3	0.49	0.48	0.5	0.59	0.58
188	3.2e-06	0.51	0.066	0.17	0	0	0	0	0	0	0	0	0	0.00015	0	0.054	0	0	0.0077	0.19	1	0.55	0.54	0.5	0.59	0.65
189	0	0.0002	5.5e-05	0.0031	0	0	0	0	0	0	0	0	0	3.4e-06	0	1	0	0	0.00019	7.5e-05	15	0.55	0.44	0.44	0.56	0.56
190	0	0	0	1.7e-05	0	0	0	0	0	0	0	0	0	0	1	0.0023	0	0	2.3e-06	0	14	0.49	0.36	0.39	0.46	0.51
191	0.39	0.44	0	6.5e-05	0.00039	0	0	0	0	0	0	0	0	0.0001	0	9.1e-05	0	0	0.001	0.17	1	0.55	0.54	0.5	0.59	0.65
192	0.015	0.68	0	0.0081	0	0	0	0	0	0	0	0	0	0.0025	0	2.5e-05	0	0	0.043	0.26	1	0.55	0.54	0.5	0.59	0.65
193	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0013	0	0	0	11	0.054	0.051	0.056	0.14	0.078
194	0.00027	0.21	0.046	0.67	0	0	0	0	0	0	0	0	0	3.6e-05	0	0.0017	0	0	0.00014	0.078	3	0.49	0.48	0.5	0.59	0.58
195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0	0	0.056	0.046	0.078
196	0.012	0.7	0.0046	0.02	0.00013	0	0	0	0	0	0	0	0	7.8e-05	0	0.00065	0	0	0.002	0.26	1	0.55	0.54	0.5	0.59	0.65
197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0	0	0.056	0.046	0.078
198	0.92	0.047	1.6e-06	0.0033	0	0	0	0	0	0	0	0	0	0.0054	0	4.5e-05	0	0	0.0033	0.018	0	0.6	0.54	0.5	0.68	0.69
199	0	0.0036	0.15	0.13	0	0	0	0	0	0	0	0	0	1.6e-06	5.3e-05	0.72	0	0	0.00024	0.0014	15	0.55	0.44	0.44	0.56	0.56
200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0	0	0.056	0.046	0.078
201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0	0	0.056	0.046	0.078
202	0.0046	0.51	3.1e-06	0.11	0	0	0	0	0	0	0	0	0	0.036	0	7.2e-05	0	0	0.14	0.19	1	0.55	0.54	0.5	0.59	0.65
203	0.16	0.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23	1	0.55	0.54	0.5	0.59	0.65
204	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0.06	0.11	0.59	0.58
205	0.24	0.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21	1	0.55	0.54	0.5	0.59	0.65
206	3.7e-05	0.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	1	0.55	0.54	0.5	0.59	0.65
207	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0.06	0.11	0.59	0.58
208	0.0042	0.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	1	0.55	0.54	0.5	0.59	0.65
209	6.6e-05	0.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	1	0.55	0.54	0.5	0.59	0.65
210	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.054	0.051	0.056	0.14	0.078
211	0	0	0	0	0	0.00013	0	0	0	0	0	0.0043	0	0	0	0	0	1	0	0	17	0	0	0.056	0.046	0.078
212	0.018	0.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	1	0.55	0.54	0.5	0.59	0.65
213	0.18	0.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	1	0.55	0.54	0.5	0.59	0.65
214	0.12	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24	1	0.55	0.54	0.5	0.59	0.65
215	1.5e-05	0.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	1	0.55	0.54	0.5	0.59	0.65
216	0.66	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.094	0	0.6	0.54	0.5	0.68	0.69
217	1	7.3e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8e-05	0	0.6	0.54	0.5	0.68	0.69
218	0	0.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	1	0.55	0.54	0.5	0.59	0.65
219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.054	0.15	0.056	0	0.039
220	0.044	0.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26	1	0.55	0.54	0.5	0.59	0.65
221	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.054	0.051	0.056	0.14	0.078
222	0.00044	0.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	1	0.55	0.54	0.5	0.59	0.65
223	0.00041	0.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	1	0.55	0.54	0.5	0.59	0.65
224	0.095	0.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	1	0.55	0.54	0.5	0.59	0.65
225	0.0048	0.64	0	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24	1	0.55	0.54	0.5	0.59	0.65
226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.054	0.15	0.056	0	0.039
227	1	0.00091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00034	0	0.6	0.54	0.5	0.68	0.69
228	0.38	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17	1	0.55	0.54	0.5	0.59	0.65
229	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.16	0	0	0	0
230	0.0024	0.7	0.014	0.015	1.9e-05	0	0	0	0	0	0	0	0	9.8e-05	0	0.0033	0	0	0.00092	0.26	1	0.55	0.54	0.5	0.59	0.65
231	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0.26	0	0	0
232	0	0.00021	0	0.92	0	0	0	0	0	0	0	0	0	4.7e-05	0	0.017	0	0	0.062	8.1e-05	3	0.49	0.48	0.5	0.59	0.58
233	0.14	0.18	0	0.014	0	0	0	0	0	0	0	0	0	0.0029	0	0.00077	0	0	0.59	0.069	18	0.55	0.44	0.5	0.59	0.65
234	0.53	0.32	0	0.00068	0	0	0	0	0	0	0	0	0	0.0057	0	1.1e-06	0	0	0.025	0.12	0	0.6	0.54	0.5	0.68	0.69
235	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0.26	0	0	0
236	0.068	0.64	1.8e-06	0.026	0	0	0	0	0	0	0	0	0	7.6e-05	0	0.0012	0	0	0.025	0.24	1	0.55	0.54	0.5	0.59	0.65
237	0.00093	0.29	0.01	0.07	1.2e-06	0	0	0	0	0	0	0	0	0.0044	0	0.5	0	0	0.0064	0.11	15	0.55	0.44	0.44	0.56	0.56
238	4.5e-05	0.68	0.0026	0.056	0	0	0	0	0	0	0	0	0	8e-05	0	0.00078	0	0	0.0016	0.26	1	0.55	0.54	0.5	0.59	0.65
239	1	0.00066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00025	0	0.6	0.54	0.5	0.68	0.69
240	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.054	0.051	0.056	0.14	0.078
241	0.71	0.15	5.2e-05	0.011	1.1e-05	0	0	0	0	0	0	0	0	0.058	0	0.0029	0	0	0.018	0.056	0	0.6	0.54	0.5	0.68	0.69
242	0.26	0.3	6.5e-05	0.04	2.4e-05	0	0	0	0	0	0	0	0	0.085	4.7e-06	0.0077	0	0	0.2	0.11	1	0.55	0.54	0.5	0.59	0.65
243	0.3	0.16	0.0004	0.031	0.002	0	0	0	0	0	0	0	0	0.27	0.005	0.057	0	0	0.12	0.059	0	0.6	0.54	0.5	0.68	0.69
244	0.0063	0.32	0.023	0.03	0.0025	0	0	0	0	0	0	0	0	0.026	1.7e-05	0.46	0	0	0.015	0.12	15	0.55	0.44	0.44	0.56	0.56
245	0.086	0.65	0	3.6e-05	0	0	0	0	0	0	0	0	0	1.6e-06	0	0	0	0	0.022	0.24	1	0.55	0.54	0.5	0.59	0.65
246	0.84	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044	0	0.6	0.54	0.5	0.68	0.69
247	0.49	0.28	0.00016	0.017	0.056	0	0	0	0	0	0	0	0	0.0037	3.9e-06	0.012	0	0	0.035	0.11	0	0.6	0.54	0.5	0.68	0.69
248	0.043	0.69	0	4.1e-05	0	0	0	0	0	0	0	0	0	6.2e-05	0	2e-06	0	0	0.0076	0.26	1	0.55	0.54	0.5	0.59	0.65
249	0.092	0.42	9.7e-05	0.0015	0.00079	0	0	0	0	0	0	0	0	0.24	0	0.031	0	0	0.063	0.16	1	0.55	0.54	0.5	0.59	0.65
250	0.011	0.43	2e-05	0.0025	0.33	0	0	0	0	0	0	0	0	3.6e-05	0	0.04	0	0	0.021	0.16	1	0.55	0.54	0.5	0.59	0.65
251	0.024	0.52	0.003	0.033	1.5e-05	0	0	0	0	0	0	0	0	0.08	0	0.11	0	0	0.037	0.19	1	0.55	0.54	0.5	0.59	0.65
252	0.45	0.39	1.2e-05	0.0045	0.00034	0	0	0	0	0	0	0	0	0.0011	0	0.0029	0	0	0.015	0.15	0	0.6	0.54	0.5	0.68	0.69
253	0.12	0.64	0.00019	4.1e-05	0.0013	0	0	0	0	0	0	0	0	8.7e-05	0	2.7e-05	0	0	8.9e-05	0.24	1	0.55	0.54	0.5	0.59	0.65
254	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.16	0	0	0	0
255	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0.55	0	0.17	0	0
256	2.9e-05	0.52	0.003	0.1	0	0	0	0	0	0	0	0	0	0.0046	0	0.073	0	0	0.096	0.2	1	0.55	0.54	0.5	0.59	0.65
257	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.55	0.44	0.44	0.64	0.69
258	8.4e-05	0.26	0.02	0.63	0	0	0	0	0	0	0	0	0	8.4e-06	0	0.00024	0	0	0.0002	0.097	3	0.49	0.48	0.5	0.59	0.58
259	0.0043	0.11	0.00065	0.68	0	0	0	0	0	0	0	0	0	0.0089	0.00064	0.021	0	0	0.13	0.04	3	0.49	0.48	0.5	0.59	0.58
260	3.9e-06	0.042	0.032	0.91	0	0	0	0	0	0	0	0	0	1.3e-05	0	0.00057	0	0	0.00024	0.016	3	0.49	0.48	0.5	0.59	0.58
261	0.016	0.0056	0	5.4e-06	0	0	0	0	0	0	0	0	0	0.94	0	1.7e-06	0	0	0.034	0.0021	13	0.55	0.44	0.44	0.64	0.69
262	0.14	0.5	0.0035	0.084	1.8e-05	0	0	0	0	0	0	0	0	0.046	3.7e-06	0.014	0	0	0.032	0.19	1	0.55	0.54	0.5	0.59	0.65
263	0.74	0.19	0	0	0	0	0	0	0	0	0	0	0	0.00034	0	0	0	0	0.00015	0.07	0	0.6	0.54	0.5	0.68	0.69
264	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.054	0.051	0.056	0.14	0.078
265	0.0076	0.7	0.0035	0.017	1.1e-05	0	0	0	0	0	0	0	0	9.6e-05	0	0.0014	0	0	0.0012	0.27	1	0.55	0.54	0.5	0.59	0.65
266	0.78	0.15	0.00013	0.0051	0.00019	0	0	0	0	0	0	0	0	0.0057	0	0.00038	0	0	0.0044	0.056	0	0.6	0.54	0.5	0.68	0.69
267	0.48	0.38	0	0.00016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7e-06	0.14	0	0.6	0.54	0.5	0.68	0.69
268	0.00014	0.12	1.6e-06	0	0.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047	4	0.72	0.56	0.44	0.56	0.56
269	0.0012	0.19	2e-05	0.046	0	0	0	0	0	0	0	0	0	0.41	0	0.0022	0	0	0.28	0.073	13	0.55	0.44	0.44	0.64	0.69
270	0.81	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053	0	0.6	0.54	0.5	0.68	0.69
271	0.22	0.51	0.014	0.026	0.034	0	0	0	0	0	0	0	0	0.0015	1.6e-05	0.0071	0	0	0.0033	0.19	1	0.55	0.54	0.5	0.59	0.65
272	0.4	0.44	0	0	0	0	0	0	0	0	0	0	0	6.8e-06	0	0	0	0	4.3e-05	0.17	1	0.55	0.54	0.5	0.59	0.65
273	6.8e-05	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.55	0.44	0.44	0.64	0.69
274	5.1e-05	0.42	0	0	0	0	0	0	0	0	0	0	0	0.0071	0	0	0	0	0.42	0.16	1	0.55	0.54	0.5	0.59	0.65
275	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0.55	0	0.17	0	0
276	0.062	0.44	0	0	0	0	0	0	0	0	0	0	0	0.031	0	0	0	0	0.3	0.17	1	0.55	0.54	0.5	0.59	0.65
277	0.58	0.3	0	0	0	0	0	0	0	0	0	0	0	0.00039	0	0	0	0	0.0016	0.11	0	0.6	0.54	0.5	0.68	0.69
278	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0.22	0	0
279	4e-05	0.18	0.0071	0.62	0	0	0	0	0	0	0	0	0	6e-06	0	0.13	0	0	0.0023	0.067	3	0.49	0.48	0.5	0.59	0.58
280	0.75	0.1	4.6e-05	0.0071	0.041	0	0	0	0	0	0	0	0	0.012	0	0.017	0	0	0.027	0.039	0	0.6	0.54	0.5	0.68	0.69
281	0.049	0.2	0	0.0045	0	0	0	0	0	0	0	0	0	0.3	0	2.7e-06	0	0	0.38	0.074	18	0.55	0.44	0.5	0.59	0.65
282	0.17	0.54	0	0.0043	0	0	0	0	0	0	0	0	0	0.022	0	1.7e-05	0	0	0.058	0.2	1	0.55	0.54	0.5	0.59	0.65
283	0.99	0.0082	0	0	0	0	0	0	0	0	0	0	0	0.0018	0	0	0	0	7.8e-05	0.0031	0	0.6	0.54	0.5	0.68	0.69
284	0.17	0.57	0.00088	0.017	3.5e-05	0	0	0	0	0	0	0	0	0.0094	0	0.0017	0	0	0.014	0.22	1	0.55	0.54	0.5	0.59	0.65
285	9.4e-05	0.046	6.1e-05	0.48	0	0	0	0	0	0	0	0	0	0.02	3.8e-06	0.035	0	0	0.4	0.017	3	0.49	0.48	0.5	0.59	0.58
286	0.53	0.34	0	0	0	0	0	0	0	0	0	0	0	0.0027	0	0	0	0	0.0017	0.13	0	0.6	0.54	0.5	0.68	0.69
287	1.7e-05	0.19	0.0057	0.36	0	0	0	0	0	0	0	0	0	0.00011	0	0.35	0	0	0.013	0.073	3	0.49	0.48	0.5	0.59	0.58
288	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0.26	0	0	0
289	0	0	0	0.0037	0	0	0	0	0	0	0	0	0	4.7e-06	0	0.99	0	0	0.0026	0	15	0.55	0.44	0.44	0.56	0.56
290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.054	0.15	0.056	0	0.039
291	0.72	0.2	0	1.9e-05	0	0	0	0	0	0	0	0	0	0.00056	0	0	0	0	0.011	0.074	0	0.6	0.54	0.5	0.68	0.69
292	1.3e-06	0.42	0.058	0.37	0	0	0	0	0	0	0	0	0	1.3e-06	0	3.5e-05	0	0	9.5e-05	0.16	1	0.55	0.54	0.5	0.59	0.65
293	0.0071	0.11	0.019	0.49	1.8e-06	0	0	0	0	0	0	0	0	0.09	0.0041	0.19	0	0	0.04	0.043	3	0.49	0.48	0.5	0.59	0.58
294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0	0	0.056	0.046	0.078
295	0.27	0.5	0	0.012	0	0	0	0	0	0	0	0	0	0.00024	0	3.4e-05	0	0	0.026	0.19	1	0.55	0.54	0.5	0.59	0.65
296	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.16	0	0	0	0
297	0	0.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	1	0.55	0.54	0.5	0.59	0.65
298	0.88	0.085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032	0	0.6	0.54	0.5	0.68	0.69
299	0.59	0.26	0.00023	0.0029	0.021	0	0	0	0	0	0	0	0	0.0096	0	0.0035	0	0	0.0097	0.099	0	0.6	0.54	0.5	0.68	0.69
300	0.86	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6e-06	0.038	0	0.6	0.54	0.5	0.68	0.69
301	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0.22	0	0
302	0	0	0	0	0	0	0	0	1	0	0	0	0.0018	0	0	0	9.1e-06	0	0	0	8	0	0.26	0	0	0
303	0.0062	0.72	6.5e-05	0.0043	0	0	0	0	0	0	0	0	0	2.7e-05	0	5.3e-05	0	0	0.00079	0.27	1	0.55	0.54	0.5	0.59	0.65
304	0.71	0.19	0.00011	0.0015	0.0029	0	0	0	0	0	0	0	0	0.023	0	0.0018	0	0	0.0061	0.07	0	0.6	0.54	0.5	0.68	0.69
305	0.25	0.47	1.7e-05	0.088	0	0	0	0	0	0	0	0	0	0.0013	0	4.3e-05	0	0	0.013	0.18	1	0.55	0.54	0.5	0.59	0.65
306	0.00065	0.49	0.015	0.25	0	0	0	0	0	0	0	0	0	0.02	0	0.017	0	0	0.017	0.19	1	0.55	0.54	0.5	0.59	0.65
307	2.2e-05	0.71	0	9.2e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028	0.27	1	0.55	0.54	0.5	0.59	0.65
308	0.0052	0.19	0.00013	0.47	0	0	0	0	0	0	0	0	0	0.037	0	0.023	0	0	0.2	0.074	3	0.49	0.48	0.5	0.59	0.58
309	0.025	0.14	9.8e-06	0.18	4.7e-06	0	0	0	0	0	0	0	0	0.008	0	0.045	0	0	0.55	0.053	18	0.55	0.44	0.5	0.59	0.65
310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0	0	0.056	0.046	0.078
311	0.3	0.48	0.00086	0.013	0.00074	0	0	0	0	0	0	0	0	0.012	0	0.011	0	0	0.0094	0.18	1	0.55	0.54	0.5	0.59	0.65
312	0.99	0.0052	0	0	1.1e-06	0	0	0	0	0	0	0	0	1.2e-05	0	0	0	0	4.6e-06	0.002	0	0.6	0.54	0.5	0.68	0.69
313	0.00031	0.085	0.088	0.14	3.8e-06	0	0	0	0	0	0	0	0	0.0077	0	0.65	0	0	0.0035	0.032	15	0.55	0.44	0.44	0.56	0.56
314	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.16	0	0	0	0
315	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0	0.1	0	0	0
316	0.00018	0.28	0.0026	0.13	2.1e-05	0	0	0	0	0	0	0	0	0.00022	0	0.45	0	0	0.026	0.11	15	0.55	0.44	0.44	0.56	0.56
317	0.00021	0.009	0.00044	0.029	7.4e-05	0	0	0	0	0	0	0	0	0.0019	0.87	0.074	0	0	0.016	0.0034	14	0.49	0.36	0.39	0.46	0.51
318	0.19	0.58	7.8e-05	0.0011	0.00028	0	0	0	0	0	0	0	0	0.00043	0	7.8e-05	0	0	0.0033	0.22	1	0.55	0.54	0.5	0.59	0.65
319	0.0026	0.16	0.0028	0.51	1.1e-05	0	0	0	0	0	0	0	0	0.0011	0	0.23	0	0	0.035	0.061	3	0.49	0.48	0.5	0.59	0.58
320	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.054	0.06	0.22	0.59	0.58
321	0.67	0.18	4.5e-05	0.0031	4.6e-05	0	0	0	0	0	0	0	0	0.063	0	0.0011	0	0	0.018	0.067	0	0.6	0.54	0.5	0.68	0.69
322	0.052	0.62	0.00047	0.047	0.00017	0	0	0	0	0	0	0	0	0.002	0	0.0082	0	0	0.035	0.23	1	0.55	0.54	0.5	0.59	0.65
323	0.54	0.15	0.00071	0.037	0.0023	0	0	0	0	0	0	0	0	0.12	9.6e-05	0.052	0	0	0.044	0.056	0	0.6	0.54	0.5	0.68	0.69
324	0.058	0.63	2.6e-06	0.058	0	0	0	0	0	0	0	0	0	0.00046	0	2.4e-05	0	0	0.02	0.24	1	0.55	0.54	0.5	0.59	0.65
325	0.99	0.0061	0	2.5e-06	0	0	0	0	0	0	0	0	0	0.0035	0	0	0	0	0.00044	0.0023	0	0.6	0.54	0.5	0.68	0.69
326	0.97	0.022	0	5.6e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4e-06	0.0081	0	0.6	0.54	0.5	0.68	0.69
327	0	0.0055	0.0082	0.86	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0.00082	0.0021	3	0.49	0.48	0.5	0.59	0.58
328	0.1	0.23	8.9e-05	0.07	0.00066	0	0	0	0	0	0	0	0	0.047	3.9e-05	0.11	0	0	0.35	0.086	18	0.55	0.44	0.5	0.59	0.65
329	0.36	0.075	3.8e-05	0.024	0.00034	0	0	0	0	0	0	0	0	0.27	8.9e-05	0.052	0	0	0.18	0.028	0	0.6	0.54	0.5	0.68	0.69
330	0.99	0.0093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0035	0	0.6	0.54	0.5	0.68	0.69
331	0.38	0.43	1.9e-05	0.0073	0.002	0	0	0	0	0	0	0	0	0.00057	0	0.0067	0	0	0.012	0.16	1	0.55	0.54	0.5	0.59	0.65
332	0.25	0.24	0.0026	0.13	0.016	0	0	0	0	0	0	0	0	0.042	0.013	0.14	0	0	0.082	0.089	0	0.6	0.54	0.5	0.68	0.69
333	0	0	0	0	0	0	0	0	0	0	0	1.3e-05	0	0	0	0	0	1	0	0	17	0	0	0.056	0.046	0.078
334	0.058	0.43	2.7e-05	0.034	0.00044	0	0	0	0	0	0	0	0	0.0055	0	0.047	0	0	0.26	0.16	1	0.55	0.54	0.5	0.59	0.65
335	0	0.0046	0.077	0.75	0	0	0	0	0	0	0	0	0	0.0036	0	0.16	0	0	0.0027	0.0017	3	0.49	0.48	0.5	0.59	0.58
336	0.021	0.45	0.008	0.33	2.2e-06	0	0	0	0	0	0	0	0	0.0015	0	0.0059	0	0	0.011	0.17	1	0.55	0.54	0.5	0.59	0.65
337	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0	0.1	0	0	0
338	0.0007	0.044	0	5e-05	0	0	0	0	0	0	0	0	0	0.18	0	1e-05	0	0	0.76	0.017	18	0.55	0.44	0.5	0.59	0.65
339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0	0	0.056	0.046	0.078
340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0.49	0.36	0.39	0.46	0.51
341	0.067	0.61	0.0046	0.089	1.5e-05	0	0	0	0	0	0	0	0	0.00018	0	0.00084	0	0	0.0023	0.23	1	0.55	0.54	0.5	0.59	0.65
342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.054	0.15	0.056	0	0.039
343	0.27	0.3	0.00014	0.076	3.3e-05	0	0	0	0	0	0	0	0	0.071	0	0.054	0	0	0.11	0.11	1	0.55	0.54	0.5	0.59	0.65
344	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.054	0.051	0.056	0.14	0.078
345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.054	0.15	0.056	0	0.039
346	0.005	0.44	0.00075	0.33	1.5e-06	0	0	0	0	0	0	0	0	0.00037	0	0.015	0	0	0.049	0.17	1	0.55	0.54	0.5	0.59	0.65
347	0.013	0.6	2e-06	0.069	0	0	0	0	0	0	0	0	0	0.00084	0	0.0011	0	0	0.09	0.23	1	0.55	0.54	0.5	0.59	0.65
348	0	0.062	1.2e-05	0.88	0	0	0	0	0	0	0	0	0	0	0	0.0036	0	0	0.027	0.023	3	0.49	0.48	0.5	0.59	0.58
349	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0	0.1	0	0	0
350	0.23	0.22	0.0041	0.072	0.00045	0	0	0	0	0	0	0	0	0.24	0.00022	0.11	0	0	0.044	0.082	13	0.55	0.44	0.44	0.64	0.69
351	0.21	0.58	0	2.9e-05	0	0	0	0	0	0	0	0	0	1.6e-05	0	0	0	0	0.00097	0.22	1	0.55	0.54	0.5	0.59	0.65
352	0.097	0.38	0.00099	0.21	2.7e-05	0	0	0	0	0	0	0	0	0.023	3.4e-05	0.028	0	0	0.11	0.15	1	0.55	0.54	0.5	0.59	0.65
353	0.024	0.71	0.00011	7.3e-05	9.5e-06	0	0	0	0	0	0	0	0	2.1e-05	0	9.7e-06	0	0	4.1e-05	0.27	1	0.55	0.54	0.5	0.59	0.65
354	6.7e-05	0.61	8.7e-06	0.011	0	0	0	0	0	0	0	0	0	0.016	0	0.00021	0	0	0.13	0.23	1	0.55	0.54	0.5	0.59	0.65
355	0.75	0.18	7.5e-06	0.00049	1.7e-06	0	0	0	0	0	0	0	0	0.00047	0	1.9e-05	0	0	0.00034	0.069	0	0.6	0.54	0.5	0.68	0.69
356	0	0	0	0	0	0	0	0	1	0	0	0	1e-06	0	0	0	0	0	0	0	8	0	0.26	0	0	0
357	0.95	0.032	1.1e-06	9.8e-05	1.7e-05	0	0	0	0	0	0	0	0	0.008	0	2.9e-05	0	0	0.0012	0.012	0	0.6	0.54	0.5	0.68	0.69
358	0.15	0.17	0.0045	0.34	0.00035	0	0	0	0	0	0	0	0	0.068	0.0022	0.13	0	0	0.066	0.064	3	0.49	0.48	0.5	0.59	0.58
359	0.2	0.51	0.00011	0.069	0	0	0	0	0	0	0	0	0	0.012	0	0.00062	0	0	0.019	0.19	1	0.55	0.54	0.5	0.59	0.65
360	0.047	0.65	7.8e-05	0.02	0.00059	0	0	0	0	0	0	0	0	0.00031	0	0.0041	0	0	0.029	0.25	1	0.55	0.54	0.5	0.59	0.65
